date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,4332000000,4332000000,,,,,,,,,None,906171504,None,93202000,93202000,397000000,None,7463000000,8710000000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2024-12-31,49.75,179000000,3878000000.0,184331000,-107587000,-1018000,38000000,38000000,None,991000,71630000,None,None,None,None,None,0,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,5897000000,10244000000,None,111000000,None,,,,,12.4,25.27,,,,,,,,0.522,,None,2025-10-29,annual,0.61,USD,post-market,94932000,-4035000000,0.0518,0.278,1.0,4.75,52105000,7463000000,7463000000,6164000000,95.52,128.37,19.6078,26187000000,25103000000,18104000000,18215000000,1084000000,111000000,277533000,7972000000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,4835000000,4835000000,,,,,,,,,None,890857659,None,93202000,93202000,384000000,None,3547000000,3584000000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2023-12-31,49.75,175000000,3878000000.0,184331000,-107587000,-1018000,48000000,48000000,None,991000,71630000,-152000000,None,None,None,None,73000000,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,5056000000,6906000000,None,91000000,None,,,,,12.4,25.27,,,,,,,,0.522,,None,2025-10-29,annual,0.61,USD,post-market,94932000,-5446000000,0.0518,0.278,1.0,4.75,52105000,3547000000,3547000000,3607000000,95.52,128.37,19.6078,17624000000,17082000000,10837000000,10928000000,542000000,91000000,277533000,6696000000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,6339000000,6339000000,,,,,,,,,None,878630024,None,93202000,93202000,185000000,None,1834000000,3294000000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2022-12-31,49.75,100000000,3878000000.0,184331000,-107587000,-1018000,25000000,25000000,None,991000,71630000,3267000000,None,None,None,None,0,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,11770000000,14234000000,None,128000000,None,,,,,12.4,25.27,,,,,,,,0.522,,238000000,2025-10-29,annual,0.61,USD,post-market,94932000,-4905000000,0.0518,0.278,1.0,4.75,52105000,1834000000,1834000000,1514000000,95.52,128.37,19.6078,23337000000,22917000000,16253000000,16381000000,420000000,128000000,277533000,6956000000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,6253000000,6253000000,,,,,,,,,86000,863912613,None,93202000,93202000,252000000,None,3651035000,6727000000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2021-12-31,49.75,101000000,3878000000.0,184331000,-107587000,-1018000,34000000,34000000,None,991000,71630000,-42130000,None,None,None,None,None,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,4469000000,8444000000,None,128745000,None,,,,,12.4,25.27,,,,,,,,0.522,,146419000,2025-10-29,annual,0.61,USD,post-market,94932000,-3877000000,0.0518,0.278,1.0,4.75,52105000,3651000000,3651000000,1834000000,95.52,128.37,19.6078,19769000000,19283000000,12347000000,12476000000,486000000,129000000,277533000,7293000000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,1402629000,1402629000,,,,,,,,,1000,850178840,None,93202000,93202000,104649000,None,1921118000,3478643000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2020-12-31,49.75,0,3878000000.0,184331000,-107587000,-1018000,185000,185000,None,991000,71630000,802483000,None,None,None,None,None,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,5188829000,6790278000,None,48012000,None,,,,,12.4,25.27,,,,,,,,0.522,,95034000,2025-10-29,annual,0.61,USD,post-market,94932000,-190103000,0.0518,0.278,1.0,4.75,52105000,1921118000,1921118000,802483000,95.52,128.37,19.6078,10988474000,10872584000,8816045000,11043796000,115890000,2227751000,277533000,-55322000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,,None,644050000,644050000,,,,,,,,,1000,850178840,None,93202000,93202000,37587000,None,674029000,660885000,None,None,5444000,,,,,2.595,0.1,-106930000,-101486000,0.51,2019-12-31,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,2997000,None,None,None,None,None,-106569000,-106569000,70639000,None,0.518,,291261000,-106930000,2568176000,2389764000,None,27657000,None,,,,,12.4,25.27,,,,,,,,0.522,,56501000,2025-10-29,annual,0.61,USD,post-market,94932000,-196677000,0.0518,0.278,1.0,4.75,52105000,674029000,674029000,2997000,95.52,128.37,19.6078,3944400000,3876108000,3101380000,4041448000,68292000,940068000,277533000,-97048000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,12000000,None,644050000,644050000,-5000000,-142000000,None,None,None,None,None,None,1000,850178840,None,93202000,93202000,37587000,None,674029000,660885000,None,None,5444000,22000000,None,None,None,2.595,0.1,-106930000,-101486000,0.51,2025-09-30,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,2997000,None,None,None,None,None,556000000,-106569000,70639000,None,0.518,-1576000000,291261000,-106930000,2568176000,2389764000,None,27657000,None,None,None,None,None,12.4,25.27,None,None,None,None,None,-107000000,None,0.522,None,56501000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-196677000,0.0518,0.278,1.0,4.75,52105000,674029000,674029000,2997000,95.52,128.37,19.6078,3944400000,3876108000,3101380000,4041448000,68292000,940068000,277533000,-97048000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,18000000,None,644050000,644050000,-286000000,832000000,None,None,None,None,None,None,1000,850178840,None,93202000,93202000,37587000,None,674029000,660885000,None,None,5444000,21000000,None,None,None,2.595,0.1,-106930000,-101486000,0.51,2025-06-30,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,2997000,None,None,None,None,None,386000000,-106569000,70639000,None,0.518,3509000000,291261000,-106930000,2568176000,2389764000,None,27657000,None,None,None,None,None,12.4,25.27,None,None,None,None,None,-124000000,None,0.522,None,56501000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-196677000,0.0518,0.278,1.0,4.75,52105000,674029000,674029000,2997000,95.52,128.37,19.6078,3944400000,3876108000,3101380000,4041448000,68292000,940068000,277533000,-97048000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,11000000,None,644050000,644050000,-417000000,9000000,None,None,None,None,None,None,1000,850178840,None,93202000,93202000,37587000,None,674029000,660885000,None,None,5444000,20000000,None,None,None,2.595,0.1,-106930000,-101486000,0.51,2025-03-31,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,2997000,None,None,None,None,None,336000000,-106569000,70639000,None,0.518,642000000,291261000,-106930000,2568176000,2389764000,None,27657000,None,None,None,None,None,12.4,25.27,None,None,None,None,None,-322000000,None,0.522,None,56501000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-196677000,0.0518,0.278,1.0,4.75,52105000,674029000,674029000,2997000,95.52,128.37,19.6078,3944400000,3876108000,3101380000,4041448000,68292000,940068000,277533000,-97048000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,15000000,None,644050000,644050000,-178000000,34000000,None,None,None,None,None,None,1000,850178840,None,93202000,93202000,37587000,None,674029000,660885000,None,None,5444000,22000000,None,None,None,2.595,0.1,-106930000,-101486000,0.51,2024-12-31,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,2997000,None,None,None,None,None,916000000,-106569000,70639000,None,0.518,-1400000000,291261000,-106930000,2568176000,2389764000,None,27657000,None,None,None,None,None,12.4,25.27,None,None,None,None,None,-160000000,None,0.522,None,56501000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-196677000,0.0518,0.278,1.0,4.75,52105000,674029000,674029000,2997000,95.52,128.37,19.6078,3944400000,3876108000,3101380000,4041448000,68292000,940068000,277533000,-97048000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,19000000,None,644050000,644050000,-95000000,-123000000,None,None,None,None,None,None,1000,850178840,None,93202000,93202000,37587000,None,674029000,660885000,None,None,5444000,20000000,None,None,None,2.595,0.1,-106930000,-101486000,0.51,2024-09-30,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,2997000,None,None,None,None,None,150000000,-106569000,70639000,None,0.518,1812000000,291261000,-106930000,2568176000,2389764000,None,27657000,None,None,None,None,None,12.4,25.27,None,None,None,None,None,109000000,None,0.522,None,56501000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-196677000,0.0518,0.278,1.0,4.75,52105000,674029000,674029000,2997000,95.52,128.37,19.6078,3944400000,3876108000,3101380000,4041448000,68292000,940068000,277533000,-97048000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,7000000,None,644050000,644050000,-42000000,-12000000,None,None,None,None,None,None,1000,850178840,None,93202000,93202000,37587000,None,674029000,660885000,None,None,5444000,18000000,None,None,None,2.595,0.1,-106930000,-101486000,0.51,2024-06-30,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,2997000,None,None,None,None,None,188000000,-106569000,70639000,None,0.518,54000000,291261000,-106930000,2568176000,2389764000,None,27657000,None,None,None,None,None,12.4,25.27,None,None,None,None,None,-59000000,None,0.522,None,56501000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-196677000,0.0518,0.278,1.0,4.75,52105000,674029000,674029000,2997000,95.52,128.37,19.6078,3944400000,3876108000,3101380000,4041448000,68292000,940068000,277533000,-97048000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,9000000,None,644050000,644050000,-30000000,-47000000,None,None,None,None,None,None,1000,850178840,None,93202000,93202000,37587000,None,674029000,660885000,None,None,5444000,17000000,None,None,None,2.595,0.1,-106930000,-101486000,0.51,2024-03-31,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,2997000,None,None,None,None,None,157000000,-106569000,70639000,None,0.518,-623000000,291261000,-106930000,2568176000,2389764000,None,27657000,None,None,None,None,None,12.4,25.27,None,None,None,None,None,-40000000,None,0.522,None,56501000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-196677000,0.0518,0.278,1.0,4.75,52105000,674029000,674029000,2997000,95.52,128.37,19.6078,3944400000,3876108000,3101380000,4041448000,68292000,940068000,277533000,-97048000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,6000000,None,644050000,644050000,9000000,-3000000,None,None,None,None,None,None,1000,850178840,None,93202000,93202000,37587000,None,674029000,660885000,None,None,5444000,17000000,15000000,15000000,None,2.595,0.1,-106930000,-101486000,0.51,2023-12-31,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,2997000,None,None,None,None,None,30000000,-106569000,70639000,None,0.518,960000000,291261000,-106930000,2568176000,2389764000,None,27657000,None,None,None,None,None,12.4,25.27,None,None,None,None,None,-3000000,None,0.522,None,56501000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-196677000,0.0518,0.278,1.0,4.75,52105000,674029000,674029000,2997000,95.52,128.37,19.6078,3944400000,3876108000,3101380000,4041448000,68292000,940068000,277533000,-97048000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,6000000,None,644050000,644050000,-615000000,-97000000,None,None,None,None,None,None,1000,850178840,None,93202000,93202000,37587000,None,674029000,660885000,None,None,5444000,19000000,None,None,None,2.595,0.1,-106930000,-101486000,0.51,2023-09-30,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,2997000,None,None,None,None,None,-85000000,-106569000,70639000,None,0.518,-977000000,291261000,-106930000,2568176000,2389764000,None,27657000,None,None,None,None,None,12.4,25.27,None,None,None,None,None,-608000000,None,0.522,None,56501000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-196677000,0.0518,0.278,1.0,4.75,52105000,674029000,674029000,2997000,95.52,128.37,19.6078,3944400000,3876108000,3101380000,4041448000,68292000,940068000,277533000,-97048000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,4000000,None,644050000,644050000,7000000,-1000000,376000000,None,None,None,None,-173000000,1000,850178840,None,93202000,93202000,37587000,None,674029000,660885000,None,None,5444000,15000000,13000000,13000000,None,2.595,0.1,-106930000,-101486000,0.51,2023-06-30,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,2997000,None,None,None,None,None,25000000,-106569000,70639000,None,0.518,370000000,291261000,-106930000,2568176000,2389764000,None,27657000,None,None,None,None,None,12.4,25.27,None,None,None,None,None,-3000000,None,0.522,None,56501000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-196677000,0.0518,0.278,1.0,4.75,52105000,674029000,674029000,2997000,95.52,128.37,19.6078,3944400000,3876108000,3101380000,4041448000,68292000,940068000,277533000,-97048000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,5000000,None,644050000,644050000,-11000000,-481000000,336000000,None,None,None,None,21000000,1000,850178840,None,93202000,93202000,37587000,None,674029000,660885000,None,None,5444000,20000000,2000000,2000000,None,2.595,0.1,-106930000,-101486000,0.51,2023-03-31,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,2997000,None,None,None,None,None,-511000000,-106569000,70639000,None,0.518,828000000,291261000,-106930000,2568176000,2389764000,None,27657000,None,None,None,None,None,12.4,25.27,None,None,None,None,None,-2000000,None,0.522,None,56501000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-196677000,0.0518,0.278,1.0,4.75,52105000,674029000,674029000,2997000,95.52,128.37,19.6078,3944400000,3876108000,3101380000,4041448000,68292000,940068000,277533000,-97048000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,10000000,None,644050000,644050000,411000000,11000000,None,None,None,None,None,None,1000,850178840,None,93202000,93202000,37587000,None,674029000,660885000,None,None,5444000,17000000,None,None,None,2.595,0.1,-106930000,-101486000,0.51,2022-12-31,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,2997000,None,None,None,None,None,-166000000,-106569000,70639000,None,0.518,181000000,291261000,-106930000,2568176000,2389764000,None,27657000,None,None,None,None,None,12.4,25.27,None,None,None,None,None,-3000000,None,0.522,None,56501000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-196677000,0.0518,0.278,1.0,4.75,52105000,674029000,674029000,2997000,95.52,128.37,19.6078,3944400000,3876108000,3101380000,4041448000,68292000,940068000,277533000,-97048000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,14000000,None,644050000,644050000,-1000000,-11000000,-219000000,None,None,None,None,106000000,1000,850178840,None,93202000,93202000,37587000,None,674029000,660885000,None,None,5444000,15000000,2000000,2000000,None,2.595,0.1,-106930000,-101486000,0.51,2022-09-30,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,2997000,None,None,None,None,None,-175000000,-106569000,70639000,None,0.518,-207000000,291261000,-106930000,2568176000,2389764000,None,27657000,None,None,None,None,None,12.4,25.27,None,None,None,None,None,-2000000,None,0.522,None,56501000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-196677000,0.0518,0.278,1.0,4.75,52105000,674029000,674029000,2997000,95.52,128.37,19.6078,3944400000,3876108000,3101380000,4041448000,68292000,940068000,277533000,-97048000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,12000000,None,644050000,644050000,1000000,-26000000,-1288000000,None,None,None,None,1091000000,1000,850178840,None,93202000,93202000,37587000,None,674029000,660885000,None,None,5444000,17000000,None,None,None,2.595,0.1,-106930000,-101486000,0.51,2022-06-30,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,2997000,None,None,None,None,None,-295000000,-106569000,70639000,None,0.518,-1263000000,291261000,-106930000,2568176000,2389764000,None,27657000,None,None,None,None,None,12.4,25.27,None,None,None,None,None,-4000000,None,0.522,None,56501000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-196677000,0.0518,0.278,1.0,4.75,52105000,674029000,674029000,2997000,95.52,128.37,19.6078,3944400000,3876108000,3101380000,4041448000,68292000,940068000,277533000,-97048000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,21000000,None,644050000,644050000,-14000000,-34000000,403000000,None,None,None,None,1381000000,1000,850178840,None,93202000,93202000,37587000,None,674029000,660885000,None,None,5444000,12000000,None,None,None,2.595,0.1,-106930000,-101486000,0.51,2022-03-31,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,2997000,None,None,None,None,None,-392000000,-106569000,70639000,None,0.518,437000000,291261000,-106930000,2568176000,2389764000,None,27657000,None,None,None,None,None,12.4,25.27,None,None,None,None,None,-3000000,None,0.522,None,56501000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-196677000,0.0518,0.278,1.0,4.75,52105000,674029000,674029000,2997000,95.52,128.37,19.6078,3944400000,3876108000,3101380000,4041448000,68292000,940068000,277533000,-97048000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,24927000,None,644050000,644050000,-6092000,-58405000,None,None,258093000,None,None,None,1000,850178840,None,93202000,93202000,37587000,None,674029000,660885000,None,None,5444000,9761000,24508000,24508000,None,2.595,0.1,-106930000,-101486000,0.51,2021-12-31,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,2997000,None,None,None,None,None,-423267000,-106569000,70639000,None,0.518,-275632000,291261000,-106930000,2568176000,2389764000,None,27657000,None,None,None,None,None,12.4,25.27,None,None,None,None,None,-5148000,None,0.522,None,56501000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-196677000,0.0518,0.278,1.0,4.75,52105000,674029000,674029000,2997000,95.52,128.37,19.6078,3944400000,3876108000,3101380000,4041448000,68292000,940068000,277533000,-97048000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,30864000,None,644050000,644050000,1650848000,-151613000,None,None,-611778000,None,None,None,1000,850178840,None,93202000,93202000,37587000,None,674029000,660885000,None,None,5444000,7040000,None,None,None,2.595,0.1,-106930000,-101486000,0.51,2021-09-30,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,2997000,None,None,None,None,None,-1316697000,-106569000,70639000,None,0.518,-1008262000,291261000,-106930000,2568176000,2389764000,None,27657000,None,None,None,None,None,12.4,25.27,None,None,None,None,None,None,None,0.522,None,56501000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-196677000,0.0518,0.278,1.0,4.75,52105000,674029000,674029000,2997000,95.52,128.37,19.6078,3944400000,3876108000,3101380000,4041448000,68292000,940068000,277533000,-97048000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,16500000,None,644050000,644050000,1000000,-16500000,None,None,2631990000,None,None,None,1000,850178840,None,93202000,93202000,37587000,None,674029000,660885000,None,None,5444000,4873000,None,None,None,2.595,0.1,-106930000,-101486000,0.51,2021-06-30,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,2997000,None,None,None,None,None,-501665000,-106569000,70639000,None,0.518,2281317000,291261000,-106930000,2568176000,2389764000,None,27657000,None,None,None,None,None,12.4,25.27,None,None,None,None,None,None,None,0.522,None,56501000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-196677000,0.0518,0.278,1.0,4.75,52105000,674029000,674029000,2997000,95.52,128.37,19.6078,3944400000,3876108000,3101380000,4041448000,68292000,940068000,277533000,-97048000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,11362000,None,644050000,644050000,3557772000,-11362000,None,None,-139799000,None,None,None,1000,850178840,None,93202000,93202000,37587000,None,674029000,660885000,None,None,5444000,3821000,None,None,None,2.595,0.1,-106930000,-101486000,0.51,2021-03-31,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,2997000,None,None,None,None,None,-1444803000,-106569000,70639000,None,0.518,-1882196000,291261000,-106930000,2568176000,2389764000,None,27657000,None,None,None,None,None,12.4,25.27,None,None,None,None,None,None,None,0.522,None,56501000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-196677000,0.0518,0.278,1.0,4.75,52105000,674029000,674029000,2997000,95.52,128.37,19.6078,3944400000,3876108000,3101380000,4041448000,68292000,940068000,277533000,-97048000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,9040000,None,644050000,644050000,4946000,-9040000,None,None,1619262000,None,None,None,1000,850178840,None,93202000,93202000,37587000,None,674029000,660885000,None,None,5444000,3366000,None,None,None,2.595,0.1,-106930000,-101486000,0.51,2020-12-31,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,2997000,None,None,None,None,None,13028000,-106569000,70639000,None,0.518,346706000,291261000,-106930000,2568176000,2389764000,None,27657000,None,None,None,None,None,12.4,25.27,None,None,None,None,None,None,None,0.522,None,56501000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-196677000,0.0518,0.278,1.0,4.75,52105000,674029000,674029000,2997000,95.52,128.37,19.6078,3944400000,3876108000,3101380000,4041448000,68292000,940068000,277533000,-97048000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,7028000,None,644050000,644050000,698056000,-7028000,None,None,-1858468000,None,None,None,1000,850178840,None,93202000,93202000,37587000,None,674029000,660885000,None,None,5444000,2659000,None,None,None,2.595,0.1,-106930000,-101486000,0.51,2020-09-30,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,2997000,None,None,None,None,None,-10661000,-106569000,70639000,None,0.518,-533615000,291261000,-106930000,2568176000,2389764000,None,27657000,None,None,None,None,None,12.4,25.27,None,None,None,None,None,None,None,0.522,None,56501000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-196677000,0.0518,0.278,1.0,4.75,52105000,674029000,674029000,2997000,95.52,128.37,19.6078,3944400000,3876108000,3101380000,4041448000,68292000,940068000,277533000,-97048000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,7824000,None,644050000,644050000,382825000,-7824000,None,None,628085000,None,None,None,1000,850178840,None,93202000,93202000,37587000,None,674029000,660885000,None,None,5444000,2185000,None,None,None,2.595,0.1,-106930000,-101486000,0.51,2020-06-30,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,2997000,None,None,None,None,None,57584000,-106569000,70639000,None,0.518,-81532000,291261000,-106930000,2568176000,2389764000,None,27657000,None,None,None,None,None,12.4,25.27,None,None,None,None,None,None,None,0.522,None,56501000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-196677000,0.0518,0.278,1.0,4.75,52105000,674029000,674029000,2997000,95.52,128.37,19.6078,3944400000,3876108000,3101380000,4041448000,68292000,940068000,277533000,-97048000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,8438000,None,644050000,644050000,190056000,-8438000,None,None,2234123000,None,None,None,1000,850178840,None,93202000,93202000,37587000,None,674029000,660885000,None,None,5444000,1728000,None,None,None,2.595,0.1,-106930000,-101486000,0.51,2020-03-31,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,2997000,None,None,None,None,None,-52502000,-106569000,70639000,None,0.518,2144695000,291261000,-106930000,2568176000,2389764000,None,27657000,None,None,None,None,None,12.4,25.27,None,None,None,None,None,None,None,0.522,None,56501000,2025-10-29,quarterly,0.61,USD,post-market,94932000,-196677000,0.0518,0.278,1.0,4.75,52105000,674029000,674029000,2997000,95.52,128.37,19.6078,3944400000,3876108000,3101380000,4041448000,68292000,940068000,277533000,-97048000,49.22,None,153.86,29.66
2025-12-28,HOOD,2.4,4204000000.0,49.22,None,2.433,9.53,13000000,None,644050000,644050000,-345000000,-148000000,None,None,None,None,None,None,1000,850178840,None,93202000,93202000,37587000,None,674029000,660885000,None,None,5444000,77000000,None,None,None,2.595,0.1,-106930000,-101486000,0.51,2024-12-31,49.75,None,3878000000.0,184331000,-107587000,-1018000,None,None,None,991000,71630000,2997000,None,None,None,None,None,1411000000,-106569000,70639000,None,0.518,-157000000,291261000,-106930000,2568176000,2389764000,None,27657000,None,None,None,None,None,12.4,25.27,None,None,None,None,None,-257000000,None,0.522,None,56501000,2025-10-29,annual,0.61,USD,post-market,94932000,-196677000,0.0518,0.278,1.0,4.75,52105000,674029000,674029000,2997000,95.52,128.37,19.6078,3944400000,3876108000,3101380000,4041448000,68292000,940068000,277533000,-97048000,49.22,None,153.86,29.66
