date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2018-03-31,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.85,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04-11,,-1.85,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79,,,-3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-14,,-0.62,,pre-market,,,,,,,,,,,,,,81.8182,,,,,,,,,,,
2018-09-30,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.26,,,-0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-31,,-0.83,,pre-market,,,,,,,,,,,,,,-45.614,,,,,,,,,,,
2018-12-31,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-26,,-0.62,,pre-market,,,,,,,,,,,,,,11.4286,,,,,,,,,,,
2019-03-31,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25,,,-0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-02,,-0.87,,pre-market,,,,,,,,,,,,,,-40.3226,,,,,,,,,,,
2019-06-30,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,-0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-08,,-0.32,,pre-market,,,,,,,,,,,,,,48.3871,,,,,,,,,,,
2019-09-30,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13,,,-0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-13,,-0.72,,pre-market,,,,,,,,,,,,,,-22.0339,,,,,,,,,,,
2019-12-31,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12,,,-0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-11,,-0.71,,pre-market,,,,,,,,,,,,,,-20.339,,,,,,,,,,,
2020-03-31,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-11,,-0.52,,post-market,,,,,,,,,,,,,,3.7037,,,,,,,,,,,
2020-06-30,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,-0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-08-10,,-0.49,,pre-market,,,,,,,,,,,,,,-11.3636,,,,,,,,,,,
2020-09-30,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-06,,-0.4,,post-market,,,,,,,,,,,,,,-11.1111,,,,,,,,,,,
2020-12-31,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,-0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-23,,-0.38,,pre-market,,,,,,,,,,,,,,-2.7027,,,,,,,,,,,
2021-03-31,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-13,,-0.21,,pre-market,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2021-06-30,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-10,,-0.13,,pre-market,,,,,,,,,,,,,,13.3333,,,,,,,,,,,
2021-09-30,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-03,,-0.14,,post-market,,,,,,,,,,,,,,-16.6667,,,,,,,,,,,
2021-12-31,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12,,,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-17,,-0.23,,pre-market,,,,,,,,,,,,,,-109.0909,,,,,,,,,,,
2022-03-31,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-12,,-0.3,,pre-market,,,,,,,,,,,,,,-50.0,,,,,,,,,,,
2022-06-30,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-11,,-0.15,,pre-market,,,,,,,,,,,,,,34.7826,,,,,,,,,,,
2022-09-30,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-08,,-0.14,,pre-market,,,,,,,,,,,,,,17.6471,,,,,,,,,,,
2022-12-31,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-16,,-0.09,,pre-market,,,,,,,,,,,,,,40.0,,,,,,,,,,,
2023-03-31,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-04,,-0.18,,pre-market,,,,,,,,,,,,,,-12.5,,,,,,,,,,,
2023-06-30,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-10,,-0.36,,pre-market,,,,,,,,,,,,,,-125.0,,,,,,,,,,,
2023-09-30,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-07,,-0.24,,pre-market,,,,,,,,,,,,,,-14.2857,,,,,,,,,,,
2023-12-31,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18,,,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-13,,-0.42,,pre-market,,,,,,,,,,,,,,-75.0,,,,,,,,,,,
2024-03-31,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22,,,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-13,,-0.54,,post-market,,,,,,,,,,,,,,-68.75,,,,,,,,,,,
2024-06-30,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-07,,-0.37,,pre-market,,,,,,,,,,,,,,-8.8235,,,,,,,,,,,
2024-09-30,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0178,,,-0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-05,,-0.3878,,pre-market,,,,,,,,,,,,,,-4.8108,,,,,,,,,,,
2024-12-31,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.055,,,-0.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-11,,-0.45,,pre-market,,,,,,,,,,,,,,-13.9241,,,,,,,,,,,
2025-03-31,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,-0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-12,,-0.45,,pre-market,,,,,,,,,,,,,,-7.1429,,,,,,,,,,,
2025-06-30,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,,,-0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-12,,-0.49,,pre-market,,,,,,,,,,,,,,-16.6667,,,,,,,,,,,
2025-09-30,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,,,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-03,,-0.04,,pre-market,,,,,,,,,,,,,,90.2439,,,,,,,,,,,
2025-12-31,LQDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0422,,,0.1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-12,,0.15,,pre-market,,,,,,,,,,,,,,-21.9563,,,,,,,,,,,
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0422,,,0.1922,,30.58,,145078000.0,,,,,,,,,,,,,,,,,,,0.215,,,,,,,,,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,,0.15,,pre-market,,,-0.115,-1.111,30.55,1.84,,,,,29.22,37.01,,-21.9563,,,,,,,,,,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,None,-1564000,-1564000,,,,,,None,321000,,,,,0.0,-0.0422,19787000,20108000,0.1922,2025-12-31,30.58,,145078000.0,93585000,14555000,None,,,None,6899000,1667000,,None,,,,,14555000,14555000,-5232000,None,0.215,,73798000,19787000,,,,,None,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,quarterly,0.15,USD,pre-market,16943000,,-0.115,-1.111,30.55,1.84,48236000,,,,29.22,37.01,,-21.9563,,,,,,,92021000,,,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,None,3173000,3173000,,,,,,None,476000,,,,,0.0,-0.0422,3412000,3888000,0.1922,2025-09-30,30.58,,145078000.0,51169000,-3533000,None,,,None,6945000,1645000,,None,,,,,-3533000,-3533000,-5300000,None,0.215,,49402000,1767000,,,,,None,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,quarterly,0.15,USD,pre-market,9346000,,-0.115,-1.111,30.55,1.84,40056000,,,,29.22,37.01,,-21.9563,,,,,,,54342000,,,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,None,1292000,1292000,,,,,,None,281000,,,,,0.0,-0.0422,-35921000,-35640000,0.1922,2025-06-30,30.58,,145078000.0,7545000,-41579000,None,,,None,5658000,1584000,,None,,,,,-41579000,-41579000,-4074000,None,0.215,,45050000,-37505000,,,,,None,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,quarterly,0.15,USD,pre-market,6021000,,-0.115,-1.111,30.55,1.84,38824000,,,,29.22,37.01,,-21.9563,,,,,,,8837000,,,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,None,1517000,1517000,,,,,,None,451000,,,,,0.0,-0.0422,-33697000,-33246000,0.1922,2025-03-31,30.58,,145078000.0,1603000,-38367000,None,,,None,4670000,1728000,,None,,,,,-38367000,-38367000,-2942000,None,0.215,,37028000,-35425000,,,,,None,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,quarterly,0.15,USD,pre-market,6966000,,-0.115,-1.111,30.55,1.84,30062000,,,,29.22,37.01,,-21.9563,,,,,,,3120000,,,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,None,1354000,1354000,,,,,,None,518000,,,,,0.0,-0.0422,-34003000,-33485000,0.1922,2024-12-31,30.58,,145078000.0,1563000,-38369000,None,,,None,4366000,2104000,,None,,,,,-38369000,-38369000,-2262000,None,0.215,,37670000,-36107000,,,,,None,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,quarterly,0.15,USD,pre-market,16475000,,-0.115,-1.111,30.55,1.84,21195000,,,,29.22,37.01,,-21.9563,,,,,,,2917000,,,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,None,1565000,1565000,,,,,,None,610000,,,,,0.0,-0.0422,-20159000,-19549000,0.1922,2024-09-30,30.58,,145078000.0,2883000,-23155000,None,,,None,2996000,1815000,,None,,,,,-23155000,-23155000,-1181000,None,0.215,,32072000,-29189000,,,,,None,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,quarterly,0.15,USD,pre-market,11890000,,-0.115,-1.111,30.55,1.84,20182000,,,,29.22,37.01,,-21.9563,,,,,,,4448000,,,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,None,1493000,1493000,,,,,,None,580000,,,,,0.0,-0.0422,-25342000,-24762000,0.1922,2024-06-30,30.58,,145078000.0,2166000,-27942000,None,,,None,2600000,1855000,,None,,,,,-27942000,-27942000,-745000,None,0.215,,29363000,-27197000,,,,,None,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,quarterly,0.15,USD,pre-market,9420000,,-0.115,-1.111,30.55,1.84,19943000,,,,29.22,37.01,,-21.9563,,,,,,,3659000,,,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,None,1756000,1756000,,,,,,None,489000,,,,,0.0,-0.0422,-38404000,-37915000,0.1922,2024-03-31,30.58,,145078000.0,1216000,-40928000,445724,,,None,2524000,1880000,,None,,,,,-40928000,-40928000,-644000,None,0.215,,30017000,-28801000,,,,,None,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,quarterly,0.15,USD,pre-market,9768000,,-0.115,-1.111,30.55,1.84,20249000,,,,29.22,37.01,,-21.9563,,,,,,,2972000,,,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,None,993000,993000,,,,,,None,418000,,,,,0.0,-0.0422,-25400000,-24982000,0.1922,2023-12-31,30.58,,145078000.0,3538000,-27450000,-2396000,,,None,1962000,948000,,None,,,,,-27450000,-27450000,-1014000,None,0.215,,29974000,-26436000,,,,,None,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,quarterly,0.15,USD,pre-market,12829000,,-0.115,-1.111,30.55,1.84,17145000,,,,29.22,37.01,,-21.9563,,,,,,,4531000,,,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,None,570000,570000,,,,,,None,602000,,,,,0.0,-0.0422,-14029000,-13427000,0.1922,2023-09-30,30.58,,145078000.0,3108000,-15790000,862000,,,None,1761000,862000,,None,,,,,-15790000,-15790000,-899000,None,0.215,,17999000,-14891000,,,,,None,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,quarterly,0.15,USD,pre-market,7440000,,-0.115,-1.111,30.55,1.84,10559000,,,,29.22,37.01,,-21.9563,,,,,,,3678000,,,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,None,671000,671000,,,,,,None,589000,,,,,0.0,-0.0422,-22091000,-21502000,0.1922,2023-06-30,30.58,,145078000.0,4115000,-23517000,145000,,,None,1426000,734000,,None,,,,,-23517000,-23517000,-692000,None,0.215,,26940000,-22825000,,,,,None,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,quarterly,0.15,USD,pre-market,17695000,,-0.115,-1.111,30.55,1.84,9245000,,,,29.22,37.01,,-21.9563,,,,,,,4786000,,,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,None,654000,654000,,,,,,None,569000,,,,,0.0,-0.0422,-10621000,-10052000,0.1922,2023-03-31,30.58,,145078000.0,3839000,-11745000,1389000,,,None,1124000,922000,,None,,,,,-11745000,-11745000,-202000,None,0.215,,13071000,-9232000,,,,,None,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,quarterly,0.15,USD,pre-market,5278000,,-0.115,-1.111,30.55,1.84,7793000,,,,29.22,37.01,,-21.9563,,,,,,,4493000,,,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,None,694000,694000,,,,,,None,566000,,,,,0.0,-0.0422,-5835000,-5269000,0.1922,2022-12-31,30.58,,145078000.0,4666000,-6533000,-566000,,,None,698000,662000,,None,,,,,-6533000,-6533000,-36000,None,0.215,,11163000,-6497000,,,,,None,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,quarterly,0.15,USD,pre-market,4976000,,-0.115,-1.111,30.55,1.84,6187000,,,,29.22,37.01,,-21.9563,,,,,,,5360000,,,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,None,740000,740000,,,,,,None,1128000,,,,,0.0,-0.0422,-8472000,-7344000,0.1922,2022-09-30,30.58,,145078000.0,2425000,-9092000,261000,,,None,620000,359000,,None,,,,,-9092000,-9092000,-261000,None,0.215,,11256000,-8831000,,,,,None,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,quarterly,0.15,USD,pre-market,4512000,,-0.115,-1.111,30.55,1.84,6744000,,,,29.22,37.01,,-21.9563,,,,,,,3165000,,,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,None,731000,731000,,,,,,None,1006000,,,,,0.0,-0.0422,-8905000,-7899000,0.1922,2022-06-30,30.58,,145078000.0,3187000,-9447000,65000,,,None,542000,65000,,None,,,,,-9447000,-9447000,-477000,None,0.215,,12157000,-8970000,,,,,None,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,quarterly,0.15,USD,pre-market,5219000,,-0.115,-1.111,30.55,1.84,6938000,,,,29.22,37.01,,-21.9563,,,,,,,3918000,,,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,None,694000,694000,,,,,,None,1070000,,,,,0.0,-0.0422,-15465000,-14395000,0.1922,2022-03-31,30.58,,145078000.0,2798000,-15943000,478000,,,None,478000,4000,,None,,,,,-15943000,-15943000,-474000,None,0.215,,17270000,-14472000,,,,,None,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,quarterly,0.15,USD,pre-market,4728000,,-0.115,-1.111,30.55,1.84,12542000,,,,29.22,37.01,,-21.9563,,,,,,,3492000,,,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,None,725928,725928,,,,,,None,871635,,,,,0.0,-0.0422,-11358531,-10486896,0.1922,2021-12-31,30.58,,145078000.0,2489079,-11563117,3914,,,None,204586,3914,,None,,,,,-11563117,-11563117,-200672,None,0.215,,13851524,-11362445,,,,,None,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,quarterly,0.15,USD,pre-market,5380747,,-0.115,-1.111,30.55,1.84,8470777,,,,29.22,37.01,,-21.9563,,,,,,,3215007,,,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,None,890000,890000,,,,,,None,1545000,,,,,0.0,-0.0422,-7076000,-5531000,0.1922,2021-09-30,30.58,,145078000.0,2289000,-7281000,3875,,,None,205000,3875,,None,,,,,-7281000,-7280892,-201235,None,0.215,,9369000,-7080000,,,,,None,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,quarterly,0.15,USD,pre-market,4487000,,-0.115,-1.111,30.55,1.84,4882000,,,,29.22,37.01,,-21.9563,,,,,,,3179000,,,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,None,714000,714000,,,,,,None,1586000,,,,,0.0,-0.0422,-6349000,-4763000,0.1922,2021-06-30,30.58,,145078000.0,2662000,-6552000,4880,,,None,203000,4880,,None,,,,,-6552000,-6551486,-197628,None,0.215,,9016000,-6354000,,,,,None,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,quarterly,0.15,USD,pre-market,4595000,,-0.115,-1.111,30.55,1.84,4421000,,,,29.22,37.01,,-21.9563,,,,,,,3376000,,,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,None,694000,694000,,,,,,None,1609000,,,,,0.0,-0.0422,-9033000,-7424000,0.1922,2021-03-31,30.58,,145078000.0,2390000,-9183000,20766,,,None,150000,20766,,None,,,,,-9183000,-9183153,-182070,None,0.215,,11391000,-9001000,,,,,None,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,quarterly,0.15,USD,pre-market,6054000,,-0.115,-1.111,30.55,1.84,5337000,,,,29.22,37.01,,-21.9563,,,,,,,3084000,,,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,None,237712,237712,,,,,,None,951177,,,,,0.0,-0.0422,-15885054,-14933877,0.1922,2020-12-31,30.58,,145078000.0,501916,-16086509,28507,,,None,201455,28507,,None,,,,,-16086509,-16086509,-172948,None,0.215,,16415477,-15913561,,,,,None,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,quarterly,0.15,USD,pre-market,5248073,,-0.115,-1.111,30.55,1.84,11167404,,,,29.22,37.01,,-21.9563,,,,,,,739628,,,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,None,0,0,,,,,,None,722325,,,,,0.0,-0.0422,-14778134,-14055809,0.1922,2020-09-30,30.58,,145078000.0,0,-14968680,34633,,,None,190546,34633,,None,,,,,-14968680,-14968680,-155913,None,0.215,,14812767,-14812767,,,,,34633,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,quarterly,0.15,USD,pre-market,7660979,,-0.115,-1.111,30.55,1.84,7151788,,,,29.22,37.01,,-21.9563,,,,,,,0,,,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,None,0,0,,,,,,None,724048,,,,,0.0,-0.0422,-13705051,-12981003,0.1922,2020-06-30,30.58,,145078000.0,0,-13916101,11631,,,None,211050,11631,,None,,,,,-13916101,-13916101,-199419,None,0.215,,13716682,-13716682,,,,,11631,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,quarterly,0.15,USD,pre-market,8490418,,-0.115,-1.111,30.55,1.84,5226264,,,,29.22,37.01,,-21.9563,,,,,,,0,,,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,None,None,None,,,,,,None,732029,,,,,0.0,-0.0422,-14536531,-13804502,0.1922,2020-03-31,30.58,,145078000.0,None,-14791479,109590,,,None,254948,109590,,None,,,,,-14791479,-14791479,-145358,None,0.215,,14646121,-14646121,,,,,109590,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,quarterly,0.15,USD,pre-market,10822924,,-0.115,-1.111,30.55,1.84,3823197,,,,29.22,37.01,,-21.9563,,,,,,,0,,,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,None,192,192,,,,,,None,519888,,,,,0.0,-0.0422,-13856248,-13336360,0.1922,2019-12-31,30.58,,145078000.0,-312,-14492441,-426033,,,None,636193,93855,,None,,,,,-14492441,-14492441,-542338,None,0.215,,13950103,-13950103,,,,,None,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,quarterly,0.15,USD,pre-market,8160904,,-0.115,-1.111,30.55,1.84,5789199,,,,29.22,37.01,,-21.9563,,,,,,,-120,,,46.67,11.85
2026-04-16,LQDA,-0.8,158320000.0,,0.457,0.513,,,,,,,,,,,,,,,None,0,0,,,,,,None,604164,,,,,0.0,-0.0422,-13158041,-12553877,0.1922,2019-09-30,30.58,,145078000.0,0,-13423059,-658382,,,None,265018,162207,,None,,,,,-13423059,-13423059,-102811,None,0.215,,13320248,-13320248,,,,,162207,,,,,76.38,21.54,,,,,,,,-0.435,,,2026-03-12,quarterly,0.15,USD,pre-market,10942561,,-0.115,-1.111,30.55,1.84,2377687,,,,29.22,37.01,,-21.9563,,,,,,,0,,,46.67,11.85
