date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,150122000,150122000,,,,,,None,5631000,,,,,63.25,-0.2758,15732000,21363000,0.0,2011-01-31,,213626000.0,77212000,12807000,4883000,,,None,1046000,None,,None,,,,,7924000,None,None,None,0.0292,,65451000,11761000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,quarterly,-0.2758,USD,pre-market,None,,-0.0343,-0.103,0.047,34.33,63316000,,,,3.277,4.21,0.0,,,,,,,227334000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,125694000,125694000,,,,,,None,5645000,,,,,63.25,-0.2758,8972000,14617000,0.0,2010-10-31,,213626000.0,75090000,10011000,3275000,,,None,1039000,None,,None,,,,,6736000,0,None,None,0.0292,,66118000,8972000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,quarterly,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,60600000,,,,3.277,4.21,0.0,,,,,,,200784000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,143039000,143039000,,,,,,None,5276000,,,,,63.25,-0.2758,25681000,30957000,0.0,2010-07-31,,213626000.0,91688000,25100000,9081000,,,None,957000,None,,None,,,,,16019000,0,None,None,0.0292,,67545000,24143000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,quarterly,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,60600000,,,,3.277,4.21,0.0,,,,,,,234727000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,146854000,146854000,,,,,,None,5271000,,,,,63.25,-0.2758,41999000,47270000,0.0,2010-04-30,,213626000.0,115829000,42891000,15831000,,,None,892000,None,,None,,,,,27060000,0,None,None,0.0292,,73830000,41999000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,quarterly,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,68100000,,,,3.277,4.21,0.0,,,,,,,262683000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,142099000,142099000,,,,,,None,5362000,,,,,63.25,-0.2758,13894000,19256000,0.0,2010-01-31,,213626000.0,78783000,10950000,3640000,,,None,1369000,None,,None,,,,,7310000,0,None,None,0.0292,,69202000,9581000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,quarterly,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,63900000,,,,3.277,4.21,0.0,,,,,,,220882000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,124545000,124545000,,,,,,None,5441000,,,,,63.25,-0.2758,3315000,8756000,0.0,2009-10-31,,213626000.0,69275000,4272000,1289000,,,None,957000,None,,None,,,,,2983000,0,None,None,0.0292,,65003000,3315000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,quarterly,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,63900000,,,,3.277,4.21,0.0,,,,,,,193820000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,143459000,143459000,,,,,,None,5482000,,,,,63.25,-0.2758,22845000,28327000,0.0,2009-07-31,,213626000.0,84807000,23706000,7048000,,,None,861000,None,,None,,,,,16658000,0,None,None,0.0292,,61101000,22845000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,quarterly,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,56500000,,,,3.277,4.21,0.0,,,,,,,228266000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,141913000,141913000,,,,,,None,5544000,,,,,63.25,-0.2758,28926000,34470000,0.0,2009-04-30,,213626000.0,99114000,29986000,11173000,,,None,1060000,None,,None,,,,,18813000,0,None,None,0.0292,,70188000,28926000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,quarterly,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,64600000,,,,3.277,4.21,0.0,,,,,,,241027000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,145245000,145245000,,,,,,None,5691000,,,,,63.25,-0.2758,11679000,17370000,0.0,2009-01-31,,213626000.0,66993000,5834000,1967000,,,None,1228000,None,,None,,,,,3867000,0,None,None,0.0292,,62532000,4461000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,quarterly,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,64644000,,,,3.277,4.21,0.0,,,,,,,212238000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,127172000,127172000,,,,,,None,5614000,,,,,63.25,-0.2758,-909000,4705000,0.0,2008-10-31,,213626000.0,55613000,1274000,451000,,,None,2183000,None,,None,,,,,823000,0,None,None,0.0292,,56522000,1274000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,quarterly,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,50900000,,,,3.277,4.21,0.0,,,,,,,182785000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,148020000,148020000,,,,,,None,5657000,,,,,63.25,-0.2758,16611000,22268000,0.0,2008-07-31,,213626000.0,85848000,18320000,6229000,,,None,0,None,,None,,,,,12091000,0,None,None,0.0292,,69237000,16611000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,quarterly,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,63600000,,,,3.277,4.21,0.0,,,,,,,233868000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,141620000,141620000,,,,,,None,5610000,,,,,63.25,-0.2758,25281000,30891000,0.0,2008-04-30,,213626000.0,87208000,27182000,10329000,,,None,0,None,,None,,,,,16853000,0,None,None,0.0292,,61927000,25281000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,quarterly,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,56300000,,,,3.277,4.21,0.0,,,,,,,228828000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,155294000,155294000,,,,,,None,5514000,,,,,63.25,-0.2758,-4361000,1153000,0.0,2008-01-31,,213626000.0,57142000,-2537000,-740000,,,None,9000,None,,None,,,,,-1797000,0,None,None,0.0292,,61503000,-4361000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,quarterly,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,56000000,,,,3.277,4.21,0.0,,,,,,,212436000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,126080000,126080000,,,,,,None,5684000,,,,,63.25,-0.2758,1771000,7455000,0.0,2007-10-31,,213626000.0,58758000,3947000,1011000,,,None,9000,None,,None,,,,,2936000,0,None,None,0.0292,,56987000,1771000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,quarterly,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,51300000,,,,3.277,4.21,0.0,,,,,,,184838000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,147514000,147514000,,,,,,None,5623000,,,,,63.25,-0.2758,16334000,21957000,0.0,2007-07-31,,213626000.0,74420000,18650000,6140000,,,None,0,None,,None,,,,,12510000,0,None,None,0.0292,,58086000,16334000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,quarterly,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,52500000,,,,3.277,4.21,0.0,,,,,,,221934000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,143422000,143422000,,,,,,None,5391000,,,,,63.25,-0.2758,27279000,32670000,0.0,2007-04-30,,213626000.0,83806000,29172000,10502000,,,None,0,None,,None,,,,,18670000,0,None,None,0.0292,,56527000,27279000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,quarterly,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,51100000,,,,3.277,4.21,0.0,,,,,,,227228000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,159625000,159625000,,,,,,None,5380000,,,,,63.25,-0.2758,14737000,20117000,0.0,2007-01-31,,213626000.0,74473000,18699000,6002000,,,None,11000,None,,None,,,,,12697000,0,None,None,0.0292,,59736000,14737000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,quarterly,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,54400000,,,,3.277,4.21,0.0,,,,,,,234098000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,127229000,127229000,,,,,,None,5170000,,,,,63.25,-0.2758,7012000,12182000,0.0,2006-10-31,,213626000.0,63653000,9133000,3272000,,,None,10000,None,,None,,,,,5861000,0,None,None,0.0292,,56641000,7012000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,quarterly,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,51500000,,,,3.277,4.21,0.0,,,,,,,190882000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,143746000,143746000,,,,,,None,5223000,,,,,63.25,-0.2758,17104000,22327000,0.0,2006-07-31,,213626000.0,74099000,19044000,6951000,,,None,10000,None,,None,,,,,12093000,0,None,None,0.0292,,56985000,17114000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,quarterly,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,51800000,,,,3.277,4.21,0.0,,,,,,,217845000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,142113000,142113000,,,,,,None,5168000,,,,,63.25,-0.2758,31202000,36370000,0.0,2006-04-30,,213626000.0,90947000,32754000,11955000,,,None,10000,None,,None,,,,,20799000,0,None,None,0.0292,,59735000,31212000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,quarterly,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,54600000,,,,3.277,4.21,0.0,,,,,,,233060000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,150226000,150226000,,,,,,None,5117000,,,,,63.25,-0.2758,16965000,22082000,0.0,2006-01-31,,213626000.0,73910000,18270000,6632000,,,None,31000,None,,None,,,,,11638000,0,None,None,0.0292,,56945000,16965000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,quarterly,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,51800000,,,,3.277,4.21,0.0,,,,,,,224136000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,119869000,119869000,,,,,,None,5094000,,,,,63.25,-0.2758,5160000,10254000,0.0,2005-10-31,,213626000.0,61485000,6385000,2318000,,,None,10000,None,,None,,,,,4067000,0,None,None,0.0292,,56325000,5160000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,quarterly,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,51200000,,,,3.277,4.21,0.0,,,,,,,181354000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,446257000,446257000,,,,,,None,9817000,,,,,63.25,-0.2758,-16053999,-6236999,0.0,2025-01-31,,213626000.0,203549000,-16113000,1944000,,,None,59000,5019000,,None,,,,,-18605000,-18057000,4960000,None,0.0292,,230644000,-27095000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,annual,-0.2758,USD,pre-market,None,,-0.0343,-0.103,0.047,34.33,225114000,,,,3.277,4.21,0.0,,,,,,,649806000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,474184000,474184000,,,,,,None,9871000,,,,,63.25,-0.2758,-13766000,-3895000,0.0,2024-01-31,,213626000.0,233875000,-13801000,10140000,,,None,35000,3919000,,None,,,,,-22594000,-23941000,3884000,None,0.0292,,250931000,-17056000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,annual,-0.2758,USD,pre-market,None,,-0.0343,-0.103,0.047,34.33,246465000,,,,3.277,4.21,0.0,,,,,,,708059000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,520744000,520744000,,,,,,None,11080000,,,,,63.25,-0.2758,1857000,12937000,0.0,2023-01-31,,213626000.0,238516000,1770000,1741000,,,None,87000,3559000,,None,,,,,41000,29000,3472000,None,0.0292,,241676921,-3160921,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,annual,-0.2758,USD,pre-market,None,,-0.0343,-0.103,0.047,34.33,235693000,,,,3.277,4.21,0.0,,,,,,,759260000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,465421000,465421000,,,,,,None,12356000,,,,,63.25,-0.2758,39037000,51393000,0.0,2022-01-31,,213626000.0,303850000,38965000,2121000,,,None,72000,1321000,,None,,,,,34907000,36844000,1249000,None,0.0292,,266053281,37796719,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,annual,-0.2758,USD,pre-market,None,,-0.0343,-0.103,0.047,34.33,260917000,,,,3.277,4.21,0.0,,,,,,,769271000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,447868000,447868000,,,,,,None,14681000,,,,,63.25,-0.2758,-72619000,-57938000,0.0,2021-01-31,,213626000.0,127243000,-72806000,-25323000,,,None,187000,2697000,,None,,,,,-45387000,-47483000,2510000,None,0.0292,,192790000,-65547000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,annual,-0.2758,USD,pre-market,None,,-0.0343,-0.103,0.047,34.33,202107000,,,,3.277,4.21,0.0,,,,,,,575111000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,524390999,524390999,,,,,,None,15485000,,,,,63.25,-0.2758,43236000,58721000,0.0,2020-01-31,,213626000.0,300944000,43207000,7310000,,,None,29000,4954000,,None,,,,,34617000,35897000,4925000,None,0.0292,,263627000,37317000,,,,,6065000,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,annual,-0.2758,USD,pre-market,None,,-0.0343,-0.103,0.047,34.33,258202000,,,,3.277,4.21,0.0,,,,,,,825335000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,538998000,538998000,,,,,,None,16463000,,,,,63.25,-0.2758,33051000,49514000,0.0,2019-01-31,,213626000.0,290666000,33051000,2590000,,,None,96000,3893000,,None,,,,,29599000,30461000,3797000,None,0.0292,,260962000,29704000,,,,,4991000,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,annual,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,257060000,,,,3.277,4.21,0.0,,,,,,,829664000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,572701000,572701000,,,,,,None,19643000,,,,,63.25,-0.2758,15973000,35616000,0.0,2018-01-31,,213626000.0,277280000,15973000,7433000,,,None,114000,2433000,,None,,,,,8368000,8540000,2319000,None,0.0292,,258606000,18674000,,,,,5111000,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,annual,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,260860000,,,,3.277,4.21,0.0,,,,,,,849981000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,624701000,624701000,,,,,,None,22716000,,,,,63.25,-0.2758,49114000,71830000,0.0,2017-01-31,,213626000.0,331868000,49114000,1902000,,,None,176000,2308000,,None,,,,,46256000,47212000,2132000,None,0.0292,,276058000,55810000,,,,,7041000,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,annual,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,282927000,,,,3.277,4.21,0.0,,,,,,,956569000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,639443000,639443000,,,,,,None,22963000,,,,,63.25,-0.2758,99127000,122090000,0.0,2016-01-31,,213626000.0,371648000,99127000,32285000,,,None,264000,1143000,,None,,,,,65441999,66842000,None,None,0.0292,,273796000,97852000,,,,,3456000,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,annual,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,268903000,,,,3.277,4.21,0.0,,,,,,,1011091000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,622595000,622595000,,,,,,None,22026000,,,,,63.25,-0.2758,91473000,113499000,0.0,2015-01-31,,213626000.0,364319000,91473000,30971000,,,None,57000,None,,None,,,,,59322000,60502000,None,None,0.0292,,273985000,90334000,,,,,3445000,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,annual,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,270763000,,,,3.277,4.21,0.0,,,,,,,986914000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,593071000,593071000,,,,,,None,21825000,,,,,63.25,-0.2758,84286000,106111000,0.0,2014-01-31,,213626000.0,326962000,84286000,29964000,,,None,75000,None,,None,,,,,53438000,54322000,None,None,0.0292,,243222000,83740000,,,,,3267000,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,annual,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,240202000,,,,3.277,4.21,0.0,,,,,,,920033000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,604416000,604416000,,,,,,None,22455000,,,,,63.25,-0.2758,98971000,121426000,0.0,2013-01-31,,213626000.0,339632000,98971000,37303000,,,None,116000,None,,None,,,,,60774000,61668000,None,None,0.0292,,244327000,95305000,,,,,3782000,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,annual,-0.2758,USD,pre-market,0,,-0.0343,-0.103,0.047,34.33,238257000,,,,3.277,4.21,0.0,,,,,,,944048000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,596001000,596001000,,,,,,None,21825000,,,,,63.25,-0.2758,100271000,122096000,0.0,2012-01-31,,213626000.0,335457000,100271000,35437000,,,None,21000,None,,None,,,,,63818000,64834000,None,None,0.0292,,238982000,96475000,,,,,3817000,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,annual,-0.2758,USD,pre-market,None,,-0.0343,-0.103,0.047,34.33,239000000,,,,3.277,4.21,0.0,,,,,,,931458000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,587532000,587532000,,,,,,None,21822000,,,,,63.25,-0.2758,90846000,112668000,0.0,2011-01-31,,213626000.0,337996000,90809000,33070000,,,None,37000,None,,None,,,,,56769000,None,None,None,0.0292,,251121000,86875000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,annual,-0.2758,USD,pre-market,None,,-0.0343,-0.103,0.047,34.33,251100000,,,,3.277,4.21,0.0,,,,,,,925528000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,573845000,573845000,,,,,,None,21829000,,,,,63.25,-0.2758,68980000,90809000,0.0,2010-01-31,,213626000.0,310150000,68914000,23149000,,,None,66000,None,,None,,,,,45765000,None,None,None,0.0292,,245483000,64667000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,annual,-0.2758,USD,pre-market,None,,-0.0343,-0.103,0.047,34.33,245500000,,,,3.277,4.21,0.0,,,,,,,883995000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,584628000,584628000,,,,,,None,22572000,,,,,63.25,-0.2758,52663000,75235000,0.0,2009-01-31,,213626000.0,273090000,52610000,18976000,,,None,53000,None,,None,,,,,33634000,None,None,None,0.0292,,227645000,45445000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,annual,-0.2758,USD,pre-market,None,,-0.0343,-0.103,0.047,34.33,227645000,,,,3.277,4.21,0.0,,,,,,,857718000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,594521000,594521000,,,,,,None,22212000,,,,,63.25,-0.2758,49242000,71454000,0.0,2008-01-31,,213626000.0,251916000,49233000,16914000,,,None,9000,None,,None,,,,,32319000,None,None,None,0.0292,,210892000,41024000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,annual,-0.2758,USD,pre-market,None,,-0.0343,-0.103,0.047,34.33,210900000,,,,3.277,4.21,0.0,,,,,,,846437000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,593653000,593653000,,,,,,None,20941000,,,,,63.25,-0.2758,79672000,100613000,0.0,2007-01-31,,213626000.0,282232000,79631000,28181000,,,None,41000,None,,None,,,,,51450000,None,None,None,0.0292,,212157000,70075000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,annual,-0.2758,USD,pre-market,None,,-0.0343,-0.103,0.047,34.33,212200000,,,,3.277,4.21,0.0,,,,,,,875885000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,,0.598,9.16,,,,,,,,,,,,,,,None,567230000,567230000,,,,,,None,20275000,,,,,63.25,-0.2758,70558000,90833000,0.0,2006-01-31,,213626000.0,269151000,70375000,25546000,,,None,183000,None,,None,,,,,44829000,None,None,None,0.0292,,203156000,65995000,,,,,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,,2025-11-20,annual,-0.2758,USD,pre-market,None,,-0.0343,-0.103,0.047,34.33,203200000,,,,3.277,4.21,0.0,,,,,,,836381000,,,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,None,0.598,9.16,,159981000,22769000,22769000,,,,,,,,,167644000,18532142,None,567230000,567230000,72531000,None,None,26093000,None,None,20275000,,,,,63.25,-0.2758,70558000,90833000,0.0,2025-10-31,None,213626000.0,269151000,70375000,25546000,None,None,None,183000,None,94065000,None,None,None,None,None,44829000,None,None,None,0.0292,,203156000,65995000,11278000,109825000,None,12782000,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,None,2025-11-20,quarterly,-0.2758,USD,pre-market,None,35887000,-0.0343,-0.103,0.047,34.33,203200000,159981000,42262000,56204000,3.277,4.21,0.0,450232000,210409000,152087000,282588000,239823000,130501000,836381000,167644000,None,4.92,2.19
2025-12-28,CATO,-1.0,650830000.0,None,0.598,9.16,,129895000,34225000,34225000,,,,,,,,,666000,18684837,None,567230000,567230000,85448000,None,None,26152000,None,None,20275000,,,,,63.25,-0.2758,70558000,90833000,0.0,2025-07-31,None,213626000.0,269151000,70375000,25546000,None,None,None,183000,None,97273000,None,None,None,None,None,44829000,None,None,None,0.0292,,203156000,65995000,11616000,36022000,None,13340000,None,,,,,1.54,0.363,0.0922,,,,,,,,-0.0292,,None,2025-11-20,quarterly,-0.2758,USD,pre-market,None,41076000,-0.0343,-0.103,0.047,34.33,203200000,129895000,53877000,56550000,3.277,4.21,0.0,436886000,225816000,175347000,264705000,211070000,89358000,836381000,172181000,None,4.92,2.19
