date,symbol,revenue_ttm,accumulateddepreciationamortizationppe,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,ebit,ebitda,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_type,reportedcurrency,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,None,None,,,,,,None,12200000,,0.0,,,,0.0,-17200000,-5000000,2012-12-31,,0.0,596600000,-6000000,-4300000,,,None,20100000,None,,None,,,,,1900000,None,None,None,0.0,,-504800000,91800000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,169500000,,,,23.59,23.31,,,,,,,,596600000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,541400000,541400000,,,,,,None,6700000,,0.0,,,,0.0,104200000,110900000,2012-09-30,,0.0,104200000,81500000,25900000,,,None,22700000,None,,None,,,,,55600000,None,None,None,0.0,,22700000,81500000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,172700000,,,,23.59,23.31,,,,,,,,645600000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,591500000,591500000,,,,,,None,5000000,,0.0,,,,0.0,17400000,22400000,2012-06-30,,0.0,17400000,-3500000,-5100000,,,None,20900000,None,,None,,,,,2300000,None,None,None,0.0,,20900000,-3500000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,608900000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,539000000,539000000,,,,,,None,5300000,,0.0,,,,0.0,72200000,77500000,2012-03-31,,0.0,72200000,50400000,14100000,,,None,21800000,None,,None,,,,,43600000,None,None,None,0.0,,21800000,50400000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,611200000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,376700000,376700000,,,,,,None,500000,,0.0,,,,0.0,54600000,55100000,2011-12-31,,0.0,236600000,32700000,6600000,,,None,21900000,None,,None,,,,,25400000,None,None,None,0.0,,203900000,32700000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,613300000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,399600000,399600000,,,,,,None,3600000,,0.0,,,,0.0,16400000,20000000,2011-09-30,,0.0,193200000,-5000000,-6100000,,,None,21400000,None,,None,,,,,2000000,None,None,None,0.0,,198200000,-5000000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,592800000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,477100000,477100000,,,,,,None,3400000,,0.0,,,,0.0,-20900000,-17500000,2011-06-30,,0.0,170600000,-20900000,-11500000,,,None,20900000,None,,None,,,,,-3300000,None,None,None,0.0,,191500000,-20900000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,647700000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,392300000,392300000,,,,,,None,3400000,,0.0,,,,0.0,82800000,86200000,2011-03-31,,0.0,248900000,63100000,18100000,,,None,19700000,None,,None,,,,,51500000,None,None,None,0.0,,185800000,63100000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,641200000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,407100000,407100000,,,,,,None,308200000,,0.0,,,,0.0,114500000,422700000,2010-12-31,,0.0,283200000,86500000,25000000,,,None,28000000,None,,None,,,,,62900000,None,None,None,0.0,,196700000,86500000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,690300000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,403900000,403900000,,,,,,None,3800000,,0.0,,,,0.0,63000000,66800000,2010-09-30,,0.0,246700000,46900000,14300000,,,None,16100000,None,,None,,,,,35700000,None,None,None,0.0,,199800000,46900000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,650600000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,419100000,419100000,,,,,,None,3200000,,0.0,,,,0.0,81200000,84400000,2010-06-30,,0.0,265800000,56400000,16800000,,,None,24800000,None,,None,,,,,37800000,None,None,None,0.0,,209400000,56400000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,684900000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,417100000,417100000,,,,,,None,3000000,,0.0,,,,0.0,90500000,93500000,2010-03-31,,0.0,277400000,66200000,19200000,,,None,24300000,None,,None,,,,,48200000,None,None,None,0.0,,211200000,66200000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,694500000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,411200000,411200000,,,,,,None,331400000,,0.0,,,,0.0,253800000,585200000,2009-12-31,,0.0,319700000,94300000,28300000,,,None,159500000,None,,None,,,,,66300000,None,None,None,0.0,,225400000,94300000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,730900000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,435100000,435100000,,,,,,None,15300000,,0.0,,,,0.0,138500000,153800000,2009-09-30,,0.0,315500000,83700000,21700000,,,None,54800000,None,,None,,,,,62100000,None,None,None,0.0,,231800000,83700000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,750600000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,433200000,433200000,,,,,,None,4600000,,0.0,,,,0.0,86800000,91400000,2009-06-30,,0.0,296700000,56600000,15800000,,,None,30200000,None,,None,,,,,41900000,None,None,None,0.0,,240100000,56600000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,729900000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,417700000,417700000,,,,,,None,4600000,,0.0,,,,0.0,18000000,22600000,2009-03-31,,0.0,238100000,-9800000,-1100000,,,None,27800000,None,,None,,,,,-5600000,None,None,None,0.0,,247900000,-9800000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,655800000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,412000000,412000000,,,,,,None,332000000,,0.0,,,,0.0,-45700000,286300000,2008-12-31,,0.0,212900000,-45700000,-18200000,,,None,187400000,None,,None,,,,,-9900000,None,None,None,0.0,,258600000,-45700000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,26700000,,,,23.59,23.31,,,,,,,,624900000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,494300000,494300000,,,,,,None,4200000,,0.0,,,,0.0,-53000000,-48800000,2008-09-30,,0.0,185600000,-81800000,-31200000,,,None,28800000,None,,None,,,,,-45200000,None,None,None,0.0,,267400000,-81800000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,679900000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,448200000,448200000,,,,,,None,2000000,,0.0,,,,0.0,45100000,47100000,2008-06-30,,0.0,297500000,15100000,-800000,,,None,30000000,None,,None,,,,,11000000,None,None,None,0.0,,282400000,15100000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,745700000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,583000000,583000000,,,,,,None,7900000,,0.0,,,,0.0,227300000,235200000,2008-03-31,,0.0,108900000,22600000,4100000,,,None,204700000,None,,None,,,,,15200000,None,None,None,0.0,,86300000,22600000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,26700000,,,,23.59,23.31,,,,,,,,691900000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,584700000,584700000,,,,,,None,7000000,,0.0,,,,0.0,-2300000,4700000,2007-12-31,,0.0,138600000,-17000000,-21800000,,,None,14700000,None,,None,,,,,18900000,None,None,None,0.0,,155600000,-17000000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,723300000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,563200000,563200000,,,,,,None,6700000,,0.0,,,,0.0,95500000,102200000,2007-09-30,,0.0,172200000,79400000,22700000,,,None,16100000,None,,None,,,,,64300000,None,None,None,0.0,,92800000,79400000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,735400000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,594000000,594000000,,,,,,None,8400000,,0.0,,,,0.0,107900000,116300000,2007-06-30,,0.0,139500000,84200000,24900000,,,None,20000000,None,,None,,,,,62200000,None,None,None,0.0,,55300000,84200000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,733500000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,558800000,558800000,,,,,,None,5000000,,0.0,,,,0.0,113100000,118100000,2007-03-31,,0.0,168800000,97000000,30000000,,,None,16100000,None,,None,,,,,72400000,None,None,None,0.0,,71800000,97000000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,727600000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,604900000,604900000,,,,,,None,2000000,,0.0,,,,0.0,101200000,103200000,2006-12-31,,0.0,159000000,85900000,24900000,,,None,15300000,None,,None,,,,,61600000,None,None,None,0.0,,73100000,85900000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,763900000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,543000000,543000000,,,,,,None,-10200000,,0.0,,,,0.0,128900000,118700000,2006-09-30,,0.0,182600000,113400000,35000000,,,None,15500000,None,,None,,,,,86100000,None,None,None,0.0,,69200000,113400000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,725600000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,611800000,611800000,,,,,,None,13200000,,0.0,,,,0.0,114100000,127300000,2006-06-30,,0.0,161400000,98300000,30700000,,,None,15800000,None,,None,,,,,69400000,None,None,None,0.0,,63100000,98300000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,773200000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,612400000,612400000,,,,,,None,2200000,,0.0,,,,0.0,101900000,104100000,2006-03-31,,0.0,147100000,86000000,25400000,,,None,15900000,None,,None,,,,,66000000,None,None,None,0.0,,61100000,86000000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,759500000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,592500000,592500000,,,,,,None,2800000,,0.0,,,,0.0,120100000,122900000,2005-12-31,,0.0,163400000,102800000,16700000,,,None,17300000,None,,None,,,,,86700000,None,None,None,0.0,,60600000,102800000,,,,,None,,,,,,,,,,,,0.0,,,quarterly,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,755900000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,3375500000,3375500000,,,,,,None,74300000,,0.0,,,,0.0,199200000,273500000,2025-12-31,,0.0,1425000000,160700000,28100000,,,None,38500000,None,,None,,,,,143300000,None,None,None,0.0,,1264300000,160700000,,,,,None,,,,,,,,,,,,0.0,,,annual,None,None,,0.0,0.0,0.0,0.0,1163700000,,,,23.59,23.31,,,,,,,,4800500000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,4043300000,4043300000,,,,,,None,53700000,,0.0,,,,0.0,445400000,499100000,2024-12-31,,0.0,589400000,388500000,76000000,,,None,56900000,None,,None,,,,,317800000,None,None,None,0.0,,200900000,388500000,,,,,None,,,,,,,,,,,,0.0,,,annual,None,None,,0.0,0.0,0.0,0.0,2600000,,,,23.59,23.31,,,,,,,,4632700000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,3820000000,3820000000,,,,,,None,58600000,,0.0,,,,0.0,-291000000,-232400000,2023-12-31,,0.0,1125300000,-347100000,-74800000,,,None,56100000,None,,None,,,,,-272100000,None,None,None,0.0,,1472400000,-347100000,,,,,None,,,,,,,,,,,,0.0,,,annual,None,None,,0.0,0.0,0.0,0.0,413000000,,,,23.59,23.31,,,,,,,,4945300000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,5661800000,5661800000,,,,,,None,70900000,,0.0,,,,0.0,-316300000,-245400000,2022-12-31,,0.0,-211300000,-371000000,-84400000,,,None,54700000,None,,None,,,,,-286600000,None,None,None,0.0,,159700000,-371000000,,,,,None,,,,,,,,,,,,0.0,,,annual,None,None,,0.0,0.0,0.0,0.0,358400000,,,,23.59,23.31,,,,,,,,5450500000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,5259700000,5259700000,,,,,,None,99800000,,0.0,,,,0.0,-205700000,-105900000,2021-12-31,,0.0,354800000,-249300000,-125600000,,,None,43600000,None,,None,,,,,-123700000,None,None,None,0.0,,604200000,-249400000,,,,,None,,,,,,,,,,,,0.0,,,annual,None,None,,0.0,0.0,0.0,0.0,339500000,,,,23.59,23.31,,,,,,,,5614500000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,4017800000,4017800000,,,,,,None,55000000,,0.0,,,,0.0,546100000,601100000,2020-12-31,,0.0,1160900000,510100000,100200000,,,None,36000000,None,,None,,,,,409900000,None,None,None,0.0,,650800000,510100000,,,,,None,,,,,,,,,,,,0.0,,,annual,None,None,,0.0,0.0,0.0,0.0,371500000,,,,23.59,23.31,,,,,,,,5178700000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,3830200000,3830200000,,,,,,None,62500000,,0.0,,,,0.0,704100000,766600000,2019-12-31,,0.0,1190000000,661600000,130500000,,,None,42500000,None,,None,,,,,531100000,None,None,None,0.0,,528400000,661600000,,,,,None,,,,,,,,,,,,0.0,,,annual,None,None,,0.0,0.0,0.0,0.0,278000000,,,,23.59,23.31,,,,,,,,5020200000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,2920800000,2920800000,,,,,,None,171900000,,0.0,,,,0.0,242500000,414400000,2018-12-31,,0.0,766900000,199100000,10700000,,,None,43400000,None,,None,,,,,190100000,None,None,None,0.0,,567800000,199100000,,,,,None,,,,,,,,,,,,0.0,,,annual,None,None,,0.0,0.0,0.0,0.0,231900000,,,,23.59,23.31,,,,,,,,3687700000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,2229700000,2229700000,,,,,,None,18200000,,0.0,,,,0.0,196000000,214200000,2017-12-31,,0.0,439200000,161100000,41200000,,,None,34900000,None,,None,,,,,120900000,None,None,None,0.0,,278100000,161100000,,,,,None,,,,,,,,,,,,0.0,,,annual,None,None,,0.0,0.0,0.0,0.0,196200000,,,,23.59,23.31,,,,,,,,2668900000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,2164400000,2164400000,,,,,,None,19500000,,0.0,,,,0.0,47900000,67400000,2016-12-31,,0.0,357500000,3500000,-9200000,,,None,44400000,None,,None,,,,,16800000,None,None,None,0.0,,354000000,3500000,,,,,None,,,,,,,,,,,,0.0,,,annual,None,None,,0.0,0.0,0.0,0.0,209000000,,,,23.59,23.31,,,,,,,,2521900000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,1827400000,1827400000,,,,,,None,28900000,,0.0,,,,0.0,146800000,175700000,2015-12-31,,0.0,513400000,100300000,20100000,,,None,46500000,None,,None,,,,,85700000,None,None,None,0.0,,413100000,100300000,,,,,None,,,,,,,,,,,,0.0,,,annual,None,None,,0.0,0.0,0.0,0.0,241100000,,,,23.59,23.31,,,,,,,,2340800000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,1585900000,1585900000,,,,,,None,23200000,,0.0,,,,0.0,207100000,230300000,2014-12-31,,0.0,610700000,160200000,47600000,,,None,46900000,None,,None,,,,,114500000,None,None,None,0.0,,450500000,160200000,,,,,None,,,,,,,,,,,,0.0,,,annual,None,None,,0.0,0.0,0.0,0.0,258100000,,,,23.59,23.31,,,,,,,,2196600000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,1703400000,1703400000,,,,,,None,25700000,,0.0,,,,0.0,352500000,378200000,2013-12-31,,0.0,723100000,314400000,99900000,,,None,38100000,None,,None,,,,,217700000,None,None,None,0.0,,408700000,314400000,,,,,None,,,,,,,,,,,,0.0,,,annual,None,None,,0.0,0.0,0.0,0.0,257100000,,,,23.59,23.31,,,,,,,,2426500000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,1938800000,1938800000,,,,,,None,23300000,,0.0,,,,0.0,160000000,183300000,2012-12-31,,0.0,523500000,122400000,30600000,,,None,37600000,None,,None,,,,,103400000,None,None,None,0.0,,401100000,122400000,,,,,None,,,,,,,,,,,,0.0,,,annual,None,None,,0.0,0.0,0.0,0.0,262900000,,,,23.59,23.31,,,,,,,,2462300000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,2001400000,2001400000,,,,,,None,22300000,,0.0,,,,0.0,105200000,127500000,2011-12-31,,0.0,493600000,68300000,6600000,,,None,36900000,None,,None,,,,,74500000,None,None,None,0.0,,425300000,68300000,,,,,None,,,,,,,,,,,,0.0,,,annual,None,None,,0.0,0.0,0.0,0.0,270100000,,,,23.59,23.31,,,,,,,,2495000000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,1647200000,1647200000,,,,,,None,25500000,,0.0,,,,0.0,305000000,330500000,2010-12-31,,0.0,995300000,236700000,67500000,,,None,68300000,None,,None,,,,,184600000,None,None,None,0.0,,758600000,236700000,,,,,None,,,,,,,,,,,,0.0,,,annual,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,2642500000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,1739500000,1739500000,,,,,,None,344300000,,0.0,,,,0.0,471200000,815500000,2009-12-31,,0.0,1193900000,229600000,66400000,,,None,241600000,None,,None,,,,,164700000,None,None,None,0.0,,964300000,229600000,,,,,None,,,,,,,,,,,,0.0,,,annual,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,2933400000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,1765200000,1765200000,,,,,,None,353500000,,0.0,,,,0.0,231300000,584800000,2008-12-31,,0.0,977000000,-90000000,-46200000,,,None,321300000,None,,None,,,,,-29600000,None,None,None,0.0,,1067000000,-90000000,,,,,None,,,,,,,,,,,,0.0,,,annual,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,2742200000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,2278100000,2278100000,,,,,,None,357400000,,0.0,,,,0.0,624900000,982300000,2007-12-31,,0.0,624900000,226800000,49900000,,,None,398100000,None,,None,,,,,205400000,None,None,None,0.0,,398100000,226800000,,,,,None,,,,,,,,,,,,0.0,,,annual,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,2903000000,,,24.0,19.97
2026-04-16,KMPB,0.0,,,,,,,,,,,,,,,,None,2220700000,2220700000,,,,,,None,364800000,,0.0,,,,0.0,432500000,797300000,2006-12-31,,0.0,636500000,370000000,115000000,,,None,62500000,None,,None,,,,,283100000,None,None,None,0.0,,266500000,370000000,,,,,None,,,,,,,,,,,,0.0,,,annual,None,None,,0.0,0.0,0.0,0.0,None,,,,23.59,23.31,,,,,,,,2857200000,,,24.0,19.97
2026-04-16,KMPB,0.0,None,,None,126000000,126000000,,,,,,,,,5900000,58801400,None,2220700000,2220700000,None,None,None,965200000,None,None,364800000,,0.0,,,,0.0,432500000,797300000,2025-12-31,1250700000,0.0,636500000,370000000,115000000,932500000,932500000,None,62500000,None,None,None,None,None,None,None,283100000,None,None,None,0.0,,266500000,370000000,-327900000,-1262300000,None,None,None,,,,,,,,,,,,0.0,,None,quarterly,None,None,1157800000,0.0,0.0,0.0,0.0,None,1004900000,17100000,327900000,23.59,23.31,,12472700000,1091200000,None,9803300000,11381500000,9803300000,2857200000,2681400000,None,24.0,19.97
2026-04-16,KMPB,0.0,None,,None,107400000,107400000,,,,,,,,,6000000,61477400,None,2220700000,2220700000,None,None,None,1276000000,None,None,364800000,,0.0,,,,0.0,432500000,797300000,2025-09-30,1250700000,0.0,636500000,370000000,115000000,None,None,None,62500000,None,None,None,None,None,None,None,283100000,None,None,None,0.0,,266500000,370000000,-1772100000,-4800000,None,None,None,,,,,,,,,,,,0.0,,None,quarterly,None,None,1216000000,0.0,0.0,0.0,0.0,None,943100000,4800000,388700000,23.59,23.31,,12443400000,None,None,9721800000,None,13500000,2857200000,2732100000,None,24.0,19.97
2026-04-16,KMPB,0.0,None,,None,177000000,177000000,,,,,,,,,6400000,64600100,None,2220700000,2220700000,None,None,None,1300700000,None,None,364800000,,0.0,,,,0.0,432500000,797300000,2025-06-30,1250700000,0.0,636500000,370000000,115000000,None,None,None,62500000,None,None,None,None,None,None,None,283100000,None,None,None,0.0,,266500000,370000000,-1900200000,-9000000,None,None,None,,,,,,,,,,,,0.0,,None,quarterly,None,None,1345400000,0.0,0.0,0.0,0.0,None,942600000,9000000,422500000,23.59,23.31,,12601100000,None,None,9655600000,None,14700000,2857200000,2953400000,None,24.0,19.97
2026-04-16,KMPB,0.0,None,,None,115400000,115400000,,,,,,,,,6400000,64631800,None,2220700000,2220700000,None,None,None,1294800000,None,None,364800000,,0.0,,,,0.0,432500000,797300000,2025-03-31,1250700000,0.0,636500000,370000000,115000000,651200000,651200000,None,62500000,None,None,None,None,None,None,None,283100000,None,None,None,0.0,,266500000,370000000,-1987100000,None,None,None,None,,,,,,,,,,,,0.0,,None,quarterly,None,None,1308900000,0.0,0.0,0.0,0.0,None,942100000,None,576900000,23.59,23.31,,12467300000,None,None,9555800000,12467300000,9555800000,2857200000,2917600000,None,24.0,19.97
2026-04-16,KMPB,0.0,None,,None,65400000,65400000,,,,,,,,,6400000,64632000,None,2220700000,2220700000,None,None,None,1235200000,None,None,364800000,,0.0,,,,0.0,432500000,797300000,2024-12-31,1250700000,0.0,636500000,370000000,115000000,315500000,315500000,None,62500000,None,None,None,None,None,None,None,283100000,None,None,None,0.0,,266500000,370000000,-2365700000,-449600000,None,None,None,,,,,,,,,,,,0.0,,None,quarterly,None,None,1231600000,0.0,0.0,0.0,0.0,None,1391300000,449600000,1065100000,23.59,23.31,,12630400000,None,449600000,9846100000,12630400000,9396500000,2857200000,2788400000,None,24.0,19.97
2026-04-16,KMPB,0.0,None,,None,56900000,56900000,,,,,,,,,6400000,64898000,None,2220700000,2220700000,None,None,None,1260300000,None,None,364800000,,0.0,,,,0.0,432500000,797300000,2024-09-30,1250700000,0.0,636500000,370000000,115000000,622000000,622000000,None,62500000,None,None,None,None,None,None,None,283100000,None,None,None,0.0,,266500000,370000000,-2038100000,-449900000,None,None,None,,,,,,,,,,,,0.0,,None,quarterly,None,None,1161400000,0.0,0.0,0.0,0.0,None,1390900000,449900000,720900000,23.59,23.31,,12873000000,2268700000,7177300000,10102600000,12816100000,2925300000,2857200000,2773300000,None,24.0,19.97
