date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,28247000,28247000,,,,,,None,9298000,,7.0,0.012,,,,0.19,0.1,31910000,41208000,4.37,2009-09-30,30.3,,2516888000.0,80621000,33711000,12787000,,,None,4628000,None,,None,,,,,20924000,0,None,None,0.564,,42823000,37798000,,,,,None,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,quarterly,4.47,USD,pre-market,53000000,,0.192,0.0,0.095,39.48,33525000,,,,559.9,560.46,2.2883,,,,,,,108868000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,29269000,29269000,,,,,,None,9400000,,7.0,0.012,,,,0.19,0.1,36876000,46276000,4.37,2009-06-30,30.3,,2516888000.0,80106000,31972000,12354000,,,None,4904000,None,,None,,,,,19618000,0,None,None,0.564,,43452000,36654000,,,,,None,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,quarterly,4.47,USD,pre-market,0,,0.192,0.0,0.095,39.48,34716000,,,,559.9,560.46,2.2883,,,,,,,109375000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,29269000,29269000,,,,,,None,9400000,,7.0,0.012,,,,0.19,0.1,36876000,46276000,4.37,2009-03-31,30.3,,2516888000.0,80106000,31972000,12354000,,,None,4904000,None,,None,,,,,19618000,0,None,None,0.564,,43452000,31970000,,,,,None,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,quarterly,4.47,USD,pre-market,0,,0.192,0.0,0.095,39.48,34716000,,,,559.9,560.46,2.2883,,,,,,,109375000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,28935000,28935000,,,,,,None,9480000,,7.0,0.012,,,,0.19,0.1,32905000,42385000,4.37,2008-12-31,30.3,,2516888000.0,76980000,26385000,9661000,,,None,5638000,None,,None,,,,,16724000,0,None,None,0.564,,44196000,32784000,,,,,None,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,quarterly,4.47,USD,pre-market,0,,0.192,0.0,0.095,39.48,34640000,,,,559.9,560.46,2.2883,,,,,,,105915000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,28131000,28131000,,,,,,None,8517000,,7.0,0.012,,,,0.19,0.1,29002000,37519000,4.37,2008-09-30,30.3,,2516888000.0,82268000,30147000,11269000,,,None,5991000,None,,None,,,,,18878000,0,None,None,0.564,,44749000,37519000,,,,,None,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,quarterly,4.47,USD,pre-market,56500000,,0.192,0.0,0.095,39.48,37624000,,,,559.9,560.46,2.2883,,,,,,,110399000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,30011000,30011000,,,,,,None,7647000,,7.0,0.012,,,,0.19,0.1,25801000,33448000,4.37,2008-06-30,30.3,,2516888000.0,78184000,30385000,11754000,,,None,6668000,None,,None,,,,,18631000,0,None,None,0.564,,44736000,33448000,,,,,None,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,quarterly,4.47,USD,pre-market,0,,0.192,0.0,0.095,39.48,37611000,,,,559.9,560.46,2.2883,,,,,,,108195000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,31586000,31586000,,,,,,None,7609000,,7.0,0.012,,,,0.19,0.1,27081000,34690000,4.37,2008-03-31,30.3,,2516888000.0,73365000,28735000,10801000,,,None,8463000,None,,None,,,,,17934000,0,None,None,0.564,,38675000,34690000,,,,,None,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,quarterly,4.47,USD,pre-market,0,,0.192,0.0,0.095,39.48,31550000,,,,559.9,560.46,2.2883,,,,,,,104951000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,29678000,29678000,,,,,,None,7070000,,7.0,0.012,,,,0.19,0.1,40180000,47250000,4.37,2007-12-31,30.3,,2516888000.0,71980000,34101000,15862000,,,None,9586000,None,,None,,,,,18239000,0,None,None,0.564,,31718000,40262000,,,,,None,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,quarterly,4.47,USD,pre-market,0,,0.192,0.0,0.095,39.48,24593000,,,,559.9,560.46,2.2883,,,,,,,101658000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,29678000,29678000,,,,,,None,7070000,,7.0,0.012,,,,0.19,0.1,34101000,41171000,4.37,2007-09-30,30.3,,2516888000.0,71980000,34101000,15862000,,,None,7730000,None,,None,,,,,18239000,0,None,None,0.564,,31718000,40262000,,,,,None,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,quarterly,4.47,USD,pre-market,14536000,,0.192,0.0,0.095,39.48,24593000,,,,559.9,560.46,2.2883,,,,,,,101658000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,29426000,29426000,,,,,,None,7138000,,7.0,0.012,,,,0.19,0.1,32853000,39991000,4.37,2007-06-30,30.3,,2516888000.0,62981000,32919000,11540000,,,None,1259000,None,,None,,,,,21379000,0,None,None,0.564,,30128000,32853000,,,,,None,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,quarterly,4.47,USD,pre-market,12863000,,0.192,0.0,0.095,39.48,23431000,,,,559.9,560.46,2.2883,,,,,,,92407000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,31304000,31304000,,,,,,None,6266000,,7.0,0.012,,,,0.19,0.1,26656000,32922000,4.37,2007-03-31,30.3,,2516888000.0,56607000,33136000,12390000,,,None,502000,None,,None,,,,,20747000,0,None,None,0.564,,28492000,28115000,,,,,None,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,quarterly,4.47,USD,pre-market,29601000,,0.192,0.0,0.095,39.48,22227000,,,,559.9,560.46,2.2883,,,,,,,87911000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,31702000,31702000,,,,,,None,None,,7.0,0.012,,,,0.19,0.1,0,87911000,4.37,2006-12-31,30.3,,2516888000.0,87911000,34567000,-20747000,,,None,95000,None,,None,,,,,20747000,0,None,None,0.564,,57000000,87911000,,,,,None,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,quarterly,4.47,USD,pre-market,0,,0.192,0.0,0.095,39.48,18964000,,,,559.9,560.46,2.2883,,,,,,,87911000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,44853000,44853000,,,,,,None,None,,7.0,0.012,,,,0.19,0.1,0,-149728000,4.37,2006-09-30,30.3,,2516888000.0,77674000,13816000,-17861000,,,None,352000,None,,None,,,,,17861000,0,None,None,0.564,,-227402000,-149728000,,,,,None,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,quarterly,4.47,USD,pre-market,55358000,,0.192,0.0,0.095,39.48,28776000,,,,559.9,560.46,2.2883,,,,,,,77674000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,32058000,32058000,,,,,,None,None,,7.0,0.012,,,,0.19,0.1,0,77675000,4.37,2006-06-30,30.3,,2516888000.0,77675000,28207000,-17861000,,,None,0,None,,None,,,,,17861000,0,None,None,0.564,,0,77675000,,,,,None,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,quarterly,4.47,USD,pre-market,0,,0.192,0.0,0.095,39.48,23572000,,,,559.9,560.46,2.2883,,,,,,,77675000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,31102000,31102000,,,,,,None,None,,7.0,0.012,,,,0.19,0.1,0,77675000,4.37,2006-03-31,30.3,,2516888000.0,77675000,30741000,-17861000,,,None,0,None,,None,,,,,17861000,0,None,None,0.564,,0,77675000,,,,,None,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,quarterly,4.47,USD,pre-market,0,,0.192,0.0,0.095,39.48,19679000,,,,559.9,560.46,2.2883,,,,,,,77675000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,33569000,33569000,,,,,,None,None,,7.0,0.012,,,,0.19,0.1,0,77675000,4.37,2005-12-31,30.3,,2516888000.0,77675000,26705000,-17861000,,,None,0,None,,None,,,,,17861000,0,None,None,0.564,,0,77675000,,,,,None,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,quarterly,4.47,USD,pre-market,0,,0.192,0.0,0.095,39.48,13793000,,,,559.9,560.46,2.2883,,,,,,,77675000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,None,None,,,,,,None,None,,7.0,0.012,,,,0.19,0.1,None,-135231000,4.37,2005-09-30,30.3,,2516888000.0,69618000,None,-13638000,,,None,None,None,,None,,,,,13638000,None,None,None,0.564,,-204849000,-135231000,,,,,None,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,quarterly,4.47,USD,pre-market,None,,0.192,0.0,0.095,39.48,None,,,,559.9,560.46,2.2883,,,,,,,69618000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,514382000,514382000,,,,,,None,206275000,,7.0,0.012,,,,0.19,0.1,1541668000,1747943000,4.37,2024-12-31,30.3,,2516888000.0,2341746000,1356168000,247040000,,,None,185500000,21277000,,None,,,,,1109128000,1109128000,-164223000,None,0.564,,813228000,1528518000,,,,,None,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,annual,4.47,USD,pre-market,158653000,,0.192,0.0,0.095,39.48,182340000,,,,559.9,560.46,2.2883,,,,,,,2856128000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,446581000,446581000,,,,,,None,159219000,,7.0,0.012,,,,0.19,0.1,1555740000,1714959000,4.37,2023-12-31,30.3,,2516888000.0,2082339000,1369061000,220469000,,,None,186679000,37688000,,None,,,,,1148592000,960183000,-147647000,None,0.564,,697730000,1384609000,,,,,None,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,annual,4.47,USD,pre-market,132121000,,0.192,0.0,0.095,39.48,153967000,,,,559.9,560.46,2.2883,,,,,,,2528920000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,404341000,404341000,,,,,,None,142496000,,7.0,0.012,,,,0.19,0.1,1215412000,1357908000,4.37,2022-12-31,30.3,,2516888000.0,1844257000,1043841000,173268000,,,None,171571000,11769000,,None,,,,,870573000,870573000,-159802000,None,0.564,,636617000,1207640000,,,,,7772000,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,annual,4.47,USD,pre-market,107205000,,0.192,0.0,0.095,39.48,146857000,,,,559.9,560.46,2.2883,,,,,,,2248598000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,358684000,358684000,,,,,,None,134125000,,7.0,0.012,,,,0.19,0.1,1017750000,1151875000,4.37,2021-12-31,30.3,,2516888000.0,1684860000,858136000,132153000,,,None,159614000,1497000,,None,,,,,725983000,725983000,-158117000,None,0.564,,612135000,1072725000,,,,,-54975000,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,annual,4.47,USD,pre-market,111564000,,0.192,0.0,0.095,39.48,147893000,,,,559.9,560.46,2.2883,,,,,,,2043544000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,291704000,291704000,,,,,,None,110795000,,7.0,0.012,,,,0.19,0.1,842549000,953344000,4.37,2020-12-31,30.3,,2516888000.0,1403686000,686225000,84403000,,,None,156324000,5030000,,None,,,,,601822000,601822000,-151294000,None,0.564,,518922000,884764000,,,,,-42215000,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,annual,4.47,USD,pre-market,101053000,,0.192,0.0,0.095,39.48,114627000,,,,559.9,560.46,2.2883,,,,,,,1695390000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,294961000,294961000,,,,,,None,101898000,,7.0,0.012,,,,0.19,0.1,751359000,853257000,4.37,2019-12-31,30.3,,2516888000.0,1262835000,603318000,39670000,,,None,148041000,16403000,,None,,,,,563648000,563648000,-131638000,None,0.564,,507134000,755701000,,,,,-4342000,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,annual,4.47,USD,pre-market,98334000,,0.192,0.0,0.095,39.48,110093000,,,,559.9,560.46,2.2883,,,,,,,1557796000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,287335000,287335000,,,,,,None,85535000,,7.0,0.012,,,,0.19,0.1,763010000,848545000,4.37,2018-12-31,30.3,,2516888000.0,1146649000,629896000,122011000,,,None,133114000,19669000,,None,,,,,507885000,507885000,-113445000,None,0.564,,459751000,686898000,,,,,76112000,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,annual,4.47,USD,pre-market,81411000,,0.192,0.0,0.095,39.48,99882000,,,,559.9,560.46,2.2883,,,,,,,1433984000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,273913000,273913000,,,,,,None,79987000,,7.0,0.012,,,,0.19,0.1,581150000,661137000,4.37,2017-12-31,30.3,,2516888000.0,1000259000,466899000,162927000,,,None,116098000,6314000,,None,,,,,303972000,303972000,-109784000,None,0.564,,421071000,579770000,,,,,3809000,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,annual,4.47,USD,pre-market,75884000,,0.192,0.0,0.095,39.48,87903000,,,,559.9,560.46,2.2883,,,,,,,1274172000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,252107000,252107000,,,,,,None,81353000,,7.0,0.012,,,,0.19,0.1,487589000,568942000,4.37,2016-12-31,30.3,,2516888000.0,898562000,385938000,125083000,,,None,101651000,2906000,,None,,,,,260855000,260855000,-98745000,None,0.564,,410458000,488104000,,,,,-515000,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,annual,4.47,USD,pre-market,75204000,,0.192,0.0,0.095,39.48,87235000,,,,559.9,560.46,2.2883,,,,,,,1150669000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,267695000,267695000,,,,,,None,77799000,,7.0,0.012,,,,0.19,0.1,411941000,489740000,4.37,2015-12-31,30.3,,2516888000.0,807318000,349554000,119516000,,,None,62387000,60855000,,None,,,,,223648000,230038000,None,None,0.564,,403420000,403898000,,,,,8043000,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,annual,4.47,USD,pre-market,77320000,,0.192,0.0,0.095,39.48,86007000,,,,559.9,560.46,2.2883,,,,,,,1075013000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,308574000,308574000,,,,,,None,71588000,,7.0,0.012,,,,0.19,0.1,340158000,411746000,4.37,2014-12-31,30.3,,2516888000.0,688106000,308338000,109396000,,,None,31820000,None,,None,,,,,284113000,198942000,None,None,0.564,,350940000,337166000,,,,,2992000,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,annual,4.47,USD,pre-market,71095000,,0.192,0.0,0.095,39.48,76369000,,,,559.9,560.46,2.2883,,,,,,,996680000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,328311000,328311000,,,,,,None,80505000,,7.0,0.012,,,,0.19,0.1,340331000,420836000,4.37,2013-12-31,30.3,,2516888000.0,707356000,345621000,123064000,,,None,26265000,None,,None,,,,,222557000,222557000,None,None,0.564,,335850000,371506000,,,,,380000,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,annual,4.47,USD,pre-market,61003000,,0.192,0.0,0.095,39.48,68458000,,,,559.9,560.46,2.2883,,,,,,,1035667000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,288075000,288075000,,,,,,None,81998000,,7.0,0.012,,,,0.19,0.1,348274000,430272000,4.37,2012-12-31,30.3,,2516888000.0,662066000,289409000,105171000,,,None,56428000,None,,None,,,,,184238000,184238000,None,None,0.564,,315181000,346936000,,,,,-1099000,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,annual,4.47,USD,pre-market,95500000,,0.192,0.0,0.095,39.48,233183000,,,,559.9,560.46,2.2883,,,,,,,950141000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,277147000,277147000,,,,,,None,85230000,,7.0,0.012,,,,0.19,0.1,317170000,402400000,4.37,2011-12-31,30.3,,2516888000.0,623794000,263413000,89959000,,,None,55819000,None,,None,,,,,173454000,173454000,None,None,0.564,,298202000,321998000,,,,,-2766000,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,annual,4.47,USD,pre-market,90300000,,0.192,0.0,0.095,39.48,212972000,,,,559.9,560.46,2.2883,,,,,,,900941000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,198626000,198626000,,,,,,None,59012000,,7.0,0.012,,,,0.19,0.1,204828000,263840000,4.37,2010-12-31,30.3,,2516888000.0,464275000,153491000,61321000,,,None,51337000,None,,None,,,,,92170000,92170000,None,None,0.564,,249256000,206123000,,,,,-1295000,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,annual,4.47,USD,pre-market,73200000,,0.192,0.0,0.095,39.48,190244000,,,,559.9,560.46,2.2883,,,,,,,662901000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,118665000,118665000,,,,,,None,37511000,,7.0,0.012,,,,0.19,0.1,151404000,188915000,4.37,2009-12-31,30.3,,2516888000.0,324283000,131721000,49920000,,,None,19683000,None,,None,,,,,81801000,None,None,None,0.564,,173291000,150992000,,,,,None,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,annual,4.47,USD,pre-market,53000000,,0.192,0.0,0.095,39.48,135780000,,,,559.9,560.46,2.2883,,,,,,,442948000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,124671000,124671000,,,,,,None,33470000,,7.0,0.012,,,,0.19,0.1,136575000,170045000,4.37,2008-12-31,30.3,,2516888000.0,306290000,109643000,41375000,,,None,26932000,None,,None,,,,,68268000,None,None,None,0.564,,170500000,135790000,,,,,None,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,annual,4.47,USD,pre-market,56500000,,0.192,0.0,0.095,39.48,142000000,,,,559.9,560.46,2.2883,,,,,,,430961000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,121711000,121711000,,,,,,None,27828000,,7.0,0.012,,,,0.19,0.1,142878000,170706000,4.37,2007-12-31,30.3,,2516888000.0,248175000,133292000,52181000,,,None,9586000,None,,None,,,,,81111000,None,None,None,0.564,,118830000,129345000,,,,,None,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,annual,4.47,USD,pre-market,57000000,,0.192,0.0,0.095,39.48,92477000,,,,559.9,560.46,2.2883,,,,,,,369886000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,115426000,115426000,,,,,,None,29655000,,7.0,0.012,,,,0.19,0.1,83296000,112951000,4.37,2006-12-31,30.3,,2516888000.0,195272000,99469000,36097000,,,None,0,None,,None,,,,,71445000,None,None,None,0.564,,111976000,83296000,,,,,None,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,annual,4.47,USD,pre-market,55358000,,0.192,0.0,0.095,39.48,85820000,,,,559.9,560.46,2.2883,,,,,,,310698000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,,1.317,-25.48,,,,,,,,,,,,,,,None,106598000,106598000,,,,,,None,32077000,,7.0,0.012,,,,0.19,0.1,73625000,105702000,4.37,2005-12-31,30.3,,2516888000.0,171876000,80897000,30449000,,,None,0,None,,None,,,,,54554000,None,None,None,0.564,,98251000,73625000,,,,,None,,,,,2.09,14.81,,,,,,,,0.4,,,2025-10-28,annual,4.47,USD,pre-market,None,,0.192,0.0,0.095,39.48,70220000,,,,559.9,560.46,2.2883,,,,,,,278474000,,37.05,,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,None,1.317,-25.48,,111742000,400089000,400089000,,,,,,,,,1343000,77290000,None,106598000,106598000,16048000,None,None,745852000,None,None,32077000,,7.0,0.012,,,,0.19,0.1,73625000,105702000,4.37,2025-09-30,30.3,2923468000,2516888000.0,171876000,80897000,30449000,849611000,849611000,None,0,None,None,None,None,5507771000,None,None,54554000,None,None,None,0.564,,98251000,73625000,162780000,465847000,None,118593000,None,,,,,2.09,14.81,,,,,,,,0.4,,None,2025-10-28,quarterly,4.47,USD,pre-market,None,5278392000,0.192,0.0,0.095,39.48,70220000,5619513000,27680000,None,559.9,560.46,2.2883,5389140000,1308721000,1484237000,7305115000,4080419000,5820878000,278474000,-1915975000,37.05,None,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,None,1.317,-25.48,,115401000,343683000,343683000,,,,,,,,,1343000,77496000,None,106598000,106598000,11761000,None,None,790576000,None,None,32077000,,7.0,0.012,,,,0.19,0.1,73625000,105702000,4.37,2025-06-30,30.3,2925600000,2516888000.0,171876000,80897000,30449000,869190000,869190000,None,0,None,None,None,None,4513028000,None,None,54554000,None,None,None,0.564,,98251000,73625000,136949000,371007000,None,108885000,None,,,,,2.09,14.81,,,,,,,,0.4,,None,2025-10-28,quarterly,4.47,USD,pre-market,None,5091154000,0.192,0.0,0.095,39.48,70220000,4655509000,27080000,None,559.9,560.46,2.2883,5373676000,1271208000,1470183000,6259884000,4102468000,4789701000,278474000,-886208000,37.05,None,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,None,1.317,-25.48,,118446000,357106000,357106000,,,,,,,,,1343000,77807000,None,106598000,106598000,10656000,None,None,749247000,None,None,32077000,,7.0,0.012,,,,0.19,0.1,73625000,105702000,4.37,2025-03-31,30.3,2918559000,2516888000.0,171876000,80897000,30449000,886750000,886750000,None,0,None,None,None,None,4546859000,None,None,54554000,None,None,None,0.564,,98251000,73625000,129182000,294630000,None,119433000,None,,,,,2.09,14.81,,,,,,,,0.4,,None,2025-10-28,quarterly,4.47,USD,pre-market,None,4927508000,0.192,0.0,0.095,39.48,70220000,4691349000,26044000,None,559.9,560.46,2.2883,5344374000,1235535000,1466328000,6302944000,4108839000,4836616000,278474000,-958570000,37.05,None,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,None,1.317,-25.48,,121153000,405854000,405854000,,,,,,,,,1341000,78365000,None,106598000,106598000,14517000,None,None,820709000,None,None,32077000,,7.0,0.012,,,,0.19,0.1,73625000,105702000,4.37,2024-12-31,30.3,2915167000,2516888000.0,171876000,80897000,30449000,907613000,907613000,None,0,None,None,None,None,4510816000,None,None,54554000,None,None,None,0.564,,98251000,73625000,117458000,422863000,None,120190000,None,,,,,2.09,14.81,,,,,,,,0.4,,None,2025-10-28,quarterly,4.47,USD,pre-market,None,4780300000,0.192,0.0,0.095,39.48,70220000,4656820000,24851000,None,559.9,560.46,2.2883,5445439000,1344021000,1585654000,6385436000,4101418000,4799782000,278474000,-939997000,37.05,None,627.03,482.15
2025-12-28,MSCI,15.79,3055440000.0,37.05,None,1.317,-25.48,,123939000,497070000,497070000,,,,,,,,,1341000,78729000,None,106598000,106598000,8748000,None,None,643807000,None,None,32077000,,7.0,0.012,,,,0.19,0.1,73625000,105702000,4.37,2024-09-30,30.3,2916102000,2516888000.0,171876000,80897000,30449000,931428000,931428000,None,0,None,1000000,None,None,4484773000,None,None,54554000,None,None,None,0.564,,98251000,73625000,144919000,348834000,None,112039000,None,,,,,2.09,14.81,,,,,,,,0.4,,None,2025-10-28,quarterly,4.47,USD,pre-market,None,4600360000,0.192,0.0,0.095,39.48,70220000,4608712000,25465000,None,559.9,560.46,2.2883,5408949000,1285796000,1377915000,6159947000,4123153000,4782032000,278474000,-750998000,37.05,None,627.03,482.15
