date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2026-04-16,RNW,0.36,129449001000.0,13.42,,0.991,3.575,,,,,,,,,,,,,,,None,245500000,245500000,,,,,,None,3471000000,,,,,-0.028,7.1413,10136500000,13607500000,-7.73,2019-06-30,68.97,,108439003000.0,14701500000,2555000000,940500000,,,None,None,None,,None,,,,,1912000000,None,None,None,0.381,,4810000000,10136500000,,,,,None,,,,,1.345,0.0136,,,,,,,,0.0925,,,2026-02-25,quarterly,-0.5887,INR,pre-market,None,,0.0397,0.0951,0.361,356.35,301500000,,,,6.66,5.16,,92.3842,,,,,,,14947000000,,13.42,,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,,0.991,3.575,,,,,,,,,,,,,,,None,18500000,18500000,,,,,,None,49500000,,,,,-0.028,7.1413,7069500000,7119000000,-7.73,2019-03-31,68.97,,108439003000.0,8056000000,-79000000,565500000,,,None,None,None,,None,,,,,-939000000,None,None,None,0.381,,1924500000,7069500000,,,,,None,,,,,1.345,0.0136,,,,,,,,0.0925,,,2026-02-25,quarterly,-0.5887,INR,pre-market,None,,0.0397,0.0951,0.361,356.35,177500000,,,,6.66,5.16,,92.3842,,,,,,,8074500000,,13.42,,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,,0.991,3.575,,,,,,,,,,,,,,,None,41500000,41500000,,,,,,None,3181500000,,,,,-0.028,7.1413,3632500000,6814000000,-7.73,2018-12-31,68.97,,108439003000.0,8033000000,-2711000000,37500000,,,None,None,None,,None,,,,,-2785000000,None,None,None,0.381,,4492500000,3632500000,,,,,None,,,,,1.345,0.0136,,,,,,,,0.0925,,,2026-02-25,quarterly,-0.5887,INR,pre-market,None,,0.0397,0.0951,0.361,356.35,260500000,,,,6.66,5.16,,92.3842,,,,,,,8074500000,,13.42,,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,,0.991,3.575,,,,,,,,,,,,,,,None,10500000,10500000,,,,,,None,3037000000,,,,,-0.028,7.1413,9914500000,12951500000,-7.73,2018-09-30,68.97,,108439003000.0,13487000000,3862500000,599000000,,,None,None,None,,None,,,,,3185000000,None,None,None,0.381,,3622000000,9914500000,,,,,None,,,,,1.345,0.0136,,,,,,,,0.0925,,,2026-02-25,quarterly,-0.5887,INR,pre-market,None,,0.0397,0.0951,0.361,356.35,280500000,,,,6.66,5.16,,92.3842,,,,,,,13497500000,,13.42,,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,,0.991,3.575,,,,,,,,,,,,,,,None,10500000,10500000,,,,,,None,3037000000,,,,,-0.028,7.1413,9914500000,12951500000,-7.73,2018-06-30,68.97,,108439003000.0,13487000000,3862500000,599000000,,,None,None,None,,None,,,,,3185000000,None,None,None,0.381,,3622000000,9914500000,,,,,None,,,,,1.345,0.0136,,,,,,,,0.0925,,,2026-02-25,quarterly,-0.5887,INR,pre-market,None,,0.0397,0.0951,0.361,356.35,280500000,,,,6.66,5.16,,92.3842,,,,,,,13497500000,,13.42,,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,,0.991,3.575,,,,,,,,,,,,,,,None,378490000,378490000,,,,,,None,2015050000,,,,,-0.028,7.1413,2276230000,4291280000,-7.73,2018-03-31,68.97,,108439003000.0,5313490000,-1289700000,-407120000,,,None,None,None,,None,,,,,-922280000,None,None,None,0.381,,2790190000,2276230000,,,,,None,,,,,1.345,0.0136,,,,,,,,0.0925,,,2026-02-25,quarterly,-0.5887,INR,pre-market,None,,0.0397,0.0951,0.361,356.35,211990000,,,,6.66,5.16,,92.3842,,,,,,,5691980000,,13.42,,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,,0.991,3.575,,,,,,,,,,,,,,,None,8490000,8490000,,,,,,None,1872950000,,,,,-0.028,7.1413,2881770000,4754720000,-7.73,2017-12-31,68.97,,108439003000.0,4573530000,-1496300000,382120000,,,None,None,None,,None,,,,,-1776720000,None,None,None,0.381,,3627810000,2881770000,,,,,None,,,,,1.345,0.0136,,,,,,,,0.0925,,,2026-02-25,quarterly,-0.5887,INR,pre-market,None,,0.0397,0.0951,0.361,356.35,317010000,,,,6.66,5.16,,92.3842,,,,,,,4582020000,,13.42,,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,,0.991,3.575,,,,,,,,,,,,,,,None,76000000,76000000,,,,,,None,1609500000,,,,,-0.028,7.1413,4519500000,6129000000,-7.73,2017-09-30,68.97,,108439003000.0,7095500000,1813500000,173000000,,,None,None,None,,None,,,,,1499500000,None,None,None,0.381,,1784500000,4519500000,,,,,None,,,,,1.345,0.0136,,,,,,,,0.0925,,,2026-02-25,quarterly,-0.5887,INR,pre-market,None,,0.0397,0.0951,0.361,356.35,None,,,,6.66,5.16,,92.3842,,,,,,,7171500000,,13.42,,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,,0.991,3.575,,,,,,,,,,,,,,,None,76000000,76000000,,,,,,None,1609500000,,,,,-0.028,7.1413,4519500000,6129000000,-7.73,2017-06-30,68.97,,108439003000.0,7095500000,1813500000,173000000,,,None,None,None,,None,,,,,1499500000,None,None,None,0.381,,1784500000,4519500000,,,,,None,,,,,1.345,0.0136,,,,,,,,0.0925,,,2026-02-25,quarterly,-0.5887,INR,pre-market,None,,0.0397,0.0951,0.361,356.35,None,,,,6.66,5.16,,92.3842,,,,,,,7171500000,,13.42,,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,,0.991,3.575,,,,,,,,,,,,,,,None,30000,30000,,,,,,None,1038640000,,,,,-0.028,7.1413,1341930000,2380570000,-7.73,2017-03-31,68.97,,108439003000.0,2674450000,-873665000,135155000,,,None,None,None,,None,,,,,-982380000,None,None,None,0.381,,1936900000,1341930000,,,,,None,,,,,1.345,0.0136,,,,,,,,0.0925,,,2026-02-25,quarterly,-0.5887,INR,pre-market,None,,0.0397,0.0951,0.361,356.35,196250000,,,,6.66,5.16,,92.3842,,,,,,,2674480000,,13.42,,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,,0.991,3.575,,,,,,,,,,,,,,,None,30000,30000,,,,,,None,1038640000,,,,,-0.028,7.1413,1341930000,2380570000,-7.73,2016-12-31,68.97,,108439003000.0,2674450000,-873665000,135155000,,,None,None,None,,None,,,,,-982380000,None,None,None,0.381,,1936900000,1341930000,,,,,None,,,,,1.345,0.0136,,,,,,,,0.0925,,,2026-02-25,quarterly,-0.5887,INR,pre-market,None,,0.0397,0.0951,0.361,356.35,196250000,,,,6.66,5.16,,92.3842,,,,,,,2674480000,,13.42,,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,,0.991,3.575,,,,,,,,,,,,,,,None,2000000,2000000,,,,,,None,869500000,,,,,-0.028,7.1413,2505000000,3374500000,-7.73,2016-09-30,68.97,,108439003000.0,3860000000,1382500000,119000000,,,None,None,None,,None,,,,,1151500000,None,None,None,0.381,,782500000,2505000000,,,,,None,,,,,1.345,0.0136,,,,,,,,0.0925,,,2026-02-25,quarterly,-0.5887,INR,pre-market,None,,0.0397,0.0951,0.361,356.35,None,,,,6.66,5.16,,92.3842,,,,,,,3862000000,,13.42,,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,,0.991,3.575,,,,,,,,,,,,,,,None,2000000,2000000,,,,,,None,869500000,,,,,-0.028,7.1413,2505000000,3374500000,-7.73,2016-06-30,68.97,,108439003000.0,3860000000,1382500000,119000000,,,None,None,None,,None,,,,,1151500000,None,None,None,0.381,,782500000,2505000000,,,,,None,,,,,1.345,0.0136,,,,,,,,0.0925,,,2026-02-25,quarterly,-0.5887,INR,pre-market,None,,0.0397,0.0951,0.361,356.35,None,,,,6.66,5.16,,92.3842,,,,,,,3862000000,,13.42,,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,,0.991,3.575,,,,,,,,,,,,,,,None,8593000000,8593000000,,,,,,None,20670000000,,,,,-0.028,7.1413,60408000000,81078000000,-7.73,2025-03-31,68.97,,108439003000.0,88470000000,10034000000,5443000000,,,None,598308405,3966000000,,None,,,,,3814000000,4591000000,-47682000000,None,0.381,,36562000000,51908000000,,,,,None,,,,,1.345,0.0136,,,,,,,,0.0925,,,2026-02-25,annual,-0.5887,INR,pre-market,None,,0.0397,0.0951,0.361,356.35,8416000000,,,,6.66,5.16,,92.3842,,,,,,,97063000000,,13.42,,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,,0.991,3.575,,,,,,,,,,,,,,,None,3844000000,3844000000,,,,,,None,17583000000,,,,,-0.028,7.1413,51170000000,68753000000,-7.73,2024-03-31,68.97,,108439003000.0,77475000000,8142000000,3995000000,,,None,43028000000,4087000000,,None,,,,,3404000000,4147000000,-40892000000,None,0.381,,31527000000,45948000000,,,,,None,,,,,1.345,0.0136,,,,,,,,0.0925,,,2026-02-25,annual,-0.5887,INR,pre-market,None,,0.0397,0.0951,0.361,356.35,8496000000,,,,6.66,5.16,,92.3842,,,,,,,81319000000,,13.42,,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,,0.991,3.575,,,,,,,,,,,,,,,None,6956000000,6956000000,,,,,,None,15901000000,,,,,-0.028,7.1413,41549000000,57450000000,-7.73,2023-03-31,68.97,,108439003000.0,71267000000,-2470000000,2559000000,,,None,546685909,2910000000,,None,,,,,-4817000000,-5029000000,-48056000000,None,0.381,,28856000000,42411000000,,,,,None,,,,,1.345,0.0136,,,,,,,,0.0925,,,2026-02-25,annual,-0.5887,INR,pre-market,None,,0.0397,0.0951,0.361,356.35,8450000000,,,,6.66,5.16,,92.3842,,,,,,,78223000000,,13.42,,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,,0.991,3.575,,,,,,,,,,,,,,,None,324000000,324000000,,,,,,None,13764000000,,,,,-0.028,7.1413,24212000000,37976000000,-7.73,2022-03-31,68.97,,108439003000.0,59025000000,-12233000000,3895000000,,,None,529000000,1801000000,,None,,,,,-16077000000,-16197000000,-38282000000,None,0.381,,24834000000,34191000000,,,,,None,,,,,1.345,0.0136,,,,,,,,0.0925,,,2026-02-25,annual,-0.5887,INR,pre-market,None,,0.0397,0.0951,0.361,356.35,7766000000,,,,6.66,5.16,,92.3842,,,,,,,59349000000,,13.42,,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,,0.991,3.575,,,,,,,,,,,,,,,None,426000000,426000000,,,,,,None,12026000000,,,,,-0.028,7.1413,30605000000,42631000000,-7.73,2021-03-31,68.97,,108439003000.0,47761000000,-5128000000,2904000000,,,None,475000000,1889000000,,None,,,,,-7818000000,-8004000000,-34851000000,None,0.381,,17841000000,29920000000,,,,,None,,,,,1.345,0.0136,,,,,,,,0.0925,,,2026-02-25,annual,-0.5887,INR,pre-market,None,,0.0397,0.0951,0.361,356.35,2947000000,,,,6.66,5.16,,92.3842,,,,,,,48187000000,,13.42,,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,,0.991,3.575,,,,,,,,,,,,,,,None,530000000,530000000,,,,,,None,11240000000,,,,,-0.028,7.1413,32814000000,44054000000,-7.73,2020-03-31,68.97,,108439003000.0,47882000000,-623000000,2158000000,,,None,33437000000,2179000000,,None,,,,,-2696000000,-2823000000,-33006000000,None,0.381,,15472000000,32410000000,,,,,None,,,,,1.345,0.0136,,,,,,,,0.0925,,,2026-02-25,annual,-0.5887,INR,pre-market,None,,0.0397,0.0951,0.361,356.35,2144000000,,,,6.66,5.16,,92.3842,,,,,,,48412000000,,13.42,,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,,0.991,3.575,,,,,,,,,,,,,,,None,81000000,81000000,,,,,,None,9496000000,,,,,-0.028,7.1413,31202000000,40698000000,-7.73,2019-03-31,68.97,,108439003000.0,43063000000,4935000000,1820000000,,,None,26267000000,1471000000,,None,,,,,2646000000,3115000000,-25764000000,None,0.381,,12619000000,31374000000,,,,,None,,,,,1.345,0.0136,,,,,,,,0.0925,,,2026-02-25,annual,-0.5887,INR,pre-market,None,,0.0397,0.0951,0.361,356.35,2752000000,,,,6.66,5.16,,92.3842,,,,,,,43144000000,,13.42,,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,,0.991,3.575,,,,,,,,,,,,,,,None,522000000,522000000,,,,,,None,7107000000,,,,,-0.028,7.1413,14197000000,21304000000,-7.73,2018-03-31,68.97,,108439003000.0,24095000000,841000000,321000000,,,None,0,None,,None,,,,,300000000,None,None,None,0.381,,9987000000,14197000000,,,,,None,,,,,1.345,0.0136,,,,,,,,0.0925,,,2026-02-25,annual,-0.5887,INR,pre-market,None,,0.0397,0.0951,0.361,356.35,891000000,,,,6.66,5.16,,92.3842,,,,,,,24617000000,,13.42,,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,,0.991,3.575,,,,,,,,,,,,,,,None,3940000,3940000,,,,,,None,3816280000,,,,,-0.028,7.1413,7693860000,11510140000,-7.73,2017-03-31,68.97,,108439003000.0,13069020000,1017670000,508310000,,,None,None,None,,None,,,,,338240000,None,None,None,0.381,,5438800000,7693860000,,,,,None,,,,,1.345,0.0136,,,,,,,,0.0925,,,2026-02-25,annual,-0.5887,INR,pre-market,None,,0.0397,0.0951,0.361,356.35,540500000,,,,6.66,5.16,,92.3842,,,,,,,13072960000,,13.42,,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,,0.991,3.575,,,,,,,,,,,,,,,None,None,None,,,,,,None,2074660000,,,,,-0.028,7.1413,3439830000,5514490000,-7.73,2016-03-31,68.97,,108439003000.0,6136120000,1010150000,97010000,,,None,None,None,,None,,,,,816430000,None,None,None,0.381,,1755090000,3439830000,,,,,None,,,,,1.345,0.0136,,,,,,,,0.0925,,,2026-02-25,annual,-0.5887,INR,pre-market,None,,0.0397,0.0951,0.361,356.35,180220000,,,,6.66,5.16,,92.3842,,,,,,,6136120000,,13.42,,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,,0.991,3.575,,,,,,,,,,,,,,,None,None,None,,,,,,None,1006800000,,,,,-0.028,7.1413,1569320000,2576120000,-7.73,2014-03-31,68.97,,108439003000.0,2909990000,124520000,124600000,,,None,None,None,,None,,,,,-14090000,None,None,None,0.381,,1365320000,1569320000,,,,,None,,,,,1.345,0.0136,,,,,,,,0.0925,,,2026-02-25,annual,-0.5887,INR,pre-market,None,,0.0397,0.0951,0.361,356.35,94360000,,,,6.66,5.16,,92.3842,,,,,,,2909990000,,13.42,,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,,0.991,3.575,,,,,,,,,,,,,,,None,3550000,3550000,,,,,,None,166400000,,,,,-0.028,7.1413,94620000,261020000,-7.73,2013-03-31,68.97,,108439003000.0,390440000,157400000,87750000,,,None,None,None,,None,,,,,71850000,None,None,None,0.381,,298540000,94620000,,,,,None,,,,,1.345,0.0136,,,,,,,,0.0925,,,2026-02-25,annual,-0.5887,INR,pre-market,None,,0.0397,0.0951,0.361,356.35,59940000,,,,6.66,5.16,,92.3842,,,,,,,393990000,,13.42,,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,None,0.991,3.575,,10514000000,83213092000,83213092000,,,,,,,,,4805464000,364224048,None,3550000,3550000,13780729000,None,211706000000,15106029000,None,None,166400000,,,,,-0.028,7.1413,94620000,261020000,-7.73,2025-12-31,68.97,None,108439003000.0,390440000,157400000,87750000,34901584000,34901584000,None,None,None,13414922000,None,None,545229000000,None,6854000000,71850000,None,None,None,0.381,,298540000,94620000,35754134000,55681619000,None,18422000000,None,,,,,1.345,0.0136,,,,,,,,0.0925,,None,2026-02-25,quarterly,-0.5887,INR,pre-market,None,-46201622000,0.0397,0.0951,0.361,356.35,59940000,776516270000,212630805000,12046643000,6.66,5.16,,92.3842,1033802513000,159534821000,282093153000,891678505000,874267692000,609585352000,393990000,123549809000,13.42,None,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,None,0.991,3.575,,9959000000,40812000000,40812000000,,,,,,,,,4808000000,370250000,None,3550000,3550000,12176000000,None,139034000000,22195000000,None,None,166400000,,,,,-0.028,7.1413,94620000,261020000,-7.73,2025-09-30,68.97,None,108439003000.0,390440000,157400000,87750000,35435525000,35435525000,None,None,None,6399000000,None,None,611312000000,None,10521000000,71850000,None,None,None,0.381,,298540000,94620000,12281000000,43763000000,None,18604000000,None,,,,,1.345,0.0136,,,,,,,,0.0925,,None,2026-02-25,quarterly,-0.5887,INR,pre-market,None,-47061000000,0.0397,0.0951,0.361,356.35,59940000,760305000000,140051000000,70218000000,6.66,5.16,,92.3842,1014713000000,151905000000,196948000000,873967000000,862808000000,677019000000,393990000,122133000000,13.42,None,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,None,0.991,3.575,,9123000000,33272000000,33272000000,,,,,,,,,4808000000,368271000,None,3550000,3550000,8521000000,None,115252000000,21941000000,None,None,166400000,,,,,-0.028,7.1413,94620000,261020000,-7.73,2025-06-30,68.97,None,108439003000.0,390440000,157400000,87750000,36359000000,36359000000,None,None,None,7792000000,None,None,601255000000,None,7990000000,71850000,None,None,None,0.381,,298540000,94620000,12664000000,46008000000,None,7809000000,None,,,,,1.345,0.0136,,,,,,,,0.0925,,None,2026-02-25,quarterly,-0.5887,INR,pre-market,None,-49049000000,0.0397,0.0951,0.361,356.35,59940000,725630000000,116193000000,56513000000,6.66,5.16,,92.3842,961557000000,132182000000,171293000000,825606000000,829375000000,654313000000,393990000,118128000000,13.42,None,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,None,0.991,3.575,,9259000000,40419000000,40419000000,,,,,,,,,4808000000,366382000,None,3550000,3550000,8173000000,None,140711000000,20417000000,None,None,166400000,,,,,-0.028,7.1413,94620000,261020000,-7.73,2025-03-31,68.97,11596000000,108439003000.0,390440000,157400000,87750000,24621000000,24621000000,None,None,None,4164000000,None,None,582307000000,None,3892000000,71850000,None,None,None,0.381,,298540000,94620000,12464000000,44945000000,None,1692000000,None,,,,,1.345,0.0136,,,,,,,,0.0925,,None,2026-02-25,quarterly,-0.5887,INR,pre-market,None,-53755000000,0.0397,0.0951,0.361,356.35,59940000,732277000000,141688000000,40917000000,6.66,5.16,,92.3842,959799000000,118381000000,196435000000,828687000000,841418000000,632252000000,393990000,112602000000,13.42,None,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,None,0.991,3.575,,9243000000,21482000000,21482000000,,,,,,,,,4808000000,365333000,None,3550000,3550000,8065000000,None,126282000000,16573000000,None,None,166400000,,,,,-0.028,7.1413,94620000,261020000,-7.73,2024-12-31,68.97,None,108439003000.0,390440000,157400000,87750000,36776000000,36776000000,None,None,None,2507000000,None,None,597067000000,None,15889000000,71850000,None,None,None,0.381,,298540000,94620000,6862000000,49608000000,None,6587000000,None,,,,,1.345,0.0136,,,,,,,,0.0925,,None,2026-02-25,quarterly,-0.5887,INR,pre-market,None,-56748000000,0.0397,0.0951,0.361,356.35,59940000,732592000000,127303000000,64631000000,6.66,5.16,,92.3842,959175000000,112055000000,185809000000,833245000000,847120000000,647436000000,393990000,107773000000,13.42,None,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,None,0.991,3.575,,8803000000,17985000000,17985000000,,,,,,,,,4808000000,365025000,None,3550000,3550000,6551000000,None,114537000000,20142000000,None,None,166400000,,,,,-0.028,7.1413,94620000,261020000,-7.73,2024-09-30,68.97,None,108439003000.0,390440000,157400000,87750000,37130000000,37130000000,None,None,None,1733000000,None,None,584595000000,None,12544000000,71850000,None,None,None,0.381,,298540000,94620000,7116000000,44941000000,None,5874000000,None,,,,,1.345,0.0136,,,,,,,,0.0925,,None,2026-02-25,quarterly,-0.5887,INR,pre-market,None,-53054000000,0.0397,0.0951,0.361,356.35,59940000,707935000000,115454000000,61896000000,6.66,5.16,,92.3842,930728000000,108872000000,168294000000,800998000000,821856000000,632704000000,393990000,112431000000,13.42,None,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,None,0.991,3.575,,8866000000,73710000000,73710000000,,,,,,,,,4813000000,363038000,None,3550000,3550000,6058000000,None,102372000000,17700000000,None,None,166400000,,,,,-0.028,7.1413,94620000,261020000,-7.73,2024-06-30,68.97,11596000000,108439003000.0,390440000,157400000,87750000,37500000000,37500000000,None,None,None,1029000000,None,None,568372000000,None,10340000000,71850000,None,None,None,0.381,,298540000,94620000,11476000000,40794000000,None,8523000000,None,,,,,1.345,0.0136,,,,,,,,0.0925,,None,2026-02-25,quarterly,-0.5887,INR,pre-market,None,-53527000000,0.0397,0.0951,0.361,356.35,59940000,685390000000,109144000000,52646000000,6.66,5.16,,92.3842,895052000000,103915000000,155996000000,772722000000,791137000000,616726000000,393990000,105440000000,13.42,None,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,None,0.991,3.575,,8345000000,27021000000,27021000000,,,,,,,,,None,362630591,None,3550000,3550000,9094000000,None,81455000000,13769000000,None,None,166400000,,,,,-0.028,7.1413,94620000,261020000,-7.73,2024-03-31,68.97,11596000000,108439003000.0,390440000,157400000,87750000,26287000000,26287000000,None,None,None,1689000000,None,None,565861000000,None,6573000000,71850000,None,None,None,0.381,,298540000,94620000,4000000,42527000000,None,2025000000,None,,,,,1.345,0.0136,,,,,,,,0.0925,,None,2026-02-25,quarterly,-0.5887,INR,pre-market,None,-56433000000,0.0397,0.0951,0.361,356.35,59940000,None,None,52646000000,6.66,5.16,,92.3842,873935000000,104437000000,142044000000,752238000000,769498000000,610194000000,393990000,105217000000,13.42,None,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,None,0.991,3.575,,6949000000,55911000000,55911000000,,,,,,,,,4808000000,362988209,None,3550000,3550000,7978000000,None,101063000000,16457000000,None,None,166400000,,,,,-0.028,7.1413,94620000,261020000,-7.73,2023-12-31,68.97,None,108439003000.0,390440000,157400000,87750000,37540988000,37540988000,None,None,None,1770000000,None,None,550145000000,None,5815000000,71850000,None,None,None,0.381,,298540000,94620000,7154000000,53303000000,None,1876000000,None,,,,,1.345,0.0136,,,,,,,,0.0925,,None,2026-02-25,quarterly,-0.5887,INR,pre-market,None,-57987000000,0.0397,0.0951,0.361,356.35,59940000,658157000000,101759000000,58896000000,6.66,5.16,,92.3842,886737000000,140188000000,164525000000,766394000000,746549000000,601869000000,393990000,103894000000,13.42,None,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,None,0.991,3.575,,6503000000,990387308,990387308,,,,,,,,,57898935,366410437,None,3550000,3550000,86041575,None,84575000000,250441798,None,None,166400000,,,,,-0.028,7.1413,94620000,261020000,-7.73,2023-09-30,68.97,None,108439003000.0,390440000,157400000,87750000,457724324,457724324,None,None,None,17942889,None,None,502670000000,None,5717000000,71850000,None,None,None,0.381,,298540000,94620000,187436965,517826984,None,1851000000,None,,,,,1.345,0.0136,,,,,,,,0.0925,,603644000000,2026-02-25,quarterly,-0.5887,INR,pre-market,None,-629602758,0.0397,0.0951,0.361,356.35,59940000,7150036884,1026754776,4816883,6.66,5.16,,92.3842,9795782223,1451025846,1646796021,8300621685,8344756377,6653825663,393990000,1297475653,13.42,None,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,None,0.991,3.575,,6292000000,834582273,834582273,,,,,,,,,58608237,370014900,None,3550000,3550000,86693382,None,77175000000,265602096,None,None,166400000,,,,,-0.028,7.1413,94620000,261020000,-7.73,2023-06-30,68.97,11596000000,108439003000.0,390440000,157400000,87750000,466452330,466452330,None,None,None,19832695,None,None,467881000000,None,5330000000,71850000,None,None,None,0.381,,298540000,94620000,208103124,720449801,None,1745000000,None,,,,,1.345,0.0136,,,,,,,,0.0925,,None,2026-02-25,quarterly,-0.5887,INR,pre-market,None,-653235612,0.0397,0.0951,0.361,356.35,59940000,6720785022,949372991,21490499,6.66,5.16,,92.3842,9490292406,1349610691,1763525271,8048222589,8140681715,6284697317,393990000,1267500648,13.42,None,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,None,0.991,3.575,,6169000000,38182000000,38182000000,,,,,,,,,4808000000,376846553,None,3550000,3550000,6118000000,None,42523000000,23086000000,None,None,166400000,,,,,-0.028,7.1413,94620000,261020000,-7.73,2023-03-31,68.97,11596000000,108439003000.0,390440000,157400000,87750000,26999000000,26999000000,None,None,None,1194000000,None,None,467738000000,None,5374000000,71850000,None,None,None,0.381,,298540000,94620000,23591000000,41045000000,None,1738000000,None,,,,,1.345,0.0136,,,,,,,,0.0925,,None,2026-02-25,quarterly,-0.5887,INR,pre-market,None,-53622000000,0.0397,0.0951,0.361,356.35,59940000,516430000000,67024000000,42391000000,6.66,5.16,,92.3842,748114000000,111763000000,115845000000,628371000000,636351000000,512526000000,393990000,106801000000,13.42,None,8.24,4.385
2026-04-16,RNW,0.36,129449001000.0,13.42,None,0.991,3.575,,5088000000,7550000000,7550000000,,,,,,,,,4808000000,393893429,None,3550000,3550000,6739000000,None,30326000000,29366000000,None,None,166400000,,,,,-0.028,7.1413,94620000,261020000,-7.73,2022-12-31,68.97,11596000000,108439003000.0,390440000,157400000,87750000,38895000000,38895000000,None,None,None,943000000,None,None,425084000000,None,6095000000,71850000,None,None,None,0.381,,298540000,94620000,12667000000,57412000000,None,1821000000,None,,,,,1.345,0.0136,,,,,,,,0.0925,,497342000000,2026-02-25,quarterly,-0.5887,INR,pre-market,None,-51992000000,0.0397,0.0951,0.361,356.35,59940000,460498000000,30926000000,47103000000,6.66,5.16,,92.3842,681047000000,97629000000,96514000000,563519000000,583418000000,467005000000,393990000,108254000000,13.42,None,8.24,4.385
