date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,396000,None,43859000,43859000,-42646000,-10704000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,126000,0.48,0.024,16422000,16422000,None,0.0,0.03,-2943000,-2922000,0.66,2025-06-30,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,47649000,None,None,None,1.058,78885000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,None,None,0.309,None,None,2026-03-12,quarterly,0.69,USD,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,-5400,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,143000,None,43859000,43859000,-463000,-56234000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,2728000,0.48,0.024,16000000,16000000,None,0.0,0.03,-2943000,-2922000,0.66,2025-03-31,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,64227000,None,None,None,1.058,51680000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,None,None,0.309,None,None,2026-03-12,quarterly,0.69,USD,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,None,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,5762000,None,43859000,43859000,235520000,-298547000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,5183000,0.48,0.024,16000000,16000000,None,0.0,0.03,-2943000,-2922000,0.66,2024-12-31,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,26954000,None,None,None,1.058,77350000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,None,None,0.309,None,None,2026-03-12,quarterly,0.69,USD,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,None,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,123000,None,43859000,43859000,79608000,-79810000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,548000,0.48,0.024,20000000,20000000,None,0.0,0.03,-2943000,-2922000,0.66,2024-09-30,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,36878000,None,None,None,1.058,7713000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,None,None,0.309,None,None,2026-03-12,quarterly,0.69,USD,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,None,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,171000,None,43859000,43859000,48511000,-98533000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,-402000,0.48,0.024,0,0,None,0.0,0.03,-2943000,-2922000,0.66,2024-06-30,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,32161000,None,None,None,1.058,47751000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,None,None,0.309,None,None,2026-03-12,quarterly,0.69,USD,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,None,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,155000,None,43859000,43859000,25181000,-65475000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,1532000,0.48,0.024,0,0,None,0.0,0.03,-2943000,-2922000,0.66,2024-03-31,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,32898000,None,None,None,1.058,35395000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,None,None,0.309,None,None,2026-03-12,quarterly,0.69,USD,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,None,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,13385000,None,43859000,43859000,-8910000,-13433000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,4334000,0.48,0.024,8435000,8435000,None,0.0,0.03,-2943000,-2922000,0.66,2020-06-30,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,-341000,None,None,None,1.058,-918000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,-363000,None,0.309,None,None,2026-03-12,quarterly,0.69,None,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,814000,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,35203000,None,43859000,43859000,4074000,-30652000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,3602000,0.48,0.024,11006000,11006000,None,0.0,0.03,-2943000,-2922000,0.66,2020-03-31,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,-52835000,None,None,None,1.058,-5785000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,-36000,None,0.309,None,None,2026-03-12,quarterly,0.69,None,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,607000,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,26852000,None,43859000,43859000,-7339000,-53756000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,2725000,0.48,0.024,10815000,10815000,None,0.0,0.03,-2943000,-2922000,0.66,2019-12-31,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,6465000,None,None,None,1.058,-4825000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,-1000,None,0.309,None,None,2026-03-12,quarterly,0.69,None,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,459000,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,55588000,None,43859000,43859000,-8819000,-103233000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,1389000,0.48,0.024,10722000,10722000,None,0.0,0.03,-2943000,-2922000,0.66,2019-09-30,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,10954000,None,None,None,1.058,-3026000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,1000,None,0.309,None,None,2026-03-12,quarterly,0.69,None,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,580000,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,51952000,None,43859000,43859000,19483000,-102973000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,1105000,0.48,0.024,10112000,10112000,None,0.0,0.03,-2943000,-2922000,0.66,2019-06-30,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,14874000,None,None,None,1.058,-2812000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,-396000,None,0.309,None,None,2026-03-12,quarterly,0.69,None,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,750000,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,32184000,None,43859000,43859000,-7498000,-61350000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,1043000,0.48,0.024,10074000,10074000,None,0.0,0.03,-2943000,-2922000,0.66,2019-03-31,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,12114000,None,None,None,1.058,-2971000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,-176000,None,0.309,None,None,2026-03-12,quarterly,0.69,None,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,359000,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,53774000,None,43859000,43859000,10401000,-88675000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,996000,0.48,0.024,9442000,9442000,None,0.0,0.03,-2943000,-2922000,0.66,2018-12-31,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,22251000,None,None,None,1.058,-1793000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,None,None,0.309,None,None,2026-03-12,quarterly,0.69,None,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,329000,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,41137000,None,43859000,43859000,-9262000,-66734000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,869000,0.48,0.024,9194000,9194000,None,0.0,0.03,-2943000,-2922000,0.66,2018-09-30,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,15964000,None,None,None,1.058,-1023000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,-19000,None,0.309,None,None,2026-03-12,quarterly,0.69,None,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,416000,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,54545000,None,43859000,43859000,-6800000,-104203000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,905000,0.48,0.024,6526000,6526000,None,0.0,0.03,-2943000,-2922000,0.66,2018-06-30,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,10797000,None,None,None,1.058,-1370000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,-274000,None,0.309,None,None,2026-03-12,quarterly,0.69,None,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,808000,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,125531000,None,43859000,43859000,-5655000,-240739000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,719000,0.48,0.024,5430000,5430000,None,0.0,0.03,-2943000,-2922000,0.66,2018-03-31,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,5354000,None,None,None,1.058,-2119000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,-40000,None,0.309,None,None,2026-03-12,quarterly,0.69,None,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,376000,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,41072000,None,43859000,43859000,-1459000,-31147000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,256000,0.48,0.024,5162000,5162000,None,0.0,0.03,-2943000,-2922000,0.66,2017-12-31,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,3125000,None,None,None,1.058,-4130000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,3000,None,0.309,None,None,2026-03-12,quarterly,0.69,None,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,272000,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,35066000,None,43859000,43859000,-5489000,-17173000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,187000,0.48,0.024,5160000,5160000,None,0.0,0.03,-2943000,-2922000,0.66,2017-09-30,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,4457000,None,None,None,1.058,104000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,-49000,None,0.309,None,None,2026-03-12,quarterly,0.69,None,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,296000,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,44342000,None,43859000,43859000,-3240000,-32112000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,53000,0.48,0.024,3324000,3324000,None,0.0,0.03,-2943000,-2922000,0.66,2017-06-30,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,5194000,None,None,None,1.058,451000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,None,None,0.309,None,None,2026-03-12,quarterly,0.69,None,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,435000,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,35057000,None,43859000,43859000,-3403000,-35115000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,38000,0.48,0.024,3307000,3307000,None,0.0,0.03,-2943000,-2922000,0.66,2017-03-31,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,1783000,None,None,None,1.058,4000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,None,None,0.309,None,None,2026-03-12,quarterly,0.69,None,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,292000,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,8837000,None,43859000,43859000,-1655000,-7325000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,38000,0.48,0.024,2087000,2087000,None,0.0,0.03,-2943000,-2922000,0.66,2016-12-31,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,4489000,None,None,None,1.058,198000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,-33000,None,0.309,None,None,2026-03-12,quarterly,0.69,None,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,252000,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,14076000,None,43859000,43859000,-4597000,-14694000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,39000,0.48,0.024,2087000,2087000,None,0.0,0.03,-2943000,-2922000,0.66,2016-09-30,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,4994000,None,None,None,1.058,-1160000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,None,None,0.309,None,None,2026-03-12,quarterly,0.69,None,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,341000,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,11630000,None,43859000,43859000,-572000,-15793000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,17000,0.48,0.024,2157000,2157000,None,0.0,0.03,-2943000,-2922000,0.66,2016-06-30,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,5412000,None,None,None,1.058,-3004000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,None,None,0.309,None,None,2026-03-12,quarterly,0.69,None,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,312000,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,10551000,None,43859000,43859000,-2157000,-11172000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,18000,0.48,0.024,2157000,2157000,None,0.0,0.03,-2943000,-2922000,0.66,2016-03-31,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,1122000,None,None,None,1.058,-1502000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,None,None,0.309,None,None,2026-03-12,quarterly,0.69,None,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,175000,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,0,None,43859000,43859000,-2239000,-15958000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,2000,0.48,0.024,None,None,None,0.0,0.03,-2943000,-2922000,0.66,2015-09-30,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,-1407000,None,None,None,1.058,-1267000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,None,None,0.309,None,None,2026-03-12,quarterly,0.69,None,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,133000,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,0,None,43859000,43859000,None,None,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,None,0.48,0.024,None,None,None,0.0,0.03,-2943000,-2922000,0.66,2015-06-30,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,-1141000,None,None,None,1.058,-400000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,None,None,0.309,None,None,2026-03-12,quarterly,0.69,None,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,None,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,1085000,None,43859000,43859000,149699000,None,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,5254000,0.48,0.024,63455000,63455000,None,0.0,0.03,-2943000,-2922000,0.66,2025-12-31,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,187965000,None,None,None,1.058,295100,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,None,None,0.309,None,None,2026-03-12,annual,0.69,USD,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,-5400,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,6211000,None,43859000,43859000,388820000,-542365000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,6861000,0.48,0.024,36000000,36000000,None,0.0,0.03,-2943000,-2922000,0.66,2024-12-31,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,128891000,None,None,None,1.058,168209000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,None,None,0.309,None,None,2026-03-12,annual,0.69,USD,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,0,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,1227000,None,43859000,43859000,289859000,-403411000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,5283000,0.48,0.024,30564000,30564000,None,0.0,0.03,-2943000,-2922000,0.66,2023-12-31,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,111539000,None,None,None,1.058,120219000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,None,None,0.309,None,None,2026-03-12,annual,0.69,USD,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,0,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,166576000,None,43859000,43859000,-4173000,-321312000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,6262000,0.48,0.024,41723000,41723000,None,0.0,0.03,-2943000,-2922000,0.66,2019-12-31,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,44406000,None,None,None,1.058,-13634000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,-572000,None,0.309,None,None,2026-03-12,annual,0.69,None,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,2148000,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,274987000,None,43859000,43859000,34968000,-241747000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,3489000,0.48,0.024,30592000,30592000,None,0.0,0.03,-2943000,-2922000,0.66,2018-12-31,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,54366000,None,None,None,1.058,-6305000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,-333000,None,0.309,None,None,2026-03-12,annual,0.69,None,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,1929000,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,155537000,None,43859000,43859000,72659000,-115547000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,534000,0.48,0.024,16953000,16953000,None,0.0,0.03,-2943000,-2922000,0.66,2017-12-31,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,14559000,None,None,None,1.058,-3571000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,-177000,None,0.309,None,None,2026-03-12,annual,0.69,None,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,1295000,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
2026-04-16,JCAP,5.64,607288000.0,3.635,None,8.17,45094000,None,43859000,43859000,36201000,-43390000,None,None,None,None,None,None,62000,4504356,None,None,None,808000,None,None,19600000,None,None,21000,112000,0.48,0.024,8488000,8488000,None,0.0,0.03,-2943000,-2922000,0.66,2016-12-31,None,474487000.0,1743000,-2943000,279000,None,None,None,None,None,None,None,None,None,None,None,16017000,None,None,None,1.058,-5468000,4965000,-3222000,1485000,2855000,None,None,None,None,None,None,None,2.382,1.868,None,None,None,None,None,-3185000,None,0.309,None,None,2026-03-12,annual,0.69,None,post-market,539000,-9396000,0.128,0.438,0.277,20.23,4426000,None,None,None,19.68,20.47,1080000,4.5455,105427000,64944000,3663000,3663000,40483000,None,1743000,101300000,3.635,None,23.51,15.41
