date,symbol,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,322033000,322033000,,,,,,None,103209000,,0.059,,,,0.0,0.0,74540000,177749000,0.0,2021-12-31,,0.0,160214000,-15435000,-9398000,,,None,183953000000,None,,None,,,,,12055000,None,None,None,0.0,,138307000,74540000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,482247000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,357602000,357602000,,,,,,None,108377000,,0.059,,,,0.0,0.0,172598000,280975000,0.0,2021-09-30,,0.0,365081000,205057000,50166000,,,None,216612000,None,,None,,,,,154891000,None,None,None,0.0,,178233000,172598000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,722683000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,322637000,322637000,,,,,,None,106627000,,0.059,,,,0.0,0.0,78397000,185024000,0.0,2021-06-30,,0.0,227637000,71590000,14997000,,,None,220340000,None,,None,,,,,56593000,None,None,None,0.0,,120423000,78397000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,550274000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,363957000,363957000,,,,,,None,107630000,,0.059,,,,0.0,0.0,93455000,201085000,0.0,2021-03-31,,0.0,219429000,112467000,19430000,,,None,205886000000,None,,None,,,,,93037000,None,None,None,0.0,,101015000,93455000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,583386000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,292354000,292354000,,,,,,None,105185000,,0.059,,,,0.0,0.0,54865000,160050000,0.0,2020-12-31,,0.0,174072000,-8654000,-13278000,,,None,19163000,None,,None,,,,,4624000,None,None,None,0.0,,163563000,54865000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,466426000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,317746000,317746000,,,,,,None,104974000,,0.059,,,,0.0,0.0,189325000,294299000,0.0,2020-09-30,,0.0,326643000,184077000,48234000,,,None,207811000000,None,,None,,,,,135843000,None,None,None,0.0,,107882000,189325000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,644389000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,273185000,273185000,,,,,,None,101760000,,0.059,,,,0.0,0.0,99241000,201001000,0.0,2020-06-30,,0.0,218582000,79674000,19504000,,,None,216799000000,26020000,,None,,,,,60170000,None,None,None,0.0,,111185000,99241000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,491767000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,301556000,301556000,,,,,,None,105219000,,0.059,,,,0.0,0.0,31192000,136411000,0.0,2020-03-31,,0.0,180356000,37912000,-6683000,,,None,27733000,26404000,,None,,,,,44595000,None,None,None,0.0,,114711000,31192000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,481912000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,330994000,330994000,,,,,,None,96230000,,0.059,,,,0.0,0.0,32576000,128806000,0.0,2019-12-31,,0.0,152333000,4788000,-19040000,,,None,28596000,26648000,,None,,,,,23828000,None,None,None,0.0,,118949000,32576000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,483327000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,376533000,376533000,,,,,,None,102000000,,0.059,,,,0.0,0.0,182176000,284176000,0.0,2019-09-30,,0.0,310993000,156842000,7126000,,,None,201412000,25025000,,None,,,,,149716000,None,None,None,0.0,,127485000,182176000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,687526000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,362081000,362081000,,,,,,None,97545000,,0.059,,,,0.0,0.0,69774000,167319000,0.0,2019-06-30,,0.0,180848000,38142000,-12157000,,,None,201112000000,30276000,,None,,,,,50299000,None,None,None,0.0,,111101000,69774000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,542929000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,382925000,382925000,,,,,,None,101494000,,0.059,,,,0.0,0.0,42471000,143965000,0.0,2019-03-31,,0.0,162887000,16423000,-22698000,,,None,200993000000,25786000,,None,,,,,39121000,None,None,None,0.0,,119264000,42471000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,545812000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,400462000,400462000,,,,,,None,92310000,,0.059,,,,0.0,0.0,-82704000,9606000,0.0,2018-12-31,,0.0,46153000,-108466000,-113472000,,,None,28090000,26046000,,None,,,,,4828000,None,None,None,0.0,,126529000,-82704000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,446615000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,430595000,430595000,,,,,,None,98778000,,0.059,,,,0.0,0.0,34785000,133563000,0.0,2018-09-30,,0.0,137804000,17624000,-111266000,,,None,195311000000,None,,None,,,,,128533000,None,None,None,0.0,,100608000,34785000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,568399000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,368286000,368286000,,,,,,None,90974000,,0.059,,,,0.0,0.0,26501000,117475000,0.0,2018-06-30,,0.0,126319000,760000,-81796000,,,None,192314000000,None,,None,,,,,82199000,None,None,None,0.0,,97120000,26501000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,494605000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,373038000,373038000,,,,,,None,101216000,,0.059,,,,0.0,0.0,66647000,167863000,0.0,2018-03-31,,0.0,177986000,45722000,9467000,,,None,182923000000,None,,None,,,,,35898000,None,None,None,0.0,,109312000,66647000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,551024000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,368454000,368454000,,,,,,None,101130000,,0.059,,,,0.0,0.0,18180000,119310000,0.0,2017-12-31,,0.0,127226000,-6436000,-788000,,,None,27282000,None,,None,,,,,-6005000,110002000,None,None,0.0,,106380000,18180000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,0,,0.0,0.0,0.0,0.0,22584000,,,,20.83,20.81,,,,,,,,,495680000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,391163000,391163000,,,,,,None,99323000,,0.059,,,,0.0,0.0,173270000,272593000,0.0,2017-09-30,,0.0,282063000,151750000,59112000,,,None,522857000000,None,,None,,,,,92281000,19900000,None,None,0.0,,106041000,173270000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,0,,0.0,0.0,0.0,0.0,11926000,,,,20.83,20.81,,,,,,,,,673226000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,310768000,310768000,,,,,,None,78255000,,0.059,,,,0.0,0.0,72625000,150880000,0.0,2017-06-30,,0.0,185894000,62602000,24052000,,,None,344466000000,None,,None,,,,,38193000,-4362000,None,None,0.0,,108973000,72625000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,0,,0.0,0.0,0.0,0.0,38078000,,,,20.83,20.81,,,,,,,,,496662000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,337169000,337169000,,,,,,None,91826000,,0.059,,,,0.0,0.0,42696000,134522000,0.0,2017-03-31,,0.0,137182000,25732000,11428000,,,None,171089000000,None,,None,,,,,13947000,14304000,None,None,0.0,,91130000,42696000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,0,,0.0,0.0,0.0,0.0,27420000,,,,20.83,20.81,,,,,,,,,474351000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,321849000,321849000,,,,,,None,81386000,,0.059,,,,0.0,0.0,29843000,111229000,0.0,2016-12-31,,0.0,140535000,13923000,10044000,,,None,22272000,None,,None,,,,,3522000,3879000,None,None,0.0,,104340000,29843000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,40674000,,,,20.83,20.81,,,,,,,,,462384000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,359018000,359018000,,,,,,None,94711000,,0.059,,,,0.0,0.0,188660000,283371000,0.0,2016-09-30,,0.0,295581000,172464000,62316000,,,None,174902000000,None,,None,,,,,108672000,None,None,None,0.0,,100375000,188660000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,654599000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,326626000,326626000,,,,,,None,95354000,,0.059,,,,0.0,0.0,73447000,168801000,0.0,2016-06-30,,0.0,177626000,56536000,22645000,,,None,177631000000,None,,None,,,,,32173000,572590000,None,None,0.0,,99068000,73447000,,,,,51858000,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,908507000,,,,20.83,20.81,,,,,,,,,504252000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,310716000,310716000,,,,,,None,89872000,,0.059,,,,0.0,0.0,54378000,144250000,0.0,2016-03-31,,0.0,154657000,32062000,12768000,,,None,173811000000,None,,None,,,,,17576000,None,None,None,0.0,,93407000,54378000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,465373000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,401117000,401117000,,,,,,None,83597000,,0.059,,,,0.0,0.0,-21635000,61962000,0.0,2015-12-31,,0.0,75032000,-38771000,-17991000,,,None,22330000,None,,None,,,,,-22498000,None,None,None,0.0,,91473000,-21635000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,476149000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,509624000,509624000,,,,,,None,89514000,,0.059,,,,0.0,0.0,109236000,198750000,0.0,2015-09-30,,0.0,204729000,92577000,36915000,,,None,171349000000,None,,None,,,,,53944000,None,None,None,0.0,,90333000,109236000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,714353000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,408794000,408794000,,,,,,None,91641000,,0.059,,,,0.0,0.0,55149000,146790000,0.0,2015-06-30,,0.0,143015000,36448000,14923000,,,None,165860000000,None,,None,,,,,19807000,None,None,None,0.0,,83011000,55149000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,551809000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,377294000,377294000,,,,,,None,84990000,,0.059,,,,0.0,0.0,36656000,121646000,0.0,2015-03-31,,0.0,133959000,24559000,6694000,,,None,166337000000,None,,None,,,,,16147000,None,None,None,0.0,,93319000,36656000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,511253000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,414068000,414068000,,,,,,None,90002000,,0.059,,,,0.0,0.0,19317000,109319000,0.0,2014-12-31,,0.0,104667000,-3424000,-4461000,,,None,21408000,None,,None,,,,,-681000,None,None,None,0.0,,86683000,19317000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,518735000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,411383000,411383000,,,,,,None,90030000,,0.059,,,,0.0,0.0,115357000,205387000,0.0,2014-09-30,,0.0,215770000,107555000,44575000,,,None,164482000000,None,,None,,,,,61262000,None,None,None,0.0,,97685000,115357000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,627153000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,358755000,358755000,,,,,,None,76781000,,0.059,,,,0.0,0.0,68970000,145751000,0.0,2014-06-30,,0.0,152767000,51320000,22315000,,,None,164327000000,None,,None,,,,,27287000,None,None,None,0.0,,81355000,68970000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,511522000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,358223000,358223000,,,,,,None,84160000,,0.059,,,,0.0,0.0,66360000,150520000,0.0,2014-03-31,,0.0,156758000,49571000,21201000,,,None,162551000000,None,,None,,,,,26652000,None,None,None,0.0,,88073000,66360000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,514981000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,355981000,355981000,,,,,,None,83449000,,0.059,,,,0.0,0.0,29907000,113356000,0.0,2013-12-31,,0.0,135462000,14925000,-9244000,,,None,10291000,None,,None,,,,,22451000,None,None,None,0.0,,110246000,29907000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,491443000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,402175000,402175000,,,,,,None,81679000,,0.059,,,,0.0,0.0,157681000,239360000,0.0,2013-09-30,,0.0,245496000,138970000,56393000,,,None,157504000000,None,,None,,,,,80859000,None,None,None,0.0,,84798000,157681000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,647671000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,351846000,351846000,,,,,,None,66982000,,0.059,,,,0.0,0.0,77742000,144724000,0.0,2013-06-30,,0.0,156807000,71493000,31010000,,,None,155768000000,None,,None,,,,,38765000,None,None,None,0.0,,72967000,77742000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,508653000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,407247000,407247000,,,,,,None,82471000,,0.059,,,,0.0,0.0,43314000,125785000,0.0,2013-03-31,,0.0,135145000,28347000,13628000,,,None,153149000000,None,,None,,,,,13001000,166982000,None,None,0.0,,89994000,43314000,,,,,37434000,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,905353000,,,,20.83,20.81,,,,,,,,,542392000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,373351000,373351000,,,,,,None,80802000,,0.059,,,,0.0,0.0,26833000,107635000,0.0,2012-12-31,,0.0,120252000,12018000,1833000,,,None,144999000,None,,None,,,,,8467000,None,None,None,0.0,,91017000,26833000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,288768000,,,,20.83,20.81,,,,,,,,,493603000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,413952000,413952000,,,,,,None,78537000,,0.059,,,,0.0,0.0,152836000,231373000,0.0,2012-09-30,,0.0,242249000,138575000,56024000,,,None,452162000000,None,,None,,,,,80833000,None,None,None,0.0,,87003000,152836000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,81273000,,,,20.83,20.81,,,,,,,,,656201000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,2246487000,2246487000,,,,,,None,554971000,,0.059,,,,0.0,0.0,397842000,952813000,0.0,2012-06-30,,0.0,2655773000,101481000,-111837000,,,None,296361000,None,,None,,,,,213318000,None,None,None,0.0,,2369646000,286127000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,149592000,,,,20.83,20.81,,,,,,,,,4902260000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,1070485000000,1070485000000,,,,,,None,280215000000,,0.059,,,,0.0,0.0,-5100000000,275115000000,0.0,2012-03-31,,0.0,1313174000000,-146902000000,-162000000,,,None,146745000000,None,,None,,,,,-151683000000,None,None,None,0.0,,1370031000000,-56857000000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,57903000,,,,20.83,20.81,,,,,,,,,2383659000000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,3553073657000,3553073657000,,,,,,None,-811569798000,,0.059,,,,0.0,0.0,-1810695844000,-2622265642000,0.0,2011-12-31,,0.0,-12281884584000,-1401763365000,-210809804000,,,None,408932479000,None,,None,,,,,-1190953561000,None,None,None,0.0,,-3507212504000,-1668524766000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,23366000,,,,20.83,20.81,,,,,,,,,-8728810927000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,1248722000000,1248722000000,,,,,,None,283581000000,,0.059,,,,0.0,0.0,651239000000,934820000000,0.0,2011-09-30,,0.0,2146831000000,513938000000,-114116000000,,,None,137301000000,None,,None,,,,,628054000000,None,None,None,0.0,,1545922000000,600909000000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,56467000,,,,20.83,20.81,,,,,,,,,3395553000000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,1226689000000,1226689000000,,,,,,None,264206000000,,0.059,,,,0.0,0.0,607600000000,871806000000,0.0,2011-06-30,,0.0,1576590000000,471551000000,155968000000,,,None,136049000000,None,,None,,,,,315583000000,None,None,None,0.0,,1017852000000,558738000000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,55497000,,,,20.83,20.81,,,,,,,,,2803279000000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,1082351000000,1082351000000,,,,,,None,264885000000,,0.059,,,,0.0,0.0,554062000000,818947000000,0.0,2011-03-31,,0.0,1458857000000,417928000000,169265000000,,,None,136134000000,None,,None,,,,,248663000000,None,None,None,0.0,,947966000000,510891000000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,55265000,,,,20.83,20.81,,,,,,,,,2541208000000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,3773946059000,3773946059000,,,,,,None,-788322106000,,0.059,,,,0.0,0.0,-1570728310000,-2359050416000,0.0,2010-12-31,,0.0,-12716931482000,-1571338456000,-550637698000,,,None,610146000,None,,None,,,,,-1020700758000,None,None,None,0.0,,-3297709741000,-1871329623000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,54313000,,,,20.83,20.81,,,,,,,,,-8942985423000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,1358267000000,1358267000000,,,,,,None,264621000000,,0.059,,,,0.0,0.0,682537000000,947158000000,0.0,2010-09-30,,0.0,1973909000000,682537000000,189651000000,,,None,136075000,None,,None,,,,,492886000000,None,None,None,0.0,,1203267000000,770642000000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,53380000,,,,20.83,20.81,,,,,,,,,3332176000000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,1180883000000,1180883000000,,,,,,None,255567000000,,0.059,,,,0.0,0.0,524190000000,779757000000,0.0,2010-06-30,,0.0,1682067000000,524190000000,208924000000,,,None,148179000,None,,None,,,,,315266000000,None,None,None,0.0,,1055826000000,626241000000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,52467000,,,,20.83,20.81,,,,,,,,,2862950000000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,1239681000000,1239681000000,,,,,,None,269204000000,,0.059,,,,0.0,0.0,366499000000,635703000000,0.0,2010-03-31,,0.0,1519666000000,366499000000,152700000000,,,None,179199000,None,,None,,,,,213799000000,None,None,None,0.0,,1042952000000,476714000000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,51576000,,,,20.83,20.81,,,,,,,,,2759347000000,,6.05,,21.59,19.15
2026-04-16,EAI,0.0,6.05,,,,,,,,,,,,,,,,None,1151764000,1151764000,,,,,,None,283593000,,0.059,,,,0.0,0.0,417378000,700971000,0.0,2009-12-31,,0.0,1346890000,417378000,103603000,,,None,435924000,None,,None,,,,,313775000,None,None,None,0.0,,843691000,503199000,,,,,None,,,,,0.0,,,,,,,,0.0,,,2025-10-31,quarterly,0.0,USD,pre-market,None,,0.0,0.0,0.0,0.0,None,,,,20.83,20.81,,,,,,,,,2498654000,,6.05,,21.59,19.15
