date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2026-04-16,AURA,-1.76,0.0,,0.351,2.153,,,,,,,,,,,,,,,None,831000,831000,,,,,,None,831000,,,,,0.0,0.0645,-22206000,-21375000,-0.4345,2020-12-31,,0.0,-831000,-22206000,3000,,,None,3000,None,,None,,,,,-22206000,-22206000,-3000,None,0.0,,22206000,-22206000,,,,,None,,,,,3.322,,,,,,,,0.0,,,2026-03-31,annual,-0.37,USD,pre-market,18042000,,-0.401,-0.735,0.0,0.0,4164000,,,,6.11,6.09,,14.8446,,,,,,,0,,,7.48,4.345
2026-04-16,AURA,-1.76,0.0,,0.351,2.153,,,,,,,,,,,,,,,None,509000,509000,,,,,,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2019-12-31,,0.0,-509000,-24200000,5000,,,None,5000,None,,None,,,,,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,,,,,None,,,,,3.322,,,,,,,,0.0,,,2026-03-31,annual,-0.37,USD,pre-market,19108000,,-0.401,-0.735,0.0,0.0,4523000,,,,6.11,6.09,,14.8446,,,,,,,0,,,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,17377000,59515000,59515000,,,,,,,,,None,60337608,None,509000,509000,1549000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2025-12-31,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,5498000,13591000,None,None,None,,,,,3.322,,,,,,,,0.0,,None,2026-03-31,quarterly,-0.37,USD,pre-market,19108000,-480418000,-0.401,-0.735,0.0,0.0,4523000,17377000,3243000,84726000,6.11,6.09,,14.8446,169430000,149739000,18383000,32517000,19691000,14134000,0,136913000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,17754000,47553000,47553000,,,,,,,,,None,65936672,None,509000,509000,1888000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2025-09-30,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,8254000,13715000,None,None,None,,,,,3.322,,,,,,,,0.0,,None,2026-03-31,quarterly,-0.37,USD,pre-market,19108000,-454859000,-0.401,-0.735,0.0,0.0,4523000,17754000,3220000,114313000,6.11,6.09,,14.8446,190024000,170120000,18823000,33357000,19904000,14534000,0,156667000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,18112000,107367000,107367000,,,,,,,,,None,58015718,None,509000,509000,1286000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2025-06-30,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,6647000,10370000,None,None,None,,,,,3.322,,,,,,,,0.0,,None,2026-03-31,quarterly,-0.37,USD,pre-market,19108000,-428729000,-0.401,-0.735,0.0,0.0,4523000,18112000,3196000,69944000,6.11,6.09,,14.8446,204397000,183958000,14852000,29768000,20439000,14916000,0,174629000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,18444000,38226000,38226000,,,,,,,,,None,50126148,None,509000,509000,2006000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2025-03-31,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,6526000,6985000,None,None,None,,,,,3.322,,,,,,,,0.0,,None,2026-03-31,quarterly,-0.37,USD,pre-market,19108000,-401710000,-0.401,-0.735,0.0,0.0,4523000,18444000,3172000,89765000,6.11,6.09,,14.8446,155401000,134517000,12163000,27435000,20884000,15272000,0,127966000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,18769000,31693000,31693000,,,,,,,,,None,49650480,None,509000,509000,2304000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2024-12-31,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,9529000,9460000,None,None,None,,,,,3.322,,,,,,,,0.0,,None,2026-03-31,quarterly,-0.37,USD,pre-market,19108000,-374227000,-0.401,-0.735,0.0,0.0,4523000,18769000,3149000,119401000,6.11,6.09,,14.8446,182503000,160623000,14913000,30533000,21880000,15620000,0,151970000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,19084000,25407000,25407000,,,,,,,,,None,49663532,None,509000,509000,1991000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2024-09-30,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,9104000,9597000,None,None,None,,,,,3.322,,,,,,,,0.0,,None,2026-03-31,quarterly,-0.37,USD,pre-market,19108000,-348393000,-0.401,-0.735,0.0,0.0,4523000,19084000,3126000,148970000,6.11,6.09,,14.8446,205340000,183481000,14714000,30672000,21859000,15958000,0,174668000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,19034000,30075000,30075000,,,,,,,,,None,49548120,None,509000,509000,1459000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2024-06-30,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,8180000,6335000,None,None,None,,,,,3.322,,,,,,,,0.0,,None,2026-03-31,quarterly,-0.37,USD,pre-market,19108000,-327351000,-0.401,-0.735,0.0,0.0,4523000,19034000,2754000,157341000,6.11,6.09,,14.8446,218282000,195596000,10548000,26828000,22686000,16280000,0,191454000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,19320000,26279000,26279000,,,,,,,,,None,49451943,None,509000,509000,1933000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2024-03-31,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,9375000,4989000,None,None,None,,,,,3.322,,,,,,,,0.0,,None,2026-03-31,quarterly,-0.37,USD,pre-market,19108000,-307014000,-0.401,-0.735,0.0,0.0,4523000,19320000,2741000,176595000,6.11,6.09,,14.8446,235025000,212249000,9663000,26242000,22776000,16579000,0,208783000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,19557000,41063000,41063000,,,,,,,,,None,44436493,None,509000,509000,1787000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2023-12-31,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,5644000,7883000,None,None,None,,,,,3.322,,,,,,,,0.0,,None,2026-03-31,quarterly,-0.37,USD,pre-market,19108000,-287308000,-0.401,-0.735,0.0,0.0,4523000,19557000,2687000,185087000,6.11,6.09,,14.8446,255075000,231794000,12357000,29227000,23281000,16870000,0,225848000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,20189000,55584000,55584000,,,,,,,,,None,38185197,None,509000,509000,1490000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2023-09-30,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,4832000,6369000,None,None,None,,,,,3.322,,,,,,,,0.0,,None,2026-03-31,quarterly,-0.37,USD,pre-market,19108000,-265177000,-0.401,-0.735,0.0,0.0,4523000,20189000,3035000,93472000,6.11,6.09,,14.8446,179766000,153888000,10894000,28048000,25878000,17154000,0,151718000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,20415000,47732000,47732000,,,,,,,,,None,37855533,None,509000,509000,553000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2023-06-30,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,4198000,5334000,None,17407000,None,,,,,3.322,,,,,,,,0.0,,5057000,2026-03-31,quarterly,-0.37,USD,pre-market,19108000,-246665000,-0.401,-0.735,0.0,0.0,4523000,20415000,3008000,114281000,6.11,6.09,,14.8446,192739000,166211000,8895000,26302000,26528000,17407000,0,166437000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,20639000,38492000,38492000,,,,,,,,,None,37784282,None,509000,509000,1055000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2023-03-31,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,5599000,4067000,None,17654000,None,,,,,3.322,,,,,,,,0.0,,5167000,2026-03-31,quarterly,-0.37,USD,pre-market,19108000,-228366000,-0.401,-0.735,0.0,0.0,4523000,20639000,2985000,135030000,6.11,6.09,,14.8446,206019000,179121000,8107000,25761000,26898000,17654000,0,180258000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,20858000,121582000,121582000,,,,,,,,,None,31854840,None,509000,509000,2921000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2022-12-31,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,7891000,4573000,None,17895000,None,,,,,3.322,,,,,,,,0.0,,5371000,2026-03-31,quarterly,-0.37,USD,pre-market,19108000,-210900000,-0.401,-0.735,0.0,0.0,4523000,20858000,2963000,67229000,6.11,6.09,,14.8446,223935000,196702000,10457000,28352000,27233000,17895000,0,195583000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,21071000,61110000,61110000,,,,,,,,,None,29273577,None,509000,509000,1724000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2022-09-30,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,4389000,5298000,None,18129000,None,,,,,3.322,,,,,,,,0.0,,26471000,2026-03-31,quarterly,-0.37,USD,pre-market,19108000,-194341000,-0.401,-0.735,0.0,0.0,4523000,21071000,2942000,50409000,6.11,6.09,,14.8446,143147000,115908000,9964000,28093000,27239000,18129000,0,115054000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,684000,53849000,53849000,,,,,,,,,None,29251480,None,509000,509000,1198000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2022-06-30,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,5538000,3981000,None,118000,None,,,,,3.322,,,,,,,,0.0,,5803000,2026-03-31,quarterly,-0.37,USD,pre-market,19108000,-178440000,-0.401,-0.735,0.0,0.0,4523000,684000,633000,68282000,6.11,6.09,,14.8446,135021000,127669000,5812000,5930000,7352000,118000,0,129091000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,830000,108382000,108382000,,,,,,,,,None,29213632,None,509000,509000,1956000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2022-03-31,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,6301000,2423000,None,333000,None,,,,,3.322,,,,,,,,0.0,,5911000,2026-03-31,quarterly,-0.37,USD,pre-market,19108000,-164972000,-0.401,-0.735,0.0,0.0,4523000,830000,624000,24899000,6.11,6.09,,14.8446,146422000,139582000,5003000,5336000,6840000,333000,0,141086000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,975000,149063000,149063000,,,,,,,,,None,28009613,None,509000,509000,2401000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2021-12-31,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,4641000,4339000,None,443000,None,,,,,3.322,,,,,,,,0.0,,5251000,2026-03-31,quarterly,-0.37,USD,pre-market,19108000,-152137000,-0.401,-0.735,0.0,0.0,4523000,975000,615000,None,6.11,6.09,,14.8446,160030000,153704000,7355000,7715000,6326000,360000,0,152315000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,1120000,81829000,81829000,,,,,,,,,None,28009613,None,509000,509000,1736000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2021-09-30,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,1629000,3488000,None,584000,None,,,,,3.322,,,,,,,,0.0,,5538000,2026-03-31,quarterly,-0.37,USD,pre-market,19108000,-140503000,-0.401,-0.735,0.0,0.0,4523000,1120000,607000,None,6.11,6.09,,14.8446,90704000,83458000,5831000,22993000,7246000,17162000,0,67711000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,1262000,92197000,92197000,,,,,,,,,None,19565548,None,509000,509000,2417000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2021-06-30,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,678000,2298000,None,None,None,,,,,3.322,,,,,,,,0.0,,5318000,2026-03-31,quarterly,-0.37,USD,pre-market,19108000,-131665000,-0.401,-0.735,0.0,0.0,4523000,1262000,601000,None,6.11,6.09,,14.8446,98653000,92875000,5316000,6100000,5778000,784000,0,92553000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,None,99693000,99693000,,,,,,,,,None,19565548,None,509000,509000,1311000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2021-03-31,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,1028000,1742000,None,None,None,,,,,3.322,,,,,,,,0.0,,4306000,2026-03-31,quarterly,-0.37,USD,pre-market,19108000,-122813000,-0.401,-0.735,0.0,0.0,4523000,862000,368000,None,6.11,6.09,,14.8446,105102000,100721000,3421000,3983000,4381000,562000,0,101119000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,None,17393000,17393000,,,,,,,,,None,19565548,None,509000,509000,611000,None,15000,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2020-12-31,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,1062000,2035000,None,None,None,,,,,3.322,,,,,,,,0.0,,3574000,2026-03-31,quarterly,-0.37,USD,pre-market,19108000,-116886000,-0.401,-0.735,0.0,0.0,4523000,15000,15000,None,6.11,6.09,,14.8446,22104000,18455000,2661000,2741000,3649000,80000,0,19363000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,None,None,None,,,,,,,,,None,19565548,None,509000,509000,611000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2020-09-30,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,35000,None,None,None,None,,,,,3.322,,,,,,,,0.0,,3574000,2026-03-31,quarterly,-0.37,USD,pre-market,19108000,-116886000,-0.401,-0.735,0.0,0.0,4523000,None,None,None,6.11,6.09,,14.8446,None,18455000,2661000,None,None,None,0,None,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,None,None,None,,,,,,,,,None,36523800,None,509000,509000,None,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2020-06-30,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,None,None,None,None,None,,,,,3.322,,,,,,,,0.0,,None,2026-03-31,quarterly,-0.37,None,pre-market,19108000,None,-0.401,-0.735,0.0,0.0,4523000,None,None,None,6.11,6.09,,14.8446,None,None,None,None,None,None,0,None,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,None,None,None,,,,,,,,,None,34607600,None,509000,509000,None,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2020-03-31,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,None,None,None,None,None,,,,,3.322,,,,,,,,0.0,,None,2026-03-31,quarterly,-0.37,None,pre-market,19108000,None,-0.401,-0.735,0.0,0.0,4523000,None,None,None,6.11,6.09,,14.8446,None,None,None,None,None,None,0,None,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,17377000,59515000,59515000,,,,,,,,,None,60337608,None,509000,509000,1549000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2025-12-31,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,5498000,13591000,None,None,None,,,,,3.322,,,,,,,,0.0,,None,2026-03-31,annual,-0.37,USD,pre-market,19108000,-480418000,-0.401,-0.735,0.0,0.0,4523000,17377000,3243000,84726000,6.11,6.09,,14.8446,169430000,149739000,18383000,32517000,19691000,14134000,0,136913000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,18769000,31693000,31693000,,,,,,,,,None,49650480,None,509000,509000,2304000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2024-12-31,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,9529000,9460000,None,None,None,,,,,3.322,,,,,,,,0.0,,None,2026-03-31,annual,-0.37,USD,pre-market,19108000,-374227000,-0.401,-0.735,0.0,0.0,4523000,18769000,3149000,119401000,6.11,6.09,,14.8446,182503000,160623000,14913000,30533000,21880000,15620000,0,151970000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,19557000,41063000,41063000,,,,,,,,,None,39620036,None,509000,509000,1787000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2023-12-31,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,5644000,7883000,None,None,None,,,,,3.322,,,,,,,,0.0,,None,2026-03-31,annual,-0.37,USD,pre-market,19108000,-287308000,-0.401,-0.735,0.0,0.0,4523000,19557000,2687000,185087000,6.11,6.09,,14.8446,255075000,231794000,12357000,29227000,23281000,16870000,0,225848000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,20858000,121582000,121582000,,,,,,,,,None,29937228,None,509000,509000,2921000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2022-12-31,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,7891000,4573000,None,17895000,None,,,,,3.322,,,,,,,,0.0,,5371000,2026-03-31,annual,-0.37,USD,pre-market,19108000,-210900000,-0.401,-0.735,0.0,0.0,4523000,20858000,2963000,67229000,6.11,6.09,,14.8446,223935000,196702000,10457000,28352000,27233000,17895000,0,195583000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,975000,149063000,149063000,,,,,,,,,None,29211643,None,509000,509000,2401000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2021-12-31,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,4641000,4339000,None,443000,None,,,,,3.322,,,,,,,,0.0,,5251000,2026-03-31,annual,-0.37,USD,pre-market,19108000,-152137000,-0.401,-0.735,0.0,0.0,4523000,975000,615000,0,6.11,6.09,,14.8446,160030000,153704000,7355000,7715000,6326000,360000,0,152315000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,0,17393000,17393000,,,,,,,,,None,29219613,None,509000,509000,611000,None,15000,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2020-12-31,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,None,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,1062000,2035000,None,None,None,,,,,3.322,,,,,,,,0.0,,3574000,2026-03-31,annual,-0.37,USD,pre-market,19108000,-116886000,-0.401,-0.735,0.0,0.0,4523000,15000,15000,None,6.11,6.09,,14.8446,22104000,18455000,2661000,2741000,3649000,80000,0,19363000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,,None,32468000,32468000,,,,,,,,,None,2921961300,None,509000,509000,2332000,None,None,None,None,None,509000,,,,,0.0,0.0645,-24195000,-23686000,-0.4345,2019-12-31,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,49000,None,None,-24200000,-24200000,-5000,None,0.0,,23631000,-24140000,877999,3816000,None,None,None,,,,,3.322,,,,,,,,0.0,,3634000,2026-03-31,annual,-0.37,USD,pre-market,19108000,-94680000,-0.401,-0.735,0.0,0.0,4523000,49000,None,None,6.11,6.09,,14.8446,37055000,33345999,6148000,6292000,3709000,144000,0,30763000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,176000,None,32468000,32468000,2767000,29824000,None,None,None,None,None,None,None,2921961300,None,509000,509000,2332000,None,None,None,None,None,509000,272000,None,None,None,0.0,0.0645,-24195000,-23686000,-0.4345,2025-12-31,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,49000,None,None,-25559000,-24200000,-5000,None,0.0,-20469000,23631000,-24140000,877999,3816000,None,None,None,None,None,None,None,3.322,None,None,None,None,None,None,None,0.0,None,3634000,2026-03-31,quarterly,-0.37,USD,pre-market,19108000,-94680000,-0.401,-0.735,0.0,0.0,4523000,49000,None,None,6.11,6.09,3282000,14.8446,37055000,33345999,6148000,6292000,3709000,144000,0,30763000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,45000,None,32468000,32468000,4363000,-44019000,None,None,None,None,None,None,None,2921961300,None,509000,509000,2332000,None,None,None,None,None,509000,280000,None,None,None,0.0,0.0645,-24195000,-23686000,-0.4345,2025-09-30,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,49000,None,None,-26130000,-24200000,-5000,None,0.0,-20144000,23631000,-24140000,877999,3816000,None,None,None,None,None,None,None,3.322,None,None,None,None,None,None,None,0.0,None,3634000,2026-03-31,quarterly,-0.37,USD,pre-market,19108000,-94680000,-0.401,-0.735,0.0,0.0,4523000,49000,None,None,6.11,6.09,3688000,14.8446,37055000,33345999,6148000,6292000,3709000,144000,0,30763000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,39000,None,32468000,32468000,69929000,19977000,None,None,None,None,None,None,None,2921961300,None,509000,509000,2332000,None,None,None,None,None,509000,286000,None,None,None,0.0,0.0645,-24195000,-23686000,-0.4345,2025-06-30,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,49000,None,None,-27019000,-24200000,-5000,None,0.0,-20774000,23631000,-24140000,877999,3816000,None,None,None,None,None,None,None,3.322,None,None,None,None,None,None,None,0.0,None,3634000,2026-03-31,quarterly,-0.37,USD,pre-market,19108000,-94680000,-0.401,-0.735,0.0,0.0,4523000,49000,None,None,6.11,6.09,3833000,14.8446,37055000,33345999,6148000,6292000,3709000,144000,0,30763000,None,7.48,4.345
2026-04-16,AURA,-1.76,0.0,None,0.351,2.153,187000,None,32468000,32468000,96000,29813000,None,None,None,None,None,None,None,2921961300,None,509000,509000,2332000,None,None,None,None,None,509000,291000,None,None,None,0.0,0.0645,-24195000,-23686000,-0.4345,2025-03-31,None,0.0,-509000,-24200000,5000,None,None,None,5000,None,None,None,None,49000,None,None,-27483000,-24200000,-5000,None,0.0,-23355000,23631000,-24140000,877999,3816000,None,None,None,None,None,None,None,3.322,None,None,None,None,None,None,None,0.0,None,3634000,2026-03-31,quarterly,-0.37,USD,pre-market,19108000,-94680000,-0.401,-0.735,0.0,0.0,4523000,49000,None,None,6.11,6.09,3514000,14.8446,37055000,33345999,6148000,6292000,3709000,144000,0,30763000,None,7.48,4.345
