date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,intangibleassets,intangibleassetsexcludinggoodwill,inventory,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,operating_margin_ttm,operatingcashflow,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,14557000000,14557000000,,,,,,,,,9000000,906909597,0,None,None,193000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2010-09-30,8.07,4966000000,17451000000.0,4966000000,4966000000,2849000000,None,33000000000,None,None,,0.0701,,-193000000,537359000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,0,2025-11-05,quarterly,2.37,USD,post-market,22096000000,0.0044,0.128,-0.059,106.16,29760000000,2057000000,260564000000,78.55,78.56,3.9474,617255000000,275121000000,543137000000,570486000000,8509000000,27703000000,46415000000,15.12,-172000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,10702000000,10702000000,,,,,,,,,8000000,830500000,0,None,None,18177000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2010-06-30,8.07,5037000000,17451000000.0,5037000000,5037000000,2659000000,None,29135000000,None,None,,0.0701,,545028000000,-1122000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,0,2025-11-05,quarterly,2.37,USD,post-market,21820000000,0.0044,0.128,-0.059,106.16,30014000000,879000000,12904000000,78.55,78.56,3.9474,573907000000,820255000000,1122000000,534183000000,375513000000,541549000000,39375000000,15.12,-172000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,9202000000,9202000000,,,,,,,,,8000000,828600000,0,None,None,17554000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2010-03-31,8.07,5049000000,17451000000.0,5049000000,5049000000,2043000000,None,28665000000,None,None,,0.0701,,525742000000,-384000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,0,2025-11-05,quarterly,2.37,USD,post-market,20294000000,0.0044,0.128,-0.059,106.16,28983000000,318000000,8019000000,78.55,78.56,3.9474,565566000000,560517000000,384000000,529387000000,5049000000,537491000000,35811000000,15.12,-172000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,10112000000,10112000000,,,,,,,,,8000000,819393009,0,None,None,17068000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2009-12-31,8.07,5047000000,17451000000.0,8703000000,8703000000,2772000000,None,21277000000,None,None,,0.0701,,498713000000,-3788000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,854000000,2025-11-05,quarterly,2.37,USD,post-market,19501000000,0.0044,0.128,-0.059,106.16,22620000000,912000000,8374000000,78.55,78.56,3.9474,539314000000,534267000000,1673000000,505816000000,5047000000,513392000000,33121000000,15.12,-190000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,15562000000,15562000000,,,,,,,,,8000000,821800000,0,None,None,16903000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2009-09-30,8.07,5033000000,17451000000.0,5033000000,5033000000,2492000000,None,21690000000,None,None,,0.0701,,490833000000,-2543000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,0,2025-11-05,quarterly,2.37,USD,post-market,19822000000,0.0044,0.128,-0.059,106.16,23821000000,2131000000,6861000000,78.55,78.56,3.9474,535192000000,530159000000,2543000000,500599000000,5033000000,506544000000,34268000000,15.12,-194000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,13213000000,13213000000,,,,,,,,,8000000,821594380,0,None,None,16730000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2009-06-30,8.07,5036000000,17451000000.0,5036000000,5036000000,4272000000,None,20928000000,None,None,,0.0701,,466361000000,-5010000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,0,2025-11-05,quarterly,2.37,USD,post-market,20472000000,0.0044,0.128,-0.059,106.16,25685000000,4757000000,8117000000,78.55,78.56,3.9474,509457000000,504421000000,5010000000,481845000000,5036000000,484823000000,27293000000,15.12,-203000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,19424000000,19424000000,,,,,,,,,8000000,809101944,None,None,None,18514000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2009-03-31,8.07,5010000000,17451000000.0,5010000000,5010000000,3971000000,None,18975000000,None,None,,0.0701,,437564000000,-6513000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,None,2025-11-05,quarterly,2.37,USD,post-market,21829000000,0.0044,0.128,-0.059,106.16,24853000000,5878000000,10896000000,78.55,78.56,3.9474,491408000000,486398000000,6513000000,467979000000,5010000000,469399000000,23110000000,15.12,-230000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,24207000000,24207000000,,,,,,,,,8000000,809101944,None,None,None,16973000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2008-12-31,8.07,5008000000,17451000000.0,9321000000,9321000000,2013000000,None,18089000000,None,None,,0.0701,,441612000000,-3001000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,874000000,2025-11-05,quarterly,2.37,USD,post-market,22403000000,0.0044,0.128,-0.059,106.16,16084000000,2659000000,13878000000,78.55,78.56,3.9474,501678000000,496670000000,4024000000,477693000000,5008000000,474943000000,23734000000,15.12,-236000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,20209000000,20209000000,,,,,,,,,8000000,726900000,None,None,None,17865000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2008-09-30,8.07,5036000000,17451000000.0,5036000000,5036000000,188000000,None,19702000000,None,None,,0.0701,,475619000000,477028000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,None,2025-11-05,quarterly,2.37,USD,post-market,22041000000,0.0044,0.128,-0.059,106.16,20808000000,1106000000,2570000000,78.55,78.56,3.9474,521299000000,516263000000,478896000000,493466000000,5036000000,500489000000,27833000000,15.12,-4279000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,13815000000,13815000000,,,,,,,,,8000000,726534514,None,None,None,15402000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2008-06-30,8.07,5161000000,17451000000.0,5161000000,5161000000,34000000,None,20924000000,None,None,,0.0701,,519429000000,-1213000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,None,2025-11-05,quarterly,2.37,USD,post-market,21441000000,0.0044,0.128,-0.059,106.16,21388000000,623000000,1980000000,78.55,78.56,3.9474,555787000000,550626000000,1213000000,523246000000,5161000000,533104000000,32541000000,15.12,-4047000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,10874000000,10874000000,,,,,,,,,8000000,732722142,None,None,None,14998000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2008-03-31,8.07,5094000000,17451000000.0,5094000000,5094000000,1000000,None,20077000000,None,None,,0.0701,,523554000000,-1062000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,None,2025-11-05,quarterly,2.37,USD,post-market,20526000000,0.0044,0.128,-0.059,106.16,14758000000,632000000,2612000000,78.55,78.56,3.9474,557132000000,552038000000,1062000000,524133000000,5094000000,527545000000,32999000000,15.12,-4108000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,9961000000,9961000000,,,,,,,,,8000000,723529412,789000000,None,None,13373000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2007-12-31,8.07,4814000000,17451000000.0,9713000000,9713000000,172000000,None,19535000000,None,None,,0.0701,,526995000000,-1456000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,772000000,2025-11-05,quarterly,2.37,USD,post-market,19884000000,0.0044,0.128,-0.059,106.16,13842000000,667000000,3323000000,78.55,78.56,3.9474,558562000000,553652000000,1456000000,523970000000,246384000000,522716000000,35179000000,15.12,-2890000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,8627000000,8627000000,,,,,,,,,8000000,762693073,1675000000,None,None,16549000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2007-09-30,8.07,4909000000,17451000000.0,4909000000,4909000000,1000000,None,16695000000,None,None,,0.0701,,531265000000,-1675000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,None,2025-11-05,quarterly,2.37,USD,post-market,19342000000,0.0044,0.128,-0.059,106.16,18296000000,1880000000,1727000000,78.55,78.56,3.9474,563077000000,558168000000,2213000000,528331000000,4909000000,529898000000,34746000000,15.12,-2183000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,6504000000,6504000000,,,,,,,,,8000000,763556310,1384000000,None,None,15297000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2007-06-30,8.07,4904000000,17451000000.0,4904000000,4904000000,1000000,None,16556000000,None,None,,0.0701,,523096000000,499865000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,None,2025-11-05,quarterly,2.37,USD,post-market,18357000000,0.0044,0.128,-0.059,106.16,17753000000,1476000000,2763000000,78.55,78.56,3.9474,552564000000,547660000000,502732000000,519009000000,4904000000,521306000000,33555000000,15.12,-2014000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,6545000000,6545000000,,,,,,,,,8000000,767968750,1935000000,None,None,15581000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2007-03-31,8.07,4897000000,17451000000.0,4897000000,4897000000,1000000,None,14396000000,None,None,,0.0701,,508303000000,484190000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,None,2025-11-05,quarterly,2.37,USD,post-market,17228000000,0.0044,0.128,-0.059,106.16,17493000000,3375000000,2483000000,78.55,78.56,3.9474,537809000000,532912000000,489622000000,503740000000,6889000000,504023000000,34069000000,15.12,-2073000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,7107000000,7107000000,,,,,,,,,8000000,750381679,2023000000,None,None,14490000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2006-12-31,8.07,4897000000,17451000000.0,4897000000,4897000000,7000000,None,13921000000,None,None,,0.0701,,498512000000,47441000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,779000000,2025-11-05,quarterly,2.37,USD,post-market,16574000000,0.0044,0.128,-0.059,106.16,14358000000,1449000000,2709000000,78.55,78.56,3.9474,527715000000,522818000000,52378000000,493917000000,4897000000,492468000000,33798000000,15.12,-1357000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,5924000000,5924000000,,,,,,,,,8000000,774418605,2081000000,None,None,14494000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2006-09-30,8.07,4916000000,17451000000.0,4916000000,4916000000,509000000,None,13123000000,None,None,,0.0701,,487675000000,467774000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,None,2025-11-05,quarterly,2.37,USD,post-market,13195000000,0.0044,0.128,-0.059,106.16,14551000000,1706000000,3177000000,78.55,78.56,3.9474,516186000000,511270000000,471731000000,484576000000,9369000000,484834000000,31610000000,15.12,-878000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,4126000000,4126000000,,,,,,,,,8000000,771250000,1137000000,None,None,13216000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2006-06-30,8.07,4913000000,17451000000.0,4913000000,4913000000,279000000,None,13149000000,None,None,,0.0701,,None,-3390000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,None,2025-11-05,quarterly,2.37,USD,post-market,12196000000,0.0044,0.128,-0.059,106.16,15124000000,2253000000,4067000000,78.55,78.56,3.9474,500305000000,21409000000,459753000000,472624000000,249275000000,12871000000,27681000000,15.12,-905000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,5144000000,5144000000,,,,,,,,,8000000,767741935,1732000000,None,None,12731000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2006-03-31,8.07,4797000000,17451000000.0,4797000000,4797000000,23000000,None,12344000000,None,None,,0.0701,,None,-3180000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,None,2025-11-05,quarterly,2.37,USD,post-market,11579000000,0.0044,0.128,-0.059,106.16,13426000000,1360000000,3368000000,78.55,78.56,3.9474,499102000000,21243000000,458469000000,470535000000,251349000000,12066000000,28567000000,15.12,-938000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,4018000000,4018000000,,,,,,,,,8000000,759574468,917000000,None,None,12186000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2005-12-31,8.07,4797000000,17451000000.0,4797000000,4797000000,None,None,11497000000,None,None,,0.0701,,None,34515000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,793000000,2025-11-05,quarterly,2.37,USD,post-market,10865000000,0.0044,0.128,-0.059,106.16,13436000000,1414000000,3306000000,78.55,78.56,3.9474,481645000000,19510000000,36915000000,452544000000,241491000000,412731000000,29101000000,15.12,-959000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,6950000000,6950000000,,,,,,,,,8000000,764948454,41105000000,None,None,14391000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2005-09-30,8.07,4564000000,17451000000.0,4564000000,4564000000,187000000,None,11904000000,None,None,,0.0701,,None,-42505000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,None,2025-11-05,quarterly,2.37,USD,post-market,10582000000,0.0044,0.128,-0.059,106.16,12929000000,1303000000,4481000000,78.55,78.56,3.9474,482819000000,25822000000,442436000000,454062000000,243818000000,11626000000,28757000000,15.12,-981000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,6000000,20068000000,20068000000,,,,,,,,,12000000,711100000,None,None,465000000,30770000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2024-12-31,8.07,8901000000,17451000000.0,None,None,None,None,18244000000,None,314666000000,,0.0701,,-131340000000,-465000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,3528000000,2025-11-05,annual,2.37,USD,post-market,42626000000,0.0044,0.128,-0.059,106.16,18715000000,465000000,80502000000,78.55,78.56,3.9474,677457000000,131340000000,17622000000,649754000000,323567000000,16776000000,27445000000,15.12,None,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,32000000,20639000000,20639000000,,,,,,,,,12000000,762431000,None,None,119000000,30195000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2023-12-31,8.07,9236000000,17451000000.0,20945000000,20945000000,-104317000000,None,18677000000,None,313309000000,,0.0701,,-1034000000,-190000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,3561000000,2025-11-05,annual,2.37,USD,post-market,40146000000,0.0044,0.128,-0.059,106.16,18828000000,119000000,281412000000,78.55,78.56,3.9474,687584000000,331212000000,119000000,657331000000,322545000000,657301000000,30015000000,15.12,None,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,56000000,20195000000,20195000000,,,,,,,,,12000000,808900000,20800000000,None,175000000,17406000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2022-12-31,8.07,9297000000,17451000000.0,25459000000,25459000000,None,None,17805000000,None,307481000000,,0.0701,,-22341000000,-3047000000,None,634950000000,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,1861000000,2025-11-05,annual,2.37,USD,post-market,40332000000,0.0044,0.128,-0.059,106.16,17980000000,175000000,281715000000,78.55,78.56,3.9474,663072000000,296975000000,217000000,632947000000,642877000000,632947000000,29881000000,15.12,-21458000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,20047000000,20047000000,,,,,,,,,12000000,869400000,2160000000,None,341000000,17333000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2021-12-31,8.07,9535000000,17451000000.0,18333000000,18333000000,-55364000000,None,17089000000,None,375486000000,,0.0701,,-384830000000,-341000000,None,678003000000,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,2210000000,2025-11-05,annual,2.37,USD,post-market,41197000000,0.0044,0.128,-0.059,106.16,17430000000,341000000,347450000000,78.55,78.56,3.9474,759708000000,384830000000,341000000,691959000000,9535000000,691959000000,67482000000,15.12,-18157000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,19795000000,19795000000,,,,,,,,,12000000,913200000,129000000,None,393000000,17870000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2020-12-31,8.07,10112000000,17451000000.0,18688000000,18688000000,-59892000000,None,3998000000,None,511907000000,,0.0701,,59892000000,-129000000,None,704801000000,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,2614000000,2025-11-05,annual,2.37,USD,post-market,36491000000,0.0044,0.128,-0.059,106.16,18149000000,393000000,358713000000,78.55,78.56,3.9474,795146000000,396378000000,393000000,720329000000,775351000000,720329000000,74558000000,15.12,-13829000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,16598000000,16598000000,,,,,,,,,12000000,944400000,363000000,None,235000000,20443000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2019-12-31,8.07,9308000000,17451000000.0,19068000000,19068000000,-62374000000,None,4143000000,None,477318000000,,0.0701,,62374000000,-363000000,None,660243000000,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,2788000000,2025-11-05,annual,2.37,USD,post-market,33078000000,0.0044,0.128,-0.059,106.16,16851000000,235000000,331670000000,78.55,78.56,3.9474,740463000000,368711000000,235000000,674081000000,723865000000,674081000000,66144000000,15.12,-12678000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,15821000000,15821000000,,,,,,,,,12000000,1013900000,441000000,None,268000000,19644000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2018-12-31,8.07,9422000000,17451000000.0,20179000000,20179000000,-1440000000,None,4207000000,None,439792000000,,0.0701,,-16062000000,24794000000,None,624250000000,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,1400000000,2025-11-05,annual,2.37,USD,post-market,28926000000,0.0044,0.128,-0.059,106.16,16244000000,268000000,302202000000,78.55,78.56,3.9474,687538000000,23340000000,25503000000,634580000000,664198000000,634580000000,52741000000,15.12,-10393000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,12701000000,12701000000,,,,,,,,,12000000,1043588396,311000000,None,477000000,18423000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2017-12-31,8.07,9590000000,17451000000.0,19678000000,19678000000,0,None,4265000000,None,447591000000,,0.0701,,-323830000000,25723000000,None,649202000000,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,1400000000,2025-11-05,annual,2.37,USD,post-market,26527000000,0.0044,0.128,-0.059,106.16,19307000000,477000000,313801000000,78.55,78.56,3.9474,719892000000,21095000000,26511000000,661022000000,16357000000,634511000000,58676000000,15.12,-6401000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,12651000000,12651000000,,,,,,,,,12000000,1095519005,18784000000,None,242000000,15465000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2016-12-31,8.07,9220000000,17451000000.0,18799000000,18799000000,0,None,7240000000,None,504381000000,,0.0701,,-289149000000,-262000000,None,814435000000,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,1300000000,2025-11-05,annual,2.37,USD,post-market,34683000000,0.0044,0.128,-0.059,106.16,21126000000,242000000,298980000000,78.55,78.56,3.9474,898764000000,37947000000,811845000000,831062000000,372782000000,831062000000,67531000000,15.12,-3474000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,12752000000,12752000000,,,,,,,,,12000000,1128343385,13891000000,None,2347000000,22863000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2015-12-31,8.07,9477000000,17451000000.0,25549000000,25549000000,0,None,7333000000,None,499447000000,,0.0701,,-22863000000,36710000000,None,791412000000,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,900000000,2025-11-05,annual,2.37,USD,post-market,35519000000,0.0044,0.128,-0.059,106.16,21317000000,100000000,364022000000,78.55,78.56,3.9474,877933000000,376774000000,36971000000,809437000000,851894000000,809437000000,67949000000,15.12,-3102000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,10808000000,10808000000,,,,,,,,,12000000,1131927894,184000000,None,2356000000,22244000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2014-12-31,8.07,9872000000,17451000000.0,25889000000,25889000000,0,None,7389000000,None,510115000000,,0.0701,,-22244000000,35326000000,None,810184000000,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,1000000000,2025-11-05,annual,2.37,USD,post-market,32020000000,0.0044,0.128,-0.059,106.16,19579000000,100000000,377677000000,78.55,78.56,3.9474,902337000000,388485000000,35610000000,829678000000,878788000000,829678000000,72053000000,15.12,-1172000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,7585000000,7585000000,,,,,,,,,11000000,1122030137,186000000,None,None,21859000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2013-12-31,8.07,10542000000,17451000000.0,28281000000,28281000000,3000000,None,7389000000,None,493034000000,,0.0701,,-26516000000,-361000000,None,807920000000,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,1000000000,2025-11-05,annual,2.37,USD,post-market,27332000000,0.0044,0.128,-0.059,106.16,22021000000,175000000,367544000000,78.55,78.56,3.9474,885296000000,370472000000,801925000000,822313000000,514824000000,822313000000,61553000000,15.12,-172000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,15738000000,15738000000,,,,,,,,,11000000,1091686736,401000000,None,None,21634000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2012-12-31,8.07,9953000000,17451000000.0,26437000000,26437000000,414000000,None,7388000000,None,521426000000,,0.0701,,395393000000,-264000000,None,748825000000,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,1200000000,2025-11-05,annual,2.37,USD,post-market,25205000000,0.0044,0.128,-0.059,106.16,22387000000,100000000,394063000000,78.55,78.56,3.9474,836781000000,826828000000,237000000,771823000000,9953000000,22221000000,64453000000,15.12,-172000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,10461000000,10461000000,,,,,,,,,11000000,1057957028,0,None,None,22481000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2011-12-31,8.07,11935000000,17451000000.0,23278000000,23278000000,15178000000,None,30031000000,None,None,,0.0701,,737438000000,-193000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,1300000000,2025-11-05,annual,2.37,USD,post-market,24814000000,0.0044,0.128,-0.059,106.16,27570000000,686000000,17310000000,78.55,78.56,3.9474,799625000000,787690000000,686000000,748430000000,11935000000,738663000000,57519000000,15.12,-172000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,13046000000,13046000000,,,,,,,,,10000000,985837817,27588000000,None,None,19830000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2010-12-31,8.07,11781000000,17451000000.0,23963000000,23963000000,3321000000,None,36074000000,None,467413000000,,0.0701,,676862000000,-316000000,None,605628000000,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,1200000000,2025-11-05,annual,2.37,USD,post-market,21363000000,0.0044,0.128,-0.059,106.16,36380000000,306000000,9387000000,78.55,78.56,3.9474,730906000000,719125000000,306000000,681793000000,11781000000,21892000000,48625000000,15.12,-172000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,10112000000,10112000000,,,,,,,,,8000000,818462150,0,None,None,17068000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2009-12-31,8.07,5047000000,17451000000.0,8703000000,8703000000,2772000000,None,21277000000,None,None,,0.0701,,498713000000,488870000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,854000000,2025-11-05,annual,2.37,USD,post-market,19501000000,0.0044,0.128,-0.059,106.16,22620000000,912000000,8374000000,78.55,78.56,3.9474,539314000000,534267000000,912000000,505816000000,5047000000,486243000000,33121000000,15.12,-190000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,24207000000,24207000000,,,,,,,,,8000000,744785430,None,None,None,16973000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2008-12-31,8.07,5008000000,17451000000.0,9321000000,9321000000,2013000000,None,18089000000,None,None,,0.0701,,441612000000,-3001000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,874000000,2025-11-05,annual,2.37,USD,post-market,22403000000,0.0044,0.128,-0.059,106.16,16084000000,2659000000,13878000000,78.55,78.56,3.9474,501678000000,496670000000,35831000000,477693000000,5008000000,475285000000,23734000000,15.12,-236000000,85.6,63.77
2025-12-28,MET,5.31,71932002000.0,15.12,None,0.756,43.81,,None,9961000000,9961000000,,,,,,,,,8000000,762263999,789000000,None,None,13373000000,None,,2.225,0.0275,,,,-0.326,0.09,2.28,2007-12-31,8.07,4814000000,17451000000.0,9166000000,9166000000,172000000,None,19376000000,None,None,,0.0701,,526995000000,45698000000,None,None,,,,,0.651,1.845,0.742,,,,,,,,0.0534,,790000000,2025-11-05,annual,2.37,USD,post-market,19884000000,0.0044,0.128,-0.059,106.16,13842000000,667000000,3323000000,78.55,78.56,3.9474,559149000000,553652000000,47154000000,523970000000,246384000000,522716000000,35179000000,15.12,-2890000000,85.6,63.77
