date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,BN,0.36,76932997000.0,129.83,,2.014,18.95,,,,,,,,,,,,,,,None,47386000000,47386000000,,,,,,None,5791000000,,0.233,0.005,,,,7.19,0.17,8757000000,14548000000,0.39,2020-12-31,13.77,,24274999000.0,15366000000,1544000000,837000000,,,None,7213000000,None,,None,,,,,-134000000,707000000,-7213000000,None,0.247,,5892000000,9474000000,,,,,None,,,,,2.465,1.365,,,,,,,,0.0129,,,2025-11-20,annual,0.56,USD,pre-market,0.03,,0.025,0.0099,-0.065,34.16,101000000,,,,41.79,45.64,43.5897,,,,,,,62752000000,,129.83,,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,,2.014,18.95,,,,,,,,,,,,,,,None,52728000000,52728000000,,,,,,None,4876000000,,0.233,0.005,,,,7.19,0.17,13076000000,17952000000,0.39,2019-12-31,13.77,,24274999000.0,15098000000,5849000000,495000000,,,None,7227000000,None,,None,,,,,2807000000,5354000000,-7227000000,None,0.247,,4974000000,10124000000,,,,,None,,,,,2.465,1.365,,,,,,,,0.0129,,,2025-11-20,annual,0.56,USD,pre-market,0.05,,0.025,0.0099,-0.065,34.16,98000000,,,,41.79,45.64,43.5897,,,,,,,67826000000,,129.83,,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,,2.014,18.95,,,,,,,,,,,,,,,None,45519000000,45519000000,,,,,,None,3102000000,,0.233,0.005,,,,7.19,0.17,12094000000,15196000000,0.39,2018-12-31,13.77,,24274999000.0,11252000000,7240000000,-248000000,,,None,4854000000,None,,None,,,,,3584000000,7488000000,-4854000000,None,0.247,,3206000000,8046000000,,,,,None,,,,,2.465,1.365,,,,,,,,0.0129,,,2025-11-20,annual,0.56,USD,pre-market,0.11,,0.025,0.0099,-0.065,34.16,104000000,,,,41.79,45.64,43.5897,,,,,,,56771000000,,129.83,,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,,2.014,18.95,,,,,,,,,,,,,,,None,32388000000,32388000000,,,,,,None,2345000000,,0.233,0.005,,,,7.19,0.17,8772000000,11117000000,0.39,2017-12-31,13.77,,24274999000.0,8398000000,5164000000,613000000,,,None,3608000000,None,,None,,,,,1462000000,None,None,None,0.247,,2440000000,5958000000,,,,,None,,,,,2.465,1.365,,,,,,,,0.0129,,,2025-11-20,annual,0.56,USD,pre-market,0.10,,0.025,0.0099,-0.065,34.16,95000000,,,,41.79,45.64,43.5897,,,,,,,40786000000,,129.83,,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,,2.014,18.95,,,,,,,,,,,,,,,None,17718000000,17718000000,,,,,,None,2020000000,,0.233,0.005,,,,7.19,0.17,6226000000,8246000000,0.39,2016-12-31,13.77,,24274999000.0,6693000000,2993000000,-345000000,,,None,3233000000,None,,None,,,,,1651000000,None,None,None,0.247,,2112000000,4581000000,,,,,None,,,,,2.465,1.365,,,,,,,,0.0129,,,2025-11-20,annual,0.56,USD,pre-market,0.07,,0.025,0.0099,-0.065,34.16,92000000,,,,41.79,45.64,43.5897,,,,,,,24411000000,,129.83,,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,,2.014,18.95,,,,,,,,,,,,,,,None,14433000000,14433000000,,,,,,None,1695000000,,0.233,0.005,,,,7.19,0.17,7685000000,9380000000,0.39,2015-12-31,13.77,,24274999000.0,5480000000,4865000000,196000000,,,None,2820000000,None,,None,,,,,2341000000,None,None,None,0.247,,1801000000,3679000000,,,,,None,,,,,2.465,1.365,,,,,,,,0.0129,,,2025-11-20,annual,0.56,USD,pre-market,None,,0.025,0.0099,-0.065,34.16,106000000,,,,41.79,45.64,43.5897,,,,,,,19913000000,,129.83,,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,,2.014,18.95,,,,,,,,,,,,,,,None,13118000000,13118000000,,,,,,None,1470000000,,0.233,0.005,,,,7.19,0.17,9111000000,10581000000,0.39,2014-12-31,13.77,,24274999000.0,5246000000,6532000000,1323000000,,,None,2579000000,None,,None,,,,,3110000000,None,None,None,0.247,,1593000000,3653000000,,,,,None,,,,,2.465,1.365,,,,,,,,0.0129,,,2025-11-20,annual,0.56,USD,pre-market,None,,0.025,0.0099,-0.065,34.16,123000000,,,,41.79,45.64,43.5897,,,,,,,18364000000,,129.83,,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,,2.014,18.95,,,,,,,,,,,,,,,None,13928000000,13928000000,,,,,,None,1455000000,,0.233,0.005,,,,7.19,0.17,7242000000,8697000000,0.39,2013-12-31,13.77,,24274999000.0,6165000000,4689000000,845000000,,,None,2553000000,None,,None,,,,,2120000000,None,None,None,0.247,,1607000000,4558000000,,,,,None,,,,,2.465,1.365,,,,,,,,0.0129,,,2025-11-20,annual,0.56,USD,pre-market,None,,0.025,0.0099,-0.065,34.16,152000000,,,,41.79,45.64,43.5897,,,,,,,20093000000,,129.83,,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,,2.014,18.95,,,,,,,,,,,,,,,None,13961000000,13961000000,,,,,,None,1263000000,,0.233,0.005,,,,7.19,0.17,5774000000,7037000000,0.39,2012-12-31,13.77,,24274999000.0,4805000000,3274000000,519000000,,,None,2500000000,None,,None,,,,,1380000000,None,None,None,0.247,,1421000000,3384000000,,,,,None,,,,,2.465,1.365,,,,,,,,0.0129,,,2025-11-20,annual,0.56,USD,pre-market,None,,0.025,0.0099,-0.065,34.16,158000000,,,,41.79,45.64,43.5897,,,,,,,18766000000,,129.83,,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,,2.014,18.95,,,,,,,,,,,,,,,None,11906000000,11906000000,,,,,,None,904000000,,0.233,0.005,,,,7.19,0.17,6534000000,7438000000,0.39,2011-12-31,13.77,,24274999000.0,4015000000,4182000000,508000000,,,None,2352000000,None,,None,,,,,1957000000,None,None,None,0.247,,1072000000,2943000000,,,,,None,,,,,2.465,1.365,,,,,,,,0.0129,,,2025-11-20,annual,0.56,USD,pre-market,None,,0.025,0.0099,-0.065,34.16,168000000,,,,41.79,45.64,43.5897,,,,,,,15921000000,,129.83,,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,,2.014,18.95,,,,,,,,,,,,,,,None,10166000000,10166000000,,,,,,None,795000000,,0.233,0.005,,,,7.19,0.17,5067000000,5862000000,0.39,2010-12-31,13.77,,24274999000.0,3457000000,3238000000,43000000,,,None,1829000000,None,,None,,,,,1454000000,None,None,None,0.247,,1309000000,2148000000,,,,,None,,,,,2.465,1.365,,,,,,,,0.0129,,,2025-11-20,annual,0.56,USD,pre-market,None,,0.025,0.0099,-0.065,34.16,None,,,,41.79,45.64,43.5897,,,,,,,13623000000,,129.83,,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,,2.014,18.95,,,,,,,,,,,,,,,None,7567000000,7567000000,,,,,,None,1275000000,,0.233,0.005,,,,7.19,0.17,3779000000,5054000000,0.39,2009-12-31,13.77,,24274999000.0,4515000000,1995000000,-24000000,,,None,1784000000,None,,None,,,,,454000000,None,None,None,0.247,,1664000000,2851000000,,,,,None,,,,,2.465,1.365,,,,,,,,0.0129,,,2025-11-20,annual,0.56,USD,pre-market,None,,0.025,0.0099,-0.065,34.16,None,,,,41.79,45.64,43.5897,,,,,,,12082000000,,129.83,,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,,2.014,18.95,,,,,,,,,,,,,,,None,8293000000,8293000000,,,,,,None,1330000000,,0.233,0.005,,,,7.19,0.17,4341000000,5671000000,0.39,2008-12-31,13.77,,24274999000.0,4616000000,2357000000,461000000,,,None,1984000000,None,,None,,,,,649000000,None,None,None,0.247,,1729000000,2887000000,,,,,None,,,,,2.465,1.365,,,,,,,,0.0129,,,2025-11-20,annual,0.56,USD,pre-market,None,,0.025,0.0099,-0.065,34.16,None,,,,41.79,45.64,43.5897,,,,,,,12909000000,,129.83,,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,,2.014,18.95,,,,,,,,,,,,,,,None,4834000000,4834000000,,,,,,None,1034000000,,0.233,0.005,,,,7.19,0.17,3659000000,4693000000,0.39,2007-12-31,13.77,,24274999000.0,4509000000,1873000000,-88000000,,,None,1786000000,None,,None,,,,,787000000,None,None,None,0.247,,1566000000,2943000000,,,,,None,,,,,2.465,1.365,,,,,,,,0.0129,,,2025-11-20,annual,0.56,USD,pre-market,None,,0.025,0.0099,-0.065,34.16,None,,,,41.79,45.64,43.5897,,,,,,,9343000000,,129.83,,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,,2.014,18.95,,,,,,,,,,,,,,,None,None,None,,,,,,None,600000000,,0.233,0.005,,,,7.19,0.17,6297000000,6897000000,0.39,2006-12-31,13.77,,24274999000.0,6897000000,1515000000,345000000,,,None,3811000000,None,,None,,,,,1170000000,None,None,None,0.247,,600000000,6297000000,,,,,None,,,,,2.465,1.365,,,,,,,,0.0129,,,2025-11-20,annual,0.56,USD,pre-market,None,,0.025,0.0099,-0.065,34.16,None,,,,41.79,45.64,43.5897,,,,,,,6897000000,,129.83,,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,,2.014,18.95,,,,,,,,,,,,,,,None,2950000000,2950000000,,,,,,None,374000000,,0.233,0.005,,,,7.19,0.17,4846000000,5220000000,0.39,2005-12-31,13.77,,24274999000.0,2306000000,2089000000,427000000,,,None,2184000000,None,,None,,,,,1662000000,None,None,None,0.247,,-2576000000,4846000000,,,,,None,,,,,2.465,1.365,,,,,,,,0.0129,,,2025-11-20,annual,0.56,USD,pre-market,None,,0.025,0.0099,-0.065,34.16,None,,,,41.79,45.64,43.5897,,,,,,,5220000000,,129.83,,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,None,2.014,18.95,,None,16682000000,16682000000,,,,,,,,,10820000000,2359050000,None,2950000000,2950000000,30633000000,None,43703000000,22171000000,None,None,374000000,,0.233,0.005,,,,7.19,0.17,4846000000,5220000000,0.39,2025-09-30,13.77,42830000000,24274999000.0,2306000000,2089000000,427000000,41151000000,41151000000,None,2184000000,None,6049000000,None,None,259209000000,None,104637000000,1662000000,None,None,None,0.247,,-2576000000,4846000000,23607000000,5484000000,None,3763000000,None,,,,,2.465,1.365,,,,,,,,0.0129,,249615000000,2025-11-20,quarterly,0.56,USD,pre-market,None,16203000000,0.025,0.0099,-0.065,34.16,None,262972000000,2098000000,8709000000,41.79,45.64,43.5897,514586000000,68509000000,38215000000,351506000000,446077000000,313291000000,5220000000,46657000000,129.83,None,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,None,2.014,18.95,,None,13703000000,13703000000,,,,,,,,,10780000000,2359050000,None,2950000000,2950000000,30514000000,None,40914000000,22065000000,None,None,374000000,,0.233,0.005,,,,7.19,0.17,4846000000,5220000000,0.39,2025-06-30,13.77,38664000000,24274999000.0,2306000000,2089000000,427000000,39946000000,39946000000,None,2184000000,None,6014000000,None,None,250634000000,None,102147000000,1662000000,None,None,None,0.247,,-2576000000,4846000000,19716000000,9423000000,None,3395000000,None,,,,,2.465,1.365,,,,,,,,0.0129,,246550000000,2025-11-20,quarterly,0.56,USD,pre-market,None,16248000000,0.025,0.0099,-0.065,34.16,None,250634000000,40914000000,9150000000,41.79,45.64,43.5897,506068000000,70648000000,80851000000,344423000000,435420000000,263572000000,5220000000,46596000000,129.83,None,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,None,2.014,18.95,,None,12437000000,12437000000,,,,,,,,,10793000000,2315250000,None,2950000000,2950000000,27904000000,None,None,44070000000,None,None,374000000,,0.233,0.005,,,,7.19,0.17,4846000000,5220000000,0.39,2025-03-31,13.77,37024000000,24274999000.0,2306000000,2089000000,427000000,37219000000,37219000000,None,2184000000,None,8706000000,None,None,245864000000,None,99401000000,1662000000,None,None,None,0.247,,-2576000000,4846000000,None,5993000000,None,3354000000,None,,,,,2.465,1.365,,,,,,,,0.0129,,248868000000,2025-11-20,quarterly,0.56,USD,pre-market,None,16450797000,0.025,0.0099,-0.065,34.16,None,249218000000,1739000000,9394455000,41.79,45.64,43.5897,491577000000,65213000000,35636000000,332647000000,426364000000,297011000000,5220000000,45265194000,129.83,None,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,None,2.014,18.95,,None,15051000000,15051000000,,,,,,,,,10806000000,2384100000,None,2950000000,2950000000,30125000000,None,51271000000,20283000000,None,None,374000000,,0.233,0.005,,,,7.19,0.17,4846000000,5220000000,0.39,2024-12-31,13.77,35730000000,24274999000.0,2306000000,2089000000,427000000,36072000000,36072000000,None,2184000000,None,5418000000,None,None,183521000000,None,89065000000,1662000000,None,None,None,0.247,,-2576000000,4846000000,10291000000,4721000000,None,139000000,None,,,,,2.465,1.365,,,,,,,,0.0129,,256684000000,2025-11-20,quarterly,0.56,USD,pre-market,None,17066000000,0.025,0.0099,-0.065,34.16,None,234792000000,51271000000,5132000000,41.79,45.64,43.5897,490424000000,56175000000,86117000000,325041000000,434249000000,238924000000,5220000000,45977000000,129.83,None,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,None,2.014,18.95,,None,11824000000,11824000000,,,,,,,,,10945000000,2311350000,None,2950000000,2950000000,32200000000,None,36673000000,20470000000,None,None,374000000,,0.233,0.005,,,,7.19,0.17,4846000000,5220000000,0.39,2024-09-30,13.77,34812000000,24274999000.0,2306000000,2089000000,427000000,37420000000,37420000000,None,2184000000,None,6347000000,None,None,210420000000,None,88822000000,1662000000,None,None,None,0.247,,-2576000000,4846000000,7282000000,2516000000,None,5212000000,None,,,,,2.465,1.365,,,,,,,,0.0129,,277891000000,2025-11-20,quarterly,0.56,USD,pre-market,None,16931000000,0.025,0.0099,-0.065,34.16,None,247093000000,36673000000,6375000000,41.79,45.64,43.5897,508144000000,52298000000,71389000000,338245000000,455846000000,266856000000,5220000000,46471000000,129.83,None,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,None,2.014,18.95,,None,11249000000,11249000000,,,,,,,,,10831000000,2304000000,None,2950000000,2950000000,32445000000,None,34044000000,19946000000,None,None,374000000,,0.233,0.005,,,,7.19,0.17,4846000000,5220000000,0.39,2024-06-30,13.77,34270000000,24274999000.0,2306000000,2089000000,427000000,37172000000,37172000000,None,2184000000,None,7375000000,None,None,242516000000,None,92899000000,1662000000,None,None,None,0.247,,-2576000000,4846000000,4129000000,538000000,None,5021000000,None,,,,,2.465,1.365,,,,,,,,0.0129,,None,2025-11-20,quarterly,0.56,USD,pre-market,None,17131000000,0.025,0.0099,-0.065,34.16,None,242516000000,34044000000,6954000000,41.79,45.64,43.5897,497314000000,49653000000,67027000000,329750000000,447661000000,262723000000,5220000000,45335000000,129.83,None,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,None,2.014,18.95,,None,11742000000,11742000000,,,,,,,,,10833000000,2315400000,None,2950000000,2950000000,31756000000,None,1338000000,20956000000,None,None,374000000,,0.233,0.005,,,,7.19,0.17,4846000000,5220000000,0.39,2024-03-31,13.77,34475000000,24274999000.0,2306000000,2089000000,427000000,38339000000,38339000000,None,2184000000,None,6929000000,None,None,235631000000,None,86175000000,1662000000,None,None,None,0.247,,-2576000000,4846000000,3583000000,410000000,None,4882000000,None,,,,,2.465,1.365,,,,,,,,0.0129,,None,2025-11-20,quarterly,0.56,USD,pre-market,None,17508000000,0.025,0.0099,-0.065,34.16,None,235631000000,1338000000,5083000000,41.79,45.64,43.5897,491855000000,48293000000,33504000000,322825000000,443562000000,289321000000,5220000000,44580000000,129.83,None,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,None,2.014,18.95,,None,11222000000,11222000000,,,,,,,,,10879000000,2371350000,None,2950000000,2950000000,33414000000,None,57602000000,20263000000,None,None,374000000,,0.233,0.005,,,,7.19,0.17,4846000000,5220000000,0.39,2023-12-31,13.77,34911000000,24274999000.0,2306000000,2089000000,427000000,38994000000,38994000000,None,2184000000,None,7060000000,None,None,176108000000,None,81778000000,1662000000,None,None,None,0.247,,-2576000000,4846000000,2489000000,118000000,None,263000000,None,,,,,2.465,1.365,,,,,,,,0.0129,,None,2025-11-20,quarterly,0.56,USD,pre-market,None,18006000000,0.025,0.0099,-0.065,34.16,None,233710000000,57602000000,5670000000,41.79,45.64,43.5897,490095000000,46704000000,91134000000,321853000000,443391000000,230719000000,5220000000,45777000000,129.83,None,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,None,2.014,18.95,,None,12087000000,12087000000,,,,,,,,,40368000000,1585700000,None,2950000000,2950000000,57116000000,None,49222000000,34613000000,None,None,374000000,,0.233,0.005,,,,7.19,0.17,4846000000,5220000000,0.39,2023-09-30,13.77,33698000000,24274999000.0,2306000000,2089000000,427000000,40802000000,40802000000,None,2184000000,None,12185000000,None,None,226566000000,None,80765000000,1662000000,None,None,None,0.247,,-2576000000,4846000000,-46859331012,1492000000,None,4220000000,None,,,,,2.465,1.365,,,,,,,,0.0129,,257948000000,2025-11-20,quarterly,0.56,USD,pre-market,None,17543000000,0.025,0.0099,-0.065,34.16,None,275788000000,49222000000,5039000000,41.79,45.64,43.5897,475815000000,58885000000,57116000000,312558000000,416930000000,255442000000,5220000000,44471000000,129.83,None,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,None,2.014,18.95,,None,12427000000,12427000000,,,,,,,,,40498000000,1578400000,None,2950000000,2950000000,60016000000,None,45027000000,31747000000,None,None,374000000,,0.233,0.005,,,,7.19,0.17,4846000000,5220000000,0.39,2023-06-30,13.77,32329000000,24274999000.0,2306000000,2089000000,427000000,41217000000,41217000000,None,2184000000,None,13006000000,None,None,219153000000,None,81607000000,1662000000,None,None,None,0.247,,-2576000000,4846000000,-50652700511,1489000000,None,4049000000,None,,,,,2.465,1.365,,,,,,,,0.0129,,247242000000,2025-11-20,quarterly,0.56,USD,pre-market,None,17646000000,0.025,0.0099,-0.065,34.16,None,264180000000,45027000000,8629000000,41.79,45.64,43.5897,463134000000,57180000000,60016000000,307551000000,405954000000,247535000000,5220000000,44601000000,129.83,None,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,None,2.014,18.95,,None,13049000000,13049000000,,,,,,,,,39960000000,1587200000,None,2950000000,2950000000,58760000000,None,49346000000,30232000000,None,None,374000000,,0.233,0.005,,,,7.19,0.17,4846000000,5220000000,0.39,2023-03-31,13.77,31629000000,24274999000.0,2306000000,2089000000,427000000,41622000000,41622000000,None,2184000000,None,12923000000,None,None,222827000000,None,79762000000,1662000000,None,None,None,0.247,,-2576000000,4846000000,-50101394855,-49346000000,None,4098000000,None,,,,,2.465,1.365,,,,,,,,0.0129,,243937000000,2025-11-20,quarterly,0.56,USD,pre-market,None,17747000000,0.025,0.0099,-0.065,34.16,None,271200000000,49346000000,8268000000,41.79,45.64,43.5897,456742000000,56204000000,58760000000,309828000000,400538000000,251068000000,5220000000,44063000000,129.83,None,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,None,2.014,18.95,,None,14396000000,14396000000,,,,,,,,,10901000000,1574800000,None,2950000000,2950000000,33574000000,None,43297000000,19489000000,None,None,374000000,,0.233,0.005,,,,7.19,0.17,4846000000,5220000000,0.39,2022-12-31,13.77,28662000000,24274999000.0,2306000000,2089000000,427000000,38411000000,38411000000,None,2184000000,None,9108000000,None,None,214395000000,None,73993000000,1662000000,None,None,None,0.247,,-2576000000,4846000000,2830000000,876000000,None,4188000000,None,,,,,2.465,1.365,,,,,,,,0.0129,,239368000000,2025-11-20,quarterly,0.56,USD,pre-market,None,18006000000,0.025,0.0099,-0.065,34.16,None,257692000000,43297000000,7565000000,41.79,45.64,43.5897,441284000000,53388000000,77747000000,299393000000,387896000000,221646000000,5220000000,43753000000,129.83,None,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,None,2.014,18.95,,None,11306000000,11306000000,,,,,,,,,10812000000,1611400000,None,2950000000,2950000000,31333000000,None,43709000000,20947000000,None,None,374000000,,0.233,0.005,,,,7.19,0.17,4846000000,5220000000,0.39,2022-09-30,13.77,26484000000,24274999000.0,2306000000,2089000000,427000000,36704000000,36704000000,None,2184000000,None,8850000000,None,None,160767000000,None,59614000000,1662000000,None,None,None,0.247,,-2576000000,4846000000,8610000000,2028000000,None,4324000000,None,,,,,2.465,1.365,,,,,,,,0.0129,,223141000000,2025-11-20,quarterly,0.56,USD,pre-market,None,18807000000,0.025,0.0099,-0.065,34.16,None,247502000000,43709000000,7688000000,41.79,45.64,43.5897,419150000000,57401000000,77070000000,285174000000,361749000000,208104000000,5220000000,44546000000,129.83,None,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,None,2.014,18.95,,None,12205000000,12205000000,,,,,,,,,10526000000,1617100000,None,2950000000,2950000000,30084000000,None,44290000000,19933000000,None,None,374000000,,0.233,0.005,,,,7.19,0.17,4846000000,5220000000,0.39,2022-06-30,13.77,22104000000,24274999000.0,2306000000,2089000000,427000000,34750000000,34750000000,None,2184000000,None,9253000000,None,None,155349000000,None,61548000000,1662000000,None,None,None,0.247,,-2576000000,4846000000,10189000000,1556000000,None,4788000000,None,,,,,2.465,1.365,,,,,,,,0.0129,,221171000000,2025-11-20,quarterly,0.56,USD,pre-market,None,18752000000,0.025,0.0099,-0.065,34.16,None,242614000000,44290000000,6802000000,41.79,45.64,43.5897,411866000000,58382000000,75930000000,277854000000,353484000000,201924000000,5220000000,45797000000,129.83,None,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,None,2.014,18.95,,None,11816000000,11816000000,,,,,,,,,10538000000,1626800000,None,2950000000,2950000000,31271000000,None,37708000000,18870000000,None,None,374000000,,0.233,0.005,,,,7.19,0.17,4846000000,5220000000,0.39,2022-03-31,13.77,21116000000,24274999000.0,2306000000,2089000000,427000000,31597000000,31597000000,None,2184000000,None,8466000000,None,None,147326000000,None,55364000000,1662000000,None,None,None,0.247,,-2576000000,4846000000,10861000000,1153000000,None,4632000000,None,,,,,2.465,1.365,,,,,,,,0.0129,,222715000000,2025-11-20,quarterly,0.56,USD,pre-market,None,18601000000,0.025,0.0099,-0.065,34.16,None,222386000000,37708000000,7454000000,41.79,45.64,43.5897,401953000000,57467000000,70132000000,265520000000,344486000000,195388000000,5220000000,47544000000,129.83,None,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,None,2.014,18.95,,None,12694000000,12694000000,,,,,,,,,10538000000,1626800000,None,2950000000,2950000000,29136000000,None,32791000000,16098000000,None,None,374000000,,0.233,0.005,,,,7.19,0.17,4846000000,5220000000,0.39,2021-12-31,13.77,20227000000,24274999000.0,2306000000,2089000000,427000000,30609000000,30609000000,None,2184000000,None,8557000000,None,None,143141000000,None,55683000000,1662000000,None,None,None,0.247,,-2576000000,4846000000,11958000000,3148000000,None,1538000000,None,,,,,2.465,1.365,,,,,,,,0.0129,,216354000000,2025-11-20,quarterly,0.56,USD,pre-market,None,17705000000,0.025,0.0099,-0.065,34.16,None,176844000000,32791000000,6963000000,41.79,45.64,43.5897,391003000000,56270000000,65075000000,256262000000,334733000000,191187000000,5220000000,46355000000,129.83,None,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,None,2.014,18.95,,None,11343000000,11343000000,,,,,,,,,10522000000,1612400000,None,2950000000,2950000000,29076000000,None,24753000000,14997000000,None,None,374000000,,0.233,0.005,,,,7.19,0.17,4846000000,5220000000,0.39,2021-09-30,13.77,16999000000,24274999000.0,2306000000,2089000000,427000000,26056000000,26056000000,None,2184000000,None,7141000000,None,None,141721000000,None,53494000000,1662000000,None,None,None,0.247,,-2576000000,4846000000,3474000000,1773000000,None,3790000000,None,,,,,2.465,1.365,,,,,,,,0.0129,,211254000000,2025-11-20,quarterly,0.56,USD,pre-market,None,16817000000,0.025,0.0099,-0.065,34.16,None,190877000000,24753000000,7419000000,41.79,45.64,43.5897,365424000000,44374000000,55602000000,241853000000,321050000000,186251000000,5220000000,42953000000,129.83,None,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,None,2.014,18.95,,None,10459000000,10459000000,,,,,,,,,7385000000,2325000000,None,2950000000,2950000000,27967000000,None,None,14292000000,None,None,374000000,,0.233,0.005,,,,7.19,0.17,4846000000,5220000000,0.39,2021-06-30,13.77,14953000000,24274999000.0,2306000000,2089000000,427000000,25018000000,25018000000,None,2184000000,None,6275000000,None,None,None,None,None,1662000000,None,None,None,0.247,,-2576000000,4846000000,3215000000,1287000000,None,None,None,,,,,2.465,1.365,,,,,,,,0.0129,,None,2025-11-20,quarterly,0.56,USD,pre-market,None,16168000000,0.025,0.0099,-0.065,34.16,None,152271000000,20510000000,8443000000,41.79,45.64,43.5897,349217000000,42684000000,49764000000,223280000000,306533000000,173516000000,5220000000,37514000000,129.83,None,49.4,28.95
2025-12-28,BN,0.36,76932997000.0,129.83,None,2.014,18.95,,None,9826000000,9826000000,,,,,,,,,7392000000,2318100000,None,2950000000,2950000000,24876000000,None,None,15455000000,None,None,374000000,,0.233,0.005,,,,7.19,0.17,4846000000,5220000000,0.39,2021-03-31,13.77,14699000000,24274999000.0,2306000000,2089000000,427000000,24224000000,24224000000,None,2184000000,None,6053000000,None,None,None,None,None,1662000000,None,None,None,0.247,,-2576000000,4846000000,5344000000,2728000000,None,None,None,,,,,2.465,1.365,,,,,,,,0.0129,,None,2025-11-20,quarterly,0.56,USD,pre-market,None,16093000000,0.025,0.0099,-0.065,34.16,None,148589000000,24139000000,6757000000,41.79,45.64,43.5897,345023000000,43435000000,27604000000,219089000000,301588000000,191485000000,5220000000,37098000000,129.83,None,49.4,28.95
