date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,,16094000,26519000,26519000,,,,,,,,,15000,147226334,None,41412000,41412000,3256000,None,None,132226000,None,None,7195000,,0.6,0.0487,,,,-0.376,0.0437,46662000,53857000,0.4563,2022-12-31,8.14,276819000,212700000.0,64258000,46456000,1992000,134702000,134702000,None,206000,26000,12084000,None,None,None,None,43234000,43669000,44464000,-303000,None,0.361,,17720000,46538000,275347000,328343000,None,2363000,None,,,,,3.175,5.21,,,,,,,,0.224,,24600000,2026-02-03,annual,0.5,USD,pre-market,0.44,77576000,0.0599,0.16,-0.154,2.416,16057000,16094000,2243000,45544000,14.26,12.76,,9.577,976238000,479636000,338000000,462780000,496602000,124780000,105670000,552788000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,,7864000,15264000,15264000,,,,,,,,,15000,135983968,None,41412000,41412000,7223000,None,None,110747000,None,None,7195000,,0.6,0.0487,,,,-0.376,0.0437,46662000,53857000,0.4563,2021-12-31,8.14,242891000,212700000.0,64258000,46456000,1992000,116017000,116017000,None,206000,26000,6580000,None,None,None,None,18278000,43669000,44464000,-303000,None,0.361,,17720000,46538000,74445000,142297000,None,833000,None,,,,,3.175,5.21,,,,,,,,0.224,,13408000,2026-02-03,annual,0.5,USD,pre-market,0.44,87948000,0.0599,0.16,-0.154,2.416,16057000,7864000,951000,151866000,14.26,12.76,,9.577,761321000,352322000,156226000,197036000,408999000,40810000,105670000,564285000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,,1582000,14052000,14052000,,,,,,,,,1000,133650000,None,41412000,41412000,3039000,None,None,24714000,None,None,7195000,,0.6,0.0487,,,,-0.376,0.0437,46662000,53857000,0.4563,2020-12-31,8.14,0,212700000.0,64258000,46456000,1992000,22357000,22357000,None,206000,26000,4109000,None,None,None,None,1986000,43669000,44464000,-303000,None,0.361,,17720000,46538000,4980000,37095000,None,1572000,None,,,,,3.175,5.21,,,,,,,,0.224,,3819000,2026-02-03,annual,0.5,USD,pre-market,0.44,62001000,0.0599,0.16,-0.154,2.416,16057000,1582000,780000,9929000,14.26,12.76,,9.577,107203000,53675000,44044000,48130000,53528000,4086000,105670000,57315000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,,3097000,4120000,4120000,,,,,,,,,1000,133650000,None,41412000,41412000,492000,None,None,11456000,None,None,7195000,,0.6,0.0487,,,,-0.376,0.0437,46662000,53857000,0.4563,2019-12-31,8.14,None,212700000.0,64258000,46456000,1992000,25457000,25457000,None,206000,26000,7750000,None,None,None,None,3669000,43669000,44464000,-303000,None,0.361,,17720000,46538000,8216000,13948000,None,3247000,None,,,,,3.175,5.21,,,,,,,,0.224,,6464000,2026-02-03,annual,0.5,USD,pre-market,0.44,85483000,0.0599,0.16,-0.154,2.416,16057000,3097000,1209000,33030000,14.26,12.76,,9.577,114855000,56822000,19041000,26108000,58033000,7067000,105670000,81157000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,,0,2346000,2346000,,,,,,,,,1000,117000000,None,41412000,41412000,1421000,None,None,9212000,None,None,7195000,,0.6,0.0487,,,,-0.376,0.0437,46662000,53857000,0.4563,2018-12-31,8.14,None,212700000.0,64258000,46456000,1992000,31554000,31554000,None,206000,26000,7692000,None,None,None,None,21798000,43669000,44464000,-303000,None,0.361,,17720000,46538000,7757000,6820000,None,21463000,None,,,,,3.175,5.21,,,,,,,,0.224,,3366000,2026-02-03,annual,0.5,USD,pre-market,0.44,72912000,0.0599,0.16,-0.154,2.416,16057000,186000,-1421000,39767000,14.26,12.76,,9.577,122942000,59082000,22157000,45320000,63860000,23163000,105670000,71617000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,0,0,2346000,2346000,None,None,None,None,None,None,None,None,1000,117000000,None,41412000,41412000,1421000,None,None,9212000,None,None,7195000,None,0.6,0.0487,None,None,None,-0.376,0.0437,46662000,53857000,0.4563,2025-12-31,8.14,None,212700000.0,64258000,46456000,1992000,31554000,31554000,None,206000,26000,7692000,None,None,None,None,21798000,34500000,44464000,-303000,None,0.361,None,17720000,46538000,7757000,6820000,None,21463000,None,None,None,None,None,3.175,5.21,None,None,None,None,None,None,None,0.224,None,3366000,2026-02-03,quarterly,0.5,None,pre-market,0.44,72912000,0.0599,0.16,-0.154,2.416,16057000,186000,-1421000,39767000,14.26,12.76,None,9.577,122942000,59082000,22157000,45320000,63860000,23163000,105670000,71617000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,2268000,0,2346000,2346000,-126093000,62320000,None,None,None,None,None,None,1000,117000000,None,41412000,41412000,1421000,None,None,9212000,None,None,7195000,12302000,0.6,0.0487,23920000,23920000,None,-0.376,0.0437,46662000,53857000,0.4563,2025-09-30,8.14,None,212700000.0,64258000,46456000,1992000,31554000,31554000,None,206000,26000,7692000,None,None,None,None,21798000,22500000,44464000,-303000,None,0.361,65897000,17720000,46538000,7757000,6820000,None,21463000,None,None,None,None,None,3.175,5.21,None,None,None,None,None,-56231000,None,0.224,None,3366000,2026-02-03,quarterly,0.5,USD,pre-market,0.44,72912000,0.0599,0.16,-0.154,2.416,16057000,186000,-1421000,39767000,14.26,12.76,3256000,9.577,122942000,59082000,22157000,45320000,63860000,23163000,105670000,71617000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,2452000,0,2346000,2346000,-53253000,-32006999,None,None,None,None,None,None,1000,117000000,None,41412000,41412000,1421000,None,None,9212000,None,None,7195000,7724000,0.6,0.0487,23712000,23712000,None,-0.376,0.0437,46662000,53857000,0.4563,2025-06-30,8.14,None,212700000.0,64258000,46456000,1992000,31554000,31554000,None,206000,26000,7692000,None,None,None,None,21798000,12851000,44464000,-303000,None,0.361,76874000,17720000,46538000,7757000,6820000,None,21463000,None,None,None,None,None,3.175,5.21,None,None,None,None,None,None,None,0.224,None,3366000,2026-02-03,quarterly,0.5,USD,pre-market,0.44,72912000,0.0599,0.16,-0.154,2.416,16057000,186000,-1421000,39767000,14.26,12.76,3856000,9.577,122942000,59082000,22157000,45320000,63860000,23163000,105670000,71617000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,2264000,0,2346000,2346000,-90113000,-9433000,None,None,None,None,None,None,1000,117000000,None,41412000,41412000,1421000,None,None,9212000,None,None,7195000,11232000,0.6,0.0487,23589000,23589000,None,-0.376,0.0437,46662000,53857000,0.4563,2025-03-31,8.14,None,212700000.0,64258000,46456000,1992000,31554000,31554000,None,206000,26000,7692000,None,None,None,None,21798000,16558000,44464000,-303000,None,0.361,100072000,17720000,46538000,7757000,6820000,None,21463000,None,None,None,None,None,3.175,5.21,None,None,None,None,None,None,None,0.224,None,3366000,2026-02-03,quarterly,0.5,USD,pre-market,0.44,72912000,0.0599,0.16,-0.154,2.416,16057000,186000,-1421000,39767000,14.26,12.76,3583000,9.577,122942000,59082000,22157000,45320000,63860000,23163000,105670000,71617000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,2859000,0,2346000,2346000,-31119000,None,None,None,None,None,None,None,1000,117000000,None,41412000,41412000,1421000,None,None,9212000,None,None,7195000,12144000,0.6,0.0487,23007000,23007000,None,-0.376,0.0437,46662000,53857000,0.4563,2024-12-31,8.14,None,212700000.0,64258000,46456000,1992000,31554000,31554000,None,206000,26000,7692000,None,None,None,None,21798000,56800000,44464000,-303000,None,0.361,25940000,17720000,46538000,7757000,6820000,None,21463000,None,None,None,None,None,3.175,5.21,None,None,None,None,None,0,None,0.224,None,3366000,2026-02-03,quarterly,0.5,USD,pre-market,0.44,72912000,0.0599,0.16,-0.154,2.416,16057000,186000,-1421000,39767000,14.26,12.76,6414000,9.577,122942000,59082000,22157000,45320000,63860000,23163000,105670000,71617000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,98000,0,2346000,2346000,-59956000,174000,None,None,None,None,None,None,1000,117000000,None,41412000,41412000,1421000,None,None,9212000,None,None,7195000,8774000,0.6,0.0487,22904000,22904000,None,-0.376,0.0437,46662000,53857000,0.4563,2024-09-30,8.14,None,212700000.0,64258000,46456000,1992000,31554000,31554000,None,206000,26000,7692000,None,None,None,None,21798000,466000,44464000,-303000,None,0.361,68405000,17720000,46538000,7757000,6820000,None,21463000,None,None,None,None,None,3.175,5.21,None,None,None,None,None,0,None,0.224,None,3366000,2026-02-03,quarterly,0.5,USD,pre-market,0.44,72912000,0.0599,0.16,-0.154,2.416,16057000,186000,-1421000,39767000,14.26,12.76,6530000,9.577,122942000,59082000,22157000,45320000,63860000,23163000,105670000,71617000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,2219000,0,2346000,2346000,-83104000,75761000,None,None,None,None,None,None,1000,117000000,None,41412000,41412000,1421000,None,None,9212000,None,None,7195000,7670000,0.6,0.0487,26569000,26569000,None,-0.376,0.0437,46662000,53857000,0.4563,2024-06-30,8.14,None,212700000.0,64258000,46456000,1992000,31554000,31554000,None,206000,26000,7692000,None,None,None,None,21798000,2534000,44464000,-303000,None,0.361,9667000,17720000,46538000,7757000,6820000,None,21463000,None,None,None,None,None,3.175,5.21,None,None,None,None,None,-141301000,None,0.224,None,3366000,2026-02-03,quarterly,0.5,USD,pre-market,0.44,72912000,0.0599,0.16,-0.154,2.416,16057000,186000,-1421000,39767000,14.26,12.76,5690000,9.577,122942000,59082000,22157000,45320000,63860000,23163000,105670000,71617000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,1788000,0,2346000,2346000,22525000,-52768000,None,None,None,None,None,None,1000,117000000,None,41412000,41412000,1421000,None,None,9212000,None,None,7195000,7236000,0.6,0.0487,59903000,59903000,None,-0.376,0.0437,46662000,53857000,0.4563,2024-03-31,8.14,None,212700000.0,64258000,46456000,1992000,31554000,31554000,None,206000,26000,7692000,None,None,None,None,21798000,15853000,44464000,-303000,None,0.361,41935000,17720000,46538000,7757000,6820000,None,21463000,None,None,None,None,None,3.175,5.21,None,None,None,None,None,None,None,0.224,None,3366000,2026-02-03,quarterly,0.5,USD,pre-market,0.44,72912000,0.0599,0.16,-0.154,2.416,16057000,186000,-1421000,39767000,14.26,12.76,447000,9.577,122942000,59082000,22157000,45320000,63860000,23163000,105670000,71617000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,6862000,0,2346000,2346000,-36260000,-4972000,None,None,None,None,None,None,1000,117000000,None,41412000,41412000,1421000,None,None,9212000,None,None,7195000,6100000,0.6,0.0487,29427000,29427000,None,-0.376,0.0437,46662000,53857000,0.4563,2023-12-31,8.14,None,212700000.0,64258000,46456000,1992000,31554000,31554000,None,206000,26000,7692000,None,None,None,None,21798000,47000000,44464000,-303000,None,0.361,39443000,17720000,46538000,7757000,6820000,None,21463000,None,None,None,None,None,3.175,5.21,None,None,None,None,None,0,None,0.224,None,3366000,2026-02-03,quarterly,0.5,USD,pre-market,0.44,72912000,0.0599,0.16,-0.154,2.416,16057000,186000,-1421000,39767000,14.26,12.76,491000,9.577,122942000,59082000,22157000,45320000,63860000,23163000,105670000,71617000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,7173000,0,2346000,2346000,-51643000,2418000,None,None,None,None,None,None,1000,117000000,None,41412000,41412000,1421000,None,None,9212000,None,None,7195000,7180000,0.6,0.0487,37117000,37117000,None,-0.376,0.0437,46662000,53857000,0.4563,2023-09-30,8.14,None,212700000.0,64258000,46456000,1992000,31554000,31554000,None,206000,26000,7692000,None,None,None,None,21798000,18839000,44464000,-303000,None,0.361,45346000,17720000,46538000,7757000,6820000,None,21463000,None,None,None,None,None,3.175,5.21,None,None,None,None,None,-883000,None,0.224,None,3366000,2026-02-03,quarterly,0.5,USD,pre-market,0.44,72912000,0.0599,0.16,-0.154,2.416,16057000,186000,-1421000,39767000,14.26,12.76,228000,9.577,122942000,59082000,22157000,45320000,63860000,23163000,105670000,71617000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,431000,0,2346000,2346000,-98188000,47173000,None,None,None,None,None,None,1000,117000000,None,41412000,41412000,1421000,None,None,9212000,None,None,7195000,6731000,0.6,0.0487,33266000,33266000,None,-0.376,0.0437,46662000,53857000,0.4563,2023-06-30,8.14,None,212700000.0,64258000,46456000,1992000,31554000,31554000,None,206000,26000,7692000,None,None,None,None,21798000,36026000,44464000,-303000,None,0.361,42663000,17720000,46538000,7757000,6820000,None,21463000,None,None,None,None,None,3.175,5.21,None,None,None,None,None,-65164000,None,0.224,None,3366000,2026-02-03,quarterly,0.5,USD,pre-market,0.44,72912000,0.0599,0.16,-0.154,2.416,16057000,186000,-1421000,39767000,14.26,12.76,486000,9.577,122942000,59082000,22157000,45320000,63860000,23163000,105670000,71617000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,3386000,0,2346000,2346000,-26066000,21204000,None,None,None,None,None,None,1000,117000000,None,41412000,41412000,1421000,None,None,9212000,None,None,7195000,5746000,0.6,0.0487,25170000,25170000,None,-0.376,0.0437,46662000,53857000,0.4563,2023-03-31,8.14,None,212700000.0,64258000,46456000,1992000,31554000,31554000,None,206000,26000,7692000,None,None,None,None,21798000,46663000,44464000,-303000,None,0.361,-9302000,17720000,46538000,7757000,6820000,None,21463000,None,None,None,None,None,3.175,5.21,None,None,None,None,None,-65164000,None,0.224,None,3366000,2026-02-03,quarterly,0.5,USD,pre-market,0.44,72912000,0.0599,0.16,-0.154,2.416,16057000,186000,-1421000,39767000,14.26,12.76,215000,9.577,122942000,59082000,22157000,45320000,63860000,23163000,105670000,71617000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,3386000,0,2346000,2346000,-26066000,21204000,None,None,None,None,None,None,1000,117000000,None,41412000,41412000,1421000,None,None,9212000,None,None,7195000,5746000,0.6,0.0487,25170000,25170000,None,-0.376,0.0437,46662000,53857000,0.4563,2022-12-31,8.14,None,212700000.0,64258000,46456000,1992000,31554000,31554000,None,206000,26000,7692000,None,None,None,None,21798000,46663000,44464000,-303000,None,0.361,-9302000,17720000,46538000,7757000,6820000,None,21463000,None,None,None,None,None,3.175,5.21,None,None,None,None,None,None,None,0.224,None,3366000,2026-02-03,quarterly,0.5,USD,pre-market,0.44,72912000,0.0599,0.16,-0.154,2.416,16057000,186000,-1421000,39767000,14.26,12.76,215000,9.577,122942000,59082000,22157000,45320000,63860000,23163000,105670000,71617000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,4961000,0,2346000,2346000,-25916000,-20832000,None,None,None,None,None,None,1000,117000000,None,41412000,41412000,1421000,None,None,9212000,None,None,7195000,5147000,0.6,0.0487,24875000,24875000,None,-0.376,0.0437,46662000,53857000,0.4563,2022-09-30,8.14,None,212700000.0,64258000,46456000,1992000,31554000,31554000,None,206000,26000,7692000,None,None,None,None,21798000,13219000,44464000,-303000,None,0.361,56431000,17720000,46538000,7757000,6820000,None,21463000,None,None,None,None,None,3.175,5.21,None,None,None,None,None,0,None,0.224,None,3366000,2026-02-03,quarterly,0.5,USD,pre-market,0.44,72912000,0.0599,0.16,-0.154,2.416,16057000,186000,-1421000,39767000,14.26,12.76,191000,9.577,122942000,59082000,22157000,45320000,63860000,23163000,105670000,71617000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,3073000,0,2346000,2346000,-30547000,27891000,None,None,None,None,None,None,1000,117000000,None,41412000,41412000,1421000,None,None,9212000,None,None,7195000,5123000,0.6,0.0487,29733000,29733000,None,-0.376,0.0437,46662000,53857000,0.4563,2022-06-30,8.14,None,212700000.0,64258000,46456000,1992000,31554000,31554000,None,206000,26000,7692000,None,None,None,None,21798000,15906000,44464000,-303000,None,0.361,7655000,17720000,46538000,7757000,6820000,None,21463000,None,None,None,None,None,3.175,5.21,None,None,None,None,None,None,None,0.224,None,3366000,2026-02-03,quarterly,0.5,USD,pre-market,0.44,72912000,0.0599,0.16,-0.154,2.416,16057000,186000,-1421000,39767000,14.26,12.76,125000,9.577,122942000,59082000,22157000,45320000,63860000,23163000,105670000,71617000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,1405000,0,2346000,2346000,201076000,-230851000,None,None,None,None,None,None,1000,117000000,None,41412000,41412000,1421000,None,None,9212000,None,None,7195000,5188000,0.6,0.0487,23551000,23551000,None,-0.376,0.0437,46662000,53857000,0.4563,2022-03-31,8.14,None,212700000.0,64258000,46456000,1992000,31554000,31554000,None,206000,26000,7692000,None,None,None,None,21798000,18316000,44464000,-303000,None,0.361,26267000,17720000,46538000,7757000,6820000,None,21463000,None,None,None,None,None,3.175,5.21,None,None,None,None,None,None,None,0.224,None,3366000,2026-02-03,quarterly,0.5,USD,pre-market,0.44,72912000,0.0599,0.16,-0.154,2.416,16057000,186000,-1421000,39767000,14.26,12.76,200000,9.577,122942000,59082000,22157000,45320000,63860000,23163000,105670000,71617000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,1026999,0,2346000,2346000,-21030000,-35874000,None,None,None,None,None,None,1000,117000000,None,41412000,41412000,1421000,None,None,9212000,None,None,7195000,1198000,0.6,0.0487,19061000,19061000,None,-0.376,0.0437,46662000,53857000,0.4563,2021-12-31,8.14,None,212700000.0,64258000,46456000,1992000,31554000,31554000,None,206000,26000,7692000,None,None,None,None,21798000,13205000,44464000,-303000,None,0.361,28042000,17720000,46538000,7757000,6820000,None,21463000,None,None,None,None,None,3.175,5.21,None,None,None,None,None,None,None,0.224,None,3366000,2026-02-03,quarterly,0.5,USD,pre-market,0.44,72912000,0.0599,0.16,-0.154,2.416,16057000,186000,-1421000,39767000,14.26,12.76,-699000,9.577,122942000,59082000,22157000,45320000,63860000,23163000,105670000,71617000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,845000,0,2346000,2346000,-63494000,34822000,None,None,None,None,None,None,1000,117000000,None,41412000,41412000,1421000,None,None,9212000,None,None,7195000,1932000,0.6,0.0487,63036000,63036000,None,-0.376,0.0437,46662000,53857000,0.4563,2021-09-30,8.14,None,212700000.0,64258000,46456000,1992000,31554000,31554000,None,206000,26000,7692000,None,None,None,None,21798000,21524000,44464000,-303000,None,0.361,47840000,17720000,46538000,7757000,6820000,None,21463000,None,None,None,None,None,3.175,5.21,None,None,None,None,None,None,None,0.224,None,3366000,2026-02-03,quarterly,0.5,USD,pre-market,0.44,72912000,0.0599,0.16,-0.154,2.416,16057000,186000,-1421000,39767000,14.26,12.76,89000,9.577,122942000,59082000,22157000,45320000,63860000,23163000,105670000,71617000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,56000,0,2346000,2346000,-14882000,14197000,None,None,None,None,None,None,1000,117000000,None,41412000,41412000,1421000,None,None,9212000,None,None,7195000,1976000,0.6,0.0487,14432000,14432000,None,-0.376,0.0437,46662000,53857000,0.4563,2021-06-30,8.14,None,212700000.0,64258000,46456000,1992000,31554000,31554000,None,206000,26000,7692000,None,None,None,None,21798000,73400000,44464000,-303000,None,0.361,-2876000,17720000,46538000,7757000,6820000,None,21463000,None,None,None,None,None,3.175,5.21,None,None,None,None,None,None,None,0.224,None,3366000,2026-02-03,quarterly,0.5,USD,pre-market,0.44,72912000,0.0599,0.16,-0.154,2.416,16057000,186000,-1421000,39767000,14.26,12.76,854000,9.577,122942000,59082000,22157000,45320000,63860000,23163000,105670000,71617000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,228000,0,2346000,2346000,277297000,-297373000,None,None,None,None,None,None,1000,117000000,None,41412000,41412000,1421000,None,None,9212000,None,None,7195000,1957000,0.6,0.0487,23259000,23259000,None,-0.376,0.0437,46662000,53857000,0.4563,2021-03-31,8.14,None,212700000.0,64258000,46456000,1992000,31554000,31554000,None,206000,26000,7692000,None,None,None,None,21798000,13062000,44464000,-303000,None,0.361,34555000,17720000,46538000,7757000,6820000,None,21463000,None,None,None,None,None,3.175,5.21,None,None,None,None,None,-233000,None,0.224,None,3366000,2026-02-03,quarterly,0.5,USD,pre-market,0.44,72912000,0.0599,0.16,-0.154,2.416,16057000,186000,-1421000,39767000,14.26,12.76,-136000,9.577,122942000,59082000,22157000,45320000,63860000,23163000,105670000,71617000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,55000,0,2346000,2346000,-25593000,6510000,None,None,None,None,None,None,1000,117000000,None,41412000,41412000,1421000,None,None,9212000,None,None,7195000,1916000,0.6,0.0487,25000000,25000000,None,-0.376,0.0437,46662000,53857000,0.4563,2020-12-31,8.14,None,212700000.0,64258000,46456000,1992000,31554000,31554000,None,206000,26000,7692000,None,None,None,None,21798000,16332000,44464000,-303000,None,0.361,-6581000,17720000,46538000,7757000,6820000,None,21463000,None,None,None,None,None,3.175,5.21,None,None,None,None,None,None,None,0.224,None,3366000,2026-02-03,quarterly,0.5,USD,pre-market,0.44,72912000,0.0599,0.16,-0.154,2.416,16057000,186000,-1421000,39767000,14.26,12.76,-395000,9.577,122942000,59082000,22157000,45320000,63860000,23163000,105670000,71617000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,24000,0,2346000,2346000,-275000,-4869000,None,None,None,None,None,None,1000,117000000,None,41412000,41412000,1421000,None,None,9212000,None,None,7195000,1936000,0.6,0.0487,3552000,3552000,None,-0.376,0.0437,46662000,53857000,0.4563,2020-09-30,8.14,None,212700000.0,64258000,46456000,1992000,31554000,31554000,None,206000,26000,7692000,None,None,None,None,21798000,20627000,44464000,-303000,None,0.361,40729000,17720000,46538000,7757000,6820000,None,21463000,None,None,None,None,None,3.175,5.21,None,None,None,None,None,None,None,0.224,None,3366000,2026-02-03,quarterly,0.5,USD,pre-market,0.44,72912000,0.0599,0.16,-0.154,2.416,16057000,186000,-1421000,39767000,14.26,12.76,-147000,9.577,122942000,59082000,22157000,45320000,63860000,23163000,105670000,71617000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,194000,0,2346000,2346000,-39853000,1479000,None,None,None,None,None,None,1000,117000000,None,41412000,41412000,1421000,None,None,9212000,None,None,7195000,1855000,0.6,0.0487,39481000,39481000,None,-0.376,0.0437,46662000,53857000,0.4563,2020-06-30,8.14,None,212700000.0,64258000,46456000,1992000,31554000,31554000,None,206000,26000,7692000,None,None,None,None,21798000,13190000,44464000,-303000,None,0.361,169000,17720000,46538000,7757000,6820000,None,21463000,None,None,None,None,None,3.175,5.21,None,None,None,None,None,None,None,0.224,None,3366000,2026-02-03,quarterly,0.5,USD,pre-market,0.44,72912000,0.0599,0.16,-0.154,2.416,16057000,186000,-1421000,39767000,14.26,12.76,-101000,9.577,122942000,59082000,22157000,45320000,63860000,23163000,105670000,71617000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,64000,0,2346000,2346000,-518000,20391000,None,None,None,None,None,None,1000,117000000,None,41412000,41412000,1421000,None,None,9212000,None,None,7195000,1980000,0.6,0.0487,25000000,25000000,None,-0.376,0.0437,46662000,53857000,0.4563,2020-03-31,8.14,None,212700000.0,64258000,46456000,1992000,31554000,31554000,None,206000,26000,7692000,None,None,None,None,21798000,12369000,44464000,-303000,None,0.361,18378000,17720000,46538000,7757000,6820000,None,21463000,None,None,None,None,None,3.175,5.21,None,None,None,None,None,None,None,0.224,None,3366000,2026-02-03,quarterly,0.5,USD,pre-market,0.44,72912000,0.0599,0.16,-0.154,2.416,16057000,186000,-1421000,39767000,14.26,12.76,-1465000,9.577,122942000,59082000,22157000,45320000,63860000,23163000,105670000,71617000,18.34,None,17.61,9.21
2026-04-16,PAX,0.68,381700000.0,18.34,None,0.727,3.913,75000,0,2346000,2346000,-470000,-21040000,None,None,None,None,None,None,1000,117000000,None,41412000,41412000,1421000,None,None,9212000,None,None,7195000,2072000,0.6,0.0487,25000000,25000000,None,-0.376,0.0437,46662000,53857000,0.4563,2019-12-31,8.14,None,212700000.0,64258000,46456000,1992000,31554000,31554000,None,206000,26000,7692000,None,None,None,None,21798000,19550000,44464000,-303000,None,0.361,-4174000,17720000,46538000,7757000,6820000,None,21463000,None,None,None,None,None,3.175,5.21,None,None,None,None,None,None,None,0.224,None,3366000,2026-02-03,quarterly,0.5,USD,pre-market,0.44,72912000,0.0599,0.16,-0.154,2.416,16057000,186000,-1421000,39767000,14.26,12.76,-319000,9.577,122942000,59082000,22157000,45320000,63860000,23163000,105670000,71617000,18.34,None,17.61,9.21
