date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,NU,0.52,6360698000.0,32.23,,1.078,2.178,,,,,,,,,,,,,,,None,240739000,240739000,,,,,,None,7428000,,,,,0.409,0.01,21898000,29326000,0.15,2020-12-31,20.88,,6360698000.0,496391000,-193178000,-21687000,,,None,215076000,382922000,,None,,,,,-171491000,-171491000,167846000,None,0.582,,829160000,-92030000,,,,,None,,,,,7.7,12.77,,,,,,,,0.398,,,2025-11-13,annual,0.16,USD,post-market,None,,0.0432,0.278,0.363,1.319,347219000,,,,13.77,16.19,6.6667,,,,,,,737130000,,32.23,,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,,1.078,2.178,,,,,,,,,,,,,,,None,284875000,284875000,,,,,,None,5073000,,,,,0.409,0.01,-129299000,-124226000,0.15,2019-12-31,20.88,,6360698000.0,184352000,-129299000,-36768000,,,None,109697000,337851000,,None,,,,,-92531000,-92531000,228154000,None,0.582,,313651000,-129299000,,,,,None,,,,,7.7,12.77,,,,,,,,0.398,,,2025-11-13,annual,0.16,USD,post-market,None,,0.0432,0.278,0.363,1.319,156282000,,,,13.77,16.19,6.6667,,,,,,,469227000,,32.23,,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,,1.078,2.178,,,,,,,,,,,,,,,None,164045000,164045000,,,,,,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2018-12-31,20.88,,6360698000.0,89341000,-33404000,-4821000,,,None,45417000,161554000,,None,,,,,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,,,,,None,,,,,7.7,12.77,,,,,,,,0.398,,,2025-11-13,annual,0.16,USD,post-market,None,,0.0432,0.278,0.363,1.319,75923000,,,,13.77,16.19,6.6667,,,,,,,253386000,,32.23,,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,27068000,17319220000,17319220000,,,,,,,,,84000,4905133000,None,164045000,164045000,11999389000,None,1040911000,18517148000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2025-09-30,20.88,410371000,6360698000.0,89341000,-33404000,-4821000,574972000,574972000,None,45417000,161554000,None,None,None,1224476000,None,14480265000,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,194377000,38471114000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,45751000,2025-11-13,quarterly,0.16,USD,post-market,None,5491155000,0.0432,0.278,0.363,1.319,75923000,3118127000,1866583000,11224837000,13.77,16.19,6.6667,68362816000,47255582000,53426765000,57809276000,21107234000,4382511000,253386000,10551991000,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,27514000,17153956000,17153956000,,,,,,,,,84000,4899768000,None,164045000,164045000,11160245000,None,545944000,16760215000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2025-06-30,20.88,410347000,6360698000.0,89341000,-33404000,-4821000,514293000,514293000,None,45417000,161554000,None,None,None,1028253000,None,11831671000,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,187140000,36520453000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,46667000,2025-11-13,quarterly,0.16,USD,post-market,None,4692246000,0.0432,0.278,0.363,1.319,75923000,2303133000,1247365000,10314917000,13.77,16.19,6.6667,62730144000,44416228000,49646078000,53154028000,18313916000,3507950000,253386000,9574835000,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,26697000,14929561000,14929561000,,,,,,,,,84000,4892628000,None,164045000,164045000,10114743000,None,351526000,15079879000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2025-03-31,20.88,408817000,6360698000.0,89341000,-33404000,-4821000,439835000,439835000,None,45417000,161554000,None,None,None,929555000,None,10483877000,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,142640000,31292405000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,46081000,2025-11-13,quarterly,0.16,USD,post-market,None,4033513000,0.0432,0.278,0.363,1.319,75923000,1733592000,777340000,9412732000,13.77,16.19,6.6667,54192525000,39564812000,42697835000,45583608000,14627713000,2885773000,253386000,8607909000,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,26197000,9185742000,9185742000,,,,,,,,,84000,4888918000,None,164045000,164045000,9333541000,None,222881000,12259276000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2024-12-31,20.88,414287000,6360698000.0,89341000,-33404000,-4821000,347616000,347616000,None,45417000,161554000,None,None,None,328873000,None,11641689000,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,None,1282267000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,46223000,2025-11-13,quarterly,0.16,USD,post-market,None,3420596000,0.0432,0.278,0.363,1.319,75923000,1730357000,29163648000,812198000,13.77,16.19,6.6667,49931214000,9185742000,1282267000,42284138000,35423587000,41001871000,253386000,7646289000,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,29871000,12315314000,12315314000,,,,,,,,,84000,4889409000,None,164045000,164045000,8556150000,None,217077000,13830525000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2024-09-30,20.88,440789000,6360698000.0,89341000,-33404000,-4821000,357640000,357640000,None,45417000,161554000,None,None,None,1281854000,None,11978972000,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,195174000,27593114000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,53479000,2025-11-13,quarterly,0.16,USD,post-market,None,2847553000,0.0432,0.278,0.363,1.319,75923000,1011763000,699440000,11019200000,13.77,16.19,6.6667,48637850000,37360213000,37797240000,40993502000,11277637000,3196262000,253386000,7644348000,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,31223000,13609086000,13609086000,,,,,,,,,84000,4880953000,None,164045000,164045000,8896941000,None,252711000,13003473000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2024-06-30,20.88,397602000,6360698000.0,89341000,-33404000,-4821000,305990000,305990000,None,45417000,161554000,-364901000,None,None,1483208000,None,9576720000,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,205964000,24850575000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,None,2025-11-13,quarterly,0.16,USD,post-market,None,2254763000,0.0432,0.278,0.363,1.319,75923000,1449313000,872369000,8156073000,13.77,16.19,6.6667,44802730000,34974596000,35202362000,37879290000,9828134000,2676928000,253386000,6923440000,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,35676000,13039544000,13039544000,,,,,,,,,84000,4886361000,None,164045000,164045000,9572521000,None,97867000,14228470000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2024-03-31,20.88,397570000,6360698000.0,89341000,-33404000,-4821000,307399000,307399000,None,45417000,161554000,None,None,None,1305482000,None,9650844000,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,210871000,24130040000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,None,2025-11-13,quarterly,0.16,USD,post-market,None,1716077000,0.0432,0.278,0.363,1.319,75923000,1582794000,726814000,8801925000,13.77,16.19,6.6667,43839497000,36280810000,34749754000,37036806000,7558687000,2287052000,253386000,6802691000,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,36942000,5923440000,5923440000,,,,,,,,,84000,4510962500,None,164045000,164045000,9755285000,None,113595000,14531905000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2023-12-31,20.88,397538000,6360698000.0,89341000,-33404000,-4821000,295881000,295881000,None,45417000,161554000,None,None,None,1022749000,None,9358488000,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,-21294293000,-113595000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,None,2025-11-13,quarterly,0.16,USD,post-market,None,1276949000,0.0432,0.278,0.363,1.319,75923000,1173286000,113595000,838948000,13.77,16.19,6.6667,43345195000,None,113595000,36938810000,18472639000,36901868000,253386000,6406385000,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,32043000,9058374000,9058374000,,,,,,,,,84000,4856845000,None,164045000,164045000,7834854000,None,86039000,12448475000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2023-09-30,20.88,397505000,6360698000.0,89341000,-33404000,-4821000,277919000,277919000,None,45417000,161554000,16081520000,None,None,999831000,None,8930787000,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,221306000,18436148000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,61959000,2025-11-13,quarterly,0.16,USD,post-market,None,887813000,0.0432,0.278,0.363,1.319,75923000,1276180000,244306000,8610476000,13.77,16.19,6.6667,35693242000,30338631000,27363987000,29803924000,5354611000,2439937000,253386000,5889318000,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,19171000,8570452000,8570452000,,,,,,,,,84000,4843835000,None,164045000,164045000,7749565000,None,42650000,11988072000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2023-06-30,20.88,397473000,6360698000.0,89341000,-33404000,-4821000,254378000,254378000,None,45417000,161554000,22667899000,None,None,721872000,None,7777129000,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,203395000,17625321000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,51660000,2025-11-13,quarterly,0.16,USD,post-market,None,546742000,0.0432,0.278,0.363,1.319,75923000,928615000,187572000,7911273000,13.77,16.19,6.6667,33608083000,28673192000,26124664000,27963484000,4934891000,1838820000,253386000,5644599000,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,19299000,6950640000,6950640000,,,,,,,,,83000,4694787854,None,164045000,164045000,7054783000,None,None,9000709000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2023-03-31,20.88,397397000,6360698000.0,89341000,-33404000,-4821000,182164000,182164000,None,45417000,161554000,6101449000,None,None,651181000,None,8112773000,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,-17880498000,-7054783000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,46942000,2025-11-13,quarterly,0.16,USD,post-market,None,64577000,0.0432,0.278,0.363,1.319,75923000,653926000,20400000,9947138000,13.77,16.19,6.6667,29916559000,4172300000,62100000,25025776000,626100000,24982000000,253386000,4890783000,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,20353000,6948963000,6948963000,,,,,,,,,83000,4824031000,None,164045000,164045000,6871826000,None,38329000,10416526000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2022-12-31,20.88,397486000,6360698000.0,89341000,-33404000,-4821000,215303000,215303000,None,45417000,161554000,19673552000,None,None,585568000,None,10517274000,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,-19673552000,-6871826000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,46464000,2025-11-13,quarterly,0.16,USD,post-market,None,257090000,0.0432,0.278,0.363,1.319,75923000,748705000,181113000,7916143000,13.77,16.19,6.6667,29489391000,17365489000,6871826000,24280870000,8772504000,6871826000,253386000,5208521000,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,18861000,5553534000,5553534000,,,,,,,,,83000,4824031000,None,164045000,164045000,5894436000,None,None,7129566000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2022-09-30,20.88,397334000,6360698000.0,89341000,-33404000,-4821000,167989000,167989000,None,45417000,161554000,17605737000,None,None,467959000,None,10130306000,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,-17605737000,-5894436000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,37910000,2025-11-13,quarterly,0.16,USD,post-market,None,-45876000,0.0432,0.278,0.363,1.319,75923000,532884000,91486000,8931961000,13.77,16.19,6.6667,26006988000,12683100000,5894436000,21254306000,10733539000,5894436000,253386000,4752682000,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,25021000,5253560000,5253560000,,,,,,,,,83000,4670972000,None,164045000,164045000,5930966000,None,None,6570895000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2022-06-30,20.88,409604000,6360698000.0,89341000,-33404000,-4821000,147432000,147432000,None,45417000,161554000,16779080000,None,None,470881000,None,10143059000,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,-16779080000,-5930966000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,40546000,2025-11-13,quarterly,0.16,USD,post-market,None,-95911000,0.0432,0.278,0.363,1.319,75923000,527082000,31180000,8850741000,13.77,16.19,6.6667,25188681000,11824455000,5930966000,20450522000,10740641000,5930966000,253386000,4738159000,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,20319000,3645386000,3645386000,,,,,,,,,83000,1602126000,None,164045000,164045000,4882159000,None,None,4852385000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2022-03-31,20.88,401872000,6360698000.0,89341000,-33404000,-4821000,72337000,72337000,None,45417000,161554000,12792139000,None,None,147645000,None,10413246000,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,1439347000,-38300000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,37194000,2025-11-13,quarterly,0.16,USD,post-market,None,-128409000,0.0432,0.278,0.363,1.319,75923000,175564000,7600000,9260432000,13.77,16.19,6.6667,19858681000,8497771000,4882159000,15416140000,9492627000,4882159000,253386000,4441032000,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,7621000,3645386000,3645386000,,,,,,,,,83000,1602126000,None,164045000,164045000,4882159000,None,None,4852385000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2021-12-31,20.88,401872000,6360698000.0,89341000,-33404000,-4821000,72337000,72337000,None,45417000,161554000,None,None,None,157254000,None,8997883000,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,1868283000,-38300000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,20535000,2025-11-13,quarterly,0.16,USD,post-market,None,-128409000,0.0432,0.278,0.363,1.319,75923000,172475000,7600000,None,13.77,16.19,6.6667,19858681000,8497771000,4882159000,15416140000,9492627000,4882159000,253386000,4441032000,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,8748000,2430753000,2430753000,,,,,,,,,81000,4608684459,None,164045000,164045000,4127691000,None,None,4107540000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2021-09-30,20.88,393820000,6360698000.0,89341000,-33404000,-4821000,61847000,61847000,None,45417000,161554000,10099167000,None,None,161157000,None,6576706000,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,1335872000,-4127691000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,19560000,2025-11-13,quarterly,0.16,USD,post-market,None,-108893000,0.0432,0.278,0.363,1.319,75923000,8259740000,8089835000,3367755000,13.77,16.19,6.6667,14926098000,6538293000,4127691000,13020695000,7051933000,280764000,253386000,1903673000,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,None,85921000,85921000,,,,,,,,,81000,1366612000,None,164045000,164045000,7505684000,None,None,4379878000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2021-06-30,20.88,391706000,6360698000.0,89341000,-33404000,-4821000,59240000,59240000,None,45417000,161554000,None,None,None,106520000,None,None,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,350920000,4104699000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,21832000,2025-11-13,quarterly,0.16,USD,post-market,None,-236194000,0.0432,0.278,0.363,1.319,75923000,7622782000,7505684000,2638313000,13.77,16.19,6.6667,13951514000,12742399000,11723524000,12014419000,11289047000,11960424000,253386000,1937095000,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,None,9696000,9696000,,,,,,,,,48000,4608684459,None,164045000,164045000,5461652000,None,None,3081341000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2021-03-31,20.88,831000,6360698000.0,89341000,-33404000,-4821000,12162000,12162000,None,45417000,161554000,None,None,None,503351000,None,None,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,180337000,3031273000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,17929000,2025-11-13,quarterly,0.16,USD,post-market,None,-220974000,0.0432,0.278,0.363,1.319,75923000,6010755000,5497160000,1072987000,13.77,16.19,6.6667,10121087000,9818826000,8749031000,9317240000,7920424000,9281500000,253386000,803847000,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,12014000,603334000,603334000,,,,,,,,,45000,4608684459,None,164045000,164045000,3331258000,None,None,2940609000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2020-12-31,20.88,831000,6360698000.0,89341000,-33404000,-4821000,12372000,12372000,None,45417000,161554000,None,None,None,177196000,None,4310147000,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,18493000,5923814000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,20510000,2025-11-13,quarterly,0.16,USD,post-market,None,-102441000,0.0432,0.278,0.363,1.319,75923000,189210000,4642896000,1783988000,13.77,16.19,6.6667,10154250000,5346424000,9285854000,9716139000,4807826000,430285000,253386000,438111000,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,None,None,None,,,,,,,,,None,4608684459,None,164045000,164045000,None,None,None,None,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2020-09-30,20.88,None,6360698000.0,89341000,-33404000,-4821000,None,None,None,45417000,161554000,None,None,None,None,None,None,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,None,None,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,None,2025-11-13,quarterly,0.16,USD,post-market,None,None,0.0432,0.278,0.363,1.319,75923000,None,None,None,13.77,16.19,6.6667,None,None,None,None,None,None,253386000,None,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,None,None,None,,,,,,,,,None,4608684459,None,164045000,164045000,None,None,None,None,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2020-06-30,20.88,None,6360698000.0,89341000,-33404000,-4821000,None,None,None,45417000,161554000,None,None,None,None,None,None,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,None,None,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,None,2025-11-13,quarterly,0.16,None,post-market,None,None,0.0432,0.278,0.363,1.319,75923000,None,None,None,13.77,16.19,6.6667,None,None,None,None,None,None,253386000,None,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,None,None,None,,,,,,,,,None,4608684459,None,164045000,164045000,None,None,None,None,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2020-03-31,20.88,None,6360698000.0,89341000,-33404000,-4821000,None,None,None,45417000,161554000,None,None,None,None,None,None,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,None,None,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,None,2025-11-13,quarterly,0.16,None,post-market,None,None,0.0432,0.278,0.363,1.319,75923000,None,None,None,13.77,16.19,6.6667,None,None,None,None,None,None,253386000,None,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,26197000,13637271000,13637271000,,,,,,,,,84000,4888918000,None,164045000,164045000,9333541000,None,222881000,13891509000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2024-12-31,20.88,414287000,6360698000.0,89341000,-33404000,-4821000,347616000,347616000,None,45417000,161554000,None,None,None,328873000,None,11641689000,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,153143000,27933160000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,46223000,2025-11-13,annual,0.16,USD,post-market,None,3420596000,0.0432,0.278,0.363,1.319,75923000,886534000,531464000,9512196000,13.77,16.19,6.6667,49931214000,37194119000,38900251000,42284138000,12737095000,3383887000,253386000,7646289000,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,36942000,13370862000,13370862000,,,,,,,,,84000,4857579000,None,164045000,164045000,9755285000,None,113595000,14531873000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2023-12-31,20.88,397538000,6360698000.0,89341000,-33404000,-4821000,295881000,295881000,None,45417000,161554000,-269714000,None,None,1022749000,None,9358488000,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,178082000,22561149000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,69753000,2025-11-13,annual,0.16,USD,post-market,None,1276949000,0.0432,0.278,0.363,1.319,75923000,1167672000,324049000,8652545000,13.77,16.19,6.6667,43345195000,36733362000,33941328000,36938810000,6611833000,2997482000,253386000,6406385000,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,20353000,6890816000,6890816000,,,,,,,,,83000,4676977000,None,164045000,164045000,7054783000,None,38329000,9000760000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2022-12-31,20.88,397397000,6360698000.0,89341000,-33404000,-4821000,182164000,182164000,None,45417000,161554000,6101449000,None,None,585568000,None,10517274000,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,84406000,15399618000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,46464000,2025-11-13,annual,0.16,USD,post-market,None,64577000,0.0432,0.278,0.363,1.319,75923000,803163000,235571000,9947138000,13.77,16.19,6.6667,29934872000,25923120000,23200989000,25044089000,4011752000,1843100000,253386000,4890783000,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,7621000,2528529000,2528529000,,,,,,,,,83000,4608684459,None,164045000,164045000,4882159000,None,None,4852385000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2021-12-31,20.88,401872000,6360698000.0,89341000,-33404000,-4821000,72337000,72337000,None,45417000,161554000,12792139000,None,None,157254000,None,8997883000,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,-12792139000,-38300000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,20535000,2025-11-13,annual,0.16,USD,post-market,None,-128409000,0.0432,0.278,0.363,1.319,75923000,172475000,7600000,8163428000,13.77,16.19,6.6667,19858681000,7380914000,4882159000,15416140000,9492627000,224866000,253386000,4441032000,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,12014000,2478083000,2478083000,,,,,,,,,45000,219263000,None,164045000,164045000,3331258000,None,None,2908907000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2020-12-31,20.88,831000,6360698000.0,89341000,-33404000,-4821000,12372000,12372000,None,45417000,161554000,7193878000,None,None,177196000,None,4310147000,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,-7193878000,-3331258000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,20510000,2025-11-13,annual,0.16,USD,post-market,None,-102441000,0.0432,0.278,0.363,1.319,75923000,654248000,136644000,1789955000,13.77,16.19,6.6667,10154250000,5386990000,3331258000,9716139000,4343860000,223916000,253386000,438111000,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,18701000,1409343000,1409343000,,,,,,,,,45000,189655000,None,164045000,164045000,2976505000,None,None,2786524000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2019-12-31,20.88,0,6360698000.0,89341000,-33404000,-4821000,1110000,1110000,None,45417000,161554000,4344103000,None,None,303326000,None,2316801000,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,-4344103000,-2976505000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,25862000,2025-11-13,annual,0.16,USD,post-market,None,28189000,0.0432,0.278,0.363,1.319,75923000,423518000,101491000,262867000,13.77,16.19,6.6667,6760034000,4195867000,2976505000,6147783000,2343773000,343879000,253386000,612251000,32.23,None,17.84,9.01
2025-12-28,NU,0.52,6360698000.0,32.23,None,1.078,2.178,,None,464498000,464498000,,,,,,,,,42000,4608684459,None,164045000,164045000,1675853000,None,None,1623827000,None,None,1071000,,,,,0.409,0.01,-33404000,-32333000,0.15,2018-12-31,20.88,None,6360698000.0,89341000,-33404000,-4821000,503000,503000,None,45417000,161554000,2003034000,None,None,115414000,None,599075000,-28583000,-28583000,116137000,None,0.582,,122745000,-33404000,76899000,-1675853000,None,None,None,,,,,7.7,12.77,,,,,,,,0.398,,6702000,2025-11-13,annual,0.16,USD,post-market,None,-57994000,0.0432,0.278,0.363,1.319,75923000,744097000,628683000,177556000,13.77,16.19,6.6667,2785794000,2088325000,1675853000,2489062000,606280000,126244000,253386000,296732000,32.23,None,17.84,9.01
