date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2025-12-28,XIFR,-2.05,1255000000.0,,0.883,33.16,,,,,,,,,,,,,,,None,46000000,46000000,,,,,,None,54000000,,,,,0.0,-0.18,78000000,132000000,-0.19,2013-12-31,3.397,,766000000.0,133000000,28000000,8000000,,,None,49000000,None,,None,,,,,20000000,None,None,None,0.0709,,61000000,72000000,,,,,None,,,,,0.283,0.725,,,,,,,,-0.152,,,2025-11-04,annual,-0.37,None,pre-market,None,,0.0041,-0.0583,0.097,13.41,None,,,,15.66,8.81,-94.7368,,,,,,,179000000,,,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,,0.883,33.16,,,,,,,,,,,,,,,None,17000000,17000000,,,,,,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2012-12-31,3.397,,766000000.0,76000000,7000000,-9000000,,,None,43000000,None,,None,,,,,16000000,None,None,None,0.0709,,27000000,49000000,,,,,None,,,,,0.283,0.725,,,,,,,,-0.152,,,2025-11-04,annual,-0.37,None,pre-market,None,,0.0041,-0.0583,0.097,13.41,None,,,,15.66,8.81,-94.7368,,,,,,,93000000,,,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,774000000,774000000,,,,,,,,,3162000000,94000000,None,17000000,17000000,427000000,None,999000000,272000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2025-09-30,3.397,0,766000000.0,76000000,7000000,-9000000,1691000000,1691000000,None,43000000,None,100000000,None,None,4861000000,None,638000000,16000000,None,None,None,0.0709,,27000000,49000000,68000000,198000000,None,1249000000,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,USD,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,5860000000,999000000,None,15.66,8.81,-94.7368,19125000000,1214000000,1624000000,8148000000,17911000000,6524000000,93000000,3157000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,880000000,880000000,,,,,,,,,3200000000,94000000,None,17000000,17000000,658000000,None,1026000000,331000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2025-06-30,3.397,0,766000000.0,76000000,7000000,-9000000,1733000000,1733000000,None,43000000,None,100000000,None,None,5608000000,None,1753000000,16000000,None,None,None,0.0709,,27000000,49000000,145000000,211000000,None,1303000000,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,USD,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,6634000000,1026000000,None,15.66,8.81,-94.7368,20496000000,1456000000,1895000000,9225000000,19040000000,7330000000,93000000,3194000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,1586000000,1586000000,,,,,,,,,3123000000,93700000,None,17000000,17000000,478000000,None,519000000,327000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2025-03-31,3.397,0,766000000.0,76000000,7000000,-9000000,1775000000,1775000000,None,43000000,None,104000000,None,None,5986000000,None,1754000000,16000000,None,None,None,0.0709,,27000000,49000000,62000000,108000000,None,1321000000,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,USD,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,6505000000,519000000,None,15.66,8.81,-94.7368,21402000000,2079000000,1125000000,8848000000,19323000000,7723000000,93000000,3117000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,328000000,328000000,,,,,,,,,3221000000,93500000,None,17000000,17000000,224000000,None,705000000,339000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2024-12-31,3.397,253000000,766000000.0,76000000,7000000,-9000000,1817000000,1817000000,None,43000000,None,108000000,None,None,4609000000,None,1784000000,16000000,None,None,None,0.0709,,27000000,49000000,85000000,126000000,None,1321000000,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,USD,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,5343000000,705000000,None,15.66,8.81,-94.7368,20292000000,860000000,1087000000,7426000000,19432000000,6339000000,93000000,3215000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,290000000,290000000,,,,,,,,,3419000000,93500000,None,17000000,17000000,177000000,None,100000000,315000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2024-09-30,3.397,828000000,766000000.0,76000000,7000000,-9000000,1860000000,1860000000,None,43000000,None,102000000,None,None,5074000000,None,1856000000,16000000,None,None,None,0.0709,,27000000,49000000,145000000,109000000,None,1401000000,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,USD,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,5174000000,100000000,None,15.66,8.81,-94.7368,20904000000,852000000,422000000,7300000000,20052000000,6878000000,93000000,3413000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,281000000,281000000,,,,,,,,,3547000000,93500000,None,17000000,17000000,138000000,None,850000000,969000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2024-06-30,3.397,833000000,766000000.0,76000000,7000000,-9000000,1902000000,1902000000,None,43000000,None,93000000,None,None,4924000000,None,1850000000,16000000,None,None,None,0.0709,,27000000,49000000,157000000,134000000,None,1381000000,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,USD,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,5774000000,850000000,None,15.66,8.81,-94.7368,21704000000,1500000000,1150000000,7839000000,20204000000,6689000000,93000000,3540000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,245000000,245000000,,,,,,,,,3564000000,93500000,None,17000000,17000000,133000000,None,1349000000,1709000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2024-03-31,3.397,833000000,766000000.0,76000000,7000000,-9000000,1945000000,1945000000,None,43000000,None,88000000,None,None,4942000000,None,1840000000,16000000,None,None,None,0.0709,,27000000,49000000,141000000,100000000,None,1422000000,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,USD,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,6291000000,1349000000,None,15.66,8.81,-94.7368,22336000000,2183000000,1604000000,8358000000,20153000000,6754000000,93000000,3557000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,274000000,274000000,,,,,,,,,3576000000,93400000,None,17000000,17000000,159000000,None,1348000000,1753000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2023-12-31,3.397,833000000,766000000.0,76000000,7000000,-9000000,1987000000,1987000000,None,43000000,None,82000000,None,None,4941000000,None,1853000000,16000000,None,None,None,0.0709,,27000000,49000000,107000000,121000000,None,1458000000,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,USD,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,6289000000,1348000000,None,15.66,8.81,-94.7368,22511000000,2216000000,1671000000,8454000000,20295000000,6783000000,93000000,3569000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,332000000,332000000,,,,,,,,,3540000000,93400000,None,17000000,17000000,346000000,None,1342000000,534000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2023-09-30,3.397,913000000,766000000.0,76000000,7000000,-9000000,2543000000,2543000000,None,43000000,None,78000000,None,None,5139000000,None,2038000000,16000000,None,None,None,0.0709,,27000000,49000000,178000000,107000000,None,1443000000,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,USD,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,6481000000,1342000000,None,15.66,8.81,-94.7368,23213000000,1122000000,1840000000,8803000000,22091000000,6963000000,93000000,3533000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,587000000,587000000,,,,,,,,,3565000000,92300000,None,17000000,17000000,476000000,None,None,624000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2023-06-30,3.397,898000000,766000000.0,76000000,7000000,-9000000,2583000000,2583000000,None,43000000,None,71000000,None,None,None,None,None,16000000,None,None,None,0.0709,,27000000,49000000,165000000,102000000,None,None,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,None,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,6491000000,573000000,None,15.66,8.81,-94.7368,23566000000,1447000000,1184000000,8933000000,22119000000,7749000000,93000000,3558000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,238000000,238000000,,,,,,,,,3414000000,87900000,None,17000000,17000000,827000000,None,None,930000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2023-03-31,3.397,891000000,766000000.0,76000000,7000000,-9000000,2490000000,2490000000,None,43000000,None,59000000,None,None,None,None,None,16000000,None,None,None,0.0709,,27000000,49000000,138000000,87000000,None,None,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,None,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,5345000000,50000000,None,15.66,8.81,-94.7368,22647000000,1365000000,983000000,8068000000,21282000000,7085000000,93000000,3407000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,226000000,226000000,,,,,,,,,3332000000,86500000,None,17000000,17000000,954000000,None,None,1285000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2022-12-31,3.397,812000000,766000000.0,76000000,7000000,-9000000,2010000000,2010000000,None,43000000,None,49000000,None,None,None,None,None,16000000,None,None,None,0.0709,,27000000,49000000,302000000,311000000,None,None,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,None,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,5288000000,38000000,None,15.66,8.81,-94.7368,23052000000,1862000000,1326000000,8280000000,21190000000,6954000000,93000000,3325000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,225000000,225000000,,,,,,,,,3420000000,85600000,None,17000000,17000000,259000000,None,None,385000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2022-09-30,3.397,891000000,766000000.0,76000000,7000000,-9000000,2591000000,2591000000,None,43000000,None,46000000,None,None,None,None,None,16000000,None,None,None,0.0709,,27000000,49000000,143000000,89000000,None,None,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,None,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,4811000000,37000000,None,15.66,8.81,-94.7368,18467000000,799000000,419000000,5878000000,17668000000,5459000000,93000000,3412000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,256000000,256000000,,,,,,,,,3228000000,83900000,None,17000000,17000000,439000000,None,None,1043000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2022-06-30,3.397,891000000,766000000.0,76000000,7000000,-9000000,2635000000,2635000000,None,43000000,None,45000000,None,None,None,None,None,16000000,None,None,None,0.0709,,27000000,49000000,95000000,96000000,None,None,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,None,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,5294000000,512000000,None,15.66,8.81,-94.7368,18611000000,1439000000,1074000000,6535000000,17172000000,5461000000,93000000,3220000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,168000000,168000000,,,,,,,,,3070000000,84000000,None,17000000,17000000,672000000,None,None,865000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2022-03-31,3.397,879000000,766000000.0,76000000,7000000,-9000000,2680000000,2680000000,None,43000000,None,44000000,None,None,None,None,None,16000000,None,None,None,0.0709,,27000000,49000000,205000000,75000000,None,None,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,None,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,5414000000,36000000,None,15.66,8.81,-94.7368,18612000000,1282000000,800000000,7236000000,17330000000,6436000000,93000000,3062000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,147000000,147000000,,,,,,,,,2985000000,80700000,None,17000000,17000000,1086000000,None,None,1197000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2021-12-31,3.397,891000000,766000000.0,76000000,7000000,-9000000,2768000000,2768000000,None,43000000,None,41000000,None,None,None,None,None,16000000,None,None,None,0.0709,,27000000,49000000,25000000,117000000,None,None,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,None,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,5327000000,33000000,None,15.66,8.81,-94.7368,18976000000,1410000000,1261000000,7817000000,17566000000,6556000000,93000000,2977000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,133000000,133000000,,,,,,,,,2329000000,76600000,None,17000000,17000000,71000000,None,None,444000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2021-09-30,3.397,786000000,766000000.0,76000000,7000000,-9000000,2515000000,2515000000,None,43000000,None,32000000,None,None,None,None,None,16000000,None,None,None,0.0709,,27000000,49000000,26000000,92000000,None,None,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,None,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,3983000000,14000000,None,15.66,8.81,-94.7368,13445000000,635000000,201000000,5040000000,12810000000,4839000000,93000000,2321000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,113000000,113000000,,,,,,,,,2363000000,76300000,None,17000000,17000000,148000000,None,None,1316000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2021-06-30,3.397,609000000,766000000.0,76000000,7000000,-9000000,2117000000,2117000000,None,43000000,None,28000000,None,None,None,None,None,16000000,None,None,None,0.0709,,27000000,49000000,12000000,92000000,None,None,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,None,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,3974000000,13000000,None,15.66,8.81,-94.7368,13561000000,1469000000,271000000,5106000000,12092000000,4835000000,93000000,2355000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,110000000,110000000,,,,,,,,,2460000000,76000000,None,17000000,17000000,205000000,None,None,379000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2021-03-31,3.397,609000000,766000000.0,76000000,7000000,-9000000,2152000000,2152000000,None,43000000,None,24000000,None,None,None,None,None,16000000,None,None,None,0.0709,,27000000,49000000,16000000,87000000,None,None,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,None,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,3553000000,12000000,None,15.66,8.81,-94.7368,12566000000,529000000,316000000,4445000000,12037000000,4129000000,93000000,2452000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,108000000,108000000,,,,,,,,,2362000000,75294118,None,17000000,17000000,209000000,None,None,266000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2020-12-31,3.397,609000000,766000000.0,76000000,7000000,-9000000,2182000000,2182000000,None,43000000,None,24000000,None,None,None,None,None,16000000,None,None,None,0.0709,,27000000,49000000,16000000,107000000,None,None,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,None,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,3388000000,12000000,None,15.66,8.81,-94.7368,12562000000,414000000,350000000,4855000000,12148000000,4505000000,93000000,2354000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,95000000,95000000,,,,,,,,,2194000000,73684211,None,17000000,17000000,245000000,None,None,344000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2020-09-30,3.397,609000000,766000000.0,76000000,7000000,-9000000,2191000000,2191000000,None,43000000,None,25000000,None,None,None,None,None,16000000,None,None,None,0.0709,,27000000,49000000,16000000,84000000,None,None,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,None,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,3903000000,13000000,None,15.66,8.81,-94.7368,12332000000,480000000,363000000,5609000000,11852000000,5246000000,93000000,2298000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,96000000,96000000,,,,,,,,,1759000000,75800000,None,17000000,17000000,201000000,None,None,342000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2020-06-30,3.397,609000000,766000000.0,76000000,7000000,-9000000,2222000000,2222000000,None,43000000,None,25000000,None,None,None,None,None,16000000,None,None,None,0.0709,,27000000,49000000,8000000,94000000,None,None,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,None,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,4195000000,13000000,None,15.66,8.81,-94.7368,12285000000,471000000,323000000,6002000000,11814000000,5679000000,93000000,1934000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,115000000,115000000,,,,,,,,,1750000000,65486726,None,17000000,17000000,206000000,None,None,318000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2020-03-31,3.397,609000000,766000000.0,76000000,7000000,-9000000,2252000000,2252000000,None,43000000,None,None,None,None,None,None,None,16000000,None,None,None,0.0709,,27000000,49000000,39000000,74000000,None,None,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,None,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,4192000000,13000000,None,15.66,8.81,-94.7368,12321000000,472000000,304000000,6042000000,11849000000,5738000000,93000000,1925000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,128000000,128000000,,,,,,,,,2008000000,75800000,None,17000000,17000000,180000000,None,None,269000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2019-12-31,3.397,609000000,766000000.0,76000000,7000000,-9000000,2282000000,2282000000,None,43000000,None,20000000,None,None,None,None,None,16000000,None,None,None,0.0709,,27000000,49000000,16000000,88000000,None,None,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,None,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,4144000000,12000000,None,15.66,8.81,-94.7368,12256000000,433000000,301000000,5190000000,11823000000,4889000000,93000000,2183000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,195000000,195000000,,,,,,,,,1803000000,75800000,None,17000000,17000000,171000000,None,None,798000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2019-09-30,3.397,609000000,766000000.0,76000000,7000000,-9000000,2312000000,2312000000,None,43000000,None,None,None,None,None,None,None,16000000,None,None,None,0.0709,,27000000,49000000,39000000,77000000,None,None,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,None,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,4098000000,379000000,None,15.66,8.81,-94.7368,11595000000,1032000000,645000000,5419000000,10563000000,4774000000,93000000,2160000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,163000000,163000000,,,,,,,,,1704000000,56200000,None,17000000,17000000,170000000,None,None,1003000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2019-06-30,3.397,598000000,766000000.0,76000000,7000000,-9000000,2311000000,2311000000,None,43000000,None,None,None,None,None,None,None,16000000,None,None,None,0.0709,,27000000,49000000,33000000,88000000,None,None,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,None,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,4275000000,599000000,None,15.66,8.81,-94.7368,11768000000,1199000000,872000000,5268000000,10569000000,4396000000,93000000,2244000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,127000000,127000000,,,,,,,,,1757000000,56100000,None,17000000,17000000,57000000,None,None,137000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2019-03-31,3.397,584000000,766000000.0,76000000,7000000,-9000000,1248000000,1248000000,None,43000000,None,None,None,None,None,None,None,16000000,None,None,None,0.0709,,27000000,49000000,42000000,52000000,None,None,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,None,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,3413000000,694000000,None,15.66,8.81,-94.7368,9293000000,306000000,811000000,3948000000,8987000000,3137000000,93000000,2297000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,147000000,147000000,,,,,,,,,1804000000,65350000,None,17000000,17000000,55000000,None,None,148000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2018-12-31,3.397,584000000,766000000.0,76000000,7000000,-9000000,1261000000,1261000000,None,43000000,None,None,None,None,None,None,None,16000000,None,None,None,0.0709,,27000000,49000000,45000000,78000000,None,None,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,None,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,3435000000,707000000,None,15.66,8.81,-94.7368,9405000000,340000000,859000000,3867000000,9065000000,3008000000,93000000,2346000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,76000000,76000000,,,,,,,,,1845000000,74600000,None,17000000,17000000,52000000,None,None,882000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2018-09-30,3.397,584000000,766000000.0,76000000,7000000,-9000000,648000000,648000000,None,43000000,None,None,None,None,None,None,None,16000000,None,None,None,0.0709,,27000000,49000000,51000000,66000000,None,None,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,None,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,3555000000,64000000,None,15.66,8.81,-94.7368,7850000000,1009000000,182000000,3818000000,6841000000,3636000000,93000000,2388000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,654000000,654000000,,,,,,,,,1757000000,74000000,None,17000000,17000000,52000000,None,None,224000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2018-06-30,3.397,584000000,766000000.0,76000000,7000000,-9000000,653000000,653000000,None,43000000,None,None,None,None,None,None,None,16000000,None,None,None,0.0709,,27000000,49000000,63000000,90000000,None,None,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,None,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,3572000000,63000000,None,15.66,8.81,-94.7368,7794000000,941000000,205000000,3905000000,6853000000,3700000000,93000000,2307000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,164000000,164000000,,,,,,,,,1699000000,74000000,None,17000000,17000000,49000000,None,None,163000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2018-03-31,3.397,628000000,766000000.0,76000000,7000000,-9000000,657000000,657000000,None,43000000,None,None,None,None,None,None,None,16000000,None,None,None,0.0709,,27000000,49000000,963000000,881000000,None,None,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,None,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,3580000000,62000000,None,15.66,8.81,-94.7368,8286000000,1290000000,992000000,4721000000,6996000000,3729000000,93000000,2248000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,154000000,154000000,,,,,,,,,1641000000,54300000,None,17000000,17000000,71000000,None,None,173000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2017-12-31,3.397,628000000,766000000.0,76000000,7000000,-9000000,668000000,668000000,None,43000000,None,21000000,None,None,None,None,None,16000000,None,None,None,0.0709,,27000000,49000000,50000000,94000000,None,None,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,None,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,4317000000,99000000,None,15.66,8.81,-94.7368,8425000000,398000000,276000000,6201000000,8027000000,5925000000,93000000,2190000000,None,19.28,7.53
2025-12-28,XIFR,-2.05,1255000000.0,None,0.883,33.16,,None,135000000,135000000,,,,,,,,,1707000000,54300000,None,17000000,17000000,32000000,None,None,453000000,None,None,23000000,,,,,0.0,-0.18,51000000,74000000,-0.19,2017-09-30,3.397,628000000,766000000.0,76000000,7000000,-9000000,665000000,665000000,None,43000000,None,None,None,None,None,None,None,16000000,None,None,None,0.0709,,27000000,49000000,74000000,77000000,None,None,None,,,,,0.283,0.725,,,,,,,,-0.152,,None,2025-11-04,quarterly,-0.37,None,pre-market,None,None,0.0041,-0.0583,0.097,13.41,None,4335000000,98000000,None,15.66,8.81,-94.7368,7782000000,662000000,207000000,5706000000,7120000000,5499000000,93000000,1707000000,None,19.28,7.53
