date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,VIK,2.14,6126790000.0,34.27,None,1.804,,262410000,1253140000,1253140000,,,,,,,,,2253000,431455024,None,916688000,916688000,194893000,None,251561000,577782000,None,None,204407000,,,,,0.322,0.24,-1709285000,-1504878000,0.96,2022-12-31,22.42,7800000,2696705000.0,-291587000,-2107212000,5030000,58095000,58095000,None,397927000,1929000,45378000,None,None,4937580000,None,6497000,-2111994000,-2112242000,-387646000,None,0.302,,462162000,-753749000,288308000,296958000,None,1394783000,None,,,,,40.64,5.31,,,,,,,,0.155,,5466364000,2025-11-19,annual,1.2,USD,pre-market,None,-3594507000,0.0814,0.86,0.191,13.87,3100000,5451551000,274552000,945000,54.57,63.9,25.0,7857455000,2164608000,4100480000,11350872000,5692847000,7250392000,625101000,-3496679000,34.27,None,74.61,31.79
2025-12-28,VIK,2.14,6126790000.0,34.27,None,1.804,,98241000,1812773000,1812773000,,,,,,,,,86000,431455024,None,916688000,916688000,108158000,None,211630000,725290000,None,None,204407000,,,,,0.322,0.24,-1709285000,-1504878000,0.96,2021-12-31,22.42,7800000,2696705000.0,-291587000,-2107212000,5030000,72566000,72566000,None,397927000,1929000,32696000,None,None,4537473000,None,7164000,-2111994000,-2112242000,-387646000,None,0.302,,462162000,-753749000,239146000,212994000,None,1390633000,None,,,,,40.64,5.31,,,,,,,,0.155,,None,2025-11-19,annual,1.2,USD,pre-market,None,-3946858000,0.0814,0.86,0.191,13.87,3100000,4847344000,222554000,100924000,54.57,63.9,25.0,7687901000,2910829000,4042601000,11572561000,4777072000,7529960000,625101000,-3887059000,34.27,None,74.61,31.79
2025-12-28,VIK,2.14,6126790000.0,34.27,None,1.804,54547000,98241000,1812773000,1812773000,-202006000,-29650000,None,None,-6531000,None,None,None,86000,431455024,None,916688000,916688000,108158000,None,211630000,725290000,None,None,204407000,78098999,0,0,None,0.322,0.24,-1709285000,-1504878000,0.96,2025-09-30,22.42,7800000,2696705000.0,-291587000,-2107212000,5030000,72566000,72566000,None,397927000,1929000,32696000,None,None,4537473000,None,7164000,514089000,-2112242000,-387646000,None,0.302,663937000,462162000,-753749000,239146000,212994000,None,1390633000,None,None,None,None,None,40.64,5.31,None,None,None,None,None,12293000,None,0.155,None,None,2025-11-19,quarterly,1.2,USD,pre-market,None,-3946858000,0.0814,0.86,0.191,13.87,3100000,4847344000,222554000,100924000,54.57,63.9,25.0,7687901000,2910829000,4042601000,11572561000,4777072000,7529960000,625101000,-3887059000,34.27,None,74.61,31.79
2025-12-28,VIK,2.14,6126790000.0,34.27,None,1.804,668088000,98241000,1812773000,1812773000,22829000,-659671000,None,None,-328000,None,None,None,86000,431455024,None,916688000,916688000,108158000,None,211630000,725290000,None,None,204407000,65440000,0,0,None,0.322,0.24,-1709285000,-1504878000,0.96,2025-06-30,22.42,7800000,2696705000.0,-291587000,-2107212000,5030000,72566000,72566000,None,397927000,1929000,32696000,None,None,4537473000,None,7164000,439237000,-2112242000,-387646000,None,0.302,470681000,462162000,-753749000,239146000,212994000,None,1390633000,None,None,None,None,None,40.64,5.31,None,None,None,None,None,9600000,None,0.155,None,None,2025-11-19,quarterly,1.2,USD,pre-market,None,-3946858000,0.0814,0.86,0.191,13.87,3100000,4847344000,222554000,100924000,54.57,63.9,25.0,7687901000,2910829000,4042601000,11572561000,4777072000,7529960000,625101000,-3887059000,34.27,None,74.61,31.79
2025-12-28,VIK,2.14,6126790000.0,34.27,None,1.804,146294000,98241000,1812773000,1812773000,-184510000,-130096000,None,None,-273000,None,None,None,86000,431455024,None,916688000,916688000,108158000,None,211630000,725290000,None,None,204407000,68800000,867000,867000,None,0.322,0.24,-1709285000,-1504878000,0.96,2025-03-31,22.42,7800000,2696705000.0,-291587000,-2107212000,5030000,72566000,72566000,None,397927000,1929000,32696000,None,None,4537473000,None,7164000,-105473000,-2112242000,-387646000,None,0.302,587885000,462162000,-753749000,239146000,212994000,None,1390633000,None,None,None,None,None,40.64,5.31,None,None,None,None,None,5457000,None,0.155,None,None,2025-11-19,quarterly,1.2,USD,pre-market,None,-3946858000,0.0814,0.86,0.191,13.87,3100000,4847344000,222554000,100924000,54.57,63.9,25.0,7687901000,2910829000,4042601000,11572561000,4777072000,7529960000,625101000,-3887059000,34.27,None,74.61,31.79
2025-12-28,VIK,2.14,6126790000.0,34.27,None,1.804,550403000,98241000,1812773000,1812773000,274231000,-532994000,None,None,-32022000,None,None,None,86000,431455024,None,916688000,916688000,108158000,None,211630000,725290000,None,None,204407000,73740000,720000,720000,None,0.322,0.24,-1709285000,-1504878000,0.96,2024-12-31,22.42,7800000,2696705000.0,-291587000,-2107212000,5030000,72566000,72566000,None,397927000,1929000,32696000,None,None,4537473000,None,7164000,116304000,-2112242000,-387646000,None,0.302,370520000,462162000,-753749000,239146000,212994000,None,1390633000,None,None,None,None,None,40.64,5.31,None,None,None,None,None,256308000,None,0.155,None,None,2025-11-19,quarterly,1.2,USD,pre-market,None,-3946858000,0.0814,0.86,0.191,13.87,3100000,4847344000,222554000,100924000,54.57,63.9,25.0,7687901000,2910829000,4042601000,11572561000,4777072000,7529960000,625101000,-3887059000,34.27,None,74.61,31.79
2025-12-28,VIK,2.14,6126790000.0,34.27,None,1.804,114143000,98241000,1812773000,1812773000,-191070000,-99884000,None,None,-6488000,None,None,None,86000,431455024,None,916688000,916688000,108158000,None,211630000,725290000,None,None,204407000,61052000,720000,720000,None,0.322,0.24,-1709285000,-1504878000,0.96,2024-09-30,22.42,7800000,2696705000.0,-291587000,-2107212000,5030000,72566000,72566000,None,397927000,1929000,32696000,None,None,4537473000,None,7164000,374800000,-2112242000,-387646000,None,0.302,828670000,462162000,-753749000,239146000,212994000,None,1390633000,None,None,None,None,None,40.64,5.31,None,None,None,None,None,243927000,None,0.155,None,None,2025-11-19,quarterly,1.2,USD,pre-market,None,-3946858000,0.0814,0.86,0.191,13.87,3100000,4847344000,222554000,100924000,54.57,63.9,25.0,7687901000,2910829000,4042601000,11572561000,4777072000,7529960000,625101000,-3887059000,34.27,None,74.61,31.79
2025-12-28,VIK,2.14,6126790000.0,34.27,None,1.804,156415000,98241000,1812773000,1812773000,-48551000,-156861000,None,None,1527000,None,None,None,86000,431455024,None,916688000,916688000,108158000,None,211630000,725290000,None,None,204407000,61141000,18949000,18949000,None,0.322,0.24,-1709285000,-1504878000,0.96,2024-06-30,22.42,7800000,2696705000.0,-291587000,-2107212000,5030000,72566000,72566000,None,397927000,1929000,32696000,None,None,4537473000,None,7164000,155652000,-2112242000,-387646000,None,0.302,419788000,462162000,-753749000,239146000,212994000,None,1390633000,None,None,None,None,None,40.64,5.31,None,None,None,None,None,-124109000,None,0.155,None,None,2025-11-19,quarterly,1.2,USD,pre-market,None,-3946858000,0.0814,0.86,0.191,13.87,3100000,4847344000,222554000,100924000,54.57,63.9,25.0,7687901000,2910829000,4042601000,11572561000,4777072000,7529960000,625101000,-3887059000,34.27,None,74.61,31.79
2025-12-28,VIK,2.14,6126790000.0,34.27,None,1.804,95413000,98241000,1812773000,1812773000,-85327000,-100017000,None,None,429000,None,None,None,86000,431455024,None,916688000,916688000,108158000,None,211630000,725290000,None,None,204407000,64911000,720000,720000,None,0.322,0.24,-1709285000,-1504878000,0.96,2024-03-31,22.42,7800000,2696705000.0,-291587000,-2107212000,5030000,72566000,72566000,None,397927000,1929000,32696000,None,None,4537473000,None,7164000,-494224000,-2112242000,-387646000,None,0.302,347596000,462162000,-753749000,239146000,212994000,None,1390633000,None,None,None,None,None,40.64,5.31,None,None,None,None,None,-124109000,None,0.155,None,None,2025-11-19,quarterly,1.2,USD,pre-market,None,-3946858000,0.0814,0.86,0.191,13.87,3100000,4847344000,222554000,100924000,54.57,63.9,25.0,7687901000,2910829000,4042601000,11572561000,4777072000,7529960000,625101000,-3887059000,34.27,None,74.61,31.79
2025-12-28,VIK,2.14,6126790000.0,34.27,None,1.804,96832000,98241000,1812773000,1812773000,-183176000,-82133000,None,None,-1347000,None,None,None,86000,431455024,None,916688000,916688000,108158000,None,211630000,725290000,None,None,204407000,62494000,25010000,25010000,None,0.322,0.24,-1709285000,-1504878000,0.96,2023-12-31,22.42,7800000,2696705000.0,-291587000,-2107212000,5030000,72566000,72566000,None,397927000,1929000,32696000,None,None,4537473000,None,7164000,-596096000,-2112242000,-387646000,None,0.302,103582000,462162000,-753749000,239146000,212994000,None,1390633000,None,None,None,None,None,40.64,5.31,None,None,None,None,None,None,None,0.155,None,None,2025-11-19,quarterly,1.2,USD,pre-market,None,-3946858000,0.0814,0.86,0.191,13.87,3100000,4847344000,222554000,100924000,54.57,63.9,25.0,7687901000,2910829000,4042601000,11572561000,4777072000,7529960000,625101000,-3887059000,34.27,None,74.61,31.79
2025-12-28,VIK,2.14,6126790000.0,34.27,None,1.804,59126000,98241000,1812773000,1812773000,-196447000,-47592000,None,None,-2733000,None,None,None,86000,431455024,None,916688000,916688000,108158000,None,211630000,725290000,None,None,204407000,62807000,0,0,None,0.322,0.24,-1709285000,-1504878000,0.96,2023-09-30,22.42,7800000,2696705000.0,-291587000,-2107212000,5030000,72566000,72566000,None,397927000,1929000,32696000,None,None,4537473000,None,7164000,-1238192000,-2112242000,-387646000,None,0.302,454300000,462162000,-753749000,239146000,212994000,None,1390633000,None,None,None,None,None,40.64,5.31,None,None,None,None,None,None,None,0.155,None,None,2025-11-19,quarterly,1.2,USD,pre-market,None,-3946858000,0.0814,0.86,0.191,13.87,3100000,4847344000,222554000,100924000,54.57,63.9,25.0,7687901000,2910829000,4042601000,11572561000,4777072000,7529960000,625101000,-3887059000,34.27,None,74.61,31.79
2025-12-28,VIK,2.14,6126790000.0,34.27,None,1.804,394636000,98241000,1812773000,1812773000,98660000,-383483000,None,None,816000,None,None,None,86000,431455024,None,916688000,916688000,108158000,None,211630000,725290000,None,None,204407000,63311000,24624000,24624000,None,0.322,0.24,-1709285000,-1504878000,0.96,2023-06-30,22.42,7800000,2696705000.0,-291587000,-2107212000,5030000,72566000,72566000,None,397927000,1929000,32696000,None,None,4537473000,None,7164000,190054000,-2112242000,-387646000,None,0.302,588328000,462162000,-753749000,239146000,212994000,None,1390633000,None,None,None,None,None,40.64,5.31,None,None,None,None,None,None,None,0.155,None,None,2025-11-19,quarterly,1.2,USD,pre-market,None,-3946858000,0.0814,0.86,0.191,13.87,3100000,4847344000,222554000,100924000,54.57,63.9,25.0,7687901000,2910829000,4042601000,11572561000,4777072000,7529960000,625101000,-3887059000,34.27,None,74.61,31.79
2025-12-28,VIK,2.14,6126790000.0,34.27,None,1.804,125741000,98241000,1812773000,1812773000,-198688000,-121019000,None,None,-5960000,None,None,None,86000,431455024,None,916688000,916688000,108158000,None,211630000,725290000,None,None,204407000,62699000,0,0,None,0.322,0.24,-1709285000,-1504878000,0.96,2023-03-31,22.42,7800000,2696705000.0,-291587000,-2107212000,5030000,72566000,72566000,None,397927000,1929000,32696000,None,None,4537473000,None,7164000,-214367000,-2112242000,-387646000,None,0.302,225121000,462162000,-753749000,239146000,212994000,None,1390633000,None,None,None,None,None,40.64,5.31,None,None,None,None,None,None,None,0.155,None,None,2025-11-19,quarterly,1.2,USD,pre-market,None,-3946858000,0.0814,0.86,0.191,13.87,3100000,4847344000,222554000,100924000,54.57,63.9,25.0,7687901000,2910829000,4042601000,11572561000,4777072000,7529960000,625101000,-3887059000,34.27,None,74.61,31.79
2025-12-28,VIK,2.14,6126790000.0,34.27,None,1.804,337367000,98241000,1812773000,1812773000,93422000,-329621000,None,None,-4591000,None,None,None,86000,431455024,None,916688000,916688000,108158000,None,211630000,725290000,None,None,204407000,64152000,23574000,23574000,None,0.322,0.24,-1709285000,-1504878000,0.96,2022-12-31,22.42,7800000,2696705000.0,-291587000,-2107212000,5030000,72566000,72566000,None,397927000,1929000,32696000,None,None,4537473000,None,7164000,193166000,-2112242000,-387646000,None,0.302,193950000,462162000,-753749000,239146000,212994000,None,1390633000,None,None,None,None,None,40.64,5.31,None,None,None,None,None,None,None,0.155,None,None,2025-11-19,quarterly,1.2,USD,pre-market,None,-3946858000,0.0814,0.86,0.191,13.87,3100000,4847344000,222554000,100924000,54.57,63.9,25.0,7687901000,2910829000,4042601000,11572561000,4777072000,7529960000,625101000,-3887059000,34.27,None,74.61,31.79
2025-12-28,VIK,2.14,6126790000.0,34.27,None,1.804,917424000,98241000,1812773000,1812773000,-247903000,-853711000,None,None,-36554000,None,None,None,86000,431455024,None,916688000,916688000,108158000,None,211630000,725290000,None,None,204407000,260844000,18949000,18949000,None,0.322,0.24,-1709285000,-1504878000,0.96,2024-12-31,22.42,7800000,2696705000.0,-291587000,-2107212000,5030000,72566000,72566000,None,397927000,1929000,32696000,None,None,4537473000,None,7164000,152977000,-2112242000,-387646000,None,0.302,2082009000,462162000,-753749000,239146000,212994000,None,1390633000,None,None,None,None,None,40.64,5.31,None,None,None,None,None,256308000,None,0.155,None,None,2025-11-19,annual,1.2,USD,pre-market,None,-3946858000,0.0814,0.86,0.191,13.87,3100000,4847344000,222554000,100924000,54.57,63.9,25.0,7687901000,2910829000,4042601000,11572561000,4777072000,7529960000,625101000,-3887059000,34.27,None,74.61,31.79
2025-12-28,VIK,2.14,6126790000.0,34.27,None,1.804,676335000,98241000,1812773000,1812773000,-479651000,-634227000,None,None,-9224000,None,None,None,86000,431455024,None,916688000,916688000,108158000,None,211630000,725290000,None,None,204407000,251311000,49634000,49634000,None,0.322,0.24,-1709285000,-1504878000,0.96,2023-12-31,22.42,7800000,2696705000.0,-291587000,-2107212000,5030000,72566000,72566000,None,397927000,1929000,32696000,None,None,4537473000,None,7164000,-1859077000,-2112242000,-387646000,None,0.302,1371331000,462162000,-753749000,239146000,212994000,None,1390633000,None,None,None,None,None,40.64,5.31,None,None,None,None,None,0,None,0.155,None,None,2025-11-19,annual,1.2,USD,pre-market,None,-3946858000,0.0814,0.86,0.191,13.87,3100000,4847344000,222554000,100924000,54.57,63.9,25.0,7687901000,2910829000,4042601000,11572561000,4777072000,7529960000,625101000,-3887059000,34.27,None,74.61,31.79
2025-12-28,VIK,2.14,6126790000.0,34.27,None,1.804,954898000,98241000,1812773000,1812773000,322044000,-856379000,None,None,-12682000,None,None,None,86000,431455024,None,916688000,916688000,108158000,None,211630000,725290000,None,None,204407000,276513000,46462000,46462000,None,0.322,0.24,-1709285000,-1504878000,0.96,2022-12-31,22.42,7800000,2696705000.0,-291587000,-2107212000,5030000,72566000,72566000,None,397927000,1929000,32696000,None,None,4537473000,None,7164000,398563000,-2112242000,-387646000,None,0.302,-15435000,462162000,-753749000,239146000,212994000,None,1390633000,None,None,None,None,None,40.64,5.31,None,None,None,None,None,912000,None,0.155,None,None,2025-11-19,annual,1.2,USD,pre-market,None,-3946858000,0.0814,0.86,0.191,13.87,3100000,4847344000,222554000,100924000,54.57,63.9,25.0,7687901000,2910829000,4042601000,11572561000,4777072000,7529960000,625101000,-3887059000,34.27,None,74.61,31.79
2025-12-28,VIK,2.14,6126790000.0,34.27,None,1.804,959393000,98241000,1812773000,1812773000,1307038000,-677393000,None,None,-7018000,None,None,None,86000,431455024,None,916688000,916688000,108158000,None,211630000,725290000,None,None,204407000,204407000,51222000,51222000,None,0.322,0.24,-1709285000,-1504878000,0.96,2021-12-31,22.42,7800000,2696705000.0,-291587000,-2107212000,5030000,72566000,72566000,None,397927000,1929000,32696000,None,None,4537473000,None,7164000,-2111994000,-2112242000,-387646000,None,0.302,359809000,462162000,-753749000,239146000,212994000,None,1390633000,None,None,None,None,None,40.64,5.31,None,None,None,None,None,-200000000,None,0.155,None,None,2025-11-19,annual,1.2,USD,pre-market,None,-3946858000,0.0814,0.86,0.191,13.87,3100000,4847344000,222554000,100924000,54.57,63.9,25.0,7687901000,2910829000,4042601000,11572561000,4777072000,7529960000,625101000,-3887059000,34.27,None,74.61,31.79
