date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,YUM,5.13,8061000000.0,29.87,,0.668,-27.0,,,,,,,,,,,,,,,None,3741000000,3741000000,,,,,,None,160000000,,2.84,0.0184,,,,0.044,0.1,363000000,523000000,1.48,2006-12-31,22.83,,3722000000.0,-725000000,280000000,48000000,,,None,49000000,None,,None,,,,,232000000,0,None,None,0.344,,-1054000000,329000000,,,,,None,,,,,1.903,5.28,,,,,,,,0.179,,,2025-11-04,quarterly,1.58,USD,pre-market,33000000,,0.24,0.0,0.084,28.82,1194000000,,,,147.69,148.12,6.7568,,,,,,,3016000000,,29.87,,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,,0.668,-27.0,,,,,,,,,,,,,,,None,1176000000,1176000000,,,,,,None,109000000,,2.84,0.0184,,,,0.044,0.1,345000000,454000000,1.48,2006-09-30,22.83,,3722000000.0,1102000000,310000000,80000000,,,None,2000000,None,,None,,,,,230000000,0,None,None,0.344,,266000000,344000000,,,,,None,,,,,1.903,5.28,,,,,,,,0.179,,,2025-11-04,quarterly,1.58,USD,pre-market,0,,0.24,0.0,0.084,28.82,841000000,,,,147.69,148.12,6.7568,,,,,,,2278000000,,29.87,,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,,0.668,-27.0,,,,,,,,,,,,,,,None,1119000000,1119000000,,,,,,None,111000000,,2.84,0.0184,,,,0.044,0.1,325000000,436000000,1.48,2006-06-30,22.83,,3722000000.0,1063000000,271000000,79000000,,,None,36000000,None,,None,,,,,192000000,0,None,None,0.344,,756000000,307000000,,,,,None,,,,,1.903,5.28,,,,,,,,0.179,,,2025-11-04,quarterly,1.58,USD,pre-market,0,,0.24,0.0,0.084,28.82,800000000,,,,147.69,148.12,6.7568,,,,,,,2182000000,,29.87,,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,,0.668,-27.0,,,,,,,,,,,,,,,None,1058000000,1058000000,,,,,,None,99000000,,2.84,0.0184,,,,0.044,0.1,288000000,387000000,1.48,2006-03-31,22.83,,3722000000.0,1027000000,247000000,77000000,,,None,127000000,None,,None,,,,,170000000,0,None,None,0.344,,745000000,282000000,,,,,None,,,,,1.903,5.28,,,,,,,,0.179,,,2025-11-04,quarterly,1.58,USD,pre-market,0,,0.24,0.0,0.084,28.82,755000000,,,,147.69,148.12,6.7568,,,,,,,2085000000,,29.87,,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,,0.668,-27.0,,,,,,,,,,,,,,,None,2215000000,2215000000,,,,,,None,150000000,,2.84,0.0184,,,,0.044,0.1,293000000,443000000,1.48,2005-12-31,22.83,,3722000000.0,684000000,252000000,52000000,,,None,47000000,None,,None,,,,,200000000,0,None,None,0.344,,391000000,293000000,,,,,None,,,,,1.903,5.28,,,,,,,,0.179,,,2025-11-04,quarterly,1.58,USD,pre-market,33000000,,0.24,0.0,0.084,28.82,906000000,,,,147.69,148.12,6.7568,,,,,,,2899000000,,29.87,,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,,0.668,-27.0,,,,,,,,,,,,,,,None,1698000000,1698000000,,,,,,None,111000000,,2.84,0.0184,,,,0.044,0.1,325000000,436000000,1.48,2005-09-30,22.83,,3722000000.0,545000000,280000000,75000000,,,None,2000000,None,,None,,,,,205000000,0,None,None,0.344,,755000000,308000000,,,,,None,,,,,1.903,5.28,,,,,,,,0.179,,,2025-11-04,quarterly,1.58,USD,pre-market,0,,0.24,0.0,0.084,28.82,825000000,,,,147.69,148.12,6.7568,,,,,,,2243000000,,29.87,,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,,0.668,-27.0,,,,,,,,,,,,,,,None,3965000000,3965000000,,,,,,None,175000000,,2.84,0.0184,,,,0.044,0.1,2389000000,2564000000,1.48,2024-12-31,22.83,,3722000000.0,3584000000,1900000000,414000000,,,None,489000000,510000000,,None,,,,,1486000000,1486000000,-489000000,None,0.344,,1181000000,2403000000,,,,,None,,,,,1.903,5.28,,,,,,,,0.179,,,2025-11-04,annual,1.58,USD,pre-market,None,,0.24,0.0,0.084,28.82,1181000000,,,,147.69,148.12,6.7568,,,,,,,7549000000,,29.87,,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,,0.668,-27.0,,,,,,,,,,,,,,,None,3580000000,3580000000,,,,,,None,153000000,,2.84,0.0184,,,,0.044,0.1,2331000000,2484000000,1.48,2023-12-31,22.83,,3722000000.0,3496000000,1818000000,221000000,,,None,513000000,506000000,,None,,,,,1597000000,1597000000,-513000000,None,0.344,,1178000000,2318000000,,,,,None,,,,,1.903,5.28,,,,,,,,0.179,,,2025-11-04,annual,1.58,USD,pre-market,None,,0.24,0.0,0.084,28.82,1193000000,,,,147.69,148.12,6.7568,,,,,,,7076000000,,29.87,,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,,0.668,-27.0,,,,,,,,,,,,,,,None,3535000000,3535000000,,,,,,None,146000000,,2.84,0.0184,,,,0.044,0.1,2189000000,2335000000,1.48,2022-12-31,22.83,,3722000000.0,3307000000,1662000000,337000000,,,None,527000000,516000000,,None,,,,,1325000000,1325000000,-527000000,None,0.344,,1120000000,2187000000,,,,,None,,,,,1.903,5.28,,,,,,,,0.179,,,2025-11-04,annual,1.58,USD,pre-market,None,,0.24,0.0,0.084,28.82,1140000000,,,,147.69,148.12,6.7568,,,,,,,6842000000,,29.87,,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,,0.668,-27.0,,,,,,,,,,,,,,,None,3418000000,3418000000,,,,,,None,164000000,,2.84,0.0184,,,,0.044,0.1,2218000000,2382000000,1.48,2021-12-31,22.83,,3722000000.0,3166000000,1674000000,99000000,,,None,544000000,458000000,,None,,,,,1575000000,1575000000,-544000000,None,0.344,,1027000000,2139000000,,,,,86000000,,,,,1.903,5.28,,,,,,,,0.179,,,2025-11-04,annual,1.58,USD,pre-market,None,,0.24,0.0,0.084,28.82,1060000000,,,,147.69,148.12,6.7568,,,,,,,6584000000,,29.87,,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,,0.668,-27.0,,,,,,,,,,,,,,,None,2965000000,2965000000,,,,,,None,146000000,,2.84,0.0184,,,,0.044,0.1,1563000000,1709000000,1.48,2020-12-31,22.83,,3722000000.0,2687000000,1020000000,116000000,,,None,543000000,469000000,,None,,,,,904000000,918000000,-543000000,None,0.344,,1184000000,1503000000,,,,,74000000,,,,,1.903,5.28,,,,,,,,0.179,,,2025-11-04,annual,1.58,USD,pre-market,None,,0.24,0.0,0.084,28.82,1064000000,,,,147.69,148.12,6.7568,,,,,,,5652000000,,29.87,,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,,0.668,-27.0,,,,,,,,,,,,,,,None,2783000000,2783000000,,,,,,None,112000000,,2.84,0.0184,,,,0.044,0.1,1859000000,1971000000,1.48,2019-12-31,22.83,,3722000000.0,2814000000,1373000000,79000000,,,None,486000000,553000000,,None,,,,,1294000000,1298000000,-486000000,None,0.344,,884000000,1930000000,,,,,-67000000,,,,,1.903,5.28,,,,,,,,0.179,,,2025-11-04,annual,1.58,USD,pre-market,None,,0.24,0.0,0.084,28.82,917000000,,,,147.69,148.12,6.7568,,,,,,,5597000000,,29.87,,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,,0.668,-27.0,,,,,,,,,,,,,,,None,3030000000,3030000000,,,,,,None,137000000,,2.84,0.0184,,,,0.044,0.1,2291000000,2428000000,1.48,2018-12-31,22.83,,3722000000.0,2658000000,1839000000,297000000,,,None,452000000,443000000,,None,,,,,1542000000,1542000000,-452000000,None,0.344,,362000000,2296000000,,,,,540000000,,,,,1.903,5.28,,,,,,,,0.179,,,2025-11-04,annual,1.58,USD,pre-market,None,,0.24,0.0,0.084,28.82,895000000,,,,147.69,148.12,6.7568,,,,,,,5688000000,,29.87,,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,,0.668,-27.0,,,,,,,,,,,,,,,None,3191000000,3191000000,,,,,,None,253000000,,2.84,0.0184,,,,0.044,0.1,2719000000,2972000000,1.48,2017-12-31,22.83,,3722000000.0,2687000000,2274000000,934000000,,,None,445000000,440000000,,None,,,,,1340000000,1340000000,-440000000,None,0.344,,-74000000,2761000000,,,,,1083000000,,,,,1.903,5.28,,,,,,,,0.179,,,2025-11-04,annual,1.58,USD,pre-market,22000000,,0.24,0.0,0.084,28.82,999000000,,,,147.69,148.12,6.7568,,,,,,,5878000000,,29.87,,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,,0.668,-27.0,,,,,,,,,,,,,,,None,3690000000,3690000000,,,,,,None,310000000,,2.84,0.0184,,,,0.044,0.1,1652000000,1962000000,1.48,2016-12-31,22.83,,3722000000.0,2666000000,1345000000,327000000,,,None,305000000,305000000,,None,,,,,1643000000,929000000,-307000000,None,0.344,,984000000,1682000000,,,,,141000000,,,,,1.903,5.28,,,,,,,,0.179,,,2025-11-04,annual,1.58,USD,pre-market,24000000,,0.24,0.0,0.084,28.82,1129000000,,,,147.69,148.12,6.7568,,,,,,,6356000000,,29.87,,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,,0.668,-27.0,,,,,,,,,,,,,,,None,3867000000,3867000000,,,,,,None,319000000,,2.84,0.0184,,,,0.044,0.1,1394000000,1713000000,1.48,2015-12-31,22.83,,3722000000.0,2551000000,1253000000,327000000,,,None,141000000,141000000,,None,,,,,1293000000,1298000000,None,None,0.344,,1117000000,1434000000,,,,,-10000000,,,,,1.903,5.28,,,,,,,,0.179,,,2025-11-04,annual,1.58,USD,pre-market,24000000,,0.24,0.0,0.084,28.82,1058000000,,,,147.69,148.12,6.7568,,,,,,,6418000000,,29.87,,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,,0.668,-27.0,,,,,,,,,,,,,,,None,9842000000,9842000000,,,,,,None,328000000,,2.84,0.0184,,,,0.044,0.1,1517000000,1845000000,1.48,2014-12-31,22.83,,3722000000.0,3437000000,1374000000,368000000,,,None,143000000,None,,None,,,,,1051000000,1021000000,None,None,0.344,,1041000000,1517000000,,,,,None,,,,,1.903,5.28,,,,,,,,0.179,,,2025-11-04,annual,1.58,USD,pre-market,25000000,,0.24,0.0,0.084,28.82,1028000000,,,,147.69,148.12,6.7568,,,,,,,13279000000,,29.87,,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,,0.668,-27.0,,,,,,,,,,,,,,,None,9501000000,9501000000,,,,,,None,721000000,,2.84,0.0184,,,,0.044,0.1,1798000000,2519000000,1.48,2013-12-31,22.83,,3722000000.0,3583000000,1551000000,487000000,,,None,270000000,None,,None,,,,,1091000000,1064000000,None,None,0.344,,1412000000,1798000000,,,,,None,,,,,1.903,5.28,,,,,,,,0.179,,,2025-11-04,annual,1.58,USD,pre-market,31000000,,0.24,0.0,0.084,28.82,1412000000,,,,147.69,148.12,6.7568,,,,,,,13084000000,,29.87,,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,,0.668,-27.0,,,,,,,,,,,,,,,None,9985000000,9985000000,,,,,,None,665000000,,2.84,0.0184,,,,0.044,0.1,2294000000,2959000000,1.48,2012-12-31,22.83,,3722000000.0,3648000000,2145000000,537000000,,,None,169000000,None,,None,,,,,1597000000,1608000000,None,None,0.344,,1354000000,2294000000,,,,,None,,,,,1.903,5.28,,,,,,,,0.179,,,2025-11-04,annual,1.58,USD,pre-market,30000000,,0.24,0.0,0.084,28.82,1510000000,,,,147.69,148.12,6.7568,,,,,,,13633000000,,29.87,,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,,0.668,-27.0,,,,,,,,,,,,,,,None,9140000000,9140000000,,,,,,None,637000000,,2.84,0.0184,,,,0.044,0.1,1843000000,2480000000,1.48,2011-12-31,22.83,,3722000000.0,3486000000,1659000000,324000000,,,None,184000000,None,,None,,,,,1319000000,None,None,None,0.344,,1526000000,1815000000,,,,,None,,,,,1.903,5.28,,,,,,,,0.179,,,2025-11-04,annual,1.58,USD,pre-market,34000000,,0.24,0.0,0.084,28.82,1372000000,,,,147.69,148.12,6.7568,,,,,,,12626000000,,29.87,,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,,0.668,-27.0,,,,,,,,,,,,,,,None,8120000000,8120000000,,,,,,None,589000000,,2.84,0.0184,,,,0.044,0.1,1789000000,2378000000,1.48,2010-12-31,22.83,,3722000000.0,3223000000,1594000000,416000000,,,None,195000000,None,,None,,,,,1158000000,1178000000,None,None,0.344,,1344000000,1769000000,,,,,None,,,,,1.903,5.28,,,,,,,,0.179,,,2025-11-04,annual,1.58,USD,pre-market,33000000,,0.24,0.0,0.084,28.82,1277000000,,,,147.69,148.12,6.7568,,,,,,,11343000000,,29.87,,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,,0.668,-27.0,,,,,,,,,,,,,,,None,8052000000,8052000000,,,,,,None,580000000,,2.84,0.0184,,,,0.044,0.1,1608000000,2188000000,1.48,2009-12-31,22.83,,3722000000.0,2784000000,1396000000,313000000,,,None,212000000,None,,None,,,,,1071000000,None,None,None,0.344,,1194000000,1590000000,,,,,None,,,,,1.903,5.28,,,,,,,,0.179,,,2025-11-04,annual,1.58,USD,pre-market,31000000,,0.24,0.0,0.084,28.82,3998000000,,,,147.69,148.12,6.7568,,,,,,,10836000000,,29.87,,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,,0.668,-27.0,,,,,,,,,,,,,,,None,8539000000,8539000000,,,,,,None,556000000,,2.84,0.0184,,,,0.044,0.1,1544000000,2100000000,1.48,2008-12-31,22.83,,3722000000.0,2740000000,1291000000,316000000,,,None,253000000,None,,None,,,,,964000000,None,None,None,0.344,,1223000000,1517000000,,,,,None,,,,,1.903,5.28,,,,,,,,0.179,,,2025-11-04,annual,1.58,USD,pre-market,34000000,,0.24,0.0,0.084,28.82,4198000000,,,,147.69,148.12,6.7568,,,,,,,11279000000,,29.87,,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,,0.668,-27.0,,,,,,,,,,,,,,,None,7813000000,7813000000,,,,,,None,542000000,,2.84,0.0184,,,,0.044,0.1,1381000000,1923000000,1.48,2007-12-31,22.83,,3722000000.0,2603000000,1191000000,282000000,,,None,166000000,None,,None,,,,,909000000,None,None,None,0.344,,1246000000,1357000000,,,,,None,,,,,1.903,5.28,,,,,,,,0.179,,,2025-11-04,annual,1.58,USD,pre-market,39000000,,0.24,0.0,0.084,28.82,3937000000,,,,147.69,148.12,6.7568,,,,,,,10416000000,,29.87,,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,,0.668,-27.0,,,,,,,,,,,,,,,None,7094000000,7094000000,,,,,,None,479000000,,2.84,0.0184,,,,0.044,0.1,1321000000,1800000000,1.48,2006-12-31,22.83,,3722000000.0,2467000000,1108000000,284000000,,,None,154000000,None,,None,,,,,824000000,None,None,None,0.344,,1205000000,1262000000,,,,,None,,,,,1.903,5.28,,,,,,,,0.179,,,2025-11-04,annual,1.58,USD,pre-market,33000000,,0.24,0.0,0.084,28.82,3590000000,,,,147.69,148.12,6.7568,,,,,,,9561000000,,29.87,,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,,0.668,-27.0,,,,,,,,,,,,,,,None,7122000000,7122000000,,,,,,None,469000000,,2.84,0.0184,,,,0.044,0.1,1153000000,1622000000,1.48,2005-12-31,22.83,,3722000000.0,2227000000,1026000000,264000000,,,None,147000000,None,,None,,,,,762000000,None,None,None,0.344,,1126000000,1153000000,,,,,None,,,,,1.903,5.28,,,,,,,,0.179,,,2025-11-04,annual,1.58,USD,pre-market,33000000,,0.24,0.0,0.084,28.82,1158000000,,,,147.69,148.12,6.7568,,,,,,,9349000000,,29.87,,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,None,0.668,-27.0,,None,1045000000,1045000000,,,,,,,,,0,281000000,None,7122000000,7122000000,1217000000,None,48000000,744000000,None,None,469000000,,2.84,0.0184,,,,0.044,0.1,1153000000,1622000000,1.48,2025-09-30,22.83,779000000,3722000000.0,2227000000,1026000000,264000000,462000000,462000000,None,147000000,None,None,None,None,11506000000,None,None,762000000,None,None,None,0.344,,1126000000,1153000000,415000000,36000000,None,1891000000,None,,,,,1.903,5.28,,,,,,,,0.179,,2377000000,2025-11-04,quarterly,1.58,USD,pre-market,33000000,-7183000000,0.24,0.0,0.084,28.82,1158000000,11554000000,48000000,0,147.69,148.12,6.7568,7193000000,2204000000,1301000000,14697000000,4989000000,13396000000,9349000000,-7505000000,29.87,None,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,None,0.668,-27.0,,None,677000000,677000000,,,,,,,,,0,281000000,None,7122000000,7122000000,1223000000,None,971000000,813000000,None,None,469000000,,2.84,0.0184,,,,0.044,0.1,1153000000,1622000000,1.48,2025-06-30,22.83,792000000,3722000000.0,2227000000,1026000000,264000000,454000000,454000000,None,147000000,None,None,None,None,10418000000,None,None,762000000,None,None,None,0.344,,1126000000,1153000000,336000000,35000000,None,1950000000,None,,,,,1.903,5.28,,,,,,,,0.179,,1383000000,2025-11-04,quarterly,1.58,USD,pre-market,33000000,-7361000000,0.24,0.0,0.084,28.82,1158000000,12315000000,971000000,0,147.69,148.12,6.7568,6917000000,1826000000,2229000000,14597000000,5090000000,12368000000,9349000000,-7680000000,29.87,None,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,None,0.668,-27.0,,None,607000000,607000000,,,,,,,,,0,282000000,None,7122000000,7122000000,1179000000,None,30000000,761000000,None,None,469000000,,2.84,0.0184,,,,0.044,0.1,1153000000,1622000000,1.48,2025-03-31,22.83,746000000,3722000000.0,2227000000,1026000000,264000000,418000000,418000000,None,147000000,None,None,None,None,11327000000,None,None,762000000,None,None,None,0.344,,1126000000,1153000000,359000000,1000000,None,1905000000,None,,,,,1.903,5.28,,,,,,,,0.179,,2227000000,2025-11-04,quarterly,1.58,USD,pre-market,33000000,-7434000000,0.24,0.0,0.084,28.82,1158000000,11357000000,30000000,0,147.69,148.12,6.7568,6659000000,1727000000,1231000000,14463000000,4933000000,13232000000,9349000000,-7804000000,29.87,None,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,None,0.668,-27.0,,1020000000,616000000,616000000,,,,,,,,,0,283000000,None,7122000000,7122000000,249000000,None,19000000,830000000,None,None,469000000,,2.84,0.0184,,,,0.044,0.1,1153000000,1622000000,1.48,2024-12-31,22.83,736000000,3722000000.0,2227000000,1026000000,264000000,416000000,416000000,None,147000000,None,None,None,None,11247000000,None,0,762000000,None,None,None,0.344,,1126000000,1153000000,334000000,871000000,None,938000000,None,,,,,1.903,5.28,,,,,,,,0.179,,2185000000,2025-11-04,quarterly,1.58,USD,pre-market,33000000,-7256000000,0.24,0.0,0.084,28.82,1158000000,12286000000,118000000,91000000,147.69,148.12,6.7568,6727000000,1871000000,1269000000,14375000000,4856000000,13106000000,9349000000,-7648000000,29.87,None,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,None,0.668,-27.0,,None,457000000,457000000,,,,,,,,,0,285000000,None,7122000000,7122000000,1138000000,None,24000000,763000000,None,None,469000000,,2.84,0.0184,,,,0.044,0.1,1153000000,1622000000,1.48,2024-09-30,22.83,735000000,3722000000.0,2227000000,1026000000,264000000,416000000,416000000,None,147000000,None,None,None,None,11169000000,None,0,762000000,None,None,None,0.344,,1126000000,1153000000,314000000,24000000,None,1780000000,None,,,,,1.903,5.28,,,,,,,,0.179,,2190000000,2025-11-04,quarterly,1.58,USD,pre-market,33000000,-7389000000,0.24,0.0,0.084,28.82,1158000000,11193000000,24000000,91000000,147.69,148.12,6.7568,6461000000,1625000000,1186000000,14135000000,4836000000,12949000000,9349000000,-7674000000,29.87,None,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,None,0.668,-27.0,,None,404000000,404000000,,,,,,,,,None,286000000,None,7122000000,7122000000,1098000000,None,24000000,733000000,None,None,469000000,,2.84,0.0184,,,,0.044,0.1,1153000000,1622000000,1.48,2024-06-30,22.83,718000000,3722000000.0,2227000000,1026000000,264000000,417000000,417000000,None,147000000,None,None,None,None,11140000000,None,0,762000000,None,None,None,0.344,,1126000000,1153000000,382000000,14000000,None,1749000000,None,,,,,1.903,5.28,,,,,,,,0.179,,None,2025-11-04,quarterly,1.58,USD,pre-market,33000000,-7321000000,0.24,0.0,0.084,28.82,1158000000,11164000000,24000000,116000000,147.69,148.12,6.7568,6395000000,1635000000,1136000000,14025000000,4760000000,12889000000,9349000000,-7630000000,29.87,None,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,None,0.668,-27.0,,None,652000000,652000000,,,,,,,,,45000000,286000000,None,7122000000,7122000000,1095000000,None,58000000,686000000,None,None,469000000,,2.84,0.0184,,,,0.044,0.1,1153000000,1622000000,1.48,2024-03-31,22.83,641000000,3722000000.0,2227000000,1026000000,264000000,370000000,370000000,None,147000000,None,-28000000,None,None,11130000000,None,0,762000000,None,None,None,0.344,,1126000000,1153000000,436000000,107000000,None,1662000000,None,,,,,1.903,5.28,,,,,,,,0.179,,None,2025-11-04,quarterly,1.58,USD,pre-market,33000000,-7492000000,0.24,0.0,0.084,28.82,1158000000,11188000000,58000000,28000000,147.69,148.12,6.7568,6224000000,1774000000,1188000000,13980000000,4450000000,12792000000,9349000000,-7756000000,29.87,None,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,None,0.668,-27.0,,886000000,512000000,512000000,,,,,,,,,60000000,285000000,None,7122000000,7122000000,231000000,None,45000000,757000000,None,None,469000000,,2.84,0.0184,,,,0.044,0.1,1153000000,1622000000,1.48,2023-12-31,22.83,642000000,3722000000.0,2227000000,1026000000,264000000,377000000,377000000,None,147000000,None,-24000000,None,None,11100000000,None,124000000,762000000,None,None,None,0.344,,1126000000,1153000000,340000000,859000000,None,913000000,None,,,,,1.903,5.28,,,,,,,,0.179,,None,2025-11-04,quarterly,1.58,USD,pre-market,33000000,-7616000000,0.24,0.0,0.084,28.82,1158000000,12031000000,132000000,24000000,147.69,148.12,6.7568,6231000000,1609000000,1277000000,14089000000,4622000000,12812000000,9349000000,-7858000000,29.87,None,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,None,0.668,-27.0,,None,656000000,656000000,,,,,,,,,33000000,286000000,None,7122000000,7122000000,1117000000,None,373000000,647000000,None,None,469000000,,2.84,0.0184,,,,0.044,0.1,1153000000,1622000000,1.48,2023-09-30,22.83,638000000,3722000000.0,2227000000,1026000000,264000000,369000000,369000000,None,147000000,None,-31000000,None,None,11152000000,None,137000000,762000000,None,None,None,0.344,,1126000000,1153000000,402000000,2000000,None,1605000000,None,,,,,1.903,5.28,,,,,,,,0.179,,1157000000,2025-11-04,quarterly,1.58,USD,pre-market,33000000,-7909000000,0.24,0.0,0.084,28.82,1158000000,11525000000,373000000,31000000,147.69,148.12,6.7568,6071000000,1705000000,1504000000,14261000000,4366000000,12757000000,9349000000,-8190000000,29.87,None,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,None,0.668,-27.0,,None,437000000,437000000,,,,,,,,,13000000,286000000,None,7122000000,7122000000,1063000000,None,374000000,656000000,None,None,469000000,,2.84,0.0184,,,,0.044,0.1,1153000000,1622000000,1.48,2023-06-30,22.83,641000000,3722000000.0,2227000000,1026000000,264000000,369000000,369000000,None,147000000,None,-33000000,None,None,11194000000,None,122000000,762000000,None,None,None,0.344,,1126000000,1153000000,422000000,-22000000,None,1603000000,None,,,,,1.903,5.28,,,,,,,,0.179,,1162000000,2025-11-04,quarterly,1.58,USD,pre-market,33000000,-8156000000,0.24,0.0,0.084,28.82,1158000000,11568000000,374000000,33000000,147.69,148.12,6.7568,5848000000,1515000000,1487000000,14284000000,4333000000,12797000000,9349000000,-8436000000,29.87,None,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,None,0.668,-27.0,,None,349000000,349000000,,,,,,,,,0,285000000,None,7122000000,7122000000,1128000000,None,398000000,622000000,None,None,469000000,,2.84,0.0184,,,,0.044,0.1,1153000000,1622000000,1.48,2023-03-31,22.83,639000000,3722000000.0,2227000000,1026000000,264000000,351000000,351000000,None,147000000,None,-24000000,None,None,11349000000,None,93000000,762000000,None,None,None,0.344,,1126000000,1153000000,575000000,-19000000,None,1619000000,None,,,,,1.903,5.28,,,,,,,,0.179,,1162000000,2025-11-04,quarterly,1.58,USD,pre-market,33000000,-8403000000,0.24,0.0,0.084,28.82,1158000000,11747000000,398000000,24000000,147.69,148.12,6.7568,5749000000,1546000000,1555000000,14523000000,4203000000,12968000000,9349000000,-8774000000,29.87,None,160.94,119.8
2025-12-28,YUM,5.13,8061000000.0,29.87,None,0.668,-27.0,,867000000,367000000,367000000,,,,,,,,,0,287000000,None,7122000000,7122000000,243000000,None,398000000,680000000,None,None,469000000,,2.84,0.0184,,,,0.044,0.1,1153000000,1622000000,1.48,2022-12-31,22.83,638000000,3722000000.0,2227000000,1026000000,264000000,354000000,354000000,None,147000000,None,442000000,None,None,11453000000,None,116000000,762000000,None,None,None,0.344,,1126000000,1153000000,562000000,929000000,None,1604000000,None,,,,,1.903,5.28,,,,,,,,0.179,,1171000000,2025-11-04,quarterly,1.58,USD,pre-market,33000000,-8507000000,0.24,0.0,0.084,28.82,1158000000,12661000000,477000000,26000000,147.69,148.12,6.7568,5846000000,1609000000,1665000000,14722000000,4237000000,13057000000,9349000000,-8876000000,29.87,None,160.94,119.8
