date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,4821000,268936000,268936000,,,,,,,,,40000,411702440,None,4515000,4515000,6864000,None,None,54595000,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2025-09-30,227.27,122277000,71551000.0,3162000,-64214000,253000,191066000,191066000,None,0,None,None,None,None,None,None,None,-64467000,None,None,None,-0.742,,67736000,-64574000,11835000,32789000,None,224495000,None,,,,,6.29,17.59,,,,,,,,-0.0829,,None,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,-997123000,-0.181,-0.0433,0.594,0.417,14575000,4821000,2339000,None,11.89,7.5,,79.6541,702217000,335366000,65132000,302981000,366851000,237849000,7677000,399236000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,4388000,230340000,230340000,,,,,,,,,39000,402043468,None,4515000,4515000,10151000,None,None,41589000,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2025-06-30,227.27,101210000,71551000.0,3162000,-64214000,253000,159880000,159880000,None,0,None,None,None,None,None,None,None,-64467000,None,None,None,-0.742,,67736000,-64574000,10093000,19344000,None,149957000,None,,,,,6.29,17.59,,,,,,,,-0.0829,,None,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,-887852000,-0.181,-0.0433,0.594,0.417,14575000,4388000,2114000,None,11.89,7.5,,79.6541,579494000,282022000,58290000,219735000,297472000,161445000,7677000,359759000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,4630000,245809000,245809000,,,,,,,,,39000,414156455,None,4515000,4515000,6720000,None,None,41596000,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2025-03-31,227.27,101210000,71551000.0,3162000,-64214000,253000,167446000,167446000,None,0,None,None,None,None,None,None,None,-64467000,None,None,None,-0.742,,67736000,-64574000,7646000,22054000,None,117355000,None,,,,,6.29,17.59,,,,,,,,-0.0829,,None,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,-813128000,-0.181,-0.0433,0.594,0.417,14575000,4630000,2104000,None,11.89,7.5,,79.6541,587536000,295051000,60030000,190543000,292485000,130513000,7677000,396993000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,4350000,198240000,198240000,,,,,,,,,38000,375102329,None,4515000,4515000,5559000,None,None,49804000,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2024-12-31,227.27,101704000,71551000.0,3162000,-64214000,253000,174943000,174943000,None,0,None,None,None,None,None,None,None,-64467000,None,None,None,-0.742,,67736000,-64574000,7476000,33610000,None,291218000,None,,,,,6.29,17.59,,,,,,,,-0.0829,,None,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,-943060000,-0.181,-0.0433,0.594,0.417,14575000,4350000,1947000,None,11.89,7.5,,79.6541,553953000,255520000,67742000,371300000,298433000,303558000,7677000,182653000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,4147000,135606000,135606000,,,,,,,,,36000,360385812,None,4515000,4515000,17758000,None,None,38209000,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2024-09-30,227.27,111730000,71551000.0,3162000,-64214000,253000,182579000,182579000,None,0,None,None,None,None,39694000,None,None,-64467000,None,None,None,-0.742,,67736000,-64574000,7394000,27741000,None,78980000,None,,,,,6.29,17.59,,,,,,,,-0.0829,,None,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,-684461000,-0.181,-0.0433,0.594,0.417,14575000,43841000,1906000,None,11.89,7.5,,79.6541,499654000,181209000,70178000,203667000,318445000,133489000,7677000,295987000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,4523000,200156000,200156000,,,,,,,,,34000,331830608,None,4515000,4515000,4255000,None,None,19951000,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2024-06-30,227.27,6039000,71551000.0,3162000,-64214000,253000,13147000,13147000,None,0,None,None,None,None,None,None,None,-64467000,None,None,None,-0.742,,67736000,-64574000,3949000,14115000,None,8980000,None,,,,,6.29,17.59,,,,,,,,-0.0829,,None,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,-662710000,-0.181,-0.0433,0.594,0.417,14575000,4523000,2348000,None,11.89,7.5,,79.6541,266674000,224056000,25537000,42733000,42618000,17196000,7677000,223941000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,4949000,211744000,211744000,,,,,,,,,32000,286596559,None,4515000,4515000,2997000,None,None,18953000,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2024-03-31,227.27,5760000,71551000.0,3162000,-64214000,253000,11580000,11580000,None,0,None,None,None,None,85543000,None,None,-64467000,None,None,None,-0.742,,67736000,-64574000,3340000,15341000,None,11457000,None,,,,,6.29,17.59,,,,,,,,-0.0829,,None,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,-625388000,-0.181,-0.0433,0.594,0.417,14575000,90492000,2884000,None,11.89,7.5,,79.6541,287429000,234037000,26483000,131950000,53392000,105467000,7677000,155479000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,5847000,95260000,95260000,,,,,,,,,26000,254428757,None,4515000,4515000,1653000,None,None,15830000,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2023-12-31,227.27,0,71551000.0,3162000,-64214000,253000,None,None,None,0,None,1,None,None,84312000,None,None,-64467000,None,None,None,-0.742,,67736000,-64574000,2452000,13884000,None,6420000,None,,,,,6.29,17.59,,,,,,,,-0.0829,,None,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,-592379000,-0.181,-0.0433,0.594,0.417,14575000,90159000,2758000,None,11.89,7.5,,79.6541,151122000,113542000,24223000,122954000,37580000,98731000,7677000,28168000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,6575000,96146000,96146000,,,,,,,,,25000,242022268,None,4515000,4515000,2163000,None,None,9515000,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2023-09-30,227.27,None,71551000.0,3162000,-64214000,253000,None,None,None,0,None,2359000,None,None,83308000,None,None,-64467000,None,None,None,-0.742,,67736000,-64574000,3712000,11012000,None,6092000,None,,,,,6.29,17.59,,,,,,,,-0.0829,,None,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,-574376000,-0.181,-0.0433,0.594,0.417,14575000,89883000,2878000,None,11.89,7.5,,79.6541,144010000,109373000,21408000,118078000,34637000,96670000,7677000,25932000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,7451000,115764000,115764000,,,,,,,,,24000,220772111,None,4515000,4515000,1895000,None,None,7233000,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2023-06-30,227.27,None,71551000.0,3162000,-64214000,253000,None,None,None,0,None,2573000,None,None,66428000,None,None,-64467000,None,None,None,-0.742,,67736000,-64574000,3944000,16381000,None,16824000,None,,,,,6.29,17.59,,,,,,,,-0.0829,,8831000,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,-550403000,-0.181,-0.0433,0.594,0.417,14575000,73879000,3035000,None,11.89,7.5,,79.6541,157578000,126941000,27003000,118789000,30637000,91786000,7677000,38789000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,8451000,46331000,46331000,,,,,,,,,22000,205082328,None,4515000,4515000,2542000,None,16828000,4206000,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2023-03-31,227.27,None,71551000.0,3162000,-64214000,253000,None,None,None,0,None,1651000,None,None,14035000,None,None,-64467000,None,None,None,-0.742,,67736000,-64574000,2720000,12306000,None,4294000,None,,,,,6.29,17.59,,,,,,,,-0.0829,,None,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,-528471000,-0.181,-0.0433,0.594,0.417,14575000,39314000,20132000,None,11.89,7.5,,79.6541,72803000,53257000,41512000,70421000,19546000,28909000,7677000,2382000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,9285000,9245000,9245000,,,,,,,,,20000,200033072,None,4515000,4515000,2798000,None,16668000,5085000,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2022-12-31,227.27,None,71551000.0,3162000,-64214000,253000,None,None,None,0,None,2514000,None,None,18299000,None,None,-64467000,None,None,None,-0.742,,67736000,-64574000,3373000,8537000,None,5715000,None,,,,,6.29,17.59,,,,,,,,-0.0829,,2146000,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,-503442000,-0.181,-0.0433,0.594,0.417,14575000,44124000,20110000,None,11.89,7.5,,79.6541,37986000,17703000,38571000,74551000,20283000,35980000,7677000,-36565000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,9864000,33412000,33412000,,,,,,,,,20000,197006980,None,4515000,4515000,2894000,None,16533000,4196000,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2022-09-30,227.27,None,71551000.0,3162000,-64214000,253000,None,None,None,0,None,3774000,None,None,22508000,None,None,-64467000,None,None,None,-0.742,,67736000,-64574000,4757000,7242000,None,2133000,None,,,,,6.29,17.59,,,,,,,,-0.0829,,12979000,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,-471422000,-0.181,-0.0433,0.594,0.417,14575000,48905000,19993000,None,11.89,7.5,,79.6541,63841000,42365000,38299000,78218000,21476000,39919000,7677000,-14377000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,10998000,65010000,65010000,,,,,,,,,20000,162004172,None,4515000,4515000,5348000,None,16930000,1015000,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2022-06-30,227.27,None,71551000.0,3162000,-64214000,253000,None,None,None,0,None,4685000,None,None,26126000,None,None,-64467000,None,None,None,-0.742,,67736000,-64574000,5734000,5939000,None,34802000,None,,,,,6.29,17.59,,,,,,,,-0.0829,,14403000,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,-442500000,-0.181,-0.0433,0.594,0.417,14575000,54054000,20590000,None,11.89,7.5,,79.6541,89803000,71759000,40880000,85147000,18044000,44267000,7677000,4656000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,None,18129,18129,,,,,,,,,416,214450149,None,4515000,4515000,6938000,None,None,1332000,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2022-03-31,227.27,None,71551000.0,3162000,-64214000,253000,None,None,None,0,None,-1473000,None,None,None,None,133022440,-64467000,None,None,None,-0.742,,67736000,-64574000,78566,503071,None,None,None,,,,,6.29,17.59,,,,,,,,-0.0829,,15699000,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,-1368050,-0.181,-0.0433,0.594,0.417,14575000,69333000,None,None,11.89,7.5,,79.6541,133119135,96695,503071,133680279,133022440,133177208,7677000,-561144,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,13485000,21626000,21626000,,,,,,,,,1000,200033072,None,4515000,4515000,3760000,None,59832000,2114000,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2021-12-31,227.27,None,71551000.0,3162000,-64214000,253000,None,None,None,0,None,2653000,None,None,None,None,None,-64467000,None,None,None,-0.742,,67736000,-64574000,3731000,10786000,None,1336000,None,,,,,6.29,17.59,,,,,,,,-0.0829,,None,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,-386729000,-0.181,-0.0433,0.594,0.417,14575000,73317000,64414000,None,11.89,7.5,,79.6541,49203000,27471000,87739000,392440000,21732000,304701000,7677000,-343237000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,None,27259000,27259000,,,,,,,,,1000,67718940,None,4515000,4515000,3304000,None,None,5636000,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2021-09-30,227.27,None,71551000.0,3162000,-64214000,253000,8528000,8528000,None,0,None,1,None,None,None,None,None,-64467000,None,None,None,-0.742,,67736000,-64574000,1965000,13644000,None,None,None,,,,,6.29,17.59,,,,,,,,-0.0829,,None,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,-364082000,-0.181,-0.0433,0.594,0.417,14575000,62477000,34146000,None,11.89,7.5,,79.6541,58242000,34860000,51094000,108003000,23382000,56909000,7677000,-49761000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,None,803506,803506,,,,,,,,,133004293,67357878,None,4515000,4515000,None,None,None,None,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2021-06-30,227.27,None,71551000.0,3162000,-64214000,253000,None,None,None,0,None,None,None,None,None,None,None,-64467000,None,None,None,-0.742,,67736000,-64574000,147007,83918,None,None,None,,,,,6.29,17.59,,,,,,,,-0.0829,,None,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,-155289,-0.181,-0.0433,0.594,0.417,14575000,None,None,87384000,11.89,7.5,,79.6541,133954390,950513,83918,280334,133003877,196416,7677000,133674057,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,None,None,None,,,,,,,,,None,None,None,4515000,4515000,None,None,None,None,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2021-03-31,227.27,None,71551000.0,3162000,-64214000,253000,None,None,None,0,None,None,None,None,None,None,None,-64467000,None,None,None,-0.742,,67736000,-64574000,None,None,None,None,None,,,,,6.29,17.59,,,,,,,,-0.0829,,None,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,None,-0.181,-0.0433,0.594,0.417,14575000,None,None,None,11.89,7.5,,79.6541,None,None,None,None,None,None,7677000,None,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,None,43692000,43692000,,,,,,,,,1000,17461000,None,4515000,4515000,3336000,None,None,3618000,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2020-12-31,227.27,None,71551000.0,3162000,-64214000,253000,8335000,8335000,None,0,None,1,None,None,None,None,None,-64467000,None,None,None,-0.742,,67736000,-64574000,1639000,3825000,None,None,None,,,,,6.29,17.59,,,,,,,,-0.0829,,2100000,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,-307189000,-0.181,-0.0433,0.594,0.417,14575000,16641000,2331000,None,11.89,7.5,,79.6541,63637000,48949000,24523000,339990000,14688000,315467000,7677000,-276353000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,4213000,248490000,248490000,,,,,,,,,40000,405421412,None,4515000,4515000,10562000,None,None,62242000,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2025-12-31,227.27,122277000,71551000.0,3162000,-64214000,253000,181395000,181395000,None,0,None,None,None,None,None,None,None,-64467000,None,None,None,-0.742,,67736000,-64574000,18397000,32329000,None,138767000,None,,,,,6.29,17.59,,,,,,,,-0.0829,,None,2026-02-26,annual,-0.02,USD,pre-market,47769000,-957066000,-0.181,-0.0433,0.594,0.417,14575000,4213000,2144000,None,11.89,7.5,,79.6541,688173000,329129000,71739000,224387000,359044000,152648000,7677000,463786000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,4350000,198240000,198240000,,,,,,,,,38000,338462574,None,4515000,4515000,5559000,None,None,49804000,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2024-12-31,227.27,101704000,71551000.0,3162000,-64214000,253000,174943000,174943000,None,0,None,None,None,None,None,None,None,-64467000,None,None,None,-0.742,,67736000,-64574000,7476000,33610000,None,291218000,None,,,,,6.29,17.59,,,,,,,,-0.0829,,None,2026-02-26,annual,-0.02,USD,pre-market,47769000,-943060000,-0.181,-0.0433,0.594,0.417,14575000,4350000,1947000,None,11.89,7.5,,79.6541,553953000,255520000,67742000,371300000,298433000,303558000,7677000,182653000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,5847000,95260000,95260000,,,,,,,,,26000,229264904,None,4515000,4515000,1653000,None,None,15830000,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2023-12-31,227.27,0,71551000.0,3162000,-64214000,253000,None,None,None,0,None,93000000,None,None,84312000,None,None,-64467000,None,None,None,-0.742,,67736000,-64574000,2452000,13884000,None,6420000,None,,,,,6.29,17.59,,,,,,,,-0.0829,,None,2026-02-26,annual,-0.02,USD,pre-market,47769000,-592379000,-0.181,-0.0433,0.594,0.417,14575000,90159000,2758000,None,11.89,7.5,,79.6541,151122000,113542000,24223000,122954000,37580000,98731000,7677000,28168000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,9285000,9245000,9245000,,,,,,,,,20000,157317695,None,4515000,4515000,2798000,None,16668000,5085000,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2022-12-31,227.27,None,71551000.0,3162000,-64214000,253000,None,None,None,0,None,2514000,None,None,18299000,None,None,-64467000,None,None,None,-0.742,,67736000,-64574000,3373000,8537000,None,5715000,None,,,,,6.29,17.59,,,,,,,,-0.0829,,None,2026-02-26,annual,-0.02,USD,pre-market,47769000,-503442000,-0.181,-0.0433,0.594,0.417,14575000,44124000,20110000,None,11.89,7.5,,79.6541,37986000,17703000,38571000,74551000,20283000,35980000,7677000,-36565000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,13485000,21626000,21626000,,,,,,,,,1000,200033072,None,4515000,4515000,3760000,None,59832000,2114000,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2021-12-31,227.27,None,71551000.0,3162000,-64214000,253000,None,None,None,0,None,2653000,None,None,None,None,None,-64467000,None,None,None,-0.742,,67736000,-64574000,3731000,10786000,None,1336000,None,,,,,6.29,17.59,,,,,,,,-0.0829,,None,2026-02-26,annual,-0.02,USD,pre-market,47769000,-386729000,-0.181,-0.0433,0.594,0.417,14575000,73317000,64414000,None,11.89,7.5,,79.6541,49203000,27471000,87739000,392440000,21732000,304701000,7677000,-343237000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,3583000,43692000,43692000,,,,,,,,,1000,17461000,None,4515000,4515000,3336000,None,None,3618000,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2020-12-31,227.27,None,71551000.0,3162000,-64214000,253000,8335000,8335000,None,0,None,1,None,None,13058000,None,None,-64467000,None,None,None,-0.742,,67736000,-64574000,1639000,3825000,None,2371000,None,,,,,6.29,17.59,,,,,,,,-0.0829,,2100000,2026-02-26,annual,-0.02,USD,pre-market,47769000,-307189000,-0.181,-0.0433,0.594,0.417,14575000,16641000,2331000,None,11.89,7.5,,79.6541,63637000,48949000,24523000,339990000,14688000,315467000,7677000,-276353000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,,None,24634000,24634000,,,,,,,,,1000,11602307,None,4515000,4515000,2162000,None,None,5717000,None,None,4671000,,,,,0.0,0.0783,-64574000,-59903000,-0.0983,2019-12-31,227.27,None,71551000.0,3162000,-64214000,253000,6996000,6996000,None,0,None,None,None,None,None,None,None,-64467000,None,None,None,-0.742,,67736000,-64574000,1340000,15851000,None,None,None,,,,,6.29,17.59,,,,,,,,-0.0829,,7057000,2026-02-26,annual,-0.02,USD,pre-market,47769000,-232782000,-0.181,-0.0433,0.594,0.417,14575000,6326000,2981000,13585000,11.89,7.5,,79.6541,64156000,45276000,20994000,44018000,18880000,23024000,7677000,20138000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,21886000,None,24634000,24634000,3560000,-2539000,None,None,None,None,None,None,1000,11602307,None,4515000,4515000,2162000,None,None,5717000,None,None,4671000,10044000,None,None,None,0.0,0.0783,-64574000,-59903000,-0.0983,2025-12-31,227.27,None,71551000.0,3162000,-64214000,253000,6996000,6996000,None,0,None,None,None,None,None,None,None,40057000,None,None,None,-0.742,-21886000,67736000,-64574000,1340000,15851000,None,None,None,None,None,None,None,6.29,17.59,None,None,None,None,None,None,None,-0.0829,None,7057000,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,-232782000,-0.181,-0.0433,0.594,0.417,14575000,6326000,2981000,13585000,11.89,7.5,98060000,79.6541,64156000,45276000,20994000,44018000,18880000,23024000,7677000,20138000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,172000,None,24634000,24634000,127908000,-56611000,None,None,None,None,None,None,1000,11602307,None,4515000,4515000,2162000,None,None,5717000,None,None,4671000,10300000,None,None,None,0.0,0.0783,-64574000,-59903000,-0.0983,2025-09-30,227.27,None,71551000.0,3162000,-64214000,253000,6996000,6996000,None,0,None,None,None,None,None,None,None,-109271000,None,None,None,-0.742,-32654000,67736000,-64574000,1340000,15851000,None,None,None,None,None,None,None,6.29,17.59,None,None,None,None,None,None,None,-0.0829,None,7057000,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,-232782000,-0.181,-0.0433,0.594,0.417,14575000,6326000,2981000,13585000,11.89,7.5,19706000,79.6541,64156000,45276000,20994000,44018000,18880000,23024000,7677000,20138000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,192000,None,24634000,24634000,9596000,-192000,None,None,None,None,None,None,1000,11602307,None,4515000,4515000,2162000,None,None,5717000,None,None,4671000,8498000,None,None,None,0.0,0.0783,-64574000,-59903000,-0.0983,2025-06-30,227.27,None,71551000.0,3162000,-64214000,253000,6996000,6996000,None,0,None,None,None,None,None,None,None,-74724000,None,None,None,-0.742,-24497000,67736000,-64574000,1340000,15851000,None,None,None,None,None,None,None,6.29,17.59,None,None,None,None,None,None,None,-0.0829,None,7057000,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,-232782000,-0.181,-0.0433,0.594,0.417,14575000,6326000,2981000,13585000,11.89,7.5,23810000,79.6541,64156000,45276000,20994000,44018000,18880000,23024000,7677000,20138000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,162000,None,24634000,24634000,67010000,-162000,None,None,None,None,None,None,1000,11602307,None,4515000,4515000,2162000,None,None,5717000,None,None,4671000,8419000,None,None,None,0.0,0.0783,-64574000,-59903000,-0.0983,2025-03-31,227.27,None,71551000.0,3162000,-64214000,253000,6996000,6996000,None,0,None,None,None,None,None,None,None,129932000,None,None,None,-0.742,-19185000,67736000,-64574000,1340000,15851000,None,None,None,None,None,None,None,6.29,17.59,None,None,None,None,None,None,None,-0.0829,None,7057000,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,-232782000,-0.181,-0.0433,0.594,0.417,14575000,6326000,2981000,13585000,11.89,7.5,17440000,79.6541,64156000,45276000,20994000,44018000,18880000,23024000,7677000,20138000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,80000,None,24634000,24634000,95461000,-80000,None,None,None,None,None,None,1000,11602307,None,4515000,4515000,2162000,None,None,5717000,None,None,4671000,7939000,None,None,None,0.0,0.0783,-64574000,-59903000,-0.0983,2024-12-31,227.27,None,71551000.0,3162000,-64214000,253000,6996000,6996000,None,0,None,None,None,None,None,None,None,-258599000,None,None,None,-0.742,-33123000,67736000,-64574000,1340000,15851000,None,None,None,None,None,None,None,6.29,17.59,None,None,None,None,None,None,None,-0.0829,None,7057000,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,-232782000,-0.181,-0.0433,0.594,0.417,14575000,6326000,2981000,13585000,11.89,7.5,9853000,79.6541,64156000,45276000,20994000,44018000,18880000,23024000,7677000,20138000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,225000,None,24634000,24634000,-21585000,-7504000,None,None,None,None,None,None,1000,11602307,None,4515000,4515000,2162000,None,None,5717000,None,None,4671000,3920000,None,None,None,0.0,0.0783,-64574000,-59903000,-0.0983,2024-09-30,227.27,None,71551000.0,3162000,-64214000,253000,6996000,6996000,None,0,None,None,None,None,None,None,None,-21751000,None,None,None,-0.742,-35315000,67736000,-64574000,1340000,15851000,None,None,None,None,None,None,None,6.29,17.59,None,None,None,None,None,None,None,-0.0829,None,7057000,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,-232782000,-0.181,-0.0433,0.594,0.417,14575000,6326000,2981000,13585000,11.89,7.5,9060000,79.6541,64156000,45276000,20994000,44018000,18880000,23024000,7677000,20138000,None,22.17,5.83
2026-04-16,SOUN,-0.28,168920000.0,None,2.966,1.097,236000,None,24634000,24634000,-5668000,-1000000,None,None,None,None,None,None,1000,11602307,None,4515000,4515000,2162000,None,None,5717000,None,None,4671000,1982000,None,None,None,0.0,0.0783,-64574000,-59903000,-0.0983,2024-06-30,227.27,None,71551000.0,3162000,-64214000,253000,6996000,6996000,None,0,None,None,None,None,None,None,None,-37322000,None,None,None,-0.742,-18492000,67736000,-64574000,1340000,15851000,None,None,None,None,None,None,None,6.29,17.59,None,None,None,None,None,None,None,-0.0829,None,7057000,2026-02-26,quarterly,-0.02,USD,pre-market,47769000,-232782000,-0.181,-0.0433,0.594,0.417,14575000,6326000,2981000,13585000,11.89,7.5,7253000,79.6541,64156000,45276000,20994000,44018000,18880000,23024000,7677000,20138000,None,22.17,5.83
