date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2026-04-16,NEXA,1.0,3002055000.0,11.94,,0.596,7.57,,,,,,,,,,,,,,,None,1947828000,1947828000,,,,,,None,317892000,,0.0,0.0118,,,,0.0,0.0984,-127705000,190187000,0.5016,2019-12-31,3.45,,702513000.0,384887000,-215880000,-58364000,,,None,117399000,5498000,,None,,,,,-145135000,-159007000,-113895000,None,0.239,,495913000,-111026000,,,,,None,,,,,1.597,0.527,,,,,,,,0.0442,,,2026-02-26,annual,0.6,USD,pre-market,None,,0.0525,0.19,0.219,22.67,216511000,,,,7.71,11.46,,19.6172,,,,,,,2332715000,,11.94,,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,,0.596,7.57,,,,,,,,,,,,,,,None,1888944000,1888944000,,,,,,None,267748000,,0.0,0.0118,,,,0.0,0.0984,246260000,514008000,0.5016,2018-12-31,3.45,,702513000.0,602258000,131899000,40923000,,,None,84941000,26033000,,None,,,,,74860000,90976000,-77677000,None,0.239,,265974000,334553000,,,,,None,,,,,1.597,0.527,,,,,,,,0.0442,,,2026-02-26,annual,0.6,USD,pre-market,None,,0.0525,0.19,0.219,22.67,140860000,,,,7.71,11.46,,19.6172,,,,,,,2491202000,,11.94,,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,,0.596,7.57,,,,,,,,,,,,,,,None,1681202000,1681202000,,,,,,None,281519000,,0.0,0.0118,,,,0.0,0.0984,368090000,649609000,0.5016,2017-12-31,3.45,,702513000.0,768282000,271459000,106194000,,,None,64618000,3633000,,None,,,,,126885000,165265000,-97689000,None,0.239,,248288000,401580000,,,,,None,,,,,1.597,0.527,,,,,,,,0.0442,,,2026-02-26,annual,0.6,USD,pre-market,None,,0.0525,0.19,0.219,22.67,148242000,,,,7.71,11.46,,19.6172,,,,,,,2449484000,,11.94,,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,,0.596,7.57,,,,,,,,,,,,,,,None,1387073000,1387073000,,,,,,None,352606000,,0.0,0.0118,,,,0.0,0.0984,259433000,612039000,0.5016,2016-12-31,3.45,,702513000.0,525740000,208892000,98383000,,,None,36340000,10086000,,None,,,,,93167000,110509000,-57451000,None,0.239,,310855000,129969000,,,,,None,,,,,1.597,0.527,,,,,,,,0.0442,,,2026-02-26,annual,0.6,USD,pre-market,None,,0.0525,0.19,0.219,22.67,127305000,,,,7.71,11.46,,19.6172,,,,,,,1912813000,,11.94,,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,,0.596,7.57,,,,,,,,,,,,,,,None,1463290000,1463290000,,,,,,None,295258000,,0.0,0.0118,,,,0.0,0.0984,-121320000,173938000,0.5016,2015-12-31,3.45,,702513000.0,401893000,-178257000,-38779000,,,None,33073000,320023000,,None,,,,,-129461000,-139478000,None,None,0.239,,199811000,163930000,,,,,None,,,,,1.597,0.527,,,,,,,,0.0442,,,2026-02-26,annual,0.6,USD,pre-market,None,,0.0525,0.19,0.219,22.67,106299000,,,,7.71,11.46,,19.6172,,,,,,,1865183000,,11.94,,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,,0.596,7.57,,,,,,,,,,,,,,,None,1594891000,1594891000,,,,,,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2014-12-31,3.45,,702513000.0,523441000,5209000,27493000,,,None,45909000,None,,None,,,,,-33843000,-22284000,None,None,0.239,,249012000,172282000,,,,,None,,,,,1.597,0.527,,,,,,,,0.0442,,,2026-02-26,annual,0.6,USD,pre-market,0,,0.0525,0.19,0.219,22.67,149808000,,,,7.71,11.46,,19.6172,,,,,,,2118332000,,11.94,,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,121134000,515871000,515871000,,,,,,,,,132437999,132441000,None,1594891000,1594891000,915413000,None,27125000,240400000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2025-12-31,3.45,306208000,702513000.0,523441000,5209000,27493000,571720000,571720000,None,45909000,None,414395000,None,None,1650569000,None,37493000,-33843000,-22284000,None,None,0.239,,249012000,172282000,95868000,432834000,None,134865000,None,,,,,1.597,0.527,,,,,,,,0.0442,,None,2026-02-26,quarterly,0.6,USD,pre-market,0,-1107851000,0.0525,0.19,0.219,22.67,149808000,1827118000,100931000,5687000,7.71,11.46,,19.6172,5274917000,1272221000,1467344000,3985354000,4002696000,2518010000,2118332000,1002934000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,121693000,464699000,464699000,,,,,,,,,132437999,132439000,None,1594891000,1594891000,809789000,None,79828000,209943000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2025-09-30,3.45,306461000,702513000.0,523441000,5209000,27493000,581184000,581184000,None,45909000,None,410824000,None,None,1723283000,None,35680000,-33843000,-22284000,None,None,0.239,,249012000,172282000,101115000,358498000,None,140578000,None,,,,,1.597,0.527,,,,,,,,0.0442,,None,2026-02-26,quarterly,0.6,USD,pre-market,0,-1158205000,0.0525,0.19,0.219,22.67,149808000,1915284000,114628000,5628000,7.71,11.46,,19.6172,5180198000,1192209000,1312216000,3924793000,3987989000,2612577000,2118332000,977224000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,118671000,412308000,412308000,,,,,,,,,132438000,132439000,None,1594891000,1594891000,442316000,None,67807000,175755000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2025-06-30,3.45,306270000,702513000.0,523441000,5209000,27493000,24551000,24551000,None,45909000,None,378334000,None,None,1723749000,None,27162000,-33843000,-22284000,None,None,0.239,,249012000,172282000,116996000,606440000,None,124316000,None,,,,,1.597,0.527,,,,,,,,0.0442,,None,2026-02-26,quarterly,0.6,USD,pre-market,0,-1227053000,0.0525,0.19,0.219,22.67,149808000,1910227000,109988000,5386000,7.71,11.46,,19.6172,4873847000,1088779000,1175195000,3728238000,3785068000,2553043000,2118332000,889864000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,107754000,394824000,394824000,,,,,,,,,132438000,132439000,None,1594891000,1594891000,365665000,None,31431000,167541000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2025-03-31,3.45,305905000,702513000.0,523441000,5209000,27493000,23030000,23030000,None,45909000,None,354014000,None,None,1724607000,None,39581000,-33843000,-22284000,None,None,0.239,,249012000,172282000,89765000,572723000,None,127281000,None,,,,,1.597,0.527,,,,,,,,0.0442,,None,2026-02-26,quarterly,0.6,USD,pre-market,0,-1228136000,0.0525,0.19,0.219,22.67,149808000,1863792000,69925000,6382000,7.71,11.46,,19.6172,4673175000,1012526000,1023776000,3556377000,3660649000,2532601000,2118332000,869203000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,95899000,620537000,620537000,,,,,,,,,132438000,132438000,None,1594891000,1594891000,443288000,None,27811000,148368000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2024-12-31,3.45,305397000,702513000.0,523441000,5209000,27493000,529290000,529290000,None,45909000,None,325196000,None,None,1711750000,None,34581000,-33843000,-22284000,None,None,0.239,,249012000,172282000,93474000,494343000,None,135292000,None,,,,,1.597,0.527,,,,,,,,0.0442,,None,2026-02-26,quarterly,0.6,USD,pre-market,0,-1240990000,0.0525,0.19,0.219,22.67,149808000,1858532000,83630000,19693000,7.71,11.46,,19.6172,4637465000,1207268000,1145293000,3577172000,3430197000,2431879000,2118332000,813930000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,71025000,513209000,513209000,,,,,,,,,132438000,132439000,None,1594891000,1594891000,627847000,None,85108000,165581000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2024-09-30,3.45,306283000,702513000.0,523441000,5209000,27493000,555121000,555121000,None,45909000,None,394687000,None,None,1753416000,None,39403000,-33843000,-22284000,None,None,0.239,,249012000,172282000,119268000,290969000,None,189001000,None,,,,,1.597,0.527,,,,,,,,0.0442,,None,2026-02-26,quarterly,0.6,USD,pre-market,0,-1141561000,0.0525,0.19,0.219,22.67,149808000,1909549000,111091000,11714000,7.71,11.46,,19.6172,4769704000,1204459000,1064336000,3503972000,3565245000,2439636000,2118332000,998957000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,9680000,461946000,461946000,,,,,,,,,132438000,132439000,None,1594891000,1594891000,399567000,None,75990000,183605000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2024-06-30,3.45,306136000,702513000.0,523441000,5209000,27493000,22567000,22567000,None,45909000,None,379661000,None,None,1753152000,None,33598000,-33843000,-22284000,None,None,0.239,,249012000,172282000,139728000,451546000,None,180522000,None,,,,,1.597,0.527,,,,,,,,0.0442,,None,2026-02-26,quarterly,0.6,USD,pre-market,0,-1130577000,0.0525,0.19,0.219,22.67,149808000,1863721000,104882000,12105000,7.71,11.46,,19.6172,4650077000,1177045000,1018987000,3400784000,3473032000,2381797000,2118332000,994760000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,11303000,313294000,313294000,,,,,,,,,132438000,132439000,None,1594891000,1594891000,406634000,None,103383000,192835000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2024-03-31,3.45,306857000,702513000.0,523441000,5209000,27493000,22093000,22093000,None,45909000,None,351284000,None,None,1608919000,None,49620000,-33843000,-22284000,None,None,0.239,,249012000,172282000,110181000,395394000,None,186902000,None,,,,,1.597,0.527,,,,,,,,0.0442,,None,2026-02-26,quarterly,0.6,USD,pre-market,0,-1054278000,0.0525,0.19,0.219,22.67,149808000,1751538000,135939000,10989000,7.71,11.46,,19.6172,4707060000,978583000,995817000,3291083000,3728477000,2295266000,2118332000,1151315000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,9218000,457259000,457259000,,,,,,,,,132438000,132439000,None,1594891000,1594891000,451603000,None,114594000,157103000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2023-12-31,3.45,307112000,702513000.0,523441000,5209000,27493000,22616000,22616000,None,45909000,None,339671000,None,None,1582370000,None,50544000,-33843000,-22284000,None,None,0.239,,249012000,172282000,94735000,389361000,None,172438000,None,,,,,1.597,0.527,,,,,,,,0.0442,,None,2026-02-26,quarterly,0.6,USD,pre-market,0,-1030435000,0.0525,0.19,0.219,22.67,149808000,1734784000,146962000,11058000,7.71,11.46,,19.6172,4840507000,1059826000,1074882000,3383873000,3780681000,2308991000,2118332000,1201921000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,5806000,414325000,414325000,,,,,,,,,132437999,132439000,None,1594891000,1594891000,602496000,None,22025000,166213000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2023-09-30,3.45,344692000,702513000.0,523441000,5209000,27493000,622224000,622224000,None,45909000,None,333753000,None,None,1612612000,None,43397000,-33843000,-22284000,None,None,0.239,,249012000,172282000,111432999,188137000,None,167425000,None,,,,,1.597,0.527,,,,,,,,0.0442,,2278411000,2026-02-26,quarterly,0.6,USD,pre-market,0,-937033000,0.0525,0.19,0.219,22.67,149808000,1668133000,52111000,7952000,7.71,11.46,,19.6172,4745851000,1033675999,898580000,3204963000,3712174999,2306383000,2118332000,1267525000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,3093000,400708000,400708000,,,,,,,,,132437999,132439000,None,1594891000,1594891000,552160000,None,24756000,146101000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2023-06-30,3.45,344814000,702513000.0,523441000,5209000,27493000,642792000,642792000,None,45909000,None,375103000,None,None,1627590000,None,40475000,-33843000,-22284000,None,None,0.239,,249012000,172282000,120160000,190055000,None,-27871000,None,,,,,1.597,0.527,,,,,,,,0.0442,,None,2026-02-26,quarterly,0.6,USD,pre-market,0,-863295000,0.0525,0.19,0.219,22.67,149808000,1683944000,55491000,20771000,7.71,11.46,,19.6172,4830606000,1062843000,836752000,3174544000,3767763000,2337792000,2118332000,1378810000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,4203000,366282000,366282000,,,,,,,,,132438000,132439000,None,1594891000,1594891000,340807000,None,22286000,172709000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2023-03-31,3.45,344647000,702513000.0,523441000,5209000,27493000,24695000,24695000,None,45909000,None,415719000,None,None,1619259000,None,47729000,-33843000,-22284000,None,None,0.239,,249012000,172282000,90828000,319200000,None,150681000,None,,,,,1.597,0.527,,,,,,,,0.0442,,None,2026-02-26,quarterly,0.6,USD,pre-market,0,-760809000,0.0525,0.19,0.219,22.67,149808000,1673176000,52842000,8884000,7.71,11.46,,19.6172,4746631000,1054422000,755192000,3046111000,3692209000,2290919000,2118332000,1427172000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,5021000,497826000,497826000,,,,,,,,,132438000,132439000,None,1594891000,1594891000,413856000,None,24735000,226195000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2022-12-31,3.45,344567000,702513000.0,523441000,5209000,27493000,24942000,24942000,None,45909000,None,395197000,None,None,1618419000,None,46105000,-33843000,-22284000,None,None,0.239,,249012000,172282000,82866000,363609000,None,50528000,None,,,,,1.597,0.527,,,,,,,,0.0442,,2226623000,2026-02-26,quarterly,0.6,USD,pre-market,0,-741081000,0.0525,0.19,0.219,22.67,149808000,1674280000,54501000,18062000,7.71,11.46,,19.6172,4891782000,1220146000,898764000,3181528000,3671636000,2282764000,2118332000,1442245000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,9408000,517833000,517833000,,,,,,,,,132438000,132439000,None,1594891000,1594891000,350869000,None,25024000,164593000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2022-09-30,3.45,406319000,702513000.0,523441000,5209000,27493000,33899000,33899000,None,45909000,None,492673000,None,None,1604593000,None,6483000,-33843000,-22284000,None,None,0.239,,249012000,172282000,116275000,416407000,None,144035000,None,,,,,1.597,0.527,,,,,,,,0.0442,,2170120000,2026-02-26,quarterly,0.6,USD,pre-market,0,-659388000,0.0525,0.19,0.219,22.67,149808000,1659644000,53822000,20030000,7.71,11.46,,19.6172,4862901000,1311404000,900007000,3103158000,3551497000,2203151000,2118332000,1485655000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,15501000,605028000,605028000,,,,,,,,,132437999,132439000,None,1594891000,1594891000,665920000,None,28909000,196795000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2022-06-30,3.45,406411000,702513000.0,523441000,5209000,27493000,659595000,659595000,None,45909000,None,541716000,None,None,1619250000,None,8592000,-33843000,-22284000,None,None,0.239,,249012000,172282000,130013000,218731000,None,133418000,None,,,,,1.597,0.527,,,,,,,,0.0442,,2182493000,2026-02-26,quarterly,0.6,USD,pre-market,0,-618168000,0.0525,0.19,0.219,22.67,149808000,1658335000,37091000,27541000,7.71,11.46,,19.6172,5096537000,1501093000,1032362000,3265762000,3595444000,2233400000,2118332000,1558032000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,20115000,576192000,576192000,,,,,,,,,132437999,132439000,None,1594891000,1594891000,660612000,None,28114000,193305000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2022-03-31,3.45,406725000,702513000.0,523441000,5209000,27493000,684395000,684395000,None,45909000,None,514557000,None,None,1654483000,None,3915000,-33843000,-22284000,None,None,0.239,,249012000,172282000,99172000,177426000,None,141346000,None,,,,,1.597,0.527,,,,,,,,0.0442,,2280451000,2026-02-26,quarterly,0.6,USD,pre-market,0,-727170000,0.0525,0.19,0.219,22.67,149808000,1698596000,39711000,22758000,7.71,11.46,,19.6172,5148964000,1405984000,962013000,3314712000,3742980000,2352699000,2118332000,1557468000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,19639000,743817000,743817000,,,,,,,,,132438000,132439000,None,1594891000,1594891000,411818000,None,27992000,239877000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2021-12-31,3.45,406228000,702513000.0,523441000,5209000,27493000,650543000,650543000,None,45909000,None,372502000,None,None,1652602000,None,3723000,-33843000,-22284000,None,None,0.239,,249012000,172282000,97411000,416286000,None,23354000,None,,,,,1.597,0.527,,,,,,,,0.0442,,2016616000,2026-02-26,quarterly,0.6,USD,pre-market,0,-746308000,0.0525,0.19,0.219,22.67,149808000,1718954000,62959000,19202000,7.71,11.46,,19.6172,4904836000,1472809000,989282000,3260556000,3432027000,2271274000,2118332000,1386273000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,20530000,786153000,786153000,,,,,,,,,132437999,132439000,None,1594891000,1594891000,588481000,None,26626000,205030000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2021-09-30,3.45,406300000,702513000.0,523441000,5209000,27493000,630077000,630077000,None,45909000,None,358118000,None,None,1652437000,None,4218000,-33843000,-22284000,None,None,0.239,,249012000,172282000,100365000,175805000,None,150307000,None,,,,,1.597,0.527,,,,,,,,0.0442,,1981815000,2026-02-26,quarterly,0.6,USD,pre-market,0,-747681000,0.0525,0.19,0.219,22.67,149808000,1691760000,35487000,21333000,7.71,11.46,,19.6172,4811674000,1470999000,886380000,3150554000,3340675000,2264174000,2118332000,1406161000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,23851000,1046079999,1046079999,,,,,,,,,132437999,132439000,None,1594891000,1594891000,573411000,None,28263000,232097000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2021-06-30,3.45,406551000,702513000.0,523441000,5209000,27493000,639560000,639560000,None,45909000,None,336090000,None,None,1828078000,None,5295000,-33843000,-22284000,None,None,0.239,,249012000,172282000,108593000,191128000,None,150717000,None,,,,,1.597,0.527,,,,,,,,0.0442,,1986427000,2026-02-26,quarterly,0.6,USD,pre-market,0,-717876000,0.0525,0.19,0.219,22.67,149808000,1910444000,75669000,29480000,7.71,11.46,,19.6172,5150825000,1752340000,926757000,3412789000,3398484999,2486032000,2118332000,1489006000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,22923000,1006055000,1006055000,,,,,,,,,132437999,132439000,None,1594891000,1594891000,506232000,None,80885000,181731000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2021-03-31,3.45,406171000,702513000.0,523441000,5209000,27493000,652428000,652428000,None,45909000,None,310118000,None,None,1792523000,None,6290000,-33843000,-22284000,None,None,0.239,,249012000,172282000,91743999,153166000,None,155296000,None,,,,,1.597,0.527,,,,,,,,0.0442,,1776813000,2026-02-26,quarterly,0.6,USD,pre-market,0,-826888000,0.0525,0.19,0.219,22.67,149808000,1920462000,120617000,27710000,7.71,11.46,,19.6172,4855457000,1617358000,835047000,3294208000,3238099000,2459161000,2118332000,1316961000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,25689000,1086163000,1086163000,,,,,,,,,132438000,132439000,None,1594891000,1594891000,370122000,None,88958000,241985000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2020-12-31,3.45,406434000,702513000.0,523441000,5209000,27493000,669971000,669971000,None,45909000,None,256522000,None,None,1878312000,None,0,-33843000,-22284000,None,None,0.239,,249012000,172282000,107470000,273674000,None,25805000,None,,,,,1.597,0.527,,,,,,,,0.0442,,1830353000,2026-02-26,quarterly,0.6,USD,pre-market,0,-814675000,0.0525,0.19,0.219,22.67,149808000,2050003000,162001000,35044000,7.71,11.46,,19.6172,5064226000,1727184000,876559000,3442982000,3337042000,2566423000,2118332000,1377445000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,26668000,954392000,954392000,,,,,,,,,132438000,132439000,None,1594891000,1594891000,313678000,None,124812000,182275000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2020-09-30,3.45,406198000,702513000.0,523441000,5209000,27493000,14517000,14517000,None,45909000,None,213288000,None,None,1765604000,None,0,-33843000,-22284000,None,None,0.239,,249012000,172282000,135952000,272889000,None,26968000,None,,,,,1.597,0.527,,,,,,,,0.0442,,1719249000,2026-02-26,quarterly,0.6,USD,pre-market,0,-776754000,0.0525,0.19,0.219,22.67,149808000,1947943000,171226000,30435000,7.71,11.46,,19.6172,4782456000,1516342000,782875000,3211883000,3266114000,2429008000,2118332000,1332531000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,24967000,795603000,795603000,,,,,,,,,132438000,132439000,None,1594891000,1594891000,250546000,None,110467000,137155000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2020-06-30,3.45,406281000,702513000.0,523441000,5209000,27493000,14781000,14781000,None,45909000,None,195500000,None,None,1777762000,None,0,-33843000,-22284000,None,None,0.239,,249012000,172282000,125420000,200022000,None,37543000,None,,,,,1.597,0.527,,,,,,,,0.0442,,1729077000,2026-02-26,quarterly,0.6,USD,pre-market,0,-748082000,0.0525,0.19,0.219,22.67,149808000,1940479000,151544000,117861000,7.71,11.46,,19.6172,4750123000,1371539000,627001000,3127302000,3378584000,2500301000,2118332000,1376664000,11.94,None,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,27092000,452183000,452183000,,,,,,,,,133320000,132439000,None,1594891000,1594891000,317805000,None,179631000,119557000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2020-03-31,3.45,406433000,702513000.0,523441000,5209000,27493000,729313000,729313000,None,45909000,None,227689000,None,None,1399234000,None,0,-33843000,-22284000,None,None,0.239,,249012000,172282000,138059000,136989000,None,28600000,None,,,,,1.597,0.527,,,,,,,,0.0442,,1740396000,2026-02-26,quarterly,0.6,USD,pre-market,0,-680893000,0.0525,0.19,0.219,22.67,149808000,1607442000,195323000,222889000,7.71,11.46,,19.6172,4562020000,1160377000,674584000,2830001000,3401643000,2155417000,2118332000,1464238000,11.94,-9455000,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,34384000,698618000,698618000,,,,,,,,,133320000,132439000,None,1594891000,1594891000,496850000,None,33149000,215081000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2019-12-31,3.45,674645000,702513000.0,523441000,5209000,27493000,863881000,863881000,None,45909000,None,295258000,None,None,1475408000,None,352000,-33843000,-22284000,None,None,0.239,,249012000,172282000,107969000,126166000,None,34474000,None,,,,,1.597,0.527,,,,,,,,0.0442,,2047578000,2026-02-26,quarterly,0.6,USD,pre-market,0,-196855000,0.0525,0.19,0.219,22.67,149808000,1542941000,49623000,58423000,7.71,11.46,,19.6172,5466364000,1375349000,698990000,2984178000,4091014999,2285188000,2118332000,2109577000,11.94,-9455000,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,37079000,786730000,786730000,,,,,,,,,133320000,132439000,None,1594891000,1594891000,346224000,None,39428000,154675000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2019-09-30,3.45,674520000,702513000.0,523441000,5209000,27493000,19327000,19327000,None,45909000,None,293021000,None,None,1380180000,None,337000,-33843000,-22284000,None,None,0.239,,249012000,172282000,176729000,241745000,None,31503000,None,,,,,1.597,0.527,,,,,,,,0.0442,,1915487000,2026-02-26,quarterly,0.6,USD,pre-market,0,-156205000,0.0525,0.19,0.219,22.67,149808000,1456687000,56547000,70507000,7.71,11.46,,19.6172,5415053000,1489701000,670401000,2811215000,3925352000,2140814000,2118332000,2198388000,11.94,-9455000,14.94,4.438
2026-04-16,NEXA,1.0,3002055000.0,11.94,None,0.596,7.57,,42127000,751013000,751013000,,,,,,,,,133320000,132628000,None,1594891000,1594891000,344959000,None,32979000,168381000,None,None,319031000,,0.0,0.0118,,,,0.0,0.0984,191543000,510574000,0.5016,2019-06-30,3.45,674845000,702513000.0,523441000,5209000,27493000,21052000,21052000,None,45909000,None,310834000,None,None,1397302000,None,362000,-33843000,-22284000,None,None,0.239,,249012000,172282000,205906000,218074000,None,33829000,None,,,,,1.597,0.527,,,,,,,,0.0442,,1991295000,2026-02-26,quarterly,0.6,USD,pre-market,0,-5968000,0.0525,0.19,0.219,22.67,149808000,1472408000,51591000,109079000,7.71,11.46,,19.6172,5662933000,1545213000,645391000,2837583000,4117720000,2192192000,2118332000,2400161000,11.94,-9455000,14.94,4.438
