date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2025-12-28,KVYO,-0.24,1153988000.0,None,1.188,3.783,,None,None,None,,,,,,,,,None,251855833,None,84696000,84696000,None,None,None,None,None,None,5269000,,,,,0.0,0.07,-79066000,-73797000,0.11,2022-09-30,40.16,None,867171000.0,205944000,-79074000,319000,None,None,None,8000,139000,None,None,None,None,None,None,-79393000,-79393000,131000,None,-0.0214,,285177000,-79233000,None,None,None,None,None,,,,,8.56,8.53,,,,,,,,-0.057,,None,2025-11-05,quarterly,0.18,USD,pre-market,65599000,None,-0.0453,-0.061,0.322,4.08,63236000,None,None,None,30.77,28.16,63.6364,None,None,None,None,None,None,290640000,None,None,49.55,23.44
2025-12-28,KVYO,-0.24,1153988000.0,None,1.188,3.783,,None,None,None,,,,,,,,,None,226389791,None,84696000,84696000,None,None,None,None,None,None,5269000,,,,,0.0,0.07,-79066000,-73797000,0.11,2022-06-30,40.16,None,867171000.0,205944000,-79074000,319000,None,None,None,8000,139000,None,None,None,None,None,None,-79393000,-79393000,131000,None,-0.0214,,285177000,-79233000,None,None,None,None,None,,,,,8.56,8.53,,,,,,,,-0.057,,None,2025-11-05,quarterly,0.18,None,pre-market,65599000,None,-0.0453,-0.061,0.322,4.08,63236000,None,None,None,30.77,28.16,63.6364,None,None,None,None,None,None,290640000,None,None,49.55,23.44
2025-12-28,KVYO,-0.24,1153988000.0,None,1.188,3.783,,None,-327913000,-327913000,,,,,,,,,None,226389791,None,84696000,84696000,None,None,None,None,None,None,5269000,,,,,0.0,0.07,-79066000,-73797000,0.11,2022-03-31,40.16,None,867171000.0,205944000,-79074000,319000,None,None,None,8000,139000,None,None,None,None,None,None,-79393000,-79393000,131000,None,-0.0214,,285177000,-79233000,None,None,None,None,None,,,,,8.56,8.53,,,,,,,,-0.057,,None,2025-11-05,quarterly,0.18,USD,pre-market,65599000,None,-0.0453,-0.061,0.322,4.08,63236000,None,None,655826000,30.77,28.16,63.6364,None,327913000,None,None,-327913000,None,290640000,-2236064000,None,49.55,23.44
2025-12-28,KVYO,-0.24,1153988000.0,None,1.188,3.783,,53438000,881473000,881473000,,,,,,,,,273000,266337000,None,84696000,84696000,14579000,None,None,43095000,None,None,5269000,,,,,0.0,0.07,-79066000,-73797000,0.11,2024-12-31,40.16,None,867171000.0,205944000,-79074000,319000,None,None,None,8000,139000,None,None,None,None,None,None,-79393000,-79393000,131000,None,-0.0214,,285177000,-79233000,55181000,91773000,None,6979000,None,,,,,8.56,8.53,,,,,,,,-0.057,,None,2025-11-05,annual,0.18,USD,pre-market,65599000,-845185000,-0.0453,-0.061,0.322,4.08,63236000,53438000,20989000,None,30.77,28.16,63.6364,1273308000,979749000,199893000,239321000,293559000,39428000,290640000,1033987000,None,49.55,23.44
2025-12-28,KVYO,-0.24,1153988000.0,None,1.188,3.783,,51579000,738562000,738562000,,,,,,,,,260000,242889272,None,84696000,84696000,13597000,None,None,23076000,None,None,5269000,,,,,0.0,0.07,-79066000,-73797000,0.11,2023-12-31,40.16,None,867171000.0,205944000,-79074000,319000,None,None,None,8000,139000,None,None,None,None,None,None,-79393000,-79393000,131000,None,-0.0214,,285177000,-79233000,41851000,41822000,None,6159000,None,,,,,8.56,8.53,,,,,,,,-0.057,,None,2025-11-05,annual,0.18,USD,pre-market,65599000,-799043000,-0.0453,-0.061,0.322,4.08,63236000,51579000,14081000,-409000,30.77,28.16,63.6364,1089050000,803489000,130616000,174273000,285561000,43657000,290640000,914777000,None,49.55,23.44
2025-12-28,KVYO,-0.24,1153988000.0,None,1.188,3.783,,62408000,385820000,385820000,,,,,,,,,171000,251855833,None,84696000,84696000,8890000,None,None,10723000,None,None,5269000,,,,,0.0,0.07,-79066000,-73797000,0.11,2022-12-31,40.16,None,867171000.0,205944000,-79074000,319000,None,None,None,8000,139000,11624000,None,None,None,None,None,-79393000,-79393000,131000,None,-0.0214,,285177000,-79233000,30960000,29435000,None,876000,None,,,,,8.56,8.53,,,,,,,,-0.057,,90889000,2025-11-05,annual,0.18,USD,pre-market,65599000,-2285419000,-0.0453,-0.061,0.322,4.08,63236000,62408000,14864000,None,30.77,28.16,63.6364,629079000,427503000,84989000,1665262000,201576000,1580273000,290640000,-1036183000,None,49.55,23.44
2025-12-28,KVYO,-0.24,1153988000.0,None,1.188,3.783,,65468000,327913000,327913000,,,,,,,,,162000,251855833,None,84696000,84696000,31822000,None,None,6294000,None,None,5269000,,,,,0.0,0.07,-79066000,-73797000,0.11,2021-12-31,40.16,None,867171000.0,205944000,-79074000,319000,None,None,None,8000,139000,6946000,None,None,None,None,None,-79393000,-79393000,131000,None,-0.0214,,285177000,-79233000,21896000,17242000,None,821000,None,,,,,8.56,8.53,,,,,,,,-0.057,,89096000,2025-11-05,annual,0.18,USD,pre-market,65599000,-2236226000,-0.0453,-0.061,0.322,4.08,63236000,65468000,9104000,None,30.77,28.16,63.6364,464446000,356103000,76993000,2700510000,108343000,2623517000,290640000,-2236064000,None,49.55,23.44
2025-12-28,KVYO,-0.24,1153988000.0,None,1.188,3.783,527000,65468000,327913000,327913000,-273000,-9736000,None,None,None,None,None,None,162000,251855833,None,84696000,84696000,31822000,None,None,6294000,None,None,5269000,4380000,None,None,None,0.0,0.07,-79066000,-73797000,0.11,2025-09-30,40.16,None,867171000.0,205944000,-79074000,319000,None,None,None,8000,139000,6946000,None,None,None,None,None,-426000,-79393000,131000,None,-0.0214,54760000,285177000,-79233000,21896000,17242000,None,821000,None,None,None,None,None,8.56,8.53,None,None,None,None,None,None,None,-0.057,None,89096000,2025-11-05,quarterly,0.18,USD,pre-market,65599000,-2236226000,-0.0453,-0.061,0.322,4.08,63236000,65468000,9104000,None,30.77,28.16,63.6364,464446000,356103000,76993000,2700510000,108343000,2623517000,290640000,-2236064000,None,49.55,23.44
2025-12-28,KVYO,-0.24,1153988000.0,None,1.188,3.783,8268000,65468000,327913000,327913000,-1335000,-7307000,None,None,None,None,None,None,162000,251855833,None,84696000,84696000,31822000,None,None,6294000,None,None,5269000,3931000,None,None,None,0.0,0.07,-79066000,-73797000,0.11,2025-06-30,40.16,None,867171000.0,205944000,-79074000,319000,None,None,None,8000,139000,6946000,None,None,None,None,None,-24281000,-79393000,131000,None,-0.0214,55725000,285177000,-79233000,21896000,17242000,None,821000,None,None,None,None,None,8.56,8.53,None,None,None,None,None,None,None,-0.057,None,89096000,2025-11-05,quarterly,0.18,USD,pre-market,65599000,-2236226000,-0.0453,-0.061,0.322,4.08,63236000,65468000,9104000,None,30.77,28.16,63.6364,464446000,356103000,76993000,2700510000,108343000,2623517000,290640000,-2236064000,None,49.55,23.44
2025-12-28,KVYO,-0.24,1153988000.0,None,1.188,3.783,7741000,65468000,327913000,327913000,-37000,-7741000,None,None,None,None,None,None,162000,251855833,None,84696000,84696000,31822000,None,None,6294000,None,None,5269000,4781000,None,None,None,0.0,0.07,-79066000,-73797000,0.11,2025-03-31,40.16,None,867171000.0,205944000,-79074000,319000,None,None,None,8000,139000,6946000,None,None,None,None,None,-14089000,-79393000,131000,None,-0.0214,14362000,285177000,-79233000,21896000,17242000,None,821000,None,None,None,None,None,8.56,8.53,None,None,None,None,None,None,None,-0.057,None,89096000,2025-11-05,quarterly,0.18,USD,pre-market,65599000,-2236226000,-0.0453,-0.061,0.322,4.08,63236000,65468000,9104000,None,30.77,28.16,63.6364,464446000,356103000,76993000,2700510000,108343000,2623517000,290640000,-2236064000,None,49.55,23.44
2025-12-28,KVYO,-0.24,1153988000.0,None,1.188,3.783,5628000,65468000,327913000,327913000,228000,-5628000,None,None,None,None,None,None,162000,251855833,None,84696000,84696000,31822000,None,None,6294000,None,None,5269000,4936000,None,None,None,0.0,0.07,-79066000,-73797000,0.11,2024-12-31,40.16,None,867171000.0,205944000,-79074000,319000,None,None,None,8000,139000,6946000,None,None,None,None,None,-26973000,-79393000,131000,None,-0.0214,60089000,285177000,-79233000,21896000,17242000,None,821000,None,None,None,None,None,8.56,8.53,None,None,None,None,None,None,None,-0.057,None,89096000,2025-11-05,quarterly,0.18,USD,pre-market,65599000,-2236226000,-0.0453,-0.061,0.322,4.08,63236000,65468000,9104000,None,30.77,28.16,63.6364,464446000,356103000,76993000,2700510000,108343000,2623517000,290640000,-2236064000,None,49.55,23.44
2025-12-28,KVYO,-0.24,1153988000.0,None,1.188,3.783,4538000,65468000,327913000,327913000,-977000,-4538000,None,None,None,None,None,None,162000,251855833,None,84696000,84696000,31822000,None,None,6294000,None,None,5269000,4562000,None,None,None,0.0,0.07,-79066000,-73797000,0.11,2024-09-30,40.16,None,867171000.0,205944000,-79074000,319000,None,None,None,8000,139000,6946000,None,None,None,None,None,-1345000,-79393000,131000,None,-0.0214,38784000,285177000,-79233000,21896000,17242000,None,821000,None,None,None,None,None,8.56,8.53,None,None,None,None,None,None,None,-0.057,None,89096000,2025-11-05,quarterly,0.18,USD,pre-market,65599000,-2236226000,-0.0453,-0.061,0.322,4.08,63236000,65468000,9104000,None,30.77,28.16,63.6364,464446000,356103000,76993000,2700510000,108343000,2623517000,290640000,-2236064000,None,49.55,23.44
2025-12-28,KVYO,-0.24,1153988000.0,None,1.188,3.783,3835000,65468000,327913000,327913000,687000,-3835000,None,None,None,None,None,None,162000,251855833,None,84696000,84696000,31822000,None,None,6294000,None,None,5269000,4245000,None,None,None,0.0,0.07,-79066000,-73797000,0.11,2024-06-30,40.16,None,867171000.0,205944000,-79074000,319000,None,None,None,8000,139000,6946000,None,None,None,None,None,-4942000,-79393000,131000,None,-0.0214,40900000,285177000,-79233000,21896000,17242000,None,821000,None,None,None,None,None,8.56,8.53,None,None,None,None,None,-1904000,None,-0.057,None,89096000,2025-11-05,quarterly,0.18,USD,pre-market,65599000,-2236226000,-0.0453,-0.061,0.322,4.08,63236000,65468000,9104000,None,30.77,28.16,63.6364,464446000,356103000,76993000,2700510000,108343000,2623517000,290640000,-2236064000,None,49.55,23.44
2025-12-28,KVYO,-0.24,1153988000.0,None,1.188,3.783,3225000,65468000,327913000,327913000,-5737000,-3225000,None,None,None,None,None,None,162000,251855833,None,84696000,84696000,31822000,None,None,6294000,None,None,5269000,3974000,None,None,None,0.0,0.07,-79066000,-73797000,0.11,2024-03-31,40.16,None,867171000.0,205944000,-79074000,319000,None,None,None,8000,139000,6946000,None,None,None,None,None,-12882000,-79393000,131000,None,-0.0214,26182000,285177000,-79233000,21896000,17242000,None,821000,None,None,None,None,None,8.56,8.53,None,None,None,None,None,-11865000,None,-0.057,None,89096000,2025-11-05,quarterly,0.18,USD,pre-market,65599000,-2236226000,-0.0453,-0.061,0.322,4.08,63236000,65468000,9104000,None,30.77,28.16,63.6364,464446000,356103000,76993000,2700510000,108343000,2623517000,290640000,-2236064000,None,49.55,23.44
2025-12-28,KVYO,-0.24,1153988000.0,None,1.188,3.783,3923000,65468000,327913000,327913000,-19513000,-3923000,None,None,1,None,None,None,162000,251855833,None,84696000,84696000,31822000,None,None,6294000,None,None,5269000,3828000,None,None,None,0.0,0.07,-79066000,-73797000,0.11,2023-12-31,40.16,None,867171000.0,205944000,-79074000,319000,None,None,None,8000,139000,6946000,None,None,None,None,None,-26295000,-79393000,131000,None,-0.0214,38644000,285177000,-79233000,21896000,17242000,None,821000,None,None,None,None,None,8.56,8.53,None,None,None,None,None,-82371000,None,-0.057,None,89096000,2025-11-05,quarterly,0.18,USD,pre-market,65599000,-2236226000,-0.0453,-0.061,0.322,4.08,63236000,65468000,9104000,None,30.77,28.16,63.6364,464446000,356103000,76993000,2700510000,108343000,2623517000,290640000,-2236064000,None,49.55,23.44
2025-12-28,KVYO,-0.24,1153988000.0,None,1.188,3.783,1830000,65468000,327913000,327913000,262776000,-1830000,None,None,3157000,None,None,None,162000,251855833,None,84696000,84696000,31822000,None,None,6294000,None,None,5269000,3357000,None,None,None,0.0,0.07,-79066000,-73797000,0.11,2023-09-30,40.16,None,867171000.0,205944000,-79074000,319000,None,None,None,8000,139000,6946000,None,None,None,None,None,-297104000,-79393000,131000,None,-0.0214,23700000,285177000,-79233000,21896000,17242000,None,821000,None,None,None,None,None,8.56,8.53,None,None,None,None,None,None,None,-0.057,None,89096000,2025-11-05,quarterly,0.18,USD,pre-market,65599000,-2236226000,-0.0453,-0.061,0.322,4.08,63236000,65468000,9104000,None,30.77,28.16,63.6364,464446000,356103000,76993000,2700510000,108343000,2623517000,290640000,-2236064000,None,49.55,23.44
2025-12-28,KVYO,-0.24,1153988000.0,None,1.188,3.783,1974000,65468000,327913000,327913000,-918000,-1974000,None,None,None,None,None,None,162000,251855833,None,84696000,84696000,31822000,None,None,6294000,None,None,5269000,20156000,None,None,None,0.0,0.07,-79066000,-73797000,0.11,2023-06-30,40.16,None,867171000.0,205944000,-79074000,319000,None,None,None,8000,139000,6946000,None,None,None,None,None,10887000,-79393000,131000,None,-0.0214,41474000,285177000,-79233000,21896000,17242000,None,821000,None,None,None,None,None,8.56,8.53,None,None,None,None,None,None,None,-0.057,None,89096000,2025-11-05,quarterly,0.18,USD,pre-market,65599000,-2236226000,-0.0453,-0.061,0.322,4.08,63236000,65468000,9104000,None,30.77,28.16,63.6364,464446000,356103000,76993000,2700510000,108343000,2623517000,290640000,-2236064000,None,49.55,23.44
2025-12-28,KVYO,-0.24,1153988000.0,None,1.188,3.783,1631000,65468000,327913000,327913000,384000,-1631000,None,None,None,None,None,None,162000,251855833,None,84696000,84696000,31822000,None,None,6294000,None,None,5269000,3301000,None,None,None,0.0,0.07,-79066000,-73797000,0.11,2023-03-31,40.16,None,867171000.0,205944000,-79074000,319000,None,None,None,8000,139000,6946000,None,None,None,None,None,4278000,-79393000,131000,None,-0.0214,15552000,285177000,-79233000,21896000,17242000,None,821000,None,None,None,None,None,8.56,8.53,None,None,None,None,None,None,None,-0.057,None,89096000,2025-11-05,quarterly,0.18,USD,pre-market,65599000,-2236226000,-0.0453,-0.061,0.322,4.08,63236000,65468000,9104000,None,30.77,28.16,63.6364,464446000,356103000,76993000,2700510000,108343000,2623517000,290640000,-2236064000,None,49.55,23.44
2025-12-28,KVYO,-0.24,1153988000.0,None,1.188,3.783,2327000,65468000,327913000,327913000,355000,-2827000,None,None,2996000,None,None,None,162000,251855833,None,84696000,84696000,31822000,None,None,6294000,None,None,5269000,2824000,None,None,None,0.0,0.07,-79066000,-73797000,0.11,2022-12-31,40.16,None,867171000.0,205944000,-79074000,319000,None,None,None,8000,139000,6946000,None,None,None,None,None,-755000,-79393000,131000,None,-0.0214,20914000,285177000,-79233000,21896000,17242000,None,821000,None,None,None,None,None,8.56,8.53,None,None,None,None,None,-29771000,None,-0.057,None,89096000,2025-11-05,quarterly,0.18,USD,pre-market,65599000,-2236226000,-0.0453,-0.061,0.322,4.08,63236000,65468000,9104000,None,30.77,28.16,63.6364,464446000,356103000,76993000,2700510000,108343000,2623517000,290640000,-2236064000,None,49.55,23.44
2025-12-28,KVYO,-0.24,1153988000.0,None,1.188,3.783,5012000,65468000,327913000,327913000,99687000,-5012000,None,None,-4257000,None,None,None,162000,251855833,None,84696000,84696000,31822000,None,None,6294000,None,None,5269000,2104000,None,None,None,0.0,0.07,-79066000,-73797000,0.11,2022-09-30,40.16,None,867171000.0,205944000,-79074000,319000,None,None,None,8000,139000,6946000,None,None,None,None,None,-23873000,-79393000,131000,None,-0.0214,-17324000,285177000,-79233000,21896000,17242000,None,821000,None,None,None,None,None,8.56,8.53,None,None,None,None,None,None,None,-0.057,None,89096000,2025-11-05,quarterly,0.18,USD,pre-market,65599000,-2236226000,-0.0453,-0.061,0.322,4.08,63236000,65468000,9104000,None,30.77,28.16,63.6364,464446000,356103000,76993000,2700510000,108343000,2623517000,290640000,-2236064000,None,49.55,23.44
2025-12-28,KVYO,-0.24,1153988000.0,None,1.188,3.783,4982500,65468000,327913000,327913000,629000,-5453000,None,None,None,None,None,None,162000,251855833,None,84696000,84696000,31822000,None,None,6294000,None,None,5269000,1915500,None,None,None,0.0,0.07,-79066000,-73797000,0.11,2022-06-30,40.16,None,867171000.0,205944000,-79074000,319000,None,None,None,8000,139000,6946000,None,None,None,None,None,-11691000,-79393000,131000,None,-0.0214,-13571000,285177000,-79233000,21896000,17242000,None,821000,None,None,None,None,None,8.56,8.53,None,None,None,None,None,None,None,-0.057,None,89096000,2025-11-05,quarterly,0.18,USD,pre-market,65599000,-2236226000,-0.0453,-0.061,0.322,4.08,63236000,65468000,9104000,None,30.77,28.16,63.6364,464446000,356103000,76993000,2700510000,108343000,2623517000,290640000,-2236064000,None,49.55,23.44
2025-12-28,KVYO,-0.24,1153988000.0,None,1.188,3.783,4982500,65468000,327913000,327913000,629000,-5453000,None,None,None,None,None,None,162000,251855833,None,84696000,84696000,31822000,None,None,6294000,None,None,5269000,1915500,None,None,None,0.0,0.07,-79066000,-73797000,0.11,2022-03-31,40.16,None,867171000.0,205944000,-79074000,319000,None,None,None,8000,139000,6946000,None,None,None,None,None,-12282500,-79393000,131000,None,-0.0214,-13571000,285177000,-79233000,21896000,17242000,None,821000,None,None,None,None,None,8.56,8.53,None,None,None,None,None,None,None,-0.057,None,89096000,2025-11-05,quarterly,0.18,USD,pre-market,65599000,-2236226000,-0.0453,-0.061,0.322,4.08,63236000,65468000,9104000,None,30.77,28.16,63.6364,464446000,356103000,76993000,2700510000,108343000,2623517000,290640000,-2236064000,None,49.55,23.44
2025-12-28,KVYO,-0.24,1153988000.0,None,1.188,3.783,17226000,65468000,327913000,327913000,-5799000,-17226000,None,None,None,None,None,None,162000,251855833,None,84696000,84696000,31822000,None,None,6294000,None,None,5269000,17717000,None,None,None,0.0,0.07,-79066000,-73797000,0.11,2024-12-31,40.16,None,867171000.0,205944000,-79074000,319000,None,None,None,8000,139000,6946000,None,None,None,None,None,-46142000,-79393000,131000,None,-0.0214,165955000,285177000,-79233000,21896000,17242000,None,821000,None,None,None,None,None,8.56,8.53,None,None,None,None,None,None,None,-0.057,None,89096000,2025-11-05,annual,0.18,USD,pre-market,65599000,-2236226000,-0.0453,-0.061,0.322,4.08,63236000,65468000,9104000,None,30.77,28.16,63.6364,464446000,356103000,76993000,2700510000,108343000,2623517000,290640000,-2236064000,None,49.55,23.44
2025-12-28,KVYO,-0.24,1153988000.0,None,1.188,3.783,9358000,65468000,327913000,327913000,242728000,-9358000,None,None,None,None,None,None,162000,251855833,None,84696000,84696000,31822000,None,None,6294000,None,None,5269000,13651000,None,None,None,0.0,0.07,-79066000,-73797000,0.11,2023-12-31,40.16,None,867171000.0,205944000,-79074000,319000,None,None,None,8000,139000,6946000,None,None,None,None,None,-308233000,-79393000,131000,None,-0.0214,119371000,285177000,-79233000,21896000,17242000,None,821000,None,None,None,None,None,8.56,8.53,None,None,None,None,None,-81625000,None,-0.057,None,89096000,2025-11-05,annual,0.18,USD,pre-market,65599000,-2236226000,-0.0453,-0.061,0.322,4.08,63236000,65468000,9104000,None,30.77,28.16,63.6364,464446000,356103000,76993000,2700510000,108343000,2623517000,290640000,-2236064000,None,49.55,23.44
2025-12-28,KVYO,-0.24,1153988000.0,None,1.188,3.783,18245000,65468000,327913000,327913000,101300000,-18745000,None,None,963000,None,None,None,162000,251855833,None,84696000,84696000,31822000,None,None,6294000,None,None,5269000,9040000,None,None,None,0.0,0.07,-79066000,-73797000,0.11,2022-12-31,40.16,None,867171000.0,205944000,-79074000,319000,None,None,None,8000,139000,6946000,None,None,None,None,None,-49193000,-79393000,131000,None,-0.0214,-23552000,285177000,-79233000,21896000,17242000,None,821000,None,None,None,None,None,8.56,8.53,None,None,None,None,None,0,None,-0.057,None,89096000,2025-11-05,annual,0.18,USD,pre-market,65599000,-2236226000,-0.0453,-0.061,0.322,4.08,63236000,65468000,9104000,None,30.77,28.16,63.6364,464446000,356103000,76993000,2700510000,108343000,2623517000,290640000,-2236064000,None,49.55,23.44
2025-12-28,KVYO,-0.24,1153988000.0,None,1.188,3.783,14232000,65468000,327913000,327913000,211262000,-14232000,None,None,-12169000,None,None,None,162000,251855833,None,84696000,84696000,31822000,None,None,6294000,None,None,5269000,5269000,None,None,None,0.0,0.07,-79066000,-73797000,0.11,2021-12-31,40.16,None,867171000.0,205944000,-79074000,319000,None,None,None,8000,139000,6946000,None,None,None,None,None,-79393000,-79393000,131000,None,-0.0214,-22738000,285177000,-79233000,21896000,17242000,None,821000,None,None,None,None,None,8.56,8.53,None,None,None,None,None,-140413000,None,-0.057,None,89096000,2025-11-05,annual,0.18,USD,pre-market,65599000,-2236226000,-0.0453,-0.061,0.322,4.08,63236000,65468000,9104000,None,30.77,28.16,63.6364,464446000,356103000,76993000,2700510000,108343000,2623517000,290640000,-2236064000,None,49.55,23.44
