date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2025-12-28,ASTS,-1.14,18531000.0,,2.759,4.561,,,,,,,,,,,,,,,None,54469000,54469000,,,,,,None,54469000,,,,,0.0,-0.24,-216485000,-162016000,-0.21,2023-12-31,,12728000.0,-30127000,-220996000,1681000,,,None,4511000,2675000,,None,,,,,-87561000,-170642000,2675000,None,-5.41,,222367000,-222367000,,,,,None,,,,,16.13,1426.5,,,,,,,,0.0,,,2025-11-10,annual,-0.45,USD,pre-market,126297000,,-0.102,-0.39,12.4,0.079,41601000,,,,47.63,70.06,-114.2857,,,,,,,24342000,,,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,,2.759,4.561,,,,,,,,,,,,,,,None,6714000,6714000,,,,,,None,4711000,,,,,0.0,-0.24,-102280000,-97569000,-0.21,2022-12-31,,12728000.0,7111000,-102496000,617000,,,None,216000,2633000,,None,,,,,-31640000,-103113000,2633000,None,-5.41,,152875000,-145764000,,,,,None,,,,,16.13,1426.5,,,,,,,,0.0,,,2025-11-10,annual,-0.45,USD,pre-market,99832000,,-0.102,-0.39,12.4,0.079,48332000,,,,47.63,70.06,-114.2857,,,,,,,13825000,,,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,,2.759,4.561,,,,,,,,,,,,,,,None,7563000,7563000,,,,,,None,2913000,,,,,0.0,-0.24,-86746000,-83833000,-0.21,2021-12-31,,12728000.0,4842000,-72930000,331000,,,None,72290000,None,,None,,,,,-30553000,-73261000,None,None,-5.41,,88675000,-83833000,,,,,None,,,,,16.13,1426.5,,,,,,,,0.0,,,2025-11-10,annual,-0.45,USD,pre-market,53039000,,-0.102,-0.39,12.4,0.079,34633000,,,,47.63,70.06,-114.2857,,,,,,,12405000,,,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,,2.759,4.561,,,,,,,,,,,,,,,None,3025000,3025000,,,,,,None,887000,,,,,0.0,-0.24,-24357000,-23470000,-0.21,2020-12-31,,12728000.0,2942000,-24274000,131000,,,None,10000,71000,,None,,,,,-24061000,-24405000,61000,None,-5.41,,26412000,-23470000,,,,,-50670184,,,,,16.13,1426.5,,,,,,,,0.0,,,2025-11-10,annual,-0.45,USD,pre-market,14092000,,-0.102,-0.39,12.4,0.079,12320000,,,,47.63,70.06,-114.2857,,,,,,,5967000,,,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,,2.759,4.561,,,,,,,,,,,,,,,None,954000,954000,,,,,,None,188000,,,,,0.0,-0.24,-11062000,-10874000,-0.21,2019-12-31,,12728000.0,460000,-11097000,44000,,,None,484024,None,,None,,,,,-10885000,None,None,None,-5.41,,11348000,-10888000,,,,,None,,,,,16.13,1426.5,,,,,,,,0.0,,,2025-11-10,annual,-0.45,USD,pre-market,5944000,,-0.102,-0.39,12.4,0.079,5404000,,,,47.63,70.06,-114.2857,,,,,,,1414000,,,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,,2.759,4.561,,,,,,,,,,,,,,,None,163000,163000,,,,,,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2018-12-31,,12728000.0,193000,-4574000,15000,,,None,0,None,,None,,,,,-4438000,None,None,None,-5.41,,4771000,-4579000,,,,,None,,,,,16.13,1426.5,,,,,,,,0.0,,,2025-11-10,annual,-0.45,USD,pre-market,2279000,,-0.102,-0.39,12.4,0.079,2461000,,,,47.63,70.06,-114.2857,,,,,,,356000,,,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,15908000,1204282000,1204282000,,,,,,,,,38000,272831168,None,163000,163000,50707000,None,8947000,11491000,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2025-09-30,None,12728000.0,193000,-4574000,15000,213766000,213766000,None,0,None,10885000,None,None,697628000,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,50345000,48717000,None,31797000,None,,,,,16.13,1426.5,,,,,,,,0.0,,None,2025-11-10,quarterly,-0.45,USD,pre-market,2279000,-757719000,-0.102,-0.39,12.4,0.079,2461000,722483000,11084000,None,47.63,70.06,-114.2857,2550902000,1277003000,133575000,924884000,1273899000,791309000,356000,1240467000,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,15485000,923647000,923647000,,,,,,,,,36000,241985507,None,163000,163000,22703000,None,7616000,None,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2025-06-30,None,12728000.0,193000,-4574000,15000,None,None,None,0,None,None,None,None,482534000,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,49577000,42735000,None,None,None,,,,,16.13,1426.5,,,,,,,,0.0,,None,2025-11-10,quarterly,-0.45,USD,pre-market,2279000,-634845000,-0.102,-0.39,12.4,0.079,2461000,505635000,9824000,None,47.63,70.06,-114.2857,1881362000,973224000,118316000,723612000,908138000,605296000,356000,867369000,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,13879000,873778000,873778000,,,,,,,,,35000,223974000,None,163000,163000,10778000,None,3699000,None,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2025-03-31,None,12728000.0,193000,-4574000,15000,None,None,None,0,None,None,None,None,462203000,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,20827000,26216000,None,None,None,,,,,16.13,1426.5,,,,,,,,0.0,,None,2025-11-10,quarterly,-0.45,USD,pre-market,2279000,-535451000,-0.102,-0.39,12.4,0.079,2461000,479781000,5466000,None,47.63,70.06,-114.2857,1369659000,894605000,84218000,602986000,475054000,518768000,356000,568603000,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,14508000,564988000,564988000,,,,,,,,,32000,199219000,None,163000,163000,17004000,None,2919000,None,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2024-12-31,None,12728000.0,193000,-4574000,15000,None,None,None,0,None,None,None,None,155573000,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,35258000,54163000,None,None,None,,,,,16.13,1426.5,,,,,,,,0.0,,None,2025-11-10,quarterly,-0.45,USD,pre-market,2279000,-489745000,-0.102,-0.39,12.4,0.079,2461000,173000000,4775000,None,47.63,70.06,-114.2857,954561000,600246000,75942000,285415000,354315000,209473000,356000,479115000,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,12591000,516389000,516389000,,,,,,,,,29000,155645000,None,163000,163000,8962000,None,44635000,None,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2024-09-30,None,12728000.0,193000,-4574000,15000,None,None,None,0,None,None,None,None,156252000,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,29232000,14946000,None,None,None,,,,,16.13,1426.5,,,,,,,,0.0,,None,2025-11-10,quarterly,-0.45,USD,pre-market,2279000,-453888000,-0.102,-0.39,12.4,0.079,2461000,215012000,47703000,None,47.63,70.06,-114.2857,821649000,545621000,94079000,318848000,276028000,224769000,356000,308920000,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,12469000,285085000,285085000,,,,,,,,,27000,141185500,None,163000,163000,12175000,None,258000,None,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2024-06-30,None,12728000.0,193000,-4574000,15000,None,None,None,0,None,None,None,None,199546000,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,30074000,35433000,None,None,None,,,,,16.13,1426.5,,,,,,,,0.0,,None,2025-11-10,quarterly,-0.45,USD,pre-market,2279000,-281942000,-0.102,-0.39,12.4,0.079,2461000,212273000,1775000,None,47.63,70.06,-114.2857,579637000,315159000,49383000,337767000,264478000,288384000,356000,145233000,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,12934000,209973000,209973000,,,,,,,,,26000,121447138,None,163000,163000,14528000,None,255000,1152000,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2024-03-31,None,12728000.0,193000,-4574000,15000,None,None,None,0,None,None,None,None,160827000,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,29536000,15593000,None,None,None,,,,,16.13,1426.5,,,,,,,,0.0,,None,2025-11-10,quarterly,-0.45,USD,pre-market,2279000,-209392000,-0.102,-0.39,12.4,0.079,2461000,174016000,1760000,None,47.63,70.06,-114.2857,501728000,239509000,31881000,215883000,262219000,184002000,356000,164528000,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,13368000,85622000,85622000,,,,,,,,,None,90161309,None,163000,163000,20575000,None,252000,None,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2023-12-31,None,12728000.0,193000,-4574000,15000,None,None,None,0,None,None,None,None,59252000,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,14194000,2462000,None,None,None,,,,,16.13,1426.5,,,,,,,,0.0,,None,2025-11-10,quarterly,-0.45,USD,pre-market,2279000,-189662000,-0.102,-0.39,12.4,0.079,2461000,None,None,None,47.63,70.06,-114.2857,360892000,106882000,46221000,147333000,254010000,101112000,356000,98991000,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,13363000,135726000,135726000,,,,,,,,,22000,89515000,None,163000,163000,7811000,None,None,2366000,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2023-09-30,None,12728000.0,193000,-4574000,15000,None,None,None,0,None,6311000,None,None,58536000,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,24979000,17706000,None,None,None,,,,,16.13,1426.5,,,,,,,,0.0,,None,2025-11-10,quarterly,-0.45,USD,pre-market,2279000,-157736000,-0.102,-0.39,12.4,0.079,2461000,71899000,1384000,None,47.63,70.06,-114.2857,402130000,163071000,26901000,114908000,239059000,88007000,356000,127822000,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,-22508000,2.759,4.561,,13619000,190835000,190835000,,,,,,,,,22000,75641000,None,163000,163000,5108000,None,None,2294000,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2023-06-30,None,12728000.0,193000,-4574000,15000,None,None,None,0,None,27948000,None,None,4634000,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,30739000,24256000,None,37287000,None,,,,,16.13,1426.5,,,,,,,,0.0,,171637000,2025-11-10,quarterly,-0.45,USD,pre-market,2279000,-136827000,-0.102,-0.39,12.4,0.079,2461000,18253000,1305000,None,47.63,70.06,-114.2857,408467000,221574000,30669000,72590000,186893000,41921000,356000,146222000,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,13057000,185043000,185043000,,,,,,,,,20000,71845000,None,163000,163000,11348000,None,None,2256000,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2023-03-31,None,12728000.0,193000,-4574000,15000,None,None,None,0,None,1625000,None,None,4696000,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,42066000,23246000,None,43553000,None,,,,,16.13,1426.5,,,,,,,,0.0,,158916000,2025-11-10,quarterly,-0.45,USD,pre-market,2279000,-118419000,-0.102,-0.39,12.4,0.079,2461000,17753000,952000,None,47.63,70.06,-114.2857,400724000,227109000,35546000,83795001,173615000,48249001,356000,118669999,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,7768000,239256000,239256000,,,,,,,,,20000,61626000,None,163000,163000,13929000,None,242000,1673000,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2022-12-31,0,12728000.0,193000,-4574000,15000,None,None,None,0,None,27715000,None,None,4758000,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,27381000,13145000,None,None,None,,,,,16.13,1426.5,,,,,,,,0.0,,None,2025-11-10,quarterly,-0.45,USD,pre-market,2279000,-102101000,-0.102,-0.39,12.4,0.079,2461000,12526000,722000,None,47.63,70.06,-114.2857,438372000,268310000,27796000,78546000,170062000,50750000,356000,133532000,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,7998000,198869000,198869000,,,,,,,,,18000,53234000,None,163000,163000,9546000,None,None,1202000,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2022-09-30,0,12728000.0,193000,-4574000,15000,None,None,None,0,None,23438000,None,None,4820000,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,26437000,10837000,None,63585000,None,,,,,16.13,1426.5,,,,,,,,0.0,,143538000,2025-11-10,quarterly,-0.45,USD,pre-market,2279000,-93872000,-0.102,-0.39,12.4,0.079,2461000,12818000,803000,None,47.63,70.06,-114.2857,386268000,225306000,21186000,89591000,160962000,68405000,356000,91310000,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,7898000,202371000,202371000,,,,,,,,,18000,51869000,None,163000,163000,5157000,None,None,3569000,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2022-06-30,3355000,12728000.0,193000,-4574000,15000,3355000,3355000,None,0,None,3520000,None,None,4880000,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,23466000,15860000,None,47535000,None,,,,,16.13,1426.5,,,,,,,,0.0,,132040000,2025-11-10,quarterly,-0.45,USD,pre-market,2279000,-84106000,-0.102,-0.39,12.4,0.079,2461000,13078000,1158000,None,47.63,70.06,-114.2857,384864000,232926000,22175000,74590000,151938000,52415000,356000,90786000,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,8212000,253731000,253731000,,,,,,,,,18000,51761000,None,163000,163000,6917000,None,None,2593000,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2022-03-31,3546000,12728000.0,193000,-4574000,15000,205000,205000,None,0,None,1827000,None,None,4940000,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,14778000,15095000,None,70856000,None,,,,,16.13,1426.5,,,,,,,,0.0,,114850000,2025-11-10,quarterly,-0.45,USD,pre-market,2279000,-81182000,-0.102,-0.39,12.4,0.079,2461000,13152000,900000,None,47.63,70.06,-114.2857,414586000,272929000,22912000,98708001,141657000,75796001,356000,91038999,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,8159000,321787000,321787000,,,,,,,,,18000,51731000,None,163000,163000,6638000,None,None,2173000,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2021-12-31,3641000,12728000.0,193000,-4574000,15000,242000,242000,None,0,None,1412000,None,None,5000000,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,10431000,7289000,None,None,None,,,,,16.13,1426.5,,,,,,,,0.0,,103933000,2025-11-10,quarterly,-0.45,USD,pre-market,2279000,-70461000,-0.102,-0.39,12.4,0.079,2461000,13159000,634000,None,47.63,70.06,-114.2857,443936000,335803000,21377000,91964000,108133000,70587000,356000,100279000,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,6928000,360390000,360390000,,,,,,,,,18000,51840000,None,163000,163000,6656000,None,None,1282000,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2021-09-30,3704000,12728000.0,193000,-4574000,15000,335000,335000,None,0,None,2726000,None,None,None,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,6191000,8227000,None,82541000,None,,,,,16.13,1426.5,,,,,,,,0.0,,76586000,2025-11-10,quarterly,-0.45,USD,pre-market,2279000,-67351000,-0.102,-0.39,12.4,0.079,2461000,6928000,495000,None,47.63,70.06,-114.2857,461007000,370589000,15378000,97919000,90418000,82541000,356000,101658000,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,6810000,402612000,402612000,,,,,,,,,18000,51730000,None,163000,163000,6284000,None,None,1273000,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2021-06-30,3792000,12728000.0,193000,-4574000,15000,398000,398000,None,0,None,3655000,None,None,None,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,7052000,3746000,None,121849000,None,,,,,16.13,1426.5,,,,,,,,0.0,,60977000,2025-11-10,quarterly,-0.45,USD,pre-market,2279000,-71466000,-0.102,-0.39,12.4,0.079,2461000,6810000,470000,None,47.63,70.06,-114.2857,482650000,414592000,15604000,137453000,68058000,121849000,356000,96476000,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,None,22213000,22213000,,,,,,,,,5832000,51730000,None,163000,163000,5750000,None,600000,1070000,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2021-03-31,3759000,12728000.0,193000,-4574000,15000,451000,451000,None,0,None,2922000,None,None,None,None,232196027,-4438000,None,None,None,-5.41,,4771000,-4579000,7843000,13487000,None,50000000,None,,,,,16.13,1426.5,,,,,,,,0.0,,55740000,2025-11-10,quarterly,-0.45,USD,pre-market,2279000,-51488000,-0.102,-0.39,12.4,0.079,2461000,6927000,488000,231913996,47.63,70.06,-114.2857,94170000,34048000,19725000,26164000,60122000,6439000,356000,66090000,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,None,42777000,42777000,,,,,,,,,150596928,28750000,None,163000,163000,4990000,None,None,2081000,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2020-12-31,3912000,12728000.0,193000,-4574000,15000,526000,526000,None,0,None,2591000,None,None,None,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,3483000,4188000,None,None,None,,,,,16.13,1426.5,,,,,,,,0.0,,44115000,2025-11-10,quarterly,-0.45,USD,pre-market,2279000,-39908000,-0.102,-0.39,12.4,0.079,2461000,7045000,504000,None,47.63,70.06,-114.2857,99645000,50932000,13117000,19658000,48713000,6541000,356000,77497000,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,None,63074000,63074000,,,,,,,,,5581000,28750000,None,163000,163000,4958000,None,None,783000,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2020-09-30,3749000,12728000.0,193000,-4574000,15000,575000,575000,None,0,None,1870000,None,None,None,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,1964000,4325000,None,None,None,,,,,16.13,1426.5,,,,,,,,0.0,,None,2025-11-10,quarterly,-0.45,USD,pre-market,2279000,-31374000,-0.102,-0.39,12.4,0.079,2461000,6115000,455000,None,47.63,70.06,-114.2857,103827000,67691000,9738000,15398000,36136000,5660000,356000,86033000,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,None,399260,399260,,,,,,,,,219315723,28750000,None,163000,163000,204608,None,None,None,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2020-06-30,None,12728000.0,193000,-4574000,15000,None,None,None,0,None,None,None,None,None,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,97363,-1002,None,None,None,,,,,16.13,1426.5,,,,,,,,0.0,,None,2025-11-10,quarterly,-0.45,USD,pre-market,2279000,1450954,-0.102,-0.39,12.4,0.079,2461000,None,None,None,47.63,70.06,-114.2857,232571334,496623,204608,8256307,232074711,8051699,356000,224315027,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,None,519626,519626,,,,,,,,,219367702,28750000,None,163000,163000,176471,None,None,None,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2020-03-31,None,12728000.0,193000,-4574000,15000,None,None,None,0,None,None,None,None,None,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,140242,243764,None,None,None,,,,,16.13,1426.5,,,,,,,,0.0,,None,2025-11-10,quarterly,-0.45,USD,pre-market,2279000,1502931,-0.102,-0.39,12.4,0.079,2461000,None,None,52996000,47.63,70.06,-114.2857,232915281,659869,420235,8548277,232255412,8128042,356000,224367004,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,None,26498000,26498000,,,,,,,,,5171000,28750000,None,163000,163000,1552000,None,None,328000,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2019-12-31,3593000,12728000.0,193000,-4574000,15000,672000,672000,None,0,None,182000,None,None,None,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,731000,2897000,None,None,None,,,,,16.13,1426.5,,,,,,,,0.0,,3782000,2025-11-10,quarterly,-0.45,USD,pre-market,2279000,-15847000,-0.102,-0.39,12.4,0.079,2461000,1750000,1750000,231214831,47.63,70.06,-114.2857,35948000,27739000,6199000,6199000,8209000,8053610,356000,27136000,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,None,None,None,,,,,,,,,None,28750000,None,163000,163000,None,None,None,None,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2019-09-30,None,12728000.0,193000,-4574000,15000,None,None,None,0,None,None,None,None,None,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,165711,None,None,None,None,,,,,16.13,1426.5,,,,,,,,0.0,,None,2025-11-10,quarterly,-0.45,USD,pre-market,2279000,None,-0.102,-0.39,12.4,0.079,2461000,None,None,230205420,47.63,70.06,-114.2857,230205420,230205420,None,None,None,None,356000,None,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,None,None,None,,,,,,,,,None,28750000,None,163000,163000,None,None,None,None,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2019-06-30,None,12728000.0,193000,-4574000,15000,None,None,None,0,None,None,None,None,None,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,None,None,None,None,None,,,,,16.13,1426.5,,,,,,,,0.0,,None,2025-11-10,quarterly,-0.45,None,pre-market,2279000,None,-0.102,-0.39,12.4,0.079,2461000,None,None,None,47.63,70.06,-114.2857,None,None,None,None,None,None,356000,None,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,14508000,564988000,564988000,,,,,,,,,32000,154501000,None,163000,163000,17004000,None,2919000,None,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2024-12-31,None,12728000.0,193000,-4574000,15000,None,None,None,0,None,None,None,None,155573000,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,35258000,54163000,None,None,None,,,,,16.13,1426.5,,,,,,,,0.0,,None,2025-11-10,annual,-0.45,USD,pre-market,2279000,-489745000,-0.102,-0.39,12.4,0.079,2461000,173000000,4775000,None,47.63,70.06,-114.2857,954561000,600246000,75942000,285415000,354315000,209473000,356000,479115000,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,13368000,85622000,85622000,,,,,,,,,22000,81824122,None,163000,163000,20575000,None,252000,1152000,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2023-12-31,None,12728000.0,193000,-4574000,15000,None,None,None,0,None,None,None,None,59252000,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,20108000,23926000,None,None,None,,,,,16.13,1426.5,,,,,,,,0.0,,None,2025-11-10,annual,-0.45,USD,pre-market,2279000,-189662000,-0.102,-0.39,12.4,0.079,2461000,72872000,1720000,None,47.63,70.06,-114.2857,360892000,106882000,46221000,147333000,254010000,101112000,356000,98991000,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,7768000,238588000,238588000,,,,,,,,,20000,54437000,None,163000,163000,13929000,None,242000,1673000,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2022-12-31,0,12728000.0,193000,-4574000,15000,None,None,None,0,None,27715000,None,None,4758000,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,28049000,12903000,None,None,None,,,,,16.13,1426.5,,,,,,,,0.0,,None,2025-11-10,annual,-0.45,USD,pre-market,2279000,-102101000,-0.102,-0.39,12.4,0.079,2461000,12768000,964000,None,47.63,70.06,-114.2857,438372000,268310000,27796000,78546000,170062000,50750000,356000,133532000,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,8159000,321787000,321787000,,,,,,,,,18000,51730000,None,163000,163000,6638000,None,None,2173000,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2021-12-31,3641000,12728000.0,193000,-4574000,15000,242000,242000,None,0,None,1412000,None,None,5000000,None,None,-4438000,None,None,None,-5.41,,4771000,-4579000,10431000,7289000,None,None,None,,,,,16.13,1426.5,,,,,,,,0.0,,103933000,2025-11-10,annual,-0.45,USD,pre-market,2279000,-70461000,-0.102,-0.39,12.4,0.079,2461000,13159000,634000,None,47.63,70.06,-114.2857,443936000,335803000,21377000,91964000,108133000,70587000,356000,100279000,None,102.79,17.5
2025-12-28,ASTS,-1.14,18531000.0,None,2.759,4.561,,7045000,42777000,42777000,,,,,,,,,5462000,51731000,None,163000,163000,4990000,None,None,2081000,None,None,32000,,,,,0.0,-0.24,-4579000,-4547000,-0.21,2020-12-31,3912000,12728000.0,193000,-4574000,15000,526000,526000,None,0,None,2591000,None,None,None,None,232196027,-4438000,None,None,None,-5.41,,4771000,-4579000,3483000,4188000,None,76164000,None,,,,,16.13,1426.5,,,,,,,,0.0,,44115000,2025-11-10,annual,-0.45,USD,pre-market,2279000,-39908000,-0.102,-0.39,12.4,0.079,2461000,7045000,504000,None,47.63,70.06,-114.2857,99645000,50932000,13117000,19658000,48713000,6541000,356000,77497000,None,102.79,17.5
