date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2025-12-28,KHC,-3.71,25163999000.0,,0.073,35.01,,,,,,,,,,,,,,,None,1375681000,1375681000,,,,,,None,None,,1.6,0.0666,,,,-0.106,0.0261,0,None,0.5839,2006-12-31,9.42,,8489000000.0,0,295823000,76785000,,,None,86054000,None,,None,,,,,219038000,0,None,None,0.176,,0,376328000,,,,,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,,2025-10-29,quarterly,0.61,USD,pre-market,0,,0.0371,-0.0969,-0.023,21.11,475788000,,,,26.87,24.8,4.4699,,,,,,,2295192000,,,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,,0.073,35.01,,,,,,,,,,,,,,,None,1327268000,1327268000,,,,,,None,None,,1.6,0.0666,,,,-0.106,0.0261,0,None,0.5839,2006-09-30,9.42,,8489000000.0,0,302810000,105379000,,,None,80172000,None,,None,,,,,191575000,0,None,None,0.176,,0,382985000,,,,,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,,2025-10-29,quarterly,0.61,USD,pre-market,0,,0.0371,-0.0969,-0.023,21.11,463613000,,,,26.87,24.8,4.4699,,,,,,,2232225000,,,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,,0.073,35.01,,,,,,,,,,,,,,,None,1223571000,1223571000,,,,,,None,None,,1.6,0.0666,,,,-0.106,0.0261,0,None,0.5839,2006-06-30,9.42,,8489000000.0,0,243597000,49496000,,,None,75626000,None,,None,,,,,194101000,0,None,None,0.176,,0,319642000,,,,,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,,2025-10-29,quarterly,0.61,USD,pre-market,0,,0.0371,-0.0969,-0.023,21.11,452775000,,,,26.87,24.8,4.4699,,,,,,,2059920000,,,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,,0.073,35.01,,,,,,,,,,,,,,,None,1471982000,1471982000,,,,,,None,None,,1.6,0.0666,,,,-0.106,0.0261,0,None,0.5839,2006-03-31,9.42,,8489000000.0,3439628000,55484000,54405000,,,None,87156000,None,,None,,,,,167908000,0,None,None,0.176,,0,370950000,,,,,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,,2025-10-29,quarterly,0.61,USD,pre-market,0,,0.0371,-0.0969,-0.023,21.11,491973000,,,,26.87,24.8,4.4699,,,,,,,2399652000,,,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,,0.073,35.01,,,,,,,,,,,,,,,None,1327012000,1327012000,,,,,,None,None,,1.6,0.0666,,,,-0.106,0.0261,0,None,0.5839,2005-12-31,9.42,,8489000000.0,0,219075000,85897000,,,None,86336000,None,,None,,,,,116600000,0,None,None,0.176,,0,342236000,,,,,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,,2025-10-29,quarterly,0.61,USD,pre-market,0,,0.0371,-0.0969,-0.023,21.11,452781000,,,,26.87,24.8,4.4699,,,,,,,2186524000,,,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,,0.073,35.01,,,,,,,,,,,,,,,None,1269875000,1269875000,,,,,,None,None,,1.6,0.0666,,,,-0.106,0.0261,0,None,0.5839,2005-09-30,9.42,,8489000000.0,0,223124000,54793000,,,None,76500000,None,,None,,,,,203821000,0,None,None,0.176,,0,347461000,,,,,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,,2025-10-29,quarterly,0.61,USD,pre-market,0,,0.0371,-0.0969,-0.023,21.11,474511000,,,,26.87,24.8,4.4699,,,,,,,2156984000,,,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,,0.073,35.01,,,,,,,,,,,,,,,None,16878000000,16878000000,,,,,,None,948000000,,1.6,0.0666,,,,-0.106,0.0261,1768000000,2716000000,0.5839,2024-12-31,9.42,,8489000000.0,8968000000,856000000,-1890000000,,,None,912000000,69000000,,None,,,,,2744000000,2746000000,-843000000,None,0.176,,7285000000,1683000000,,,,,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,,2025-10-29,annual,0.61,USD,pre-market,None,,0.0371,-0.0969,-0.023,21.11,3486000000,,,,26.87,24.8,4.4699,,,,,,,25846000000,,,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,,0.073,35.01,,,,,,,,,,,,,,,None,17714000000,17714000000,,,,,,None,961000000,,1.6,0.0666,,,,-0.106,0.0261,4545000000,5506000000,0.5839,2023-12-31,9.42,,8489000000.0,8926000000,3633000000,787000000,,,None,912000000,40000000,,None,,,,,2855000000,2846000000,-872000000,None,0.176,,4354000000,4572000000,,,,,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,,2025-10-29,annual,0.61,USD,pre-market,147000000,,0.0371,-0.0969,-0.023,21.11,2522000000,,,,26.87,24.8,4.4699,,,,,,,26640000000,,,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,,0.073,35.01,,,,,,,,,,,,,,,None,18363000000,18363000000,,,,,,None,933000000,,1.6,0.0666,,,,-0.106,0.0261,3887000000,4820000000,0.5839,2022-12-31,9.42,,8489000000.0,8122000000,2966000000,598000000,,,None,921000000,27000000,,None,,,,,2363000000,2368000000,-921000000,None,0.176,,4488000000,3634000000,,,,,253000000,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,,2025-10-29,annual,0.61,USD,pre-market,127000000,,0.0371,-0.0969,-0.023,21.11,3426000000,,,,26.87,24.8,4.4699,,,,,,,26485000000,,,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,,0.073,35.01,,,,,,,,,,,,,,,None,17360000000,17360000000,,,,,,None,910000000,,1.6,0.0666,,,,-0.106,0.0261,3755000000,4665000000,0.5839,2021-12-31,9.42,,8489000000.0,8682000000,1708000000,684000000,,,None,2047000000,15000000,,None,,,,,1012000000,1024000000,-2032000000,None,0.176,,5222000000,3460000000,,,,,295000000,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,,2025-10-29,annual,0.61,USD,pre-market,140000000,,0.0371,-0.0969,-0.023,21.11,3374000000,,,,26.87,24.8,4.4699,,,,,,,26042000000,,,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,,0.073,35.01,,,,,,,,,,,,,,,None,17008000000,17008000000,,,,,,None,969000000,,1.6,0.0666,,,,-0.106,0.0261,2424000000,3393000000,0.5839,2020-12-31,9.42,,8489000000.0,9177000000,1030000000,669000000,,,None,1394000000,27000000,,None,,,,,356000000,361000000,-1394000000,None,0.176,,7049000000,2128000000,,,,,296000000,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,,2025-10-29,annual,0.61,USD,pre-market,119000000,,0.0371,-0.0969,-0.023,21.11,2095000000,,,,26.87,24.8,4.4699,,,,,,,26185000000,,,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,,0.073,35.01,,,,,,,,,,,,,,,None,16830000000,16830000000,,,,,,None,994000000,,1.6,0.0666,,,,-0.106,0.0261,4022000000,5016000000,0.5839,2019-12-31,9.42,,8489000000.0,8147000000,2661000000,728000000,,,None,1361000000,None,,None,,,,,1935000000,3389000000,-1361000000,None,0.176,,5077000000,3070000000,,,,,952000000,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,,2025-10-29,annual,0.61,USD,pre-market,112000000,,0.0371,-0.0969,-0.023,21.11,2700000000,,,,26.87,24.8,4.4699,,,,,,,24977000000,,,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,,0.073,35.01,,,,,,,,,,,,,,,None,17347000000,17347000000,,,,,,None,983000000,,1.6,0.0666,,,,-0.106,0.0261,-10037000000,-9054000000,0.5839,2018-12-31,9.42,,8489000000.0,8921000000,-11321000000,-1067000000,,,None,1284000000,None,,None,,,,,-10192000000,-12388000000,-1284000000,None,0.176,,19126000000,-10205000000,,,,,183000000,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,,2025-10-29,annual,0.61,USD,pre-market,109000000,,0.0371,-0.0969,-0.023,21.11,2839000000,,,,26.87,24.8,4.4699,,,,,,,26268000000,,,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,,0.073,35.01,,,,,,,,,,,,,,,None,17043000000,17043000000,,,,,,None,1031000000,,1.6,0.0666,,,,-0.106,0.0261,6684000000,7715000000,0.5839,2017-12-31,9.42,,8489000000.0,9033000000,5450000000,-5482000000,,,None,1234000000,None,,None,,,,,10941000000,70000000,-1234000000,None,0.176,,2976000000,6057000000,,,,,-9000000,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,,2025-10-29,annual,0.61,USD,pre-market,93000000,,0.0371,-0.0969,-0.023,21.11,2927000000,,,,26.87,24.8,4.4699,,,,,,,26076000000,,,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,,0.073,35.01,,,,,,,,,,,,,,,None,17154000000,17154000000,,,,,,None,1337000000,,1.6,0.0666,,,,-0.106,0.0261,6073000000,7410000000,0.5839,2016-12-31,9.42,,8489000000.0,9146000000,4939000000,1333000000,,,None,1134000000,1162000000,,None,,,,,3596000000,6404000000,-1134000000,None,0.176,,3545000000,5601000000,,,,,15000000,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,,2025-10-29,annual,0.61,USD,pre-market,120000000,,0.0371,-0.0969,-0.023,21.11,3527000000,,,,26.87,24.8,4.4699,,,,,,,26300000000,,,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,,0.073,35.01,,,,,,,,,,,,,,,None,12577000000,12577000000,,,,,,None,740000000,,1.6,0.0666,,,,-0.106,0.0261,2334000000,3074000000,0.5839,2015-12-31,9.42,,8489000000.0,5761000000,1013000000,366000000,,,None,1321000000,1169000000,,None,,,,,634000000,647000000,None,None,0.176,,3122000000,2639000000,,,,,-305000000,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,,2025-10-29,annual,0.61,USD,pre-market,105000000,,0.0371,-0.0969,-0.023,21.11,3122000000,,,,26.87,24.8,4.4699,,,,,,,18338000000,,,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,,0.073,35.01,,,,,,,,,,,,,,,None,13360000000,13360000000,,,,,,None,385000000,,1.6,0.0666,,,,-0.106,0.0261,1890000000,2275000000,0.5839,2014-12-31,9.42,,8489000000.0,4845000000,1406000000,363000000,,,None,484000000,None,,None,,,,,1043000000,672000000,None,None,0.176,,2955000000,1890000000,,,,,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,,2025-10-29,annual,0.61,USD,pre-market,58000000,,0.0371,-0.0969,-0.023,21.11,2956000000,,,,26.87,24.8,4.4699,,,,,,,18205000000,,,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,,0.073,35.01,,,,,,,,,,,,,,,None,11395000000,11395000000,,,,,,None,393000000,,1.6,0.0666,,,,-0.106,0.0261,4591000000,4984000000,0.5839,2013-12-31,9.42,,8489000000.0,6823000000,4090000000,1375000000,,,None,501000000,None,,None,,,,,2715000000,None,None,None,0.176,,2232000000,4591000000,,,,,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,,2025-10-29,annual,0.61,USD,pre-market,94500000,,0.0371,-0.0969,-0.023,21.11,2124000000,,,,26.87,24.8,4.4699,,,,,,,18218000000,,,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,,0.073,35.01,,,,,,,,,,,,,,,None,12499000000,12499000000,,,,,,None,428000000,,1.6,0.0666,,,,-0.106,0.0261,2711000000,3139000000,0.5839,2012-12-31,9.42,,8489000000.0,5772000000,2453000000,811000000,,,None,258000000,None,,None,,,,,1642000000,None,None,None,0.176,,3102000000,2670000000,,,,,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,,2025-10-29,annual,0.61,USD,pre-market,None,,0.0371,-0.0969,-0.023,21.11,2961000000,,,,26.87,24.8,4.4699,,,,,,,18271000000,,,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,,0.073,35.01,,,,,,,,,,,,,,,None,12813000000,12813000000,,,,,,None,364000000,,1.6,0.0666,,,,-0.106,0.0261,2880000000,3244000000,0.5839,2011-12-31,9.42,,8489000000.0,5763000000,2876000000,1101000000,,,None,4000000,None,,None,,,,,1775000000,None,None,None,0.176,,2935000000,2828000000,,,,,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,,2025-10-29,annual,0.61,USD,pre-market,None,,0.0371,-0.0969,-0.023,21.11,2937000000,,,,26.87,24.8,4.4699,,,,,,,18576000000,,,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,,0.073,35.01,,,,,,,,,,,,,,,None,11777000000,11777000000,,,,,,None,354000000,,1.6,0.0666,,,,-0.106,0.0261,3005000000,3359000000,0.5839,2010-12-31,9.42,,8489000000.0,6020000000,3002000000,1112000000,,,None,3000000,None,,None,,,,,3534000000,None,None,None,0.176,,3055000000,2965000000,,,,,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,,2025-10-29,annual,0.61,USD,pre-market,None,,0.0371,-0.0969,-0.023,21.11,3063000000,,,,26.87,24.8,4.4699,,,,,,,17797000000,,,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,,0.073,35.01,,,,,,,,,,,,,,,None,6409261000,6409261000,,,,,,None,None,,1.6,0.0666,,,,-0.106,0.0261,None,None,0.5839,2009-12-31,9.42,,8489000000.0,4085722000,1290454000,358514000,,,None,0,None,,None,,,,,864892000,None,None,None,0.176,,None,1581916000,,,,,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,,2025-10-29,annual,0.61,USD,pre-market,None,,0.0371,-0.0969,-0.023,21.11,2221078000,,,,26.87,24.8,4.4699,,,,,,,10494983000,,,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,,0.073,35.01,,,,,,,,,,,,,,,None,6292853000,6292853000,,,,,,None,None,,1.6,0.0666,,,,-0.106,0.0261,None,None,0.5839,2008-12-31,9.42,,8489000000.0,3855229000,1296200000,373128000,,,None,0,None,,None,,,,,923072000,None,None,None,0.176,,None,1493652000,,,,,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,,2025-10-29,annual,0.61,USD,pre-market,None,,0.0371,-0.0969,-0.023,21.11,2089983000,,,,26.87,24.8,4.4699,,,,,,,10148082000,,,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,,0.073,35.01,,,,,,,,,,,,,,,None,6111560000,6111560000,,,,,,None,None,,1.6,0.0666,,,,-0.106,0.0261,None,None,0.5839,2007-12-31,9.42,,8489000000.0,3959218000,1217794000,372869000,,,None,0,None,,None,,,,,844925000,None,None,None,0.176,,None,1568967000,,,,,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,,2025-10-29,annual,0.61,USD,pre-market,None,,0.0371,-0.0969,-0.023,21.11,2111725000,,,,26.87,24.8,4.4699,,,,,,,10070778000,,,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,,0.073,35.01,,,,,,,,,,,,,,,None,5349656000,5349656000,,,,,,None,None,,1.6,0.0666,,,,-0.106,0.0261,None,None,0.5839,2006-12-31,9.42,,8489000000.0,3651974000,1124399000,332797000,,,None,0,None,,None,,,,,785746000,None,None,None,0.176,,None,1446715000,,,,,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,,2025-10-29,annual,0.61,USD,pre-market,None,,0.0371,-0.0969,-0.023,21.11,1946185000,,,,26.87,24.8,4.4699,,,,,,,9001630000,,,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,,0.073,35.01,,,,,,,,,,,,,,,None,5203810000,5203810000,,,,,,None,None,,1.6,0.0666,,,,-0.106,0.0261,None,None,0.5839,2005-12-31,9.42,,8489000000.0,3439628000,693461000,250700000,,,None,0,None,,None,,,,,645603000,None,None,None,0.176,,None,1349912000,,,,,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,,2025-10-29,annual,0.61,USD,pre-market,None,,0.0371,-0.0969,-0.023,21.11,1834662000,,,,26.87,24.8,4.4699,,,,,,,8643438000,,,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,None,0.073,35.01,,None,2114000000,2114000000,,,,,,,,,12000000,1186000000,None,5203810000,5203810000,4582000000,None,1905000000,2255000000,None,None,None,,1.6,0.0666,,,,-0.106,0.0261,None,None,0.5839,2025-09-30,9.42,22167000000,8489000000.0,3439628000,693461000,250700000,37545000000,37545000000,None,0,None,3530000000,None,None,19287000000,None,None,645603000,None,None,None,0.176,,None,1349912000,1069000000,1045000000,None,1396000000,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,None,2025-10-29,quarterly,0.61,USD,pre-market,None,-5280000000,0.0371,-0.0969,-0.023,21.11,1834662000,21192000000,1905000000,1020000000,26.87,24.8,4.4699,81695000000,9988000000,8863000000,40116000000,71707000000,31253000000,8643438000,41450000000,None,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,None,0.073,35.01,,None,1567000000,1567000000,,,,,,,,,12000000,1190000000,None,5203810000,5203810000,4340000000,None,1904000000,2344000000,None,None,None,,1.6,0.0666,,,,-0.106,0.0261,None,None,0.5839,2025-06-30,9.42,22226000000,8489000000.0,3439628000,693461000,250700000,37782000000,37782000000,None,0,None,3567000000,None,None,19307000000,None,None,645603000,None,None,None,0.176,,None,1349912000,766000000,2380000000,None,1568000000,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,None,2025-10-29,quarterly,0.61,USD,pre-market,None,-5895000000,0.0371,-0.0969,-0.023,21.11,1834662000,21211000000,1904000000,997000000,26.87,24.8,4.4699,81581000000,9241000000,8624000000,40089000000,72340000000,31465000000,8643438000,41358000000,None,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,None,0.073,35.01,,None,2113000000,2113000000,,,,,,,,,12000000,1194000000,None,5203810000,5203810000,4122000000,None,678000000,2257000000,None,None,None,,1.6,0.0666,,,,-0.106,0.0261,None,None,0.5839,2025-03-31,9.42,28753000000,8489000000.0,3439628000,693461000,250700000,40147000000,40147000000,None,0,None,3591000000,None,None,20925000000,None,None,645603000,None,None,None,0.176,,None,1349912000,823000000,2435000000,None,1298000000,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,None,2025-10-29,quarterly,0.61,USD,pre-market,None,2404000000,0.0371,-0.0969,-0.023,21.11,1834662000,21603000000,678000000,674000000,26.87,24.8,4.4699,90274000000,9458000000,7235000000,40669000000,80816000000,33434000000,8643438000,49460000000,None,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,None,0.073,35.01,,None,1334000000,1334000000,,,,,,,,,12000000,1207000000,None,5203810000,5203810000,4188000000,None,654000000,2147000000,None,None,None,,1.6,0.0666,,,,-0.106,0.0261,None,None,0.5839,2024-12-31,9.42,28673000000,8489000000.0,3439628000,693461000,250700000,40099000000,40099000000,None,0,None,3376000000,None,None,19215000000,None,None,645603000,None,None,None,0.176,,None,1349912000,798000000,2411000000,None,1306000000,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,None,2025-10-29,quarterly,0.61,USD,pre-market,None,2171000000,0.0371,-0.0969,-0.023,21.11,1834662000,19869000000,654000000,None,26.87,24.8,4.4699,88287000000,7655000000,7253000000,38962000000,80632000000,31709000000,8643438000,49185000000,None,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,None,0.073,35.01,,None,1284000000,1284000000,,,,,,,,,12000000,1210000000,None,5203810000,5203810000,4553000000,None,708000000,2178000000,None,None,None,,1.6,0.0666,,,,-0.106,0.0261,None,None,0.5839,2024-09-30,9.42,28946000000,8489000000.0,3439628000,693461000,250700000,41802000000,41802000000,None,0,None,3872000000,None,None,19383000000,None,None,645603000,None,None,None,0.176,,None,1349912000,868000000,2467000000,None,1437000000,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,None,2025-10-29,quarterly,0.61,USD,pre-market,None,521000000,0.0371,-0.0969,-0.023,21.11,1834662000,20091000000,708000000,10121000000,26.87,24.8,4.4699,88566000000,8202000000,7728000000,40097000000,80364000000,32369000000,8643438000,48328000000,None,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,None,0.073,35.01,,None,900000000,900000000,,,,,,,,,12000000,1216000000,None,5203810000,5203810000,4448000000,None,669000000,2160000000,None,None,None,,1.6,0.0666,,,,-0.106,0.0261,None,None,0.5839,2024-06-30,9.42,29501000000,8489000000.0,3439628000,693461000,250700000,42347000000,42347000000,None,0,None,3573000000,None,None,19265000000,None,None,645603000,None,None,None,0.176,,None,1349912000,897000000,2369000000,None,1305000000,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,None,2025-10-29,quarterly,0.61,USD,pre-market,None,1297000000,0.0371,-0.0969,-0.023,21.11,1834662000,19934000000,669000000,None,26.87,24.8,4.4699,88797000000,7530000000,7486000000,39766000000,81267000000,32280000000,8643438000,48895000000,None,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,None,0.073,35.01,,None,1626000000,1626000000,,,,,,,,,12000000,1223000000,None,5203810000,5203810000,4421000000,None,622000000,2216000000,None,None,None,,1.6,0.0666,,,,-0.106,0.0261,None,None,0.5839,2024-03-31,9.42,30390000000,8489000000.0,3439628000,693461000,250700000,42296000000,42296000000,None,0,None,3578000000,None,None,19923000000,None,None,645603000,None,None,None,0.176,,None,1349912000,813000000,2528000000,None,1353000000,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,None,2025-10-29,quarterly,0.61,USD,pre-market,None,1680000000,0.0371,-0.0969,-0.023,21.11,1834662000,20545000000,622000000,10301000000,26.87,24.8,4.4699,90309000000,8233000000,7571000000,40621000000,82076000000,33050000000,8643438000,49522000000,None,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,None,0.073,35.01,,None,1400000000,1400000000,,,,,,,,,12000000,1232000000,None,5203810000,5203810000,4627000000,None,638000000,2112000000,None,None,None,,1.6,0.0666,,,,-0.106,0.0261,None,None,0.5839,2023-12-31,9.42,30459000000,8489000000.0,3439628000,693461000,250700000,42448000000,42448000000,None,0,None,3614000000,None,None,19394000000,None,None,645603000,None,None,None,0.176,,None,1349912000,803000000,2772000000,None,1418000000,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,None,2025-10-29,quarterly,0.61,USD,pre-market,None,1367000000,0.0371,-0.0969,-0.023,21.11,1834662000,20032000000,638000000,None,26.87,24.8,4.4699,90339000000,7929000000,8037000000,40617000000,82410000000,32580000000,8643438000,49526000000,None,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,None,0.073,35.01,,None,1052000000,1052000000,,,,,,,,,12000000,1235000000,None,5203810000,5203810000,4463000000,None,608000000,2103000000,None,None,None,,1.6,0.0666,,,,-0.106,0.0261,None,None,0.5839,2023-09-30,9.42,30310000000,8489000000.0,3439628000,693461000,250700000,42314000000,42314000000,None,0,None,3779000000,None,None,19270000000,None,None,645603000,None,None,None,0.176,,None,1349912000,904000000,2733000000,None,1413000000,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,None,2025-10-29,quarterly,0.61,USD,pre-market,None,1104000000,0.0371,-0.0969,-0.023,21.11,1834662000,19878000000,608000000,None,26.87,24.8,4.4699,89656000000,7838000000,7804000000,40198000000,81818000000,32394000000,8643438000,49276000000,None,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,None,0.073,35.01,,None,947000000,947000000,,,,,,,,,12000000,1235000000,None,5203810000,5203810000,4545000000,None,630000000,2237000000,None,None,None,,1.6,0.0666,,,,-0.106,0.0261,None,None,0.5839,2023-06-30,9.42,30953000000,8489000000.0,3439628000,693461000,250700000,42714000000,42714000000,None,0,None,3820000000,None,None,19367000000,None,None,645603000,None,None,None,0.176,,None,1349912000,990000000,3210000000,None,1442000000,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,None,2025-10-29,quarterly,0.61,USD,pre-market,None,1336000000,0.0371,-0.0969,-0.023,21.11,1834662000,19997000000,630000000,None,26.87,24.8,4.4699,90956000000,7994000000,8385000000,40942000000,82962000000,32557000000,8643438000,49814000000,-870000000,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,None,0.073,35.01,,None,826000000,826000000,,,,,,,,,12000000,1234000000,None,5203810000,5203810000,4804000000,None,842000000,2286000000,None,None,None,,1.6,0.0666,,,,-0.106,0.0261,None,None,0.5839,2023-03-31,9.42,30888000000,8489000000.0,3439628000,693461000,250700000,42665000000,42665000000,None,0,None,4016000000,None,None,19263000000,None,None,645603000,None,None,None,0.176,,None,1349912000,1088000000,3308000000,None,1601000000,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,6776000000,2025-10-29,quarterly,0.61,USD,pre-market,None,831000000,0.0371,-0.0969,-0.023,21.11,1834662000,20105000000,842000000,None,26.87,24.8,4.4699,90943000000,8216000000,8954000000,41590000000,82727000000,32636000000,8643438000,49153000000,-852000000,31.87,23.33
2025-12-28,KHC,-3.71,25163999000.0,None,0.073,35.01,,None,1040000000,1040000000,,,,,,,,,12000000,1233000000,None,5203810000,5203810000,4848000000,None,837000000,2120000000,None,None,None,,1.6,0.0666,,,,-0.106,0.0261,None,None,0.5839,2022-12-31,9.42,30833000000,8489000000.0,3439628000,693461000,250700000,42649000000,42649000000,None,0,None,3651000000,None,None,19233000000,None,None,645603000,None,None,None,0.176,,None,1349912000,1086000000,3207000000,None,1609000000,None,,,,,0.981,0.686,1.135,,,,,,,,-0.173,,7408000000,2025-10-29,quarterly,0.61,USD,pre-market,None,489000000,0.0371,-0.0969,-0.023,21.11,1834662000,20070000000,837000000,None,26.87,24.8,4.4699,90513000000,7897000000,9028000000,41643000000,82616000000,32615000000,8643438000,48678000000,-847000000,31.87,23.33
