date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,,None,16108000,16108000,,,,,,,,,14000,130401000,None,11105889,11105889,90771000,None,None,80745000,None,None,7261480,,0.44,0.0946,,,,0.592,0.0,4305559,11567039,0.11,2025-03-31,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,None,None,None,250000000,None,None,3639666,3639666,-665893,None,0.231,,-3342229,5676401,9695000,16460000,None,None,None,,,,,0.948,1.427,,,,,,,,0.0883,,None,2025-11-06,quarterly,0.11,USD,pre-market,None,11470000,0.0673,0.058,0.208,3.282,1567553,250000000,None,21812000,5.42,5.13,0.0,1087436000,128360000,107231000,456023000,959076000,348792000,13440061,631413000,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,,None,9419000,9419000,,,,,,,,,14000,130210000,None,11105889,11105889,26438000,None,None,69692000,None,None,7261480,,0.44,0.0946,,,,0.592,0.0,4305559,11567039,0.11,2024-12-31,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,None,None,None,205000000,None,None,3639666,3639666,-665893,None,0.231,,-3342229,5676401,24327000,75370000,None,None,None,,,,,0.948,1.427,,,,,,,,0.0883,,None,2025-11-06,quarterly,0.11,USD,pre-market,None,16047000,0.0673,0.058,0.208,3.282,1567553,205000000,None,31783000,5.42,5.13,0.0,1036479000,135221000,101808000,401126000,901258000,299318000,13440061,635353000,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,,None,23102000,23102000,,,,,,,,,14000,130242000,None,11105889,11105889,83231000,None,None,58504000,None,None,7261480,,0.44,0.0946,,,,0.592,0.0,4305559,11567039,0.11,2024-09-30,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,27651000,None,None,195000000,None,None,3639666,3639666,-665893,None,0.231,,-3342229,5676401,22837000,84464000,None,None,None,,,,,0.948,1.427,,,,,,,,0.0883,,None,2025-11-06,quarterly,0.11,USD,pre-market,None,42051000,0.0673,0.058,0.208,3.282,1567553,195000000,None,27651000,5.42,5.13,0.0,1035875000,132094000,84464000,375295000,903781000,290831000,13440061,660580000,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,,None,13542000,13542000,,,,,,,,,14000,130251000,None,11105889,11105889,None,None,None,67249000,None,None,7261480,,0.44,0.0946,,,,0.592,0.0,4305559,11567039,0.11,2024-06-30,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,None,None,None,165000000,None,None,3639666,3639666,-665893,None,0.231,,-3342229,5676401,20375000,67336000,None,None,None,,,,,0.948,1.427,,,,,,,,0.0883,,None,2025-11-06,quarterly,0.11,USD,pre-market,None,47380000,0.0673,0.058,0.208,3.282,1567553,165000000,None,49432000,5.42,5.13,0.0,990490000,150598000,67336000,325169000,839892000,257833000,13440061,665321000,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,,None,20782000,20782000,,,,,,,,,14000,130160000,None,11105889,11105889,None,None,None,64831000,None,None,7261480,,0.44,0.0946,,,,0.592,0.0,4305559,11567039,0.11,2024-03-31,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,1,None,None,137500000,None,None,3639666,3639666,-665893,None,0.231,,-3342229,5676401,25038000,66109000,None,None,None,,,,,0.948,1.427,,,,,,,,0.0883,,None,2025-11-06,quarterly,0.11,USD,pre-market,None,56660000,0.0673,0.058,0.208,3.282,1567553,137500000,None,58207000,5.42,5.13,0.0,966682000,168858000,66109000,292664000,797824000,226555000,13440061,674018000,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,,None,10430000,10430000,,,,,,,,,14000,132128999,None,11105889,11105889,20037000,None,None,72934000,None,None,7261480,,0.44,0.0946,,,,0.592,0.0,4305559,11567039,0.11,2023-12-31,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,1,None,None,110000000,None,None,3639666,3639666,-665893,None,0.231,,-3342229,5676401,17761000,42042000,None,None,None,,,,,0.948,1.427,,,,,,,,0.0883,,None,2025-11-06,quarterly,0.11,USD,pre-market,None,54782000,0.0673,0.058,0.208,3.282,1567553,110000000,None,50427000,5.42,5.13,0.0,927104000,151552000,62079000,255459000,775552000,193380000,13440061,671645000,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,,None,6117000,6117000,,,,,,,,,14000,134421000,None,11105889,11105889,None,None,None,82680000,None,None,7261480,,0.44,0.0946,,,,0.592,0.0,4305559,11567039,0.11,2023-09-30,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,13216000,None,None,85000000,None,None,3639666,3639666,-665893,None,0.231,,-3342229,5676401,13666000,69830000,None,None,None,,,,,0.948,1.427,,,,,,,,0.0883,,815173000,2025-11-06,quarterly,0.11,USD,pre-market,None,51758000,0.0673,0.058,0.208,3.282,1567553,85000000,None,None,5.42,5.13,0.0,920614000,102463000,69830000,270434000,818151000,200604000,13440061,650180000,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,,None,14493000,14493000,,,,,,,,,14000,132880000,None,11105889,11105889,51510000,None,None,55532000,None,None,7261480,,0.44,0.0946,,,,0.592,0.0,4305559,11567039,0.11,2023-06-30,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,33021000,None,None,55000000,None,None,3639666,3639666,-665893,None,0.231,,-3342229,5676401,1354000,52902000,None,6733000,None,,,,,0.948,1.427,,,,,,,,0.0883,,765793000,2025-11-06,quarterly,0.11,USD,pre-market,None,48610000,0.0673,0.058,0.208,3.282,1567553,55157000,157000,None,5.42,5.13,0.0,873335000,104400000,52902000,221010000,768935000,168108000,13440061,652325000,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,,None,10930000,10930000,,,,,,,,,13000,133002000,None,11105889,11105889,69601000,None,None,65702000,None,None,7261480,,0.44,0.0946,,,,0.592,0.0,4305559,11567039,0.11,2023-03-31,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,36463000,None,None,25000000,None,None,3639666,3639666,-665893,None,0.231,,-3342229,5676401,2239000,71964000,None,12540000,None,,,,,0.948,1.427,,,,,,,,0.0883,,737444000,2025-11-06,quarterly,0.11,USD,pre-market,None,54496000,0.0673,0.058,0.208,3.282,1567553,25013000,13000,None,5.42,5.13,0.0,856083000,115334000,71964000,211026000,740749000,139062000,13440061,645057000,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,-308440000,0.304,4.906,,None,50833000,50833000,,,,,,,,,13000,133071000,None,11105889,11105889,41190000,None,None,72287000,None,None,7261480,,0.44,0.0946,,,,0.592,0.0,4305559,11567039,0.11,2022-12-31,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,-72287000,None,None,None,None,1624000,3639666,3639666,-665893,None,0.231,,-3342229,5676401,23200000,64134000,None,4486000,None,,,,,0.948,1.427,,,,,,,,0.0883,,791886000,2025-11-06,quarterly,0.11,USD,pre-market,None,32388000,0.0673,0.058,0.208,3.282,1567553,None,7882000,0,5.42,5.13,0.0,794777000,146320000,64134000,130530000,648457000,66396000,13440061,664247000,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,-168302000,0.304,4.906,,None,6410000,6410000,,,,,,,,,423698000,133294896,None,11105889,11105889,20595000,None,None,54334000,None,None,7261480,,0.44,0.0946,,,,0.592,0.0,4305559,11567039,0.11,2022-09-30,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,None,None,None,None,None,812000,3639666,3639666,-665893,None,0.231,,-3342229,5676401,34704000,24536000,None,2243000,None,,,,,0.948,1.427,,,,,,,,0.0883,,381861000,2025-11-06,quarterly,0.11,USD,pre-market,None,None,0.0673,0.058,0.208,3.282,1567553,None,3941000,None,5.42,5.13,0.0,492203000,95448000,24536000,26779000,396755000,2242999,13440061,423698000,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,,None,172102,172102,,,,,,,,,414070571,132923000,None,11105889,11105889,168037,None,700000,1972871,None,None,7261480,,0.44,0.0946,,,,0.592,0.0,4305559,11567039,0.11,2022-06-30,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,3186,None,None,None,None,None,3639666,3639666,-665893,None,0.231,,-3342229,5676401,55630,8715615,None,None,None,,,,,0.948,1.427,,,,,,,,0.0883,,353628401,2025-11-06,quarterly,0.11,USD,pre-market,None,-19158079,0.0673,0.058,0.208,3.282,1567553,1548481,1548481,None,5.42,5.13,0.0,414781603,227732,10309391,19869111,414553871,9559720,13440061,394912492,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,,None,10770544,10770544,,,,,,,,,342141417,132923000,None,11105889,11105889,None,None,700000,44383776,None,None,7261480,,0.44,0.0946,,,,0.592,0.0,4305559,11567039,0.11,2022-03-31,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,-108950,None,None,None,None,None,3639666,3639666,-665893,None,0.231,,-3342229,5676401,20668025,26950937,None,None,None,,,,,0.948,1.427,,,,,,,,0.0883,,324384640,2025-11-06,quarterly,0.11,USD,pre-market,None,-5085454,0.0673,0.058,0.208,3.282,1567553,28948590,28948590,None,5.42,5.13,0.0,400206985,75822345,55899527,58065568,324384640,2166041,13440061,342141417,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,,None,11854000,11854000,,,,,,,,,414000174,133108949,None,11105889,11105889,68735,None,None,47298000,None,None,7261480,,0.44,0.0946,,,,0.592,0.0,4305559,11567039,0.11,2021-12-31,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,1,None,None,None,None,None,3639666,3639666,-665893,None,0.231,,-3342229,5676401,38927000,17597000,None,None,None,,,,,0.948,1.427,,,,,,,,0.0883,,None,2025-11-06,quarterly,0.11,USD,pre-market,None,-8408387,0.0673,0.058,0.208,3.282,1567553,51100000,50000000,None,5.42,5.13,0.0,547246000,98079000,67597000,72316000,449167000,4719000,13440061,474930000,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,,None,188593,188593,,,,,,,,,414000174,133108949,None,11105889,11105889,68735,None,None,None,None,None,7261480,,0.44,0.0946,,,,0.592,0.0,4305559,11567039,0.11,2021-09-30,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,None,None,None,None,None,None,3639666,3639666,-665893,None,0.231,,-3342229,5676401,290354,440080,None,None,None,,,,,0.948,1.427,,,,,,,,0.0883,,None,2025-11-06,quarterly,0.11,USD,pre-market,None,-8606601,0.0673,0.058,0.208,3.282,1567553,180000,None,None,5.42,5.13,0.0,414521488,478947,440080,9127915,414042541,8687835,13440061,405393573,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,,None,371039,371039,,,,,,,,,399319301,133294897,None,11105889,11105889,None,None,None,None,None,None,7261480,,0.44,0.0946,,,,0.592,0.0,4305559,11567039,0.11,2021-06-30,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,None,None,None,None,None,None,3639666,3639666,-665893,None,0.231,,-3342229,5676401,325730,419281,None,None,None,,,,,0.948,1.427,,,,,,,,0.0883,,None,2025-11-06,quarterly,0.11,USD,pre-market,None,2507781,0.0673,0.058,0.208,3.282,1567553,None,None,None,5.42,5.13,0.0,414728873,696769,419281,10409886,414032104,9990605,13440061,404318987,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,,None,680925,680925,,,,,,,,,400741297,133294897,None,11105889,11105889,184419,None,None,None,None,None,7261480,,0.44,0.0946,,,,0.592,0.0,4305559,11567039,0.11,2021-03-31,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,None,None,None,None,None,None,3639666,3639666,-665893,None,0.231,,-3342229,5676401,367037,211744,None,None,None,,,,,0.948,1.427,,,,,,,,0.0883,,None,2025-11-06,quarterly,0.11,USD,pre-market,None,3929793,0.0673,0.058,0.208,3.282,1567553,None,None,5275117,5.42,5.13,0.0,415069742,1047962,396163,9328743,414021780,8932580,13440061,405741000,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,,None,9419000,9419000,,,,,,,,,14000,130227000,None,11105889,11105889,26438000,None,None,69692000,None,None,7261480,,0.44,0.0946,,,,0.592,0.0,4305559,11567039,0.11,2024-12-31,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,None,None,None,205000000,None,None,3639666,3639666,-665893,None,0.231,,-3342229,5676401,24327000,75370000,None,None,None,,,,,0.948,1.427,,,,,,,,0.0883,,None,2025-11-06,annual,0.11,USD,pre-market,None,16047000,0.0673,0.058,0.208,3.282,1567553,205000000,None,31783000,5.42,5.13,0.0,1036479000,135221000,101808000,401126000,901258000,299318000,13440061,635353000,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,,None,10430000,10430000,,,,,,,,,14000,133109000,None,11105889,11105889,20037000,None,None,72934000,None,None,7261480,,0.44,0.0946,,,,0.592,0.0,4305559,11567039,0.11,2023-12-31,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,1,None,None,110000000,None,None,3639666,3639666,-665893,None,0.231,,-3342229,5676401,17761000,42042000,None,None,None,,,,,0.948,1.427,,,,,,,,0.0883,,None,2025-11-06,annual,0.11,USD,pre-market,None,54782000,0.0673,0.058,0.208,3.282,1567553,110000000,None,50427000,5.42,5.13,0.0,927104000,151552000,62079000,255459000,775552000,193380000,13440061,671645000,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,,None,50833000,50833000,,,,,,,,,13000,133074000,None,11105889,11105889,62180000,None,None,72287000,None,None,7261480,,0.44,0.0946,,,,0.592,0.0,4305559,11567039,0.11,2022-12-31,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,-72287000,None,None,None,None,None,3639666,3639666,-665893,None,0.231,,-3342229,5676401,23200000,64134000,None,16647000,None,,,,,0.948,1.427,,,,,,,,0.0883,,644989000,2025-11-06,annual,0.11,USD,pre-market,None,32388000,0.0673,0.058,0.208,3.282,1567553,None,431000,0,5.42,5.13,0.0,794777000,146320000,64134000,130530000,648457000,66396000,13440061,664247000,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,,None,11854000,11854000,,,,,,,,,474930000,132923000,None,11105889,11105889,68735,None,50000000,47298000,None,None,7261480,,0.44,0.0946,,,,0.592,0.0,4305559,11567039,0.11,2021-12-31,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,1,None,None,1100000,None,None,3639666,3639666,-665893,None,0.231,,-3342229,5676401,38927000,17597000,None,None,None,,,,,0.948,1.427,,,,,,,,0.0883,,278391448,2025-11-06,annual,0.11,USD,pre-market,None,-8408387,0.0673,0.058,0.208,3.282,1567553,51100000,50000000,None,5.42,5.13,0.0,547246000,98079000,67597000,72316000,449167000,4719000,13440061,474930000,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,,None,2637558,2637558,,,,,,,,,178429437,133294897,None,11105889,11105889,80044,None,6400000,9499185,None,None,7261480,,0.44,0.0946,,,,0.592,0.0,4305559,11567039,0.11,2020-12-31,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,128359,None,None,None,None,None,3639666,3639666,-665893,None,0.231,,-3342229,5676401,8244197,4032250,None,None,None,,,,,0.948,1.427,,,,,,,,0.0883,,172481470,2025-11-06,annual,0.11,USD,pre-market,None,2308250,0.0673,0.058,0.208,3.282,1567553,9897179,6400000,None,5.42,5.13,0.0,192862410,20380940,4032250,14432973,172481470,10400723,13440061,178429437,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,,None,None,None,,,,,,,,,None,133294897,None,11105889,11105889,None,None,None,None,None,None,7261480,,0.44,0.0946,,,,0.592,0.0,4305559,11567039,0.11,2019-12-31,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,None,None,None,None,None,None,3639666,3639666,-665893,None,0.231,,-3342229,5676401,None,None,None,None,None,,,,,0.948,1.427,,,,,,,,0.0883,,None,2025-11-06,annual,0.11,USD,pre-market,None,None,0.0673,0.058,0.208,3.282,1567553,None,None,None,5.42,5.13,0.0,None,None,None,None,None,None,13440061,None,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,80789000,None,None,None,10563000,-80254000,None,None,None,None,None,None,None,133294897,None,11105889,11105889,None,None,None,None,None,None,7261480,56369000,0.44,0.0946,14436000,14436000,None,0.592,0.0,4305559,11567039,0.11,2025-09-30,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,None,None,None,None,None,None,14523000,3639666,-665893,None,0.231,77780000,-3342229,5676401,None,None,None,None,None,None,None,None,None,0.948,1.427,None,None,None,None,None,0,None,0.0883,None,None,2025-11-06,quarterly,0.11,USD,pre-market,None,None,0.0673,0.058,0.208,3.282,1567553,None,None,None,5.42,5.13,0.0,None,None,None,None,None,None,13440061,None,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,107974000,None,None,None,10128000,-100536000,None,None,None,None,None,None,None,133294897,None,11105889,11105889,None,None,None,None,None,None,7261480,53412000,0.44,0.0946,14423000,14423000,None,0.592,0.0,4305559,11567039,0.11,2025-06-30,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,None,None,None,None,None,None,24955000,3639666,-665893,None,0.231,78043000,-3342229,5676401,None,None,None,None,None,None,None,None,None,0.948,1.427,None,None,None,None,None,16000,None,0.0883,None,None,2025-11-06,quarterly,0.11,USD,pre-market,None,None,0.0673,0.058,0.208,3.282,1567553,None,None,None,5.42,5.13,0.0,None,None,None,None,None,None,13440061,None,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,101420000,None,None,None,30595000,-99997000,None,None,None,None,None,None,None,133294897,None,11105889,11105889,None,None,None,None,None,None,7261480,48445000,0.44,0.0946,14389000,14389000,None,0.592,0.0,4305559,11567039,0.11,2025-03-31,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,None,None,None,None,None,None,9812000,3639666,-665893,None,0.231,76091000,-3342229,5676401,None,None,None,None,None,None,None,None,None,0.948,1.427,None,None,None,None,None,-16000,None,0.0883,None,None,2025-11-06,quarterly,0.11,USD,pre-market,None,None,0.0673,0.058,0.208,3.282,1567553,None,None,None,5.42,5.13,0.0,None,None,None,None,None,None,13440061,None,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,101623000,None,None,None,-4742000,-77138000,None,None,None,None,None,None,None,133294897,None,11105889,11105889,None,None,None,None,None,None,7261480,49847000,0.44,0.0946,14382000,14382000,None,0.592,0.0,4305559,11567039,0.11,2024-12-31,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,None,None,None,None,None,None,-11622000,3639666,-665893,None,0.231,68197000,-3342229,5676401,None,None,None,None,None,None,None,None,None,0.948,1.427,None,None,None,None,None,-24000,None,0.0883,None,None,2025-11-06,quarterly,0.11,USD,pre-market,None,None,0.0673,0.058,0.208,3.282,1567553,None,None,None,5.42,5.13,0.0,None,None,None,None,None,None,13440061,None,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,88628000,None,None,None,15617000,-81051000,None,None,None,None,None,None,None,133294897,None,11105889,11105889,None,None,None,None,None,None,7261480,44149000,0.44,0.0946,14383000,14383000,None,0.592,0.0,4305559,11567039,0.11,2024-09-30,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,None,None,None,None,None,None,8995000,3639666,-665893,None,0.231,74694000,-3342229,5676401,None,None,None,None,None,None,None,None,None,0.948,1.427,None,None,None,None,None,0,None,0.0883,None,None,2025-11-06,quarterly,0.11,USD,pre-market,None,None,0.0673,0.058,0.208,3.282,1567553,None,None,None,5.42,5.13,0.0,None,None,None,None,None,None,13440061,None,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,84455000,None,None,None,10148000,-81574000,None,None,None,None,None,None,None,133294897,None,11105889,11105889,None,None,None,None,None,None,7261480,41592000,0.44,0.0946,14380000,14380000,None,0.592,0.0,4305559,11567039,0.11,2024-06-30,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,None,None,None,None,None,None,5100000,3639666,-665893,None,0.231,64186000,-3342229,5676401,None,None,None,None,None,None,None,None,None,0.948,1.427,None,None,None,None,None,0,None,0.0883,None,None,2025-11-06,quarterly,0.11,USD,pre-market,None,None,0.0673,0.058,0.208,3.282,1567553,None,None,None,5.42,5.13,0.0,None,None,None,None,None,None,13440061,None,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,72287000,None,None,None,12701000,-71005000,None,None,None,None,None,None,None,133294897,None,11105889,11105889,None,None,None,None,None,None,7261480,40941000,0.44,0.0946,14349000,14349000,None,0.592,0.0,4305559,11567039,0.11,2024-03-31,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,None,None,None,None,None,None,16227000,3639666,-665893,None,0.231,68656000,-3342229,5676401,None,None,None,None,None,None,None,None,None,0.948,1.427,None,None,None,None,None,-418000,None,0.0883,None,None,2025-11-06,quarterly,0.11,USD,pre-market,None,None,0.0673,0.058,0.208,3.282,1567553,None,None,None,5.42,5.13,0.0,None,None,None,None,None,None,13440061,None,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,72635000,None,None,None,-15691000,-70171000,None,None,None,None,None,None,None,133294897,None,11105889,11105889,None,None,None,None,None,None,7261480,47574000,0.44,0.0946,14515000,14515000,None,0.592,0.0,4305559,11567039,0.11,2023-12-31,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,None,None,None,None,None,None,17539000,3639666,-665893,None,0.231,90175000,-3342229,5676401,None,None,None,None,None,None,None,None,None,0.948,1.427,None,None,None,None,None,-23588000,None,0.0883,None,None,2025-11-06,quarterly,0.11,USD,pre-market,None,None,0.0673,0.058,0.208,3.282,1567553,None,None,None,5.42,5.13,0.0,None,None,None,None,None,None,13440061,None,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,74756000,None,None,None,9288000,-74696000,None,None,None,None,None,None,None,133294897,None,11105889,11105889,None,None,None,None,None,None,7261480,56823000,0.44,0.0946,14809000,14809000,None,0.592,0.0,4305559,11567039,0.11,2023-09-30,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,None,None,None,None,None,None,17957000,3639666,-665893,None,0.231,57032000,-3342229,5676401,None,None,None,None,None,None,None,None,None,0.948,1.427,None,None,None,None,None,-5908000,None,0.0883,None,None,2025-11-06,quarterly,0.11,USD,pre-market,None,None,0.0673,0.058,0.208,3.282,1567553,None,None,None,5.42,5.13,0.0,None,None,None,None,None,None,13440061,None,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,81883000,None,None,None,11260000,-81883000,3563000,None,None,None,None,10169000,None,133294897,None,11105889,11105889,None,None,None,None,None,None,7261480,52785000,0.44,0.0946,14623000,14623000,None,0.592,0.0,4305559,11567039,0.11,2023-06-30,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,None,None,None,None,None,None,8737000,3639666,-665893,None,0.231,74186000,-3342229,5676401,None,None,None,None,None,None,None,None,None,0.948,1.427,None,None,None,None,None,-4089000,None,0.0883,None,None,2025-11-06,quarterly,0.11,USD,pre-market,None,None,0.0673,0.058,0.208,3.282,1567553,None,None,None,5.42,5.13,0.0,None,None,None,None,None,None,13440061,None,16.03,None,6.47,4.257
2025-12-28,GRNT,0.29,427828000.0,16.03,None,0.304,4.906,129925999,None,None,None,8549000,-129926000,-39903000,None,None,None,None,6433000,None,133294897,None,11105889,11105889,None,None,None,None,None,None,7261480,163000,0.44,0.0946,14640000,14640000,None,0.592,0.0,4305559,11567039,0.11,2023-03-31,8.16,None,347499000.0,2334172,3639666,665893,None,None,None,665893,None,None,None,None,None,None,None,36866000,3639666,-665893,None,0.231,81474000,-3342229,5676401,None,None,None,None,None,None,None,None,None,0.948,1.427,None,None,None,None,None,-1768000,None,0.0883,None,None,2025-11-06,quarterly,0.11,USD,pre-market,None,None,0.0673,0.058,0.208,3.282,1567553,None,None,None,5.42,5.13,0.0,None,None,None,None,None,None,13440061,None,16.03,None,6.47,4.257
