date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,HPQ,2.65,55295001000.0,8.78,,1.231,-0.376,,,,,,,,,,,,,,,None,19136000000,19136000000,,,,,,None,643000000,,1.158,0.05,,,,-0.114,0.01,1969000000,2612000000,0.92,2007-01-31,7.42,,11392000000.0,5946000000,1964000000,417000000,,,None,86000000,None,,None,,,,,1547000000,0,None,None,0.0744,,4103000000,1843000000,,,,,None,,,,,1.579,0.393,,,,,,,,0.0457,,,2025-11-25,quarterly,0.93,USD,post-market,877000000,,0.0559,0.0,0.042,58.45,2899000000,,,,26.12,25.44,1.087,,,,,,,25082000000,,8.78,,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,,1.231,-0.376,,,,,,,,,,,,,,,None,18593000000,18593000000,,,,,,None,596000000,,1.158,0.05,,,,-0.114,0.01,2053000000,2649000000,0.92,2006-10-31,7.42,,11392000000.0,5962000000,2105000000,408000000,,,None,2672000000,None,,None,,,,,1697000000,0,None,None,0.0744,,4061000000,1901000000,,,,,None,,,,,1.579,0.393,,,,,,,,0.0457,,,2025-11-25,quarterly,0.93,USD,post-market,870000000,,0.0559,0.0,0.042,58.45,8336000000,,,,26.12,25.44,1.087,,,,,,,24555000000,,8.78,,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,,1.231,-0.376,,,,,,,,,,,,,,,None,16472000000,16472000000,,,,,,None,598000000,,1.158,0.05,,,,-0.114,0.01,1515000000,2113000000,0.92,2006-07-31,7.42,,11392000000.0,5418000000,1738000000,363000000,,,None,193000000,None,,None,,,,,1375000000,0,None,None,0.0744,,3908000000,1510000000,,,,,None,,,,,1.579,0.393,,,,,,,,0.0457,,,2025-11-25,quarterly,0.93,USD,post-market,920000000,,0.0559,0.0,0.042,58.45,2830000000,,,,26.12,25.44,1.087,,,,,,,21890000000,,8.78,,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,,1.231,-0.376,,,,,,,,,,,,,,,None,16970000000,16970000000,,,,,,None,596000000,,1.158,0.05,,,,-0.114,0.01,1645000000,2241000000,0.92,2006-04-30,7.42,,11392000000.0,5584000000,1820000000,-79000000,,,None,96000000,None,,None,,,,,1899000000,0,None,None,0.0744,,3927000000,1657000000,,,,,None,,,,,1.579,0.393,,,,,,,,0.0457,,,2025-11-25,quarterly,0.93,USD,post-market,930000000,,0.0559,0.0,0.042,58.45,2858000000,,,,26.12,25.44,1.087,,,,,,,22554000000,,8.78,,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,,1.231,-0.376,,,,,,,,,,,,,,,None,17392000000,17392000000,,,,,,None,563000000,,1.158,0.05,,,,-0.114,0.01,1557000000,2120000000,0.92,2006-01-31,7.42,,11392000000.0,5267000000,1528000000,301000000,,,None,2769000000,None,,None,,,,,1227000000,0,None,None,0.0744,,3775000000,1492000000,,,,,None,,,,,1.579,0.393,,,,,,,,0.0457,,,2025-11-25,quarterly,0.93,USD,post-market,871000000,,0.0559,0.0,0.042,58.45,2692000000,,,,26.12,25.44,1.087,,,,,,,22659000000,,8.78,,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,,1.231,-0.376,,,,,,,,,,,,,,,None,17532000000,17532000000,,,,,,None,545000000,,1.158,0.05,,,,-0.114,0.01,1799000000,2344000000,0.92,2005-10-31,7.42,,11392000000.0,5381000000,381000000,-35000000,,,None,424000000,None,,None,,,,,416000000,0,None,None,0.0744,,5149000000,232000000,,,,,None,,,,,1.579,0.393,,,,,,,,0.0457,,,2025-11-25,quarterly,0.93,USD,post-market,859000000,,0.0559,0.0,0.042,58.45,8388000000,,,,26.12,25.44,1.087,,,,,,,22913000000,,8.78,,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,,1.231,-0.376,,,,,,,,,,,,,,,None,44248000000,44248000000,,,,,,None,916000000,,1.158,0.05,,,,-0.114,0.01,3174000000,4090000000,0.92,2025-10-31,7.42,,11392000000.0,11047000000,2668000000,139000000,,,None,506000000,506000000,,None,,,,,2529000000,2529000000,-555000000,None,0.0744,,7423000000,3624000000,,,,,None,,,,,1.579,0.393,,,,,,,,0.0457,,,2025-11-25,annual,0.93,USD,post-market,1602000000,,0.0559,0.0,0.042,58.45,5821000000,,,,26.12,25.44,1.087,,,,,,,55295000000,,8.78,,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,,1.231,-0.376,,,,,,,,,,,,,,,None,41741000000,41741000000,,,,,,None,830000000,,1.158,0.05,,,,-0.114,0.01,3886000000,4716000000,0.92,2024-10-31,7.42,,11392000000.0,11818000000,3279000000,504000000,,,None,607000000,452000000,,None,,,,,2775000000,2775000000,-607000000,None,0.0744,,8000000000,3818000000,,,,,None,,,,,1.579,0.393,,,,,,,,0.0457,,,2025-11-25,annual,0.93,USD,post-market,1640000000,,0.0559,0.0,0.042,58.45,5658000000,,,,26.12,25.44,1.087,,,,,,,53559000000,,8.78,,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,,1.231,-0.376,,,,,,,,,,,,,,,None,42210000000,42210000000,,,,,,None,850000000,,1.158,0.05,,,,-0.114,0.01,3621000000,4471000000,0.92,2023-10-31,7.42,,11392000000.0,11508000000,2937000000,-326000000,,,None,684000000,548000000,,None,,,,,3263000000,3263000000,-519000000,None,0.0744,,8052000000,3456000000,,,,,None,,,,,1.579,0.393,,,,,,,,0.0457,,,2025-11-25,annual,0.93,USD,post-market,1578000000,,0.0559,0.0,0.042,58.45,5264000000,,,,26.12,25.44,1.087,,,,,,,53718000000,,8.78,,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,,1.231,-0.376,,,,,,,,,,,,,,,None,50648000000,50648000000,,,,,,None,228485,,1.158,0.05,,,,-0.114,0.01,6603771515,6604000000,0.92,2022-10-31,7.42,,11392000000.0,12335000000,4441000000,1238000000,,,None,359000000,235000000,,None,,,,,3132000000,3203000000,-235000000,None,0.0744,,7085000000,4676000000,,,,,-235000000,,,,,1.579,0.393,,,,,,,,0.0457,,,2025-11-25,annual,0.93,USD,post-market,1593000000,,0.0559,0.0,0.042,58.45,5264000000,,,,26.12,25.44,1.087,,,,,,,62983000000,,8.78,,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,,1.231,-0.376,,,,,,,,,,,,,,,None,50053000000,50053000000,,,,,,None,785000000,,1.158,0.05,,,,-0.114,0.01,7822000000,8607000000,0.92,2021-10-31,7.42,,11392000000.0,13407000000,7568000000,1027000000,,,None,254000000,2209000000,,None,,,,,6541000000,6503000000,2209000000,None,0.0744,,8048000000,5359000000,,,,,2209000000,,,,,1.579,0.393,,,,,,,,0.0457,,,2025-11-25,annual,0.93,USD,post-market,1848000000,,0.0559,0.0,0.042,58.45,5704000000,,,,26.12,25.44,1.087,,,,,,,63460000000,,8.78,,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,,1.231,-0.376,,,,,,,,,,,,,,,None,46217000000,46217000000,,,,,,None,789000000,,1.158,0.05,,,,-0.114,0.01,3450000000,4239000000,0.92,2020-10-31,7.42,,11392000000.0,10421000000,3211000000,396000000,,,None,239000000,231000000,,None,,,,,2815000000,2844000000,-231000000,None,0.0744,,6979000000,3442000000,,,,,-231000000,,,,,1.579,0.393,,,,,,,,0.0457,,,2025-11-25,annual,0.93,USD,post-market,1477000000,,0.0559,0.0,0.042,58.45,5120000000,,,,26.12,25.44,1.087,,,,,,,56638000000,,8.78,,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,,1.231,-0.376,,,,,,,,,,,,,,,None,47586000000,47586000000,,,,,,None,744000000,,1.158,0.05,,,,-0.114,0.01,2765000000,3509000000,0.92,2019-10-31,7.42,,11392000000.0,11170000000,2523000000,-629000000,,,None,242000000,347000000,,None,,,,,3152000000,3152000000,-242000000,None,0.0744,,7293000000,3877000000,,,,,None,,,,,1.579,0.393,,,,,,,,0.0457,,,2025-11-25,annual,0.93,USD,post-market,1499000000,,0.0559,0.0,0.042,58.45,5368000000,,,,26.12,25.44,1.087,,,,,,,58756000000,,8.78,,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,,1.231,-0.376,,,,,,,,,,,,,,,None,47803000000,47803000000,,,,,,None,528000000,,1.158,0.05,,,,-0.114,0.01,3325000000,3853000000,0.92,2018-10-31,7.42,,11392000000.0,10669000000,3013000000,-2314000000,,,None,312000000,286000000,,None,,,,,5327000000,5327000000,-312000000,None,0.0744,,6838000000,3831000000,,,,,-1051000000,,,,,1.579,0.393,,,,,,,,0.0457,,,2025-11-25,annual,0.93,USD,post-market,1404000000,,0.0559,0.0,0.042,58.45,4859000000,,,,26.12,25.44,1.087,,,,,,,58472000000,,8.78,,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,,1.231,-0.376,,,,,,,,,,,,,,,None,42478000000,42478000000,,,,,,None,354000000,,1.158,0.05,,,,-0.114,0.01,3585000000,3939000000,0.92,2017-10-31,7.42,,11392000000.0,9578000000,3276000000,750000000,,,None,309000000,338000000,,None,,,,,2526000000,2526000000,-309000000,None,0.0744,,6210000000,3368000000,,,,,-243000000,,,,,1.579,0.393,,,,,,,,0.0457,,,2025-11-25,annual,0.93,USD,post-market,1190000000,,0.0559,0.0,0.042,58.45,4376000000,,,,26.12,25.44,1.087,,,,,,,52056000000,,8.78,,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,,1.231,-0.376,,,,,,,,,,,,,,,None,39240000000,39240000000,,,,,,None,332000000,,1.158,0.05,,,,-0.114,0.01,4034000000,4366000000,0.92,2016-10-31,7.42,,11392000000.0,8998000000,3761000000,1095000000,,,None,273000000,313000000,,None,,,,,2496000000,2666000000,212000000,None,0.0744,,5449000000,3549000000,,,,,212000000,,,,,1.579,0.393,,,,,,,,0.0457,,,2025-11-25,annual,0.93,USD,post-market,1209000000,,0.0559,0.0,0.042,58.45,3840000000,,,,26.12,25.44,1.087,,,,,,,48238000000,,8.78,,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,,1.231,-0.376,,,,,,,,,,,,,,,None,41524000000,41524000000,,,,,,None,4061000000,,1.158,0.05,,,,-0.114,0.01,3699000000,7760000000,0.92,2015-10-31,7.42,,11392000000.0,9939000000,3532000000,-186000000,,,None,167000000,125000000,,None,,,,,4554000000,4554000000,None,None,0.0744,,6019000000,3920000000,,,,,None,,,,,1.579,0.393,,,,,,,,0.0457,,,2025-11-25,annual,0.93,USD,post-market,1191000000,,0.0559,0.0,0.042,58.45,4720000000,,,,26.12,25.44,1.087,,,,,,,51463000000,,8.78,,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,,1.231,-0.376,,,,,,,,,,,,,,,None,45431000000,45431000000,,,,,,None,4334000000,,1.158,0.05,,,,-0.114,0.01,4432000000,8766000000,0.92,2014-10-31,7.42,,11392000000.0,11220000000,3863000000,939000000,,,None,393000000,None,,None,,,,,5013000000,5013000000,None,None,0.0744,,6964000000,4256000000,,,,,-628000000,,,,,1.579,0.393,,,,,,,,0.0457,,,2025-11-25,annual,0.93,USD,post-market,1298000000,,0.0559,0.0,0.042,58.45,13353000000,,,,26.12,25.44,1.087,,,,,,,56651000000,,8.78,,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,,1.231,-0.376,,,,,,,,,,,,,,,None,86380000000,86380000000,,,,,,None,4611000000,,1.158,0.05,,,,-0.114,0.01,8143000000,12754000000,0.92,2013-10-31,7.42,,11392000000.0,25918000000,6510000000,1397000000,,,None,621000000,None,,None,,,,,5113000000,5113000000,None,None,0.0744,,18787000000,7131000000,,,,,-621000000,,,,,1.579,0.393,,,,,,,,0.0457,,,2025-11-25,annual,0.93,USD,post-market,3135000000,,0.0559,0.0,0.042,58.45,13267000000,,,,26.12,25.44,1.087,,,,,,,112298000000,,8.78,,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,,1.231,-0.376,,,,,,,,,,,,,,,None,92385000000,92385000000,,,,,,None,5095000000,,1.158,0.05,,,,-0.114,0.01,9289000000,14384000000,0.92,2012-10-31,7.42,,11392000000.0,27972000000,-11933000000,717000000,,,None,876000000,None,,None,,,,,-12650000000,None,None,None,0.0744,,39029000000,-11057000000,,,,,None,,,,,1.579,0.393,,,,,,,,0.0457,,,2025-11-25,annual,0.93,USD,post-market,3399000000,,0.0559,0.0,0.042,58.45,13500000000,,,,26.12,25.44,1.087,,,,,,,120357000000,,8.78,,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,,1.231,-0.376,,,,,,,,,,,,,,,None,97418000000,97418000000,,,,,,None,4984000000,,1.158,0.05,,,,-0.114,0.01,11389000000,16373000000,0.92,2011-10-31,7.42,,11392000000.0,29827000000,8982000000,1908000000,,,None,695000000,None,,None,,,,,7074000000,7074000000,None,None,0.0744,,20150000000,9677000000,,,,,-695000000,,,,,1.579,0.393,,,,,,,,0.0457,,,2025-11-25,annual,0.93,USD,post-market,3254000000,,0.0559,0.0,0.042,58.45,13466000000,,,,26.12,25.44,1.087,,,,,,,127245000000,,8.78,,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,,1.231,-0.376,,,,,,,,,,,,,,,None,95852000000,95852000000,,,,,,None,4820000000,,1.158,0.05,,,,-0.114,0.01,12916000000,17736000000,0.92,2010-10-31,7.42,,11392000000.0,30181000000,10974000000,2213000000,,,None,505000000,None,,None,,,,,8761000000,None,None,None,0.0744,,18702000000,11479000000,,,,,None,,,,,1.579,0.393,,,,,,,,0.0457,,,2025-11-25,annual,0.93,USD,post-market,2959000000,,0.0559,0.0,0.042,58.45,12585000000,,,,26.12,25.44,1.087,,,,,,,126033000000,,8.78,,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,,1.231,-0.376,,,,,,,,,,,,,,,None,87524000000,87524000000,,,,,,None,4780000000,,1.158,0.05,,,,-0.114,0.01,10136000000,14916000000,0.92,2009-10-31,7.42,,11392000000.0,27028000000,9415000000,1755000000,,,None,721000000,None,,None,,,,,7660000000,None,None,None,0.0744,,16892000000,10136000000,,,,,None,,,,,1.579,0.393,,,,,,,,0.0457,,,2025-11-25,annual,0.93,USD,post-market,2819000000,,0.0559,0.0,0.042,58.45,11613000000,,,,26.12,25.44,1.087,,,,,,,114552000000,,8.78,,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,,1.231,-0.376,,,,,,,,,,,,,,,None,89699000000,89699000000,,,,,,None,3356000000,,1.158,0.05,,,,-0.114,0.01,10829000000,14185000000,0.92,2008-10-31,7.42,,11392000000.0,28665000000,10473000000,2144000000,,,None,165000000,None,,None,,,,,8329000000,None,None,None,0.0744,,18192000000,10473000000,,,,,None,,,,,1.579,0.393,,,,,,,,0.0457,,,2025-11-25,annual,0.93,USD,post-market,3543000000,,0.0559,0.0,0.042,58.45,13326000000,,,,26.12,25.44,1.087,,,,,,,118364000000,,8.78,,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,,1.231,-0.376,,,,,,,,,,,,,,,None,78356000000,78356000000,,,,,,None,2705000000,,1.158,0.05,,,,-0.114,0.01,9296000000,12001000000,0.92,2007-10-31,7.42,,11392000000.0,25930000000,9177000000,1913000000,,,None,236000000,None,,None,,,,,7264000000,None,None,None,0.0744,,17211000000,8719000000,,,,,None,,,,,1.579,0.393,,,,,,,,0.0457,,,2025-11-25,annual,0.93,USD,post-market,3611000000,,0.0559,0.0,0.042,58.45,12226000000,,,,26.12,25.44,1.087,,,,,,,104286000000,,8.78,,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,,1.231,-0.376,,,,,,,,,,,,,,,None,69427000000,69427000000,,,,,,None,2353000000,,1.158,0.05,,,,-0.114,0.01,6770000000,9123000000,0.92,2006-10-31,7.42,,11392000000.0,22231000000,7191000000,993000000,,,None,3222000000,None,,None,,,,,6198000000,None,None,None,0.0744,,15671000000,6560000000,,,,,None,,,,,1.579,0.393,,,,,,,,0.0457,,,2025-11-25,annual,0.93,USD,post-market,3591000000,,0.0559,0.0,0.042,58.45,11266000000,,,,26.12,25.44,1.087,,,,,,,91658000000,,8.78,,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,None,1.231,-0.376,,1216000000,3690000000,3690000000,,,,,,,,,9000000,948000000,None,69427000000,69427000000,18051000000,None,845000000,8659000000,None,None,2353000000,,1.158,0.05,,,,-0.114,0.01,6770000000,9123000000,0.92,2025-10-31,7.42,8706000000,11392000000.0,22231000000,7191000000,993000000,1012000000,1012000000,None,3222000000,None,8512000000,None,None,8821000000,None,None,6198000000,None,None,None,0.0744,,15671000000,6560000000,1592000000,8352000000,None,513000000,None,,,,,1.579,0.393,,,,,,,,0.0457,,3049000000,2025-11-25,quarterly,0.93,USD,post-market,3591000000,-2027000000,0.0559,0.0,0.042,58.45,11266000000,10882000000,1246000000,None,26.12,25.44,1.087,41769000000,22453000000,29258000000,42115000000,19316000000,12857000000,91658000000,-346000000,8.78,None,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,None,1.231,-0.376,,1173000000,2871000000,2871000000,,,,,,,,,9000000,954000000,None,69427000000,69427000000,16985000000,None,820000000,7720000000,None,None,2353000000,,1.158,0.05,,,,-0.114,0.01,6770000000,9123000000,0.92,2025-07-31,7.42,8714000000,11392000000.0,22231000000,7191000000,993000000,1071000000,1071000000,None,3222000000,None,8356000000,None,None,8782000000,None,None,6198000000,None,None,None,0.0744,,15671000000,6560000000,1627000000,6673000000,None,524000000,None,,,,,1.579,0.393,,,,,,,,0.0457,,4085000000,2025-11-25,quarterly,0.93,USD,post-market,3591000000,-2360000000,0.0559,0.0,0.042,58.45,11266000000,10775000000,1229000000,None,26.12,25.44,1.087,39854000000,20574000000,27864000000,40755000000,19280000000,12891000000,91658000000,-901000000,8.78,None,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,None,1.231,-0.376,,1179000000,2697000000,2697000000,,,,,,,,,9000000,956000000,None,69427000000,69427000000,15195000000,None,1446000000,6713000000,None,None,2353000000,,1.158,0.05,,,,-0.114,0.01,6770000000,9123000000,0.92,2025-04-30,7.42,8713000000,11392000000.0,22231000000,7191000000,993000000,1228000000,1228000000,None,3222000000,None,8175000000,None,None,9291000000,None,None,6198000000,None,None,None,0.0744,,15671000000,6560000000,1873000000,6603000000,None,537000000,None,,,,,1.579,0.393,,,,,,,,0.0457,,4055000000,2025-11-25,quarterly,0.93,USD,post-market,3591000000,-2441000000,0.0559,0.0,0.042,58.45,11266000000,11916000000,1859000000,None,26.12,25.44,1.087,38799000000,19458000000,26556000000,40075000000,19341000000,13519000000,91658000000,-1276000000,8.78,None,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,None,1.231,-0.376,,1212000000,2880000000,2880000000,,,,,,,,,9000000,957000000,None,69427000000,69427000000,16483000000,None,1418000000,6901000000,None,None,2353000000,,1.158,0.05,,,,-0.114,0.01,6770000000,9123000000,0.92,2025-01-31,7.42,8599000000,11392000000.0,22231000000,7191000000,993000000,1252000000,1252000000,None,3222000000,None,8443000000,None,None,8273000000,None,None,6198000000,None,None,None,0.0744,,15671000000,6560000000,1610000000,6311000000,None,485000000,None,,,,,1.579,0.393,,,,,,,,0.0457,,4058000000,2025-11-25,quarterly,0.93,USD,post-market,3591000000,-2751000000,0.0559,0.0,0.042,58.45,11266000000,10903000000,1849000000,14000000,26.12,25.44,1.087,38930000000,19834000000,27434000000,40002000000,19096000000,12568000000,91658000000,-1072000000,8.78,None,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,None,1.231,-0.376,,1230000000,3238000000,3238000000,,,,,,,,,9000000,989000000,None,69427000000,69427000000,16903000000,None,1406000000,8325000000,None,None,2353000000,,1.158,0.05,,,,-0.114,0.01,6770000000,9123000000,0.92,2024-10-31,7.42,8627000000,11392000000.0,22231000000,7191000000,993000000,1319000000,1319000000,None,3222000000,None,7720000000,None,None,8263000000,None,None,6198000000,None,None,None,0.0744,,15671000000,6560000000,1477000000,6965000000,None,531000000,None,,,,,1.579,0.393,,,,,,,,0.0457,,4079000000,2025-11-25,quarterly,0.93,USD,post-market,3591000000,-2676000000,0.0559,0.0,0.042,58.45,11266000000,10899000000,1849000000,None,26.12,25.44,1.087,39909000000,20760000000,28687000000,41232000000,19149000000,12545000000,91658000000,-1323000000,8.78,None,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,None,1.231,-0.376,,1184000000,2785000000,2785000000,,,,,,,,,10000000,990000000,None,69427000000,69427000000,15447000000,None,1396000000,7113000000,None,None,2353000000,,1.158,0.05,,,,-0.114,0.01,6770000000,9123000000,0.92,2024-07-31,7.42,8606000000,11392000000.0,22231000000,7191000000,993000000,1365000000,1365000000,None,3222000000,None,7790000000,None,None,8229000000,None,None,6198000000,None,None,None,0.0744,,15671000000,6560000000,1627000000,7038000000,None,537000000,None,,,,,1.579,0.393,,,,,,,,0.0457,,None,2025-11-25,quarterly,0.93,USD,post-market,3591000000,-2729000000,0.0559,0.0,0.042,58.45,11266000000,10809000000,1831000000,4632000000,26.12,25.44,1.087,38059000000,19315000000,27043000000,39451000000,18744000000,12408000000,91658000000,-1392000000,8.78,None,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,None,1.231,-0.376,,1236000000,2442000000,2442000000,,,,,,,,,10000000,990000000,None,69427000000,69427000000,14362000000,None,265000000,6977000000,None,None,2353000000,,1.158,0.05,,,,-0.114,0.01,6770000000,9123000000,0.92,2024-04-30,7.42,8590000000,11392000000.0,22231000000,7191000000,993000000,1437000000,1437000000,None,3222000000,None,7512000000,None,None,9327000000,None,None,6198000000,None,None,None,0.0744,,15671000000,6560000000,1662000000,7047000000,None,592000000,None,,,,,1.579,0.393,,,,,,,,0.0457,,None,2025-11-25,quarterly,0.93,USD,post-market,3591000000,-2257000000,0.0559,0.0,0.042,58.45,11266000000,10828000000,730000000,None,26.12,25.44,1.087,37433000000,18593000000,24839000000,38349000000,18840000000,13510000000,91658000000,-916000000,8.78,None,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,None,1.231,-0.376,,1274000000,2263000000,2263000000,,,,,,,,,10000000,1002000000,None,69427000000,69427000000,13255000000,None,359000000,6137000000,None,None,2353000000,,1.158,0.05,,,,-0.114,0.01,6770000000,9123000000,0.92,2024-01-31,7.42,8610000000,11392000000.0,22231000000,7191000000,993000000,1519000000,1519000000,None,3222000000,None,6928000000,None,None,9301000000,None,None,6198000000,None,None,None,0.0744,,15671000000,6560000000,1530000000,7007000000,None,637000000,None,,,,,1.579,0.393,,,,,,,,0.0457,,None,2025-11-25,quarterly,0.93,USD,post-market,3591000000,-2771000000,0.0559,0.0,0.042,58.45,11266000000,10934000000,818000000,-671000000,26.12,25.44,1.087,35846000000,16858000000,23857000000,37486000000,18988000000,13629000000,91658000000,-1640000000,8.78,None,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,None,1.231,-0.376,,1255000000,3107000000,3107000000,,,,,,,,,10000000,1004000000,None,69427000000,69427000000,14046000000,None,230000000,6438000000,None,None,2353000000,,1.158,0.05,,,,-0.114,0.01,6770000000,9123000000,0.92,2023-10-31,7.42,8591000000,11392000000.0,22231000000,7191000000,993000000,1593000000,1593000000,None,3222000000,None,6862000000,None,None,9254000000,None,None,6198000000,None,None,None,0.0744,,15671000000,6560000000,1570000000,7147000000,None,4331000000,None,,,,,1.579,0.393,,,,,,,,0.0457,,4015000000,2025-11-25,quarterly,0.93,USD,post-market,3591000000,-2361000000,0.0559,0.0,0.042,58.45,11266000000,10739000000,660000000,3336000000,26.12,25.44,1.087,37004000000,17977000000,24488000000,38073000000,19027000000,13585000000,91658000000,-1069000000,8.78,None,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,None,1.231,-0.376,,1268000000,1673000000,1673000000,,,,,,,,,10000000,1002000000,None,69427000000,69427000000,14123000000,None,443000000,7097000000,None,None,2353000000,,1.158,0.05,,,,-0.114,0.01,6770000000,9123000000,0.92,2023-07-31,7.42,8614000000,11392000000.0,22231000000,7191000000,993000000,1690000000,1690000000,None,3222000000,None,7197000000,None,None,9236000000,None,None,6198000000,None,None,None,0.0744,,15671000000,6560000000,1496000000,7426000000,None,4451000000,None,,,,,1.579,0.393,,,,,,,,0.0457,,2783000000,2025-11-25,quarterly,0.93,USD,post-market,3591000000,-3336000000,0.0559,0.0,0.042,58.45,11266000000,10947000000,882000000,3197000000,26.12,25.44,1.087,36632000000,17463000000,25190000000,38877000000,19169000000,13687000000,91658000000,-2245000000,8.78,None,33.78,20.52
2025-12-28,HPQ,2.65,55295001000.0,8.78,None,1.231,-0.376,,1336000000,1923000000,1923000000,,,,,,,,,10000000,998000000,None,69427000000,69427000000,13317000000,None,240000000,6323000000,None,None,2353000000,,1.158,0.05,,,,-0.114,0.01,6770000000,9123000000,0.92,2023-04-30,7.42,8618000000,11392000000.0,22231000000,7191000000,993000000,1776000000,1776000000,None,3222000000,None,7221000000,None,None,10360000000,None,None,6198000000,None,None,None,0.0744,,15671000000,6560000000,1556000000,7246000000,None,4456000000,None,,,,,1.579,0.393,,,,,,,,0.0457,,4012000000,2025-11-25,quarterly,0.93,USD,post-market,3591000000,-3470000000,0.0559,0.0,0.042,58.45,11266000000,11936000000,691000000,None,26.12,25.44,1.087,36366000000,17023000000,24034000000,38850000000,19343000000,14816000000,91658000000,-2484000000,8.78,None,33.78,20.52
