date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2026-04-16,EDIT,-1.8,40520000.0,,2.042,0.279,,,,,,,,,,,,,,,None,1590000,1590000,,,,,,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2013-12-31,,-49433000.0,-1590000,-5274000,75000,,,None,None,None,,None,,,,,-5349000,None,None,None,-0.567,,3684000,-5220000,,,,,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,,2026-02-19,annual,-0.06,None,pre-market,1590000,,-0.235,-1.981,-0.192,0.457,3630000,,,,2.614,2.259,,73.9357,,,,,,,None,,,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,18102000,146645000,146645000,,,,,,,,,10000,88745908,None,1590000,1590000,2605000,None,None,15176000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2025-12-31,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,None,None,None,None,None,None,-5349000,None,None,None,-0.567,,3684000,-5220000,2074000,-11899000,None,2815000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,None,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-1628503000,-0.235,-1.981,-0.192,0.457,3630000,76707000,11031000,0,2.614,2.259,,73.9357,186534000,163895000,46246000,159246000,22639000,113000000,None,27288000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,19652000,165648000,165648000,,,,,,,,,9000,90090397,None,1590000,1590000,3163000,None,None,8130000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2025-09-30,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,None,None,None,None,None,None,-5349000,None,None,None,-0.567,,3684000,-5220000,3113000,-1682000,None,4688000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,None,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-1622883000,-0.235,-1.981,-0.192,0.457,3630000,19652000,6088000,0,2.614,2.259,,73.9357,201751000,176891000,61773000,188298000,24860000,126525000,None,13453000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,21135000,138542000,138542000,,,,,,,,,9000,84412200,None,1590000,1590000,6723000,None,None,588000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2025-06-30,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,None,None,None,None,None,None,-5349000,None,None,None,-0.567,,3684000,-5220000,3707000,48068000,None,4592000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,None,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-1597766000,-0.235,-1.981,-0.192,0.457,3630000,21135000,6146000,39959000,2.614,2.259,,73.9357,210581000,182796000,65937000,191392000,27785000,125455000,None,19189000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,31133000,138692000,138692000,,,,,,,,,8000,83055066,None,1590000,1590000,5465000,None,None,510000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2025-03-31,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,None,None,None,None,None,None,-5349000,None,None,None,-0.567,,3684000,-5220000,3369000,47488000,None,6363000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,None,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-1544531000,-0.235,-1.981,-0.192,0.457,3630000,31133000,13161000,82272000,2.614,2.259,,73.9357,263652000,224843000,73114000,201232000,38809000,128118000,None,62420000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,35032000,131541000,131541000,,,,,,,,,8000,82613831,None,1590000,1590000,5493000,None,None,16266000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2024-12-31,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,None,None,None,None,None,0,-5349000,None,None,None,-0.567,,3684000,-5220000,3136000,45859000,None,3072000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,None,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-1468443000,-0.235,-1.981,-0.192,0.457,3630000,35032000,14652000,138372000,2.614,2.259,,73.9357,341589000,289315000,77225000,207315000,52274000,130090000,None,134274000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,38488000,95832000,95832000,,,,,,,,,8000,82485199,None,1590000,1590000,12491000,None,None,126000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2024-09-30,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,None,None,None,None,None,0,-5349000,None,None,None,-0.567,,3684000,-5220000,5925000,28785000,None,3281000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,None,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-1423048000,-0.235,-1.981,-0.192,0.457,3630000,38488000,16393000,169256000,2.614,2.259,,73.9357,327567000,271139000,72353000,151933000,56428000,79580000,None,175634000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,38698000,64441000,64441000,,,,,,,,,8000,82310368,None,1590000,1590000,13769000,None,None,244000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2024-06-30,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,1,None,None,None,None,39195000,-5349000,None,None,None,-0.567,,3684000,-5220000,6998000,27669000,None,3768000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,None,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-1360907000,-0.235,-1.981,-0.192,0.457,3630000,38698000,18184000,214671000,2.614,2.259,,73.9357,384801000,286354000,74306000,152792000,98447000,78486000,None,232009000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,34139000,69227000,69227000,,,,,,,,,8000,81938839,None,1590000,1590000,7966000,None,None,245000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2024-03-31,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,None,None,None,None,None,80605000,-5349000,None,None,None,-0.567,,3684000,-5220000,9139000,31481000,None,3473000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,None,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-1293300000,-0.235,-1.981,-0.192,0.457,3630000,34139000,12356000,226944000,2.614,2.259,,73.9357,440347000,305555000,66487000,145947000,134792000,79460000,None,294400000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,36536000,123652000,123652000,,,,,,,,,8000,81710470,None,1590000,1590000,8269000,None,None,10187000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2023-12-31,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,None,None,None,None,None,104024000,-5349000,None,None,None,-0.567,,3684000,-5220000,7531000,22560000,None,1800000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,None,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-1231350000,-0.235,-1.981,-0.192,0.457,3630000,48539000,24167000,199459000,2.614,2.259,,73.9357,499153000,340829000,63217000,150056000,158324000,86839000,None,349097000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,34611000,82537000,82537000,,,,,,,,,8000,81648250,None,1590000,1590000,10411000,None,None,2422000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2023-09-30,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,-8986000,None,None,None,None,96797000,-5349000,None,None,None,-0.567,,3684000,-5220000,6564000,30278000,None,None,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,43495000,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-1212476000,-0.235,-1.981,-0.192,0.457,3630000,34611000,9693000,267080000,2.614,2.259,,73.9357,504650000,358603000,58603000,144188000,146047000,85585000,None,360462000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,37186000,220817000,220817000,,,,,,,,,8000,71376678,None,1590000,1590000,8066000,None,None,2286000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2023-06-30,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,-48065000,None,None,None,None,48065000,-5349000,None,None,None,-0.567,,3684000,-5220000,6724000,27896000,None,87523000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,12846000,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-1167457000,-0.235,-1.981,-0.192,0.457,3630000,37186000,10330000,211151000,2.614,2.259,,73.9357,541953000,440978000,54513000,142036000,100975000,87523000,None,399917000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,37137000,129021000,129021000,,,,,,,,,7000,68924180,None,1590000,1590000,9047000,None,None,242000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2023-03-31,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,-83339000,None,None,None,None,83339000,-5349000,None,None,None,-0.567,,3684000,-5220000,5777000,31560000,None,89477000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,13211000,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-1127167000,-0.235,-1.981,-0.192,0.457,3630000,37137000,8327000,189418000,2.614,2.259,,73.9357,464105000,324458000,57155000,146632000,139647000,89477000,None,317473000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,43946000,141522000,141522000,,,,,,,,,7000,68793157,None,1590000,1590000,9511000,None,None,5145000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2022-12-31,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,-93097000,None,None,None,None,93097000,-5349000,None,None,None,-0.567,,3684000,-5220000,7335000,31296000,None,93531000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,15569000,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-1078131000,-0.235,-1.981,-0.192,0.457,3630000,43946000,11082000,202752000,2.614,2.259,,73.9357,514321000,356754000,60110000,153641000,157567000,93531000,None,360680000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,21301000,210704000,210704000,,,,,,,,,7000,68736125,None,1590000,1590000,6836000,None,None,120000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2022-09-30,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,None,None,None,None,None,58844000,-5349000,None,None,None,-0.567,,3684000,-5220000,6892000,19259000,None,73995000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,15494000,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-1017393000,-0.235,-1.981,-0.192,0.457,3630000,21301000,11973000,208913000,2.614,2.259,,73.9357,531029000,426629000,42289000,116284000,104400000,73995000,None,414745000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,20257000,169401000,169401000,,,,,,,,,7000,68640858,None,1590000,1590000,6169000,None,None,713000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2022-06-30,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,None,None,None,None,None,75062000,-5349000,None,None,None,-0.567,,3684000,-5220000,8106000,20105000,None,78998000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,16198000,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-961667000,-0.235,-1.981,-0.192,0.457,3630000,20257000,10147000,283157000,2.614,2.259,,73.9357,580833000,461377000,36421000,115419000,119456000,78998000,None,465414000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,23163000,210881000,210881000,,,,,,,,,7000,68484978,None,1590000,1590000,4693000,None,None,1371000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2022-03-31,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,1,None,None,None,None,78046000,-5349000,None,None,None,-0.567,,3684000,-5220000,7298000,15787000,None,73845000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,17258000,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-908214000,-0.235,-1.981,-0.192,0.457,3630000,23163000,10206000,277481000,2.614,2.259,,73.9357,623108000,497031000,36503000,110348000,126077000,73845000,None,512760000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,26378000,203519000,203519000,,,,,,,,,7000,68355723,None,1590000,1590000,5050000,None,None,267000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2021-12-31,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,-120070000,None,None,None,None,120071000,-5349000,None,None,None,-0.567,,3684000,-5220000,7198000,20192000,None,76957000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,17118000,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-857699000,-0.235,-1.981,-0.192,0.457,3630000,26378000,10309000,296326000,2.614,2.259,,73.9357,677483000,507310000,46884000,123841000,170173000,76957000,None,553642000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,28693000,259884000,259884000,,,,,,,,,7000,68219742,None,1590000,1590000,3402000,None,None,251000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2021-09-30,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,1,None,None,None,None,99198000,-5349000,None,None,None,-0.567,,3684000,-5220000,9516000,14575000,None,79318000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,15631000,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-816263000,-0.235,-1.981,-0.192,0.457,3630000,28693000,10263000,297957000,2.614,2.259,,73.9357,717019000,567608000,50907000,130225000,149411000,79318000,None,586794000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,30256000,337834000,337834000,,,,,,,,,7000,67877126,None,1590000,1590000,4415000,None,None,331000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2021-06-30,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,-87584000,None,None,None,None,87584000,-5349000,None,None,None,-0.567,,3684000,-5220000,5408000,18627000,None,76503000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,14910000,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-777181000,-0.235,-1.981,-0.192,0.457,3630000,30256000,8974000,272719000,2.614,2.259,,73.9357,755880000,616292000,66016000,142519000,139588000,76503000,None,613361000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,28885000,354918000,354918000,,,,,,,,,7000,65992395,None,1590000,1590000,8910000,None,None,672000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2021-03-31,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,-97890000,None,None,None,None,97890000,-5349000,None,None,None,-0.567,,3684000,-5220000,6311000,15132000,None,78288000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,14095000,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-721925000,-0.235,-1.981,-0.192,0.457,3630000,28885000,7264000,270415000,2.614,2.259,,73.9357,780294000,632316000,64010000,142298000,147978000,78288000,None,637996000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,26135000,139682000,139682000,,,,,,,,,6000,62278035,None,1590000,1590000,6408000,None,None,6048000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2020-12-31,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,-109664000,None,None,None,None,109664000,-5349000,None,None,None,-0.567,,3684000,-5220000,10929000,24046000,None,120808000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,14020000,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-665197000,-0.235,-1.981,-0.192,0.457,3630000,26135000,6811000,262428000,2.614,2.259,,73.9357,572602000,419087000,58208000,179016000,153515000,120808000,None,393586000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,26710000,279576000,279576000,,,,,,,,,6000,62697173,None,1590000,1590000,5158000,None,None,1055000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2020-09-30,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,-45986000,None,None,None,None,45986000,-5349000,None,None,None,-0.567,,3684000,-5220000,10467000,23442000,None,101189000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,14069000,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-602698000,-0.235,-1.981,-0.192,0.457,3630000,26710000,6342000,215729000,2.614,2.259,,73.9357,597157000,506827000,54816000,156005000,90330000,101189000,None,441152000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,28803000,485819000,485819000,,,,,,,,,6000,55346052,None,1590000,1590000,6339000,None,None,1865000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2020-06-30,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,1,None,None,None,None,None,-5349000,None,None,None,-0.567,,3684000,-5220000,9541000,14221000,None,160559000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,41464000,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-610517000,-0.235,-1.981,-0.192,0.457,3630000,28803000,6650000,112901000,2.614,2.259,,73.9357,655481000,610126000,68150000,228709000,45355000,160559000,None,426772000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,27179000,232850000,232850000,,,,,,,,,5000,54590194,None,1590000,1590000,10394000,None,None,1832000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2020-03-31,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,1,None,None,None,None,None,-5349000,None,None,None,-0.567,,3684000,-5220000,8281000,12184000,None,1000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,39240000,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-586945000,-0.235,-1.981,-0.192,0.457,3630000,27179000,5649000,182143000,2.614,2.259,,73.9357,466737000,425106000,68869000,232170000,41631000,163301000,None,234567000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,29081000,238183000,238183000,,,,,,,,,5000,51169242,None,1590000,1590000,5843000,None,None,418000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2019-12-31,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,None,None,None,None,None,3667000,-5349000,None,None,None,-0.567,,3684000,-5220000,6286000,24802000,None,1000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,39648000,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-549221000,-0.235,-1.981,-0.192,0.457,3630000,29081000,5804000,218957000,2.614,2.259,,73.9357,508885000,463844000,59963000,246448000,45041000,186485000,None,262437000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,17650000,104772000,104772000,,,,,,,,,5000,49820455,None,1590000,1590000,6624000,None,None,311000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2019-09-30,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,None,None,None,None,None,3667000,-5349000,None,None,None,-0.567,,3684000,-5220000,11768000,5248000,None,1000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,27756000,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-511451000,-0.235,-1.981,-0.192,0.457,3630000,17650000,8896000,227844000,2.614,2.259,,73.9357,372359000,339211000,66787000,162369000,33148000,95582000,None,209990000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,17432000,210605000,210605000,,,,,,,,,5000,49070574,None,1590000,1590000,3981000,None,None,12000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2019-06-30,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,None,None,None,None,None,3667000,-5349000,None,None,None,-0.567,,3684000,-5220000,12596000,5554000,None,1000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,26007000,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-478510000,-0.235,-1.981,-0.192,0.457,3630000,17432000,7296000,107325000,2.614,2.259,,73.9357,355625000,324240000,72867000,162563000,31385000,89696000,None,193062000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,18378000,157932000,157932000,,,,,,,,,5000,48838229,None,1590000,1590000,6557000,None,3519000,30000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2019-03-31,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,None,None,None,14859000,None,3667000,-5349000,None,None,None,-0.567,,3684000,-5220000,10004000,4034000,None,1000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,26471000,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-444724000,-0.235,-1.981,-0.192,0.457,3630000,18378000,7038000,184133000,2.614,2.259,,73.9357,378916000,347067000,41029000,161754000,31849000,120725000,None,217162000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,32417000,134776000,134776000,,,,,,,,,5000,48006980,None,1590000,1590000,5327000,None,None,30000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2018-12-31,None,-49433000.0,-1590000,-5274000,75000,None,None,None,None,None,2918000,None,None,None,None,3667000,-5349000,None,None,None,-0.567,,3684000,-5220000,2873000,2048000,None,115907000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,40232000,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-416278000,-0.235,-1.981,-0.192,0.457,3630000,45230000,12813000,234179000,2.614,2.259,,73.9357,420386000,374776000,35900000,184224000,45610000,148324000,None,236162000,None,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,32694000,111701000,111701000,,,,,,,,,5000,47414271,None,1590000,1590000,5040000,None,None,43000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2018-09-30,0,-49433000.0,-1590000,-5274000,75000,0,0,None,None,None,0,None,None,32694000,None,None,-5349000,None,None,None,-0.567,,3684000,-5220000,5018000,980000,None,104401000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,39699000,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-391223000,-0.235,-1.981,-0.192,0.457,3630000,44035000,11341000,225791000,2.614,2.259,,73.9357,387630000,342553000,26086000,163181000,45077000,137095000,None,224449000,0,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,32944000,131924000,131924000,,,,,,,,,5000,46952059,None,1590000,1590000,4661000,None,32944000,362000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2018-06-30,0,-49433000.0,-1590000,-5274000,75000,0,0,None,None,None,0,None,None,32944000,None,None,-5349000,None,None,None,-0.567,,3684000,-5220000,3795000,944000,None,105234000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,39915000,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-375985000,-0.235,-1.981,-0.192,0.457,3630000,43973000,11029000,212156000,2.614,2.259,,73.9357,393530000,348237000,24020000,162198000,45293000,138178000,None,231332000,0,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,33190000,217671000,217671000,,,,,,,,,4000,45992008,None,1590000,1590000,8996000,None,33190000,931000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2018-03-31,0,-49433000.0,-1590000,-5274000,75000,0,0,None,None,None,0,None,None,33190000,None,None,-5349000,None,None,None,-0.567,,3684000,-5220000,3060000,908000,None,92283000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,39551000,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-337262000,-0.235,-1.981,-0.192,0.457,3630000,40957000,7767000,141150000,2.614,2.259,,73.9357,403982000,362812000,30994000,156467000,41170000,125473000,None,247515000,0,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,33431000,146630000,146630000,,,,,,,,,4000,42593917,None,1590000,1590000,4020000,None,40931000,679000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2017-12-31,0,-49433000.0,-1590000,-5274000,75000,0,0,None,None,None,1864000,None,None,33431000,None,None,-5349000,None,None,None,-0.567,,3684000,-5220000,517000,11949000,None,317000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,39442000,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-305850000,-0.235,-1.981,-0.192,0.457,3630000,40931000,7500000,182509000,2.614,2.259,,73.9357,373260000,332199000,36707000,165180000,41061000,128473000,None,208080000,0,4.537,1.23
2026-04-16,EDIT,-1.8,40520000.0,None,2.042,0.279,,33667000,86542000,86542000,,,,,,,,,4000,41307092,None,1590000,1590000,6976000,None,33667000,695000,None,None,3000,,,,,0.0,0.1702,-5220000,-5217000,-0.2302,2017-09-30,0,-49433000.0,-1590000,-5274000,75000,0,0,None,None,None,1,None,None,33667000,None,None,-5349000,None,None,None,-0.567,,3684000,-5220000,2030000,831000,None,325000,None,,,,,0.0,12.16,8.19,,,,,,,,0.0,,39092000,2026-02-19,quarterly,-0.06,USD,pre-market,1590000,-269661000,-0.235,-1.981,-0.192,0.457,3630000,42117000,8450000,209149000,2.614,2.259,,73.9357,339127000,298416000,29496000,161339000,40711000,131843000,None,177788000,0,4.537,1.23
