date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2026-04-16,CDRE,1.03,610308000.0,32.26,,1.478,7.54,,,,,,,,,,,,,,,None,256598000,256598000,,,,,,None,13718000,,0.38,0.0115,,,,-0.133,-0.1174,35617000,49335000,0.4117,2021-12-31,25.13,,260924000.0,170690000,19192000,6531000,,,None,16425000,None,,None,,,,,12661000,12661000,-16425000,None,0.134,,118971000,51719000,,,,,-16102000,,,,,4.39,2.31,,,,,,,,0.0723,,,2026-03-11,annual,0.2943,USD,pre-market,12355000,,0.068,0.14,-0.05,14.93,111842000,,,,37.59,37.66,,-28.5159,,,,,,,427288000,,32.26,,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,,1.478,7.54,,,,,,,,,,,,,,,None,251704000,251704000,,,,,,None,14733000,,0.38,0.0115,,,,-0.133,-0.1174,52263000,66996000,0.4117,2020-12-31,25.13,,260924000.0,152938000,27875000,-10578000,,,None,24388000,None,,None,,,,,38453000,38453000,-24388000,None,0.134,,103134000,49804000,,,,,None,,,,,4.39,2.31,,,,,,,,0.0723,,,2026-03-11,annual,0.2943,USD,pre-market,9327000,,0.068,0.14,-0.05,14.93,103935000,,,,37.59,37.66,,-28.5159,,,,,,,404642000,,32.26,,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,,1.478,7.54,,,,,,,,,,,,,,,None,274699000,274699000,,,,,,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2019-12-31,25.13,,260924000.0,146037000,-2070000,-142000,,,None,29848000,None,,None,,,,,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,,,,,None,,,,,4.39,2.31,,,,,,,,0.0723,,,2026-03-11,annual,0.2943,USD,pre-market,9159000,,0.068,0.14,-0.05,14.93,120802000,,,,37.59,37.66,,-28.5159,,,,,,,420736000,,32.26,,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,20582000,122898000,122898000,,,,,,,,,4000,43296723,None,274699000,274699000,22325000,None,16266000,110607000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2025-12-31,25.13,181406000,260924000.0,146037000,-2070000,-142000,114984000,114984000,None,29848000,None,100263000,None,None,290987000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,32098000,61066000,None,11648000,None,,,,,4.39,2.31,,,,,,,,0.0723,,None,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,34770000,0.068,0.14,-0.05,14.93,120802000,322292000,16266000,None,37.59,37.66,,-28.5159,770031000,365866000,104495000,452227000,404165000,347732000,420736000,317804000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,16033000,150875000,150875000,,,,,,,,,4000,40977677,None,274699000,274699000,26997000,None,16266000,99426000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2025-09-30,25.13,179169000,260924000.0,146037000,-2070000,-142000,117909000,117909000,None,29848000,None,112201000,None,None,294971000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,23714000,46741000,None,10523000,None,,,,,4.39,2.31,,,,,,,,0.0723,,None,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,26895000,0.068,0.14,-0.05,14.93,120802000,333142000,22138000,None,37.59,37.66,,-28.5159,792055000,386216000,106044000,451681000,405838999,345637000,420736000,340374000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,15645000,137469000,137469000,,,,,,,,,4000,40941790,None,274699000,274699000,32004000,None,16265000,108127000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2025-06-30,25.13,174462000,260924000.0,146037000,-2070000,-142000,126411000,126411000,None,29848000,None,109604000,None,None,298885000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,25816000,56531000,None,11073000,None,,,,,4.39,2.31,,,,,,,,0.0723,,None,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,19817000,0.068,0.14,-0.05,14.93,120802000,330795000,16265000,None,37.59,37.66,,-28.5159,794437000,381016000,106068000,461977000,413421000,355909000,420736000,332460000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,10983000,133431000,133431000,,,,,,,,,4000,40980861,None,274699000,274699000,32122000,None,11380000,82902000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2025-03-31,25.13,148611000,260924000.0,146037000,-2070000,-142000,105884000,105884000,None,29848000,None,91786000,None,None,209134000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,24396000,41604000,None,6847000,None,,,,,4.39,2.31,,,,,,,,0.0723,,None,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,11468000,0.068,0.14,-0.05,14.93,120802000,231497000,11380000,None,37.59,37.66,,-28.5159,656293000,332515000,93666000,338731000,323778000,245065000,420736000,317562000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,15557000,124933000,124933000,,,,,,,,,4000,40977622,None,274699000,274699000,29644000,None,11375000,93523000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2024-12-31,25.13,148157000,260924000.0,146037000,-2070000,-142000,107544000,107544000,None,29848000,None,82351000,None,None,211830000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,26764000,36674000,None,5752000,None,,,,,4.39,2.31,,,,,,,,0.0723,,None,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,6079000,0.068,0.14,-0.05,14.93,120802000,238762000,16199000,None,37.59,37.66,,-28.5159,652713000,327571000,94125000,341198000,325142000,247073000,420736000,311515000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,12032000,92989000,92989000,,,,,,,,,4000,40949461,None,274699000,274699000,27565000,None,13134000,69432000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2024-09-30,25.13,148944000,260924000.0,146037000,-2070000,-142000,111024000,111024000,None,29848000,None,99583000,None,None,194949000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,23908000,47241000,None,5490000,None,,,,,4.39,2.31,,,,,,,,0.0723,,None,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-3351000,0.068,0.14,-0.05,14.93,120802000,220115000,13134000,None,37.59,37.66,,-28.5159,616615000,285912000,95081000,316334000,330703000,221253000,420736000,300281000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,6062000,105903000,105903000,,,,,,,,,4000,40855185,None,274699000,274699000,31489000,None,13128000,72685000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2024-06-30,25.13,148141000,260924000.0,146037000,-2070000,-142000,112229000,112229000,None,29848000,None,95637000,None,None,198233000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,20765000,46645000,None,5055000,None,,,,,4.39,2.31,,,,,,,,0.0723,,None,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-3453000,0.068,0.14,-0.05,14.93,120802000,217423000,13128000,3873000,37.59,37.66,,-28.5159,620632000,294990000,93050000,321252000,325642000,228202000,420736000,299380000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,5822000,87052000,87052000,,,,,,,,,4000,38554185,None,274699000,274699000,30282000,None,15234000,68107000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2024-03-31,25.13,148912000,260924000.0,146037000,-2070000,-142000,115011000,115011000,None,29848000,None,95759000,None,None,200601000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,18410000,47467000,None,5208000,None,,,,,4.39,2.31,,,,,,,,0.0723,,None,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-12467000,0.068,0.14,-0.05,14.93,120802000,221657000,15234000,3932000,37.59,37.66,,-28.5159,599442000,269328000,95556000,328741000,330114000,233185000,420736000,270701000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,6696000,87691000,87691000,,,,,,,,,4000,38125787,None,274699000,274699000,28418000,None,12320000,58360000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2023-12-31,25.13,81667000,260924000.0,146037000,-2070000,-142000,43472000,43472000,None,29848000,None,80976000,None,None,127812000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,18816000,35892000,None,2970000,None,,,,,4.39,2.31,,,,,,,,0.0723,,None,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-16106000,0.068,0.14,-0.05,14.93,120802000,146828000,15830000,3655000,37.59,37.66,,-28.5159,431179000,245843000,95206000,234017000,185336000,138811000,420736000,197162000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,3603000,69412000,69412000,,,,,,,,,4000,37930888,None,274699000,274699000,30733000,None,13251000,61261000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2023-09-30,25.13,81212000,260924000.0,146037000,-2070000,-142000,44333000,44333000,None,29848000,None,82546000,None,None,130309000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,23503000,38673000,None,1843000,None,,,,,4.39,2.31,,,,,,,,0.0723,,50300000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-22693000,0.068,0.14,-0.05,14.93,120802000,147163000,13251000,4550000,37.59,37.66,,-28.5159,420505000,236722000,89706000,230508000,183783000,140802000,420736000,189997000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,3211000,55782000,55782000,,,,,,,,,4000,37850708,None,274699000,274699000,29640000,None,10022000,57361000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2023-06-30,25.13,81560000,260924000.0,146037000,-2070000,-142000,46919000,46919000,None,29848000,None,82777000,None,None,132712000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,16415000,34480000,None,1314000,None,,,,,4.39,2.31,,,,,,,,0.0723,,44531000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-30740000,0.068,0.14,-0.05,14.93,120802000,145945000,10022000,4499000,37.59,37.66,,-28.5159,399919000,212335000,78421000,219417000,187584000,140996000,420736000,180502000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,4204000,48294000,48294000,,,,,,,,,4000,37629498,None,274699000,274699000,27313000,None,11119000,55704000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2023-03-31,25.13,81292000,260924000.0,146037000,-2070000,-142000,48761000,48761000,None,29848000,None,76343000,None,None,135098000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,18158000,32899000,None,1200000,None,,,,,4.39,2.31,,,,,,,,0.0723,,45095000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-38725000,0.068,0.14,-0.05,14.93,120802000,150421000,11119000,3429000,37.59,37.66,,-28.5159,388975000,198499000,75417000,219525000,190476000,144108000,420736000,169450000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,8738000,45286000,45286000,,,,,,,,,4000,37887600,None,274699000,274699000,23406000,None,12211000,64557000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2022-12-31,25.13,81576000,260924000.0,146037000,-2070000,-142000,50695000,50695000,None,29848000,None,70273000,None,None,137476000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,16902000,29010000,None,1192000,None,,,,,4.39,2.31,,,,,,,,0.0723,,45285000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-42741000,0.068,0.14,-0.05,14.93,120802000,158425000,15984000,3619000,37.59,37.66,,-28.5159,391952000,197018000,78921000,226062000,194934000,147141000,420736000,165890000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,None,36350000,36350000,,,,,,,,,4000,37747614,None,274699000,274699000,24523000,None,13285000,55759000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2022-09-30,25.13,77196000,260924000.0,146037000,-2070000,-142000,51518000,51518000,None,29848000,None,79246000,None,None,139818000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,16458000,35606000,None,904000,None,,,,,4.39,2.31,,,,,,,,0.0723,,45671000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-46352000,0.068,0.14,-0.05,14.93,120802000,153103000,13285000,3190000,37.59,37.66,,-28.5159,375179000,187813000,74371000,218619000,187366000,144248000,420736000,156560000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,None,28862000,28862000,,,,,,,,,4000,35688620,None,274699000,274699000,29145000,None,10321000,56521000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2022-06-30,25.13,78027000,260924000.0,146037000,-2070000,-142000,55177000,55177000,None,29848000,None,76630000,None,None,142244000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,13139000,36002000,None,959000,None,,,,,4.39,2.31,,,,,,,,0.0723,,46997000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-48305000,0.068,0.14,-0.05,14.93,120802000,152565000,10321000,2115000,37.59,37.66,,-28.5159,369476000,175152000,76386000,223178000,194324000,146792000,420736000,146298000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,None,9877000,9877000,,,,,,,,,3000,34446318,None,274699000,274699000,27477000,None,11700000,52001000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2022-03-31,25.13,72510000,260924000.0,146037000,-2070000,-142000,50158000,50158000,None,29848000,None,69401000,None,None,144661000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,12378000,34483000,None,694000,None,,,,,4.39,2.31,,,,,,,,0.0723,,35729000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-49967000,0.068,0.14,-0.05,14.93,120802000,156361000,11700000,880000,37.59,37.66,,-28.5159,320998000,143657000,75899000,225053000,177341000,149154000,420736000,95945000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,None,33857000,33857000,,,,,,,,,3000,31908350,None,274699000,274699000,19328000,None,13174000,48344000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2021-12-31,25.13,66262000,260924000.0,146037000,-2070000,-142000,42415000,42415000,None,29848000,None,63978000,None,None,146516000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,13802000,28259000,None,722000,None,,,,,4.39,2.31,,,,,,,,0.0723,,33053000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-37052000,0.068,0.14,-0.05,14.93,120802000,159690000,13174000,None,37.59,37.66,,-28.5159,311796000,159981000,74621000,223156000,151815000,148535000,420736000,88640000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,None,15275000,15275000,,,,,,,,,3000,33252581,None,274699000,274699000,21890000,None,12904000,42230000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2021-09-30,25.13,66227000,260924000.0,146037000,-2070000,-142000,44459000,44459000,None,29848000,None,71067000,None,None,212946000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,15071000,40238000,None,1774000,None,,,,,4.39,2.31,,,,,,,,0.0723,,33780000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-38589000,0.068,0.14,-0.05,14.93,120802000,225850000,12904000,None,37.59,37.66,,-28.5159,302024000,143643000,77537000,294687000,158381000,217150000,420736000,7337000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,None,15183000,15183000,,,,,,,,,3000,34626207,None,274699000,274699000,24929000,None,2271000,46450000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2021-06-30,25.13,66269000,260924000.0,146037000,-2070000,-142000,46887000,46887000,None,29848000,None,68364000,None,None,197494000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,7649000,40127000,None,1768000,None,,,,,4.39,2.31,,,,,,,,0.0723,,34340000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-23283000,0.068,0.14,-0.05,14.93,120802000,199765000,2271000,None,37.59,37.66,,-28.5159,293945000,137646000,69116000,270877000,156299000,201761000,420736000,23068000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,None,17440000,17440000,,,,,,,,,3000,33483350,None,274699000,274699000,27177000,None,2579000,49285000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2021-03-31,25.13,66331000,260924000.0,146037000,-2070000,-142000,48958000,48958000,None,29848000,None,63516000,None,None,209342000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,9828000,40101000,None,1759000,None,,,,,4.39,2.31,,,,,,,,0.0723,,34890000,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-30098000,0.068,0.14,-0.05,14.93,120802000,211921000,2579000,None,37.59,37.66,,-28.5159,300479000,140069000,71199000,284480000,160410000,213281000,420736000,15999000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,None,2873000,2873000,,,,,,,,,3000,33483350,None,274699000,274699000,21978000,None,3496000,43646000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2020-12-31,25.13,66314000,260924000.0,146037000,-2070000,-142000,51009000,51009000,None,29848000,None,60923000,None,None,209310000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,10027000,28742000,None,550000,None,,,,,4.39,2.31,,,,,,,,0.0723,,None,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,-36962000,0.068,0.14,-0.05,14.93,120802000,212806000,3496000,None,37.59,37.66,,-28.5159,283279000,117469000,62483000,274428000,165810000,211945000,420736000,8851000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,None,None,None,,,,,,,,,None,33483350,None,274699000,274699000,None,None,None,None,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2020-09-30,25.13,None,260924000.0,146037000,-2070000,-142000,None,None,None,29848000,None,None,None,None,None,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,None,None,None,None,None,,,,,4.39,2.31,,,,,,,,0.0723,,None,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,None,0.068,0.14,-0.05,14.93,120802000,None,None,None,37.59,37.66,,-28.5159,None,None,None,None,None,None,420736000,None,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,None,None,None,,,,,,,,,None,34054779,None,274699000,274699000,None,None,None,None,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2020-06-30,25.13,None,260924000.0,146037000,-2070000,-142000,None,None,None,29848000,None,None,None,None,None,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,None,None,None,None,None,,,,,4.39,2.31,,,,,,,,0.0723,,None,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,None,0.068,0.14,-0.05,14.93,120802000,None,None,None,37.59,37.66,,-28.5159,None,None,None,None,None,None,420736000,None,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,None,-7695000,-7695000,,,,,,,,,None,34626207,None,274699000,274699000,None,None,None,None,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2020-03-31,25.13,None,260924000.0,146037000,-2070000,-142000,None,None,None,29848000,None,None,None,None,None,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,None,None,None,None,None,,,,,4.39,2.31,,,,,,,,0.0723,,None,2026-03-11,quarterly,0.2943,USD,pre-market,9159000,None,0.068,0.14,-0.05,14.93,120802000,None,None,15390000,37.59,37.66,,-28.5159,None,7695000,None,None,-7695000,None,420736000,-30022000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,20582000,122898000,122898000,,,,,,,,,4000,43432872,None,274699000,274699000,22325000,None,16266000,110607000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2025-12-31,25.13,181406000,260924000.0,146037000,-2070000,-142000,114984000,114984000,None,29848000,None,100263000,None,None,290987000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,32098000,61066000,None,11648000,None,,,,,4.39,2.31,,,,,,,,0.0723,,None,2026-03-11,annual,0.2943,USD,pre-market,9159000,34770000,0.068,0.14,-0.05,14.93,120802000,322292000,16266000,None,37.59,37.66,,-28.5159,770031000,365866000,104495000,452227000,404165000,347732000,420736000,317804000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,15557000,124933000,124933000,,,,,,,,,4000,40332042,None,274699000,274699000,29644000,None,11375000,93523000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2024-12-31,25.13,148157000,260924000.0,146037000,-2070000,-142000,107544000,107544000,None,29848000,None,82351000,None,None,211830000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,26764000,36674000,None,5752000,None,,,,,4.39,2.31,,,,,,,,0.0723,,None,2026-03-11,annual,0.2943,USD,pre-market,9159000,6079000,0.068,0.14,-0.05,14.93,120802000,238762000,16199000,None,37.59,37.66,,-28.5159,652713000,327571000,94125000,341198000,325142000,247073000,420736000,311515000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,6696000,87691000,87691000,,,,,,,,,4000,37920488,None,274699000,274699000,28418000,None,12320000,58360000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2023-12-31,25.13,81667000,260924000.0,146037000,-2070000,-142000,43472000,43472000,None,29848000,None,80976000,None,None,127812000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,18816000,35892000,None,2970000,None,,,,,4.39,2.31,,,,,,,,0.0723,,None,2026-03-11,annual,0.2943,USD,pre-market,9159000,-16106000,0.068,0.14,-0.05,14.93,120802000,146828000,15830000,3655000,37.59,37.66,,-28.5159,431179000,245843000,95206000,234017000,185336000,138811000,420736000,197162000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,8738000,45286000,45286000,,,,,,,,,4000,36122374,None,274699000,274699000,23406000,None,12211000,64557000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2022-12-31,25.13,81576000,260924000.0,146037000,-2070000,-142000,50695000,50695000,None,29848000,None,70273000,None,None,137476000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,16902000,29010000,None,1192000,None,,,,,4.39,2.31,,,,,,,,0.0723,,45285000,2026-03-11,annual,0.2943,USD,pre-market,9159000,-42741000,0.068,0.14,-0.05,14.93,120802000,158425000,15984000,3619000,37.59,37.66,,-28.5159,391952000,197018000,78921000,226062000,194934000,147141000,420736000,165890000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,0,33857000,33857000,,,,,,,,,3000,28598692,None,274699000,274699000,19328000,None,13174000,48344000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2021-12-31,25.13,66262000,260924000.0,146037000,-2070000,-142000,42415000,42415000,None,29848000,None,63978000,None,None,146516000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,13802000,28259000,None,722000,None,,,,,4.39,2.31,,,,,,,,0.0723,,33053000,2026-03-11,annual,0.2943,USD,pre-market,9159000,-37052000,0.068,0.14,-0.05,14.93,120802000,159690000,13174000,None,37.59,37.66,,-28.5159,311796000,159981000,74621000,223156000,151815000,148535000,420736000,88640000,32.26,None,48.76,28.09
2026-04-16,CDRE,1.03,610308000.0,32.26,None,1.478,7.54,,None,2873000,2873000,,,,,,,,,3000,33483350,None,274699000,274699000,21978000,None,3496000,43646000,None,None,15443000,,0.38,0.0115,,,,-0.133,-0.1174,27778000,43221000,0.4117,2020-12-31,25.13,66314000,260924000.0,146037000,-2070000,-142000,51009000,51009000,None,29848000,None,60923000,None,None,209310000,None,None,-1928000,-1928000,-29848000,None,0.134,,118654000,27383000,10027000,28742000,None,550000,None,,,,,4.39,2.31,,,,,,,,0.0723,,35437000,2026-03-11,annual,0.2943,USD,pre-market,9159000,-36962000,0.068,0.14,-0.05,14.93,120802000,212806000,3496000,None,37.59,37.66,,-28.5159,283279000,117469000,62483000,274428000,165810000,211945000,420736000,8851000,32.26,None,48.76,28.09
