date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,342995000,6055823000,6055823000,,,,,,,,,12821758000,185385074,None,2785888000,2785888000,2490861000,None,2972270000,4313842000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2025-03-31,13.64,None,4720098000.0,1894847000,1814246000,557678000,16660760000,16660760000,None,434510000,None,152931000,None,None,15822773000,None,4184403000,1242680000,None,None,None,0.198,,346130000,1548717000,4943701000,4888131000,None,723377000,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,BRL,post-market,None,10053673000,0.051,0.11,0.194,8.79,342325000,19138038000,3040965000,680054000,9.57,11.37,,237.0886,60240753000,16146351000,10879856000,34007227000,44094402000,23127371000,4680735000,26272206000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,328506000,4161939000,4161939000,,,,,,,,,12821758000,186405729,None,2785888000,2785888000,2437515000,None,3256315000,6580526000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2024-12-31,13.64,None,4720098000.0,1894847000,1814246000,557678000,2687903825,2687903825,None,434510000,None,136324000,None,None,13989844000,None,4617120000,1242680000,None,None,None,0.198,,346130000,1548717000,1945046000,4205221000,None,554619000,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,BRL,post-market,None,9363866000,0.051,0.11,0.194,8.79,342325000,17574665000,3313817000,217973000,9.57,11.37,,237.0886,57384156000,13041808000,10342380000,31747221000,44342348000,21404841000,4680735000,25674718000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,339841000,7580218000,7580218000,,,,,,,,,12821758000,186425661,None,2785888000,2785888000,2403407000,None,3354502000,4057112000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2024-09-30,13.64,9695142000,4720098000.0,1894847000,1814246000,557678000,2179614000,2179614000,None,434510000,None,147233000,None,None,12873127000,None,4185061000,1242680000,None,None,None,0.198,,346130000,1548717000,3143122000,4089298000,None,297868000,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,BRL,post-market,None,10760524000,0.051,0.11,0.194,8.79,342325000,16567470000,3414477000,20365000,9.57,11.37,,237.0886,56553810000,14948050000,10344091000,31086869000,41605760000,20742778000,4680735000,25493448000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,335593000,7330747000,7330747000,,,,,,,,,12821758000,186425661,None,2785888000,2785888000,2273814000,None,2859876000,6160718000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2024-06-30,13.64,None,4720098000.0,1894847000,1814246000,557678000,11628289000,11628289000,None,434510000,None,160336000,None,None,13744992000,None,4121780000,1242680000,None,None,None,0.198,,346130000,1548717000,1867339000,4344518000,None,275974000,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,BRL,post-market,None,10020902000,0.051,0.11,0.194,8.79,342325000,16940461000,2916797000,5709000,9.57,11.37,,237.0886,56614360000,15524849000,9912187000,31580678000,41089511000,21668491000,4680735000,24758270000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,298855000,5789893000,5789893000,,,,,,,,,12821758000,186425661,None,2785888000,2785888000,2257814000,None,2489450000,6194605000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2024-03-31,13.64,None,4720098000.0,1894847000,1814246000,557678000,11404490000,11404490000,None,434510000,None,193391000,None,None,12557089000,None,4070562000,1242680000,None,None,None,0.198,,346130000,1548717000,1505730000,3856140000,None,348275000,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,BRL,post-market,None,9539978000,0.051,0.11,0.194,8.79,342325000,15345394000,2542167000,2779000,9.57,11.37,,237.0886,55460989000,13686398000,9845753000,30735725000,41774591000,20889972000,4680735000,24417580000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,270442000,5634623000,5634623000,,,,,,,,,12821758000,186425661,None,2785888000,2785888000,2256406000,None,1901629000,5981077000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2023-12-31,13.64,None,4720098000.0,1894847000,1814246000,557678000,11170089000,11170089000,None,434510000,None,174726000,None,None,13060694000,None,4049286000,1242680000,None,None,None,0.198,,346130000,1548717000,1525807000,4017172000,None,261366000,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,BRL,post-market,None,9000506000,0.051,0.11,0.194,8.79,342325000,15232765000,1951371000,399497000,9.57,11.37,,237.0886,55819074000,13715730000,9309433000,31627407000,42103344000,22317974000,4680735000,23886153000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,255524000,5557791000,5557791000,,,,,,,,,12816678000,179054545,None,2785888000,2785888000,2277370000,None,1661838000,3915668000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2023-09-30,13.64,None,4720098000.0,1894847000,1814246000,557678000,10910839000,10910839000,None,434510000,None,185897000,None,None,13478502000,None,4269173000,1242680000,None,None,None,0.198,,346130000,1548717000,3615362000,4239057000,None,235398000,None,,,,,2.185,0.382,,,,,,,,0.103,,11051828000,2026-02-26,quarterly,0.2663,USD,post-market,None,8357733000,0.051,0.11,0.194,8.79,342325000,15395864000,1714595000,39020000,9.57,11.37,,237.0886,55701389000,13313738000,8995410000,32193255000,42387651000,23197845000,4680735000,23253055000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,280526000,4447484000,4447484000,,,,,,,,,10800000000,171034609,None,2785888000,2785888000,2184013000,None,2288091000,6390947000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2023-06-30,13.64,None,4720098000.0,1894847000,1814246000,557678000,11470674000,11470674000,None,434510000,None,216646000,None,None,14019622000,None,4123779000,1242680000,None,None,None,0.198,,346130000,1548717000,58941000,2567347000,None,301479000,None,,,,,2.185,0.382,,,,,,,,0.103,,11217814000,2026-02-26,quarterly,0.2663,USD,post-market,None,8872354000,0.051,0.11,0.194,8.79,342325000,16588239000,2350330000,94000,9.57,11.37,,237.0886,54007074000,11108509000,7571229000,31996142000,42898565000,24424913000,4680735000,21760819000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,268797000,2911274000,2911274000,,,,,,,,,10800000000,171034609,None,2785888000,2785888000,2067608000,None,1804688000,3702623000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2023-03-31,13.64,None,4720098000.0,1894847000,1814246000,557678000,11274717000,11274717000,None,434510000,None,223225000,None,None,12922015000,None,4072693000,1242680000,None,None,None,0.198,,346130000,1548717000,2798173000,2084238000,None,307171000,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,BRL,post-market,None,8546084000,0.051,0.11,0.194,8.79,342325000,14995500000,1870942000,327227000,9.57,11.37,,237.0886,53064463000,9962522000,7362533000,31297934000,43101941000,23935401000,4680735000,21443824000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,273756000,2678457000,2678457000,,,,,,,,,10800000000,171034609,None,2785888000,2785888000,2195025000,None,1625185000,6202917000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2022-12-31,13.64,None,4720098000.0,1894847000,1814246000,557678000,10277727000,10277727000,None,434510000,None,194850000,None,None,10829033000,None,3972477000,1242680000,None,None,None,0.198,,346130000,1548717000,60233000,2218364000,None,293855000,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,BRL,post-market,None,7911295000,0.051,0.11,0.194,8.79,342325000,12727974000,1690055000,190792000,9.57,11.37,,237.0886,49703700000,9327249000,7156597000,28572475000,40376451000,21415878000,4680735000,20817364000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,None,4329330000,4329330000,,,,,,,,,10800000000,171034609,None,2785888000,2785888000,2182033000,None,None,6016660000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2022-09-30,13.64,None,4720098000.0,1894847000,1814246000,557678000,9464516000,9464516000,None,434510000,None,200843000,None,None,None,None,None,1242680000,None,None,None,0.198,,346130000,1548717000,55718000,1855419000,None,None,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,None,post-market,None,8304184000,0.051,0.11,0.194,8.79,342325000,13611584000,2522274000,13919000,9.57,11.37,,237.0886,49854146000,10663410000,6916277000,28523870000,39190736000,21607593000,4680735000,20969719000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,None,3618179000,3618179000,,,,,,,,,10800000000,171034609,None,2785888000,2785888000,2204310000,None,None,6177033000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2022-06-30,13.64,None,4720098000.0,1894847000,1814246000,557678000,9328748000,9328748000,None,434510000,None,206789000,None,None,None,None,None,1242680000,None,None,None,0.198,,346130000,1548717000,94776000,2129511000,None,None,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,None,post-market,None,7933225000,0.051,0.11,0.194,8.79,342325000,13172503000,2654794000,14662000,9.57,11.37,,237.0886,49283817000,10065034000,7484013000,28338088000,38613175000,20854075000,4680735000,20596167000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,None,3935125000,3935125000,,,,,,,,,10800000000,171034609,None,2785888000,2785888000,2205831000,None,None,7616462000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2022-03-31,13.64,None,4720098000.0,1894847000,1814246000,557678000,9158255000,9158255000,None,434510000,None,210083000,None,None,None,None,None,1242680000,None,None,None,0.198,,346130000,1548717000,62404000,1789048000,None,None,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,None,post-market,None,8460569000,0.051,0.11,0.194,8.79,342325000,12066941000,3152296000,14695000,9.57,11.37,,237.0886,49856402000,11838769000,8304564000,27469463000,38017633000,19164899000,4680735000,22501365000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,None,623523698,623523698,,,,,,,,,1938958707,171034609,None,2785888000,2785888000,464225314,None,None,1337396050,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2021-12-31,13.64,None,4720098000.0,1894847000,1814246000,557678000,1654499102,1654499102,None,434510000,None,35507899,None,None,None,None,None,1242680000,None,None,None,0.198,,346130000,1548717000,9631777,470873069,None,None,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,None,post-market,None,1643405206,0.051,0.11,0.194,8.79,342325000,2161363554,497575403,2894254,9.57,11.37,,237.0886,8893632854,2008953680,1432673788,4912441651,6884679174,3479767863,4680735000,3920471095,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,None,4853273000,4853273000,,,,,,,,,10800000000,171034609,None,2785888000,2785888000,2947973000,None,None,6905203000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2021-09-30,13.64,None,4720098000.0,1894847000,1814246000,557678000,8752099000,8752099000,None,434510000,None,181503000,None,None,None,None,None,1242680000,None,None,None,0.198,,346130000,1548717000,40469000,2896255000,None,None,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,None,post-market,None,9285824000,0.051,0.11,0.194,8.79,342325000,10659150000,2691774000,1522000,9.57,11.37,,237.0886,49833906000,11960300000,9823631000,27916786000,37649079000,18093155000,4680735000,21564138000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,None,1437628000,1437628000,,,,,,,,,10800000000,171034609,None,2785888000,2785888000,2308518000,None,None,6953535000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2021-06-30,13.64,None,4720098000.0,1894847000,1814246000,557678000,7005146000,7005146000,None,434510000,None,187977000,None,None,None,None,None,1242680000,None,None,None,0.198,,346130000,1548717000,1589540000,3932625000,None,None,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,None,post-market,None,7848924000,0.051,0.11,0.194,8.79,342325000,9818363000,2335441000,1514000,9.57,11.37,,237.0886,47376633000,10153097000,9848595000,26875473000,37223536000,17026878000,4680735000,20171674000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,None,2953077000,2953077000,,,,,,,,,10800000000,171034609,None,2785888000,2785888000,2133566000,None,None,7124070000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2021-03-31,13.64,None,4720098000.0,1894847000,1814246000,557678000,6981891000,6981891000,None,434510000,None,160657000,None,None,None,None,None,1242680000,None,None,None,0.198,,346130000,1548717000,1306280000,4826578000,None,None,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,None,post-market,None,6887511000,0.051,0.11,0.194,8.79,342325000,9837566000,1811353000,1520000,9.57,11.37,,237.0886,47667850000,11545604000,10203834000,27665903000,36122247000,17462069000,4680735000,19237507000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,None,3222768000,3222768000,,,,,,,,,10800000000,171034609,None,2785888000,2785888000,2380258000,None,None,6291423000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2020-12-31,13.64,None,4720098000.0,1894847000,1814246000,557678000,6929456000,6929456000,None,434510000,None,162791000,None,None,None,None,None,1242680000,None,None,None,0.198,,346130000,1548717000,1555519000,3296828000,None,None,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,None,post-market,None,6088855000,0.051,0.11,0.194,8.79,342325000,10084373000,2640281000,174930000,9.57,11.37,,237.0886,46784664000,11407431000,9654392000,26534146000,35377233000,16879754000,4680735000,19959111000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,None,3599422000,3599422000,,,,,,,,,10800000000,171034609,None,2785888000,2785888000,1534645000,None,None,6054084000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2020-09-30,13.64,None,4720098000.0,1894847000,1814246000,557678000,6503907000,6503907000,None,434510000,None,145271000,None,None,None,None,None,1242680000,None,None,None,0.198,,346130000,1548717000,287045000,2101710000,None,None,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,None,post-market,None,7696464000,0.051,0.11,0.194,8.79,342325000,10444408000,2087342000,11899000,9.57,11.37,,237.0886,45029675000,10097721000,7224949000,24700249000,34931954000,17475300000,4680735000,20057389000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,None,2902007000,2902007000,,,,,,,,,10800000000,171034609,None,2785888000,2785888000,1547667000,None,None,4837240000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2020-06-30,13.64,None,4720098000.0,1894847000,1814246000,557678000,6429981000,6429981000,None,434510000,None,150869000,None,None,None,None,None,1242680000,None,None,None,0.198,,346130000,1548717000,256539000,1647751000,None,None,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,None,post-market,None,6997424000,0.051,0.11,0.194,8.79,342325000,10898048000,1277933000,537814000,9.57,11.37,,237.0886,44341955000,8684469000,6057535000,24692196000,35657486000,18634661000,4680735000,19372774000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,None,3014957000,3014957000,,,,,,,,,10800000000,171034609,None,2785888000,2785888000,1606977000,None,None,4184740000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2020-03-31,13.64,None,4720098000.0,1894847000,1814246000,557678000,6351724000,6351724000,None,434510000,None,139891000,None,None,None,None,None,1242680000,None,None,None,0.198,,346130000,1548717000,250683000,1553672000,None,None,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,None,post-market,None,5374549000,0.051,0.11,0.194,8.79,342325000,11304927000,1513007000,312964000,9.57,11.37,,237.0886,38300102000,7903235000,5167614000,20190974000,30396867000,15023360000,4680735000,17764684000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,None,2941727000,2941727000,,,,,,,,,10800000000,171034609,None,2785888000,2785888000,1758312000,None,None,4225399000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2019-12-31,13.64,None,4720098000.0,1894847000,1814246000,557678000,6332611000,6332611000,None,434510000,None,130442000,None,None,None,None,None,1242680000,None,None,None,0.198,,346130000,1548717000,252946000,1497184000,None,None,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,None,post-market,None,4846239000,0.051,0.11,0.194,8.79,342325000,11668697000,1453395000,358682000,9.57,11.37,,237.0886,38312550000,7909196000,5345621000,20714338000,30403354000,15368717000,4680735000,17252414000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,None,2026390000,2026390000,,,,,,,,,10800000000,171034609,None,2785888000,2785888000,1735915000,None,None,3893999000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2019-09-30,13.64,None,4720098000.0,1894847000,1814246000,557678000,6254599000,6254599000,None,434510000,None,119066000,None,None,None,None,None,1242680000,None,None,None,0.198,,346130000,1548717000,247722000,852099000,None,None,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,None,post-market,None,5000687000,0.051,0.11,0.194,8.79,342325000,11043055000,1694951000,461227000,9.57,11.37,,237.0886,36725194000,6748404000,4868679000,18931561000,29976790000,14062882000,4680735000,17451907000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,None,1906712000,1906712000,,,,,,,,,10800000000,171034609,None,2785888000,2785888000,1523768000,None,None,3783287000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2019-06-30,13.64,None,4720098000.0,1894847000,1814246000,557678000,6189907000,6189907000,None,434510000,None,119416000,None,None,None,None,None,1242680000,None,None,None,0.198,,346130000,1548717000,279041000,833629000,None,None,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,None,post-market,None,4412699000,0.051,0.11,0.194,8.79,342325000,11315507000,2756498000,523917000,9.57,11.37,,237.0886,36218704000,6612373000,5720457000,19037013000,29606331000,13316556000,4680735000,16880244000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,None,2053970000,2053970000,,,,,,,,,7910000000,171034609,None,2785888000,2785888000,1599642000,None,None,3767461000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2019-03-31,13.64,None,4720098000.0,1894847000,1814246000,557678000,6082556000,6082556000,None,434510000,None,113058000,None,None,None,None,None,1242680000,None,None,None,0.198,,346130000,1548717000,294509000,1130446000,None,None,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,None,post-market,None,6937039000,0.051,0.11,0.194,8.79,342325000,11406289000,3585542000,571455000,9.57,11.37,,237.0886,36263289000,6800453000,6886528000,19424448000,29462836000,12537920000,4680735000,16530916000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,None,1948409000,1948409000,,,,,,,,,7910000000,171034609,None,2785888000,2785888000,1487101000,None,None,3835208000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2018-12-31,13.64,None,4720098000.0,1894847000,1814246000,557678000,6029097000,6029097000,None,434510000,None,116285000,None,None,None,None,None,1242680000,None,None,None,0.198,,346130000,1548717000,231898000,1180831000,None,None,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,None,post-market,None,6422564000,0.051,0.11,0.194,8.79,342325000,11683460000,3325884000,546046000,9.57,11.37,,237.0886,36048122000,6677846000,6723070000,19711908000,29370276000,12988838000,4680735000,16032925000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,None,857862000,857862000,,,,,,,,,7910000000,171034609,None,2785888000,2785888000,2210784000,None,None,3948868000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2018-09-30,13.64,None,4720098000.0,1894847000,1814246000,557678000,6583955000,6583955000,None,434510000,None,116842000,None,None,None,None,None,1242680000,None,None,None,0.198,,346130000,1548717000,293715000,944362000,None,None,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,None,post-market,None,6630187000,0.051,0.11,0.194,8.79,342325000,9948094000,3305895000,409471000,9.57,11.37,,237.0886,34951377000,5626758000,7288336000,18418371000,29324619000,11130035000,4680735000,16225940000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,None,1704148000,1704148000,,,,,,,,,7910000000,171034609,None,2785888000,2785888000,1738381000,None,None,3667221000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2018-06-30,13.64,None,4720098000.0,1894847000,1814246000,557678000,6474120000,6474120000,None,434510000,None,111321000,None,None,None,None,None,1242680000,None,None,None,0.198,,346130000,1548717000,255007000,1329827000,None,None,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,None,post-market,None,6258754000,0.051,0.11,0.194,8.79,342325000,10184579000,3963877000,335098000,9.57,11.37,,237.0886,34480000000,6072795000,7724505000,18299150000,28407205000,10574645000,4680735000,15871151000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,None,1697463000,1697463000,,,,,,,,,7910000000,171034609,None,2785888000,2785888000,1452694000,None,None,3629580000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2018-03-31,13.64,None,4720098000.0,1894847000,1814246000,557678000,6464384000,6464384000,None,434510000,None,104317000,None,None,None,None,None,1242680000,None,None,None,0.198,,346130000,1548717000,248753000,1325526000,None,None,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,None,post-market,None,5895038000,0.051,0.11,0.194,8.79,342325000,10393820000,2571575000,328322000,9.57,11.37,,237.0886,33718427000,6008435000,5911286000,17884520000,27709992000,11973234000,4680735000,15523944000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,None,1040075000,1040075000,,,,,,,,,7910000000,171034609,None,2785888000,2785888000,1746201000,None,None,4111902000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2017-12-31,13.64,None,4720098000.0,1894847000,1814246000,557678000,6452824000,6452824000,None,434510000,None,110559000,None,None,None,None,None,1242680000,None,None,None,0.198,,346130000,1548717000,266348000,1315415000,None,None,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,None,post-market,None,5557843000,0.051,0.11,0.194,8.79,342325000,9830483000,2416728000,172950000,9.57,11.37,,237.0886,33162377000,5701834000,6109914000,17651874000,27460543000,11541960000,4680735000,15207842000,18.65,None,13.63,5.97
2026-04-16,ELPC,0.72,26116856000.0,18.65,None,0.325,1.527,,None,1305400000,1305400000,,,,,,,,,7910000000,171034609,None,2785888000,2785888000,2236828000,None,None,4229893000,None,None,377769000,,0.825,0.0618,,,,0.883,0.1873,2248756000,2626525000,0.079,2017-09-30,13.64,None,4720098000.0,1894847000,1814246000,557678000,6562127000,6562127000,None,434510000,None,116701000,None,None,None,None,None,1242680000,None,None,None,0.198,,346130000,1548717000,222245000,1353132000,None,None,None,,,,,2.185,0.382,,,,,,,,0.103,,None,2026-02-26,quarterly,0.2663,None,post-market,None,5927937000,0.051,0.11,0.194,8.79,342325000,9526695000,3277407000,306475000,9.57,11.37,,237.0886,33707184000,6180714000,7666236000,17838942000,27526470000,10172706000,4680735000,15579664000,18.65,None,13.63,5.97
