date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,None,147800,147800,,,,,,,,,288,2875000,None,None,None,206000,None,300000,None,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2019-03-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,176750,-205552,None,None,None,,,,,5.48,,,,,,,,0.0,,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,-898,-0.413,-0.694,0.0,0.0,1477116,300000,300000,None,21.5,25.62,,26.0834,324550,147800,300448,300448,176750,300000,None,24102,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,None,None,None,,,,,,,,,None,36735341,None,None,None,None,None,None,None,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2018-12-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,None,None,None,None,None,,,,,5.48,,,,,,,,0.0,,None,2026-02-18,quarterly,-0.5373,None,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,,26.0834,None,None,None,None,None,None,None,None,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,None,None,None,,,,,,,,,None,17814208,None,None,None,None,None,None,None,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2018-09-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,None,None,None,None,None,,,,,5.48,,,,,,,,0.0,,None,2026-02-18,quarterly,-0.5373,None,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,,26.0834,None,None,None,None,None,None,None,None,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,None,None,None,,,,,,,,,None,10000000,None,None,None,None,None,None,None,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2018-06-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,None,None,None,None,None,,,,,5.48,,,,,,,,0.0,,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,,26.0834,None,None,None,1496715,None,1496715,None,-1496715,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,98000,713971000,713971000,,,,,,,,,16000,151574000,None,None,None,17656000,None,None,2511000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2025-03-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,51180000,51021000,None,None,None,,,,,5.48,,,,,,,,0.0,,None,2026-02-18,annual,-0.5373,USD,pre-market,135263000,-1239523000,-0.413,-0.694,0.0,0.0,1477116,98000,98000,None,21.5,25.62,,26.0834,776222000,767662000,68775000,68775000,8560000,1097999,None,707447000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,138000,635365000,635365000,,,,,,,,,14000,138100000,None,None,None,7155000,None,None,5503000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2024-03-31,None,0.0,None,-136740000,None,None,None,None,0,None,-24902000,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,24902000,41315000,None,None,None,,,,,5.48,,,,,,,,0.0,,None,2026-02-18,annual,-0.5373,USD,pre-market,135263000,-825683000,-0.413,-0.694,0.0,0.0,1477116,138000,138000,None,21.5,25.62,,26.0834,666712000,665770000,48608000,48955000,942000,347000,None,617757000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,1220000,376532000,376532000,,,,,,,,,13000,123075329,None,None,None,1353000,None,None,885000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2023-03-31,None,0.0,None,-136740000,None,None,None,None,0,None,0,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,26916000,40771000,None,47000,None,,,,,5.48,,,,,,,,0.0,,333000,2026-02-18,annual,-0.5373,USD,pre-market,135263000,-566347000,-0.413,-0.694,0.0,0.0,1477116,1220000,1173000,None,21.5,25.62,,26.0834,405838000,404333000,43297000,43344000,1505000,47000,None,362494000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,2364000,493817000,493817000,,,,,,,,,12000,109679256,None,None,None,18629000,None,None,12861000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2022-03-31,None,0.0,None,-136740000,None,None,None,None,0,None,0,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,6253000,24746000,None,1219000,None,,,,,5.48,,,,,,,,0.0,,330000,2026-02-18,annual,-0.5373,USD,pre-market,135263000,-355387000,-0.413,-0.694,0.0,0.0,1477116,2364000,1145000,None,21.5,25.62,,26.0834,515564000,512931000,44520000,45739000,2633000,1219000,None,469825000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,3417000,400146000,400146000,,,,,,,,,10000,87756513,None,None,None,2432000,None,None,1144000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2021-03-31,None,0.0,None,-136740000,None,None,None,None,0,None,0,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,7716000,15160000,None,2238000,None,,,,,5.48,,,,,,,,0.0,,201000,2026-02-18,annual,-0.5373,USD,pre-market,135263000,-198657000,-0.413,-0.694,0.0,0.0,1477116,3417000,1179000,None,21.5,25.62,,26.0834,412489000,409006000,18771000,21009000,3483000,2238000,None,391480000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,0,100571000,100571000,,,,,,,,,5000,43199191,None,None,None,1190000,None,None,3045000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2020-03-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,5460000,10938000,None,None,None,,,,,5.48,,,,,,,,0.0,,65000,2026-02-18,annual,-0.5373,USD,pre-market,135263000,-91226000,-0.413,-0.694,0.0,0.0,1477116,3190000,3190000,None,21.5,25.62,,26.0834,109387000,109076000,15318000,15318000,311000,14128000,None,94069000,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,None,325000,325000,,,,,,,,,288,14375000,None,None,None,206,None,300000,2962000,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2019-03-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,5594,80242,None,None,None,,,,,5.48,,,,,,,,0.0,,54000,2026-02-18,annual,-0.5373,USD,pre-market,135263000,-448,-0.413,-0.694,0.0,0.0,1477116,300000,300000,None,21.5,25.62,,26.0834,405000,325000,380448,380448,80000,300000,None,24552,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,,None,None,None,,,,,,,,,None,10000000,None,None,None,1135865,None,None,None,None,None,136740000,,,,,0.0,0.1896,-136740568,None,-0.7269,2018-03-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-136740000,-136740568,None,None,0.0,,136740000,-136740000,113170,474020,None,None,None,,,,,5.48,,,,,,,,0.0,,None,2026-02-18,annual,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,,26.0834,113170,113170,1609885,1609885,None,None,None,-1496715,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,0,None,None,None,564603000,None,None,None,None,None,None,None,None,10000000,None,None,None,1135865,None,None,None,None,None,136740000,101000,None,None,None,0.0,0.1896,-136740568,None,-0.7269,2025-12-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-110635000,-136740568,None,None,0.0,-92325000,136740000,-136740000,113170,474020,None,None,None,None,None,None,None,5.48,None,None,None,None,None,None,None,0.0,None,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,12715000,26.0834,113170,113170,1609885,1609885,None,None,None,-1496715,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,0,None,None,None,24595000,None,None,None,None,None,None,None,None,10000000,None,None,None,1135865,None,None,None,None,None,136740000,105000,None,None,None,0.0,0.1896,-136740568,None,-0.7269,2025-09-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-126502000,-136740568,None,None,0.0,-102515000,136740000,-136740000,113170,474020,None,None,None,None,None,None,None,5.48,None,None,None,None,None,None,None,0.0,None,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,13358000,26.0834,113170,113170,1609885,1609885,None,None,None,-1496715,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,0,None,None,None,2918000,None,None,None,None,None,None,None,None,10000000,None,None,None,1135865,None,None,None,None,None,136740000,107000,None,None,None,0.0,0.1896,-136740568,None,-0.7269,2025-06-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-120613000,-136740568,None,None,0.0,-117411000,136740000,-136740000,113170,474020,None,None,None,None,None,None,None,5.48,None,None,None,None,None,None,None,0.0,None,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,18510000,26.0834,113170,113170,1609885,1609885,None,None,None,-1496715,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,201000,None,None,None,450612000,-201000,None,None,None,None,None,None,None,10000000,None,None,None,1135865,None,None,None,None,None,136740000,109000,None,None,None,0.0,0.1896,-136740568,None,-0.7269,2025-03-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-106449000,-136740568,None,None,0.0,-110637000,136740000,-136740000,113170,474020,None,None,None,None,None,None,None,5.48,None,None,None,None,None,None,None,0.0,None,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,11687000,26.0834,113170,113170,1609885,1609885,None,None,None,-1496715,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,180000,None,None,None,2464000,-180000,None,None,None,None,None,None,None,10000000,None,None,None,1135865,None,None,None,None,None,136740000,99000,None,None,None,0.0,0.1896,-136740568,None,-0.7269,2024-12-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-111122000,-136740568,None,None,0.0,-100391000,136740000,-136740000,113170,474020,None,None,None,None,None,None,None,5.48,None,None,None,None,None,None,None,0.0,None,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,11652000,26.0834,113170,113170,1609885,1609885,None,None,None,-1496715,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,196000,None,None,None,730000,-196000,None,None,None,None,None,None,None,10000000,None,None,None,1135865,None,None,None,None,None,136740000,89000,None,None,None,0.0,0.1896,-136740568,None,-0.7269,2024-09-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-109119000,-136740568,None,None,0.0,-88647000,136740000,-136740000,113170,474020,None,None,None,None,None,None,None,5.48,None,None,None,None,None,None,None,0.0,None,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,12693000,26.0834,113170,113170,1609885,1609885,None,None,None,-1496715,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,182000,None,None,None,686000,-182000,None,None,None,None,None,None,None,10000000,None,None,None,1135865,None,None,None,None,None,136740000,80000,None,None,None,0.0,0.1896,-136740568,None,-0.7269,2024-06-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-87150000,-136740568,None,None,0.0,-76199000,136740000,-136740000,113170,474020,None,None,None,None,None,None,None,5.48,None,None,None,None,None,None,None,0.0,None,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,13455000,26.0834,113170,113170,1609885,1609885,None,None,None,-1496715,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,150000,None,None,None,1545000,-150000,None,None,None,None,None,None,None,10000000,None,None,None,1135865,None,None,None,None,None,136740000,64000,None,None,None,0.0,0.1896,-136740568,None,-0.7269,2024-03-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-75319000,-136740568,None,None,0.0,-59699000,136740000,-136740000,113170,474020,None,None,None,None,None,None,None,5.48,None,None,None,None,None,None,None,0.0,None,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,9679000,26.0834,113170,113170,1609885,1609885,None,None,None,-1496715,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,131000,None,None,None,469844000,-131000,None,None,None,None,None,None,None,10000000,None,None,None,1135865,None,None,None,None,None,136740000,58000,None,None,None,0.0,0.1896,-136740568,None,-0.7269,2023-12-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-51418000,-136740568,None,None,0.0,-47098000,136740000,-136740000,113170,474020,None,None,None,None,None,None,None,5.48,None,None,None,None,None,None,None,0.0,None,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,10220000,26.0834,113170,113170,1609885,1609885,None,None,None,-1496715,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,34000,None,None,None,148000,-34000,None,None,None,None,None,None,None,10000000,None,None,None,1135865,None,None,None,None,None,136740000,349000,None,None,None,0.0,0.1896,-136740568,None,-0.7269,2023-09-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-58662000,-136740568,None,None,0.0,-60060000,136740000,-136740000,113170,474020,None,None,None,None,None,None,None,5.48,None,None,None,None,None,None,None,0.0,None,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,10501,26.0834,113170,113170,1609885,1609885,None,None,None,-1496715,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,45000,None,None,None,890000,-45000,-46525000,None,None,None,None,-142000,None,10000000,None,None,None,1135865,None,None,None,None,None,136740000,343000,None,None,None,0.0,0.1896,-136740568,None,-0.7269,2023-06-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-73937000,-136740568,None,None,0.0,-47370000,136740000,-136740000,113170,474020,None,None,None,None,None,None,None,5.48,None,None,None,None,None,890000,None,0.0,None,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,10688,26.0834,113170,113170,1609885,1609885,None,None,None,-1496715,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,26000,None,None,None,233000,-26000,-55586000,None,None,None,None,2000,None,10000000,None,None,None,1135865,None,None,None,None,None,136740000,341000,None,None,None,0.0,0.1896,-136740568,None,-0.7269,2023-03-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-59432000,-136740568,None,None,0.0,-55793000,136740000,-136740000,113170,474020,None,None,None,None,None,None,None,5.48,None,None,None,None,None,233000,None,0.0,None,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,7546,26.0834,113170,113170,1609885,1609885,None,None,None,-1496715,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,98000,None,None,None,70631000,-98000,24138000,None,None,None,None,2945000,None,10000000,None,None,None,1135865,None,None,None,None,None,136740000,333000,None,None,None,0.0,0.1896,-136740568,None,-0.7269,2022-12-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-63227000,-136740568,None,None,0.0,-46395000,136740000,-136740000,113170,474020,None,None,None,None,None,None,None,5.48,None,None,None,None,None,70631000,None,0.0,None,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,8856,26.0834,113170,113170,1609885,1609885,None,None,None,-1496715,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,31000,None,None,None,70631000,-31000,-20217000,None,None,None,None,9764000,None,10000000,None,None,None,1135865,None,None,None,None,None,136740000,46000,None,None,None,0.0,0.1896,-136740568,None,-0.7269,2022-09-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-47928000,-136740568,None,None,0.0,-20186000,136740000,-136740000,113170,474020,None,None,None,None,None,None,None,5.48,None,None,None,None,None,None,None,0.0,None,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,8157000,26.0834,113170,113170,1609885,1609885,None,None,None,-1496715,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,42000,None,None,None,21000,-42000,-65840000,None,None,None,None,-947000,None,10000000,None,None,None,1135865,None,None,None,None,None,136740000,323000,None,None,None,0.0,0.1896,-136740568,None,-0.7269,2022-06-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-40373000,-136740568,None,None,0.0,-65819000,136740000,-136740000,113170,474020,None,None,None,None,None,None,None,5.48,None,None,None,None,None,21000,None,0.0,None,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,7687000,26.0834,113170,113170,1609885,1609885,None,None,None,-1496715,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,118000,None,None,None,21000,-118000,-33074000,None,11633000,None,None,-11633000,None,10000000,None,None,None,1135865,None,None,None,None,None,136740000,39000,None,None,None,0.0,0.1896,-136740568,None,-0.7269,2022-03-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-47171000,-136740568,None,None,0.0,-32956000,136740000,-136740000,113170,474020,None,None,None,None,None,None,None,5.48,None,None,None,None,None,None,None,0.0,None,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,11863000,26.0834,113170,113170,1609885,1609885,None,None,None,-1496715,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,74000,None,None,None,21000,-74000,-31969000,None,None,None,None,None,None,10000000,None,None,None,1135865,None,None,None,None,None,136740000,33000,None,None,None,0.0,0.1896,-136740568,None,-0.7269,2021-12-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-41385000,-136740568,None,None,0.0,-31895000,136740000,-136740000,113170,474020,None,None,None,None,None,None,None,5.48,None,None,None,None,None,None,None,0.0,None,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,10159000,26.0834,113170,113170,1609885,1609885,None,None,None,-1496715,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,44000,None,None,None,200038000,-44000,179947000,None,None,None,None,None,None,10000000,None,None,None,1135865,None,None,None,None,None,136740000,28000,None,None,None,0.0,0.1896,-136740568,None,-0.7269,2021-09-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-37703000,-136740568,None,None,0.0,-20047000,136740000,-136740000,113170,474020,None,None,None,None,None,None,None,5.48,None,None,None,None,None,200000000,None,0.0,None,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,8361000,26.0834,113170,113170,1609885,1609885,None,None,None,-1496715,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,18000,None,None,None,91000,-18000,-21141000,None,None,None,None,None,None,10000000,None,None,None,1135865,None,None,None,None,None,136740000,26000,None,None,None,0.0,0.1896,-136740568,None,-0.7269,2021-06-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-30471000,-136740568,None,None,0.0,-21214000,136740000,-136740000,113170,474020,None,None,None,None,None,None,None,5.48,None,None,None,None,None,None,None,0.0,None,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,3861000,26.0834,113170,113170,1609885,1609885,None,None,None,-1496715,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,95000,None,None,None,763000,-95000,None,None,None,None,None,None,None,10000000,None,None,None,1135865,None,None,None,None,None,136740000,241000,None,None,None,0.0,0.1896,-136740568,None,-0.7269,2021-03-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-28158000,-136740568,None,None,0.0,-22496000,136740000,-136740000,113170,474020,None,None,None,None,None,None,None,5.48,None,None,None,None,None,None,None,0.0,None,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,5488000,26.0834,113170,113170,1609885,1609885,None,None,None,-1496715,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,29000,None,None,None,446000,-29000,None,None,None,None,None,None,None,10000000,None,None,None,1135865,None,None,None,None,None,136740000,302000,None,None,None,0.0,0.1896,-136740568,None,-0.7269,2020-12-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-31776000,-136740568,None,None,0.0,-22815000,136740000,-136740000,113170,474020,None,None,None,None,None,None,None,5.48,None,None,None,None,None,None,None,0.0,None,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,5992000,26.0834,113170,113170,1609885,1609885,None,None,None,-1496715,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,39000,None,None,None,188350000,-39000,None,None,None,None,None,None,None,10000000,None,None,None,1135865,None,None,None,None,None,136740000,14000,None,None,None,0.0,0.1896,-136740568,None,-0.7269,2020-09-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-20789000,-136740568,None,None,0.0,-24218000,136740000,-136740000,113170,474020,None,None,None,None,None,None,None,5.48,None,None,None,None,None,None,None,0.0,None,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,3361000,26.0834,113170,113170,1609885,1609885,None,None,None,-1496715,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,47000,None,None,None,193553000,-47000,None,None,None,None,None,None,None,10000000,None,None,None,1135865,None,None,None,None,None,136740000,10000,None,None,None,0.0,0.1896,-136740568,None,-0.7269,2020-06-30,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-26708000,-136740568,None,None,0.0,-13798000,136740000,-136740000,113170,474020,None,None,None,None,None,None,None,5.48,None,None,None,None,None,None,None,0.0,None,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,3981000,26.0834,113170,113170,1609885,1609885,None,None,None,-1496715,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,10000,None,None,None,101000,-10000,None,None,None,None,None,None,None,10000000,None,None,None,1135865,None,None,None,None,None,136740000,6000,None,None,None,0.0,0.1896,-136740568,None,-0.7269,2020-03-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-20551000,-136740568,None,None,0.0,-23050000,136740000,-136740000,113170,474020,None,None,None,None,None,None,None,5.48,None,None,None,None,None,1000,None,0.0,None,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,1840000,26.0834,113170,113170,1609885,1609885,None,None,None,-1496715,None,29.25,13.36
2026-04-16,IMVT,-2.67,0.0,None,0.673,4.85,13,None,None,None,108969,-13,None,None,None,None,None,None,None,10000000,None,None,None,1135865,None,None,None,None,None,136740000,5,None,None,None,0.0,0.1896,-136740568,None,-0.7269,2019-12-31,None,0.0,None,-136740000,None,None,None,None,0,None,None,None,None,None,None,None,-11296,-136740568,None,None,0.0,-4418,136740000,-136740000,113170,474020,None,None,None,None,None,None,None,5.48,None,None,None,None,None,-117699000,None,0.0,None,None,2026-02-18,quarterly,-0.5373,USD,pre-market,135263000,None,-0.413,-0.694,0.0,0.0,1477116,None,None,None,21.5,25.62,1414,26.0834,113170,113170,1609885,1609885,None,None,None,-1496715,None,29.25,13.36
