date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,137931000,137931000,,,,,,None,5653000,,,,,-0.935,0.0839,44657000,50310000,-0.0667,2021-12-31,140.85,,143851000.0,54364000,21285000,-8907000,,,None,8800000,146000,,None,,,,,29589000,30192000,-8673000,None,-0.0077,,44626000,9738000,,,,,20366000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,626000,,0.0118,-3.465,0.02,5.58,1475000,,,,6.13,12.52,,125.7871,,,,,,,192295000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,114643000,114643000,,,,,,None,4305000,,,,,-0.935,0.0839,15365000,19670000,-0.0667,2021-09-30,140.85,,143851000.0,45317000,13949000,301000,,,None,8330000,130000,,None,,,,,13643000,13648000,-8200000,None,-0.0077,,30556000,14761000,,,,,7518000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,228000,,0.0118,-3.465,0.02,5.58,1841000,,,,6.13,12.52,,125.7871,,,,,,,159960000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,158799000,158799000,,,,,,None,4321000,,,,,-0.935,0.0839,11146000,15467000,-0.0667,2021-06-30,140.85,,143851000.0,44061000,6687000,3546000,,,None,8021000,146000,,None,,,,,3126000,3141000,-7875000,None,-0.0077,,41277000,2784000,,,,,11924000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,609000,,0.0118,-3.465,0.02,5.58,4526000,,,,6.13,12.52,,125.7871,,,,,,,202860000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,131384999,131384999,,,,,,None,4058000,,,,,-0.935,0.0839,1625000,5683000,-0.0667,2021-03-31,140.85,,143851000.0,36863000,-12607000,2836000,,,None,14200000,100000,,None,,,,,-15464000,-15443000,-14100000,None,-0.0077,,43325001,-6462000,,,,,8078000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,588000,,0.0118,-3.465,0.02,5.58,3291000,,,,6.13,12.52,,125.7871,,,,,,,168248000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,107774000,107774000,,,,,,None,4509000,,,,,-0.935,0.0839,-9624000,-5115000,-0.0667,2020-12-31,140.85,,143851000.0,42079000,13662000,8646000,,,None,10000000,200000,,None,,,,,4588000,5016000,-10800000,None,-0.0077,,39889000,2190000,,,,,21492000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,452000,,0.0118,-3.465,0.02,5.58,667000,,,,6.13,12.52,,125.7871,,,,,,,149853000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,101156000,101156000,,,,,,None,4057000,,,,,-0.935,0.0839,-2205000,1852000,-0.0667,2020-09-30,140.85,,143851000.0,31357000,34053000,-502000,,,None,12200000,12927000,,None,,,,,34724000,34555000,-12036000,None,-0.0077,,17283000,14074000,,,,,32182000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,1355000,,0.0118,-3.465,0.02,5.58,3846000,,,,6.13,12.52,,125.7871,,,,,,,132513000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,102907000,102907000,,,,,,None,4031000,,,,,-0.935,0.0839,2141000,6172000,-0.0667,2020-06-30,140.85,,143851000.0,32490000,-17288000,845000,,,None,15482000,8147000,,None,,,,,-18104000,-18133000,-15259000,None,-0.0077,,40193000,-7703000,,,,,5897000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,1231000,,0.0118,-3.465,0.02,5.58,1989000,,,,6.13,12.52,,125.7871,,,,,,,135397000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,114628000,114628000,,,,,,None,4208000,,,,,-0.935,0.0839,-1726000,2482000,-0.0667,2020-03-31,140.85,,143851000.0,33926000,-34345000,-810000,,,None,22100000,31377000,,None,,,,,-31526000,-33535000,-22051000,None,-0.0077,,44224000,-10298000,,,,,-1956000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,1341000,,0.0118,-3.465,0.02,5.58,4239000,,,,6.13,12.52,,125.7871,,,,,,,148554000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,135682000,135682000,,,,,,None,4282000,,,,,-0.935,0.0839,22163000,26445000,-0.0667,2019-12-31,140.85,,143851000.0,44734000,7184000,1726000,,,None,27467000,16636000,,None,,,,,12386000,5458000,-27416000,None,-0.0077,,34719000,10015000,,,,,None,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,580000,,0.0118,-3.465,0.02,5.58,5081000,,,,6.13,12.52,,125.7871,,,,,,,180416000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,158273000,158273000,,,,,,None,2420000,,,,,-0.935,0.0839,-26484000,-24064000,-0.0667,2019-09-30,140.85,,143851000.0,40371000,-55947000,1043000,,,None,29463000,56086000,,None,,,,,-56955000,-56990000,-29351000,None,-0.0077,,41258000,-3177000,,,,,-23307000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,828000,,0.0118,-3.465,0.02,5.58,40430000,,,,6.13,12.52,,125.7871,,,,,,,198644000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,203831000,203831000,,,,,,None,7854000,,,,,-0.935,0.0839,-13161000,-5307000,-0.0667,2019-06-30,140.85,,143851000.0,44284000,-26444000,1891000,,,None,26837000,17130000,,None,,,,,-27640000,-28335000,-26636000,None,-0.0077,,47564000,-4258000,,,,,4651000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,710000,,0.0118,-3.465,0.02,5.58,46854000,,,,6.13,12.52,,125.7871,,,,,,,248115000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,201067000,201067000,,,,,,None,8849000,,,,,-0.935,0.0839,-38106000,-29257000,-0.0667,2019-03-31,140.85,,143851000.0,30869000,-49240000,626000,,,None,11134000,20728000,,None,,,,,-49765000,-49866000,-10575000,None,-0.0077,,56752000,-31962000,,,,,-6144000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,743000,,0.0118,-3.465,0.02,5.58,56009000,,,,6.13,12.52,,125.7871,,,,,,,231936000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,297783000,297783000,,,,,,None,7516000,,,,,-0.935,0.0839,-132089000,-124573000,-0.0667,2018-12-31,140.85,,143851000.0,-74871000,-224429000,2939000,,,None,5341000,None,,None,,,,,-233403000,-227368000,None,None,-0.0077,,57218000,-132089000,,,,,None,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,899000,,0.0118,-3.465,0.02,5.58,56319000,,,,6.13,12.52,,125.7871,,,,,,,222912000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,284501000,284501000,,,,,,None,7549000,,,,,-0.935,0.0839,528000,8077000,-0.0667,2018-09-30,140.85,,143851000.0,10462000,-9891000,94256000,,,None,10419000,None,,None,,,,,-105688000,-104147000,None,None,-0.0077,,52718000,-45147000,,,,,45675000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,452000,,0.0118,-3.465,0.02,5.58,52266000,,,,6.13,12.52,,125.7871,,,,,,,294963000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,332403000,332403000,,,,,,None,7868000,,,,,-0.935,0.0839,-199728000,-191860000,-0.0667,2018-06-30,140.85,,143851000.0,-41066000,-211605000,-1934000,,,None,11877000,None,,None,,,,,-265768000,-209671000,None,None,-0.0077,,53535000,-137351000,,,,,-62377000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,1287000,,0.0118,-3.465,0.02,5.58,52248000,,,,6.13,12.52,,125.7871,,,,,,,291337000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,322013000,322013000,,,,,,None,9070000,,,,,-0.935,0.0839,-92739000,-83669000,-0.0667,2018-03-31,140.85,,143851000.0,-10656000,-106255000,14080000,,,None,13452000,None,,None,,,,,-120433000,-120335000,None,None,-0.0077,,73434000,-102709000,,,,,2973000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,1508000,,0.0118,-3.465,0.02,5.58,71926000,,,,6.13,12.52,,125.7871,,,,,,,311357000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,362586000,362586000,,,,,,None,9101000,,,,,-0.935,0.0839,-28059000,-18958000,-0.0667,2017-12-31,140.85,,143851000.0,45513000,-34775000,72460000,,,None,10692000,None,,None,,,,,-107478000,-562443000,None,None,-0.0077,,65910000,-23373000,,,,,None,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,1958000,,0.0118,-3.465,0.02,5.58,63952000,,,,6.13,12.52,,125.7871,,,,,,,408099000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,361416000,361416000,,,,,,None,9572000,,,,,-0.935,0.0839,-114320000,-104748000,-0.0667,2017-09-30,140.85,,143851000.0,47287000,-119728000,-5639000,,,None,7255000,None,,None,,,,,-114302000,-114089000,None,None,-0.0077,,62532000,-104748000,,,,,-7512000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,2291000,,0.0118,-3.465,0.02,5.58,60241000,,,,6.13,12.52,,125.7871,,,,,,,408703000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,405651000,405651000,,,,,,None,9883000,,,,,-0.935,0.0839,-142539000,-132656000,-0.0667,2017-06-30,140.85,,143851000.0,-55822000,-148888000,1962000,,,None,6283000,None,,None,,,,,-150999000,-150850000,None,None,-0.0077,,71485000,-144646000,,,,,2107000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,2901000,,0.0118,-3.465,0.02,5.58,68584000,,,,6.13,12.52,,125.7871,,,,,,,349829000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,328204000,328204000,,,,,,None,11582000,,,,,-0.935,0.0839,-9058000,2524000,-0.0667,2017-03-31,140.85,,143851000.0,62900000,-10808000,-3967000,,,None,1750000,None,,None,,,,,-7045000,-6841000,None,None,-0.0077,,69284000,-8798000,,,,,-260000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,2262000,,0.0118,-3.465,0.02,5.58,67022000,,,,6.13,12.52,,125.7871,,,,,,,391104000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,380800000,380800000,,,,,,None,12170000,,,,,-0.935,0.0839,-60770000,-48600000,-0.0667,2016-12-31,140.85,,143851000.0,-800000,-63600000,7700000,,,None,2627000,None,,None,,,,,-71600000,-272859000,None,None,-0.0077,,66500000,-58600000,,,,,None,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,2100000,,0.0118,-3.465,0.02,5.58,64400000,,,,6.13,12.52,,125.7871,,,,,,,380000000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,337198000,337198000,,,,,,None,14972000,,,,,-0.935,0.0839,11499000,26471000,-0.0667,2016-09-30,140.85,,143851000.0,73757000,10628000,1617000,,,None,379000,None,,None,,,,,8894000,9011000,None,None,-0.0077,,63058000,11133000,,,,,-126000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,2361000,,0.0118,-3.465,0.02,5.58,60697000,,,,6.13,12.52,,125.7871,,,,,,,410955000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,357156000,357156000,,,,,,None,6148000,,,,,-0.935,0.0839,-78733000,-72585000,-0.0667,2016-06-30,140.85,,143851000.0,26052000,-72433000,-9033000,,,None,391000,None,,None,,,,,-63490000,-63400000,None,None,-0.0077,,66399000,-72585000,,,,,543000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,3070000,,0.0118,-3.465,0.02,5.58,63329000,,,,6.13,12.52,,125.7871,,,,,,,383208000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,323960000,323960000,,,,,,None,6293000,,,,,-0.935,0.0839,18600000,24893000,-0.0667,2016-03-31,140.85,,143851000.0,80156000,17219000,6626000,,,None,399000,None,,None,,,,,10507000,10593000,None,None,-0.0077,,61556000,17266000,,,,,352000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,2842000,,0.0118,-3.465,0.02,5.58,58714000,,,,6.13,12.52,,125.7871,,,,,,,404116000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,437724000,437724000,,,,,,None,6047000,,,,,-0.935,0.0839,-2361000,3686000,-0.0667,2015-12-31,140.85,,143851000.0,64954000,-9940000,-4710000,,,None,386000,None,,None,,,,,-5204000,16534000,None,None,-0.0077,,65515000,-9973000,,,,,None,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,4086000,,0.0118,-3.465,0.02,5.58,61429000,,,,6.13,12.52,,125.7871,,,,,,,502678000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,342055000,342055000,,,,,,None,7427000,,,,,-0.935,0.0839,8444000,15871000,-0.0667,2015-09-30,140.85,,143851000.0,77922000,8055000,1770000,,,None,389000,None,,None,,,,,6169000,0,None,None,-0.0077,,66614000,9632000,,,,,None,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,3977000,,0.0118,-3.465,0.02,5.58,62637000,,,,6.13,12.52,,125.7871,,,,,,,419977000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,355601000,355601000,,,,,,None,8383000,,,,,-0.935,0.0839,6669000,15052000,-0.0667,2015-06-30,140.85,,143851000.0,81884000,5042000,919000,,,None,144000,None,,None,,,,,5487000,4123000,None,None,-0.0077,,63671000,4859000,,,,,327000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,3962000,,0.0118,-3.465,0.02,5.58,59709000,,,,6.13,12.52,,125.7871,,,,,,,437485000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,332069000,332069000,,,,,,None,13075000,,,,,-0.935,0.0839,20285000,33360000,-0.0667,2015-03-31,140.85,,143851000.0,87773000,18663000,5921000,,,None,142000,None,,None,,,,,12690000,0,None,None,-0.0077,,64162000,19079000,,,,,None,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,4638000,,0.0118,-3.465,0.02,5.58,59524000,,,,6.13,12.52,,125.7871,,,,,,,419842000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,537133000,537133000,,,,,,None,15261000,,,,,-0.935,0.0839,-73059000,-57798000,-0.0667,2014-12-31,140.85,,143851000.0,11113000,-91070000,-43255000,,,None,118000,None,,None,,,,,-48163000,-11890000,None,None,-0.0077,,86985000,-90742000,,,,,None,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,5952000,,0.0118,-3.465,0.02,5.58,81033000,,,,6.13,12.52,,125.7871,,,,,,,548246000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,313646000,313646000,,,,,,None,9886000,,,,,-0.935,0.0839,25454000,35340000,-0.0667,2014-09-30,140.85,,143851000.0,88370000,25666000,12894000,,,None,181000,None,,None,,,,,5609000,0,None,None,-0.0077,,62916000,25542000,,,,,None,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,4502000,,0.0118,-3.465,0.02,5.58,58414000,,,,6.13,12.52,,125.7871,,,,,,,402016000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,258351000,258351000,,,,,,None,4568000,,,,,-0.935,0.0839,3541000,8109000,-0.0667,2014-06-30,140.85,,143851000.0,69028000,3457000,1841000,,,None,84000,None,,None,,,,,4936000,0,None,None,-0.0077,,57321000,3170000,,,,,None,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,4281000,,0.0118,-3.465,0.02,5.58,53040000,,,,6.13,12.52,,125.7871,,,,,,,327379000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,281886000,281886000,,,,,,None,6739000,,,,,-0.935,0.0839,3627000,10366000,-0.0667,2014-03-31,140.85,,143851000.0,66006000,12409000,1204000,,,None,122000,None,,None,,,,,11089000,0,None,None,-0.0077,,56317000,10577000,,,,,None,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,4102000,,0.0118,-3.465,0.02,5.58,52215000,,,,6.13,12.52,,125.7871,,,,,,,347892000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,1397163000,1397163000,,,,,,None,None,,,,,-0.935,0.0839,0,None,-0.0667,2013-12-31,140.85,,143851000.0,524000000,257021000,82206000,,,None,471000,None,,None,,,,,174526000,0,None,None,-0.0077,,0,264286000,,,,,None,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,quarterly,0.0172,USD,pre-market,22882000,,0.0118,-3.465,0.02,5.58,229988000,,,,6.13,12.52,,125.7871,,,,,,,1921163000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,443800000,443800000,,,,,,None,10100000,,,,,-0.935,0.0839,22900000,33000000,-0.0667,2025-12-31,140.85,,143851000.0,143900000,-24600000,8300000,,,None,37500000,4561000,,None,,,,,-36100000,-32848000,-36046000,None,-0.0077,,121000000,22900000,,,,,None,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,annual,0.0172,USD,pre-market,1500000,,0.0118,-3.465,0.02,5.58,119481000,,,,6.13,12.52,,125.7871,,,,,,,587700000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,540308000,540308000,,,,,,None,16709000,,,,,-0.935,0.0839,-14644000,2065000,-0.0667,2024-12-31,140.85,,143851000.0,177025000,-60790000,12172000,,,None,46146000,814000,,None,,,,,-59915000,-72962000,-45332000,None,-0.0077,,151941000,25084000,,,,,None,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,annual,0.0172,USD,pre-market,5794000,,0.0118,-3.465,0.02,5.58,141476000,,,,6.13,12.52,,125.7871,,,,,,,717333000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,550613000,550613000,,,,,,None,20996000,,,,,-0.935,0.0839,-23405000,-2409000,-0.0667,2023-12-31,140.85,,143851000.0,176702000,-65976000,9818000,,,None,42571000,1192000,,None,,,,,-197208000,-78633000,-48703000,None,-0.0077,,160097000,16605000,,,,,None,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,annual,0.0172,USD,pre-market,7197000,,0.0118,-3.465,0.02,5.58,150147000,,,,6.13,12.52,,125.7871,,,,,,,727315000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,464302000,464302000,,,,,,None,23992000,,,,,-0.935,0.0839,34682000,58674000,-0.0667,2022-12-31,140.85,,143851000.0,145135000,-5115000,9071000,,,None,39797000,45000000,,None,,,,,-22861000,-26584000,-44342000,None,-0.0077,,146289000,-1154000,,,,,33643000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,annual,0.0172,USD,pre-market,2557000,,0.0118,-3.465,0.02,5.58,152697000,,,,6.13,12.52,,125.7871,,,,,,,609437000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,535825000,535825000,,,,,,None,18337000,,,,,-0.935,0.0839,60813000,79150000,-0.0667,2021-12-31,140.85,,143851000.0,175048000,27285000,-2028000,,,None,33528000,531000,,None,,,,,30894000,31538000,-38862000,None,-0.0077,,155626000,19422000,,,,,47886000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,annual,0.0172,USD,pre-market,1595000,,0.0118,-3.465,0.02,5.58,164847000,,,,6.13,12.52,,125.7871,,,,,,,710873000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,400465000,400465000,,,,,,None,16805000,,,,,-0.935,0.0839,39407000,56212000,-0.0667,2020-12-31,140.85,,143851000.0,165852000,-3918000,8179000,,,None,59796000,600000,,None,,,,,-10318000,-12097000,-60200000,None,-0.0077,,167589000,-1737000,,,,,57615000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,annual,0.0172,USD,pre-market,4379000,,0.0118,-3.465,0.02,5.58,154624000,,,,6.13,12.52,,125.7871,,,,,,,566317000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,698853000,698853000,,,,,,None,23605000,,,,,-0.935,0.0839,-80056000,-56451000,-0.0667,2019-12-31,140.85,,143851000.0,160258000,-124447000,5286000,,,None,94901000,110580000,,None,,,,,-121974000,-129733000,-93978000,None,-0.0077,,189640000,-29382000,,,,,-162000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,annual,0.0172,USD,pre-market,2861000,,0.0118,-3.465,0.02,5.58,179012000,,,,6.13,12.52,,125.7871,,,,,,,859111000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,1192032000,1192032000,,,,,,None,28521000,,,,,-0.935,0.0839,-506188000,-477667000,-0.0667,2018-12-31,140.85,,143851000.0,-129644000,-555801000,102224000,,,None,49613000,77911000,,None,,,,,-725292000,-658025000,-49369000,None,-0.0077,,227111000,-426600000,,,,,-79561000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,annual,0.0172,USD,pre-market,3780000,,0.0118,-3.465,0.02,5.58,223331000,,,,6.13,12.52,,125.7871,,,,,,,1062388000,,,18.8,0.224
2026-04-16,BW,-0.45,587676000.0,,1.1,-1.03,,,,,,,,,,,,,,,None,1457857000,1457857000,,,,,,None,30449000,,,,,-0.935,0.0839,-312014000,-281565000,-0.0667,2017-12-31,140.85,,143851000.0,99878000,-314199000,64816000,,,None,25933000,30177000,,None,,,,,-379824000,-379015000,-25795000,None,-0.0077,,269211000,-281565000,,,,,-6329000,,,,,-0.08,60.56,4.125,,,,,,,,-0.0615,,,2026-03-16,annual,0.0172,USD,pre-market,9412000,,0.0118,-3.465,0.02,5.58,259799000,,,,6.13,12.52,,125.7871,,,,,,,1557735000,,,18.8,0.224
