date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2026-04-16,LZ,0.08,756043000.0,75.12,,1.304,0.968,,,,,,,,,,,,,,,None,257960000,257960000,,,,,,None,47410000,,,,,-0.579,-0.0074,33732000,81142000,0.1774,2025-12-31,6.22,,498083000.0,498083000,32438000,17011000,,,None,1294000,7569000,,None,,,,,15427000,15427000,6275000,None,0.0661,,483721000,14362000,,,,,None,,,,,6.05,1.409,,,,,,,,0.0204,,,2026-02-20,annual,0.17,USD,pre-market,81941000,,0.0183,0.116,0.177,4.228,143758000,,,,9.03,6.53,,-4.1714,,,,,,,756043000,,75.12,,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,,1.304,0.968,,,,,,,,,,,,,,,None,240093000,240093000,,,,,,None,37059000,,,,,-0.579,-0.0074,43529000,80588000,0.1774,2024-12-31,6.22,,498083000.0,441788000,43083000,13120000,,,None,446000,7850000,,None,,,,,29963000,29963000,7404000,None,0.0661,,406207000,35581000,,,,,None,,,,,6.05,1.409,,,,,,,,0.0204,,,2026-02-20,annual,0.17,USD,pre-market,89584000,,0.0183,0.116,0.177,4.228,108939000,,,,9.03,6.53,,-4.1714,,,,,,,681881000,,75.12,,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,,1.304,0.968,,,,,,,,,,,,,,,None,239263000,239263000,,,,,,None,28075000,,,,,-0.579,-0.0074,31987000,60062000,0.1774,2023-12-31,6.22,,498083000.0,421464000,31494000,17541000,,,None,493000,9307000,,None,,,,,13953000,8315000,7389000,None,0.0661,,400405000,21059000,,,,,None,,,,,6.05,1.409,,,,,,,,0.0204,,,2026-02-20,annual,0.17,USD,pre-market,83181000,,0.0183,0.116,0.177,4.228,106352000,,,,9.03,6.53,,-4.1714,,,,,,,660727000,,75.12,,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,,1.304,0.968,,,,,,,,,,,,,,,None,211095000,211095000,,,,,,None,23794000,,,,,-0.579,-0.0074,-47413000,-23619000,0.1774,2022-12-31,6.22,,498083000.0,408884000,-47673000,1060000,,,None,260000,1803000,,None,,,,,-48733000,-48733000,1543000,None,0.0661,,450623000,-41739000,,,,,-4477000,,,,,6.05,1.409,,,,,,,,0.0204,,,2026-02-20,annual,0.17,USD,pre-market,70434000,,0.0183,0.116,0.177,4.228,116057000,,,,9.03,6.53,,-4.1714,,,,,,,619979000,,75.12,,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,,1.304,0.968,,,,,,,,,,,,,,,None,189364000,189364000,,,,,,None,16686000,,,,,-0.579,-0.0074,-91570000,-74884000,0.1774,2021-12-31,6.22,,498083000.0,385716000,-119615000,-10951000,,,None,28045000,61000,,None,,,,,-108664000,-108664000,-27984000,None,0.0661,,470792000,-85076000,,,,,-6555000,,,,,6.05,1.409,,,,,,,,0.0204,,,2026-02-20,annual,0.17,USD,pre-market,84003000,,0.0183,0.116,0.177,4.228,106584000,,,,9.03,6.53,,-4.1714,,,,,,,575080000,,75.12,,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,,1.304,0.968,,,,,,,,,,,,,,,None,154563000,154563000,,,,,,None,20097000,,,,,-0.579,-0.0074,51803000,71900000,0.1774,2020-12-31,6.22,,498083000.0,316073000,12325000,2429000,,,None,35504000,None,,None,,,,,9896000,9896000,-35504000,None,0.0661,,267139000,48934000,,,,,None,,,,,6.05,1.409,,,,,,,,0.0204,,,2026-02-20,annual,0.17,USD,pre-market,41863000,,0.0183,0.116,0.177,4.228,51017000,,,,9.03,6.53,,-4.1714,,,,,,,470636000,,75.12,,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,,1.304,0.968,,,,,,,,,,,,,,,None,136915000,136915000,,,,,,None,16390000,,,,,-0.579,-0.0074,49490000,65880000,0.1774,2019-12-31,6.22,,498083000.0,271465000,10283000,3161000,,,None,38559000,None,,None,,,,,7443000,7443000,-38559000,None,0.0661,,210879000,63163000,,,,,None,,,,,6.05,1.409,,,,,,,,0.0204,,,2026-02-20,annual,0.17,USD,pre-market,37204000,,0.0183,0.116,0.177,4.228,57762000,,,,9.03,6.53,,-4.1714,,,,,,,408380000,,75.12,,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,,1.304,0.968,,,,,,,,,,,,,,,None,80437000,80437000,,,,,,None,4562000,,,,,-0.579,-0.0074,6278000,10840000,0.1774,2011-12-31,6.22,,498083000.0,75629000,6125000,-5998000,,,None,153000,None,,None,,,,,12123000,None,None,None,0.0661,,69351000,6278000,,,,,None,,,,,6.05,1.409,,,,,,,,0.0204,,,2026-02-20,annual,0.17,USD,pre-market,8117000,,0.0183,0.116,0.177,4.228,19343000,,,,9.03,6.53,,-4.1714,,,,,,,156066000,,75.12,,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,,1.304,0.968,,,,,,,,,,,,,,,None,60643000,60643000,,,,,,None,3509000,,,,,-0.579,-0.0074,-3727000,-218000,0.1774,2010-12-31,6.22,,498083000.0,60128000,-3742000,282000,,,None,15000,None,,None,,,,,-4024000,None,None,None,0.0661,,63855000,-3727000,,,,,None,,,,,6.05,1.409,,,,,,,,0.0204,,,2026-02-20,annual,0.17,USD,pre-market,7509000,,0.0183,0.116,0.177,4.228,20024000,,,,9.03,6.53,,-4.1714,,,,,,,120771000,,75.12,,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,,1.304,0.968,,,,,,,,,,,,,,,None,53722000,53722000,,,,,,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2009-12-31,6.22,,498083000.0,49577000,-329000,311000,,,None,33000,None,,None,,,,,-640000,None,None,None,0.0661,,49873000,-296000,,,,,None,,,,,6.05,1.409,,,,,,,,0.0204,,,2026-02-20,annual,0.17,None,pre-market,4431000,,0.0183,0.116,0.177,4.228,None,,,,9.03,6.53,,-4.1714,,,,,,,103299000,,75.12,,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,14363000,203100000,203100000,,,,,,,,,179000,182360000,None,53722000,53722000,27167000,None,None,23840000,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2025-12-31,6.22,140705000,498083000.0,49577000,-329000,311000,18152000,18152000,None,33000,None,None,None,None,None,None,0,-640000,None,None,None,0.0661,,49873000,-296000,12568000,83359999,None,10819000,None,,,,,6.05,1.409,,,,,,,,0.0204,,None,2026-02-20,quarterly,0.17,USD,pre-market,4431000,-1134414000,0.0183,0.116,0.177,4.228,None,24389000,4339000,None,9.03,6.53,,-4.1714,530916000,239508000,318519000,359034000,291408000,40514999,103299000,171882000,75.12,None,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,14676000,237154000,237154000,,,,,,,,,181000,186731000,None,53722000,53722000,32414000,None,None,28139000,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2025-09-30,6.22,140143000,498083000.0,49577000,-329000,311000,19762000,19762000,None,33000,None,None,None,None,None,None,0,-640000,None,None,None,0.0661,,49873000,-296000,11185000,64498000,None,11097000,None,,,,,6.05,1.409,,,,,,,,0.0204,,None,2026-02-20,quarterly,0.17,USD,pre-market,4431000,-1097928000,0.0183,0.116,0.177,4.228,None,14676000,4250000,None,9.03,6.53,,-4.1714,551104000,276478000,327353000,349183000,274626000,21830000,103299000,201921000,75.12,None,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,14386000,217035000,217035000,,,,,,,,,181000,180880000,None,53722000,53722000,34779000,None,None,23271000,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2025-06-30,6.22,139570000,498083000.0,49577000,-329000,311000,21926000,21926000,None,33000,None,None,None,None,None,None,0,-640000,None,None,None,0.0661,,49873000,-296000,14255000,60916000,None,11693000,None,,,,,6.05,1.409,,,,,,,,0.0204,,None,2026-02-20,quarterly,0.17,USD,pre-market,4431000,-1084873000,0.0183,0.116,0.177,4.228,None,14386000,3947000,None,9.03,6.53,,-4.1714,543030000,254561000,326507000,348978000,288469000,22471000,103299000,194052000,75.12,None,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,14612000,209973000,209973000,,,,,,,,,182000,180616000,None,53722000,53722000,35489000,None,None,19477000,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2025-03-31,6.22,141131000,498083000.0,49577000,-329000,311000,24306000,24306000,None,33000,None,None,None,None,None,None,1588000,-640000,None,None,None,0.0661,,49873000,-296000,18895000,59490000,None,11460000,None,,,,,6.05,1.409,,,,,,,,0.0204,,None,2026-02-20,quarterly,0.17,USD,pre-market,4431000,-1064190000,0.0183,0.116,0.177,4.228,None,14612000,3465000,None,9.03,6.53,,-4.1714,532666000,248345000,322495000,345454000,284321000,22959000,103299000,187212000,75.12,None,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,7879000,142064000,142064000,,,,,,,,,175000,182865000,None,53722000,53722000,31150000,None,None,12212000,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2024-12-31,6.22,63318000,498083000.0,49577000,-329000,311000,8653000,8653000,None,33000,None,None,None,None,None,None,1377000,-640000,None,None,None,0.0661,,49873000,-296000,36947000,57928000,None,8645000,None,,,,,6.05,1.409,,,,,,,,0.0204,,None,2026-02-20,quarterly,0.17,USD,pre-market,4431000,-1069317000,0.0183,0.116,0.177,4.228,None,7879000,1861000,None,9.03,6.53,,-4.1714,373883000,191223000,265582000,280626000,182660000,15044000,103299000,93257000,75.12,None,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,8047000,112477000,112477000,,,,,,,,,174000,176353000,None,53722000,53722000,27922000,None,None,17333000,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2024-09-30,6.22,63318000,498083000.0,49577000,-329000,311000,9919000,9919000,None,33000,None,None,None,None,None,None,1386000,-640000,None,None,None,0.0661,,49873000,-296000,37398000,57027000,None,9485000,None,,,,,6.05,1.409,,,,,,,,0.0204,,None,2026-02-20,quarterly,0.17,USD,pre-market,4431000,-1079917000,0.0183,0.116,0.177,4.228,None,8047000,1876000,None,9.03,6.53,,-4.1714,348841000,167208000,272620000,288703000,181633000,16083000,103299000,60138000,75.12,None,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,7885000,118795000,118795000,,,,,,,,,177000,186456000,None,53722000,53722000,34247000,None,None,23746000,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2024-06-30,6.22,63318000,498083000.0,49577000,-329000,311000,11194000,11194000,None,33000,None,1,None,None,None,None,1374000,-640000,None,None,None,0.0661,,49873000,-296000,36737000,58020000,None,9003000,None,,,,,6.05,1.409,,,,,,,,0.0204,,None,2026-02-20,quarterly,0.17,USD,pre-market,4431000,-1066035000,0.0183,0.116,0.177,4.228,None,7885000,1630000,None,9.03,6.53,,-4.1714,359515000,179278000,283043000,298753000,180237000,15710000,103299000,60762000,75.12,None,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,8476000,228129000,228129000,,,,,,,,,190000,193397000,None,53722000,53722000,34150000,None,None,15726000,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2024-03-31,6.22,63318000,498083000.0,49577000,-329000,311000,12465000,12465000,None,33000,None,36458000,None,None,None,None,1160000,-640000,None,None,None,0.0661,,49873000,-296000,40636000,45700000,None,8611000,None,,,,,6.05,1.409,,,,,,,,0.0204,,None,2026-02-20,quarterly,0.17,USD,pre-market,4431000,-941075000,0.0183,0.116,0.177,4.228,None,8476000,1831000,None,9.03,6.53,,-4.1714,459745000,284491000,276097000,291839000,175254000,15742000,103299000,167906000,75.12,None,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,9018000,225719000,225719000,,,,,,,,,189000,192827000,None,53722000,53722000,32282000,None,None,11773000,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2023-12-31,6.22,63318000,498083000.0,49577000,-329000,311000,13735000,13735000,None,33000,None,None,None,None,None,None,1159000,-640000,None,None,None,0.0661,,49873000,-296000,37846000,51883000,None,7565000,None,,,,,6.05,1.409,,,,,,,,0.0204,,None,2026-02-20,quarterly,0.17,USD,pre-market,4431000,-933061000,0.0183,0.116,0.177,4.228,None,9018000,2052000,None,9.03,6.53,,-4.1714,447818000,275338000,263963000,278984000,172480000,15021000,103299000,168834000,75.12,None,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,9615000,212147000,212147000,,,,,,,,,187000,197454000,None,53722000,53722000,32311000,None,None,14992000,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2023-09-30,6.22,63318000,498083000.0,49577000,-329000,311000,15026000,15026000,None,33000,None,36468000,None,None,None,None,1237000,-640000,None,None,None,0.0661,,49873000,-296000,39641000,50575000,None,4443000,None,,,,,6.05,1.409,,,,,,,,0.0204,,None,2026-02-20,quarterly,0.17,USD,pre-market,4431000,-940550000,0.0183,0.116,0.177,4.228,None,9615000,2269000,None,9.03,6.53,,-4.1714,426513000,266780000,266822000,279171000,159733000,12349000,103299000,147342000,75.12,None,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,10205000,238937000,238937000,,,,,,,,,191000,194826000,None,53722000,53722000,33307000,None,None,14070000,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2023-06-30,6.22,63265000,498083000.0,49577000,-329000,311000,16317000,16317000,None,33000,None,33262000,None,None,None,None,1004000,-640000,None,None,None,0.0661,,49873000,-296000,35455000,48805000,None,4995000,None,,,,,6.05,1.409,,,,,,,,0.0204,,38894000,2026-02-20,quarterly,0.17,USD,pre-market,4431000,-902633000,0.0183,0.116,0.177,4.228,None,10205000,2405000,None,9.03,6.53,,-4.1714,448637000,288462000,267493000,280288000,160175000,12795000,103299000,168349000,75.12,None,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,10704000,204126000,204126000,,,,,,,,,190000,191293000,None,53722000,53722000,25803000,None,None,15983000,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2023-03-31,6.22,63247000,498083000.0,49577000,-329000,311000,17566000,17566000,None,33000,None,22722000,None,None,None,None,1000000,-640000,None,None,None,0.0661,,49873000,-296000,42086000,47936000,None,4927000,None,,,,,6.05,1.409,,,,,,,,0.0204,,34446000,2026-02-20,quarterly,0.17,USD,pre-market,4431000,-900987000,0.0183,0.116,0.177,4.228,None,10704000,2351000,None,9.03,6.53,,-4.1714,424352000,262195000,261055000,274335000,162157000,13280000,103299000,150017000,75.12,None,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,11275000,189082000,189082000,,,,,,,,,190000,193327000,None,53722000,53722000,25312000,None,None,13937000,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2022-12-31,6.22,63229000,498083000.0,49577000,-329000,311000,18900000,18900000,None,33000,None,22722000,None,None,None,None,995000,-640000,None,None,None,0.0661,,49873000,-296000,38661000,53535000,None,3968000,None,,,,,6.05,1.409,,,,,,,,0.0204,,30823000,2026-02-20,quarterly,0.17,USD,pre-market,4431000,-891862000,0.0183,0.116,0.177,4.228,None,11275000,2317000,None,9.03,6.53,,-4.1714,405395000,241680000,249202000,263020000,163715000,13818000,103299000,142375000,75.12,None,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,11622000,211812000,211812000,,,,,,,,,193000,194906000,None,53722000,53722000,25805000,None,None,13578000,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2022-09-30,6.22,63184000,498083000.0,49577000,-329000,311000,13552000,13552000,None,33000,None,37144000,None,None,None,None,1183000,-640000,None,None,None,0.0661,,49873000,-296000,39346000,56171000,None,3939000,None,,,,,6.05,1.409,,,,,,,,0.0204,,29012000,2026-02-20,quarterly,0.17,USD,pre-market,4431000,-865933000,0.0183,0.116,0.177,4.228,None,11622000,2054000,None,9.03,6.53,,-4.1714,423813000,264736000,256480000,269987000,159077000,13507000,103299000,153826000,75.12,None,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,6384000,215537000,215537000,,,,,,,,,196000,197819000,None,53722000,53722000,18404000,None,None,12993000,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2022-06-30,6.22,59933000,498083000.0,49577000,-329000,311000,14570000,14570000,None,33000,None,11410000,None,None,None,None,1182000,-640000,None,None,None,0.0661,,49873000,-296000,13860000,52440000,None,3978000,None,,,,,6.05,1.409,,,,,,,,0.0204,,49342000,2026-02-20,quarterly,0.17,USD,pre-market,4431000,-830952000,0.0183,0.116,0.177,4.228,None,6384000,1542000,None,9.03,6.53,,-4.1714,413382000,242390000,238906000,247726000,170992000,8820000,103299000,165656000,75.12,None,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,5112000,247504000,247504000,,,,,,,,,198000,198265000,None,53722000,53722000,31747000,None,None,12784000,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2022-03-31,6.22,59994000,498083000.0,49577000,-329000,311000,15361000,15361000,None,33000,None,19111000,None,None,None,None,1182000,-640000,None,None,None,0.0661,,49873000,-296000,23172000,53784000,None,2833000,None,,,,,6.05,1.409,,,,,,,,0.0204,,47769000,2026-02-20,quarterly,0.17,USD,pre-market,4431000,-779723000,0.0183,0.116,0.177,4.228,None,5112000,1607000,None,9.03,6.53,,-4.1714,451064000,283460000,253592000,261213000,167604000,7621000,103299000,189851000,75.12,None,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,None,239297000,239297000,,,,,,,,,198000,197676000,None,53722000,53722000,31788000,None,None,10635000,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2021-12-31,6.22,59910000,498083000.0,49577000,-329000,311000,16031000,16031000,None,33000,None,13607000,None,None,None,None,1122000,-640000,None,None,None,0.0661,,49873000,-296000,16589000,48139000,None,2941000,None,,,,,6.05,1.409,,,,,,,,0.0204,,47013000,2026-02-20,quarterly,0.17,USD,pre-market,4431000,-748012000,0.0183,0.116,0.177,4.228,None,1122000,47637000,None,9.03,6.53,,-4.1714,431015000,266521000,228969000,233464000,164494000,4495000,103299000,197551000,75.12,None,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,None,310704000,310704000,,,,,,,,,197000,196351000,None,53722000,53722000,43196000,None,None,11595000,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2021-09-30,6.22,11392000,498083000.0,49577000,-329000,311000,438000,438000,None,33000,None,13590000,None,None,None,None,1123000,-640000,None,None,None,0.0661,,49873000,-296000,16338000,41247000,None,3263000,None,,,,,6.05,1.409,,,,,,,,0.0204,,47112000,2026-02-20,quarterly,0.17,USD,pre-market,4431000,-727241000,0.0183,0.116,0.177,4.228,None,1123000,40413000,None,9.03,6.53,,-4.1714,434472000,338637000,238468000,243428000,95835000,4960000,103299000,191044000,75.12,None,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,None,166972000,166972000,,,,,,,,,126000,195231273,None,53722000,53722000,36727000,None,3041000,10866000,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2021-06-30,6.22,11415000,498083000.0,49577000,-329000,311000,490000,490000,None,33000,None,10249000,None,None,510830000,None,1022000,-640000,None,None,None,0.0661,,49873000,-296000,12565000,46061000,None,10312000,None,,,,,6.05,1.409,,,,,,,,0.0204,,48973000,2026-02-20,quarterly,0.17,USD,pre-market,4431000,-687566000,0.0183,0.116,0.177,4.228,None,513871000,3041000,None,9.03,6.53,,-4.1714,287691000,190403000,239420000,833562000,97288000,594142000,103299000,-545871000,75.12,None,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,None,141175000,141175000,,,,,,,,,126000,194111546,None,53722000,53722000,35287000,None,3035000,10713000,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2021-03-31,6.22,11411000,498083000.0,49577000,-329000,311000,543000,543000,None,33000,None,10526000,None,None,511594000,None,1073000,-640000,None,None,None,0.0661,,49873000,-296000,12227000,54590000,None,12734000,None,,,,,6.05,1.409,,,,,,,,0.0204,,50361000,2026-02-20,quarterly,0.17,USD,pre-market,4431000,-649171000,0.0183,0.116,0.177,4.228,None,514629000,3035000,None,9.03,6.53,,-4.1714,284809000,164115000,240625000,838429000,120694000,597804000,103299000,-553620000,75.12,None,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,None,114470000,114470000,,,,,,,,,126000,194580000,None,53722000,53722000,28734000,None,3029000,8555000,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2020-12-31,6.22,11404000,498083000.0,49577000,-329000,311000,815000,815000,None,33000,None,9144000,None,None,512362000,None,1050000,-640000,None,None,None,0.0661,,49873000,-296000,10536000,39239000,None,16558000,None,,,,,6.05,1.409,,,,,,,,0.0204,,None,2026-02-20,quarterly,0.17,USD,pre-market,4431000,-639348000,0.0183,0.116,0.177,4.228,None,515391000,3029000,None,9.03,6.53,,-4.1714,252064000,133561000,199933000,802696000,118503000,602763000,103299000,-550632000,75.12,None,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,None,None,None,,,,,,,,,None,125423000,None,53722000,53722000,None,None,None,None,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2020-09-30,6.22,None,498083000.0,49577000,-329000,311000,None,None,None,33000,None,None,None,None,None,None,None,-640000,None,None,None,0.0661,,49873000,-296000,None,None,None,None,None,,,,,6.05,1.409,,,,,,,,0.0204,,None,2026-02-20,quarterly,0.17,USD,pre-market,4431000,None,0.0183,0.116,0.177,4.228,None,None,None,None,9.03,6.53,,-4.1714,None,None,None,None,None,None,103299000,None,75.12,None,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,None,None,None,,,,,,,,,None,125423000,None,53722000,53722000,None,None,None,None,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2020-06-30,6.22,None,498083000.0,49577000,-329000,311000,None,None,None,33000,None,None,None,None,None,None,None,-640000,None,None,None,0.0661,,49873000,-296000,None,None,None,None,None,,,,,6.05,1.409,,,,,,,,0.0204,,None,2026-02-20,quarterly,0.17,USD,pre-market,4431000,None,0.0183,0.116,0.177,4.228,None,None,None,None,9.03,6.53,,-4.1714,None,None,None,None,None,None,103299000,None,75.12,None,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,None,-49180000,-49180000,,,,,,,,,None,125423000,None,53722000,53722000,None,None,None,None,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2020-03-31,6.22,None,498083000.0,49577000,-329000,311000,None,None,None,33000,None,None,None,None,None,None,None,-640000,None,None,None,0.0661,,49873000,-296000,None,None,None,None,None,,,,,6.05,1.409,,,,,,,,0.0204,,None,2026-02-20,quarterly,0.17,USD,pre-market,4431000,None,0.0183,0.116,0.177,4.228,None,None,None,98360000,9.03,6.53,,-4.1714,None,49180000,None,None,-49180000,None,103299000,-486085000,75.12,None,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,None,31374000,31374000,,,,,,,,,22000,125423000,None,53722000,53722000,1955000,None,None,5144000,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2012-06-30,6.22,None,498083000.0,49577000,-329000,311000,None,None,None,33000,None,None,None,None,None,None,None,-640000,None,None,None,0.0661,,49873000,-296000,9487000,23186000,None,None,None,,,,,6.05,1.409,,,,,,,,0.0204,,None,2026-02-20,quarterly,0.17,USD,pre-market,4431000,-58995000,0.0183,0.116,0.177,4.228,None,6000,6000,None,9.03,6.53,,-4.1714,61895000,46005000,50456000,121387000,15890000,70931000,103299000,-59492000,75.12,None,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,None,31922000,31922000,,,,,,,,,32000,125423000,None,53722000,53722000,4460000,None,None,5811000,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2012-03-31,6.22,None,498083000.0,49577000,-329000,311000,None,None,None,33000,None,None,None,None,None,None,None,-640000,None,None,None,0.0661,,49873000,-296000,10060000,22327000,None,None,None,,,,,6.05,1.409,,,,,,,,0.0204,,None,2026-02-20,quarterly,0.17,USD,pre-market,4431000,-59787000,0.0183,0.116,0.177,4.228,None,58000,58000,None,9.03,6.53,,-4.1714,62291000,47793000,51853000,122565000,14498000,70712000,103299000,-60274000,75.12,None,12.4,5.28
2026-04-16,LZ,0.08,756043000.0,75.12,None,1.304,0.968,,None,None,None,,,,,,,,,None,125423000,None,53722000,53722000,None,None,None,None,None,None,2937000,,,,,-0.579,-0.0074,-296000,2641000,0.1774,2011-06-30,6.22,None,498083000.0,49577000,-329000,311000,None,None,None,33000,None,None,None,None,None,None,None,-640000,None,None,None,0.0661,,49873000,-296000,None,None,None,None,None,,,,,6.05,1.409,,,,,,,,0.0204,,None,2026-02-20,quarterly,0.17,USD,pre-market,4431000,None,0.0183,0.116,0.177,4.228,None,None,None,None,9.03,6.53,,-4.1714,None,None,None,None,None,None,103299000,None,75.12,None,12.4,5.28
