date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,3690000,171546000,171546000,,,,,,,,,3000,37587000,None,None,None,8253000,None,None,None,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2020-06-30,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,None,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,4060000,10948000,None,156000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,3857000,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-129697000,-0.0196,-0.093,0.815,2.956,695000,3690000,80000,52429000,22.25,24.63,,46.7269,231970000,228035000,19281000,23047000,3935000,3766000,0,208923000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,264000,190893000,190893000,,,,,,,,,3000,37838000,None,None,None,4759000,None,None,None,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2020-03-31,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,None,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,4559000,7281000,None,206000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,467000,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-94285000,-0.0196,-0.093,0.815,2.956,695000,264000,182000,58426000,22.25,24.63,,46.7269,254392000,253878000,12222000,12510000,514000,288000,0,241882000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,307000,63336000,63336000,,,,,,,,,None,38089000,None,None,None,1405000,None,None,None,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2019-12-31,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,None,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,5209000,3654000,None,184000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,491000,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-66272000,-0.0196,-0.093,0.815,2.956,695000,307000,178000,37929000,22.25,24.63,,46.7269,107012000,106474000,5237000,5550000,538000,313000,0,101462000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,348000,23177000,23177000,,,,,,,,,None,36236000,None,None,None,3159000,None,None,None,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2019-09-30,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,None,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,2594000,5267000,None,227000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,485000,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-53704000,-0.0196,-0.093,0.815,2.956,695000,348000,173000,2000000,22.25,24.63,,46.7269,28303000,27771000,8599000,81253000,532000,72654000,0,-52950000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,None,12823000,12823000,,,,,,,,,1000,38089000,None,None,None,2025000,None,None,None,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2019-06-30,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,None,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,1521000,1976000,None,None,None,,,,,16.42,8.28,,,,,,,,-0.0429,,536000,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-39223000,-0.0196,-0.093,0.815,2.956,695000,220000,169000,23039000,22.25,24.63,,46.7269,38179000,37596000,4170000,4585000,583000,415000,0,33594000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,None,-50940000,-50940000,,,,,,,,,1000,37162500,None,None,None,2025000,None,None,None,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2019-03-31,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,None,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,None,191000,None,None,None,,,,,16.42,8.28,,,,,,,,-0.0429,,536000,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-39223000,-0.0196,-0.093,0.815,2.956,695000,None,None,101880000,22.25,24.63,,46.7269,38179000,50940000,4170000,4585000,-50940000,None,0,48265000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,None,39394000,39394000,,,,,,,,,None,36236000,None,None,None,1801000,None,None,None,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2018-12-31,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,None,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,40000,872000,None,None,None,,,,,16.42,8.28,,,,,,,,-0.0429,,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-24276000,-0.0196,-0.093,0.815,2.956,695000,None,None,11546000,22.25,24.63,,46.7269,51098000,51098000,2673000,75085000,None,72412000,0,-23987000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,None,None,None,,,,,,,,,None,36236000,None,None,None,None,None,None,None,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2018-09-30,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,None,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,None,None,None,None,None,,,,,16.42,8.28,,,,,,,,-0.0429,,None,2026-02-26,quarterly,0.13,None,pre-market,3411000,None,-0.0196,-0.093,0.815,2.956,695000,None,None,None,22.25,24.63,,46.7269,None,None,None,None,None,None,0,None,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,None,None,None,,,,,,,,,None,1056000,None,None,None,None,None,None,None,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2018-06-30,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,None,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,None,None,None,None,None,,,,,16.42,8.28,,,,,,,,-0.0429,,None,2026-02-26,quarterly,0.13,None,pre-market,3411000,None,-0.0196,-0.093,0.815,2.956,695000,None,None,None,22.25,24.63,,46.7269,None,None,None,None,None,None,0,None,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,None,-3418000,-3418000,,,,,,,,,None,1056000,None,None,None,None,None,None,None,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2018-03-31,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,None,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,None,None,None,None,None,,,,,16.42,8.28,,,,,,,,-0.0429,,None,2026-02-26,quarterly,0.13,None,pre-market,3411000,None,-0.0196,-0.093,0.815,2.956,695000,None,None,6836000,22.25,24.63,,46.7269,None,3418000,None,None,-3418000,None,0,2161000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,5266000,42907000,42907000,,,,,,,,,12000,127234000,None,None,None,12528000,None,1000000,146229000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2025-12-31,138.89,None,339377000.0,None,-4978000,-4106000,14812000,14812000,None,0,None,22634000,None,None,107959000,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,21387000,116310000,None,431000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,None,2026-02-26,annual,0.13,USD,pre-market,3411000,-1138084000,-0.0196,-0.093,0.815,2.956,695000,6266000,1000000,178075000,22.25,24.63,,46.7269,432973000,411232000,129838000,243494000,21741000,113656000,0,189479000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,3382000,71335000,71335000,,,,,,,,,12000,120958000,None,None,None,14220000,None,None,73066000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2024-12-31,138.89,None,339377000.0,None,-4978000,-4106000,9479000,9479000,None,0,None,14526000,None,None,107203000,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,20273000,65973000,None,570000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,None,2026-02-26,annual,0.13,USD,pre-market,3411000,-1121943000,-0.0196,-0.093,0.815,2.956,695000,110585000,820000,156620000,22.25,24.63,,46.7269,348889000,335820000,81013000,191348000,13069000,110335000,0,157541000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,4117000,88398000,88398000,,,,,,,,,9000,69305000,None,None,None,11992000,None,None,25807000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2023-12-31,138.89,None,339377000.0,None,-4978000,-4106000,6438000,6438000,None,0,None,13134000,None,None,201799000,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,19629000,33941000,None,849000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,None,2026-02-26,annual,0.13,USD,pre-market,3411000,-981904000,-0.0196,-0.093,0.815,2.956,695000,205916000,735000,183463000,22.25,24.63,,46.7269,341365000,330431000,46668000,252698000,10934000,206030000,0,88667000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,4774000,53641000,53641000,,,,,,,,,6000,55032000,None,None,None,8827000,None,None,8458000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2022-12-31,138.89,None,339377000.0,None,-4978000,-4106000,7188000,7188000,None,0,None,7514000,None,None,197769000,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,11845000,27666000,None,None,None,,,,,16.42,8.28,,,,,,,,-0.0429,,4602000,2026-02-26,annual,0.13,USD,pre-market,3411000,-719764000,-0.0196,-0.093,0.815,2.956,695000,202543000,1314000,355948000,22.25,24.63,,46.7269,449274000,437406000,37807000,239693000,11868000,201886000,0,209581000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,5207000,97991000,97991000,,,,,,,,,5000,49406000,None,None,None,7353000,None,None,362000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2021-12-31,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,1180000,None,None,72350000,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,13810000,25540000,None,4799000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,2261000,2026-02-26,annual,0.13,USD,pre-market,3411000,-408306000,-0.0196,-0.093,0.815,2.956,695000,77557000,433000,290610000,22.25,24.63,,46.7269,408152000,402773000,33326000,110475000,5378999,77149000,0,297677000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,4964000,65082000,65082000,,,,,,,,,4000,35668000,None,None,None,7140000,None,None,510000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2020-12-31,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,-510000,None,None,None,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,7875000,15462000,None,5046000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,2016000,2026-02-26,annual,0.13,USD,pre-market,3411000,-201950000,-0.0196,-0.093,0.815,2.956,695000,4964000,None,219359000,22.25,24.63,,46.7269,298269000,292826000,22602000,27648000,5443000,5046000,0,270621000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,307000,63336000,63336000,,,,,,,,,-166491000,38089000,None,None,None,1405000,None,None,145000,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2019-12-31,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,None,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,5209000,3654000,None,184000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,491000,2026-02-26,annual,0.13,USD,pre-market,3411000,-66272000,-0.0196,-0.093,0.815,2.956,695000,307000,178000,37929000,22.25,24.63,,46.7269,107012000,106474000,5237000,5550000,538000,313000,0,101462000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,None,39394000,39394000,,,,,,,,,None,36236000,None,None,None,1801000,None,None,None,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2018-12-31,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,None,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,40000,872000,None,160000,None,,,,,16.42,8.28,,,,,,,,-0.0429,,None,2026-02-26,annual,0.13,USD,pre-market,3411000,-24276000,-0.0196,-0.093,0.815,2.956,695000,None,None,11546000,22.25,24.63,,46.7269,51098000,51098000,2673000,75085000,0,72412000,0,-23987000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,,None,3418000,3418000,,,,,,,,,None,1056000,None,None,None,537000,None,None,None,None,None,4106000,,,,,0.0,0.0414,-4106000,-4106000,0.0886,2017-12-31,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,966000,None,None,-4978000,-4978000,None,None,0.142,,4106000,-4106000,221000,155000,None,None,None,,,,,16.42,8.28,,,,,,,,-0.0429,,None,2026-02-26,annual,0.13,USD,pre-market,3411000,-5021000,-0.0196,-0.093,0.815,2.956,695000,966000,None,0,22.25,24.63,,46.7269,3819000,3819000,692000,8812000,0,8120000,0,-4993000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,0,None,3418000,3418000,3722000,-34179000,None,None,-5000,None,None,None,None,1056000,None,None,None,537000,None,None,None,None,None,4106000,563000,None,None,None,0.0,0.0414,-4106000,-4106000,0.0886,2025-12-31,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,966000,None,None,17395000,-4978000,None,None,0.142,26185000,4106000,-4106000,221000,155000,None,None,None,None,None,None,None,16.42,8.28,None,None,None,None,None,-1319000,None,-0.0429,None,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-5021000,-0.0196,-0.093,0.815,2.956,695000,966000,None,0,22.25,24.63,10060000,46.7269,3819000,3819000,692000,8812000,0,8120000,0,-4993000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,0,None,3418000,3418000,1476000,-25247000,None,None,-5891000,None,None,None,None,1056000,None,None,None,537000,None,None,None,None,None,4106000,562000,None,None,None,0.0,0.0414,-4106000,-4106000,0.0886,2025-09-30,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,966000,None,None,7410000,-4978000,None,None,0.142,-1754000,4106000,-4106000,221000,155000,None,None,None,None,None,None,None,16.42,8.28,None,None,None,None,None,None,None,-0.0429,None,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-5021000,-0.0196,-0.093,0.815,2.956,695000,966000,None,0,22.25,24.63,10037000,46.7269,3819000,3819000,692000,8812000,0,8120000,0,-4993000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,78000,None,3418000,3418000,1380000,17423000,None,None,518000,None,None,None,None,1056000,None,None,None,537000,None,None,None,None,None,4106000,410000,None,None,None,0.0,0.0414,-4106000,-4106000,0.0886,2025-06-30,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,966000,None,None,-15886000,-4978000,None,None,0.142,324000,4106000,-4106000,221000,155000,None,None,None,None,None,None,None,16.42,8.28,None,None,None,None,None,1319000,None,-0.0429,None,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-5021000,-0.0196,-0.093,0.815,2.956,695000,966000,None,0,22.25,24.63,10489000,46.7269,3819000,3819000,692000,8812000,0,8120000,0,-4993000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,608000,None,3418000,3418000,395000,11750000,None,None,-1951000,None,None,None,None,1056000,None,None,None,537000,None,None,None,None,None,4106000,3132000,None,None,None,0.0,0.0414,-4106000,-4106000,0.0886,2025-03-31,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,966000,None,None,-25060000,-4978000,None,None,0.142,-30380000,4106000,-4106000,221000,155000,None,None,None,None,None,None,None,16.42,8.28,None,None,None,None,None,None,None,-0.0429,None,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-5021000,-0.0196,-0.093,0.815,2.956,695000,966000,None,0,22.25,24.63,9778000,46.7269,3819000,3819000,692000,8812000,0,8120000,0,-4993000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,5000000,None,3418000,3418000,-97411000,34877000,None,None,-265000,None,None,None,None,1056000,None,None,None,537000,None,None,None,None,None,4106000,458000,None,None,None,0.0,0.0414,-4106000,-4106000,0.0886,2024-12-31,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,966000,None,None,-10788000,-4978000,None,None,0.142,-748000,4106000,-4106000,221000,155000,None,None,None,None,None,None,None,16.42,8.28,None,None,None,None,None,None,None,-0.0429,None,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-5021000,-0.0196,-0.093,0.815,2.956,695000,966000,None,0,22.25,24.63,9393000,46.7269,3819000,3819000,692000,8812000,0,8120000,0,-4993000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,143000,None,3418000,3418000,394000,84777000,None,None,611000,None,None,None,None,1056000,None,None,None,537000,None,None,None,None,None,4106000,1766000,None,None,None,0.0,0.0414,-4106000,-4106000,0.0886,2024-09-30,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,966000,None,None,-41537000,-4978000,None,None,0.142,-34688000,4106000,-4106000,221000,155000,None,None,None,None,None,None,None,16.42,8.28,None,None,None,None,None,649000,None,-0.0429,None,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-5021000,-0.0196,-0.093,0.815,2.956,695000,966000,None,0,22.25,24.63,9784000,46.7269,3819000,3819000,692000,8812000,0,8120000,0,-4993000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,0,None,3418000,3418000,1455000,-62137000,None,None,-633000,None,None,None,None,1056000,None,None,None,537000,None,None,None,None,None,4106000,17000,None,None,None,0.0,0.0414,-4106000,-4106000,0.0886,2024-06-30,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,966000,None,None,-52332000,-4978000,None,None,0.142,-45119000,4106000,-4106000,221000,155000,None,None,None,None,None,None,None,16.42,8.28,None,None,None,None,None,None,None,-0.0429,None,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-5021000,-0.0196,-0.093,0.815,2.956,695000,966000,None,0,22.25,24.63,12523000,46.7269,3819000,3819000,692000,8812000,0,8120000,0,-4993000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,0,None,3418000,3418000,161764000,-28697000,None,None,-113000,None,None,None,None,1056000,None,None,None,537000,None,None,None,None,None,4106000,358000,None,None,None,0.0,0.0414,-4106000,-4106000,0.0886,2024-03-31,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,966000,None,None,-35382000,-4978000,None,None,0.142,-31603000,4106000,-4106000,221000,155000,None,None,None,None,None,None,None,16.42,8.28,None,None,None,None,None,None,None,-0.0429,None,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-5021000,-0.0196,-0.093,0.815,2.956,695000,966000,None,0,22.25,24.63,10030000,46.7269,3819000,3819000,692000,8812000,0,8120000,0,-4993000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,6000,None,3418000,3418000,99289000,-62186000,None,None,779000,None,None,None,None,1056000,None,None,None,537000,None,None,None,None,None,4106000,385000,None,None,None,0.0,0.0414,-4106000,-4106000,0.0886,2023-12-31,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,966000,None,None,-66284000,-4978000,None,None,0.142,-56244000,4106000,-4106000,221000,155000,None,None,None,None,None,None,None,16.42,8.28,None,None,None,None,None,None,None,-0.0429,None,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-5021000,-0.0196,-0.093,0.815,2.956,695000,966000,None,0,22.25,24.63,8757000,46.7269,3819000,3819000,692000,8812000,0,8120000,0,-4993000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,64000,None,3418000,3418000,867000,45549000,None,None,-3439000,None,None,None,None,1056000,None,None,None,537000,None,None,None,None,None,4106000,387000,None,None,None,0.0,0.0414,-4106000,-4106000,0.0886,2023-09-30,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,966000,None,None,-44765000,-4978000,None,None,0.142,-43984000,4106000,-4106000,221000,155000,None,None,None,None,None,None,None,16.42,8.28,None,None,None,None,None,None,None,-0.0429,None,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-5021000,-0.0196,-0.093,0.815,2.956,695000,966000,None,0,22.25,24.63,9999000,46.7269,3819000,3819000,692000,8812000,0,8120000,0,-4993000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,276000,None,3418000,3418000,1067000,89118000,23700000,None,-1923000,None,None,-4438000,None,1056000,None,None,None,537000,None,None,None,None,None,4106000,386000,None,None,None,0.0,0.0414,-4106000,-4106000,0.0886,2023-06-30,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,966000,None,None,-70991000,-4978000,None,None,0.142,-66485000,4106000,-4106000,221000,155000,None,None,None,None,None,None,None,16.42,8.28,None,None,None,None,None,1067000,None,-0.0429,None,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-5021000,-0.0196,-0.093,0.815,2.956,695000,966000,None,0,22.25,24.63,10578000,46.7269,3819000,3819000,692000,8812000,0,8120000,0,-4993000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,82000,None,3418000,3418000,100000,107751000,27507000,None,-1037000,None,None,-4311000,None,1056000,None,None,None,537000,None,None,None,None,None,4106000,363000,None,None,None,0.0,0.0414,-4106000,-4106000,0.0886,2023-03-31,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,966000,None,None,-80100000,-4978000,None,None,0.142,-80344000,4106000,-4106000,221000,155000,None,None,None,None,None,None,None,16.42,8.28,None,None,None,None,None,100000,None,-0.0429,None,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-5021000,-0.0196,-0.093,0.815,2.956,695000,966000,None,0,22.25,24.63,9479000,46.7269,3819000,3819000,692000,8812000,0,8120000,0,-4993000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,123000,None,3418000,3418000,962000,42201000,None,None,-3207000,None,None,None,None,1056000,None,None,None,537000,None,None,None,None,None,4106000,347000,None,None,None,0.0,0.0414,-4106000,-4106000,0.0886,2022-12-31,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,966000,None,None,-72019000,-4978000,None,None,0.142,-71065000,4106000,-4106000,221000,155000,None,None,None,None,None,None,None,16.42,8.28,None,None,None,None,None,12468000,None,-0.0429,None,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-5021000,-0.0196,-0.093,0.815,2.956,695000,966000,None,0,22.25,24.63,9264000,46.7269,3819000,3819000,692000,8812000,0,8120000,0,-4993000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,22956000,None,3418000,3418000,284989000,-197262000,20032000,None,-4307000,None,None,-2431000,None,1056000,None,None,None,537000,None,None,None,None,None,4106000,282000,None,None,None,0.0,0.0414,-4106000,-4106000,0.0886,2022-09-30,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,966000,None,None,-107709000,-4978000,None,None,0.142,-67695000,4106000,-4106000,221000,155000,None,None,None,None,None,None,None,16.42,8.28,None,None,None,None,None,162176000,None,-0.0429,None,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-5021000,-0.0196,-0.093,0.815,2.956,695000,966000,None,0,22.25,24.63,8789000,46.7269,3819000,3819000,692000,8812000,0,8120000,0,-4993000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,80000,None,3418000,3418000,1131000,52565000,-8284000,None,-4307000,None,None,None,None,1056000,None,None,None,537000,None,None,None,None,None,4106000,155000,None,None,None,0.0,0.0414,-4106000,-4106000,0.0886,2022-06-30,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,966000,None,None,-67406000,-4978000,None,None,0.142,-61980000,4106000,-4106000,221000,155000,None,None,None,None,None,None,None,16.42,8.28,None,None,None,None,None,1132000,None,-0.0429,None,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-5021000,-0.0196,-0.093,0.815,2.956,695000,966000,None,0,22.25,24.63,8096000,46.7269,3819000,3819000,692000,8812000,0,8120000,0,-4993000,None,31.77,12.42
2026-04-16,ARQT,-0.13,376072000.0,None,1.767,1.536,124000,None,3418000,3418000,14716000,15297000,-26962000,None,-4307000,None,None,None,None,1056000,None,None,None,537000,None,None,None,None,None,4106000,150000,None,None,None,0.0,0.0414,-4106000,-4106000,0.0886,2022-03-31,138.89,None,339377000.0,None,-4978000,-4106000,None,None,None,0,None,None,None,None,966000,None,None,-64324000,-4978000,None,None,0.142,-56975000,4106000,-4106000,221000,155000,None,None,None,None,None,None,None,16.42,8.28,None,None,None,None,None,260000,None,-0.0429,None,None,2026-02-26,quarterly,0.13,USD,pre-market,3411000,-5021000,-0.0196,-0.093,0.815,2.956,695000,966000,None,0,22.25,24.63,6533000,46.7269,3819000,3819000,692000,8812000,0,8120000,0,-4993000,None,31.77,12.42
