date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,59610000,None,40101000,40101000,-114547000,None,None,None,-85000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,37851000,0.3,0.0089,13590000,13590000,None,1.679,-0.0556,115562000,125353000,0.3456,2017-12-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,6500000,None,None,None,0.329,69815000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,45757000,None,40101000,40101000,-347950000,None,None,None,-197000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,38902000,0.3,0.0089,13590000,13590000,None,1.679,-0.0556,115562000,125353000,0.3456,2017-09-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,59684000,None,None,None,0.329,150755000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,66801000,None,40101000,40101000,-133029000,None,None,None,-1153000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,37320000,0.3,0.0089,13592000,13592000,None,1.679,-0.0556,115562000,125353000,0.3456,2017-06-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,36066000,None,None,None,0.329,41859000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,67640000,None,40101000,40101000,-88979000,None,None,None,-1638000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,38200000,0.3,0.0089,12565000,12565000,None,1.679,-0.0556,115562000,125353000,0.3456,2017-03-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,-3989000,None,None,None,0.329,26132000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,72212000,None,40101000,40101000,-72217000,None,None,None,281000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,37073000,0.3,0.0089,12582000,12582000,None,1.679,-0.0556,115562000,125353000,0.3456,2016-12-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,5656000,None,None,None,0.329,54370000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,79268000,None,40101000,40101000,-156826000,None,None,None,-1331000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,30470000,0.3,0.0089,12547000,12547000,None,1.679,-0.0556,115562000,125353000,0.3456,2016-09-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,74636000,None,None,None,0.329,136087000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,64129000,None,40101000,40101000,-72699000,None,None,None,13000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,38474000,0.3,0.0089,12546000,12546000,None,1.679,-0.0556,115562000,125353000,0.3456,2016-06-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,22284000,None,None,None,0.329,26758000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,69131000,None,40101000,40101000,-166064000,None,None,None,1302000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,39343000,0.3,0.0089,11928000,11928000,None,1.679,-0.0556,115562000,125353000,0.3456,2016-03-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,-5808000,None,None,None,0.329,13935000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,86429000,None,40101000,40101000,-66895000,None,None,None,367000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,37413000,0.3,0.0089,11921000,11921000,None,1.679,-0.0556,115562000,125353000,0.3456,2015-12-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,648000,None,None,None,0.329,70241000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,76970000,None,40101000,40101000,-135992000,None,None,None,-413000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,38250000,0.3,0.0089,11918000,11918000,None,1.679,-0.0556,115562000,125353000,0.3456,2015-09-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,56740000,None,None,None,0.329,116055000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,90336000,None,40101000,40101000,-38476000,None,None,None,-1623000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,37511000,0.3,0.0089,11917000,11917000,None,1.679,-0.0556,115562000,125353000,0.3456,2015-06-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,21072000,None,None,None,0.329,33923000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,92233000,None,40101000,40101000,-39327000,None,None,None,-1190000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,37456000,0.3,0.0089,11303000,11303000,None,1.679,-0.0556,115562000,125353000,0.3456,2015-03-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,3458000,None,None,None,0.329,26452000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,105179000,None,40101000,40101000,-132907000,None,None,None,214000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,34838000,0.3,0.0089,11295000,11295000,None,1.679,-0.0556,115562000,125353000,0.3456,2014-12-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,4241000,None,None,None,0.329,68703000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,101664000,None,40101000,40101000,-62768000,None,None,None,-900000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,38075000,0.3,0.0089,11292000,11292000,None,1.679,-0.0556,115562000,125353000,0.3456,2014-09-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,52476000,None,None,None,0.329,117666000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,70321000,None,40101000,40101000,-50721000,None,None,None,-625000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,36488000,0.3,0.0089,11293000,11293000,None,1.679,-0.0556,115562000,125353000,0.3456,2014-06-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,30096000,None,None,None,0.329,25659000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,65913000,None,40101000,40101000,-31707000,None,None,None,525000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,36185000,0.3,0.0089,10676000,10676000,None,1.679,-0.0556,115562000,125353000,0.3456,2014-03-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,4615000,None,None,None,0.329,31312000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,88214000,None,40101000,40101000,-22639000,None,None,None,1099000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,33407000,0.3,0.0089,10670000,10670000,None,1.679,-0.0556,115562000,125353000,0.3456,2013-12-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,1191000,None,None,None,0.329,62564000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,63008000,None,40101000,40101000,-27177000,None,None,None,-2725000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,36227000,0.3,0.0089,10665000,10665000,None,1.679,-0.0556,115562000,125353000,0.3456,2013-09-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,50565000,None,None,None,0.329,133524000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,67204000,None,40101000,40101000,-24947000,None,None,None,-827000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,34126000,0.3,0.0089,10664000,10664000,None,1.679,-0.0556,115562000,125353000,0.3456,2013-06-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,29193000,None,None,None,0.329,43654000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,70882000,None,40101000,40101000,-20296000,None,None,None,-1220000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,34959000,0.3,0.0089,10050000,10050000,None,1.679,-0.0556,115562000,125353000,0.3456,2013-03-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,7634000,None,None,None,0.329,7733000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,67910000,None,40101000,40101000,-80449000,None,None,None,474000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,43626000,0.3,0.0089,10028000,10028000,None,1.679,-0.0556,115562000,125353000,0.3456,2012-12-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,4819000,None,None,None,0.329,71309000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,53413000,None,40101000,40101000,-235299000,None,None,None,-1313000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,30679000,0.3,0.0089,10027000,10027000,None,1.679,-0.0556,115562000,125353000,0.3456,2012-09-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,51789000,None,None,None,0.329,109903000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,62018000,None,40101000,40101000,-29094000,None,None,None,-87000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,31113000,0.3,0.0089,10025000,10025000,None,1.679,-0.0556,115562000,125353000,0.3456,2012-06-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,30894000,None,None,None,0.329,57041000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,85367000,None,40101000,40101000,-36155000,None,None,None,-1000000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,30815000,0.3,0.0089,8809000,8809000,None,1.679,-0.0556,115562000,125353000,0.3456,2012-03-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,3344000,None,None,None,0.329,34855000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,None,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,58060000,None,40101000,40101000,-46614000,None,None,None,-383000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,29570000,0.3,0.0089,8808000,8808000,None,1.679,-0.0556,115562000,125353000,0.3456,2011-12-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,5453000,None,None,None,0.329,72642000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,-21725000,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,55991000,None,40101000,40101000,-92207000,None,None,None,-626000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,30361000,0.3,0.0089,9167000,9167000,None,1.679,-0.0556,115562000,125353000,0.3456,2011-09-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,58321000,None,None,None,0.329,129294000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,-38463000,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,55955000,None,40101000,40101000,-31963000,None,None,None,-853000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,28239000,0.3,0.0089,None,None,None,1.679,-0.0556,115562000,125353000,0.3456,2011-06-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,32990000,None,None,None,0.329,27223000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,-9645000,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,65772000,None,40101000,40101000,-25506000,None,None,None,-1888000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,30179000,0.3,0.0089,None,None,None,1.679,-0.0556,115562000,125353000,0.3456,2011-03-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,6775000,None,None,None,0.329,22358000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,-16675000,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,65489000,None,40101000,40101000,-12924000,None,None,None,1149000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,29314000,0.3,0.0089,None,None,None,1.679,-0.0556,115562000,125353000,0.3456,2010-12-31,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,7465000,None,None,None,0.329,75746000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,-3509000,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,41144000,None,40101000,40101000,-144033000,None,None,None,-1154000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,22544000,0.3,0.0089,None,None,None,1.679,-0.0556,115562000,125353000,0.3456,2010-09-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,60182000,None,None,None,0.329,104079000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,-20229000,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
2026-04-16,EE,1.26,1228263000.0,26.39,None,1.411,21.31,50365000,None,40101000,40101000,-10330000,None,None,None,195000,None,None,None,64021000,48164067,None,330345000,330345000,42892000,None,None,86730000,None,None,9791000,30159000,0.3,0.0089,None,None,None,1.679,-0.0556,115562000,125353000,0.3456,2010-06-30,None,506731000.0,486110000,87453000,26066000,None,None,None,31837000,None,31390000,None,None,None,None,None,21507000,None,None,None,0.329,33990000,370548000,115562000,55575000,68166000,None,None,None,None,None,None,None,1.587,3.088,None,None,None,None,None,-5899000,None,0.0319,None,None,2026-03-04,quarterly,0.29,USD,pre-market,None,489082000,0.0536,0.0811,0.157,41.11,None,637105000,None,None,29.39,36.69,None,-16.088,1714654000,213796000,111058000,1134979000,1500858000,590865000,816455000,579675000,26.39,None,43.08,21.1
