date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2026-04-16,IAUX,-0.3,95193000.0,,2.046,0.419,,,,,,,,,,,,,,,None,33389000,33389000,,,,,,None,6184000,,,,,0.0,-0.0936,-73896000,-67712000,-0.01,2022-12-31,38.31,,-966000.0,3569000,-91030000,-11833000,,,None,17134000,None,,None,,,,,-79197000,-79197000,-17487000,None,-1.683,,65429000,-61860000,,,,,None,,,,,4.099,14.84,,,,,,,,-2.089,,,2026-02-19,annual,-0.1036,CAD,post-market,None,,-0.0903,-0.579,-0.083,0.142,20370000,,,,1.199,1.728,,-936.0,,,,,,,36958000,,,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,,2.046,0.419,,,,,,,,,,,,,,,None,387000,387000,,,,,,None,240000,,,,,0.0,-0.0936,-24310000,-24070000,-0.01,2021-12-31,38.31,,-966000.0,-387000,96673000,20053000,,,None,1177000,None,,None,,,,,88223000,76620000,-1177000,None,-1.683,,23616000,-24003000,,,,,None,,,,,4.099,14.84,,,,,,,,-2.089,,,2026-02-19,annual,-0.1036,CAD,post-market,None,,-0.0903,-0.579,-0.083,0.142,10456000,,,,1.199,1.728,,-936.0,,,,,,,2857000,,,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,,2.046,0.419,,,,,,,,,,,,,,,None,314000,314000,,,,,,None,225000,,,,,0.0,-0.0936,-6289000,-6064000,-0.01,2020-12-31,38.31,,-966000.0,-314000,-12490000,-10229000,,,None,4828000,None,,None,,,,,-2774000,None,None,None,-1.683,,5919000,-6233000,,,,,None,,,,,4.099,14.84,,,,,,,,-2.089,,,2026-02-19,annual,-0.1036,USD,post-market,None,,-0.0903,-0.579,-0.083,0.142,1126000,,,,1.199,1.728,,-936.0,,,,,,,None,,,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,,2.046,0.419,,,,,,,,,,,,,,,None,5502000,5502000,,,,,,None,653000,,,,,0.0,-0.0936,-3889000,-3236000,-0.01,2019-12-31,38.31,,-966000.0,4961000,-8096999,None,,,None,0,None,,None,,,,,-8096999,None,None,None,-1.683,,8156000,-3195000,,,,,None,,,,,4.099,14.84,,,,,,,,-2.089,,,2026-02-19,annual,-0.1036,USD,post-market,None,,-0.0903,-0.579,-0.083,0.142,1781000,,,,1.199,1.728,,-936.0,,,,,,,10463000,,,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,,2.046,0.419,,,,,,,,,,,,,,,None,9550000,9550000,,,,,,None,777000,,,,,0.0,-0.0936,1592000,2369000,-0.01,2018-12-31,38.31,,-966000.0,18372000,3780000,614000,,,None,0,None,,None,,,,,3166000,None,None,None,-1.683,,9993000,8074000,,,,,None,,,,,4.099,14.84,,,,,,,,-2.089,,,2026-02-19,annual,-0.1036,CAD,post-market,None,,-0.0903,-0.579,-0.083,0.142,1571000,,,,1.199,1.728,,-936.0,,,,,,,27922000,,,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,,2.046,0.419,,,,,,,,,,,,,,,None,22899000,22899000,,,,,,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2017-12-31,38.31,,-966000.0,63738000,2248000,2499000,,,None,None,None,,None,,,,,-251000,None,None,None,-1.683,,56737000,12968000,,,,,None,,,,,4.099,14.84,,,,,,,,-2.089,,,2026-02-19,annual,-0.1036,None,post-market,None,,-0.0903,-0.579,-0.083,0.142,1621000,,,,1.199,1.728,,-936.0,,,,,,,86637000,,,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,None,63240000,63240000,,,,,,,,,799855000,825885244,None,22899000,22899000,None,None,76808000,1914000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2025-12-31,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,29254000,None,None,97909000,None,None,-251000,None,None,None,-1.683,,56737000,12968000,5929000,61448000,None,48454000,None,,,,,4.099,14.84,,,,,,,,-2.089,,None,2026-02-19,quarterly,-0.1036,USD,post-market,None,-483665000,-0.0903,-0.579,-0.083,0.142,1621000,174717000,76808000,None,1.199,1.728,,-936.0,703420000,100337000,138256000,356647000,603083000,218391000,86637000,346773000,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,None,73930573,73930573,,,,,,,,,568771021,815610094,None,22899000,22899000,25006468,None,78664000,2682190,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2025-09-30,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,18086819,None,None,97249000,None,None,-251000,None,None,None,-1.683,,56737000,12968000,3338364,14162713,None,28006000,None,,,,,4.099,14.84,,,,,,,,-2.089,,None,2026-02-19,quarterly,-0.1036,USD,post-market,None,-286118298,-0.0903,-0.579,-0.083,0.142,1621000,126428776,56535863,None,1.199,1.728,,-936.0,543496478,98037947,95705045,239486847,445458530,143781802,86637000,304009630,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,None,133691000,133691000,,,,,,,,,790183000,608167841,None,22899000,22899000,25009000,None,77594000,4670000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2025-06-30,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,21811000,None,None,98218000,None,None,-251000,None,None,None,-1.683,,56737000,12968000,6407000,17928000,None,26250000,None,,,,,4.099,14.84,,,,,,,,-2.089,,None,2026-02-19,quarterly,-0.1036,USD,post-market,None,-356238000,-0.0903,-0.579,-0.083,0.142,1621000,176940000,77594000,None,1.199,1.728,,-936.0,782881000,166579000,120531000,319341000,616302000,198810000,86637000,463540000,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,None,13475000,13475000,,,,,,,,,624998000,431341000,None,22899000,22899000,25003000,None,40825000,2334000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2025-03-31,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,24001000,None,None,156650000,None,None,-251000,None,None,None,-1.683,,56737000,12968000,5065000,19837000,None,25191000,None,,,,,4.099,14.84,,,,,,,,-2.089,,None,2026-02-19,quarterly,-0.1036,USD,post-market,None,-326023000,-0.0903,-0.579,-0.083,0.142,1621000,198116000,40825000,None,1.199,1.728,,-936.0,658968000,44875000,85665000,341010000,614093000,255345000,86637000,317958000,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,None,19001000,19001000,,,,,,,,,None,409786956,None,22899000,22899000,None,None,37842000,3273000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2024-12-31,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,15331000,None,None,153555000,None,None,-251000,None,None,None,-1.683,,56737000,12968000,1278000,8882000,None,15249000,None,,,,,4.099,14.84,,,,,,,,-2.089,,None,2026-02-19,quarterly,-0.1036,USD,post-market,None,-284818000,-0.0903,-0.579,-0.083,0.142,1621000,None,None,None,1.199,1.728,,-936.0,655629000,42304000,74050000,314965000,613325000,240915000,86637000,340664000,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,None,21776000,21776000,,,,,,,,,595049000,386474000,None,22899000,22899000,21355000,None,92873000,2447000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2024-09-30,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,15895000,None,None,83890000,None,None,-251000,None,None,None,-1.683,,56737000,12968000,6151000,9286000,None,6840000,None,,,,,4.099,14.84,,,,,,,,-2.089,,None,2026-02-19,quarterly,-0.1036,USD,post-market,None,-267088000,-0.0903,-0.579,-0.083,0.142,1621000,188497000,27176000,None,1.199,1.728,,-936.0,655127000,46269000,57817000,308208000,608858000,250391000,86637000,346919000,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,None,47812000,47812000,,,,,,,,,582361000,361145000,None,22899000,22899000,7087000,None,92675000,3714000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2024-06-30,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,13580000,None,None,86697000,None,None,-251000,None,None,None,-1.683,,56737000,12968000,6151000,32600000,None,6040000,None,,,,,4.099,14.84,,,,,,,,-2.089,,None,2026-02-19,quarterly,-0.1036,USD,post-market,None,-134863000,-0.0903,-0.579,-0.083,0.142,1621000,179372000,92675000,7012,1.199,1.728,,-936.0,758385000,71257000,132362000,292100000,687128000,159738000,86637000,466285000,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,None,13090000,13090000,,,,,,,,,511159000,305324000,None,22899000,22899000,19005000,None,99088000,2075000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2024-03-31,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,17891000,None,None,89253000,None,None,-251000,None,None,None,-1.683,,56737000,12968000,6558000,5852000,None,3280000,None,,,,,4.099,14.84,,,,,,,,-2.089,,None,2026-02-19,quarterly,-0.1036,USD,post-market,None,-182985000,-0.0903,-0.579,-0.083,0.142,1621000,201768000,39079000,None,1.199,1.728,,-936.0,648212000,39614000,63936000,301055000,608598000,237119000,86637000,347157000,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,572000,16277000,16277000,,,,,,,,,489270000,297351000,None,22899000,22899000,27185000,None,31650000,4316000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2023-12-31,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,11387000,None,None,148052000,None,None,-251000,None,None,None,-1.683,,56737000,12968000,7833000,6825000,None,17265000,None,,,,,4.099,14.84,,,,,,,,-2.089,,None,2026-02-19,quarterly,-0.1036,USD,post-market,None,-163285000,-0.0903,-0.579,-0.083,0.142,1621000,194422000,31155000,None,1.199,1.728,,-936.0,654283000,39813000,65165000,308987000,614470000,243822000,86637000,345296000,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,None,37735000,37735000,,,,,,,,,479401000,287129000,None,22899000,22899000,10320000,None,19845000,775000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2023-09-30,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,19111000,None,None,156348000,None,None,-251000,None,None,None,-1.683,,56737000,12968000,9930000,30115000,None,13106000,None,,,,,4.099,14.84,,,,,,,,-2.089,,None,2026-02-19,quarterly,-0.1036,CAD,post-market,None,-50399000,-0.0903,-0.579,-0.083,0.142,1621000,176193000,19845000,None,1.199,1.728,,-936.0,738433000,67551000,60280000,290431000,670882000,230151000,86637000,448002000,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,None,19355000,19355000,,,,,,,,,453264000,265433000,None,22899000,22899000,11846000,None,16976000,1619000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2023-06-30,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,18796000,None,None,138178000,None,None,-251000,None,None,None,-1.683,,56737000,12968000,9996000,35236000,None,28545000,None,,,,,4.099,14.84,,,,,,,,-2.089,,629067000,2026-02-19,quarterly,-0.1036,CAD,post-market,None,-46199000,-0.0903,-0.579,-0.083,0.142,1621000,155155000,16976000,None,1.199,1.728,,-936.0,728272000,49766000,64058000,302527000,678506000,238469000,86637000,425745000,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,None,56910000,56910000,,,,,,,,,372534000,245603000,None,22899000,22899000,8955000,None,15718000,531000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2023-03-31,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,19191000,None,None,138320000,None,None,-251000,None,None,None,-1.683,,56737000,12968000,10626000,27911000,None,37374000,None,,,,,4.099,14.84,,,,,,,,-2.089,,None,2026-02-19,quarterly,-0.1036,CAD,post-market,None,-30305000,-0.0903,-0.579,-0.083,0.142,1621000,154038000,15718000,None,1.199,1.728,,-936.0,662114000,87258000,52584000,304004000,574856000,251420000,86637000,358110000,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,None,48276000,48276000,,,,,,,,,354470000,240420000,None,22899000,22899000,10622000,None,21288000,623000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2022-12-31,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,16535000,None,None,94588000,None,None,-251000,None,None,None,-1.683,,56737000,12968000,11875000,53739000,None,49610000,None,,,,,4.099,14.84,,,,,,,,-2.089,,529261000,2026-02-19,quarterly,-0.1036,CAD,post-market,None,-36100000,-0.0903,-0.579,-0.083,0.142,1621000,115876000,21288000,2185000,1.199,1.728,,-936.0,641959000,77309000,85649000,308547000,564650000,222898000,86637000,333412000,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,None,75987000,75987000,,,,,,,,,353976000,240369000,None,22899000,22899000,3553000,None,12217000,506000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2022-09-30,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,24859000,None,None,102697000,None,None,-251000,None,None,None,-1.683,,56737000,12968000,9190000,33067000,None,38071000,None,,,,,4.099,14.84,,,,,,,,-2.089,,520406000,2026-02-19,quarterly,-0.1036,CAD,post-market,None,27866000,-0.0903,-0.579,-0.083,0.142,1621000,114914000,12217000,None,1.199,1.728,,-936.0,677945000,110542000,48837000,281292000,567403000,232455000,86637000,396653000,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,None,100980000,100980000,,,,,,,,,353976000,245615000,None,22899000,22899000,2981000,None,11203000,3296000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2022-06-30,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,30296000,None,None,102576000,None,None,-251000,None,None,None,-1.683,,56737000,12968000,9158000,32817000,None,37501000,None,,,,,4.099,14.84,,,,,,,,-2.089,,510845000,2026-02-19,quarterly,-0.1036,CAD,post-market,None,39138000,-0.0903,-0.579,-0.083,0.142,1621000,113779000,11203000,None,1.199,1.728,,-936.0,697304000,143730000,47001000,289691000,553574000,242690000,86637000,407613000,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,569000,65057000,65057000,,,,,,,,,353356000,239301000,None,22899000,22899000,2667000,None,76000,508000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2022-03-31,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,29139000,None,None,42781000,None,None,-251000,None,None,None,-1.683,,56737000,12968000,5916000,30287000,None,65328000,None,,,,,4.099,14.84,,,,,,,,-2.089,,507042000,2026-02-19,quarterly,-0.1036,CAD,post-market,None,19863000,-0.0903,-0.579,-0.083,0.142,1621000,43426000,76000,2650000,1.199,1.728,,-936.0,639866000,100620000,33030000,252285000,539246000,219255000,86637000,387581000,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,587000,87658000,87658000,,,,,,,,,350198000,239301000,None,22899000,22899000,8533000,None,58000,393000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2021-12-31,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,26000000,None,None,40791000,None,None,-251000,None,None,None,-1.683,,56737000,12968000,7445000,21328000,None,65372000,None,,,,,4.099,14.84,,,,,,,,-2.089,,502649000,2026-02-19,quarterly,-0.1036,CAD,post-market,None,43097000,-0.0903,-0.579,-0.083,0.142,1621000,41436000,58000,2650000,1.199,1.728,,-936.0,656349000,121496000,29919000,249371000,534853000,219452000,86637000,406978000,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,37000,51627000,51627000,,,,,,,,,250100000,190765000,None,22899000,22899000,1180000,None,None,1482000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2021-09-30,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,53462000,None,None,None,None,None,-251000,None,None,None,-1.683,,56737000,12968000,54124000,11776000,None,None,None,,,,,4.099,14.84,,,,,,,,-2.089,,130826000,2026-02-19,quarterly,-0.1036,CAD,post-market,None,-56282000,-0.0903,-0.579,-0.083,0.142,1621000,37000,None,662000,1.199,1.728,,-936.0,238659000,107233000,12956000,31449000,131426000,18493000,86637000,207210000,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,60000,70089000,70089000,,,,,,,,,249908000,181500000,None,22899000,22899000,15556000,None,None,1549000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2021-06-30,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,3494000,None,None,878000,None,None,-251000,None,None,None,-1.683,,56737000,12968000,2601000,1634000,None,None,None,,,,,4.099,14.84,,,,,,,,-2.089,,166092000,2026-02-19,quarterly,-0.1036,CAD,post-market,None,-46941000,-0.0903,-0.579,-0.083,0.142,1621000,938000,60000,662000,1.199,1.728,,-936.0,253032000,77733000,17250000,37068000,175299000,19818000,86637000,215964000,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,None,43653850,43653850,,,,,,,,,1,169126000,None,22899000,22899000,105376,None,16438377.87,20750000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2021-03-31,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,1.21,None,None,None,None,None,-251000,None,None,None,-1.683,,56737000,12968000,35694258,35627551,None,None,None,,,,,4.099,14.84,,,,,,,,-2.089,,None,2026-02-19,quarterly,-0.1036,CAD,post-market,None,-38669,-0.0903,-0.579,-0.083,0.142,1621000,16508907,16508907,None,1.199,1.728,,-936.0,65614014,52203166,52241835,52241835,1210164,16543303,86637000,-38669,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,None,15239000,15239000,,,,,,,,,10218000,175645000,None,22899000,22899000,113000,None,None,10336000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2020-12-31,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,4417000,None,None,None,None,None,-251000,None,None,None,-1.683,,56737000,12968000,4466000,80851000,None,None,None,,,,,4.099,14.84,,,,,,,,-2.089,,None,2026-02-19,quarterly,-0.1036,CAD,post-market,None,-33898000,-0.0903,-0.579,-0.083,0.142,1621000,70601000,70496000,None,1.199,1.728,,-936.0,143232000,34458000,151460000,159771000,108774000,8311000,86637000,-16539000,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,None,7204000,7204000,,,,,,,,,10218000,169126000,None,22899000,22899000,7265000,None,None,23165000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2020-09-30,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,3453000,None,None,None,None,None,-251000,None,None,None,-1.683,,56737000,12968000,2198000,64594000,None,None,None,,,,,4.099,14.84,,,,,,,,-2.089,,None,2026-02-19,quarterly,-0.1036,CAD,post-market,None,-30554000,-0.0903,-0.579,-0.083,0.142,1621000,70622000,None,None,1.199,1.728,,-936.0,137597000,36020000,71859000,150792000,101577000,78933000,86637000,-13195000,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,None,0.20,0.20,,,,,,,,,0.20,169126000,None,22899000,22899000,None,None,None,None,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2020-06-30,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,None,None,None,None,None,None,-251000,None,None,None,-1.683,,56737000,12968000,None,None,None,None,None,,,,,4.099,14.84,,,,,,,,-2.089,,None,2026-02-19,quarterly,-0.1036,CAD,post-market,None,None,-0.0903,-0.579,-0.083,0.142,1621000,None,None,None,1.199,1.728,,-936.0,0.20,0.20,None,None,None,None,86637000,0.20,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,None,-26213000,-26213000,,,,,,,,,0.20,169126000,None,22899000,22899000,None,None,None,None,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2020-03-31,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,None,None,None,None,None,None,-251000,None,None,None,-1.683,,56737000,12968000,None,None,None,None,None,,,,,4.099,14.84,,,,,,,,-2.089,,None,2026-02-19,quarterly,-0.1036,CAD,post-market,None,None,-0.0903,-0.579,-0.083,0.142,1621000,None,None,52426000,1.199,1.728,,-936.0,0.20,26213000,None,None,-26213000,None,86637000,-14105000,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,None,26213000,26213000,,,,,,,,,10218000,169126000,None,22899000,22899000,20060000,None,None,27514000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2019-12-31,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,4241000,None,None,None,None,None,-251000,None,None,None,-1.683,,56737000,12968000,938000,78434000,None,None,None,,,,,4.099,14.84,,,,,,,,-2.089,,None,2026-02-19,quarterly,-0.1036,None,post-market,None,-31123000,-0.0903,-0.579,-0.083,0.142,1621000,70683000,None,None,1.199,1.728,,-936.0,162254000,58906000,98494000,176359000,103348000,77865000,86637000,-14105000,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,None,None,None,,,,,,,,,None,169126000,None,22899000,22899000,None,None,None,None,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2019-09-30,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,None,None,None,None,None,None,-251000,None,None,None,-1.683,,56737000,12968000,None,None,None,None,None,,,,,4.099,14.84,,,,,,,,-2.089,,None,2026-02-19,quarterly,-0.1036,None,post-market,None,None,-0.0903,-0.579,-0.083,0.142,1621000,None,None,None,1.199,1.728,,-936.0,None,None,None,None,None,None,86637000,None,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,None,63240000,63240000,,,,,,,,,799855000,671730323,None,22899000,22899000,None,None,76808000,1914000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2025-12-31,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,29254000,None,None,97909000,None,None,-251000,None,None,None,-1.683,,56737000,12968000,5929000,61448000,None,48454000,None,,,,,4.099,14.84,,,,,,,,-2.089,,None,2026-02-19,annual,-0.1036,USD,post-market,None,-483665000,-0.0903,-0.579,-0.083,0.142,1621000,174717000,76808000,None,1.199,1.728,,-936.0,703420000,100337000,138256000,356647000,603083000,218391000,86637000,346773000,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,None,19001000,19001000,,,,,,,,,606505000,359207000,None,22899000,22899000,26420000,None,37842000,3273000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2024-12-31,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,15331000,None,None,153555000,None,None,-251000,None,None,None,-1.683,,56737000,12968000,4699000,9788000,None,15249000,None,,,,,4.099,14.84,,,,,,,,-2.089,,None,2026-02-19,annual,-0.1036,USD,post-market,None,-284818000,-0.0903,-0.579,-0.083,0.142,1621000,192082000,37842000,None,1.199,1.728,,-936.0,655629000,42304000,74050000,314965000,613325000,240915000,86637000,340664000,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,572000,16277000,16277000,,,,,,,,,489270000,274057000,None,22899000,22899000,27185000,None,31650000,4316000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2023-12-31,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,11387000,None,None,148052000,None,None,-251000,None,None,None,-1.683,,56737000,12968000,7833000,6825000,None,17265000,None,,,,,4.099,14.84,,,,,,,,-2.089,,None,2026-02-19,annual,-0.1036,USD,post-market,None,-163285000,-0.0903,-0.579,-0.083,0.142,1621000,194422000,31155000,None,1.199,1.728,,-936.0,654283000,39813000,65165000,308987000,614470000,243822000,86637000,345296000,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,None,48276000,48276000,,,,,,,,,354470000,240100000,None,22899000,22899000,10622000,None,21288000,623000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2022-12-31,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,16535000,None,None,94588000,None,None,-251000,None,None,None,-1.683,,56737000,12968000,11875000,53739000,None,49610000,None,,,,,4.099,14.84,,,,,,,,-2.089,,529261000,2026-02-19,annual,-0.1036,CAD,post-market,None,-36100000,-0.0903,-0.579,-0.083,0.142,1621000,115876000,21288000,2185000,1.199,1.728,,-936.0,641959000,77309000,85649000,308547000,564650000,222898000,86637000,333412000,None,2.24,0.482
2026-04-16,IAUX,-0.3,95193000.0,None,2.046,0.419,,587000,87658000,87658000,,,,,,,,,350198000,238704000,None,22899000,22899000,8533000,None,58000,393000,None,None,3966000,,,,,0.0,-0.0936,12968000,16934000,-0.01,2021-12-31,38.31,None,-966000.0,63738000,2248000,2499000,None,None,None,None,None,26000000,None,None,40791000,None,None,-251000,None,None,None,-1.683,,56737000,12968000,7445000,21328000,None,65372000,None,,,,,4.099,14.84,,,,,,,,-2.089,,502649000,2026-02-19,annual,-0.1036,CAD,post-market,None,43097000,-0.0903,-0.579,-0.083,0.142,1621000,41436000,58000,2650000,1.199,1.728,,-936.0,656349000,121496000,29919000,249371000,534853000,219452000,86637000,406978000,None,2.24,0.482
