date,symbol,open,high,low,close
2022-12-04,GBPEUR,1.16285,1.18395,1.13691,1.16224
2022-12-11,GBPEUR,1.16562,1.17751,1.14754,1.16434
2022-12-18,GBPEUR,1.16435,1.18156,1.1326,1.14639
2022-12-25,GBPEUR,1.14742,1.1571,1.12452,1.1355
2023-01-01,GBPEUR,1.13546,1.14286,1.12059,1.12967
2023-01-08,GBPEUR,1.12997,1.15379,1.11142,1.13556
2023-01-15,GBPEUR,1.13514,1.14736,1.112,1.12785
2023-01-22,GBPEUR,1.12762,1.15464,1.11876,1.14043
2023-01-29,GBPEUR,1.14032,1.14719,1.1238,1.13976
2023-02-05,GBPEUR,1.13976,1.14526,1.10082,1.11539
2023-02-12,GBPEUR,1.11543,1.13817,1.11087,1.12865
2023-02-19,GBPEUR,1.12919,1.14513,1.11315,1.12485
2023-02-26,GBPEUR,1.12474,1.14461,1.12012,1.13202
2023-03-05,GBPEUR,1.133,1.14802,1.1168,1.13136
2023-03-12,GBPEUR,1.13179,1.14523,1.10512,1.13047
2023-03-19,GBPEUR,1.12984,1.15774,1.11588,1.14176
2023-03-26,GBPEUR,1.14205,1.15502,1.11914,1.1356
2023-04-02,GBPEUR,1.13571,1.14601,1.12496,1.13643
2023-04-09,GBPEUR,1.13654,1.15127,1.12445,1.13875
2023-04-16,GBPEUR,1.13807,1.1483,1.11917,1.12899
2023-04-23,GBPEUR,1.12917,1.14225,1.12255,1.13146
2023-04-30,GBPEUR,1.13146,1.14727,1.1177,1.13965
2023-05-07,GBPEUR,1.14012,1.15289,1.12393,1.14536
2023-05-14,GBPEUR,1.14559,1.15927,1.13567,1.1466
2023-05-21,GBPEUR,1.14713,1.16047,1.14149,1.15135
2023-05-28,GBPEUR,1.15106,1.1598,1.1428,1.15111
2023-06-04,GBPEUR,1.15121,1.17584,1.14669,1.16183
2023-06-11,GBPEUR,1.16208,1.17395,1.15232,1.16994
2023-06-18,GBPEUR,1.17016,1.18305,1.15279,1.17199
2023-06-25,GBPEUR,1.17174,1.17651,1.15436,1.16582
2023-07-02,GBPEUR,1.16596,1.17422,1.14945,1.16352
2023-07-09,GBPEUR,1.1631,1.182,1.1577,1.16975
2023-07-16,GBPEUR,1.16978,1.1807,1.15599,1.16518
2023-07-23,GBPEUR,1.16566,1.17056,1.1431,1.1543
2023-07-30,GBPEUR,1.15454,1.1847,1.146,1.16573
2023-08-06,GBPEUR,1.16591,1.17242,1.14836,1.15692
2023-08-13,GBPEUR,1.15698,1.16934,1.14526,1.15874
2023-08-20,GBPEUR,1.15937,1.17758,1.15085,1.17016
2023-08-27,GBPEUR,1.17052,1.18123,1.15712,1.16462
2023-09-03,GBPEUR,1.16464,1.17975,1.15282,1.16797
2023-09-10,GBPEUR,1.1678,1.17942,1.15855,1.16342
2023-09-17,GBPEUR,1.16388,1.17596,1.15258,1.16092
2023-09-24,GBPEUR,1.16068,1.16599,1.14579,1.14927
2023-10-01,GBPEUR,1.14917,1.16488,1.14397,1.15348
2023-10-08,GBPEUR,1.15344,1.16934,1.14064,1.15523
2023-10-15,GBPEUR,1.15517,1.17137,1.14363,1.15402
2023-10-22,GBPEUR,1.15436,1.1617,1.13933,1.14724
2023-10-29,GBPEUR,1.1473,1.16079,1.13641,1.1466
2023-11-05,GBPEUR,1.14663,1.16683,1.13348,1.15279
2023-11-12,GBPEUR,1.1529,1.15945,1.13842,1.14373
2023-11-19,GBPEUR,1.14362,1.16919,1.12629,1.1418
2023-11-26,GBPEUR,1.14093,1.15758,1.13615,1.15067
2023-12-03,GBPEUR,1.15067,1.17357,1.14478,1.1671
2023-12-10,GBPEUR,1.16664,1.17727,1.15648,1.16404
2023-12-17,GBPEUR,1.16558,1.17653,1.14527,1.16306
2023-12-24,GBPEUR,1.16297,1.16872,1.1449,1.15253
2023-12-31,GBPEUR,1.15289,1.16054,1.14102,1.15299
2024-01-07,GBPEUR,1.15134,1.17339,1.14111,1.16173
2024-01-14,GBPEUR,1.16097,1.16964,1.15399,1.16404
2024-01-21,GBPEUR,1.16337,1.17147,1.15184,1.16561
2024-01-28,GBPEUR,1.16421,1.17963,1.15849,1.17023
2024-02-04,GBPEUR,1.17012,1.18436,1.15717,1.17004
2024-02-11,GBPEUR,1.17059,1.17811,1.15989,1.17009
2024-02-18,GBPEUR,1.17034,1.18539,1.16265,1.16881
2024-02-25,GBPEUR,1.16881,1.17678,1.15819,1.17141
2024-03-03,GBPEUR,1.16969,1.17452,1.16156,1.1671
2024-03-10,GBPEUR,1.16653,1.17977,1.1617,1.17443
2024-03-17,GBPEUR,1.17445,1.17818,1.16176,1.16902
2024-03-24,GBPEUR,1.16906,1.1796,1.1557,1.16515
2024-03-31,GBPEUR,1.16562,1.17409,1.16086,1.16955
2024-04-07,GBPEUR,1.17003,1.17773,1.15884,1.16475
2024-04-14,GBPEUR,1.16505,1.18411,1.15194,1.16997
2024-04-21,GBPEUR,1.16979,1.17647,1.15786,1.16007
2024-04-28,GBPEUR,1.15998,1.17447,1.15127,1.16738
2024-05-05,GBPEUR,1.16747,1.17807,1.15868,1.16505
2024-05-12,GBPEUR,1.16529,1.17064,1.15355,1.16189
2024-05-19,GBPEUR,1.16208,1.17287,1.1552,1.16752
2024-05-26,GBPEUR,1.16754,1.17972,1.16548,1.17377
2024-06-02,GBPEUR,1.17356,1.18229,1.16674,1.17403
2024-06-09,GBPEUR,1.17375,1.18653,1.16353,1.18072
2024-06-16,GBPEUR,1.17991,1.19769,1.17304,1.18409
2024-06-23,GBPEUR,1.18433,1.18888,1.17681,1.18196
2024-06-30,GBPEUR,1.18171,1.18973,1.17506,1.17721
2024-07-07,GBPEUR,1.17722,1.18981,1.17181,1.18302
2024-07-14,GBPEUR,1.1832,1.19566,1.17841,1.19111
2024-07-21,GBPEUR,1.19095,1.19694,1.1822,1.18622
2024-07-28,GBPEUR,1.18586,1.19464,1.1816,1.18433
2024-08-04,GBPEUR,1.1847,1.19304,1.16267,1.17237
2024-08-11,GBPEUR,1.17222,1.17619,1.15443,1.16795
2024-08-18,GBPEUR,1.16822,1.17964,1.15976,1.17327
2024-08-25,GBPEUR,1.17282,1.19082,1.16404,1.17996
2024-09-01,GBPEUR,1.1798,1.19599,1.17626,1.1877
2024-09-08,GBPEUR,1.18795,1.19582,1.17528,1.18372
2024-09-15,GBPEUR,1.18394,1.19234,1.17586,1.18407
2024-09-22,GBPEUR,1.18385,1.20225,1.17562,1.19273
2024-09-29,GBPEUR,1.19287,1.20796,1.18595,1.19778
2024-10-06,GBPEUR,1.19742,1.21175,1.18356,1.19573
2024-10-13,GBPEUR,1.19494,1.20082,1.18764,1.19453
2024-10-20,GBPEUR,1.19469,1.20713,1.19019,1.2001
2024-10-27,GBPEUR,1.20023,1.20746,1.19119,1.20036
2024-11-03,GBPEUR,1.20114,1.20837,1.17928,1.19158
2024-11-10,GBPEUR,1.1916,1.22098,1.17313,1.20467
2024-11-17,GBPEUR,1.20498,1.21539,1.18938,1.1966
2024-11-24,GBPEUR,1.19785,1.21772,1.188,1.19947
2024-12-01,GBPEUR,1.20133,1.21166,1.18574,1.20429
2024-12-08,GBPEUR,1.20356,1.21705,1.19278,1.2055
2024-12-15,GBPEUR,1.20592,1.22163,1.19799,1.2024
2024-12-22,GBPEUR,1.20223,1.22957,1.19381,1.20376
2024-12-29,GBPEUR,1.20439,1.21185,1.19702,1.20507
2025-01-05,GBPEUR,1.20536,1.22495,1.19025,1.20437
2025-01-12,GBPEUR,1.20537,1.21869,1.18194,1.19086
2025-01-19,GBPEUR,1.19177,1.19915,1.1744,1.18273
2025-01-26,GBPEUR,1.18419,1.20199,1.16529,1.1891
2025-02-02,GBPEUR,1.18891,1.21348,1.17943,1.19971
2025-02-09,GBPEUR,1.20098,1.21923,1.18323,1.20092
2025-02-16,GBPEUR,1.20121,1.21069,1.18639,1.19976
2025-02-23,GBPEUR,1.20021,1.21579,1.19685,1.20596
2025-03-02,GBPEUR,1.20679,1.22003,1.19761,1.20913
2025-03-09,GBPEUR,1.20894,1.22433,1.18213,1.19154
2025-03-16,GBPEUR,1.19118,1.19834,1.17545,1.18808
2025-03-23,GBPEUR,1.18821,1.2028,1.18193,1.19243
2025-03-30,GBPEUR,1.1918,1.21008,1.18737,1.19497
2025-04-06,GBPEUR,1.19485,1.22168,1.15687,1.17592
2025-04-13,GBPEUR,1.17554,1.1873,1.12995,1.15687
2025-04-20,GBPEUR,1.15583,1.17755,1.14327,1.16278
2025-04-27,GBPEUR,1.16448,1.18047,1.14696,1.17066
2025-05-04,GBPEUR,1.1704,1.18605,1.16197,1.17324
2025-05-11,GBPEUR,1.17301,1.19084,1.16488,1.18293
2025-05-18,GBPEUR,1.18284,1.20131,1.16849,1.18773
2025-05-25,GBPEUR,1.1872,1.20025,1.17559,1.18924
2025-06-01,GBPEUR,1.18975,1.2039,1.17809,1.18458
2025-06-06,GBPEUR,1.18473,1.19517,1.17445,1.18647
2025-06-13,GBPEUR,1.18534,1.19268,1.16209,1.1741
2025-06-20,GBPEUR,1.1754,1.18385,1.15826,1.1671
2025-06-27,GBPEUR,1.16823,1.18147,1.15397,1.17008
2025-07-04,GBPEUR,1.16701,1.17353,1.14799,1.15892
2025-07-11,GBPEUR,1.15595,1.16849,1.14932,1.1547
2025-07-18,GBPEUR,1.15661,1.16618,1.13969,1.15288
2025-07-25,GBPEUR,1.15099,1.16321,1.14037,1.1439
2025-08-01,GBPEUR,1.14303,1.17386,1.13276,1.14589
2025-08-08,GBPEUR,1.14608,1.15814,1.13779,1.15527
2025-08-15,GBPEUR,1.15255,1.16868,1.14688,1.15834
2025-08-22,GBPEUR,1.15779,1.16925,1.13977,1.15397
2025-08-29,GBPEUR,1.15354,1.16635,1.1458,1.15532
2025-09-05,GBPEUR,1.15532,1.16657,1.13791,1.15233
2025-09-12,GBPEUR,1.15173,1.16439,1.14536,1.15524
2025-09-19,GBPEUR,1.15516,1.16272,1.14127,1.14636
2025-09-26,GBPEUR,1.14645,1.15641,1.13308,1.14503
2025-10-03,GBPEUR,1.14369,1.15632,1.13856,1.14765
2025-10-10,GBPEUR,1.14331,1.16249,1.1397,1.14932
2025-10-17,GBPEUR,1.14932,1.15668,1.14,1.15205
2025-10-24,GBPEUR,1.15027,1.15673,1.14017,1.14471
2025-10-31,GBPEUR,1.14359,1.14987,1.12597,1.13993
2025-11-07,GBPEUR,1.1388,1.14559,1.12758,1.13742
2025-11-14,GBPEUR,1.13664,1.14287,1.12346,1.13298
2025-11-21,GBPEUR,1.13013,1.14199,1.12418,1.13721
2025-11-28,GBPEUR,1.13739,1.1479,1.12984,1.14134
2025-12-05,GBPEUR,1.14039,1.14977,1.13032,1.14483
2025-12-12,GBPEUR,1.14339,1.1519,1.13497,1.13855
2025-12-19,GBPEUR,1.13832,1.14802,1.13105,1.14209
2025-12-26,GBPEUR,1.14047,1.15121,1.13549,1.14613
