date,symbol,open,high,low,close
2022-09-23,GBPUSD,1.14165,1.14607,1.0838,1.08474
2022-09-30,GBPUSD,1.08182,1.12345,1.03488,1.116
2022-10-07,GBPUSD,1.11867,1.14957,1.1053,1.10913
2022-10-14,GBPUSD,1.10902,1.13807,1.0922,1.1178
2022-10-21,GBPUSD,1.12163,1.14398,1.10583,1.12956
2022-10-28,GBPUSD,1.13911,1.16456,1.12552,1.161
2022-11-04,GBPUSD,1.15929,1.16133,1.11422,1.13724
2022-11-11,GBPUSD,1.1305,1.18548,1.1288,1.18366
2022-11-18,GBPUSD,1.18085,1.20289,1.1709,1.18883
2022-11-25,GBPUSD,1.18973,1.21534,1.17757,1.2093
2022-12-02,GBPUSD,1.20653,1.2311,1.18979,1.22858
2022-12-09,GBPUSD,1.22787,1.23442,1.2105,1.22594
2022-12-16,GBPUSD,1.2255,1.24469,1.2119,1.21345
2022-12-23,GBPUSD,1.2151,1.22419,1.1991,1.20505
2022-12-30,GBPUSD,1.2055,1.21258,1.2001,1.20934
2023-01-06,GBPUSD,1.2084,1.2101,1.184,1.20904
2023-01-13,GBPUSD,1.2085,1.22484,1.20836,1.2223
2023-01-20,GBPUSD,1.22182,1.24355,1.21688,1.23942
2023-01-27,GBPUSD,1.23988,1.24478,1.2262,1.2396
2023-02-03,GBPUSD,1.23914,1.24174,1.20466,1.20531
2023-02-10,GBPUSD,1.20314,1.21938,1.1959,1.20575
2023-02-17,GBPUSD,1.20691,1.22697,1.1913,1.20395
2023-02-24,GBPUSD,1.20242,1.21476,1.1927,1.1941
2023-03-03,GBPUSD,1.1954,1.21432,1.1921,1.20437
2023-03-10,GBPUSD,1.20314,1.21137,1.18024,1.20265
2023-03-17,GBPUSD,1.20864,1.22038,1.2009,1.2175
2023-03-24,GBPUSD,1.2204,1.23435,1.2165,1.223
2023-03-31,GBPUSD,1.2233,1.24229,1.2217,1.2333
2023-04-07,GBPUSD,1.23256,1.25253,1.2273,1.24157
2023-04-14,GBPUSD,1.24176,1.25463,1.23439,1.2413
2023-04-21,GBPUSD,1.24153,1.24741,1.2352,1.24373
2023-04-28,GBPUSD,1.24363,1.25839,1.2386,1.25612
2023-05-05,GBPUSD,1.25661,1.26524,1.24352,1.26299
2023-05-12,GBPUSD,1.26291,1.26798,1.24433,1.2447
2023-05-19,GBPUSD,1.24485,1.25462,1.239,1.2444
2023-05-26,GBPUSD,1.24452,1.24722,1.23076,1.23436
2023-06-02,GBPUSD,1.23467,1.25444,1.2326,1.2447
2023-06-09,GBPUSD,1.24446,1.25901,1.2367,1.25754
2023-06-16,GBPUSD,1.25797,1.28482,1.24865,1.28186
2023-06-23,GBPUSD,1.28255,1.28394,1.2685,1.27125
2023-06-30,GBPUSD,1.27135,1.27592,1.25906,1.26928
2023-07-07,GBPUSD,1.26921,1.28492,1.2658,1.2836
2023-07-14,GBPUSD,1.28308,1.31421,1.27502,1.3089
2023-07-21,GBPUSD,1.30914,1.31258,1.28156,1.28527
2023-07-28,GBPUSD,1.28511,1.29958,1.27626,1.28442
2023-08-04,GBPUSD,1.28517,1.2873,1.262,1.27448
2023-08-11,GBPUSD,1.27435,1.28187,1.26655,1.2694
2023-08-18,GBPUSD,1.26957,1.27873,1.26162,1.273
2023-08-25,GBPUSD,1.27313,1.28004,1.25474,1.25746
2023-09-01,GBPUSD,1.25798,1.27461,1.25624,1.25856
2023-09-08,GBPUSD,1.25881,1.26423,1.24455,1.2465
2023-09-15,GBPUSD,1.24746,1.25479,1.23784,1.23813
2023-09-22,GBPUSD,1.23832,1.24248,1.22303,1.2239
2023-09-29,GBPUSD,1.22369,1.22719,1.21101,1.2197
2023-10-06,GBPUSD,1.21954,1.22611,1.20369,1.2238
2023-10-13,GBPUSD,1.22008,1.23375,1.2122,1.21378
2023-10-20,GBPUSD,1.21435,1.22194,1.20897,1.216
2023-10-27,GBPUSD,1.216,1.22887,1.2069,1.2122
2023-11-03,GBPUSD,1.21208,1.23894,1.20897,1.2376
2023-11-10,GBPUSD,1.23662,1.24284,1.21867,1.22237
2023-11-17,GBPUSD,1.22182,1.2506,1.22103,1.24564
2023-11-24,GBPUSD,1.24528,1.26153,1.24455,1.26014
2023-12-01,GBPUSD,1.2599,1.27334,1.25905,1.27081
2023-12-08,GBPUSD,1.2696,1.27245,1.25018,1.25445
2023-12-15,GBPUSD,1.25358,1.27939,1.24998,1.26725
2023-12-22,GBPUSD,1.26851,1.27617,1.26118,1.2693
2023-12-29,GBPUSD,1.2697,1.28275,1.26791,1.273
2024-01-05,GBPUSD,1.2729,1.27709,1.26103,1.27173
2024-01-12,GBPUSD,1.27202,1.27856,1.26729,1.27473
2024-01-19,GBPUSD,1.27479,1.27652,1.25961,1.27008
2024-01-26,GBPUSD,1.26889,1.27748,1.26487,1.27025
2024-02-02,GBPUSD,1.26952,1.27721,1.26136,1.26284
2024-02-09,GBPUSD,1.26332,1.26429,1.25177,1.26247
2024-02-16,GBPUSD,1.2621,1.26875,1.2535,1.25978
2024-02-23,GBPUSD,1.2599,1.27097,1.25789,1.26683
2024-03-01,GBPUSD,1.26754,1.26995,1.25994,1.2653
2024-03-08,GBPUSD,1.26508,1.28937,1.26468,1.28548
2024-03-15,GBPUSD,1.28538,1.2862,1.27247,1.2739
2024-03-22,GBPUSD,1.27335,1.28033,1.25748,1.2601
2024-03-29,GBPUSD,1.25986,1.2668,1.25855,1.2623
2024-04-05,GBPUSD,1.26258,1.26836,1.2539,1.2636
2024-04-12,GBPUSD,1.26293,1.27093,1.24263,1.245
2024-04-19,GBPUSD,1.24486,1.24984,1.23663,1.23695
2024-04-26,GBPUSD,1.23678,1.2541,1.2299,1.24918
2024-05-03,GBPUSD,1.24917,1.26344,1.24659,1.25444
2024-05-10,GBPUSD,1.25448,1.25943,1.24452,1.2521
2024-05-17,GBPUSD,1.25211,1.27118,1.25089,1.27
2024-05-24,GBPUSD,1.26948,1.27614,1.26753,1.2736
2024-05-31,GBPUSD,1.27367,1.28007,1.26805,1.2741
2024-06-07,GBPUSD,1.27388,1.28177,1.2694,1.27198
2024-06-14,GBPUSD,1.27173,1.28604,1.26566,1.2682
2024-06-21,GBPUSD,1.26816,1.274,1.26218,1.2645
2024-06-28,GBPUSD,1.264,1.27025,1.26124,1.2643
2024-07-05,GBPUSD,1.2646,1.2817,1.2615,1.28122
2024-07-12,GBPUSD,1.28066,1.29907,1.27773,1.29849
2024-07-19,GBPUSD,1.29761,1.30443,1.29006,1.291
2024-07-26,GBPUSD,1.29151,1.29421,1.28463,1.28632
2024-08-02,GBPUSD,1.28632,1.2888,1.27068,1.28001
2024-08-09,GBPUSD,1.28055,1.28167,1.26645,1.27568
2024-08-16,GBPUSD,1.27563,1.2946,1.27466,1.2944
2024-08-23,GBPUSD,1.29393,1.32299,1.29368,1.3214
2024-08-30,GBPUSD,1.32087,1.32666,1.31091,1.3126
2024-09-06,GBPUSD,1.3128,1.32383,1.30873,1.3127
2024-09-13,GBPUSD,1.31272,1.31577,1.30016,1.3122
2024-09-20,GBPUSD,1.31204,1.33402,1.31188,1.3321
2024-09-27,GBPUSD,1.33178,1.34341,1.32479,1.3373
2024-10-04,GBPUSD,1.33715,1.3423,1.30694,1.3116
2024-10-11,GBPUSD,1.31125,1.31343,1.302,1.3066
2024-10-18,GBPUSD,1.30653,1.31028,1.29734,1.3048
2024-10-25,GBPUSD,1.30432,1.30579,1.2907,1.2959
2024-11-01,GBPUSD,1.29601,1.30432,1.28434,1.2926
2024-11-08,GBPUSD,1.29677,1.30475,1.28337,1.2915
2024-11-15,GBPUSD,1.2911,1.29256,1.25967,1.26184
2024-11-22,GBPUSD,1.26222,1.27145,1.24868,1.25314
2024-11-29,GBPUSD,1.25912,1.27499,1.25065,1.27334
2024-12-06,GBPUSD,1.27267,1.2811,1.26167,1.27365
2024-12-13,GBPUSD,1.27354,1.27989,1.26078,1.26154
2024-12-20,GBPUSD,1.26112,1.27286,1.24745,1.25645
2024-12-27,GBPUSD,1.25667,1.25925,1.25005,1.25714
2025-01-03,GBPUSD,1.25729,1.26071,1.23521,1.24214
2025-01-10,GBPUSD,1.24239,1.25757,1.21912,1.22044
2025-01-17,GBPUSD,1.22008,1.23059,1.20992,1.21633
2025-01-24,GBPUSD,1.21717,1.25018,1.216,1.24768
2025-01-31,GBPUSD,1.24663,1.25231,1.23856,1.23919
2025-02-07,GBPUSD,1.229,1.25497,1.22488,1.23965
2025-02-14,GBPUSD,1.23708,1.263,1.23321,1.25832
2025-02-21,GBPUSD,1.25901,1.26785,1.25629,1.26317
2025-02-28,GBPUSD,1.26365,1.27157,1.25589,1.25744
2025-03-07,GBPUSD,1.258,1.29444,1.25768,1.29194
2025-03-14,GBPUSD,1.29139,1.29892,1.28612,1.2932
2025-03-21,GBPUSD,1.29294,1.30145,1.28873,1.2911
2025-03-28,GBPUSD,1.29025,1.2992,1.28704,1.2938
2025-04-04,GBPUSD,1.29285,1.32074,1.28527,1.28915
2025-04-11,GBPUSD,1.2839,1.31449,1.27079,1.3085
2025-04-18,GBPUSD,1.30913,1.32985,1.30615,1.3294
2025-04-25,GBPUSD,1.32841,1.34236,1.32324,1.3314
2025-05-02,GBPUSD,1.33045,1.34442,1.32601,1.32641
2025-05-09,GBPUSD,1.32648,1.34025,1.32117,1.32976
2025-05-16,GBPUSD,1.32695,1.33602,1.31394,1.32773
2025-05-23,GBPUSD,1.32752,1.35422,1.3273,1.35344
2025-05-30,GBPUSD,1.3526,1.35932,1.34148,1.34513
2025-06-06,GBPUSD,1.34537,1.36162,1.345,1.3521
2025-06-13,GBPUSD,1.3522,1.3632,1.3453,1.3564
2025-06-20,GBPUSD,1.3554,1.3622,1.338,1.3449
2025-06-27,GBPUSD,1.3414,1.377,1.3367,1.3714
2025-07-04,GBPUSD,1.3686,1.3788,1.356,1.3652
2025-07-11,GBPUSD,1.3625,1.3657,1.3479,1.3499
2025-07-18,GBPUSD,1.3485,1.3504,1.3361,1.3404
2025-07-25,GBPUSD,1.3393,1.3588,1.3391,1.3434
2025-08-01,GBPUSD,1.343,1.3452,1.3138,1.3278
2025-08-08,GBPUSD,1.3271,1.3458,1.325,1.3449
2025-08-15,GBPUSD,1.3422,1.3594,1.3396,1.3551
2025-08-22,GBPUSD,1.3543,1.3565,1.3387,1.3522
2025-08-29,GBPUSD,1.3517,1.353,1.3414,1.3503
2025-09-05,GBPUSD,1.3503,1.3554,1.333,1.3506
2025-09-12,GBPUSD,1.3499,1.359,1.3478,1.3556
2025-09-19,GBPUSD,1.3555,1.3726,1.346,1.3466
2025-09-26,GBPUSD,1.3467,1.3536,1.3321,1.34
2025-10-03,GBPUSD,1.3389,1.3527,1.3387,1.3478
2025-10-10,GBPUSD,1.3427,1.349,1.3258,1.3358
2025-10-17,GBPUSD,1.3358,1.3471,1.3245,1.3424
2025-10-24,GBPUSD,1.3422,1.3443,1.3284,1.3309
2025-10-31,GBPUSD,1.3296,1.3369,1.3094,1.3151
2025-11-07,GBPUSD,1.3138,1.3174,1.3007,1.3157
2025-11-14,GBPUSD,1.3148,1.3215,1.3081,1.3168
2025-11-21,GBPUSD,1.3135,1.3193,1.3034,1.3094
2025-11-28,GBPUSD,1.3096,1.3268,1.3077,1.3236
2025-12-05,GBPUSD,1.3225,1.3385,1.3176,1.3329
2025-12-12,GBPUSD,1.332,1.3438,1.3284,1.3368
2025-12-19,GBPUSD,1.337,1.3455,1.3308,1.3375
2025-12-26,GBPUSD,1.3367,1.3534,1.3365,1.3495
