date,open,high,low,close,volume,ema_12_ema,ema_26_ema,sma_200_sma,sma_20_sma,sma_50_sma
2013-09-20,36.09,38.2,36.07,8.31,1012600,8.0581,8.0443,5.5899,8.0608,7.9504
2013-09-27,37.1,38.5,37.0,8.47,839400,8.1221,8.0761,5.618,8.0685,7.9742
2013-10-04,37.99,38.12,36.93,8.25,1405700,8.1418,8.0891,5.645,8.0593,7.9947
2013-10-11,36.79,37.46,36.58,8.3,980300,8.1658,8.1045,5.6723,8.0574,8.0163
2013-10-18,37.02,38.75,36.73,8.61,1372600,8.2344,8.1421,5.701,8.088,8.0421
2013-10-25,38.82,39.49,38.51,8.79,815400,8.3206,8.1904,5.7302,8.1344,8.075
2013-11-01,39.46,40.12,38.55,8.76,889700,8.3884,8.2327,5.7586,8.1751,8.1091
2013-11-08,39.2,40.25,39.09,8.86,703100,8.4616,8.2795,5.7874,8.2357,8.1416
2013-11-15,39.68,41.1,39.36,9.14,678200,8.566,8.3433,5.8179,8.2905,8.178
2013-11-22,41.38,41.5,39.74,8.9,806600,8.6177,8.3846,5.8474,8.333,8.2106
2013-11-29,39.9,39.9,38.1,8.63,1255200,8.6201,8.4031,5.876,8.3595,8.2359
2013-12-06,38.11,38.58,37.29,8.49,1059700,8.5996,8.4093,5.9037,8.3819,8.2565
2013-12-13,37.7,37.8,36.34,8.39,2677300,8.5673,8.4078,5.9303,8.3936,8.2745
2013-12-20,37.5,37.84,36.72,8.39,4079700,8.5393,8.4062,5.9567,8.4089,8.2845
2013-12-27,37.3,39.28,37.3,8.82,796500,8.5822,8.4367,5.9855,8.4467,8.303
2014-01-03,39.02,39.27,38.58,8.78,558900,8.612,8.4618,6.0135,8.4846,8.3213
2014-01-10,38.99,39.22,38.0,8.78,839800,8.6375,8.4852,6.0412,8.5249,8.3363
2014-01-17,38.79,39.21,37.53,8.52,980300,8.6198,8.488,6.067,8.5563,8.3459
2014-01-24,37.79,37.79,36.78,8.36,1063200,8.5792,8.4782,6.0925,8.5763,8.342
2014-01-31,37.08,37.35,36.21,8.3,1159200,8.5359,8.4648,6.1172,8.5923,8.3387
2014-02-07,36.92,37.1,35.58,8.3,1511500,8.4995,8.4526,6.1422,8.5919,8.3339
2014-02-14,36.83,38.05,36.56,8.55,1121500,8.5076,8.4599,6.1685,8.5959,8.331
2014-02-21,37.91,38.14,37.03,8.36,773300,8.485,8.4526,6.1936,8.6013,8.3259
2014-02-28,37.24,37.82,36.4,8.55,2353800,8.4944,8.4595,6.2199,8.6138,8.3284
2014-03-07,37.27,38.18,36.82,8.45,1447800,8.4875,8.4588,6.2467,8.6057,8.3336
2014-03-14,36.97,38.35,36.48,8.67,1480200,8.5162,8.4747,6.2742,8.5996,8.3413
2014-03-21,38.02,39.12,37.78,8.92,1999600,8.5784,8.5077,6.3043,8.6076,8.3561
2014-03-28,39.05,39.27,38.63,8.96,1041400,8.6374,8.5414,6.3343,8.6125,8.3693
2014-04-04,39.49,39.67,38.93,8.9,536100,8.6785,8.5683,6.3643,8.6007,8.3834
2014-04-11,38.94,39.37,38.0,8.89,858400,8.7115,8.5923,6.3931,8.6002,8.394
2014-04-17,39.0,39.95,39.0,9.08,596900,8.7679,8.6283,6.4222,8.6225,8.4079
2014-04-25,39.7,40.12,38.92,8.95,590800,8.796,8.6522,6.4516,8.6457,8.4205
2014-05-02,39.17,39.4,38.7,8.97,760700,8.8222,8.6755,6.4812,8.6745,8.4312
2014-05-09,39.35,41.18,39.2,9.29,883000,8.8936,8.7207,6.5117,8.7195,8.4502
2014-05-16,40.86,41.11,40.03,9.22,490200,8.9445,8.758,6.5416,8.7398,8.4747
2014-05-23,40.37,41.5,40.21,9.46,1052300,9.0245,8.8103,6.5722,8.7743,8.5066
2014-05-30,41.79,42.05,40.11,9.4,551300,9.0829,8.8543,6.6027,8.8056,8.5357
2014-06-06,40.74,41.81,40.58,9.64,823900,9.1679,8.9122,6.6347,8.8613,8.5754
2014-06-13,41.78,42.09,40.75,9.46,735500,9.2128,8.9528,6.6662,8.9164,8.6037
2014-06-20,41.11,41.7,40.7,9.55,576300,9.2643,8.9968,6.6976,8.979,8.6336
2014-06-27,41.26,41.85,40.98,9.65,631200,9.3232,9.045,6.7291,9.0463,8.6645
2014-07-03,41.79,42.0,40.91,9.49,497100,9.3488,9.0779,6.7596,9.0932,8.6935
2014-07-11,41.15,41.21,40.49,9.36,588200,9.351,9.099,6.7887,9.1433,8.7177
2014-07-18,40.53,41.19,40.24,9.46,338300,9.3677,9.1257,6.818,9.189,8.7453
2014-07-25,41.0,41.82,40.85,9.61,433100,9.4053,9.1618,6.848,9.2471,8.7763
2014-08-01,41.58,42.0,38.49,9.18,860800,9.3707,9.1631,6.8749,9.2724,8.7995
2014-08-08,39.8,40.0,39.0,9.24,461300,9.3502,9.1687,6.9014,9.2883,8.8248
2014-08-15,40.2,41.36,39.86,9.55,530600,9.3802,9.1966,6.9291,9.3175,8.8579
2014-08-22,41.5,41.54,40.93,9.57,440900,9.4088,9.2239,6.9569,9.3506,8.8901
2014-08-29,41.38,42.83,41.25,9.93,599000,9.4883,9.2759,6.9862,9.4022,8.929
2014-09-05,42.26,42.45,41.57,9.9,356300,9.5523,9.3225,7.0139,9.4435,8.961
2014-09-12,42.4,42.4,40.33,9.48,817200,9.5414,9.3342,7.0401,9.47,8.9811
2014-09-19,40.43,40.82,39.68,9.36,1434700,9.5142,9.3365,7.066,9.4899,9.0034
2014-09-26,39.76,40.19,38.06,9.02,1126689,9.4379,9.3129,7.0898,9.4765,9.0178
2014-10-03,38.45,38.66,36.66,8.67,1607262,9.3205,9.2656,7.112,9.449,9.0191
2014-10-10,37.25,38.18,37.05,8.78,1468711,9.2369,9.2295,7.136,9.4147,9.0187
2014-10-17,37.53,38.88,36.91,8.93,1485608,9.1903,9.2076,7.16,9.3912,9.0222
2014-10-24,38.22,39.98,38.07,9.31,1147399,9.2088,9.2152,7.1862,9.3749,9.0311
2014-10-31,39.79,40.63,39.2,9.49,944021,9.2522,9.2356,7.2132,9.3765,9.0381
2014-11-07,40.6,40.6,39.22,9.45,966840,9.2824,9.2514,7.2391,9.3715,9.0491
2014-11-14,40.5,41.17,40.4,9.53,704395,9.3202,9.2719,7.2655,9.3656,9.0669
2014-11-21,40.47,42.45,40.31,9.72,1004947,9.3813,9.3049,7.293,9.377,9.0916
2014-11-28,41.69,42.12,41.0,9.82,653912,9.448,9.3427,7.321,9.3996,9.1201
2014-12-05,41.84,42.99,41.44,10.08,1130317,9.5446,9.397,7.3494,9.4304,9.1539
2014-12-12,42.69,42.74,40.5,9.62,1102491,9.5556,9.4132,7.3754,9.4306,9.1698
2014-12-19,40.83,40.93,39.25,9.43,1182629,9.5363,9.4144,7.3996,9.4431,9.1829
2014-12-26,39.87,41.98,39.8,9.9,439291,9.5927,9.4506,7.4267,9.4763,9.2054
2015-01-02,41.83,42.63,41.52,10.04,440760,9.6615,9.4943,7.4541,9.501,9.2358
2015-01-09,42.4,43.54,41.62,10.2,775204,9.7448,9.5468,7.4831,9.5329,9.2727
2015-01-16,43.36,43.58,42.24,10.16,424256,9.808,9.5919,7.512,9.5444,9.3099
2015-01-23,42.93,43.54,41.9,10.18,562807,9.8659,9.6358,7.5407,9.5584,9.3476
2015-01-30,43.07,43.07,41.74,9.92,876896,9.8748,9.6571,7.568,9.5805,9.375
2015-02-06,41.98,45.65,41.98,10.6,1209110,9.9865,9.727,7.5986,9.6423,9.4198
2015-02-13,44.83,46.58,43.87,10.93,789608,10.1311,9.8159,7.63,9.7378,9.4674
2015-02-20,46.26,46.55,44.12,10.69,1116468,10.2175,9.8808,7.6604,9.8387,9.5123
2015-02-27,45.04,46.18,44.93,10.87,3705033,10.3185,9.9544,7.6915,9.9435,9.5563
2015-03-06,45.51,46.03,42.67,10.31,842355,10.317,9.9806,7.7192,10.0122,9.584
2015-03-13,43.1,43.33,41.74,10.18,1110679,10.2959,9.9954,7.7459,10.0557,9.6084
2015-03-20,42.52,45.12,42.27,10.72,2169022,10.3616,10.0493,7.7753,10.1173,9.6448
2015-03-27,45.12,46.2,44.83,10.85,1201805,10.4371,10.1088,7.8045,10.1875,9.684
2015-04-02,45.45,46.15,45.0,10.95,553953,10.5164,10.1713,7.8349,10.2587,9.7214
2015-04-10,45.83,46.95,44.46,10.7,4161608,10.5449,10.2106,7.8638,10.3079,9.7565
2015-04-17,44.61,44.93,44.15,10.71,1759721,10.5705,10.2476,7.8934,10.3527,9.7914
2015-04-24,44.8,44.94,44.24,10.71,1015804,10.5921,10.282,7.9221,10.3845,9.8199
2015-05-01,44.84,44.9,43.55,10.57,969024,10.5894,10.3036,7.9492,10.4324,9.8469
2015-05-08,44.43,45.18,43.71,10.74,819335,10.6118,10.3356,7.9772,10.4977,9.8723
2015-05-15,45.2,45.2,44.48,10.74,922821,10.6311,10.3653,8.005,10.5394,9.8989
2015-05-22,44.93,45.08,44.36,10.74,929808,10.6475,10.3929,8.0328,10.5743,9.921
2015-05-29,45.0,45.01,43.01,10.47,678487,10.6206,10.3988,8.0599,10.5878,9.9412
2015-06-05,43.22,43.69,42.63,10.35,733333,10.5785,10.395,8.086,10.5973,9.9572
2015-06-12,42.69,44.16,42.52,10.63,818650,10.5857,10.4121,8.1132,10.6194,9.9768
2015-06-19,43.87,44.87,43.13,10.8,1323178,10.6179,10.4404,8.141,10.6629,10.0029
2015-06-26,44.73,45.5,44.32,11.01,1186657,10.678,10.4825,8.1697,10.6833,10.0358
2015-07-02,45.21,45.36,44.28,10.81,587961,10.6986,10.5069,8.197,10.6776,10.0628
2015-07-10,44.29,45.25,44.04,10.77,725338,10.7089,10.5261,8.2243,10.6812,10.0859
2015-07-17,44.5,44.92,44.03,10.72,1155168,10.7106,10.5404,8.2503,10.6735,10.1167
2015-07-24,44.22,44.26,41.25,10.03,1228879,10.6059,10.5026,8.2744,10.6596,10.1326
2015-07-31,41.37,42.94,41.02,10.14,1218987,10.5336,10.4755,8.3004,10.6574,10.1444
2015-08-07,41.85,43.0,40.48,10.1,1191848,10.4666,10.4475,8.3261,10.6261,10.155
2015-08-14,41.88,42.35,41.65,10.18,838513,10.4228,10.4278,8.3516,10.5926,10.1601
2015-08-21,41.71,41.91,39.5,9.61,3247456,10.2983,10.3675,8.3739,10.5257,10.1543
2015-08-28,38.18,41.0,36.96,9.79,3045809,10.22,10.3247,8.3972,10.4801,10.1605
2015-09-04,39.67,39.77,36.9,9.25,1885723,10.0707,10.245,8.4175,10.407,10.1582
2015-09-11,38.01,38.55,37.36,9.18,1258972,9.9342,10.1664,8.4367,10.3306,10.1615
2015-09-18,37.45,38.79,37.45,9.38,1413574,9.8496,10.1085,8.4577,10.2711,10.1757
2015-09-25,38.33,38.88,37.62,9.41,835046,9.7815,10.0565,8.479,10.2047,10.1883
2015-10-02,38.33,38.33,36.66,9.26,1295660,9.7012,9.9975,8.4987,10.1308,10.1948
2015-10-09,38.04,41.07,38.0,9.89,1066592,9.7302,9.9895,8.5214,10.0884,10.2064
2015-10-16,40.31,42.31,40.08,10.33,2124445,9.8231,10.015,8.5464,10.0815,10.2232
2015-10-23,42.07,42.42,41.02,10.17,1529643,9.876,10.0263,8.5697,10.0725,10.2376
2015-10-30,41.5,42.21,40.15,10.32,1335800,9.9442,10.048,8.5928,10.0572,10.2534
2015-11-06,41.96,42.5,40.97,10.15,1957777,9.9755,10.0554,8.6141,10.0248,10.262
2015-11-13,41.12,42.0,40.68,9.98,1067804,9.9763,10.0498,8.6345,9.9734,10.2653
2015-11-20,40.56,42.12,40.56,10.3,964726,10.0257,10.0682,8.6565,9.9477,10.2698
2015-11-27,42.02,42.51,41.07,10.35,583131,10.0753,10.0889,8.6786,9.9268,10.2844
2015-12-04,41.83,42.2,39.15,9.76,1105557,10.0263,10.0643,8.698,9.8787,10.2909
2015-12-11,39.0,39.14,37.5,9.39,1552532,9.9282,10.0143,8.7154,9.8466,10.2807
2015-12-18,37.7,39.23,37.01,9.33,1313620,9.8368,9.9639,8.7316,9.8065,10.2666
2015-12-24,37.62,38.89,37.11,9.53,658874,9.7901,9.932,8.7484,9.7783,10.2532
2015-12-31,38.25,38.43,37.02,9.42,746282,9.7333,9.8941,8.7647,9.7402,10.2385
2016-01-08,37.58,37.75,33.27,8.52,2002058,9.5461,9.7921,8.775,9.6854,10.2051
2016-01-15,34.36,34.95,31.35,8.17,2458738,9.3338,9.6716,8.7836,9.6042,10.1699
2016-01-22,32.86,33.32,30.5,8.23,1578229,9.1641,9.5649,8.7929,9.5533,10.1226
2016-01-29,33.1,35.95,32.79,8.93,1265826,9.1287,9.5182,8.8047,9.5408,10.0827
2016-02-05,35.98,36.66,34.53,8.9,1267915,9.0934,9.4723,8.817,9.5165,10.0468
2016-02-12,35.64,35.95,33.46,8.51,1581996,9.0043,9.4014,8.8278,9.4719,9.9996
2016-02-19,34.68,35.83,34.25,8.78,1151869,8.9694,9.3551,8.8398,9.4478,9.969
2016-02-26,35.91,37.35,35.31,9.4,1571485,9.0349,9.3581,8.8536,9.4231,9.9533
2016-03-04,37.23,38.37,36.81,9.54,1367687,9.1132,9.3719,8.8688,9.3836,9.9297
2016-03-11,37.66,39.61,37.51,9.96,893140,9.2432,9.4153,8.8863,9.3731,9.9118
2016-03-18,39.34,40.67,38.68,10.13,944173,9.3799,9.4684,8.9052,9.3637,9.8954
2016-03-24,40.15,40.92,39.28,10.07,804056,9.4859,9.5129,8.923,9.3598,9.8828
2016-04-01,39.9,42.33,39.84,10.56,827968,9.6513,9.5905,8.9428,9.3888,9.8798
2016-04-08,41.63,41.75,39.1,10.26,1296369,9.7443,9.6398,8.9596,9.3867,9.8707
2016-04-15,40.8,41.78,40.7,10.47,1176484,9.8556,9.7011,8.9772,9.3927,9.8685
2016-04-22,41.25,42.64,41.2,10.61,720780,9.9715,9.7683,8.9964,9.4353,9.866
2016-04-29,42.03,42.99,40.76,10.64,549553,10.075,9.8332,9.0142,9.4981,9.8642
2016-05-06,42.1,43.49,41.05,10.92,729916,10.2049,9.9137,9.0333,9.5774,9.8678
2016-05-13,43.46,43.86,42.34,10.84,694441,10.3028,9.9824,9.0526,9.6428,9.8752
2016-05-20,43.38,43.97,42.52,10.78,580204,10.3755,10.0411,9.0715,9.7105,9.8837
2016-05-27,42.63,42.9,42.06,10.85,661547,10.4483,10.101,9.09,9.8271,9.8882
2016-06-03,42.45,43.75,42.0,11.02,560672,10.536,10.1689,9.1093,9.9697,9.8927
2016-06-10,43.19,45.3,43.15,11.53,891938,10.6896,10.27,9.1295,10.1349,9.9032
2016-06-17,45.07,45.07,43.09,11.31,996675,10.7845,10.3468,9.1478,10.2535,9.9131
2016-06-24,44.43,45.1,42.52,11.02,757986,10.82,10.3964,9.1651,10.3593,9.9181
2016-07-01,42.46,46.44,41.68,11.8,1139395,10.9705,10.5002,9.1877,10.5235,9.9396
2016-07-08,46.11,46.98,44.42,11.84,943277,11.1049,10.5997,9.2095,10.6768,9.9759
2016-07-15,46.31,47.31,45.54,11.91,684664,11.2284,10.6966,9.2316,10.8025,10.0113
2016-07-22,46.56,48.12,46.42,11.95,668180,11.34,10.7897,9.2545,10.923,10.0485
2016-07-29,46.75,47.23,45.18,12.04,507476,11.447,10.882,9.2768,11.0269,10.0855
2016-08-05,47.18,49.09,46.17,12.51,710283,11.6112,11.0029,9.3023,11.146,10.1435
2016-08-12,49.05,50.63,48.92,12.79,631655,11.7922,11.1351,9.3298,11.2819,10.2035
2016-08-19,50.2,50.49,48.8,12.56,664841,11.9099,11.2405,9.3565,11.3817,10.2697
2016-08-26,49.1,49.68,48.59,12.45,645570,11.9926,11.3299,9.3826,11.4913,10.335
2016-09-02,48.44,48.82,47.49,12.61,514958,12.0872,11.4245,9.4091,11.5983,10.3994
2016-09-09,48.8,49.89,47.53,12.34,665371,12.1261,11.4923,9.435,11.6849,10.4581
2016-09-16,47.31,48.42,31.98,12.71,882160,12.2164,11.5828,9.4633,11.7883,10.5272
2016-09-23,33.01,34.63,32.75,13.43,1292269,12.4028,11.7194,9.4942,11.9137,10.5979
2016-09-30,34.28,35.03,33.69,13.45,1047514,12.564,11.8477,9.5249,12.0442,10.6602
2016-10-07,34.78,34.92,33.18,12.98,897250,12.6276,11.9314,9.5534,12.1543,10.7164
2016-10-14,33.42,34.23,33.06,13.21,643359,12.7172,12.0261,9.5826,12.2724,10.7743
2016-10-21,34.05,34.85,33.88,13.32,741399,12.8098,12.1219,9.6119,12.3874,10.8377
2016-10-28,34.34,34.49,33.71,13.16,670527,12.863,12.1984,9.6403,12.4685,10.9012
2016-11-04,33.68,34.24,31.03,12.46,1134804,12.8006,12.2176,9.6631,12.526,10.9444
2016-11-11,32.36,34.5,32.2,12.53,1203095,12.759,12.2408,9.6863,12.6017,10.988
2016-11-18,32.53,32.54,30.76,12.51,1328192,12.7209,12.2608,9.7096,12.6374,11.0431
2016-11-25,32.32,33.66,32.23,12.83,1401242,12.7376,12.303,9.7336,12.6867,11.1119
2016-12-02,33.03,33.06,31.03,12.57,6707119,12.7126,12.3231,9.7563,12.72,11.1768
2016-12-09,32.0,32.99,31.59,12.86,2610160,12.7355,12.363,9.7778,12.7654,11.2433
2016-12-16,32.76,33.21,32.04,13.04,2222628,12.7827,12.4133,9.8007,12.8158,11.3158
2016-12-23,33.25,33.99,33.01,13.2,1437770,12.8463,12.4713,9.824,12.8498,11.4093
2016-12-30,33.79,33.88,33.09,13.15,565322,12.8934,12.5217,9.8463,12.8681,11.5091
2017-01-06,33.7,34.65,33.2,13.6,1252634,13.0021,12.6016,9.8712,12.9202,11.6165
2017-01-13,34.7,34.72,33.96,13.6,1038064,13.0948,12.6759,9.8971,12.9781,11.7099
2017-01-20,35.3,36.27,35.3,13.95,1216342,13.227,12.7706,9.9259,13.0454,11.811
2017-01-27,35.78,36.08,34.9,13.98,1118865,13.3431,12.8603,9.9544,13.1275,11.9203
2017-02-03,35.39,35.71,34.3,13.88,2221869,13.425,12.9355,9.9829,13.1856,12.0223
2017-02-10,35.64,37.38,34.74,14.17,2136704,13.5396,13.0269,10.0122,13.2227,12.1178
2017-02-17,36.14,36.88,35.96,14.25,1704510,13.6493,13.1177,10.0425,13.2628,12.2119
2017-02-24,36.78,37.05,36.3,14.51,1544076,13.7812,13.2206,10.0732,13.3393,12.3029
2017-03-03,36.53,36.72,35.4,14.24,1926960,13.8523,13.2964,10.1025,13.3909,12.3851
2017-03-10,35.92,36.07,35.3,14.27,1080717,13.9168,13.3686,10.1322,13.4386,12.4692
2017-03-17,35.98,36.82,35.84,14.61,1424865,14.024,13.4608,10.1631,13.5115,12.5502
2017-03-24,36.75,38.37,36.58,15.23,1504539,14.2089,13.5916,10.1976,13.6499,12.6497
2017-03-31,38.24,39.25,38.15,15.38,2110652,14.3886,13.7238,10.2345,13.7922,12.7478
2017-04-07,38.57,38.67,37.88,15.11,2113211,14.4991,13.8263,10.2707,13.922,12.8378
2017-04-13,37.86,39.22,37.86,15.54,1391510,14.6599,13.9535,10.3087,14.0577,12.9358
2017-04-21,39.17,39.7,38.28,15.34,1247777,14.7641,14.056,10.3471,14.1958,13.0242
2017-04-28,39.8,40.31,38.86,15.66,1753196,14.9012,14.1745,10.3851,14.3355,13.1204
2017-05-05,39.62,40.19,38.81,15.94,1412701,15.0607,14.3051,10.4246,14.4803,13.2237
2017-05-12,40.35,40.41,39.28,15.85,1483684,15.1827,14.4198,10.4633,14.6132,13.3238
2017-05-19,40.07,41.0,38.79,15.75,2190319,15.2701,14.5184,10.5019,14.7431,13.4184
2017-05-26,39.62,40.84,39.62,16.12,1242840,15.4007,14.637,10.5417,14.8691,13.5101
2017-06-02,40.25,41.33,39.96,16.4,1435976,15.5544,14.7676,10.5833,15.0088,13.612
2017-06-09,40.85,40.89,39.92,16.14,1508315,15.6443,14.8691,10.6237,15.1181,13.7145
2017-06-16,40.12,40.44,39.03,16.17,1723397,15.7259,14.9659,10.6645,15.2277,13.802
2017-06-23,40.17,41.04,39.89,16.44,1114105,15.8365,15.0754,10.7068,15.3562,13.894
2017-06-30,41.09,41.55,40.53,16.44,870062,15.93,15.1768,10.7496,15.4699,13.9847
2017-07-07,41.0,41.54,40.25,16.23,699388,15.9763,15.2549,10.791,15.5688,14.0703
2017-07-14,40.36,40.8,40.0,16.23,818184,16.0155,15.3272,10.8322,15.6551,14.1542
2017-07-21,40.45,40.53,39.66,16.26,977962,16.0524,15.3959,10.872,15.7556,14.229
2017-07-28,40.43,40.85,40.13,16.19,887769,16.0731,15.4545,10.9105,15.8514,14.297
2017-08-04,40.16,41.21,39.8,16.18,1090039,16.0894,15.5082,10.9502,15.9297,14.3694
2017-08-11,41.3,43.48,41.25,17.09,2480721,16.2429,15.6252,10.9941,16.0227,14.4622
2017-08-18,42.79,44.74,42.55,17.77,1903267,16.4773,15.7838,11.0399,16.1422,14.5654
2017-08-25,44.1,44.91,43.71,17.6,1659588,16.6504,15.9185,11.0839,16.267,14.6706
2017-09-01,43.82,44.4,43.23,17.62,1670571,16.7994,16.0444,11.1282,16.3707,14.7688
2017-09-08,43.57,43.88,42.1,17.6,1988599,16.9224,16.1596,11.1719,16.4838,14.8522
2017-09-15,44.08,44.88,41.34,17.1,14621685,16.9502,16.2295,11.2117,16.5562,14.9252
2017-09-22,43.06,43.95,42.38,17.29,5285987,17.0032,16.3084,11.2537,16.624,15.0116
2017-09-29,42.6,43.54,42.6,17.51,1913004,17.0817,16.3976,11.2981,16.707,15.0976
2017-10-06,43.22,43.5,42.26,17.49,1639493,17.145,16.4788,11.3431,16.7941,15.1811
2017-10-13,42.99,43.44,42.76,17.53,979357,17.2035,16.5563,11.3888,16.8645,15.2685
2017-10-20,43.15,44.4,43.12,17.67,1217101,17.275,16.6387,11.4352,16.9279,15.3727
2017-10-27,43.45,43.6,42.29,17.25,1553552,17.2717,16.6842,11.4774,16.9836,15.4672
2017-11-03,42.5,42.79,41.99,17.17,1352605,17.2564,16.7204,11.5194,17.0335,15.5604
2017-11-10,42.3,43.68,42.25,17.65,947544,17.3166,16.7891,11.5637,17.0937,15.6568
2017-11-17,43.42,44.5,43.22,17.84,1276802,17.3968,16.8668,11.6103,17.1634,15.7621
2017-11-24,43.89,44.11,43.0,17.58,828746,17.4254,16.9198,11.6564,17.2309,15.8565
2017-12-01,43.5,44.54,42.33,17.86,1997560,17.4922,16.9894,11.7042,17.3123,15.9528
2017-12-08,43.37,44.23,43.14,18.03,1145369,17.5746,17.0663,11.7529,17.401,16.0495
2017-12-15,43.83,45.23,43.45,18.2,1993044,17.6702,17.15,11.8011,17.5014,16.1503
2017-12-22,44.21,44.64,43.14,18.0,1331852,17.7208,17.2129,11.8493,17.5924,16.2383
2017-12-29,44.1,46.88,43.93,18.37,1565924,17.821,17.2988,11.8984,17.6567,16.3337
2018-01-05,44.81,44.89,42.82,17.96,1753534,17.8428,17.3479,11.946,17.6665,16.4138
2018-01-12,43.89,44.0,42.16,17.9,1749343,17.8523,17.3892,11.9921,17.6816,16.4923
2018-01-19,43.79,44.17,42.74,17.61,1235856,17.815,17.4055,12.0356,17.6811,16.567
2018-01-26,42.83,43.41,42.32,17.78,1239518,17.8099,17.4334,12.0797,17.6903,16.6392
2018-02-02,43.37,43.37,40.82,16.93,2183737,17.6744,17.396,12.1198,17.6816,16.6927
2018-02-09,40.6,41.63,37.54,16.61,3340115,17.5105,17.3378,12.1584,17.6473,16.7348
2018-02-16,40.95,42.13,40.43,17.18,1444141,17.4595,17.326,12.1989,17.6306,16.7935
2018-02-23,41.9,42.24,40.06,16.45,1196599,17.3035,17.2608,12.2364,17.5782,16.837
2018-03-02,40.28,40.86,39.77,16.84,1679717,17.2328,17.2299,12.2757,17.5441,16.8816
2018-03-09,40.5,41.45,40.24,17.12,1547904,17.2151,17.2216,12.3149,17.5166,16.9194
2018-03-16,41.3,41.42,40.25,17.01,2396048,17.183,17.2056,12.3538,17.5043,16.952
2018-03-23,40.69,42.06,40.18,17.13,1264958,17.1742,17.1998,12.3921,17.5019,16.9924
2018-03-29,41.4,42.08,40.42,17.27,908967,17.1892,17.2051,12.4315,17.4831,17.027
2018-04-06,41.79,42.14,41.12,17.25,1131656,17.1993,17.2087,12.4696,17.454,17.0653
2018-04-13,41.36,41.91,41.16,17.09,941287,17.1823,17.1999,12.5077,17.4293,17.094
2018-04-20,41.18,41.6,40.85,17.11,824243,17.1718,17.1935,12.5455,17.392,17.1175
2018-04-27,41.26,41.38,40.55,16.97,921532,17.1411,17.1771,12.5822,17.3392,17.1399
2018-05-04,40.84,41.1,39.43,16.41,1421317,17.0291,17.1205,12.6168,17.2501,17.1531
2018-05-11,39.54,39.75,38.68,16.21,1349240,16.903,17.053,12.651,17.1606,17.1549
2018-05-18,39.07,39.19,37.98,15.93,2063842,16.7529,16.9697,12.6833,17.0384,17.1455
2018-05-25,38.59,38.81,38.05,15.82,960580,16.6087,16.8842,12.7144,16.931,17.139
2018-06-01,37.9,38.27,37.27,15.94,2384809,16.5051,16.8139,12.7481,16.8325,17.1342
2018-06-08,37.92,38.21,37.41,15.88,1546088,16.409,16.7448,12.7814,16.7461,17.1229
2018-06-15,37.68,39.34,37.64,16.27,1336969,16.3872,16.7094,12.815,16.6703,17.1194
2018-06-22,38.75,40.0,38.51,16.26,1219548,16.368,16.6763,12.8484,16.637,17.12
2018-06-29,38.55,38.68,37.77,16.12,1212249,16.3305,16.6354,12.8794,16.6128,17.1179
2018-07-06,38.47,41.25,38.26,17.09,1384274,16.4473,16.6691,12.9154,16.6083,17.1346
2018-07-13,40.95,40.95,39.64,16.91,1179795,16.5178,16.6865,12.9525,16.6313,17.1489
2018-07-20,40.71,40.75,39.25,16.73,1202210,16.5502,16.6897,12.9893,16.6255,17.1599
2018-07-27,40.0,41.24,39.35,17.2,1041647,16.6501,16.7274,13.0302,16.6296,17.1622
2018-08-03,41.05,42.31,40.45,17.34,1142451,16.7565,16.7729,13.0735,16.6464,17.1537
2018-08-10,41.3,41.62,40.55,17.09,919002,16.8078,16.7964,13.1151,16.6446,17.1434
2018-08-17,40.81,40.82,39.95,16.83,937255,16.8105,16.7986,13.1546,16.6223,17.1276
2018-08-24,40.07,40.68,39.86,16.96,759627,16.8341,16.8108,13.1928,16.6077,17.1149
2018-08-31,40.5,40.97,38.92,16.57,1280084,16.7935,16.793,13.2282,16.5818,17.1042
2018-09-07,38.8,38.93,38.21,16.45,1353300,16.7408,16.7676,13.2632,16.5486,17.0873
2018-09-14,38.73,39.83,38.13,16.86,1786358,16.7589,16.7744,13.2999,16.5429,17.0742
2018-09-21,39.86,39.95,38.81,16.54,1563477,16.7253,16.757,13.334,16.5493,17.0552
2018-09-28,38.97,40.19,38.41,16.94,1327106,16.7589,16.7709,13.3697,16.586,17.0435
2018-10-05,40.46,40.46,39.37,16.82,1037651,16.7677,16.7742,13.4034,16.6305,17.0265
2018-10-12,39.36,40.28,38.56,16.92,1200224,16.7909,16.7849,13.4399,16.6856,17.0198
2018-10-19,39.96,40.35,39.42,16.8,1001232,16.7922,16.786,13.4767,16.7288,17.0123
2018-10-26,39.56,39.63,36.93,15.96,1679755,16.6645,16.7249,13.507,16.7329,16.9786
2018-11-02,37.7,39.03,36.84,16.5,1547406,16.6388,16.7081,13.5393,16.7444,16.9518
2018-11-09,39.1,40.38,38.88,17.13,1076374,16.7145,16.7394,13.5739,16.7878,16.9428
2018-11-16,40.25,40.6,39.7,17.11,948923,16.7746,16.7665,13.6087,16.8369,16.9277
2018-11-23,40.43,40.43,38.56,16.95,760549,16.8013,16.78,13.6425,16.8298,16.9061
2018-11-30,40.26,40.33,38.04,16.41,1262980,16.7418,16.7529,13.675,16.8052,16.8705
2018-12-07,38.72,39.43,37.83,16.29,1381568,16.6716,16.7183,13.7034,16.7831,16.8362
