date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2020-10-09,210.83,221.16,209.43,203.29,3034729,454193800.7264,1760627.9302,24.1636,23.2738,17.471,0.0,100.0,100.0,13.9776,154.1296,180.8229,207.5163,0.6206,120.5258,25.5677,198.4879,29.8123,188.4294,186.5196,178.3307,20.7078,182.7847,10.9879,-23.2891,-0.7406,-0.0486,177.004,1,172.7776,10.0987,1.8767,8.222,17.471,-1.8571,19.3281,107.2305,151.9944,53.699,183.0379,183.8421,16.3735,37.2297,6.8758,358326173.0,30.2829,10.1923,22.4199,1.197,62.7839,132.824,155.9868,180.8229,170.7491,49.8392,59.7825,59.7825,89.45,180.6376,201.6798,12.918,188.1609,0.8212,56.9497,-6.3775,191.3585
2020-10-16,219.19,226.59,211.82,207.71,3887629,456118538.8743,2413504.1322,24.8495,23.263,17.5685,0.0,100.0,100.0,13.9629,154.5276,182.8571,211.1865,0.2484,126.1146,28.7408,202.167,33.7662,191.3961,189.3454,180.5072,20.5098,181.9427,3.0363,-16.3507,-0.7307,-0.0339,179.5138,1,177.8734,10.889,2.1336,8.7554,17.5685,-1.7077,19.2762,107.4571,152.5516,61.4375,186.885,186.7484,15.2201,24.3199,6.7222,362213802.0,30.7386,10.0688,13.261,1.276,64.3704,137.2223,156.4033,182.8571,171.3184,60.8786,79.3268,79.3268,89.138,183.6206,205.6728,13.7708,190.5416,0.8645,59.7206,-7.1119,194.2815
2020-10-23,222.76,228.67,220.76,210.79,3237874,457301529.5013,2837586.4933,25.5938,23.3067,17.9791,0.0,100.0,100.0,13.4921,153.5121,184.3266,215.1411,0.4298,130.5563,30.9434,205.7946,35.2704,194.3797,192.2046,182.7503,20.3792,186.161,1.324,-9.3507,-0.7789,-0.1073,181.9474,1,182.1662,11.6294,2.2992,9.3302,17.9791,-1.0339,19.013,107.6855,153.1339,60.2747,188.4228,187.7827,14.626,16.2398,6.4008,365451676.0,30.5652,10.1119,8.3474,1.2279,65.4717,142.4,156.8352,184.3266,171.8665,76.5582,90.5654,90.5654,93.1082,186.6134,209.4989,7.3724,192.6403,0.9096,61.9174,-4.615,197.1868
2020-10-30,222.98,223.0,200.03,194.2,3768983,456266107.2327,2423659.7834,24.3914,22.1757,16.8441,7.1429,92.8571,85.7143,14.268,155.6241,185.6762,215.7283,-0.6365,55.8722,11.0114,204.4789,8.7597,194.3519,192.4705,183.5983,20.3335,192.8702,-3.2621,-3.4389,-0.8468,-0.2227,183.9479,1,182.7552,10.7535,1.1387,9.6148,16.8441,-1.7524,18.5965,107.9148,153.5446,58.9845,188.4228,187.7827,22.5154,2.7123,7.3471,361682693.0,26.8386,9.3664,1.4164,1.1443,55.5057,148.0583,157.1961,185.6762,172.1358,80.8703,72.7189,72.7189,35.9104,189.4481,206.3187,24.3541,194.3413,0.9272,55.0091,-37.3427,197.5073
2020-11-06,212.45,239.56,211.03,222.23,6055450,461495123.8406,3697771.4334,24.2578,22.0278,16.3508,0.0,100.0,100.0,15.3849,155.2468,188.2985,221.3502,0.8835,135.5951,30.3146,210.2854,22.5211,198.6413,196.4388,186.4602,20.3911,197.1254,-1.9616,16.1883,-0.884,-0.2945,186.0979,1,187.594,12.1811,2.053,10.1281,16.3508,-1.7086,18.0594,108.1464,154.2315,67.4698,202.8133,194.9688,19.3893,26.0676,6.9229,367738143.0,30.6612,8.9526,13.2886,1.3383,65.1573,153.2639,157.6907,188.2985,172.9427,79.3228,74.684,74.684,95.0334,192.297,213.4728,29.905,196.092,0.963,65.3862,-3.2107,201.3326
2020-11-13,260.0,269.12,251.77,242.28,8140225,460129818.0913,3448422.4215,25.3316,22.9277,16.737,0.0,100.0,100.0,16.3948,154.3385,192.4057,230.4729,-0.0582,253.0483,40.2893,219.8486,39.2915,205.355,202.551,190.595,20.5467,192.3369,8.1492,19.5823,-0.8419,-0.2137,188.405,1,194.5708,14.76,3.7055,11.0545,16.737,-0.8751,17.6121,108.3812,155.112,70.1066,214.3344,215.4703,16.8953,49.0695,6.7669,375878368.0,38.7651,8.9751,25.3969,1.3211,70.1447,159.6395,158.2648,192.4057,174.1344,73.1828,72.1455,72.1455,85.4927,195.4246,225.602,29.5238,198.3375,1.033,66.0387,-13.0578,207.2958
2020-11-20,265.27,269.8,259.37,249.89,4430186,462283321.7366,3718128.7654,26.3519,23.7748,17.5597,42.8571,100.0,57.1429,15.9461,152.3199,196.4088,240.4976,0.1774,231.9094,43.5883,229.3234,39.6153,212.2059,208.8624,194.9869,20.7194,185.9845,13.2409,13.1575,-0.777,-0.1043,191.5452,1,201.2635,17.219,4.9316,12.2874,17.5597,0.1932,17.3665,108.6196,156.0597,70.3875,218.1372,215.7884,16.1299,54.9694,6.3814,380308554.0,37.294,9.2353,28.2015,1.2844,71.7942,168.8512,158.8932,196.4088,175.4122,79.6904,92.2417,92.2417,96.199,198.9971,237.0513,10.1126,201.5415,1.1277,65.8883,-3.4246,213.7122
2020-11-27,269.58,280.29,268.17,255.25,2636677,461682890.3406,3299405.1196,27.6504,24.7711,19.3364,35.7143,100.0,64.2857,15.6871,152.8169,201.0316,249.2464,0.2698,209.0629,45.8588,238.1397,44.5304,218.8275,215.0469,199.4506,20.8685,176.8743,16.37,1.2217,-0.6675,0.0545,195.2307,1,209.253,19.3769,5.6716,13.7053,19.3364,1.8533,17.4831,108.8617,157.0516,75.5056,220.8173,220.695,15.2251,61.0007,6.1459,382945231.0,39.6702,9.9914,31.4039,1.333,72.9294,178.0408,159.5189,201.0316,176.7216,85.0742,90.8354,90.8354,90.8145,203.0853,247.1181,12.3203,205.6972,1.2361,63.7756,-8.3833,220.3164
2020-12-04,270.74,277.05,265.3,257.95,4442924,465135136.8189,3926605.224,28.6143,25.6726,21.6449,28.5714,92.8571,64.2857,15.3517,153.1384,205.346,257.5536,0.4255,167.2823,47.017,245.7387,41.1454,224.8463,220.7673,203.7838,20.942,168.7134,8.1099,2.1106,-0.555,0.1957,199.3755,1,216.2843,21.0625,5.8857,15.1767,21.6449,3.7014,17.9435,109.1077,158.0606,67.3028,222.1691,220.695,15.6956,71.5613,5.9514,387388155.0,37.6413,11.0167,38.3937,1.315,73.5085,188.1407,160.1541,205.346,178.0784,92.1942,93.5056,93.5056,93.5035,207.6704,255.1481,10.9919,210.5394,1.3462,64.6328,-5.1269,226.6738
2020-12-11,274.1,276.93,268.85,256.96,3695323,466772421.0194,4347177.0374,29.5094,26.4691,23.419,21.4286,85.7143,64.2857,14.7951,155.5941,209.7082,263.8224,0.0718,141.4136,45.7851,251.4167,41.1454,229.7866,225.5927,207.7227,20.9123,164.788,12.4233,38.249,-0.4968,0.2624,203.6005,1,222.6471,22.0639,5.5097,16.5542,23.419,4.8146,18.6044,109.3574,159.0495,75.3708,222.1691,220.695,15.1229,63.7472,5.7578,383692832.0,36.2677,11.7138,32.9936,1.3299,72.8925,197.0285,160.7812,209.7082,179.4127,90.8523,88.2158,88.2158,80.3296,212.6458,260.3104,7.5587,215.9997,1.4452,65.3027,-6.3212,232.3105
2020-12-18,278.11,278.62,270.0,254.45,3527997,464882362.6662,3522649.0272,30.4065,27.4575,25.8346,14.2857,78.5714,64.2857,14.314,160.5603,214.128,267.6956,-0.7092,120.2406,42.5332,255.156,42.0696,233.5811,229.4405,211.184,20.8967,164.3406,34.7982,38.9093,-0.49,0.2699,207.7461,1,227.037,22.3971,4.6743,17.7227,25.8346,6.3117,19.5228,109.6107,160.0035,80.2651,222.1691,220.695,14.5146,51.1648,5.6254,380164835.0,35.596,12.715,25.1689,1.3054,71.2666,204.8499,161.3799,214.128,180.7002,86.5967,78.0686,78.0686,60.3728,217.8478,262.7699,8.0598,222.2221,1.5231,67.2277,-9.341,237.0059
2020-12-24,266.22,273.14,264.25,252.07,2702967,465341471.7967,3011181.4711,30.6862,27.2867,27.2034,7.1429,71.4286,64.2857,13.8856,163.5129,217.5616,271.6103,0.3633,93.379,39.3481,257.3584,34.3212,236.4249,232.4572,214.2123,21.5747,167.5401,42.1285,8.723,-0.5379,0.2158,210.9535,1,230.2513,22.2126,3.5919,18.6207,27.2034,6.6556,20.5478,109.8672,160.9242,74.88,222.1691,220.695,16.6607,44.3522,5.5087,377461868.0,34.0731,13.1596,21.3526,1.2977,69.674,211.7326,161.9615,217.5616,181.9677,74.6639,57.7071,57.7071,32.419,223.0958,263.2514,8.3164,228.9901,1.5754,63.261,-12.2143,240.8162
2020-12-31,270.99,272.75,263.0,254.83,1883353,467093472.9978,3085655.9011,30.8248,27.2769,28.2294,0.0,64.2857,64.2857,13.5453,165.2869,220.5758,275.8647,0.1456,82.6987,40.9963,259.6077,32.6277,239.2571,235.4408,217.2214,22.7864,170.5873,40.579,-16.4969,-0.5819,0.1635,213.4312,1,234.7542,22.0358,2.7321,19.3037,28.2294,6.4166,21.8128,110.1272,161.8633,79.9036,225.5803,222.8993,16.476,44.0455,5.3153,379345221.0,32.4343,13.4434,20.8955,1.3672,70.4982,217.7895,162.5482,220.5758,183.2596,62.2643,51.0172,51.0172,60.2599,228.2663,264.0786,9.1209,235.4824,1.6071,65.7398,-9.377,244.445
2021-01-08,273.51,286.37,264.2,262.55,4233629,469146315.2057,3488785.6067,31.5738,27.8687,28.9623,0.0,100.0,100.0,14.0592,167.6532,224.1291,280.605,0.3225,89.3225,45.4462,263.1332,41.3102,242.841,239.0557,220.5792,23.5965,173.5231,30.4748,-42.0046,-0.6228,0.1128,215.5223,1,239.8904,22.2618,2.3665,19.8953,28.9623,5.7482,23.2141,110.3909,162.8702,80.5365,228.3756,227.1645,14.7399,68.3534,5.3548,383578850.0,35.49,13.5449,35.1976,1.3589,72.7231,223.1195,163.1724,224.1291,184.866,54.9354,56.0819,56.0819,75.567,233.3277,266.9305,20.7396,241.2029,1.6286,66.7904,-6.5574,248.451
2021-01-15,277.17,293.8,276.74,266.77,3792968,469101848.9923,3322391.636,32.5643,28.7069,29.9695,21.4286,100.0,78.5714,14.1949,169.8065,227.6594,285.5123,0.4689,96.4912,47.7654,266.821,45.4409,246.5226,242.7511,224.0009,23.6852,175.757,16.5221,-43.7309,-0.6529,0.074,218.3304,1,244.566,22.5218,2.1011,20.4206,29.9695,5.2851,24.6844,110.6585,163.9092,81.1132,230.4851,230.6398,13.5562,44.5383,5.321,387371818.0,36.1375,13.7802,20.0413,1.3123,73.8827,228.9401,163.8098,227.6594,186.6045,58.7894,69.2691,69.2691,71.9805,238.2682,270.1054,15.9593,246.1171,1.6424,66.1602,-9.1316,252.3591
2021-01-22,288.62,291.18,271.68,257.42,3769096,466681896.0734,2182300.7523,32.9741,29.284,31.8644,14.2857,92.8571,78.5714,14.484,173.9005,230.8697,287.8389,-0.6897,75.803,34.1478,267.2618,38.3019,248.1986,244.7065,226.4761,23.5613,179.4615,6.476,-30.6537,-0.7004,0.0094,221.3945,1,245.953,21.7225,1.0415,20.681,31.8644,5.5906,26.2738,110.9295,164.8442,74.1818,230.4851,230.6398,14.671,15.1361,5.6267,383602722.0,32.8865,14.4277,6.2473,1.2393,67.0739,235.3668,164.411,230.8697,187.9169,62.5682,62.3535,62.3535,39.513,242.9549,268.7955,18.2419,250.0939,1.6342,57.4126,-19.7128,254.4153
2021-01-29,274.0,274.97,247.41,247.54,5934748,468154816.114,1986165.3353,31.3566,27.874,30.8392,7.1429,85.7143,78.5714,15.3043,178.5932,233.5008,288.4083,-0.3407,32.9065,21.4223,264.9591,10.3286,248.0969,245.084,228.0362,23.5832,185.036,-0.3642,-14.121,-0.7664,-0.0878,224.2385,1,246.051,20.0607,-0.4962,20.5569,30.8392,3.2874,27.5519,111.2032,165.6712,65.5083,230.4851,230.6398,23.4894,-2.3481,6.1826,377667974.0,28.9006,13.7681,-0.9397,1.1743,60.7112,274.8446,164.9469,233.5008,188.9575,60.382,49.5235,49.5235,37.077,247.1978,263.9655,25.969,253.0054,1.5963,57.6835,-30.8866,254.681
2021-02-05,267.77,287.85,263.59,261.44,5953013,469995195.236,2310942.8094,30.5183,27.388,29.434,0.0,78.5714,78.5714,15.8322,183.7793,236.8604,289.9415,0.4823,63.4612,31.2986,266.3797,19.6203,250.1496,247.2647,230.5105,23.8055,191.035,-0.7871,4.8044,-0.8294,-0.1914,227.1032,1,248.6273,19.6391,-0.7343,20.3734,29.434,1.0167,28.4173,111.4803,166.6289,72.1586,244.5022,235.766,21.0843,6.1929,6.0558,383620987.0,31.3775,12.967,2.4262,1.3462,65.6493,274.4106,165.5493,236.8604,190.2142,53.4812,48.5666,48.5666,69.1097,251.0298,264.8598,22.6948,255.2173,1.5536,61.0996,-17.1519,256.4502
2021-02-12,281.46,281.74,266.72,259.24,4842144,471678502.237,2769318.2938,29.7399,27.5357,27.7256,0.0,71.4286,71.4286,15.6484,191.9724,240.5031,289.0339,-0.3061,56.4458,28.5491,266.8121,19.6203,251.5485,248.8617,232.6388,24.0809,197.5722,5.08,11.4275,-0.8876,-0.3019,229.7789,1,249.6324,18.9097,-1.1709,20.0806,27.7256,-1.1703,28.8958,111.7607,167.555,63.875,254.5259,253.1461,19.8082,1.2927,6.0362,378778843.0,29.4784,12.0819,0.5011,1.1665,64.2746,273.981,166.1732,240.5031,191.9885,51.6116,56.7449,56.7449,64.048,254.4488,264.4856,13.2591,256.4814,1.5033,60.6402,-35.952,257.2861
2021-02-19,278.85,280.74,266.26,262.52,4021840,475139284.4469,3806237.3047,28.9804,27.6662,25.5995,78.5714,64.2857,-14.2857,15.5013,199.7326,243.9685,288.2044,0.0608,57.1254,30.8735,267.8176,19.1075,253.2361,250.6825,234.852,24.2218,203.9229,9.8822,-0.5059,-0.9331,-0.4055,232.5262,1,250.298,18.384,-1.3573,19.7413,25.5995,-3.2702,28.8697,112.0444,168.5046,61.5004,257.1546,253.1461,18.7668,5.5596,5.9049,382800683.0,27.6326,11.0242,2.1636,1.0835,65.4368,273.5556,166.8016,243.9685,194.1935,58.3303,69.6795,69.6795,75.8807,257.4901,265.0946,13.589,257.35,1.4504,61.4154,-28.4048,258.2063
2021-02-26,279.73,297.86,276.74,269.3,5999842,474946107.7159,3822944.5489,29.1225,28.3864,23.7327,71.4286,100.0,28.5714,15.8098,205.91,247.2693,288.6286,0.3423,96.4219,35.551,270.1673,30.969,255.7079,253.1652,237.404,24.2092,209.6834,5.4743,-22.5685,-0.9645,-0.4952,235.4494,1,251.2382,18.3039,-1.1499,19.4538,23.7327,-4.7514,28.4841,112.3317,169.5126,62.8445,258.4203,255.4898,17.0863,14.8518,5.8706,388800525.0,32.417,10.0979,5.8368,1.0777,67.7755,231.4476,167.4443,247.2693,196.9895,66.4365,72.885,72.885,78.7264,260.2445,267.6921,19.8204,258.1149,1.4023,58.3736,-21.2736,259.8384
2021-03-05,292.15,302.9,288.12,281.53,4620997,477747469.9026,4373581.431,29.4734,29.0438,22.3835,64.2857,100.0,35.7143,15.7491,211.2369,250.9602,290.6835,0.5304,136.884,43.0325,274.9603,34.0356,259.6807,256.9473,240.6726,24.2012,214.1266,-7.1566,-13.8548,-0.982,-0.561,238.6744,1,253.2879,19.008,-0.3566,19.3647,22.3835,-5.451,27.8345,112.6232,170.6328,64.3206,264.5345,257.8548,15.9271,29.4655,5.5941,393421522.0,32.3628,9.3882,11.6896,1.103,71.5163,231.9284,168.1551,250.9602,200.7295,75.0059,82.453,82.453,92.752,262.8803,273.6913,14.9592,258.9172,1.369,61.4386,-5.1708,262.916
2021-03-12,301.9,313.79,295.46,293.33,6207922,483122250.1612,5911401.0168,30.2407,29.875,21.8381,57.1429,100.0,42.8571,15.8529,215.767,255.0871,294.4072,0.5816,185.5453,49.1634,281.6132,40.2155,264.8571,261.798,244.573,24.4619,215.5828,-4.9305,14.7207,-0.9865,-0.5819,242.4564,1,256.9203,20.2841,0.7356,19.5486,21.8381,-5.2048,27.0429,112.9194,171.8597,72.8267,270.4327,262.9647,14.6926,38.493,5.4045,399629444.0,34.4593,9.0163,15.1051,1.1372,74.5817,232.9751,168.933,255.0871,204.3575,81.6561,89.6302,89.6302,97.4122,265.59,282.0753,17.2021,260.155,1.3555,67.9052,-1.8312,267.3162
2021-03-19,311.85,321.74,307.07,291.91,4222836,481190741.6704,5388538.0533,31.2461,30.8263,21.4022,50.0,100.0,50.0,15.7039,228.6628,259.9727,291.2826,-0.0545,217.5006,47.1152,286.4658,44.3168,269.0192,265.813,248.0795,25.0216,212.725,2.7422,19.913,-0.9771,-0.5406,245.5566,1,260.012,20.9397,1.1129,19.8268,21.4022,-4.6888,26.091,113.2201,173.0602,73.3182,270.4327,266.6952,13.7725,29.3582,5.3797,395406608.0,35.6949,8.7014,11.1818,1.136,73.5576,234.8203,169.7016,259.9727,208.0581,87.4606,90.2986,90.2986,80.7318,268.4309,287.5923,13.7673,262.1947,1.3493,65.2815,-14.2311,271.1905
2021-03-26,311.05,318.92,302.73,298.05,4318789,484799958.1726,5833159.5413,31.7801,31.2331,20.7087,42.8571,92.8571,50.0,15.6674,233.3016,263.7635,294.2253,0.404,179.6791,50.2985,291.7351,38.722,273.4852,270.1111,251.7809,25.4749,209.4123,6.289,28.3324,-0.9632,-0.4911,249.0334,1,264.5027,21.7043,1.502,20.2023,20.7087,-4.1428,24.8515,113.5256,174.3101,66.3222,272.793,266.6952,14.6754,31.2768,5.2567,399725397.0,33.2224,8.275,11.7242,1.1713,75.1492,237.5052,170.4918,263.7635,211.3395,89.8565,89.6406,89.6406,90.7778,271.454,293.5531,15.1938,265.0563,1.3505,68.539,-5.5247,275.5502
2021-04-01,318.5,320.72,313.68,296.75,2895118,483985706.2351,5225682.7571,32.3505,31.5877,19.5764,35.7143,85.7143,50.0,15.0203,234.4932,266.4871,298.481,-0.3253,162.3431,48.2704,295.4828,39.765,277.0648,273.6633,255.1121,25.6067,205.2354,15.5287,34.6466,-0.9411,-0.4263,251.7802,1,268.5429,21.9527,1.4003,20.5524,19.5764,-4.0237,23.6001,113.8356,175.5346,70.7008,272.793,266.6952,14.2143,39.3365,5.0615,396830279.0,32.9819,7.7,15.2813,1.1773,74.1352,240.0827,171.2713,266.4871,214.7163,88.3199,85.0203,85.0203,83.5515,274.6278,297.2277,6.6068,268.463,1.3505,67.4612,-7.3618,279.3221
2021-04-09,319.53,323.8,313.8,301.33,3578133,485622405.2163,5022875.316,33.0111,32.2924,18.6855,28.5714,100.0,71.4286,14.618,234.6376,269.0594,303.4813,0.1559,145.5313,50.7987,299.4601,41.5991,280.7984,277.3526,258.5359,25.4297,195.4945,23.9279,31.5397,-0.8703,-0.2671,255.6238,1,272.7905,22.2625,1.3681,20.8944,18.6855,-3.7203,22.4058,114.1504,176.7925,71.7016,274.4353,267.6637,13.5622,53.7949,4.8511,400408412.0,32.8831,7.2421,21.732,1.1825,75.3994,242.5571,172.0877,269.0594,218.252,87.6374,88.2513,88.2513,90.4248,277.9348,301.2221,9.3884,272.4346,1.3505,65.6133,-3.5164,283.2789
2021-04-16,322.44,323.48,314.4,301.35,2953988,487034333.4013,4932533.4839,33.6245,33.0944,18.7453,21.4286,92.8571,71.4286,14.1825,234.8407,271.3647,307.8887,-0.1465,123.311,50.8093,302.4855,41.5991,283.9604,280.5524,261.7074,25.1315,186.3775,33.8831,14.2051,-0.7813,-0.1111,259.5671,1,275.9537,22.253,1.0869,21.1661,18.7453,-2.6627,21.408,114.4698,178.0381,71.3563,274.4447,267.6637,12.9802,39.9124,4.7063,403362400.0,31.4718,7.1653,15.2664,1.1478,75.4047,245.6232,172.8797,271.3647,221.4535,86.7786,87.0642,87.0642,87.2165,281.3208,303.8614,8.5213,276.8414,1.3464,68.2581,-3.4905,286.7955
2021-04-23,320.0,320.0,308.45,298.55,3288749,489252459.3502,5152930.6742,33.549,33.2616,19.6207,14.2857,85.7143,71.4286,14.0181,235.5885,273.3945,311.2004,-0.1628,93.3163,45.7485,304.0394,32.5671,286.2043,282.9515,264.4362,24.6726,176.7118,32.2295,-13.5366,-0.6654,0.0574,263.65,1,277.8256,21.7681,0.4816,21.2865,19.6207,-1.123,20.7437,114.7937,179.2432,65.6545,274.4447,267.6637,15.0396,39.303,4.6955,400073651.0,29.5666,7.4044,15.1607,1.1191,72.8742,248.536,173.6708,273.3945,224.4359,86.2907,83.5565,83.5565,73.0284,284.6881,304.4993,11.881,281.4314,1.3331,68.1005,-7.3645,289.5684
2021-04-30,319.0,322.1,309.26,294.5,4448360,487956753.2443,4362374.7934,33.5929,32.4747,18.518,7.1429,78.5714,71.4286,13.8775,237.1893,275.2716,313.3539,-0.4042,81.2011,38.5318,304.1021,34.1633,287.4806,284.4914,266.6632,23.921,166.3964,24.8425,-23.278,-0.521,0.2352,267.8351,1,279.7804,20.8175,-0.3752,21.1927,18.518,-1.6462,20.1643,115.1217,180.3958,64.4225,274.4447,267.6637,14.1068,31.983,4.7122,395625291.0,28.7472,6.888,12.1832,1.1441,69.2659,251.3032,174.4409,275.2716,227.4806,78.5574,65.0514,65.0514,34.9095,287.9123,303.2205,12.0499,285.7788,1.3069,62.6211,-12.9487,291.4994
2021-05-07,317.0,321.3,305.48,300.59,4726043,491535879.6521,4781198.9907,33.2132,31.8657,18.95,0.0,71.4286,71.4286,14.0169,239.2316,277.5786,315.9256,0.1957,76.0932,43.1008,305.4946,28.2774,289.4977,286.6381,269.1764,22.9324,169.7781,17.5157,-24.859,-0.5704,0.1775,271.4261,1,284.6097,20.3213,-0.6971,21.0184,18.95,-0.8328,19.7828,115.4541,181.5977,72.6116,280.297,275.2317,14.7766,31.2889,4.6631,400351334.0,26.4283,6.9705,11.6185,1.2143,71.5504,253.9321,175.2366,277.5786,230.3948,70.5157,62.9392,62.9392,80.8797,290.9662,304.0768,15.8292,289.64,1.2763,69.8344,-5.7386,293.8893
2021-05-14,321.04,324.68,304.0,303.02,4350891,494691748.3658,5522021.7539,33.0689,31.4044,19.9891,0.0,100.0,100.0,14.4065,242.129,280.1264,318.1239,0.0387,75.2535,44.861,307.0579,31.1937,291.5782,288.8225,271.6834,21.9874,179.3255,10.6074,-18.6501,-0.6987,0.0118,274.6814,1,288.3235,19.8948,-0.8989,20.7937,19.9891,0.4118,19.5773,115.7909,182.812,72.2246,281.1317,277.7857,13.3501,21.4898,4.7543,404702225.0,25.4548,7.2901,7.6332,1.159,72.4305,256.4294,176.0262,280.1264,233.1145,65.1142,67.352,67.352,86.2669,293.8441,305.2908,19.4708,292.7975,1.2433,70.7338,-4.7904,296.0979
2021-05-21,320.95,321.53,301.0,287.94,4441799,492335626.0516,4573408.3521,32.5844,30.7824,20.0785,7.1429,92.8571,85.7143,14.779,245.4895,281.7816,318.0737,-0.737,43.7119,20.0306,304.4062,26.2855,291.0181,288.7045,272.8874,21.318,190.4686,7.8909,-14.4792,-0.8238,-0.1817,277.6586,1,288.2919,18.1307,-2.1304,20.2611,20.0785,0.6482,19.4303,116.1312,183.8632,72.0319,282.7693,277.7857,13.4493,-5.39,5.1327,400260426.0,23.0409,7.2838,-1.8375,1.1107,60.0153,259.3854,176.7427,281.7816,235.2453,64.2639,62.5005,62.5005,20.3547,296.3821,300.679,19.6214,295.144,1.1928,64.6809,-31.8125,295.8993
2021-05-28,307.78,311.0,302.22,290.13,3608803,493601584.2794,4172379.7283,32.1345,30.6285,19.4534,0.0,85.7143,85.7143,14.3138,247.8122,283.1605,318.5088,0.0421,30.6893,22.1215,302.6678,26.2855,290.8817,288.8947,274.1647,20.9283,199.1462,2.8294,-14.7288,-0.8999,-0.328,280.0403,1,288.4369,16.717,-2.8353,19.5523,19.4534,0.1627,19.2908,116.4752,184.9259,66.0236,286.1618,282.7032,12.8945,-1.7792,4.9336,403869229.0,22.0904,7.0229,-0.6095,1.1052,61.0607,262.1639,177.4692,283.1605,237.7038,58.4859,45.6053,45.6053,30.1943,298.517,297.766,8.2666,296.6206,1.133,63.8052,-33.846,295.7199
2021-06-04,312.37,314.64,306.09,290.97,2339497,492876477.0221,3398299.3704,31.98,30.7267,17.9869,0.0,78.5714,78.5714,13.8664,249.6988,284.3704,319.042,-0.3895,38.0723,22.9502,301.3477,29.9721,290.8952,289.1714,275.4095,20.754,208.8005,-1.9588,-8.9091,-0.9603,-0.4818,281.9348,1,288.5931,15.4857,-3.2533,18.739,17.9869,-1.1272,19.1142,116.8228,185.9863,64.0899,292.276,288.0431,12.3598,-7.0788,4.7656,406208726.0,22.9398,6.4638,-2.375,1.0805,61.4751,264.7758,178.2022,284.3704,240.1275,45.4243,28.1672,28.1672,33.9527,300.2367,295.7157,8.0501,297.2186,1.0684,61.8741,-41.7113,295.3893
2021-06-11,309.59,312.18,300.69,284.32,3089737,490480519.0874,2010343.5748,31.1497,30.6952,16.3021,0.0,71.4286,71.4286,13.6487,253.3185,285.7157,318.1129,-0.6623,13.0187,12.705,298.5173,20.3556,289.8839,288.5248,276.0697,20.7763,220.1967,-2.1075,0.3915,-0.9965,-0.6454,283.2926,1,288.5584,13.8142,-3.9398,17.754,16.3021,-2.5472,18.8493,117.1735,186.9697,57.6525,293.6715,291.4873,14.3208,-12.4309,4.8004,403118989.0,21.641,5.8363,-4.189,1.0099,56.3525,267.2309,178.9337,285.7157,242.6112,32.3158,23.1747,23.1747,5.3772,301.4885,291.7435,10.8181,296.9904,0.9952,56.0262,-75.2161,293.9661
2021-06-18,301.46,301.95,280.5,264.56,6501798,484275772.9308,-714452.4437,29.444,30.3451,13.1226,100.0,64.2857,-35.7143,14.1183,257.5032,286.5668,315.6303,-0.9543,-82.0841,-11.0316,291.2203,7.2701,285.9879,285.3294,275.2171,20.9265,233.7501,1.4172,-5.9098,-0.9884,-0.8064,284.1181,1,286.3884,10.7708,-5.5866,16.3574,13.1226,-5.102,18.2246,117.5264,187.7456,46.5581,283.7902,284.8965,22.4729,-36.7732,5.3365,396617191.0,19.4267,4.6915,-12.2035,0.9019,44.4842,305.6948,179.5745,286.5668,244.5059,21.6167,13.5081,13.5081,1.1942,302.077,281.7949,20.224,295.9237,0.9002,48.2026,-98.8909,289.8812
