date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2023-02-03,56.62,57.44,51.97,48.82,50331706,1899048102.1045,34416560.3371,22.3562,21.6091,42.8571,85.7143,42.8571,3.9996,34.5405,46.4781,58.4157,-0.7285,57.2693,12.5047,52.4772,9.5228,49.2008,48.6018,45.4631,19.7422,220.1692,3.1731,5.3264,-0.9964,-0.645,45.7437,1,47.4028,3.7377,0.1426,3.5951,5.4976,-0.9834,6.481,42.3762,35.2197,65.9658,48.8087,49.2864,18.9708,1.8403,8.1922,-470389360.0,22.9642,12.5243,3.9171,1.047,56.2524,44.1644,29.117,46.4781,40.4737,77.9934,59.5796,59.5796,26.4579,38.2614,0.0,48.1523,52.7268,5.0733,48.8757,1.3759,62.1396,-53.962,50.1018
2023-02-10,52.8,56.42,52.19,52.52,40058860,1938031795.93,36827458.8258,21.4395,22.0137,35.7143,78.5714,42.8571,4.0115,37.1998,47.4863,57.7728,0.8508,71.9466,22.504,52.9345,9.5228,49.7107,49.1236,45.9855,19.5518,220.386,4.1183,3.802,-0.9968,-0.6479,46.6001,1,47.4888,3.7252,0.1041,3.6211,5.052,-1.3784,6.4304,42.3412,35.3927,64.5336,48.8087,49.2864,17.5635,3.7214,7.6387,-430330500.0,21.2607,11.3271,7.6268,1.07,61.252,45.1521,29.1908,47.4863,40.8009,65.5645,53.9538,53.9538,62.1853,30.9888,44.9614,48.9641,53.095,4.166,49.3626,1.3664,64.0851,-22.4132,50.5089
2023-02-17,55.9,57.8,53.13,49.7,37735694,1903693527.7563,23539972.0772,20.9729,22.2931,28.5714,71.4286,42.8571,4.0355,40.3659,48.3123,56.2586,-0.5488,67.7025,11.9999,52.5702,14.9075,49.7093,49.2006,46.2607,19.2347,205.4521,5.5035,0.0123,-0.9424,-0.4298,47.6358,1,47.5037,3.4485,-0.1381,3.5866,4.6805,-1.5853,6.2657,42.3072,35.5358,56.2005,48.8087,49.2864,16.2122,6.1376,8.1194,-468066194.0,21.8927,10.3552,14.0887,0.9809,55.9999,46.0509,29.2509,48.3123,41.0811,50.0963,36.7556,36.7556,21.6236,14.9871,0.0,49.6917,52.3267,4.3468,49.8504,1.3342,56.4998,-46.4544,50.5081
2023-02-24,53.3,54.59,52.04,50.24,31386450,1918586705.9916,20702923.1116,20.1428,22.0037,21.4286,64.2857,42.8571,3.9169,42.0223,48.8561,55.6898,0.2431,33.9177,13.5333,52.3801,9.3516,49.7912,49.3395,46.5556,18.8094,193.4399,4.4474,-4.5854,-0.8521,-0.2324,48.5306,1,47.5214,3.2356,-0.2808,3.5164,4.2636,-1.7155,5.9791,42.2741,35.6828,58.1413,48.8087,49.2864,17.3619,4.4428,7.7962,-436679744.0,20.9441,9.322,9.7006,1.0171,56.7666,46.8688,29.323,48.8561,41.2996,43.5365,39.9001,39.9001,35.8913,17.9314,8.8328,50.326,51.884,2.3761,50.3522,1.2888,54.1263,-41.8372,50.5886
2023-03-03,54.03,56.14,53.12,52.17,36482784,1951445372.3757,28115258.465,19.8184,21.9582,14.2857,57.1429,42.8571,3.8381,44.2624,49.5162,54.7699,0.649,71.3512,18.9608,52.6793,15.6009,50.1573,49.7169,46.9716,18.3014,183.3616,2.2255,-6.945,-0.7474,-0.0586,49.2537,1,47.6448,3.1857,-0.2645,3.4503,4.3214,-1.3547,5.676,42.242,35.8477,64.3578,48.8087,49.2864,16.4526,3.0234,7.3569,-400196960.0,22.5351,9.314,6.1516,1.1104,59.4804,47.6131,29.4131,49.5162,41.6148,39.7468,42.5847,42.5847,70.239,25.0339,66.269,50.8836,52.1815,2.814,50.7998,1.2449,54.4423,-25.3586,50.9182
2023-03-10,55.47,55.73,50.66,47.52,38033294,1918513190.786,18113223.4705,18.6468,21.1214,7.1429,50.0,42.8571,3.9187,44.3971,49.5625,54.7279,-0.8817,-23.5715,2.2918,51.7378,3.4154,49.7517,49.4242,47.0123,17.7886,196.5193,-1.0716,-5.5618,-0.879,-0.2843,49.6061,1,47.6439,2.7394,-0.5687,3.3081,4.0467,-1.2696,5.3163,42.2106,35.9644,56.9428,48.8087,49.2864,19.1413,-2.0622,8.2463,-438230254.0,20.4951,8.6441,-4.159,0.9739,51.1459,55.1388,29.4871,49.5625,41.7645,39.8166,36.9652,36.9652,4.7652,25.0339,0.0,51.3294,50.7441,4.9664,51.0198,1.1752,48.3643,-65.0825,50.5784
2023-03-17,49.37,50.89,44.08,41.63,76858722,1855197855.9226,-7770963.1629,18.7914,20.9607,100.0,42.8571,-57.1429,4.0994,43.2059,49.3126,55.4192,-0.6887,-207.1552,-14.1213,49.4899,20.6717,48.5025,48.3852,46.6137,17.4335,233.6425,-1.8108,-0.832,-0.9886,-0.8053,49.5276,1,47.5867,1.8888,-1.1354,3.0242,3.1832,-1.7123,4.8955,42.1796,36.0211,55.8203,47.8429,48.1059,27.6738,-8.9156,9.8467,-515088976.0,18.1925,6.7654,-17.638,0.9557,42.9393,55.0594,29.5339,49.3126,41.833,35.3365,26.4597,26.4597,4.3748,22.0897,0.0,51.592,47.5811,6.4479,50.9612,1.0584,42.0141,-96.0253,49.4655
2023-03-24,44.89,48.91,43.82,41.53,64507309,1809700559.398,-32129909.9377,18.9813,21.0831,100.0,35.7143,-64.2857,4.1454,41.9475,48.935,55.9225,-0.0629,-188.6407,-14.3788,47.6364,21.4503,47.4298,47.4711,46.2371,17.2406,260.9876,-1.0649,-0.7236,-0.8091,-0.9877,49.2751,1,47.4643,1.1926,-1.4653,2.6579,2.1591,-2.2306,4.3897,42.1491,36.0762,46.438,47.7916,47.9848,25.8297,-12.524,9.9817,-579596285.0,16.7057,4.5546,-23.1696,0.9068,42.8106,54.7797,29.5886,48.935,41.8836,22.8336,5.0759,5.0759,6.0877,0.0,0.0,51.6449,45.1678,4.7428,50.6068,0.9154,41.0446,-95.1158,48.3574
2023-03-31,45.62,49.53,45.21,45.75,42473352,1843718568.1758,-28350120.8311,18.9444,21.1229,92.8571,28.5714,-64.2857,4.1794,41.6173,48.689,55.7607,0.8067,-110.225,-0.9537,47.1861,18.4646,47.1714,47.2417,46.2011,17.0528,283.6745,-1.7938,-0.1974,-0.5199,-0.9717,48.9964,1,47.4376,0.9704,-1.3501,2.3204,1.2759,-2.5552,3.8311,42.1192,36.1729,46.0775,47.7916,47.9848,23.7895,-7.4405,9.1351,-537122933.0,16.3735,2.6644,-13.9882,0.9309,49.5232,54.3612,29.6739,48.689,42.0059,16.4362,17.7732,17.7732,42.8571,13.4226,40.2678,51.533,44.8553,4.6217,50.0776,0.7836,41.5265,-65.6149,47.8528
2023-04-06,52.27,53.81,49.5,46.24,45217722,1801018770.3707,-37812859.059,17.6026,20.1627,85.7143,21.4286,-64.2857,4.1943,41.3887,48.531,55.6734,-0.6148,-30.3295,0.4902,46.943,0.1596,47.0274,47.1075,46.2036,16.8682,304.3905,-0.4084,-1.1848,-0.1841,-0.8252,48.8904,1,47.4192,0.8238,-1.1973,2.0211,0.3602,-2.9001,3.2603,42.09,36.2736,47.7876,47.7916,47.9848,22.0115,-6.6035,9.0717,-491905211.0,21.9413,0.748,-12.4975,0.9325,50.2451,53.9553,29.7558,48.531,42.1671,18.4656,32.5478,32.5478,48.6986,43.1536,89.1928,51.3011,44.8286,4.3887,49.4263,0.6663,40.9845,-62.2285,47.4451
2023-04-14,49.81,53.15,49.72,48.9,36341264,1823141846.4115,-31207286.0429,16.3567,19.733,78.5714,14.2857,-64.2857,4.1297,41.5189,48.6269,55.735,0.7796,-11.6862,8.2617,47.4111,0.1596,47.3155,47.3465,46.4033,16.8046,-33.4838,-2.0706,-6.2719,0.1996,-0.5517,48.9426,1,47.4318,0.9121,-0.8871,1.7993,-0.3794,-3.0362,2.6568,42.0615,36.3998,47.8877,47.7916,47.9848,20.7592,0.0774,8.4451,-455563947.0,20.6931,-0.7817,0.1585,0.9674,54.1309,53.5616,29.8496,48.6269,42.4301,36.5784,59.4141,59.4141,86.6867,76.4869,100.0,51.0121,45.7771,3.2892,48.749,0.5766,41.6502,-43.6032,47.4246
2023-04-21,52.3,52.76,49.09,46.4,44624234,1795783664.8039,-34372856.1349,15.3845,19.5144,71.4286,7.1429,-64.2857,4.079,41.3344,48.5074,55.6803,-0.6812,-41.8842,0.3527,47.1676,2.7453,47.1751,47.2207,46.4033,16.9053,-12.3444,-6.1461,-4.7383,0.5396,-0.2138,48.9463,1,47.3918,0.7718,-0.822,1.5938,-0.9083,-2.9442,2.0358,42.0337,36.4999,40.3939,47.3604,47.9848,20.5522,-6.1125,8.7903,-500188181.0,19.4539,-1.8718,-11.6395,0.8585,50.1764,53.1797,29.9186,48.5074,42.5694,52.3479,65.0817,65.0817,59.8599,84.7533,65.0671,50.6829,45.6495,3.4196,47.9741,0.4944,35.8454,-61.0562,47.0869
2023-04-28,49.5,50.98,46.98,45.98,46501651,1804386470.2389,-29805800.7037,15.0709,19.2071,64.2857,0.0,-64.2857,4.0538,41.7162,48.6284,55.5406,-0.0388,-78.5393,-0.9557,46.8668,10.9943,46.9918,47.0558,46.3722,17.2291,6.1151,-7.0302,3.5625,0.7784,0.1065,48.8653,1,47.3404,0.6196,-0.7794,1.3989,-1.12,-2.5577,1.4376,42.0065,36.5947,31.8951,47.1841,47.3587,22.6667,-3.7178,8.8158,-546689832.0,18.1763,-2.3092,-7.4803,0.8645,49.5222,52.8092,29.9819,48.6284,42.7423,63.1304,64.8954,64.8954,48.1395,55.0224,0.0,50.3245,45.4333,3.7271,47.2054,0.4179,40.5991,-60.533,46.7661
2023-05-05,48.84,49.58,44.6,42.63,46221148,1779512438.7851,-33142306.1531,15.3735,18.8648,57.1429,0.0,-57.1429,4.0957,41.1709,48.4699,55.7689,-0.6205,-130.8975,-10.9576,45.7902,19.308,46.3206,46.4655,46.095,17.7033,10.2169,-3.3454,8.9892,0.8213,0.1774,48.6527,1,47.0923,0.2256,-0.9386,1.1643,-1.6957,-2.4648,0.7691,41.9798,36.655,32.4952,47.0225,47.3416,24.6999,-7.6127,9.6078,-592910980.0,16.7054,-3.5142,-15.1521,0.8068,44.5212,52.4499,30.0291,48.4699,42.8411,56.713,40.1619,40.1619,12.4864,21.689,0.0,49.9148,44.1264,4.6403,46.5557,0.3306,41.3742,-86.1896,46.0667
2023-05-12,46.67,47.71,43.78,41.06,54157117,1733347975.1846,-46182996.2414,15.8476,18.6436,100.0,14.2857,-85.7143,4.0647,40.097,48.0657,56.0344,-0.6616,-139.6919,-15.2583,44.5358,22.0109,45.5119,45.7453,45.7223,18.0277,19.1643,0.4421,8.3381,0.9,0.3283,48.2821,1,46.8544,-0.2104,-1.0998,0.8893,-2.0461,-2.1382,0.0921,41.9534,36.6991,32.7595,46.7896,47.323,24.4532,-11.1069,9.8986,-647068097.0,15.6304,-4.2729,-21.2895,0.8411,42.3709,52.1013,30.0633,48.0657,42.7787,42.0992,21.2403,21.2403,3.095,0.0,0.0,49.4341,42.6309,3.6619,46.0979,0.2318,41.4653,-97.9308,45.2558
2023-05-19,44.38,45.76,42.95,42.18,48023857,1764623298.4266,-37368130.5877,16.4841,18.7285,100.0,7.1429,-92.8571,3.9614,39.364,47.6956,56.0272,0.3167,-128.2242,-11.1294,43.8102,24.7583,44.9995,45.2702,45.46,18.2326,23.2256,3.1075,3.4265,0.9287,0.3944,47.7715,1,46.5446,-0.4605,-1.0799,0.6194,-2.4403,-1.9076,-0.5327,41.9274,36.754,25.8971,46.6172,46.9363,24.6932,-5.3391,9.3913,-599044240.0,14.8925,-5.126,-11.2353,0.8032,44.4353,51.649,30.1118,47.6956,42.7489,24.8264,13.0769,13.0769,23.6493,8.8161,26.4484,48.8924,41.9422,2.6183,45.7065,0.1357,38.035,-84.3718,44.6679
2023-05-26,45.27,46.6,44.03,41.45,53741261,1729701934.2748,-41476289.5424,16.7456,18.4442,92.8571,0.0,-92.8571,3.8495,38.5934,47.2405,55.8876,-0.3074,-106.1481,-13.3306,43.053,20.1454,44.4528,44.7603,45.1627,18.5913,20.8476,2.7831,-3.9751,0.9125,0.3559,47.3137,1,46.2766,-0.7099,-1.0634,0.3535,-3.1211,-2.0017,-1.1194,41.9018,36.8009,33.1411,46.6172,46.1653,23.596,-0.1864,9.2881,-652785501.0,15.6831,-6.5854,-0.4476,0.8339,43.3347,51.0675,30.1513,47.2405,42.7092,16.5277,15.266,15.266,19.0535,13.3087,13.4779,48.2978,41.2198,2.3947,45.3504,0.0418,39.9228,-88.4003,44.0802
2023-06-02,43.58,47.44,42.73,43.58,46329041,1762850313.9288,-28839116.5392,17.3196,18.569,100.0,7.1429,-92.8571,3.888,38.5271,46.7168,54.9066,0.6773,-85.5251,-5.1968,42.9868,24.7807,44.3185,44.6028,45.0454,19.0751,22.1524,-0.1645,-7.1661,0.9215,0.3771,46.8362,1,46.1784,-0.7269,-0.8644,0.1374,-3.249,-1.6268,-1.6222,41.8766,36.8687,39.1895,46.6172,46.0628,23.9189,2.0499,8.9217,-606456460.0,14.4186,-6.8844,4.9361,0.8674,47.4016,50.5152,30.2123,46.7168,42.9066,20.7455,33.8937,33.8937,58.9781,46.6421,100.0,47.6851,41.477,4.3887,44.9613,-0.0353,42.2887,-69.8732,43.8557
2023-06-09,47.61,48.47,45.33,44.52,44018933,1780533612.5949,-15421121.9587,17.333,17.9899,92.8571,0.0,-92.8571,3.8203,38.6088,46.2835,53.9581,0.0548,-48.1885,-1.7187,43.1825,17.508,44.35,44.5923,45.0067,19.3946,23.6055,-2.7234,-6.7987,0.9311,0.4004,46.383,1,46.1025,-0.6567,-0.6353,-0.0214,-3.045,-1.0444,-2.0005,41.8519,36.9452,39.3294,44.9819,45.8717,22.6039,-1.2271,8.5805,-562437527.0,15.8682,-6.447,-2.6821,0.8534,49.1406,49.8732,30.2901,46.2835,43.152,34.4188,54.0969,54.0969,84.259,71.1593,100.0,47.0893,42.0528,2.9404,44.5625,-0.093,45.839,-61.1301,43.8205
2023-06-16,46.48,49.09,46.45,44.76,42893576,1780858563.9282,-8426628.5735,17.0975,17.9445,85.7143,0.0,-85.7143,3.7241,38.8,45.8794,52.9588,0.4943,-29.9972,-0.8281,43.4117,14.0361,44.4127,44.6143,44.9883,19.4932,28.582,-5.0379,-2.0512,0.9592,0.4784,46.0347,1,46.0806,-0.5756,-0.4433,-0.1322,-2.7359,-0.4735,-2.2624,41.8278,37.0233,45.5476,44.9819,44.9772,21.5317,-1.4774,8.3206,-519543951.0,16.2313,-5.7976,-3.1954,0.9419,49.586,49.2697,30.3767,45.8794,43.3912,54.1466,74.4491,74.4491,80.1103,100.0,100.0,46.5351,42.6121,2.473,44.2448,-0.134,45.7614,-52.1262,43.8894
2023-06-23,46.93,48.41,45.75,43.64,32371570,1768932196.0335,-8593941.1939,17.0915,18.0364,78.5714,21.4286,-57.1429,3.6361,38.612,45.6204,52.6288,-0.1278,-43.0983,-5.0882,43.3303,17.0126,44.2943,44.4848,44.8886,19.4876,32.6023,-3.9883,3.7111,0.9767,0.5388,45.6457,1,46.0452,-0.5943,-0.3697,-0.2246,-2.6998,-0.2384,-2.4614,41.8041,37.0895,48.5935,44.9819,44.9772,21.7659,-5.2571,8.3314,-551915521.0,15.4368,-5.747,-10.7506,1.0483,47.4559,48.7024,30.4606,45.6204,43.6325,68.0056,75.4706,75.4706,62.0426,88.6421,65.9264,46.0256,42.679,2.4917,43.9727,-0.1675,49.2034,-62.9234,43.8359
2023-06-30,46.67,49.71,46.51,46.01,52531127,1802092469.9522,2669876.3622,16.5445,17.7445,71.4286,14.2857,-57.1429,3.5905,39.0329,45.2953,51.5577,0.7656,-3.4432,4.322,43.8645,9.4343,44.5587,44.6886,44.9719,19.2786,39.2882,-2.2378,5.5258,0.995,0.6332,45.3414,1,46.0442,-0.4132,-0.1508,-0.2624,-2.581,0.0427,-2.6238,41.781,37.1788,57.6762,44.9819,44.9772,20.4679,-0.3899,7.8032,-499384394.0,16.9388,-5.5102,-0.8403,1.108,52.161,48.1692,30.5547,45.2953,43.9585,75.9694,77.9885,77.9885,91.8127,88.6421,100.0,45.5861,43.5866,2.9976,43.7711,-0.1821,57.9039,-39.9679,44.0793
2023-07-07,49.3,53.62,48.31,49.98,44867297,1842396990.9861,19859251.4767,16.0443,16.8235,64.2857,100.0,35.7143,3.6893,39.007,45.309,51.611,0.7627,85.8206,17.6064,45.2902,9.5416,45.3921,45.3935,45.3426,18.7819,51.3808,-0.0675,6.2632,0.9938,0.7813,45.1627,1,46.1609,0.0495,0.2495,-0.2,-2.4694,0.2403,-2.7097,41.7586,37.3067,58.0891,45.5196,45.0217,18.4968,3.9918,7.3822,-454517097.0,22.3989,-5.2743,8.681,1.0923,58.8032,39.8151,30.6589,45.309,44.3127,78.9973,83.5328,83.5328,96.7431,88.6421,100.0,45.2665,45.674,4.9741,43.7171,-0.1627,60.893,-2.4289,44.8083
2023-07-14,52.84,57.62,52.65,53.52,77416676,1904548406.9298,44861332.5986,16.6162,16.4864,57.1429,100.0,42.8571,3.7583,38.5291,45.4727,52.4163,0.8632,176.7244,27.318,47.3257,24.0507,46.6419,46.4765,45.948,18.214,67.302,2.1699,3.8625,0.9252,0.9226,45.048,1,46.5466,0.6939,0.7151,-0.0212,-1.856,0.8327,-2.6886,41.7372,37.4688,60.7079,47.29,46.8952,16.8601,10.8872,7.0228,-377100421.0,27.5383,-3.9658,25.5392,1.1575,63.659,39.9193,30.7674,45.4727,44.7017,85.4435,94.8093,94.8093,95.8719,100.0,100.0,45.1208,48.4837,4.6556,43.9423,-0.1033,68.3006,-3.2415,45.9692
2023-07-21,56.62,57.91,54.7,52.47,64667410,1892662496.6806,47229273.1966,17.2143,16.2994,50.0,100.0,50.0,3.7047,38.4858,45.4876,52.4893,-0.19,179.3557,22.7031,48.7035,24.9901,47.5381,47.2753,46.4309,17.8092,93.2479,2.4741,0.8296,0.6659,0.9984,45.2478,1,46.6803,1.1072,0.9027,0.2045,-1.2878,1.2727,-2.5606,41.7166,37.6188,62.7331,47.29,47.0311,15.8826,11.4034,7.0609,-441767831.0,26.4655,-2.7535,27.77,1.0729,61.3515,40.2004,30.8709,45.4876,45.1133,90.224,92.33,92.33,84.375,95.253,85.7591,45.1536,50.2089,3.007,44.4117,-0.0259,63.6867,-12.3326,46.9209
2023-07-28,56.22,58.22,55.92,53.54,44208666,1895737882.1415,44882937.6154,17.845,16.4579,42.8571,100.0,57.1429,3.5939,37.9916,45.7883,53.5849,0.4043,175.8633,25.6569,50.071,26.0431,48.4607,48.1099,46.9571,17.5038,112.689,1.8473,0.9221,0.3796,0.9226,45.6812,1,47.0966,1.5036,1.0393,0.4643,-0.4058,1.8531,-2.2589,41.6969,37.778,69.5432,47.2994,47.1762,15.2025,11.3532,6.7132,-397559165.0,25.9094,-0.8671,26.9148,1.1537,62.8285,40.6218,30.9924,45.7883,45.5006,92.503,90.3698,90.3698,90.8625,92.8452,92.7766,45.3612,51.8376,2.1545,45.1371,0.0652,63.3236,-6.8082,47.9809
2023-08-04,57.57,58.7,56.44,54.02,36953874,1899095835.3911,40911245.6739,18.5501,16.9618,35.7143,100.0,64.2857,3.4881,38.0796,46.4078,54.7359,0.0443,153.8619,27.0268,51.281,27.7176,49.3163,48.8982,47.4805,17.155,132.6646,2.2061,3.4441,0.0407,0.7353,46.1906,1,47.5975,1.8358,1.0972,0.7386,0.4741,2.3193,-1.8452,41.6781,37.9404,76.0309,47.5429,47.3987,14.545,12.5764,6.4568,-360605291.0,25.6998,1.0088,30.3442,1.1748,63.5134,41.1784,31.1267,46.4078,45.8981,90.3852,88.4558,88.4558,90.13,91.8456,97.0011,45.7289,53.1776,2.1123,46.0615,0.1628,63.7284,-6.3306,49.038
2023-08-11,57.9,60.12,56.08,55.88,41632371,1931041466.604,45731777.477,19.5569,17.7023,28.5714,100.0,71.4286,3.5093,38.1544,47.1251,56.0958,0.4332,147.0668,32.1531,52.7002,32.6444,50.3256,49.8287,48.1024,16.8612,147.641,4.4366,5.0866,-0.2188,0.5352,46.6946,1,49.0873,2.2232,1.1877,1.0355,1.4861,2.8278,-1.3417,41.6603,38.1198,82.4273,48.4703,48.0662,13.4246,12.2973,6.2804,-318972920.0,26.4372,3.1533,28.2181,1.3108,66.0766,41.8686,31.2677,47.1251,46.2903,90.1308,91.5669,91.5669,93.7082,96.5926,100.0,46.249,54.7674,3.7845,47.2262,0.2688,69.5762,-2.668,50.2659
2023-08-18,59.45,59.8,56.96,54.36,31031692,1923392810.1251,41112715.4735,20.4917,18.4879,21.4286,92.8571,71.4286,3.4486,38.0782,47.5556,57.0329,-0.5,121.6307,24.4499,53.445,32.6444,50.9462,50.4328,48.5659,16.8326,161.5915,6.8239,2.2863,-0.4476,0.3158,47.1692,1,50.0453,2.3803,1.0758,1.3045,2.383,3.156,-0.773,41.6434,38.2822,83.945,48.6613,48.0662,12.6848,9.8358,6.3441,-350004612.0,24.9805,5.0375,22.0913,1.3238,62.2249,42.7355,31.4019,47.5556,46.677,87.2606,81.7591,81.7591,61.4391,71.8285,18.4845,46.8842,55.3585,2.6604,48.5219,0.3663,67.8071,-11.864,51.1652
2023-08-25,58.49,58.83,55.52,52.89,40901656,1905722306.1734,29863146.5353,20.6589,18.7023,14.2857,85.7143,71.4286,3.4238,38.1559,47.8882,57.6206,-0.6133,88.2351,17.313,53.6546,22.8322,51.2451,50.7602,48.8861,17.1957,174.8707,6.4625,-2.2744,-0.6411,0.0894,47.603,1,50.3961,2.3589,0.8436,1.5154,3.057,3.1903,-0.1333,41.6273,38.4282,83.4654,48.6613,48.0662,14.6785,8.131,6.4735,-390906268.0,23.3645,6.4483,18.1666,1.2538,58.6565,43.5504,31.5169,47.8882,47.0018,77.2844,58.5274,58.5274,20.4348,39.4948,0.0,47.5838,55.2109,3.1006,49.7812,0.4444,59.7487,-20.7762,51.7418
2023-09-01,56.62,60.49,56.62,56.32,32591550,1932081880.2044,30933355.8399,21.2777,19.2986,7.1429,100.0,92.8571,3.4489,37.8585,48.2591,58.6597,0.9044,104.5959,27.7195,54.6518,29.3228,52.0254,51.5012,49.4366,17.8208,179.2157,4.5952,-4.0167,-0.6974,0.0137,48.0437,1,51.4416,2.5888,0.8588,1.7301,3.8803,3.2957,0.5846,41.6122,38.6071,83.229,49.9484,48.2395,13.5308,12.6742,6.124,-358314718.0,24.7583,8.1575,29.0406,1.3588,63.8597,44.3164,31.6518,48.2591,47.4188,66.1432,58.1431,58.1431,92.5553,29.5361,70.1238,48.3418,56.2225,3.7751,50.9513,0.5224,60.9258,-2.0571,52.6736
2023-09-08,60.2,61.38,59.82,56.6,33922598,1913380960.7942,22608752.9395,22.1492,19.7411,0.0,100.0,100.0,3.3073,37.7984,48.7689,59.7393,-0.0192,110.0932,28.5132,55.5002,33.4785,52.7289,52.1807,49.967,18.4145,188.4431,3.2028,-3.77,-0.8033,-0.1468,48.6203,1,52.2693,2.7618,0.8254,1.9364,4.5179,3.1569,1.361,41.5981,38.787,83.207,50.1205,50.0994,13.102,10.5851,5.8435,-324392120.0,26.2898,9.4287,23.0045,1.2987,64.2566,45.1807,31.78,48.7689,47.9038,60.3479,64.3734,64.3734,80.13,48.5321,75.4724,49.146,57.008,1.4674,51.9797,0.596,59.8754,-7.4519,53.5012
2023-09-15,61.01,62.12,60.07,56.98,54439320,1886028521.9649,8444843.6764,23.146,20.1218,0.0,100.0,100.0,3.2088,37.8695,49.3189,60.7682,-0.2098,102.2367,29.6555,56.253,36.1045,53.3835,52.8211,50.4868,18.9377,191.05,2.4228,-2.6915,-0.8295,-0.1917,49.1483,1,53.0015,2.8967,0.7682,2.1285,5.0392,2.9121,2.1271,41.585,38.969,83.8111,50.3133,50.6442,12.5396,7.0083,5.6311,-269952800.0,26.7108,10.3886,14.0235,1.2799,64.8277,46.1852,31.9143,49.3189,48.3798,68.6317,83.3788,83.3788,77.451,81.8654,100.0,49.9826,57.6572,1.9283,52.9109,0.6631,57.3568,-9.3,54.2562
2023-09-22,61.0,61.78,58.62,55.54,33476836,1861358587.3532,-5966720.551,23.3264,20.2089,7.1429,92.8571,85.7143,3.1916,38.6417,49.9642,61.2867,-0.6212,81.0311,21.7839,56.4709,25.6719,53.7145,53.183,50.8607,19.4155,197.6893,1.8339,-3.366,-0.8885,-0.3039,49.7761,1,53.2861,2.8537,0.5802,2.2735,5.294,2.4356,2.8584,41.5727,39.1347,78.0313,50.3133,50.6442,14.7487,2.0188,5.747,-303429636.0,24.9368,10.7941,3.7723,1.2408,60.892,47.2874,32.036,49.9642,48.7032,72.8599,70.8277,70.8277,54.902,70.5656,36.2243,50.8196,57.5631,2.9677,53.7083,0.7133,53.1081,-18.6,54.6995
2023-09-29,58.93,61.41,58.2,54.84,38592097,1825170982.3781,-22834169.2678,23.2812,19.9129,0.0,85.7143,85.7143,3.1793,39.9193,50.6529,61.3865,-0.1963,69.3271,18.0744,56.4447,22.6931,53.8875,53.4038,51.1554,19.9174,200.6951,-0.0241,-1.5275,-0.9114,-0.3534,50.2516,1,53.4771,2.7321,0.3668,2.3652,5.3498,1.8518,3.4979,41.5613,39.2917,76.3266,51.4983,51.0002,14.6464,2.3719,5.7975,-342021733.0,23.2451,10.8306,4.5207,1.2565,59.0372,48.2905,32.156,50.6529,49.0206,69.8171,55.2448,55.2448,33.3813,45.4081,0.0,51.6253,57.1771,3.0194,54.3217,0.7446,43.9626,-24.1737,54.9472
2023-10-06,58.32,58.64,54.81,52.39,43019418,1802144923.1353,-34985129.0231,21.7566,18.9005,0.0,78.5714,78.5714,3.2095,41.1424,51.1635,61.1846,-0.6841,28.7075,5.8722,55.7878,1.9374,53.6576,53.2691,51.2471,20.6429,204.5476,0.7624,2.298,-0.937,-0.4154,50.5438,1,53.4212,2.4105,0.0362,2.3743,5.0193,1.0164,4.003,41.5506,39.4227,69.4057,53.4795,51.8432,20.5687,-1.1416,6.1259,-385041151.0,21.3814,10.1131,-2.1325,1.1387,52.9361,49.2032,32.2586,51.1635,49.1366,53.1862,33.4861,33.4861,12.1751,12.0748,0.0,52.3542,55.97,3.6026,54.6815,0.748,41.3582,-45.8252,54.7623
