date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2024-02-16,249.25,250.4,243.44,241.59,4367578,370507627.0924,3367638.449,17.6171,24.7755,0.0,92.8571,92.8571,8.3561,223.0977,235.5257,247.9537,-0.6533,128.3164,15.0656,242.2265,20.1752,238.5948,237.9187,233.5506,21.8509,116.6677,0.336,7.0341,0.3145,0.8936,235.4709,1,235.5413,5.0442,0.1577,4.8865,1.1317,0.8323,0.2994,125.4217,190.1596,238.5238,237.6924,15.5228,11.9618,3.4588,428877440.0,23.3694,5.2093,1.0299,57.5328,219.2043,192.3837,235.5257,223.2323,90.4081,83.8496,83.8496,62.2015,70.9094,12.7282,238.3544,242.4835,7.0788,235.5339,0.2722,62.4596,-32.4276,238.6521
2024-02-23,245.1,249.21,234.9,241.72,4805828,372372550.2178,3292946.1384,16.371,23.118,57.1429,85.7143,28.5714,8.7687,223.0691,235.7827,248.4962,-0.0189,68.101,15.2596,242.5971,0.1724,239.0749,238.425,234.1554,21.0355,138.6692,4.0637,10.2715,-0.064,0.6604,235.6832,1,235.7032,4.9195,0.0264,4.8931,1.0179,0.713,0.3049,125.7479,190.6751,238.5238,237.6924,20.6078,9.705,3.6277,433683268.0,20.679,4.183,1.034,57.6298,220.3872,192.8762,235.7827,224.5317,83.0851,71.4165,71.4165,58.1504,38.1014,1.576,238.7137,242.7024,14.1329,236.3795,0.2726,67.0377,-31.8486,239.2989
2024-03-01,244.87,245.29,239.07,238.58,3846773,371716990.8319,2754444.376,15.214,21.6174,50.0,78.5714,28.5714,8.581,223.2975,235.5066,247.7157,-0.5177,57.9144,8.7182,242.0784,0.1724,238.9982,238.4451,234.4828,20.3339,161.5278,7.3614,7.4058,-0.4466,0.3168,235.6361,1,235.7284,4.5153,-0.3022,4.8176,1.7831,1.3238,0.4592,126.075,191.1542,238.5238,237.6924,19.5544,5.3807,3.5968,429836495.0,19.622,2.3074,1.0103,54.3591,221.5227,193.3294,235.5066,225.7631,69.5209,53.2965,53.2965,39.5376,4.768,0.0,239.1094,241.7027,6.1409,237.3654,0.2679,63.3741,-46.0134,239.4514
2024-03-08,242.05,243.49,234.87,233.52,4672610,368844040.3679,1369623.5641,14.735,20.7069,42.8571,71.4286,28.5714,8.576,223.5442,235.626,247.7077,-0.6404,-1.6417,-1.0219,240.3685,8.5084,238.1555,237.7886,234.4116,19.7676,178.6452,9.7867,2.757,-0.6902,0.0236,235.6207,0,235.6902,3.7439,-0.8589,4.6028,2.181,1.3599,0.8211,126.4025,191.5778,238.5238,237.6924,21.622,-2.3004,3.6725,425163885.0,18.2311,-0.9755,0.9759,49.489,222.6127,193.7278,235.626,226.7632,53.5032,35.7967,35.7967,9.7019,0.5253,0.0,239.4466,239.1299,8.5103,238.3307,0.2545,56.1006,-68.8196,238.9069
2024-03-15,236.72,238.76,231.98,231.92,4717271,367661243.8045,302250.365,14.6344,19.738,35.7143,64.2857,28.5714,8.4423,226.0494,236.188,246.3266,-0.2661,-58.8394,-3.9491,238.565,13.3261,237.1969,237.0067,234.2274,19.2882,188.2117,10.0732,-7.3774,-0.8009,-0.1428,236.0323,0,235.6554,2.9695,-1.3066,4.2762,2.4694,1.2423,1.227,126.7304,191.9813,239.0746,237.6924,22.4849,1.1974,3.6401,420446614.0,17.1969,0.519,1.01,48.0255,223.6592,194.1424,236.188,227.6298,36.7361,21.1152,21.1152,14.1062,0.0,0.0,239.6594,236.6061,6.705,239.1731,0.2338,54.3951,-76.0232,238.2045
2024-03-22,235.61,238.25,233.68,232.26,4753709,365362404.2224,-893328.5712,14.5409,18.8383,28.5714,57.1429,28.5714,8.1621,226.9441,236.4331,245.9222,-0.1641,-65.0109,-3.2565,237.176,13.3261,236.4375,236.3739,234.0817,18.8129,202.8141,4.5917,-15.4249,-0.926,-0.3877,236.2843,0,235.6396,2.3558,-1.5363,3.8921,2.4137,0.9104,1.5032,127.0587,192.3841,239.0746,237.6924,21.5956,-1.4973,3.5142,425200323.0,16.5167,-0.6406,1.0011,48.3717,224.6638,194.5455,236.4331,228.5314,23.5192,13.6458,13.6458,17.1293,1.2018,3.6054,239.7236,234.823,4.5194,239.5906,0.2093,51.4154,-74.5062,237.525
2024-03-28,234.65,236.26,230.59,233.12,4995775,369424224.8132,-8819.896,14.8891,18.2457,21.4286,50.0,28.5714,7.9796,226.7945,236.361,245.9274,0.1905,-92.4037,-1.395,236.2595,19.4153,235.9273,235.9402,234.0106,18.3425,227.0841,-1.291,-13.0987,-0.9993,-0.7324,236.4593,1,235.6288,1.9168,-1.5803,3.497,2.6046,0.8773,1.7273,127.3873,192.7915,239.0746,237.6924,23.247,-3.9444,3.423,430196098.0,15.6877,-1.6638,0.9997,49.3025,225.6283,194.8787,236.361,229.4219,19.0542,22.4017,22.4017,35.9696,7.9227,20.1627,239.6467,233.8017,5.6072,239.5275,0.1838,50.8984,-70.6244,236.9578
2024-04-05,235.43,235.43,226.02,225.13,3714668,366999728.28,-417604.3444,15.7922,18.029,100.0,42.8571,-57.1429,8.0959,225.2218,235.9292,246.6366,-0.8263,-158.0256,-16.4586,233.5265,27.533,234.2663,234.4989,233.3528,17.9424,253.1228,-4.3872,-10.4827,-0.8819,-0.9569,236.2185,1,235.1992,0.9135,-2.0668,2.9803,2.3259,0.42,1.9059,127.716,193.1148,236.2763,236.1442,25.2683,-15.9137,3.5961,426481430.0,14.358,-6.602,0.9547,41.7707,248.7746,195.2036,235.9292,230.0556,18.9801,20.8928,20.8928,9.5794,7.9227,0.0,239.3673,230.277,9.6075,238.9165,0.1505,48.5694,-93.5992,235.3259
2024-04-12,227.27,229.77,221.05,220.07,4756109,363858078.2984,-1546486.218,17.1761,18.3363,100.0,35.7143,-64.2857,8.1336,222.3824,235.125,247.8675,-0.5436,-209.1935,-24.3455,230.0643,35.1661,232.0818,232.5747,232.3687,17.6125,276.0424,-8.2787,-6.3609,-0.6287,-0.9944,235.7549,1,234.582,-0.2869,-2.6137,2.3269,1.8336,-0.1398,1.9734,128.0443,193.3844,233.7447,233.6891,27.6666,-24.5608,3.696,421725321.0,13.2706,-10.0401,0.9538,37.8272,248.522,195.5185,235.125,230.6408,20.421,17.9686,17.9686,8.3569,6.7209,0.0,238.822,225.9151,8.6235,237.816,0.1081,41.6154,-95.1489,233.1208
2024-04-19,225.03,226.4,220.54,220.06,4765417,362307588.2241,-2361049.6246,18.5139,18.3187,100.0,28.5714,-71.4286,7.9662,219.9998,234.163,248.3262,-0.4287,-192.1349,-24.3605,227.2836,35.9056,230.2319,230.9057,231.4567,17.3209,303.1849,-8.8479,0.363,-0.2048,-0.8369,235.2026,1,233.6494,-1.2248,-2.8414,1.6165,0.5107,-1.3937,1.9044,128.3723,193.6511,233.7397,233.4394,26.6781,-27.3647,3.6201,416959904.0,12.5816,-11.0599,0.9414,37.8197,247.9237,195.826,234.163,230.8961,16.1862,9.6971,9.6971,11.155,0.0,0.0,238.0043,222.7241,5.7902,236.1885,0.0618,39.6955,-93.6318,231.0158
2024-04-26,224.53,224.96,219.66,218.69,4678825,360245733.1393,-3135684.0339,19.8532,18.6375,100.0,21.4286,-78.5714,7.7723,218.0231,233.6164,249.2096,-0.6384,-176.5729,-26.5283,224.7268,37.2637,228.4566,229.2773,230.5112,17.044,-40.7743,-7.1137,3.1181,0.0737,-0.6531,234.4391,1,232.0246,-2.0546,-2.9369,0.8823,-1.574,-3.1904,1.6164,128.7,193.9015,233.0574,232.9994,26.1994,-22.8946,3.554,412281079.0,11.9745,-9.4768,0.9225,36.7358,247.0291,196.1329,233.6164,231.0429,12.3836,9.485,9.485,8.9431,0.0,0.0,236.9285,219.9707,5.2512,234.2102,0.0135,39.3171,-95.3454,228.8594
2024-05-03,221.79,237.57,217.34,234.7,6864260,366947123.8957,-1035257.0485,18.702,17.9552,100.0,14.2857,-85.7143,8.6461,218.169,233.751,249.333,0.7682,-61.7753,7.1075,226.6841,3.7373,229.4177,230.0008,230.8218,16.7745,-23.0699,-4.8936,0.8683,0.3735,-0.3919,234.0602,1,232.0738,-1.4041,-1.8291,0.425,-2.9164,-4.0107,1.0943,129.028,194.3095,233.0574,231.8547,21.8693,-7.0121,3.6839,419145339.0,20.2935,-2.901,0.9737,53.5538,245.8369,196.4706,233.751,231.3701,19.6065,39.6373,39.6373,98.8136,33.3333,100.0,235.792,223.6314,20.0061,232.3448,-0.0174,54.6721,-41.5816,229.0127
2024-05-10,238.55,249.39,237.08,245.56,3988728,370235676.9684,964480.6095,18.5653,17.9928,92.8571,7.1429,-85.7143,8.8978,217.9649,234.3693,250.7738,0.7932,95.3172,22.2109,230.9993,16.7875,231.9014,232.0756,231.9136,16.6002,-0.9287,-6.193,-4.5964,0.6956,-0.0162,234.1481,0,232.1471,-0.0122,-0.3498,0.3376,-3.0082,-3.5259,0.5177,129.357,194.8221,233.0574,231.8547,19.7329,6.9859,3.6234,423134067.0,27.6948,2.9282,1.0038,61.1054,214.9347,196.8574,234.3693,232.0138,39.0838,68.129,68.129,96.6303,66.6667,100.0,234.8247,230.2953,12.1688,230.8798,-0.0245,60.5429,-9.4938,230.6743
2024-05-17,248.88,251.87,245.43,248.84,2761297,372782587.5553,2505255.6918,18.6927,18.1549,85.7143,100.0,14.2857,8.7171,217.4461,235.02,252.594,0.4255,127.7276,26.1111,235.3141,20.3483,234.5066,234.3102,233.1671,16.5929,25.2802,-10.04,-0.4677,0.9414,0.427,234.5793,1,232.2496,1.3395,0.8016,0.538,-2.9944,-2.905,-0.0894,129.687,195.3622,233.764,232.0086,18.7031,15.3141,3.5032,425895364.0,28.2592,6.5579,1.0057,63.0555,214.9347,197.2402,235.02,232.6384,68.6687,98.24,98.24,99.276,100.0,100.0,234.1772,236.5068,6.3687,229.9163,-0.0124,60.8348,-0.724,232.7633
2024-05-24,251.05,254.14,247.55,248.8,3478945,373558619.2928,3154741.4427,19.0412,17.7061,78.5714,100.0,21.4286,8.56,217.4885,235.9234,254.3584,0.0804,123.9985,26.0288,238.7855,23.5722,236.7049,236.2416,234.3248,16.7145,51.8555,-8.7183,9.0029,0.9929,0.7865,235.1317,1,232.5851,2.3802,1.4738,0.9064,-2.6291,-1.9794,-0.6497,130.0181,195.8965,233.764,233.131,17.686,16.8712,3.4406,422416419.0,28.5956,7.2744,1.0298,63.0144,215.6176,197.6162,235.9234,233.3017,87.5618,96.3166,96.3166,93.0435,99.9479,99.8438,233.9075,241.1539,6.5171,229.6307,0.0116,65.1883,-6.9565,234.8337
2024-05-31,249.74,253.15,245.01,249.98,5279765,378358405.6565,4660850.2344,18.9544,17.0842,71.4286,92.8571,21.4286,8.5235,217.3489,236.7347,256.1205,0.3735,103.0167,27.555,241.8663,17.8256,238.7476,238.0738,235.4846,16.834,75.9025,-5.1791,19.5137,0.858,0.9699,235.6024,1,232.988,3.263,1.8853,1.3777,-1.6683,-0.5438,-1.1245,130.3502,196.4374,234.3375,233.131,18.5979,17.7217,3.4097,427696184.0,26.6666,7.6301,1.0342,63.7775,216.6889,197.9549,236.7347,233.8806,96.9215,96.2079,96.2079,96.3043,99.9479,100.0,234.0267,245.001,8.0499,230.1732,0.0433,71.7943,-3.6957,236.9936
2024-06-07,252.54,264.14,251.59,261.08,3628374,381905827.8859,5981997.2464,19.9191,17.3271,64.2857,100.0,35.7143,8.8012,215.8323,237.9353,260.0383,0.9131,158.7494,40.0167,247.0862,32.4608,242.1831,241.141,237.3804,16.8542,98.3874,5.2654,29.8816,0.5964,0.9893,236.1786,1,235.0939,4.8027,2.74,2.0627,-0.4486,0.9842,-1.4327,130.6838,197.0838,239.8855,238.0757,16.7247,27.9571,3.3711,431324558.0,32.8011,11.9925,1.0943,70.0083,217.7281,198.3373,237.9353,234.6846,96.2671,96.2768,96.2768,99.4825,99.9479,100.0,234.6129,251.6686,12.4111,231.8347,0.0897,77.5472,-0.2991,240.5542
2024-06-14,263.22,265.15,259.76,261.83,2622497,384144307.7163,6690892.1295,20.8989,17.7666,57.1429,100.0,42.8571,8.5536,214.5516,238.9746,263.3975,0.2854,159.4596,40.76,251.4427,33.6363,245.2057,243.8995,239.1915,16.9332,118.4905,18.4334,21.0826,0.2842,0.8789,237.0045,1,238.305,6.0142,3.1612,2.853,0.8686,2.4086,-1.54,131.0191,197.7313,240.2613,238.5776,15.9795,36.6993,3.2669,433947055.0,32.1779,16.3013,1.1212,70.38,219.4676,198.7331,238.9746,235.4707,96.8089,97.942,97.942,98.0392,100.0,100.0,235.6687,256.7991,5.3353,234.5973,0.1439,81.6084,-0.8261,244.0007
2024-06-21,262.31,270.71,261.02,267.72,3341856,387217159.8278,7350357.3326,22.2783,18.4096,50.0,100.0,50.0,8.6282,212.7424,240.1293,267.5163,0.8266,165.1898,46.3716,256.3663,40.2109,248.6699,247.076,241.3049,17.3577,135.1746,21.8871,3.6827,-0.003,0.7049,238.1658,1,242.9533,7.3649,3.6095,3.7554,2.4241,3.7515,-1.3274,131.3561,198.4312,243.2077,241.5218,14.71,47.6555,3.2228,437288911.0,34.4962,21.655,1.1544,73.1858,221.6053,199.1753,240.1293,236.3954,97.6313,98.6751,98.6751,98.5035,100.0,100.0,237.2015,262.5227,9.5969,238.2143,0.2059,82.4257,-0.7264,247.9634
2024-06-28,271.6,273.7,266.97,266.96,3834272,386322686.2706,6667319.0263,23.7767,19.3329,42.8571,100.0,57.1429,8.488,211.4487,241.1062,270.7637,-0.3046,157.7601,44.4644,260.0765,43.2554,251.4837,249.7272,243.2053,17.8223,142.3406,18.9587,-8.275,-0.1278,0.611,239.553,1,246.5149,8.2784,3.6184,4.66,4.7123,5.3412,-0.6289,131.6949,199.1165,243.2077,243.0025,13.8849,46.9028,3.1795,433454639.0,35.0533,21.3139,1.1494,72.2322,224.3955,199.6055,241.1062,237.2297,96.901,94.0858,94.0858,85.7147,96.6215,89.8645,239.1511,266.3299,6.6653,242.1638,0.2685,79.1177,-7.3218,251.4834
2024-07-05,269.55,275.08,266.41,271.81,2578737,388526658.7239,6483038.3156,25.2681,20.5302,35.7143,100.0,64.2857,8.495,210.0757,242.6175,275.1593,0.5652,143.0494,49.0169,264.1935,44.6562,254.6113,252.672,245.3244,17.9664,155.1243,12.8745,-7.892,-0.3441,0.4207,241.1739,1,250.5915,9.2869,3.7015,5.5854,7.4442,6.9219,0.5223,132.0357,199.8434,245.2528,243.6858,12.8824,53.1204,3.1253,436033376.0,33.6717,24.29,1.166,74.5084,227.6627,200.0821,242.6175,238.0563,95.5401,93.8593,93.8593,97.3597,96.6215,100.0,241.4775,270.629,8.5867,246.2861,0.3326,79.4113,-1.0851,255.32
2024-07-12,273.9,279.75,273.13,274.71,3254076,389451480.6858,6112545.1659,26.9792,22.0777,28.5714,100.0,71.4286,8.3567,208.8561,244.2675,279.6788,0.5255,140.6695,51.5732,268.1436,49.2241,257.7042,255.611,247.5015,17.9029,166.0133,12.6817,-0.2564,-0.5152,0.2417,243.1012,1,257.3822,10.2027,3.6939,6.5089,10.4237,8.409,2.0147,132.3785,200.5921,246.7038,245.9984,12.1602,40.0114,3.0419,439287452.0,35.7374,17.0477,1.2202,75.7866,231.2447,200.5786,244.2675,238.9793,92.8085,90.4804,90.4804,88.3667,96.6215,100.0,244.133,274.5972,6.5584,250.5906,0.3962,80.6589,-3.7781,259.175
2024-07-19,277.38,282.21,275.51,274.17,4533312,386704428.9366,4531231.9421,28.7304,23.6221,21.4286,100.0,78.5714,8.2338,208.4486,246.0472,283.6457,-0.0821,126.7167,50.0522,271.0917,51.4952,260.2374,258.0856,249.4769,17.8785,175.6488,14.1941,-0.319,-0.6514,0.0759,245.2483,1,263.6623,10.7605,3.4013,7.3592,13.6198,9.759,3.8608,132.7232,201.3279,246.7038,247.2166,11.4602,28.6082,3.0032,434754140.0,35.7938,11.6501,1.2458,75.0261,235.3682,201.0715,246.0472,239.9387,90.3729,86.779,86.779,74.6107,92.8683,78.6048,247.0333,277.0953,6.6356,254.9045,0.4546,75.7114,-8.2528,262.4852
2024-07-26,278.47,281.79,271.7,277.28,3034487,388644214.9772,4089605.5505,29.6052,24.7292,14.2857,92.8571,78.5714,8.3594,208.7608,248.2351,287.7094,0.1487,111.0888,52.9546,274.1348,40.9779,262.8593,260.6448,251.5364,18.1043,184.054,13.9497,-2.3321,-0.7553,-0.0707,247.5951,1,268.8052,11.3229,3.171,8.1519,15.7741,9.8686,5.9056,133.07,202.0874,247.9863,247.2166,13.7059,28.4447,3.0148,437788627.0,32.7374,11.4311,1.26,76.4773,239.7813,201.581,248.2351,240.8636,86.7309,82.9334,82.9334,85.8228,92.8683,100.0,250.1155,279.7573,9.9931,258.9734,0.5084,73.934,-3.4361,265.6947
2024-08-02,280.36,287.13,257.59,264.1,5445427,386542729.9467,2868503.5579,28.234,23.468,7.1429,100.0,92.8571,9.852,210.5374,249.8438,289.1501,-0.4638,73.7126,20.8877,273.1956,10.4081,263.0499,261.1052,252.4669,18.6623,187.9003,12.5778,-5.9848,-0.7976,-0.1374,249.3399,1,267.9279,10.583,1.9448,8.6381,16.5699,8.6379,7.932,133.4182,202.7075,255.9917,249.6529,20.9304,15.3021,3.7305,432343200.0,25.7935,6.1505,1.2076,60.4439,243.753,202.021,249.8438,241.5983,77.8083,63.7125,63.7125,30.7041,59.5349,0.0,253.1723,276.8554,29.2562,262.3504,0.542,61.1837,-29.1969,266.6017
2024-08-09,272.71,272.71,259.22,261.58,3953664,385461260.6984,1764084.9311,26.9607,22.763,0.0,92.8571,92.8571,10.1026,212.5527,251.3099,290.067,-0.6368,48.4969,15.8943,271.7023,10.4081,262.8241,261.1688,253.1421,19.5346,192.3106,9.5838,-5.2967,-0.8416,-0.2132,250.5132,1,267.237,9.682,0.8351,8.8469,17.0876,7.2071,9.8805,133.7676,203.2963,261.421,259.4162,18.9533,11.5998,3.8621,428389536.0,23.357,4.6403,1.1145,57.9472,248.221,202.4238,251.3099,242.1597,64.2856,46.2108,46.2108,22.1056,33.3333,0.0,256.041,273.5247,13.3604,264.8473,0.557,54.3895,-45.66,266.7408
2024-08-16,262.53,269.96,260.17,264.07,3312411,386520284.8486,1488868.1833,25.7784,22.2355,0.0,85.7143,85.7143,10.0736,214.6613,252.8572,291.0531,0.4188,44.4799,19.4358,271.0194,10.4081,263.0155,261.5554,253.9514,20.6285,196.6903,9.6529,-7.1423,-0.8804,-0.2872,251.3166,1,266.9949,9.0641,0.1737,8.8903,17.4956,5.7677,11.7279,134.1183,203.904,263.0379,263.3348,17.6502,2.9899,3.8148,431701947.0,21.7512,1.1452,1.0754,59.7179,252.1975,202.8134,252.8572,242.6595,45.9092,27.8041,27.8041,30.6026,3.1853,9.5559,258.6491,271.6721,9.6959,266.7031,0.5603,55.3021,-48.257,266.9554
2024-08-23,266.74,272.71,266.65,265.57,2540300,385234402.1896,831783.3784,25.0013,22.0213,14.2857,78.5714,64.2857,9.7842,218.5316,254.8794,291.2271,0.2329,53.7858,21.589,270.7576,14.9,263.409,262.0912,254.8123,21.7292,200.8423,6.6664,-12.1342,-0.9124,-0.3558,251.9294,1,266.8967,8.5967,-0.2349,8.8316,17.8773,4.4323,13.4449,134.4703,204.5207,263.0379,263.3348,16.8743,3.7437,3.6842,434242247.0,22.7833,1.4298,1.0673,60.7945,255.7366,203.2262,254.8794,243.1591,34.5001,29.4854,29.4854,35.7481,8.3073,15.366,260.9723,270.632,6.0216,268.0652,0.556,50.5195,-44.6789,267.1944
2024-08-30,268.84,274.99,267.12,270.2,2568563,386386502.2392,853936.5759,24.5403,21.7473,7.1429,71.4286,64.2857,9.642,224.2108,257.3859,290.561,0.5057,60.1579,27.9596,271.62,18.5464,264.4536,263.1722,255.9521,22.7154,204.2376,4.5397,-17.8587,-0.9351,-0.4105,252.5983,1,267.1882,8.5015,-0.2641,8.7656,17.421,2.564,14.857,134.8238,205.1775,263.6312,263.3348,15.9,2.476,3.5685,436810810.0,23.1406,0.9248,1.086,63.9798,257.6702,203.7166,257.3859,243.7195,32.1974,39.3026,39.3026,51.5572,41.6406,100.0,263.0481,271.3216,7.7944,268.9365,0.55,51.5383,-33.6857,267.8907
2024-09-06,272.84,276.22,270.24,269.05,2492565,385077697.2057,368930.6846,24.2535,22.0863,0.0,64.2857,64.2857,9.3764,231.1108,259.8356,288.5603,-0.1973,61.8143,25.2377,271.9565,20.5248,265.1607,263.9559,256.9223,23.5353,207.1637,-3.2824,-27.2583,-0.9519,-0.4565,253.2759,1,267.3258,8.2384,-0.4217,8.6602,16.6562,0.7756,15.8806,135.1788,205.8162,269.1791,266.5884,15.1826,2.0897,3.485,434318245.0,23.0245,0.7828,1.0763,62.6189,260.6073,204.1076,259.8356,244.33,40.7607,53.4939,53.4939,73.1765,64.2689,77.4406,264.8897,271.3104,5.9225,269.2534,0.5408,50.6002,-43.0792,268.23
2024-09-13,272.86,275.6,264.82,266.59,4199832,384273556.9109,-118882.7906,23.0974,21.9982,0.0,57.1429,57.1429,9.4696,240.4877,262.2306,283.9735,-0.3412,41.5882,19.3907,271.5463,8.0686,265.3812,264.3076,257.6387,24.4111,214.9803,-12.7273,-10.7211,-0.9847,-0.5733,254.2463,1,267.3123,7.7425,-0.7341,8.4766,15.2287,-1.1858,16.4145,135.535,206.424,269.4311,269.7431,18.0084,-5.2194,3.5521,430118413.0,21.1695,-1.9202,1.0211,59.6953,284.3712,204.4555,262.2306,245.0039,51.0289,60.2903,60.2903,56.1371,59.1469,0.0,266.4845,270.3259,10.6814,268.9476,0.5262,46.201,-60.7651,268.0602
2024-09-20,270.87,272.52,263.42,262.69,4577257,381134866.3966,-1306309.5768,21.8659,22.0721,50.0,50.0,0.0,9.4379,245.9262,263.6297,281.3332,-0.6615,15.3082,10.5474,270.1775,5.8562,264.9665,264.0913,258.0125,25.8622,212.3444,-10.1794,11.1811,-0.9757,-0.535,254.6433,1,267.2864,6.954,-1.2181,8.1721,13.7023,-2.7213,16.4237,135.8923,206.9866,269.4311,269.7431,17.5411,-12.029,3.5928,425541156.0,19.7234,-4.3787,1.0033,55.2737,284.1502,204.7808,263.6297,245.5261,53.5776,46.9487,46.9487,11.5324,25.8135,0.0,267.7945,268.121,9.0256,268.3273,0.5039,45.5411,-74.1223,267.3168
2024-09-27,265.9,266.57,261.75,262.09,2860492,381241689.7493,-1639330.4156,20.458,22.1173,42.8571,42.8571,0.0,9.1052,248.776,264.4562,280.1363,-0.3423,-20.4565,9.2207,268.8681,2.1554,264.5241,263.8246,258.3146,27.095,215.1585,-5.1661,20.5272,-0.9853,-0.5758,254.9241,1,267.1837,6.2095,-1.5701,7.7796,11.7779,-4.2017,15.9796,136.2505,207.5376,269.4311,269.7431,18.1827,-12.0794,3.4741,422680664.0,18.9837,-4.4058,0.979,54.6103,283.6926,205.1327,264.4562,245.8859,45.2394,28.4794,28.4794,17.7686,0.0,0.0,268.8064,266.1821,4.7806,267.6755,0.4759,45.8736,-76.1564,266.486
2024-10-04,264.25,271.6,262.82,263.5,4376092,379706568.6376,-2114983.8019,19.8625,22.5653,35.7143,35.7143,0.0,9.0768,251.2216,265.1894,279.1571,0.1617,-4.4766,11.9151,268.1146,12.121,264.3664,263.7812,258.6987,27.2779,223.4378,2.1641,19.4877,-0.9996,-0.6876,255.4802,1,267.1387,5.6677,-1.6895,7.3572,9.3676,-5.8118,15.1794,136.6097,208.0973,269.4311,269.7431,16.9366,-13.7808,3.4447,427056756.0,21.6087,-4.97,0.987,55.9575,282.9701,205.504,265.1894,246.5332,31.494,19.054,19.054,27.8611,5.6073,16.822,269.5437,265.1714,8.7083,267.1233,0.4459,42.2964,-71.3423,265.8965
2024-10-11,265.58,277.27,264.48,266.04,2891064,378510811.909,-2497766.0734,20.0002,23.4897,28.5714,28.5714,0.0,9.3346,254.2821,266.0515,277.8209,0.2072,28.1366,16.7144,268.0986,21.791,264.6236,264.0821,259.2423,26.7983,231.6106,5.6092,0.1588,-0.9934,-0.7838,256.4205,1,267.1154,5.3813,-1.5807,6.962,6.9218,-7.128,14.0498,136.9701,208.6767,269.4311,269.7431,15.2926,1.9404,3.5087,429947820.0,23.8144,0.7347,0.9788,58.3572,282.2694,205.8961,266.0515,247.4403,25.5536,29.1274,29.1274,41.7526,30.1689,73.6846,270.0613,265.2731,12.6855,266.6309,0.4174,40.5274,-62.6635,265.6786
2024-10-18,268.28,273.41,266.36,265.43,2625845,376826623.5851,-2963167.2809,20.1282,24.4293,21.4286,21.4286,0.0,9.1677,257.6281,266.824,276.02,-0.0936,2.0322,15.105,267.8993,21.791,264.7482,264.2623,259.7009,26.2208,243.7778,1.7066,-13.5137,-0.9468,-0.8971,258.4041,1,267.0467,5.0472,-1.5318,6.5791,4.1893,-8.382,12.5714,137.3314,209.2442,269.4311,269.7431,14.4589,3.8509,3.4538,427321975.0,22.5161,1.4722,0.9662,57.5525,281.5896,206.2332,266.824,248.2018,27.9978,35.8119,35.8119,37.8222,56.3436,78.5242,270.3972,265.1217,6.9974,266.1649,0.3897,35.9713,-64.7315,265.435
2024-10-25,267.6,269.86,264.36,262.49,2153263,374900431.956,-3497058.9949,19.8731,24.7391,14.2857,14.2857,0.0,8.9025,257.8555,266.8945,275.9335,-0.5364,-63.9782,7.3441,266.9727,16.5573,264.4004,264.0256,259.9073,25.8254,250.9584,-3.9448,-12.4898,-0.8991,-0.9453,260.4511,0,266.8097,4.493,-1.6688,6.1619,2.3707,-8.4777,10.8484,137.6937,209.7767,269.4311,269.7431,15.4136,-1.5807,3.3916,425168712.0,21.5306,-0.5986,0.9574,53.6721,280.9303,206.5712,266.8945,248.7603,32.5643,32.7534,32.7534,18.6856,50.7363,0.0,270.5552,263.9674,5.4551,265.6624,0.3602,34.9295,-74.8003,264.8871
2024-11-01,266.25,280.0,261.13,273.23,4801133,377401499.1203,-2601760.6898,20.7712,24.5026,7.1429,7.1429,0.0,9.6034,258.3376,267.4644,276.5913,0.4891,51.6698,26.7412,268.8703,32.4471,265.7586,265.2528,260.8941,25.6374,258.4574,-6.8042,-1.5586,-0.8343,-0.9798,262.3392,1,266.8912,4.8645,-1.0379,5.9024,1.8595,-7.2598,9.1193,138.0573,210.4112,267.4056,269.7431,13.268,7.6554,3.5148,429969845.0,26.0137,2.8826,0.9854,63.3706,280.2907,206.9322,267.4644,249.5495,37.5834,44.1848,44.1848,76.0466,59.5081,100.0,270.6563,266.8469,18.7158,265.3698,0.3402,42.3141,-38.0849,265.8825
