date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2014-08-01,79.92,84.85,78.4,79.28,18675000,409765752.6986,9943224.2933,30.3565,1.9808,7.1429,100.0,92.8571,4.132,61.1805,70.0029,78.8253,0.7039,146.5327,35.8426,76.2693,49.5298,73.2625,72.6885,69.797,18.8083,161.6531,5.1383,-0.1052,-0.4486,0.3148,69.6419,1,71.106,3.4654,0.5282,2.9373,1.9808,1.3712,0.6096,22.7153,47.6361,81.0781,71.7917,71.1692,9.549,12.4052,5.2121,449566582.0,28.2912,2.8122,18.5506,1.2193,67.9213,64.065,43.4202,70.0029,63.031,70.8145,71.9776,71.9776,94.9416,36.7699,94.0947,71.6932,77.1135,6.0542,71.5936,0.6384,67.1271,-2.1598,73.6531
2014-08-08,84.79,85.96,82.4,77.48,12711600,398126861.5593,7108819.2097,30.434,2.6751,0.0,100.0,100.0,4.0752,61.0028,70.4019,79.8011,-0.6301,139.5197,27.3996,76.9856,51.9802,73.9121,73.328,70.3665,18.6934,172.2974,5.0298,-2.1284,-0.606,0.134,70.062,1,71.7012,3.5456,0.4866,3.0589,2.6751,1.7704,0.9047,22.8414,47.9346,80.2444,71.7917,71.9044,8.9905,8.6824,5.2594,436854982.0,28.4545,3.7816,12.6194,1.1626,63.6998,64.5323,43.6881,70.4019,63.6727,69.505,72.5178,72.5178,61.3727,50.2083,40.3151,72.2703,77.7838,3.3369,72.6522,0.6628,62.0132,-18.2081,74.4609
2014-08-15,82.64,85.89,82.55,80.13,10266300,405196469.3437,7552454.2243,30.5059,3.4713,0.0,92.8571,92.8571,4.0081,60.819,71.0265,81.234,0.8174,132.0796,33.929,78.1913,51.9802,74.869,74.2352,71.0899,18.6402,179.6389,3.8623,-4.79,-0.7026,0.0063,70.646,1,73.1353,3.7791,0.5761,3.203,3.4713,2.1377,1.3336,22.9685,48.2566,90.0626,72.823,72.3528,8.4882,9.6492,5.0019,447121282.0,26.8647,4.8858,13.6902,1.2461,66.9645,65.1783,43.9712,71.0265,64.4032,75.9071,83.226,83.226,93.3636,73.6274,86.4724,72.9153,79.1418,3.1351,73.6958,0.6921,62.5644,-3.2967,75.5184
2014-08-22,86.18,87.6,85.31,81.89,6838000,409884530.4791,8539010.3438,30.7102,4.2883,0.0,100.0,100.0,3.8753,60.9183,71.84,82.7617,0.4629,140.4793,37.9163,79.5683,55.829,75.9487,75.2554,71.8896,18.6653,183.8875,1.0712,-4.2681,-0.7534,-0.0678,71.3976,1,74.6601,4.059,0.6848,3.3742,4.2883,2.4452,1.843,23.0966,48.5929,89.9135,74.3797,73.6213,8.1519,12.1836,4.7325,453959282.0,28.7588,6.0125,17.4791,1.2499,68.9582,65.7984,44.2612,71.84,65.1144,79.817,83.7073,83.7073,96.3855,75.5958,100.0,73.6365,80.7013,2.1495,74.6487,0.7272,61.0128,-1.9638,76.6593
2014-08-29,87.94,88.28,85.59,80.79,6094800,405194479.9215,6674039.0022,31.3267,4.8637,0.0,100.0,100.0,3.7792,61.6268,72.6579,83.6889,-0.7584,127.1534,32.5544,80.3718,57.6687,76.6942,75.994,72.5493,18.9352,188.1449,0.2965,1.2467,-0.8002,-0.1417,72.1497,1,75.4885,4.1449,0.6166,3.5283,4.8637,2.4839,2.3798,23.2257,48.9149,89.9606,75.3447,75.1729,7.7621,7.2802,4.6776,447864482.0,28.911,6.7923,9.9031,1.2082,66.2772,66.6197,44.5429,72.6579,65.7756,85.205,88.6816,88.6816,76.2958,78.4957,49.0146,74.4141,81.4101,2.5301,75.4998,0.7582,58.5049,-14.2397,77.4985
2014-09-05,86.43,89.26,86.14,82.64,6255800,405827088.9103,5505650.0405,32.1179,5.4721,0.0,100.0,100.0,3.735,61.7836,73.396,85.0085,0.4591,127.7628,37.0051,81.4418,59.7289,77.6086,76.8799,73.2966,19.5665,188.1305,2.428,3.9354,-0.8,-0.1414,72.8083,1,76.449,4.312,0.627,3.6851,5.4721,2.5525,2.9196,23.3558,49.2521,90.094,76.1708,75.8717,7.293,8.5324,4.5197,454120282.0,28.9265,7.5922,11.5138,1.2011,68.5025,67.6045,44.8407,73.396,66.4432,85.5477,84.2542,84.2542,80.0813,80.1166,91.3352,75.2431,82.5011,3.1603,76.3638,0.7892,59.6551,-8.1453,78.451
2014-09-12,87.68,88.02,85.59,81.41,5896000,404589656.8115,4133430.7029,32.8262,5.7286,0.0,92.8571,92.8571,3.6315,62.7718,74.2154,85.659,-0.465,104.0574,30.7927,81.96,55.1244,78.1928,77.4833,73.8973,20.3971,190.858,3.5328,1.872,-0.8276,-0.1884,73.5099,1,76.9159,4.2955,0.4884,3.8072,5.7286,2.2634,3.4651,23.4869,49.5737,84.6835,76.1708,76.3645,7.9919,4.2403,4.461,448224282.0,27.6261,7.904,5.495,1.155,65.3963,68.749,45.1351,74.2154,67.0976,81.7543,72.3271,72.3271,60.6041,46.7833,0.0,76.0962,82.8042,2.2856,77.2541,0.8121,58.2575,-16.7907,79.1074
2014-09-19,86.83,86.83,84.28,80.1,7820800,402166742.3017,2425374.475,33.5359,5.8205,0.0,85.7143,85.7143,3.5434,63.7249,74.888,86.0511,-0.6549,80.2744,24.3495,82.014,44.5335,78.486,77.832,74.3566,21.4256,192.1713,3.5608,2.2326,-0.8403,-0.2108,74.033,1,77.185,4.1294,0.2578,3.8716,5.8205,1.8487,3.9718,23.6189,49.8789,78.0313,78.0762,76.4678,10.0892,5.2607,4.4238,440403482.0,26.2904,7.9859,7.0295,1.1491,62.1748,69.8134,45.4246,74.888,67.7358,69.7889,52.7854,52.7854,17.6707,30.4451,0.0,76.9358,82.4903,2.3984,78.0823,0.8218,50.2961,-25.7532,79.4854
2014-09-26,85.01,86.2,82.85,80.79,9093649,409631678.048,3881342.4397,33.8115,5.617,0.0,78.5714,78.5714,3.5154,65.3937,75.7124,86.0312,0.2657,67.5901,26.4275,82.1937,33.7951,78.8412,78.227,74.8335,22.5945,191.7575,4.896,-0.1628,-0.8364,-0.2038,74.2743,1,77.3983,4.0077,0.1088,3.8988,5.617,1.1817,4.4353,23.7517,50.1881,69.456,78.2968,77.3736,12.1762,6.839,4.351,449497131.0,24.6072,7.6536,9.2475,1.099,63.2137,70.8033,45.7168,75.7124,68.3869,55.6882,41.9522,41.9522,47.5819,5.473,16.4191,77.7416,82.42,3.1509,78.7985,0.8227,59.2145,-24.0098,79.8573
2014-10-03,84.85,88.28,82.16,80.39,11458905,410567863.097,4421993.4463,34.599,5.5115,0.0,71.4286,71.4286,3.6754,67.084,76.4562,85.8285,0.1013,65.794,24.2911,82.2032,40.6969,79.0795,78.5154,75.2451,23.6231,193.9535,3.5286,-4.0731,-0.8567,-0.2411,74.4714,1,77.5429,3.8344,-0.0516,3.8859,5.5115,0.6839,4.8276,23.8854,50.4901,70.8055,78.2968,78.1808,10.8141,5.6086,4.572,438038226.0,25.6565,7.4521,7.5,1.0848,62.1455,71.7239,46.0042,76.4562,69.0915,44.0095,37.2908,37.2908,46.6197,5.473,0.0,78.4939,82.1575,5.7563,79.4485,0.8145,55.5594,-30.8687,80.1059
2014-10-10,85.46,88.1,80.94,76.19,13315805,397493656.792,81194.7205,34.9057,5.2455,14.2857,64.2857,50.0,3.8943,68.6384,76.9219,85.2054,-0.6225,29.5257,4.5188,81.1317,31.9711,78.6343,78.2048,75.3148,24.5725,197.3712,2.6886,-3.5645,-0.886,-0.2986,74.5724,1,77.5325,3.3195,-0.4531,3.7726,5.2455,0.1323,5.1132,24.0197,50.747,62.3374,78.2968,78.1808,11.5907,-3.0918,5.1116,424722421.0,22.4851,7.0494,-3.9,0.9873,52.2594,72.5801,46.2689,76.9219,69.6743,36.9795,31.6955,31.6955,0.885,5.473,0.0,79.1388,80.4326,6.7391,79.8891,0.7846,42.9481,-67.2758,79.7341
2014-10-17,80.89,81.71,70.91,70.14,23160900,390030700.1254,-4076545.0358,34.3668,4.7715,100.0,57.1429,-42.8571,4.3417,68.9501,76.9887,85.0272,-0.5852,-106.3729,-16.1459,78.7337,14.6693,77.3272,77.1292,74.9313,25.2501,205.5958,1.8865,-6.8203,-0.9432,-0.432,74.7097,1,77.34,2.3958,-1.1014,3.4973,4.7715,-0.4862,5.2576,24.1543,50.941,55.5596,76.388,75.3252,25.1663,-7.3469,6.1902,401561521.0,18.7274,6.4049,-9.4817,0.9372,41.9271,83.9549,46.5059,76.9887,69.9559,30.6149,22.8585,22.8585,21.0708,-0.0,0.0,79.5907,76.9817,10.1581,80.0551,0.7207,42.9406,-80.0545,78.5652
2014-10-24,74.16,81.76,74.0,76.68,10783101,400174596.6846,-2179240.1186,33.8905,4.1066,92.8571,50.0,-42.8571,4.5529,69.8298,77.2988,84.7677,0.9497,-55.5138,5.6086,78.409,14.452,77.2283,77.0699,75.0612,25.5395,211.3939,-0.7793,-7.1294,-0.9719,-0.5209,74.8367,1,77.3318,2.1671,-1.0642,3.2312,4.1066,-1.1308,5.2374,24.2895,51.1984,60.8878,76.388,75.3252,22.2846,-3.4475,5.9372,412344622.0,16.6568,5.4794,-4.3023,1.0369,52.8043,83.7823,46.7778,77.2988,70.3728,27.4175,27.6986,27.6986,61.1399,17.033,51.0989,79.8803,76.6607,7.2988,80.0084,0.6582,50.7562,-42.1253,78.3139
2014-10-31,80.98,85.75,77.74,79.92,18215404,414842431.3663,3462081.1207,33.2949,3.7991,85.7143,42.8571,-42.8571,4.7658,71.1329,77.8096,84.4863,0.4981,8.625,14.166,78.9398,1.574,77.6423,77.4499,75.4211,25.887,219.1357,-1.6029,-5.0815,-0.9948,-0.6312,75.109,1,77.3881,2.2213,-0.808,3.0292,3.7991,-1.3201,5.1191,24.4255,51.4856,63.7625,76.388,75.3252,19.7683,-1.9672,5.9633,430560026.0,20.4006,5.0348,-2.4023,1.0687,57.083,83.6114,47.0711,77.8096,70.83,34.9807,54.385,54.385,80.9442,42.0199,74.9608,80.0678,77.5552,7.5339,79.7801,0.6088,56.5718,-23.3787,78.4681
2014-11-07,84.74,86.74,82.45,80.06,11485397,417626770.033,6341085.647,32.9561,3.187,78.5714,35.7143,-42.8571,4.7136,71.6969,78.1367,84.5764,0.0874,45.987,14.5178,79.3898,5.1239,78.0137,77.7974,75.7644,26.358,225.503,-2.3574,-6.5683,-1.0,-0.7133,75.5388,1,77.4046,2.2493,-0.624,2.8733,3.187,-1.6782,4.8652,24.5623,51.7713,62.1528,76.388,75.3252,18.5596,-0.7383,5.8879,442045423.0,20.5643,4.19,-0.9139,1.0098,57.2589,83.4422,47.3628,78.1367,71.2709,52.33,74.9064,74.9064,82.6353,75.3533,100.0,80.1947,78.2787,4.035,79.4328,0.5691,56.9315,-22.5886,78.5914
2014-11-14,85.01,87.94,84.79,82.71,7837961,425439848.6171,9428377.4439,32.7939,2.5941,71.4286,28.5714,-42.8571,4.5886,72.1123,78.5668,85.0213,0.9286,89.2911,21.2754,80.3998,9.3897,78.736,78.4522,76.2788,26.4487,230.3215,-4.7583,-9.108,-0.9957,-0.7696,76.0942,1,77.5363,2.4572,-0.3328,2.79,2.5941,-1.9228,4.517,24.6998,52.0807,60.988,76.4233,75.3252,17.7036,0.0705,5.5479,449883384.0,21.3728,3.3811,0.0854,1.0674,60.6377,83.2748,47.6607,78.5668,71.7343,72.3805,87.85,87.85,99.9706,91.6536,100.0,80.3136,79.7447,2.9628,79.1049,0.5448,58.717,-7.2207,79.0611
2014-11-21,87.63,88.74,84.4,79.82,7997898,418510794.1286,7629536.0741,32.9039,2.0149,64.2857,21.4286,-42.8571,4.553,72.2565,78.6995,85.1424,-0.6364,64.6416,10.9812,80.4803,12.8391,78.9026,78.6344,76.541,26.2418,234.9914,-8.9809,-0.2995,-0.9848,-0.8191,76.6639,1,77.5475,2.3616,-0.3428,2.7043,2.0149,-2.0792,4.0941,24.8381,52.3581,54.7562,76.4233,75.3252,16.5676,-1.5872,5.7042,441885486.0,21.4485,2.6092,-1.9497,0.9961,55.4906,66.6955,47.9497,78.6995,72.1438,82.6307,85.1357,85.1357,72.8013,78.0975,34.2925,80.424,79.8243,4.0904,78.7078,0.5208,54.8645,-23.9646,79.0956
2014-11-28,84.89,87.4,84.75,82.1,5258927,422618710.6909,7507116.595,33.0718,1.4586,57.1429,14.2857,-42.8571,4.4102,72.7132,79.0625,85.4118,0.8377,70.7321,16.9714,81.0966,12.8391,79.3944,79.0964,76.9528,25.853,239.1637,-6.1306,18.5356,-0.9696,-0.8586,77.2107,1,77.5687,2.4417,-0.2102,2.6518,1.4586,-2.1735,3.6321,24.9772,52.6555,54.2434,76.4233,75.3252,15.8822,2.001,5.3718,447144413.0,20.5612,1.8764,2.4982,1.0026,58.4857,66.8649,48.2544,79.0625,72.6129,86.3468,86.0545,86.0545,85.3917,64.1608,58.1899,80.5471,80.6618,2.5541,78.4117,0.5043,61.7398,-10.7497,79.4373
2014-12-05,87.25,92.08,85.9,86.1,10893330,430938535.5452,9421787.7531,33.8438,1.2489,50.0,100.0,50.0,4.5112,73.0729,79.6695,86.2662,0.6634,149.9236,26.3257,82.5719,28.0318,80.4254,80.0297,77.63,25.1695,245.8369,2.3655,18.4317,-0.9346,-0.9124,77.9082,1,77.7598,2.7954,0.1148,2.6805,1.2489,-1.9096,3.1585,25.1173,52.9899,55.901,78.1168,76.7396,14.4175,5.3011,5.2398,458037743.0,25.6488,1.5943,6.5612,1.0656,63.1628,67.0326,48.5779,79.6695,73.0708,84.9237,83.5807,83.5807,92.5492,64.1608,100.0,80.7308,82.6649,5.8245,78.5023,0.5047,70.6906,-3.425,80.3097
2014-12-12,91.13,91.55,85.7,82.5,8452201,427774468.6433,8341787.5987,34.3599,0.9566,42.8571,92.8571,50.0,4.5828,73.7513,80.0552,86.3592,-0.6154,103.9942,13.8776,82.8466,27.0129,80.7438,80.3584,77.9904,24.3385,252.912,5.3995,9.2577,-0.8837,-0.9559,78.5698,1,77.7809,2.7534,0.0583,2.6951,0.9566,-1.7253,2.6819,25.2581,53.2849,50.6968,78.1168,76.7396,13.4724,2.1053,5.5553,449585542.0,23.4448,1.2136,2.6188,0.9983,56.9388,67.4276,48.9001,80.0552,73.4351,80.8447,72.8987,72.8987,40.7552,59.0219,18.8757,80.9583,82.8804,5.5134,78.887,0.5032,62.8952,-21.3473,80.6516
2014-12-19,88.19,88.66,85.29,82.99,12925709,436097551.2931,9789878.597,34.3825,0.7753,35.7143,85.7143,50.0,4.4824,73.8217,80.2411,86.6605,-0.0386,71.2786,15.1272,83.171,24.8199,81.0901,80.71,78.3611,23.61,226.5399,7.398,2.1074,-0.9996,-0.7259,79.0767,1,77.8225,2.729,0.0272,2.7019,0.7753,-1.4626,2.2379,25.3997,53.582,48.3341,78.1168,76.7396,13.4063,6.8091,5.4008,462511251.0,22.2581,0.9791,8.9375,1.0195,57.5636,67.8147,49.2263,80.2411,73.8011,72.2665,60.3202,60.3202,47.6562,48.6317,27.0195,81.2188,83.1768,3.1762,79.4329,0.5009,60.73,-18.8607,81.0615
2014-12-26,88.4,89.97,88.35,84.17,4222399,436879477.0338,9741085.0504,34.1706,0.7034,28.5714,78.5714,50.0,4.2908,74.069,80.5755,87.082,0.5617,115.6657,18.1439,83.7048,29.0359,81.5644,81.1717,78.7916,22.883,103.958,5.277,-6.3875,0.5157,0.9705,79.6156,1,77.9273,2.7728,0.0567,2.7161,0.7034,-1.1564,1.8598,25.5422,53.8879,52.3149,78.1168,76.7396,13.0045,14.035,5.0976,466733650.0,23.6465,0.8839,20.0106,1.0509,59.0719,68.1941,49.5619,80.5755,74.1833,61.142,50.2072,50.2072,62.2101,26.7227,34.2728,81.5119,83.7723,1.8001,80.0789,0.5005,61.2466,-12.9961,81.6134
2015-01-02,89.34,89.38,84.48,80.83,5336295,434331123.9114,8024731.2378,33.5226,0.9493,21.4286,71.4286,50.0,4.3141,74.1062,80.6103,87.1143,-0.7306,34.5274,6.5598,83.2813,9.5,81.451,81.1258,78.9424,21.9961,112.5989,2.255,-2.1238,0.3811,0.9232,80.0401,1,77.9396,2.5086,-0.166,2.6746,0.9493,-0.5938,1.5431,25.6853,54.1573,53.5921,78.1168,76.7396,18.0491,4.1429,5.3375,461397355.0,21.8384,1.1909,5.4025,1.0004,53.2799,68.5659,49.878,80.6103,74.4782,50.9212,42.2362,42.2362,16.8421,20.4308,0.0,81.7987,83.0126,4.6182,80.6921,0.4896,54.2132,-29.6517,81.6803
2015-01-09,85.45,88.76,83.31,82.51,9265497,439482400.2252,8232107.9382,32.4255,1.6854,14.2857,64.2857,50.0,4.3729,74.1073,80.6416,87.176,0.3853,34.1627,11.2833,83.3395,4.356,81.6146,81.3109,79.207,20.962,129.0635,4.3884,-0.4038,0.1034,0.7764,80.3895,1,77.9806,2.4076,-0.2136,2.6212,1.6854,0.3092,1.3763,25.829,54.4409,46.5333,78.1168,76.7396,18.3359,2.5944,5.2996,470662852.0,20.0061,2.1065,3.2462,1.0264,55.6417,68.9303,50.1979,80.6416,74.8889,45.3155,43.503,43.503,51.4569,25.0162,40.7759,82.0717,82.9965,5.1365,81.3191,0.4766,61.0038,-21.2535,81.9718
2015-01-16,87.39,87.9,81.97,78.68,10480418,434339395.7766,5932159.9057,30.6818,1.67,7.1429,57.1429,50.0,4.4597,73.9465,80.5358,87.1251,-0.6594,-23.953,-0.9742,82.4138,1.3594,81.1628,80.9599,79.1678,19.8875,153.9368,3.0247,-5.7347,-0.3245,0.4394,80.5272,0,77.9876,1.995,-0.5009,2.496,1.67,0.3964,1.2736,25.9733,54.6833,47.3764,78.1168,76.7396,18.7174,-1.3779,5.6683,460182434.0,18.2153,2.0824,-1.7212,1.0327,49.5129,69.2873,50.5007,80.5358,75.2475,38.2657,29.058,29.058,18.875,13.592,0.0,82.2878,81.6185,5.5889,81.8953,0.4499,56.4367,-40.3488,81.7317
2015-01-23,84.03,88.65,82.49,82.41,10064064,440449720.348,6396178.9919,29.0735,1.5841,0.0,50.0,50.0,4.5559,73.9489,80.5245,87.1,0.5536,29.6273,9.4738,82.581,1.8797,81.3548,81.1533,79.408,18.9385,184.759,0.4387,-3.1846,-0.7633,-0.083,80.5368,0,78.2664,1.9468,-0.4393,2.3861,1.5841,0.3584,1.2257,26.1182,54.9605,58.6595,81.39,78.1927,17.0136,-0.2981,5.5283,470246498.0,17.6655,1.9681,-0.3604,1.175,54.7369,69.6373,50.8199,80.5245,75.5037,39.5989,46.2356,46.2356,68.375,31.8086,54.6498,82.4626,81.869,5.8057,82.3001,0.4261,57.511,-25.452,81.9654
2015-01-30,87.56,87.81,84.63,80.99,5657759,439417802.0398,5676196.5208,27.1202,1.5959,0.0,42.8571,42.8571,4.4445,73.9367,80.5035,87.0704,-0.5126,28.3767,5.0118,82.3493,1.8797,81.2983,81.1312,79.525,18.1807,216.0476,0.7392,-3.1993,-0.9878,-0.5885,80.5246,0,78.3195,1.7733,-0.4903,2.2635,1.5959,0.3549,1.241,26.2638,55.2208,52.8788,82.387,79.9516,16.1942,1.1687,5.4879,464588739.0,16.8146,1.9812,1.4642,1.0561,52.5059,69.9802,51.1303,80.5035,75.6814,40.7303,46.8971,46.8971,53.4413,34.4951,48.8354,82.5928,81.5507,2.9971,82.393,0.3999,57.7767,-42.4196,81.8925
2015-02-06,86.28,88.59,76.7,73.39,20508209,422945691.3628,-375485.7529,26.3233,0.9769,100.0,35.7143,-64.2857,4.9275,72.9047,80.1682,87.4316,-0.7073,-106.5157,-14.9215,80.2605,26.8039,80.0818,80.0992,79.0706,17.5802,240.4424,-1.534,-3.4868,-0.9639,-0.8699,80.3506,1,78.1842,1.0111,-1.0019,2.0131,0.9769,-0.2339,1.2108,26.4095,55.4025,38.6818,79.7433,79.536,24.3976,-8.7085,6.7141,444080530.0,14.0832,1.2151,-10.6073,0.9183,42.5392,70.3162,51.3897,80.1682,75.6536,45.6573,43.8393,43.8393,9.7015,34.4951,0.0,82.604,78.6524,11.2061,82.2107,0.3495,44.4968,-92.3927,80.7658
2015-02-13,77.27,92.52,76.34,84.34,27805823,440320034.4116,2711161.1737,25.1441,1.1918,100.0,100.0,0.0,5.6648,72.8599,80.3453,87.8307,0.7549,28.9573,11.2291,81.2939,10.2391,80.7366,80.6643,79.4608,17.1204,269.4421,-1.7613,-0.6616,-0.714,-1.0,80.6612,0,78.2676,1.2758,-0.5898,1.8656,1.1918,-0.0452,1.2369,26.5559,55.6919,45.6001,79.7433,79.5737,19.7064,-1.7577,6.7168,471886353.0,16.0457,1.4794,-2.0416,1.0535,55.6145,70.6456,51.7108,80.3453,75.8721,46.2882,48.1284,48.1284,81.2423,49.6118,100.0,82.5737,80.3061,15.2493,81.9763,0.3183,52.9111,-18.7577,81.1609
2015-02-20,89.62,92.34,88.48,86.99,8966914,449101105.6344,6521388.3806,24.1723,1.4031,92.8571,92.8571,0.0,5.52,72.6486,80.6754,88.7021,0.6943,141.5123,16.2057,82.7846,10.2391,81.6988,81.5079,80.0186,16.7915,290.8466,-2.0968,-1.143,-0.4092,-0.9345,81.1492,1,78.3858,1.6802,-0.1483,1.8285,1.4031,0.0964,1.3067,26.7031,56.0049,46.1835,80.191,79.5737,18.7787,4.4956,6.3455,480853267.0,15.2903,1.7374,5.4496,1.0518,58.1029,71.1422,52.0444,80.6754,76.2033,51.7208,63.1947,63.1947,98.6403,66.6667,100.0,82.5738,82.4894,3.638,81.7786,0.3084,56.683,-1.3597,81.8689
2015-02-27,92.31,95.0,91.64,86.47,9909824,439868624.731,4549656.6431,22.9048,1.2161,85.7143,100.0,14.2857,5.3523,73.0619,81.1897,89.3175,-0.1664,168.5312,14.8509,83.8501,0.0139,82.4332,82.1698,80.4967,16.5361,-31.1257,-2.2497,2.2556,0.2398,-0.5169,81.6597,1,78.5659,1.9365,0.0864,1.8501,1.2161,-0.1475,1.3636,26.8511,56.3095,52.4418,80.191,80.7423,17.9839,3.4778,6.1895,470943443.0,17.9889,1.5019,4.1903,1.0834,57.4255,71.6239,52.3705,81.1897,76.5133,66.2705,87.4885,87.4885,82.5831,98.5492,95.6476,82.6355,83.9439,3.1714,81.6851,0.3103,53.239,-17.4169,82.467
2015-03-06,90.33,92.57,89.81,85.23,8714195,435069502.8469,1802440.6381,22.499,1.3442,78.5714,92.8571,14.2857,5.1558,75.416,81.9442,88.4725,0.0362,124.0,11.4914,84.3873,6.4171,82.8633,82.5777,80.8472,16.3513,48.1705,-0.0782,0.3869,0.9985,0.7451,82.1194,1,78.6397,2.0161,0.1328,1.8833,1.3442,-0.0633,1.4075,26.9999,56.5987,47.6985,80.191,80.7423,19.7187,1.0556,6.0493,462229248.0,17.3406,1.6581,1.2541,1.0381,55.7457,72.3403,52.6892,81.9442,76.8277,78.7536,85.5775,85.5775,75.5091,93.5007,84.8546,82.7572,84.5808,2.6012,81.6604,0.3151,53.3374,-24.4909,82.8359
2015-03-13,90.25,92.17,88.71,86.27,5304584,437859775.3556,1402535.2853,22.199,1.43,71.4286,85.7143,14.2857,5.0209,76.1065,82.4234,88.7403,0.3179,109.3024,13.7598,85.0644,9.5839,83.387,83.0696,81.2487,16.1942,84.0372,-3.106,1.1204,0.7767,0.9946,82.5053,1,78.6739,2.1383,0.204,1.9343,1.43,0.0508,1.3791,27.1494,56.8954,41.9153,80.191,80.7423,20.0398,5.4402,5.8201,467533832.0,16.5345,1.7597,6.7306,1.002,56.8799,73.0282,53.0136,82.4234,77.2003,84.3007,79.836,79.836,81.4158,77.1182,50.8525,82.9412,85.3924,3.2675,81.7657,0.3239,51.9052,-18.5842,83.3134
2015-03-20,91.71,96.03,91.04,90.57,7648624,445140529.6642,3428038.0769,21.6759,1.5605,64.2857,100.0,35.7143,4.9988,75.8286,82.9561,90.0835,0.8417,177.8665,22.6142,86.6661,4.9325,84.4926,84.0702,81.9394,15.9348,108.5777,-0.2352,9.919,0.445,0.9479,82.9347,1,79.0385,2.5532,0.4951,2.0581,1.5605,0.1935,1.367,27.2998,57.2322,47.6389,81.9823,81.318,18.6904,8.0594,5.5191,475182456.0,20.6299,1.9109,9.7673,1.0979,61.3071,73.6885,53.3493,82.9561,77.6994,83.5125,85.1239,85.1239,98.4468,78.569,100.0,83.2233,87.4714,4.7124,82.108,0.3469,56.6387,-0.6048,84.3636
2015-03-27,95.26,96.45,92.27,88.47,6735991,442948915.3676,3247681.2084,21.3927,1.9021,57.1429,100.0,42.8571,4.9237,75.9952,83.3767,90.7582,-0.378,147.2693,16.3243,87.4144,6.3856,85.1042,84.6565,82.423,15.5841,128.1636,5.6837,6.0714,0.119,0.7862,83.2625,1,79.2149,2.6812,0.4985,2.1827,1.9021,0.4998,1.4023,27.451,57.5446,49.5495,81.9823,81.5163,17.6201,9.7894,5.5656,468446465.0,20.0239,2.3208,12.4423,1.0659,58.1621,74.5384,53.6736,83.3767,78.18,82.106,81.3582,81.3582,64.2119,64.7676,43.4505,83.5909,88.2528,3.9474,82.7465,0.3706,62.7134,-13.6709,85.0559
2015-04-02,94.41,98.31,92.6,92.53,6561059,448751603.2748,4724964.8956,20.6592,2.2697,50.0,100.0,50.0,4.9572,75.4901,83.8677,92.2452,0.6252,165.0312,24.3797,89.006,12.7462,86.2464,85.7061,83.1715,15.339,150.3183,5.5451,-0.041,-0.2642,0.4952,83.7356,1,79.5919,3.0748,0.7137,2.3611,2.2697,0.7926,1.4771,27.6032,57.8944,50.5792,82.9597,82.3946,16.251,10.1179,5.3575,475007524.0,20.999,2.7537,12.2775,1.0993,62.1899,75.5311,54.0186,83.8677,78.6731,84.2964,86.4071,86.4071,96.5625,81.1502,100.0,84.0656,90.2022,5.3923,83.7027,0.4046,62.521,-1.4917,86.2376
2015-04-10,97.03,100.09,96.8,93.68,6633687,451776080.6304,5862099.663,19.9982,2.8468,42.8571,100.0,57.1429,4.8251,75.3831,84.5605,93.7379,0.6581,180.2436,26.5319,90.5496,18.4563,87.3894,86.7687,83.9496,15.2127,163.1174,4.6173,-2.3638,-0.4713,0.2904,84.2834,1,80.3475,3.4397,0.8629,2.5768,2.8468,1.1619,1.6849,27.7565,58.2522,54.9518,83.5334,83.235,15.5036,12.6885,5.1508,481641211.0,22.5216,3.4259,15.6672,1.159,63.266,76.7427,54.3719,84.5605,79.2463,84.0228,84.3032,84.3032,92.1353,81.1502,100.0,84.6563,92.0032,3.1069,84.7753,0.4459,61.0368,-3.7445,87.4927
