date,open,high,low,close,volume,ema_12_ema,ema_26_ema,sma_200_sma,sma_20_sma,sma_50_sma
2006-11-17,63.49,64.45,62.91,22.46,1702000,21.3496,20.8967,15.2577,21.0527,20.2913
2006-11-24,63.52,64.63,63.3,22.79,788000,21.5712,21.037,15.328,21.1586,20.3703
2006-12-01,64.73,66.21,64.21,23.27,1619900,21.8332,21.2027,15.3985,21.3036,20.4503
2006-12-08,65.31,66.34,64.87,23.11,1629800,22.0293,21.3438,15.4707,21.4531,20.5301
2006-12-15,65.29,67.51,65.18,23.71,1290500,22.2883,21.5193,15.5449,21.5772,20.6254
2006-12-22,67.41,68.02,66.26,23.44,1220000,22.4661,21.6619,15.6166,21.6819,20.6981
2006-12-29,66.51,67.69,66.06,23.79,644700,22.6693,21.8193,15.691,21.7957,20.7692
2007-01-05,67.66,67.7,64.6,23.02,1252700,22.7226,21.9079,15.7627,21.86,20.8291
2007-01-12,65.14,65.3,62.79,22.65,3061900,22.7112,21.9628,15.8353,21.9174,20.8783
2007-01-19,64.06,64.27,62.8,22.69,1746500,22.7076,22.0164,15.9074,21.9836,20.9343
2007-01-26,64.35,65.25,63.6,22.74,1391600,22.7131,22.0703,15.9802,22.1038,20.9996
2007-02-02,63.88,65.19,63.76,22.72,1930400,22.7135,22.1181,16.0505,22.2445,21.0652
2007-02-09,64.55,64.77,63.79,22.63,1565600,22.7002,22.1558,16.1204,22.3686,21.1287
2007-02-16,63.62,64.92,63.32,22.69,1352400,22.6988,22.1955,16.19,22.4703,21.2018
2007-02-23,63.42,63.62,62.31,22.03,4137200,22.5959,22.1832,16.258,22.5415,21.2653
2007-03-02,63.68,63.86,59.47,21.37,2951300,22.4065,22.1226,16.3211,22.5698,21.3036
2007-03-09,60.35,62.24,59.87,21.9,3378100,22.3284,22.106,16.3841,22.6037,21.3575
2007-03-16,61.54,61.98,59.86,21.59,2062100,22.2145,22.0676,16.4453,22.6187,21.4021
2007-03-23,61.04,64.02,60.26,22.6,2083100,22.2736,22.107,16.5102,22.6834,21.4656
2007-03-30,64.16,65.27,63.25,22.92,2230800,22.3732,22.1673,16.5756,22.7055,21.5296
2007-04-05,64.61,65.59,64.2,23.08,1220800,22.4813,22.2346,16.6414,22.7361,21.5752
2007-04-13,65.27,66.92,64.82,23.66,1350100,22.6626,22.3402,16.7096,22.7796,21.6325
2007-04-20,66.82,67.43,65.76,23.62,1169400,22.81,22.435,16.7783,22.7969,21.6794
2007-04-27,66.32,67.59,66.08,23.61,1872700,22.9326,22.5218,16.8484,22.8219,21.7367
2007-05-04,66.71,68.37,65.89,24.08,1251300,23.1086,22.637,16.922,22.8401,21.8155
2007-05-11,67.98,68.31,65.67,23.88,1632400,23.2265,22.7287,16.9942,22.8616,21.8841
2007-05-18,67.53,70.64,67.42,24.97,1785700,23.4944,22.8946,17.0715,22.9207,21.9706
2007-05-25,71.25,71.72,69.76,25.13,2114000,23.7466,23.0604,17.1491,23.0266,22.084
2007-06-01,70.38,71.08,69.68,25.08,2070300,23.9525,23.2104,17.2282,23.1484,22.1926
2007-06-08,70.42,71.65,69.79,24.96,3095100,24.1076,23.34,17.3051,23.262,22.3031
2007-06-15,69.69,72.96,69.6,25.7,2089500,24.3525,23.5148,17.3843,23.4098,22.4093
2007-06-22,71.49,72.98,71.0,25.68,2579200,24.5565,23.6751,17.4648,23.5579,22.5094
2007-06-29,71.32,72.86,70.14,26.03,2476300,24.7839,23.8498,17.5469,23.7283,22.6226
2007-07-06,73.85,75.71,73.54,27.15,1420100,25.1474,24.094,17.6342,23.9511,22.7631
2007-07-13,76.0,78.31,75.98,28.01,2834900,25.5872,24.3839,17.7251,24.2499,22.8986
2007-07-20,77.43,77.9,74.91,27.05,2894900,25.8127,24.5816,17.8116,24.5343,23.0127
2007-07-27,75.79,76.25,69.14,24.93,4697900,25.6769,24.6074,17.8882,24.6859,23.0811
2007-08-03,70.69,70.89,66.73,24.03,4028400,25.423,24.5644,17.9589,24.8078,23.127
2007-08-10,67.9,70.87,65.37,24.0,5032700,25.2038,24.5224,18.0278,24.8778,23.177
2007-08-17,67.18,67.23,61.58,23.25,3686500,24.9026,24.4278,18.0935,24.894,23.2146
2007-08-24,64.7,68.42,63.45,24.59,2764700,24.8542,24.4397,18.1663,24.9696,23.2996
2007-08-31,67.04,69.53,65.56,24.82,3622100,24.8492,24.468,18.2404,25.0277,23.398
2007-09-07,67.8,69.65,67.77,24.7,2146600,24.8256,24.4849,18.3133,25.0815,23.489
2007-09-14,69.52,70.81,68.46,25.27,2241000,24.8943,24.5432,18.3877,25.1648,23.5813
2007-09-21,69.68,74.21,68.99,26.41,2042900,25.1273,24.6814,18.4681,25.2814,23.6974
2007-09-28,74.27,74.39,72.97,26.54,2121600,25.3449,24.8192,18.5471,25.4147,23.8122
2007-10-05,73.72,75.0,71.96,26.41,3487100,25.5086,24.937,18.6243,25.4868,23.916
2007-10-12,73.01,75.36,72.49,26.97,1733400,25.7329,25.0873,18.702,25.5784,24.0296
2007-10-19,75.96,76.05,73.58,26.52,3230300,25.8541,25.1935,18.7756,25.6502,24.1339
2007-10-26,70.86,72.75,69.9,26.64,3343100,25.9754,25.3008,18.8496,25.7343,24.2172
2007-11-02,72.9,73.73,70.93,26.27,2422400,26.0212,25.3729,18.92,25.763,24.2933
2007-11-09,70.92,73.56,69.56,25.6,3617500,25.9569,25.3899,18.9887,25.7592,24.3496
2007-11-16,67.62,71.47,67.18,26.17,3470000,25.9903,25.448,19.0614,25.7662,24.4076
2007-11-23,70.28,72.06,69.68,26.08,1884100,26.0034,25.4945,19.1319,25.7126,24.467
2007-11-30,71.24,71.88,69.0,26.21,3199000,26.0347,25.5473,19.2043,25.6227,24.5168
2007-12-07,71.06,74.03,70.49,26.83,1948400,26.1565,25.642,19.2784,25.6113,24.5845
2007-12-14,73.15,73.5,70.4,25.86,2730300,26.1102,25.6578,19.3477,25.6576,24.6259
2007-12-21,70.12,71.35,69.0,26.07,2135600,26.1043,25.6885,19.4173,25.7599,24.687
2007-12-28,71.38,74.01,71.22,27.01,927200,26.2429,25.786,19.4902,25.9102,24.7741
2008-01-04,73.58,75.08,72.41,27.02,1602500,26.3625,25.8774,19.5624,26.099,24.8608
2008-01-11,74.91,75.3,73.35,26.92,3677700,26.4479,25.9545,19.635,26.2154,24.9443
2008-01-18,74.84,74.87,67.13,24.88,4057100,26.2064,25.8747,19.6966,26.2182,24.9875
2008-01-25,62.46,66.04,59.72,23.28,4594900,25.7557,25.6823,19.7516,26.1473,25.0005
2008-02-01,63.98,65.05,63.01,23.69,8240200,25.4381,25.5349,19.8061,26.0683,25.0205
2008-02-08,65.61,65.8,60.98,22.69,4052300,25.015,25.324,19.8555,25.8822,25.0337
2008-02-15,62.21,66.45,61.42,24.3,4480700,24.9043,25.2478,19.9115,25.7699,25.0923
2008-02-22,68.31,68.6,66.64,24.88,2845900,24.9008,25.2206,19.971,25.6935,25.1519
2008-02-29,68.3,70.85,67.89,25.24,4425900,24.9536,25.2224,20.0331,25.6074,25.225
2008-03-07,68.82,71.64,67.92,25.18,5685400,24.9881,25.2191,20.0955,25.5403,25.2766
2008-03-14,69.03,70.77,68.09,25.19,3511500,25.0185,25.2166,20.1592,25.4674,25.3219
2008-03-20,67.89,69.67,64.43,23.8,3139100,24.8317,25.112,20.2164,25.344,25.3365
2008-03-28,65.81,68.61,65.13,24.76,3203100,24.8202,25.0857,20.2763,25.3017,25.3584
2008-04-04,68.33,71.1,67.14,25.95,3395700,24.9942,25.1498,20.3411,25.2905,25.405
2008-04-11,71.32,73.87,70.98,26.67,4027700,25.2518,25.2623,20.4087,25.3202,25.4663
2008-04-18,72.59,75.69,72.24,27.57,3465500,25.6084,25.4332,20.4783,25.3883,25.5361
2008-04-25,76.89,77.66,75.53,28.18,2320500,26.0036,25.6365,20.5527,25.4559,25.6222
2008-05-02,77.19,77.94,74.79,28.54,3149100,26.3944,25.8518,20.6298,25.5903,25.6937
2008-05-09,77.95,79.43,77.81,28.98,2131500,26.7915,26.0832,20.7064,25.7355,25.7705
2008-05-16,78.82,83.24,78.05,30.48,2617700,27.3592,26.409,20.791,25.9093,25.8785
2008-05-23,81.88,85.16,81.38,31.15,3459200,27.9424,26.7602,20.8816,26.1157,26.0023
2008-05-30,82.35,82.44,80.41,30.47,2735800,28.3307,27.0347,20.9673,26.2932,26.0976
2008-06-06,80.09,81.48,77.35,29.38,3007000,28.4916,27.2082,21.0487,26.5181,26.1716
2008-06-13,80.61,81.07,74.47,28.08,3078600,28.4289,27.2731,21.1223,26.7585,26.2126
2008-06-20,76.42,77.47,73.06,27.28,2732900,28.2524,27.2737,21.192,26.938,26.2153
2008-06-27,73.39,75.16,72.74,27.36,3561300,28.1157,27.2804,21.2626,27.1718,26.2024
2008-07-03,74.7,75.13,70.75,27.13,3183400,27.9638,27.2691,21.3291,27.3134,26.2039
2008-07-11,72.96,73.64,70.8,26.75,3296800,27.7767,27.2305,21.3931,27.4067,26.2403
2008-07-18,71.54,71.78,67.37,25.85,3449000,27.4805,27.1283,21.4525,27.4371,26.2768
2008-07-25,69.6,70.96,67.94,25.76,3025400,27.2155,27.0268,21.5092,27.4661,26.312
2008-08-01,70.12,70.13,65.85,24.71,3740800,26.8298,26.8551,21.5582,27.4423,26.3412
2008-08-08,66.39,66.94,63.01,23.85,3398200,26.3713,26.6325,21.6025,27.4445,26.3264
2008-08-15,64.39,65.07,62.49,23.46,2517500,25.9237,26.3976,21.6464,27.3797,26.2992
2008-08-22,64.43,65.46,62.68,23.84,2418300,25.6029,26.208,21.6914,27.2741,26.2821
2008-08-29,64.17,65.72,62.55,24.29,2861800,25.401,26.066,21.7386,27.1552,26.2625
2008-09-05,62.38,62.84,57.6,21.92,3481700,24.8653,25.7588,21.7705,26.8727,26.1727
2008-09-12,59.07,59.59,55.69,22.12,5236200,24.4425,25.4891,21.8029,26.5697,26.0842
2008-09-19,56.34,58.49,51.56,21.73,7306000,24.0256,25.2108,21.8336,26.2291,25.9906
2008-09-26,57.85,58.16,55.32,21.74,5065300,23.6733,24.9534,21.8619,25.8671,25.886
2008-10-03,54.5,54.5,48.59,18.62,5217300,22.8956,24.4841,21.8763,25.274,25.728
2008-10-10,46.37,47.92,35.39,14.48,9939200,21.6007,23.743,21.8707,24.4404,25.4847
2008-10-17,41.37,46.32,36.86,15.83,6025900,20.7122,23.1565,21.8719,23.7084,25.2758
2008-10-24,42.99,45.58,37.59,15.02,4216800,19.8369,22.554,21.8655,22.9907,25.0641
2008-10-31,37.71,48.75,37.11,18.38,3917900,19.6129,22.2449,21.8757,22.5055,24.9083
2008-11-07,46.63,50.73,43.11,17.75,2950400,19.3268,21.9122,21.887,22.0291,24.7418
2008-11-14,47.8,48.24,41.03,17.42,3441600,19.0341,21.5798,21.8958,21.5321,24.5662
2008-11-21,45.59,45.91,38.79,16.2,4015700,18.5976,21.181,21.8986,20.9855,24.3536
2008-11-28,43.84,48.9,43.09,17.56,3110500,18.4377,20.9127,21.9076,20.5261,24.1877
2008-12-05,43.32,44.0,38.86,15.79,4125300,18.0311,20.5336,21.9059,20.0233,23.9821
2008-12-12,43.44,48.97,42.69,18.3,2750300,18.0732,20.3684,21.9171,19.6506,23.8081
2008-12-19,48.8,52.86,45.63,17.57,8137400,17.9963,20.1614,21.9219,19.2938,23.6192
2008-12-26,46.61,49.36,44.96,17.63,3089300,17.9407,19.9743,21.927,18.9831,23.4335
2009-01-02,46.91,49.09,45.85,18.71,2205500,18.0585,19.8803,21.9324,18.7453,23.3101
2009-01-09,47.72,49.45,46.6,17.94,3343200,18.0404,19.7367,21.9358,18.4504,23.2033
2009-01-16,46.68,46.71,42.16,17.13,3290600,17.8997,19.5433,21.934,18.0922,23.072
2009-01-23,43.87,44.84,41.0,16.57,3398900,17.6954,19.3232,21.9335,17.8248,22.9497
2009-01-30,43.51,45.7,42.19,16.22,3620100,17.4678,19.093,21.9292,17.5298,22.7881
2009-02-06,42.03,45.92,42.02,17.46,3635400,17.467,18.9722,21.931,17.3163,22.6398
2009-02-13,45.99,46.33,42.14,17.01,3879700,17.3963,18.8267,21.934,17.0799,22.475
2009-02-20,43.2,43.36,40.34,15.75,2944000,17.1429,18.5987,21.9298,16.9364,22.2864
2009-02-27,41.16,41.17,39.12,15.31,6192900,16.8602,18.3548,21.9248,16.9777,22.0888
2009-03-06,38.32,38.45,30.37,11.89,10620000,16.0948,17.8756,21.9017,16.7807,21.8505
2009-03-13,30.74,36.42,30.62,13.76,7332200,15.7356,17.5707,21.891,16.7176,21.6305
2009-03-20,36.1,39.35,34.29,14.52,4565400,15.5482,17.3445,21.8811,16.5244,21.4018
2009-03-27,39.09,41.75,39.03,15.17,5954100,15.4896,17.1833,21.8715,16.3951,21.1718
2009-04-03,38.34,41.36,37.04,15.48,3687900,15.4877,17.0569,21.8649,16.2978,20.93
2009-04-09,39.73,40.11,38.45,15.05,2162300,15.4202,16.9082,21.8552,16.2404,20.6674
2009-04-17,39.41,39.73,38.01,14.9,2827500,15.3402,16.7594,21.8419,16.1075,20.3945
2009-04-24,38.25,42.15,37.18,15.89,3038500,15.4248,16.695,21.8353,16.1122,20.1328
2009-05-01,40.65,44.23,40.4,16.85,5539900,15.6436,16.7063,21.8337,16.0394,19.8601
2009-05-08,44.67,47.54,44.21,18.11,2956100,16.0224,16.8099,21.833,16.066,19.5992
2009-05-15,45.48,47.55,44.94,17.24,3895000,16.2104,16.8421,21.8275,16.0465,19.3348
2009-05-22,44.32,47.3,44.32,18.3,4544700,16.5321,16.9502,21.826,16.0262,19.1133
2009-05-29,46.3,48.85,46.24,19.08,5168100,16.9236,17.1077,21.8267,16.083,18.9332
2009-06-05,49.75,50.88,48.56,19.43,2124600,17.3093,17.2798,21.8279,16.1982,18.7761
2009-06-12,48.44,52.15,48.2,19.9,1942000,17.7071,17.4735,21.8268,16.3644,18.6268
2009-06-19,49.36,49.46,47.54,19.03,3173200,17.9106,17.5888,21.8249,16.5051,18.4648
2009-06-26,47.28,47.97,45.97,18.53,2045600,18.0064,17.6588,21.822,16.5586,18.3005
2009-07-02,47.55,49.29,46.72,18.63,2061200,18.102,17.7306,21.8142,16.6397,18.1561
2009-07-10,45.62,46.37,43.88,17.47,2087300,18.005,17.7114,21.8005,16.7258,17.9903
2009-07-17,44.34,48.34,43.84,18.8,2150500,18.1275,17.7921,21.7938,16.9006,17.8722
2009-07-24,49.03,49.99,48.49,19.43,4057600,18.3286,17.9138,21.7922,17.278,17.7839
2009-07-31,49.85,50.26,45.88,18.33,3228900,18.3287,17.9445,21.7847,17.5065,17.6812
2009-08-07,46.93,47.93,45.73,18.01,3423200,18.2803,17.9497,21.782,17.6813,17.5647
2009-08-14,45.66,46.65,44.68,18.1,3637200,18.2533,17.9612,21.7814,17.8282,17.441
2009-08-21,44.86,47.6,44.44,18.61,1589300,18.3079,18.0091,21.7876,17.9847,17.3748
2009-08-28,47.63,47.98,46.49,18.53,1595000,18.342,18.0477,21.7897,18.1588,17.303
2009-09-04,47.05,47.72,46.1,18.73,3227000,18.4018,18.0982,21.7924,18.3503,17.243
2009-09-11,49.09,50.88,48.84,19.84,1741700,18.6224,18.227,21.8027,18.5476,17.205
2009-09-18,50.32,52.1,50.32,20.71,2285500,18.9432,18.4107,21.8134,18.7406,17.2468
2009-09-25,48.81,50.91,48.72,20.38,2410600,19.165,18.5569,21.8214,18.8546,17.3649
2009-10-02,49.52,50.46,48.59,19.96,1998700,19.2876,18.661,21.827,18.9904,17.4476
2009-10-09,48.68,50.98,48.49,20.74,1714700,19.5113,18.8152,21.8365,19.1125,17.562
2009-10-16,51.06,54.28,50.97,22.03,1740800,19.8988,19.0533,21.8503,19.2601,17.635
2009-10-23,54.31,54.81,52.96,21.82,2713600,20.1945,19.2583,21.8638,19.3796,17.7164
2009-10-30,53.4,53.86,49.32,20.34,4450800,20.2168,19.3384,21.8708,19.4018,17.7747
2009-11-06,50.6,51.55,49.03,20.98,4289600,20.3335,19.4597,21.8766,19.4992,17.8702
2009-11-13,52.63,52.8,50.88,21.25,4229400,20.4746,19.5923,21.8817,19.635,17.9441
2009-11-20,52.25,53.0,49.97,20.61,2434700,20.4949,19.6674,21.8846,19.7339,18.0403
2009-11-27,51.22,51.84,48.72,20.52,3103900,20.4981,19.7303,21.8863,19.8862,18.0845
2009-12-04,49.68,51.59,49.31,20.75,4614300,20.5369,19.8058,21.8906,19.9836,18.1481
2009-12-11,50.45,51.0,48.71,20.18,1918700,20.4813,19.8332,21.8941,20.0206,18.1989
2009-12-18,50.13,50.42,48.4,19.99,2115900,20.4052,19.8446,21.8968,20.1035,18.2245
2009-12-24,49.81,51.25,49.65,20.96,897400,20.4905,19.9271,21.9044,20.2508,18.2849
2009-12-31,51.37,51.8,50.57,20.76,666400,20.5323,19.989,21.913,20.3837,18.3576
2010-01-08,51.92,52.88,51.9,21.68,1363800,20.709,20.1144,21.9271,20.5373,18.4598
2010-01-15,54.1,54.16,52.3,21.71,1659400,20.863,20.2325,21.9384,20.6963,18.5697
2010-01-22,51.52,52.88,48.59,19.95,3355000,20.7219,20.2113,21.9421,20.7571,18.6193
2010-01-29,49.04,49.39,46.2,19.08,3404300,20.47,20.1278,21.9408,20.7195,18.6609
2010-02-05,47.05,48.02,43.17,18.03,2450000,20.0946,19.9724,21.9338,20.5856,18.7065
2010-02-12,44.41,45.88,44.12,18.71,4192100,19.8817,19.879,21.9287,20.5019,18.7746
2010-02-19,45.63,46.75,45.41,18.99,1411700,19.7452,19.8135,21.9197,20.4535,18.9168
2010-02-26,46.62,46.66,44.17,18.5,1806300,19.5539,19.7163,21.9083,20.3415,19.0116
2010-03-05,45.26,47.57,45.07,19.49,1936400,19.5441,19.6996,21.8993,20.2146,19.1111
2010-03-12,47.88,48.87,47.67,19.63,2145600,19.5567,19.6941,21.8938,20.1048,19.2002
2010-03-19,47.75,48.21,45.83,18.98,2123800,19.4683,19.6413,21.888,20.0369,19.2703
2010-03-26,45.81,47.07,45.77,19.1,2525900,19.4111,19.601,21.8812,19.943,19.3513
2010-04-01,46.63,47.73,46.62,19.56,1114000,19.434,19.598,21.8758,19.8585,19.4445
2010-04-09,47.98,48.22,45.88,19.49,1841900,19.4427,19.59,21.876,19.8027,19.5165
2010-04-16,47.92,48.58,47.0,19.4,1560200,19.4362,19.576,21.8747,19.7469,19.5676
2010-04-23,46.62,47.83,46.28,19.57,1850300,19.4572,19.5757,21.8754,19.688,19.5969
2010-04-30,47.37,47.56,43.92,18.24,3704600,19.2692,19.4764,21.8646,19.591,19.6167
2010-05-07,44.57,44.77,37.51,15.98,6128700,18.763,19.2173,21.8411,19.3906,19.5702
2010-05-14,41.81,42.48,38.92,16.22,5238700,18.3719,18.9954,21.8204,19.1537,19.5131
2010-05-21,39.5,40.32,37.7,16.13,5455300,18.0264,18.7829,21.8004,18.9219,19.447
2010-05-28,37.16,38.45,35.1,15.78,4246200,17.681,18.5605,21.7731,18.6269,19.3648
2010-06-04,36.66,38.41,35.21,14.91,3978300,17.2549,18.2902,21.741,18.287,19.2824
2010-06-11,35.69,37.43,35.11,15.73,5793700,17.0204,18.1006,21.7121,18.0762,19.2263
2010-06-18,38.25,40.31,37.99,16.66,4265200,16.9655,17.9942,21.6867,17.9552,19.1871
2010-06-25,40.41,40.52,37.87,16.14,3886100,16.8389,17.857,21.6599,17.8608,19.1605
2010-07-02,38.4,38.8,36.38,15.64,4537800,16.6549,17.693,21.6313,17.7074,19.0973
2010-07-09,38.18,39.74,37.53,16.67,3768700,16.6569,17.617,21.613,17.5911,19.042
2010-07-16,39.0,40.78,38.97,16.51,2922800,16.6346,17.5352,21.596,17.4916,19.0056
2010-07-23,40.07,40.58,38.41,16.97,3573400,16.6863,17.4934,21.5801,17.3656,18.9848
2010-07-30,40.46,41.73,40.29,17.19,2547200,16.7643,17.4712,21.5628,17.244,18.9665
2010-08-06,41.88,43.73,41.81,18.33,3478500,17.0055,17.5349,21.5515,17.2115,18.961
2010-08-13,43.95,44.0,40.82,17.19,2705900,17.0338,17.5093,21.5334,17.1161,18.9342
2010-08-20,40.69,41.76,39.57,16.71,1972100,16.9846,17.4504,21.5109,16.9738,18.8939
2010-08-27,39.96,40.37,38.47,16.9,3322900,16.9721,17.4099,21.489,16.8444,18.8352
2010-09-03,39.75,42.39,39.3,17.82,2069000,17.1018,17.4399,21.4715,16.7652,18.7774
2010-09-10,41.42,42.11,41.06,17.58,2391800,17.1747,17.45,21.447,16.6654,18.7212
2010-09-17,42.32,42.96,41.75,17.67,2203000,17.2513,17.4665,21.423,16.6372,18.6754
2010-09-24,41.12,42.82,41.01,18.29,3989100,17.4118,17.5278,21.4006,16.753,18.6265
2010-10-01,42.71,44.23,42.06,18.93,3001600,17.6456,17.6318,21.3788,16.8885,18.5645
2010-10-08,43.33,45.45,42.9,19.42,3028500,17.9188,17.7643,21.3604,17.0533,18.5165
2010-10-15,45.38,45.85,43.63,19.53,3134200,18.1665,17.895,21.3395,17.2407,18.5003
2010-10-22,45.25,45.78,44.01,19.41,2759100,18.3582,18.0075,21.3193,17.4657,18.469
2010-10-29,45.31,45.53,43.21,19.32,4461100,18.5066,18.1049,21.297,17.6453,18.4305
2010-11-05,45.07,47.1,44.5,19.93,3779800,18.7254,18.24,21.2816,17.8086,18.4169
2010-11-12,45.55,46.73,43.81,18.96,4488600,18.7617,18.2934,21.2631,17.9495,18.3858
2010-11-19,44.65,44.84,43.19,19.25,3828000,18.8367,18.3642,21.246,18.1299,18.3558
2010-11-26,44.09,44.29,41.28,17.84,3699500,18.6839,18.3256,21.2215,18.1886,18.3092
2010-12-03,40.33,42.39,39.81,18.2,5666000,18.6101,18.3167,21.1989,18.2732,18.2735
2010-12-10,42.28,43.27,41.91,18.54,3205400,18.6,18.3335,21.1785,18.3519,18.2252
2010-12-17,43.73,44.58,42.69,18.5,2762500,18.5847,18.3459,21.1575,18.4173,18.18
2010-12-23,43.48,43.8,43.0,18.8,1483700,18.6175,18.3794,21.1414,18.4406,18.1223
2010-12-31,43.24,44.09,43.17,18.81,1598300,18.6473,18.4114,21.1286,18.5217,18.0644
2011-01-07,43.86,45.49,43.75,19.03,3328700,18.7055,18.4569,21.1142,18.6373,18.046
2011-01-14,43.95,47.65,43.67,20.49,3247000,18.9804,18.6076,21.1088,18.8167,18.0741
2011-01-21,47.03,48.15,46.31,20.62,3381900,19.2328,18.7568,21.0989,18.957,18.1259
2011-01-28,47.95,48.96,46.91,20.22,4677000,19.3843,18.865,21.0854,19.0891,18.1561
2011-02-04,47.2,49.99,47.18,21.24,4710300,19.6698,19.0409,21.0762,19.2675,18.201
2011-02-11,48.86,49.9,48.85,21.31,2941900,19.9227,19.2093,21.0644,19.4184,18.2572
2011-02-18,49.24,50.3,49.18,21.63,2547500,20.1857,19.3887,21.0545,19.5535,18.3001
2011-02-25,46.79,48.48,46.49,20.82,7015600,20.2838,19.495,21.0406,19.6236,18.324
2011-03-04,49.01,49.78,47.97,21.21,4684300,20.4257,19.6218,21.0262,19.7074,18.3685
2011-03-11,49.82,50.06,48.05,20.88,4943100,20.4962,19.7152,21.0113,19.781,18.4042
2011-03-18,48.02,48.14,45.03,20.24,5747300,20.4572,19.7543,20.9877,19.827,18.4179
2011-03-25,47.67,49.24,47.49,20.94,3363100,20.5307,19.8418,20.9667,19.8773,18.4468
2011-04-01,48.8,50.25,48.38,21.54,2740900,20.6863,19.9677,20.9489,20.0063,18.4896
2011-04-08,50.62,51.27,49.76,22.04,2646400,20.8939,20.1209,20.9343,20.1457,18.5389
2011-04-15,51.19,51.3,49.1,21.36,3016200,20.9651,20.2125,20.9126,20.3213,18.6013
2011-04-21,48.37,50.8,47.46,21.77,2493400,21.0896,20.3281,20.8931,20.4998,18.7172
2011-04-29,50.83,53.8,50.4,23.11,3864700,21.4006,20.5343,20.8785,20.7282,18.855
2011-05-06,53.48,53.78,49.19,21.34,5945900,21.3919,20.5943,20.8495,20.8703,18.9594
2011-05-13,49.29,50.57,48.07,20.79,5624500,21.2998,20.609,20.8134,20.9701,19.0596
2011-05-20,48.14,49.18,47.6,20.69,4915400,21.2053,20.6147,20.7816,21.0638,19.1751
2011-05-27,45.62,46.81,45.26,20.49,5938600,21.0951,20.6054,20.7593,21.137,19.2703
2011-06-03,47.86,47.95,46.45,20.7,4016900,21.0342,20.6123,20.7427,21.1473,19.351
2011-06-10,47.08,47.44,45.61,20.09,3746800,20.8894,20.5739,20.7232,21.1209,19.43
2011-06-17,45.92,46.86,44.02,19.96,4673300,20.7459,20.5281,20.7067,21.1079,19.5163
2011-06-24,44.91,46.38,43.71,19.37,3687000,20.5338,20.4421,20.6806,21.0142,19.5702
2011-07-01,44.42,48.19,44.36,21.16,4852900,20.6303,20.4954,20.6623,21.0066,19.6632
2011-07-08,47.72,47.81,45.16,20.0,4538600,20.5334,20.4587,20.6389,20.925,19.7238
2011-07-15,43.47,44.63,43.12,19.21,7465700,20.3296,20.3662,20.6085,20.8443,19.7641
2011-07-22,42.71,46.33,42.28,20.11,5316300,20.2959,20.3472,20.577,20.7895,19.7997
2011-07-29,45.49,45.67,43.14,19.03,4049000,20.1016,20.2499,20.5395,20.697,19.8366
2011-08-05,43.36,43.45,37.01,17.09,14579300,19.6388,20.0161,20.4929,20.5395,19.8442
2011-08-12,37.66,38.18,33.93,16.45,18686200,19.1485,19.752,20.4404,20.3153,19.8351
2011-08-19,37.71,39.08,35.41,15.6,8145300,18.603,19.4447,20.3858,20.0184,19.7909
2011-08-26,39.26,39.34,36.69,16.73,8492900,18.3146,19.2435,20.3362,19.753,19.7739
2011-09-02,39.04,40.69,38.66,17.09,5224300,18.1261,19.0839,20.2903,19.5396,19.7623
2011-09-09,36.29,38.98,36.14,15.98,4285300,17.7954,18.8537,20.2421,19.2498,19.7159
2011-09-16,35.4,38.43,35.04,16.62,6453500,17.615,18.6885,20.1944,18.9254,19.6698
2011-09-23,34.82,35.77,32.44,15.13,8313000,17.2334,18.4252,20.1397,18.6149,19.584
2011-09-30,33.8,36.38,33.13,15.89,6763700,17.0275,18.2378,20.0881,18.37,19.5113
2011-10-07,34.49,39.4,33.53,17.41,8795700,17.0864,18.1765,20.041,18.2062,19.4713
2011-10-14,40.36,43.68,39.85,19.76,7201900,17.4982,18.294,20.0106,18.1699,19.4801
2011-10-21,43.35,44.74,41.58,20.19,5800700,17.9128,18.4347,19.9812,18.1446,19.4854
2011-10-28,43.78,47.78,43.68,21.03,5196900,18.3931,18.6273,19.9513,18.1917,19.5268
2011-11-04,45.09,45.22,41.22,19.43,9340200,18.5523,18.6866,19.9134,18.1653,19.5304
2011-11-11,43.61,45.18,41.62,19.54,5878900,18.7038,18.7496,19.8765,18.1738,19.5643
2011-11-18,42.57,43.31,41.73,19.22,4394000,18.7833,18.7845,19.8482,18.0767,19.5846
2011-11-25,41.66,41.81,38.53,17.45,3257900,18.5783,18.6857,19.819,17.9492,19.5628
2011-12-02,40.53,43.25,39.89,19.2,5305300,18.6743,18.724,19.7966,17.9489,19.5768
2011-12-09,43.51,43.87,41.53,19.5,3676700,18.8007,18.7812,19.7806,17.9182,19.5907
2011-12-16,41.94,42.24,39.05,17.77,3617100,18.6418,18.7061,19.748,17.8549,19.5699
2011-12-23,39.6,41.32,38.94,18.69,3459300,18.6487,18.7046,19.717,17.9346,19.5631
2011-12-30,40.95,41.58,40.24,18.67,2654300,18.6524,18.7023,19.6842,18.0456,19.5267
2012-01-06,42.72,43.27,41.37,18.74,3929500,18.666,18.7051,19.652,18.2025,19.4891
2012-01-13,42.0,42.66,40.74,18.75,3077100,18.6781,18.7081,19.6198,18.3034,19.4597
2012-01-20,42.28,44.96,42.14,20.21,3221200,18.914,18.8194,19.6018,18.4594,19.4391
