date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2021-12-23,85.38,85.43,84.74,74.4,23108110,1167521562.5947,15093574.1186,14.5,19.5257,-0.2792,71.4286,0.0,-71.4286,0.565,73.9331,74.6547,75.3763,-0.5816,-40.6053,-3.7092,74.512,8.5317,74.5339,74.5394,74.5334,32.196,282.3198,0.0539,-0.8061,-0.5399,-0.977,74.5462,0,0.0005,-0.0265,0.027,-0.2792,-0.2023,-0.0769,60.7233,70.9892,37.4862,74.4715,74.5261,16.6581,0.078,0.7594,1331503741.0,19.7656,-0.3737,0.105,0.9912,48.1454,75.088,70.2355,74.6547,74.3266,62.5937,56.9499,56.9499,52.445,18.7504,5.1083,74.6902,74.4576,0.4196,74.4608,0.0056,55.8797,-57.6477,74.489
2021-12-31,84.84,85.02,84.52,74.33,32259277,1164940820.4347,11240810.7434,13.6882,18.2886,-0.246,64.2857,0.0,-64.2857,0.556,73.9063,74.6196,75.3329,-0.17,-59.7523,-5.5701,74.4633,3.1345,74.5024,74.5113,74.5183,31.3362,306.3613,0.0011,0.0581,-0.1502,-0.8053,74.5898,0,-0.0159,-0.0343,0.0185,-0.246,-0.1195,-0.1265,60.7748,71.0226,37.1656,74.4715,74.3945,17.5182,0.2954,0.748,1299244464.0,18.652,-0.3293,0.3991,0.994,47.215,75.0324,70.2911,74.6196,74.3128,57.8303,48.2089,48.2089,22.183,17.2406,0.0,74.6655,74.3983,0.4385,74.4675,0.0035,61.2578,-54.6867,74.4703
2022-01-07,84.44,84.44,83.44,73.29,34061406,1138921975.3223,364064.9411,14.4429,18.2289,-0.275,100.0,42.8571,-57.1429,0.5982,73.6469,74.5262,75.4055,-0.8819,-217.2102,-27.893,74.1646,24.2543,74.3151,74.3479,74.4269,30.1157,-29.4977,0.2077,0.0556,0.2673,-0.4924,74.6109,0,-0.1118,-0.1042,-0.0076,-0.275,-0.1014,-0.1736,60.8262,71.0453,36.672,74.1061,74.1374,26.4064,-1.123,0.8162,1265183058.0,16.0974,-0.3684,-1.5092,0.9823,36.0535,74.9789,70.3417,74.5262,74.2777,44.001,26.8442,26.8442,5.9047,1.7028,0.0,74.6294,73.991,1.147,74.462,-0.002,50.1096,-94.5929,74.3166
2022-01-14,83.38,83.79,83.3,73.07,31926086,1108299260.8675,-13862200.6628,15.3405,18.3588,-0.2859,100.0,35.7143,-64.2857,0.5861,73.3815,74.4232,75.4649,-0.1419,-231.5506,-31.5537,73.87,27.0085,74.123,74.177,74.3261,28.696,-13.4409,0.1581,-0.5318,0.5234,-0.2324,74.6086,0,-0.2031,-0.1564,-0.0467,-0.2859,-0.0748,-0.2111,60.8774,71.0655,36.4301,73.9965,74.075,26.5436,-1.8608,0.8022,1233256972.0,15.2545,-0.3834,-2.4835,0.9872,34.2231,74.8891,70.3903,74.4232,74.2373,28.1968,9.5373,9.5373,0.5242,0.0,0.0,74.5749,73.6123,0.4297,74.4359,-0.0102,42.8153,-99.5691,74.1463
2022-01-21,83.03,83.48,82.79,73.14,26252346,1127703168.7806,-12247865.8318,16.8159,18.8364,-0.3179,100.0,28.5714,-71.4286,0.5875,73.1891,74.3261,75.4631,0.5217,-226.7067,-29.2917,73.6519,35.997,73.9712,74.0382,74.238,27.1826,1.6287,-0.0468,-0.7476,0.7269,0.0284,74.5753,1,-0.2668,-0.1761,-0.0907,-0.3179,-0.076,-0.242,60.9284,71.0862,30.5057,73.9965,73.8514,30.0288,-1.2146,0.8033,1259509318.0,14.1322,-0.4267,-1.6336,0.9841,35.3541,74.7792,70.4394,74.3261,74.204,15.6567,10.5885,10.5885,25.3368,2.7079,8.1238,74.5014,73.3598,0.6052,74.3709,-0.0195,41.7991,-78.8048,73.9944
2022-01-28,83.45,83.5,82.69,72.85,35875816,1124602789.6201,-11460498.0582,18.3019,18.9943,-0.3984,100.0,21.4286,-78.5714,0.5963,72.9618,74.215,75.4681,-0.4874,-200.4449,-34.3094,73.4069,37.6191,73.7982,73.8794,74.1349,25.6695,-5.6734,-0.181,-1.0639,0.6337,-0.0989,74.5024,1,-0.3367,-0.1968,-0.1399,-0.3984,-0.1257,-0.2728,60.9793,71.1038,29.9256,73.8869,73.8075,28.524,-1.5476,0.8185,1223633502.0,12.9295,-0.5355,-2.0803,0.984,32.8453,74.6273,70.4854,74.215,74.1669,11.3465,13.9136,13.9136,15.8798,2.7079,0.0,74.4078,73.0791,0.7104,74.2682,-0.0299,44.4897,-87.3756,73.8152
2022-02-04,82.9,83.14,82.01,72.11,34197985,1095021638.9037,-19508713.9189,20.2548,19.5575,-0.4766,100.0,14.2857,-85.7143,0.6243,72.5768,74.0677,75.5585,-0.5938,-205.6416,-44.9504,73.0307,45.6426,73.5392,73.6441,73.9853,24.2411,-24.7128,-0.5356,-1.5022,0.3467,-0.4181,74.3822,1,-0.4461,-0.2449,-0.2012,-0.4766,-0.17,-0.3067,61.03,71.1139,22.0753,73.5208,73.5704,30.7227,-2.3146,0.8658,1189435517.0,11.4665,-0.6415,-3.1098,0.9692,27.5248,74.4589,70.5277,74.0677,74.1252,13.1162,14.8466,14.8466,3.3231,2.7079,0.0,74.289,72.6245,0.9891,74.1144,-0.0428,36.6203,-97.8072,73.5497
2022-02-11,82.09,82.22,81.15,71.8,38812055,1098252951.2471,-19999501.5783,22.772,20.5568,-0.5687,100.0,7.1429,-92.8571,0.6468,72.1684,73.9189,75.6693,-0.3368,-210.9094,-48.8084,72.6531,55.4959,73.2714,73.398,73.8233,22.9758,-37.4283,-1.1036,-1.4869,0.1318,-0.6078,74.228,1,-0.5519,-0.2806,-0.2713,-0.5687,-0.2244,-0.3443,61.0804,71.1208,15.763,73.352,73.1913,35.9087,-3.107,0.9009,1150623462.0,10.2773,-0.7666,-4.1479,0.9582,25.5958,74.2419,70.5689,73.9189,74.0827,14.2927,14.1179,14.1179,23.1507,0.0,0.0,74.1425,72.1872,0.9391,73.9102,-0.0576,38.1348,-86.6248,73.2639
2022-02-18,81.38,81.55,80.96,71.62,31753797,1127853948.4504,-8963642.7307,25.2411,21.1474,-0.6668,100.0,0.0,-100.0,0.6489,71.7861,73.7696,75.7531,0.2542,-188.0746,-50.8684,72.3106,57.3391,73.0178,73.1613,73.6603,21.9891,-40.242,-1.5704,-0.426,0.0829,-0.646,74.0466,1,-0.6425,-0.297,-0.3456,-0.6668,-0.2763,-0.3905,61.1307,71.1258,15.6479,73.2642,73.0794,35.0819,-2.7494,0.906,1118869665.0,9.5121,-0.9005,-3.6968,0.9633,24.5658,73.9467,70.6116,73.7696,74.049,15.2324,16.7327,16.7327,23.7245,0.0,0.0,73.9688,71.8151,0.6764,73.6671,-0.0734,42.3093,-87.2083,72.9844
2022-02-25,81.39,81.48,81.07,71.44,29802351,1134395927.9382,-1552557.6623,27.5338,21.9641,-0.8139,92.8571,14.2857,-78.5714,0.6314,71.4175,73.6407,75.8639,-0.1707,-156.9522,-53.0068,71.9952,57.3391,72.7748,72.9316,73.4957,21.2989,-35.6283,-1.2964,0.45,0.1628,-0.5825,73.8543,1,-0.7209,-0.3003,-0.4206,-0.8139,-0.3639,-0.4499,61.1806,71.1289,15.6684,73.1719,73.0794,33.4783,-3.1961,0.8839,1089067314.0,9.0773,-1.1013,-4.2824,0.9603,23.4966,73.636,70.6534,73.6407,74.0193,17.1568,20.6197,20.6197,14.9839,0.0,0.0,73.7705,71.4915,0.4041,73.3913,-0.0895,46.3535,-91.9211,72.7063
2022-03-04,81.66,82.49,81.21,72.03,40696993,1135031818.4539,1822720.2717,27.1595,21.5198,-0.892,85.7143,7.1429,-78.5714,0.6679,71.2197,73.5259,75.8322,0.2563,-99.6004,-33.1401,71.8946,22.294,72.6595,72.8108,73.3868,20.7146,-27.561,-1.0616,0.1446,0.2997,-0.4627,73.6993,1,-0.7273,-0.2453,-0.482,-0.892,-0.3703,-0.5217,61.2304,71.1379,23.7308,73.1719,73.0794,29.3909,-2.3735,0.9273,1129764307.0,18.675,-1.2089,-3.1903,0.9677,33.43,73.3595,70.6979,73.5259,74.0051,21.9943,28.6304,28.6304,47.1827,33.3333,100.0,73.5586,71.4755,1.1416,73.1168,-0.1029,48.0727,-76.9181,72.5347
2022-03-11,81.53,81.73,80.29,70.71,36897552,1102233994.4539,-7397857.3254,27.7137,21.5581,-1.0511,100.0,0.0,-100.0,0.7189,70.7642,73.36,75.9557,-0.8056,-136.828,-49.0449,71.495,34.9176,72.3603,72.5313,73.1889,20.1726,-16.4643,-1.1634,-0.161,0.4777,-0.2834,73.5302,1,-0.8286,-0.2773,-0.5513,-1.0511,-0.4432,-0.6079,61.2799,71.1336,14.8151,72.6746,72.788,33.4,-3.6144,1.0166,1092866755.0,16.1117,-1.4279,-4.8627,0.9441,25.4775,73.1134,70.7357,73.36,73.9587,23.7281,21.9343,21.9343,3.6364,39.9807,19.9422,73.3295,71.0278,1.3814,72.8234,-0.1179,37.3312,-98.3583,72.2112
2022-03-18,79.93,80.23,79.36,70.55,45541381,1142570646.1967,2337009.8781,28.93,21.9446,-1.1985,100.0,0.0,-100.0,0.7313,70.3472,73.1669,75.9867,0.2857,-155.8798,-50.6569,71.1395,44.7425,72.0814,72.2668,72.9932,19.8256,-9.6915,-1.2924,0.1562,0.578,-0.1683,73.3534,1,-0.9118,-0.2884,-0.6234,-1.1985,-0.4892,-0.7093,61.3292,71.1278,14.5963,72.591,72.2761,38.5219,-2.7379,1.0366,1047325374.0,14.7063,-1.6319,-3.7359,0.9486,24.6716,72.8171,70.7742,73.1669,73.9052,25.4254,25.7116,25.7116,26.3158,43.9236,11.8286,73.0829,70.6556,0.8931,72.5206,-0.1335,42.0381,-85.2131,71.9053
2022-03-25,79.8,79.83,78.61,69.26,62518282,1091326152.7541,-10198065.9866,30.5121,22.5061,-1.4087,100.0,0.0,-100.0,0.7777,69.7121,72.8837,76.0553,-0.8852,-168.1837,-60.8941,70.5421,51.0795,71.6478,71.8663,72.7169,19.873,-6.3054,-1.1615,0.3746,0.6252,-0.1098,73.1319,1,-1.0691,-0.3566,-0.7125,-1.4087,-0.5782,-0.8305,61.3781,71.1091,8.0846,71.831,71.9265,39.6549,-3.8032,1.1229,984807092.0,12.8405,-1.9237,-5.2052,0.928,19.553,72.4277,70.804,72.8837,73.8235,19.525,10.9291,10.9291,2.8351,10.5903,0.0,72.8099,69.9522,1.3814,72.194,-0.1526,38.9379,-98.2469,71.4645
2022-04-01,78.81,79.67,78.76,69.83,36445306,1103770031.6548,-10439538.6459,31.9812,22.8347,-1.5127,92.8571,0.0,-92.8571,0.7818,69.2984,72.6578,76.0173,0.6105,-136.9833,-46.3776,70.2126,51.0795,71.3686,71.5952,72.5033,20.3011,-3.4197,-1.0214,0.7718,0.6637,-0.0596,72.8976,1,-1.1347,-0.3377,-0.797,-1.5127,-0.5584,-0.9543,61.4267,71.0964,14.7612,71.7959,71.8659,36.6298,-3.3032,1.1196,1021252398.0,11.8609,-2.0709,-4.5165,0.9386,26.8112,71.971,70.836,72.6578,73.7486,17.6233,16.2293,16.2293,19.5371,21.3776,52.3042,72.5161,69.6507,0.835,71.8774,-0.1708,40.7367,-87.6481,71.151
2022-04-08,79.2,79.24,77.51,68.46,42844339,1065878795.4294,-21645576.3831,33.8975,24.1702,-1.683,100.0,0.0,-100.0,0.835,68.6381,72.361,76.0838,-0.922,-151.9705,-56.5629,69.6159,58.8091,70.9207,71.1768,72.2036,21.1545,-4.3662,-0.4837,0.258,0.6512,-0.0761,72.6739,1,-1.2829,-0.3887,-0.8941,-1.683,-0.5946,-1.0884,61.4749,71.07,14.5439,70.8712,71.213,39.7597,-4.3898,1.2197,978408059.0,10.3126,-2.3108,-6.0261,0.921,21.7185,71.5783,70.862,72.361,73.6421,11.8152,8.2874,8.2874,2.49,27.3801,29.836,72.1952,68.9744,1.526,71.5506,-0.1917,33.5891,-98.4493,70.6974
2022-04-14,77.4,77.85,77.01,67.97,30862996,1038689965.6199,-32913076.1802,35.8977,25.6191,-1.8692,100.0,0.0,-100.0,0.8283,67.9835,72.0381,76.0927,-0.4048,-157.7005,-59.4849,69.0264,61.9007,70.467,70.7494,71.8901,22.4816,-5.8848,-0.7141,-1.2535,0.6309,-0.1025,72.4588,1,-1.4231,-0.4232,-0.9999,-1.8692,-0.6363,-1.2329,61.5227,71.039,14.6998,70.5541,70.7074,41.0226,-4.1429,1.2185,947545063.0,9.6536,-2.575,-5.7448,0.9275,20.2576,71.0969,70.8854,72.0381,73.5292,10.8036,7.8943,7.8943,1.6557,30.616,9.7077,71.8447,68.3298,0.7409,71.2103,-0.2144,31.4836,-99.2067,70.2351
2022-04-22,77.07,77.08,76.1,67.3,42617086,1013467608.5995,-42555705.4964,38.1041,27.46,-2.0724,100.0,0.0,-100.0,0.8308,67.3331,71.6579,75.9827,-0.7857,-162.5535,-63.1715,68.398,66.7866,69.98,70.2897,71.5502,24.2016,-9.3459,-1.2906,-1.8902,0.5829,-0.1624,72.2875,1,-1.5702,-0.4562,-1.114,-2.0724,-0.6833,-1.3891,61.5701,71.0016,14.4903,70.2189,70.1789,44.8747,-4.497,1.2345,904927977.0,8.9362,-2.8652,-6.2633,0.9211,18.4143,70.5899,70.9053,71.6579,73.3989,6.4839,3.2701,3.2701,5.6644,13.1812,0.0,71.462,67.6481,0.8644,70.8186,-0.239,29.0453,-97.1116,69.734
2022-04-29,76.67,77.16,76.16,67.2,40486638,975800935.4353,-54616567.542,40.0099,29.1559,-2.2045,92.8571,7.1429,-85.7143,0.8348,66.7516,71.2995,75.8474,-0.4776,-142.0538,-63.6865,67.8823,64.7859,69.553,69.8784,71.2283,26.2678,-12.1417,-1.8753,-1.7999,0.5426,-0.2103,72.1581,1,-1.6753,-0.449,-1.2262,-2.2045,-0.6609,-1.5436,61.6171,70.9636,21.2645,70.0257,70.1789,41.471,-4.4183,1.2422,864441339.0,8.8622,-3.0595,-6.1689,0.9189,18.1567,70.0009,70.9237,71.2995,73.2719,4.8315,3.3302,3.3302,2.6705,3.2359,0.0,71.0513,67.1421,0.8865,70.3828,-0.2635,28.0583,-98.7002,69.2749
2022-05-06,75.82,76.33,75.17,66.5,49516067,933510388.9417,-68041497.032,42.0832,31.169,-2.322,100.0,0.0,-100.0,0.8487,66.1592,70.8927,75.6262,-0.4893,-143.5867,-67.2711,67.3074,69.0363,69.0831,69.4278,70.878,26.9887,-12.2374,-2.097,-1.044,0.5412,-0.212,72.007,1,-1.7948,-0.4549,-1.34,-2.322,-0.6195,-1.7025,61.6636,70.919,20.8893,69.3068,69.7304,44.1884,-4.9394,1.2763,814925272.0,8.0943,-3.2372,-6.9143,0.9129,16.3644,69.512,70.9374,70.8927,73.1301,3.3666,3.4996,3.4996,2.1641,0.0,0.0,70.6141,66.558,1.0295,69.918,-0.2884,21.7559,-98.8642,68.7781
2022-05-13,75.18,76.39,75.14,67.11,53160828,948668697.3273,-62524824.8796,43.9076,33.3398,-2.4196,100.0,0.0,-100.0,0.8667,65.8081,70.5282,75.2483,0.6104,-119.6949,-53.1974,67.0129,67.624,68.7794,69.1185,70.5988,26.852,-9.7908,-2.1497,-1.3814,0.5766,-0.1701,71.8011,1,-1.8194,-0.3835,-1.4359,-2.4196,-0.5651,-1.8545,61.7097,70.8809,29.152,69.2623,69.4908,40.1816,-4.917,1.2915,868086100.0,7.761,-3.3864,-6.8267,0.9306,23.4013,68.9561,70.9539,70.5282,72.9977,6.2787,12.0064,12.0064,31.1846,33.3333,100.0,70.1636,66.3762,1.1002,69.4557,-0.3099,28.4177,-88.5572,68.4232
2022-05-20,76.04,76.37,75.54,67.44,29370471,974500557.3634,-46364701.2713,45.6016,35.4213,-2.4851,92.8571,21.4286,-71.4286,0.8572,65.6213,70.184,74.7467,0.3373,-101.0462,-45.9161,66.877,67.624,68.574,68.8953,70.3651,27.6374,-8.4729,-2.7974,-1.1254,0.5952,-0.1473,71.6061,1,-1.7911,-0.2842,-1.5069,-2.4851,-0.4876,-1.9975,61.7554,70.8465,34.7421,69.2623,69.4908,37.7257,-3.2702,1.2709,897456571.0,7.2866,-3.4912,-4.6245,0.9394,27.0419,68.4708,70.973,70.184,72.8674,15.8605,32.0756,32.0756,62.878,66.6667,100.0,69.7153,66.4009,0.7335,69.0017,-0.3264,30.1063,-83.1219,68.1607
2022-05-27,76.29,77.22,76.0,68.15,31341429,1000704047.1831,-27201294.7369,45.6151,36.5745,-2.5665,85.7143,14.2857,-71.4286,0.873,65.5163,69.9273,74.3383,0.6803,-72.4741,-31.7221,66.9609,45.7909,68.509,68.7961,70.2011,28.4021,-4.8662,-2.9107,0.783,0.6446,-0.0848,71.395,1,-1.6921,-0.1482,-1.544,-2.5665,-0.4404,-2.1261,61.8007,70.8196,40.2638,69.2623,69.4908,34.3977,-2.396,1.2809,928798000.0,12.79,-3.6178,-3.3963,0.9515,34.139,66.4017,70.9962,69.9273,72.7438,35.7223,63.085,63.085,95.1923,100.0,100.0,69.2888,66.707,1.0781,68.5774,-0.3358,40.3794,-71.6791,68.0339
2022-06-03,76.67,76.74,75.99,67.42,27187741,986819176.3971,-21306787.7923,45.6277,36.3936,-2.5529,78.5714,7.1429,-71.4286,0.8726,65.3533,69.6452,73.9372,-0.5678,-76.3627,-38.3575,66.8644,45.7909,68.3422,68.6133,69.9955,28.8394,-2.3442,-2.4602,2.1756,0.6776,-0.0409,71.2183,1,-1.6533,-0.0875,-1.5658,-2.5529,-0.3112,-2.2417,61.8456,70.7856,40.5648,69.2623,69.4908,31.9534,-1.8379,1.2942,901610259.0,11.8812,-3.6133,-2.6535,0.9438,30.8213,66.4201,71.0152,69.6452,72.604,55.4693,71.2473,71.2473,55.6714,93.7781,81.3344,68.8893,66.7191,0.8681,68.1998,-0.3417,40.0089,-83.4371,67.8433
2022-06-10,76.03,76.11,74.76,66.33,36985531,958052652.286,-26111402.8238,46.335,37.0243,-2.5952,100.0,0.0,-100.0,0.8982,65.095,69.3048,73.5145,-0.8296,-97.6075,-46.7763,66.5285,55.5305,68.0322,68.3085,69.7238,28.7571,1.3908,-1.9293,3.0822,0.7241,0.0243,71.0091,1,-1.6916,-0.1006,-1.591,-2.5952,-0.2522,-2.343,61.8901,70.741,33.4711,68.5209,69.0528,37.4868,-3.506,1.3542,864624728.0,10.7183,-3.6893,-5.0205,0.9209,26.6118,68.2398,71.0278,69.3048,72.4484,62.2615,52.4522,52.4522,6.4928,70.4114,29.8998,68.5102,66.3758,1.2307,67.8667,-0.3478,36.9452,-97.6769,67.5446
2022-06-17,74.21,74.49,73.2,65.82,43275436,991264033.4023,-15135905.6338,47.6177,38.2739,-2.543,100.0,0.0,-100.0,0.9422,64.813,68.9535,73.0941,0.1008,-125.0707,-50.1469,66.1471,64.2929,67.6922,67.977,69.4348,28.278,5.9157,-1.1409,4.0253,0.7762,0.1031,70.6957,1,-1.7425,-0.1213,-1.6213,-2.543,-0.1251,-2.4179,61.9341,70.6919,33.2878,68.1849,67.7022,43.6555,-2.6347,1.4314,821349292.0,9.488,-3.6326,-3.8486,0.9308,24.9266,68.2193,71.0372,68.9535,72.2746,51.4131,30.5399,30.5399,29.4555,37.0781,0.0,68.1443,65.9714,1.5141,67.5933,-0.3549,44.2183,-82.532,67.2328
2022-06-24,74.11,75.32,73.94,66.26,30999209,1000104963.0449,-6456915.0213,47.6118,39.062,-2.5279,92.8571,0.0,-92.8571,0.9625,64.6285,68.6606,72.6927,0.5162,-95.4746,-41.8316,65.9628,47.5355,67.4713,67.7476,69.1993,27.7847,8.7195,0.0807,3.3948,0.8061,0.1516,70.3747,1,-1.728,-0.0854,-1.6426,-2.5279,-0.0593,-2.4685,61.9777,70.6475,39.7416,67.8277,67.5263,39.6825,-1.7157,1.4527,852348501.0,14.1113,-3.6272,-2.5241,0.9392,29.0842,68.1512,71.0482,68.6606,72.1042,36.3379,26.0215,26.0215,42.1162,25.0102,45.1308,67.7944,65.8496,1.2263,67.3782,-0.3599,48.9035,-73.4039,67.0255
2022-07-01,74.54,76.05,74.31,67.17,25903020,1016698496.0774,2960333.9233,46.5196,39.2504,-2.3599,85.7143,0.0,-85.7143,1.0135,64.6185,68.4291,72.2396,0.6962,-65.283,-26.0486,66.0563,32.3204,67.4245,67.6702,69.0488,27.7092,11.5803,0.8598,0.8435,0.8347,0.2007,70.0623,1,-1.6243,0.0147,-1.639,-2.3599,0.1259,-2.4858,62.0208,70.6127,47.6376,67.8277,67.4554,34.9923,-0.1344,1.5089,878251521.0,17.8979,-3.3996,-0.1997,0.9697,36.9757,68.0845,71.0644,68.4291,71.95,35.3839,49.5902,49.5902,77.1989,48.3769,100.0,67.4726,66.1063,1.6771,67.2365,-0.3595,53.6923,-55.4557,66.9805
2022-07-08,75.85,76.05,74.84,66.47,23289684,996488439.7138,113251.1102,45.505,39.7013,-2.2231,78.5714,0.0,-78.5714,1.0178,64.5678,68.1712,71.7746,-0.7686,-62.334,-32.292,65.9718,32.3154,67.2771,67.5097,68.8575,28.1909,14.2033,0.6235,-2.6354,0.859,0.2454,69.7656,1,-1.5804,0.0468,-1.6272,-2.2231,0.2517,-2.4748,62.0636,70.5712,41.5632,67.1397,67.3539,32.3561,-0.7383,1.5313,854961837.0,16.5514,-3.2147,-1.0985,0.9518,33.854,68.019,71.0782,68.1712,71.7781,45.378,60.5223,60.5223,62.2518,73.0743,74.0921,67.1791,66.0811,1.0735,67.1158,-0.3572,46.9546,-67.4673,66.862
2022-07-15,75.19,75.7,74.85,67.07,27399769,1017441204.2432,5605028.5723,44.5629,40.2303,-2.0118,71.4286,0.0,-71.4286,0.999,64.651,67.9528,71.2546,0.4824,-53.9366,-22.6903,66.0673,32.3154,67.2451,67.451,68.725,28.6767,16.3543,-0.8217,-3.7958,0.8776,0.2816,69.5649,1,-1.4799,0.1179,-1.5978,-2.0118,0.4177,-2.4295,62.1059,70.5362,48.5292,66.9869,66.7409,30.6115,0.5706,1.4894,882361606.0,15.659,-2.9189,0.8581,0.9797,38.6549,67.9549,71.0954,67.9528,71.6143,61.6395,74.8061,74.8061,84.9675,91.364,100.0,66.9204,66.2957,0.7541,67.0184,-0.3508,47.784,-41.4763,66.856
2022-07-22,75.45,76.65,75.18,67.85,24348621,1036158171.4064,13297515.3976,42.5255,40.3148,-1.7547,64.2857,0.0,-64.2857,1.0208,65.0215,67.744,70.4665,0.7007,-15.1715,-11.42,66.3512,16.0398,67.3382,67.5042,68.6602,28.636,20.0897,-1.7443,-1.2747,0.907,0.3435,69.3672,1,-1.322,0.2206,-1.5426,-1.7547,0.5937,-2.3483,62.148,70.5094,54.2705,66.9869,66.5264,27.818,0.7416,1.5044,906710227.0,20.1276,-2.5534,1.105,0.9982,44.29,64.813,71.1173,67.744,71.4727,71.9167,80.4216,80.4216,94.0455,91.364,100.0,66.7068,66.7489,1.3041,66.9341,-0.3387,55.0249,-11.3689,66.9673
2022-07-29,76.14,77.17,76.09,68.22,28882242,1050540217.5344,19811682.3762,40.0733,40.0416,-1.4332,57.1429,100.0,42.8571,1.016,65.2465,67.6194,69.9923,0.7066,31.8564,-6.3965,66.6838,8.1947,67.4743,67.6,68.6278,28.219,26.59,-1.5669,2.4432,0.9488,0.4476,69.1273,1,-1.1535,0.3113,-1.4648,-1.4332,0.7892,-2.2224,62.1897,70.4865,62.0496,67.0226,66.6377,25.9518,0.7784,1.4893,935592469.0,22.0206,-2.0909,1.1541,1.0137,46.8018,64.8449,71.1406,67.6194,71.3366,81.7475,90.015,90.015,91.0319,100.0,100.0,66.546,67.2337,0.9542,66.8934,-0.3213,61.1824,-6.5637,67.1295
2022-08-05,76.9,77.18,75.86,67.56,40743198,1018472377.2834,10472103.117,37.6285,39.8559,-1.2204,50.0,100.0,50.0,1.0269,65.5136,67.47,69.4263,-0.6844,31.6534,-13.8542,66.7956,5.8459,67.4873,67.5945,68.5486,27.8758,32.1987,-0.1854,3.7058,0.9751,0.5329,68.8988,1,-1.0614,0.3228,-1.3841,-1.2204,0.8539,-2.0743,62.231,70.4572,53.3528,67.0226,66.708,23.8417,-0.593,1.5201,894849271.0,21.2082,-1.7851,-0.8701,1.0053,43.0729,64.9172,71.1636,67.47,71.1847,83.2307,79.2554,79.2554,52.6888,90.4003,71.2009,66.4322,67.3739,1.1689,66.9011,-0.3028,56.1882,-27.5593,67.1943
2022-08-12,76.3,76.73,75.92,67.83,29285261,1016855399.6822,5184863.8999,35.3583,39.633,-1.0359,42.8571,92.8571,50.0,1.0053,65.6123,67.3981,69.1839,0.0,41.106,-10.0634,66.9595,5.8459,67.5393,67.6252,68.495,28.1307,37.845,0.5359,2.221,0.9922,0.6135,68.681,1,-0.9558,0.3427,-1.2984,-1.0359,0.8652,-1.9011,62.272,70.4309,55.6759,67.0226,66.708,22.6145,0.4002,1.4822,924134532.0,20.1165,-1.5186,0.5935,1.0199,44.9683,65.0278,71.1868,67.3981,71.0387,79.5731,69.4489,69.4489,64.6261,82.8988,77.4953,66.3622,67.5762,0.7245,66.9615,-0.2828,55.9193,-20.5229,67.2913
2022-08-19,76.47,76.54,75.36,67.11,21300386,1000408266.1885,-2682627.7005,33.8007,39.7012,-0.9493,35.7143,85.7143,50.0,1.0088,65.8667,67.2617,68.6567,-0.827,9.384,-18.0018,66.9188,13.5516,67.4725,67.5559,68.3921,29.2469,40.4894,0.7459,2.0472,0.9969,0.6493,68.5364,1,-0.9196,0.3031,-1.2227,-0.9493,0.7747,-1.724,62.3126,70.3976,47.2446,67.0226,66.708,24.4526,0.7781,1.5033,902834146.0,18.6161,-1.3952,1.1731,0.9999,40.9991,65.1351,71.2073,67.2617,70.8792,64.9827,46.2439,46.2439,21.4169,49.5654,0.0,66.3239,67.4781,1.0534,67.0251,-0.2645,47.6305,-39.5212,67.2796
2022-08-26,75.33,75.45,74.84,66.84,22227137,1003687679.8442,-4613821.9465,32.8173,39.2162,-0.8213,28.5714,78.5714,50.0,0.978,65.8885,67.1808,68.473,-0.2295,-47.2485,-20.7905,66.8252,20.0334,67.3749,67.4602,68.277,29.9436,42.6819,1.425,1.6099,0.9992,0.6779,68.4451,1,-0.9021,0.2565,-1.1586,-0.8213,0.7131,-1.5344,62.3529,70.362,40.9541,67.0226,66.708,26.7643,1.0161,1.4632,880607009.0,17.8304,-1.2102,1.5436,0.991,39.6048,65.2391,71.225,67.1808,70.7146,49.7901,33.6774,33.6774,14.9893,25.8318,0.0,66.3059,67.3117,0.5778,67.0943,-0.2486,51.1237,-46.5576,67.2324
