date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2003-05-09,49.81,51.85,49.7,25.72,6124300,101744107.0566,10060692.6945,14.9495,15.6848,0.3147,14.2857,100.0,85.7143,1.7061,17.7981,21.6163,25.4345,0.7581,172.2224,28.1514,23.924,27.564,23.0056,22.8092,22.3206,17.1724,167.1391,1.2018,-0.4985,-0.532,0.2226,21.3416,1,22.9082,0.685,0.5817,0.1032,0.3147,0.8246,-0.5099,7.6879,18.958,22.105,21.8475,15.7783,5.33,6.6334,-98395600.0,27.7865,1.4193,26.1403,1.3302,64.0757,18.1791,,21.6163,22.1538,84.1676,87.3427,87.3427,94.797,96.9908,100.0,21.2528,24.8858,1.075,21.9431,0.1094,62.1958,-2.5138,23.0136
2003-05-16,51.51,52.6,50.56,25.8,4293500,101912479.6056,10027227.1965,16.0438,16.6884,0.7178,7.1429,100.0,92.8571,1.6571,17.5604,21.7503,25.9402,0.0441,163.3732,28.6229,24.5197,30.2702,23.4355,23.208,22.5783,17.4423,175.1879,0.9632,-0.1178,-0.6453,0.0839,21.5977,1,23.5893,0.8571,0.6031,0.254,0.7178,1.0805,-0.3627,7.7446,19.0264,22.49,22.035,15.0846,5.34,6.4229,-89808600.0,28.1813,3.2325,26.0997,1.3953,64.3115,18.4889,,21.7503,22.1654,89.8201,93.6036,93.6036,88.024,100.0,100.0,21.5374,25.524,1.02,22.4017,0.2196,65.8162,-5.8617,23.5247
2003-05-23,51.17,59.89,49.04,29.32,23161400,137647211.0342,20472112.4749,18.4602,17.7653,1.3291,0.0,100.0,100.0,1.9262,16.8424,22.1603,27.4782,0.6894,198.828,45.5718,25.8673,49.8733,24.3416,24.0236,23.0781,17.9376,172.745,1.0712,0.8495,-0.6121,0.1263,21.9355,1,25.1642,1.2635,0.8076,0.4559,1.3291,1.4657,-0.1366,7.8016,19.1294,24.8575,24.57,12.0501,8.15,6.5686,-43485800.0,36.0284,5.9497,38.4888,1.5289,72.7859,18.8795,,22.1603,22.2475,90.693,91.1328,91.1328,90.5775,100.0,100.0,21.9033,27.1987,5.425,22.9198,0.3651,69.7522,-5.7674,24.4362
2003-05-30,57.35,62.0,57.24,30.64,11164800,153315459.7737,27869270.8263,20.9925,18.9095,1.9988,0.0,100.0,100.0,1.9587,16.1446,22.6108,29.0769,0.8277,211.8048,50.3283,27.2695,53.912,25.3113,24.9064,23.6386,18.8433,169.2008,1.5552,1.093,-0.5621,0.1874,22.327,1,26.6644,1.6727,0.9735,0.6993,1.9988,1.8324,0.1665,7.8588,19.2445,25.5175,25.385,11.0042,8.01,6.3914,-21156200.0,36.7487,8.8765,35.3877,1.4894,75.1641,19.5434,,22.6108,22.3512,92.0029,91.2724,91.2724,95.2156,100.0,100.0,22.3669,28.8734,2.38,23.5272,0.539,74.8954,-3.1612,25.4271
2003-06-06,61.48,64.13,60.89,32.01,9141100,170356275.8231,33783888.8198,23.609,20.1413,2.5431,14.2857,100.0,85.7143,1.9345,15.683,23.2113,30.7395,0.784,198.7552,54.7337,28.7224,57.6237,26.3419,25.8536,24.2587,20.1326,165.7463,1.793,1.9249,-0.5112,0.2462,22.7605,1,28.2839,2.0832,1.1071,0.976,2.5431,2.0002,0.5429,7.9163,19.3722,26.235,25.9175,10.3459,10.17,6.0433,-2874000.0,38.4829,11.1164,46.5659,1.5699,77.3668,20.3454,,23.2113,22.4475,92.4755,95.0214,95.0214,99.271,100.0,100.0,22.9377,30.5508,1.62,24.254,0.7347,75.4568,-0.4473,26.5041
2003-06-13,63.07,64.0,59.0,29.8,7665000,158644155.8231,29405659.0153,25.2341,20.6604,2.8473,7.1429,92.8571,85.7143,1.9756,15.8694,23.722,31.5746,-0.696,146.2044,33.9698,29.3209,46.3602,26.8731,26.3791,24.6688,21.7472,161.5424,2.6179,2.1634,-0.4469,0.3166,23.0898,1,28.5309,2.2043,0.9826,1.2217,2.8473,1.9027,0.9446,7.9741,19.4764,26.5925,25.9175,12.8238,7.15,6.6306,-18204000.0,34.9906,12.2889,31.5743,1.4563,66.9849,21.283,,23.722,22.4953,91.4758,88.1335,88.1335,69.9139,73.4926,20.4778,23.5845,30.9687,2.51,25.0318,0.9071,70.3142,-18.4628,27.1751
2003-06-20,59.7,62.99,59.57,30.94,5355500,162402401.4371,26137128.6984,26.7431,21.0286,3.2812,0.0,85.7143,85.7143,1.9566,16.1238,24.3023,32.4807,0.6374,131.2379,38.5596,30.0638,46.3602,27.4988,26.9872,25.1333,23.6549,158.2925,2.6679,3.1893,-0.3954,0.3699,23.3697,1,28.9377,2.3655,0.915,1.4505,3.2812,1.901,1.3802,8.0322,19.5911,26.925,26.44,12.0232,8.765,6.3239,-7493000.0,32.8063,13.9661,39.5265,1.4612,69.2798,22.1455,,24.3023,22.5736,89.3043,84.7581,84.7581,85.0895,47.5275,22.1047,24.2889,31.6088,1.71,25.8611,1.0641,69.0462,-10.0,27.9099
2003-06-27,61.67,63.97,61.34,31.2,6271800,159931909.5514,21637834.4507,28.3022,21.486,3.6833,0.0,78.5714,78.5714,1.9106,16.6898,24.9377,33.1857,0.2777,123.1595,39.5846,30.702,48.5702,28.0681,27.5489,25.5827,24.3334,164.1327,4.1592,5.3343,-0.4868,0.2734,23.6792,1,29.2842,2.4855,0.828,1.6575,3.6833,1.8411,1.8422,8.0906,19.7071,26.925,26.555,11.4333,7.4745,6.1238,5050600.0,33.0284,15.4731,31.5047,1.3784,69.7923,22.9391,,24.9377,22.7434,83.1728,76.6266,76.6266,74.8766,23.2079,27.0411,25.0322,32.1073,1.3125,26.7214,1.2015,66.3193,-7.8539,28.5862
2003-07-03,62.16,63.75,60.63,31.32,3582900,162044901.8591,18502453.9518,29.4171,21.5294,4.0535,7.1429,71.4286,64.2857,1.8856,17.2937,25.545,33.7963,0.1571,106.7915,40.105,31.2214,43.9114,28.5692,28.0523,26.008,25.6365,162.7322,5.8357,2.379,-0.4653,0.2968,23.9389,1,29.6841,2.5612,0.723,1.8382,4.0535,1.7458,2.3076,8.1493,19.8233,27.0925,26.555,12.1119,7.725,6.0193,12216400.0,31.0766,16.7521,32.7331,1.4343,70.0525,23.6691,,25.545,22.9222,79.4745,77.0387,77.0387,71.1501,26.2311,29.5474,25.7953,32.4532,1.56,27.6252,1.316,67.5109,-6.7151,29.1978
2003-07-11,62.91,65.67,62.73,32.23,5952000,164150371.2468,16207679.1027,30.7855,22.0493,4.3547,0.0,100.0,100.0,1.8587,17.7181,26.1277,34.5374,0.5272,109.4242,43.8604,31.8386,48.5748,29.1324,28.6094,26.4689,27.4429,164.4806,6.0295,-3.0504,-0.4921,0.2676,24.219,1,30.1862,2.6635,0.6602,2.0033,4.3547,1.5982,2.7565,8.2083,19.9474,27.2025,27.41,11.4091,7.3095,5.7671,24120400.0,32.9624,17.699,29.3313,1.4233,71.9302,24.3408,,26.1277,23.1525,76.5424,75.9619,75.9619,81.8591,52.1962,100.0,26.5683,32.9583,1.51,28.5102,1.4144,61.295,-5.576,29.8396
2003-07-18,64.7,66.5,60.17,30.23,5722100,153758220.5913,10488888.8101,30.924,22.0124,4.5138,0.0,100.0,100.0,1.9521,18.4628,26.6197,34.7767,-0.6697,82.2277,25.1808,31.8114,32.7235,29.3013,28.8254,26.7475,28.706,163.7608,4.0857,-8.6095,-0.4812,0.2796,24.4188,1,30.1917,2.5537,0.4404,2.1134,4.5138,1.3355,3.1783,8.2675,20.0502,27.915,27.6875,14.7731,4.51,6.4574,12676200.0,29.1444,18.0567,17.535,1.3632,62.5904,25.1053,,26.6197,23.3547,69.4282,55.284,55.284,12.8427,43.1825,0.0,27.3184,32.571,3.1655,29.2685,1.4719,50.0395,-27.1461,30.1235
2003-07-25,60.33,62.25,58.1,30.08,4295200,153654721.7961,7162916.9093,30.2473,21.8625,4.5397,0.0,92.8571,92.8571,1.9609,19.3281,27.1005,34.8729,-0.0427,56.3239,23.8388,31.7243,21.4502,29.4203,28.9921,26.994,28.9562,170.3341,1.4203,-6.0136,-0.5783,0.1679,24.6453,1,30.1802,2.4263,0.2504,2.1759,4.5397,1.0046,3.535,8.3269,20.1505,27.915,28.3075,17.4248,4.275,6.5199,4085800.0,26.9415,17.8716,16.5698,1.2677,61.9194,25.9198,,27.1005,23.5442,56.9827,39.7022,39.7022,24.4048,33.3333,0.0,28.0217,32.1627,2.075,29.841,1.4945,46.0352,-32.1194,30.3101
2003-08-01,60.18,63.74,59.13,31.41,4757800,159372338.282,6970359.3854,29.9657,21.9724,4.5494,0.0,85.7143,85.7143,1.9854,20.1253,27.6122,35.0992,0.5727,65.6019,30.7273,31.9618,26.3048,29.7264,29.3144,27.3211,28.9596,176.7142,1.2469,-2.7705,-0.6654,0.0573,24.9187,1,30.3297,2.4053,0.1835,2.2218,4.5494,0.731,3.8184,8.3866,20.2631,28.5752,28.415,15.9799,2.085,6.321,13601400.0,27.3876,17.5884,7.11,1.3309,65.3637,26.6528,,27.6122,23.7422,42.044,31.146,31.146,56.1905,11.4685,34.4055,28.6761,32.2681,2.305,30.2943,1.5028,54.2774,-19.0279,30.6141
2003-08-08,62.38,63.71,59.61,30.22,6024700,152201475.843,3976278.7691,29.7042,22.3268,4.4666,0.0,78.5714,78.5714,1.99,20.7884,27.9915,35.1946,-0.4732,54.5179,20.2837,31.8342,26.3048,29.8023,29.4352,27.5358,28.917,182.7557,0.6525,-1.5602,-0.7403,-0.0481,25.2307,1,30.3224,2.2665,0.0357,2.2307,4.4666,0.4344,4.0322,8.4464,20.3626,28.975,28.885,14.8041,-0.425,6.5852,1552000.0,25.3724,16.9722,-1.3868,1.2127,60.1418,27.3125,,27.9915,23.8887,35.6663,36.1508,36.1508,27.8571,11.4685,0.0,29.2675,31.8845,2.05,30.6242,1.4854,49.1681,-34.7079,30.6851
2003-08-15,61.52,67.44,61.47,33.32,6968000,162355847.7023,5620884.2205,30.2622,23.153,4.2554,14.2857,100.0,85.7143,2.0979,21.589,28.5652,35.5415,0.8559,87.4851,34.8595,32.48,37.5164,30.3428,29.9525,27.9639,28.7255,187.6032,1.1942,-1.2122,-0.7944,-0.1323,25.6242,1,30.6079,2.3788,0.1185,2.2604,4.2554,0.0668,4.1886,8.5067,20.4922,29.5575,29.12,13.0399,1.305,6.2972,15488000.0,28.6987,15.8426,4.0769,1.2953,67.4298,27.9063,,28.5652,24.1235,41.9184,58.4584,58.4584,91.3276,44.8018,100.0,29.8189,32.6349,3.5,30.8844,1.4785,56.0107,-4.4022,31.1183
2003-08-22,66.11,69.75,66.11,33.76,13092000,156313386.1639,3860086.4865,31.1915,24.8259,4.0077,7.1429,100.0,92.8571,2.0781,22.3524,29.1207,35.8891,0.3846,110.0403,36.6334,33.0894,43.2723,30.8677,30.4595,28.3929,28.2919,193.098,0.1603,-4.5624,-0.849,-0.2266,26.1844,1,30.9214,2.4748,0.1716,2.3033,4.0077,-0.2617,4.2693,8.5673,20.6248,31.54,29.6975,12.2241,3.96,6.1563,41672000.0,30.8734,14.6438,13.2908,1.3083,68.3167,28.5458,,29.1207,24.3737,53.7539,66.6524,66.6524,80.7725,66.6667,100.0,30.346,33.3124,1.82,31.0901,1.478,54.2596,-10.816,31.5378
2003-08-29,67.02,68.87,64.68,34.1,5176800,163405231.5099,5045339.4339,31.4623,26.2274,3.6548,0.0,92.8571,92.8571,2.0793,23.4159,29.7172,36.0186,0.284,102.298,38.0779,33.646,34.9827,31.3658,30.9456,28.816,27.7228,195.8594,-1.5774,-0.3852,-0.8734,-0.2733,26.7631,1,31.1134,2.5497,0.1972,2.3526,3.6548,-0.6114,4.2662,8.6282,20.7596,31.95,31.7475,13.8006,3.165,6.0966,52025600.0,28.6515,13.1018,10.2295,1.163,69.039,29.3053,,29.7172,24.6081,70.3258,85.8664,85.8664,85.4991,100.0,100.0,30.858,33.9005,2.095,31.2307,1.4802,55.1253,-12.3102,31.9283
2003-09-05,68.13,69.26,66.97,33.88,4131300,160771302.2523,4233480.0182,31.7913,27.7002,3.4788,0.0,85.7143,85.7143,2.0125,24.3126,30.2247,36.1369,-0.1659,113.5866,35.8857,34.0151,36.0691,31.7518,31.3362,29.1908,27.3413,200.1189,-0.2905,3.0696,-0.9072,-0.344,27.4277,1,31.2193,2.561,0.1668,2.3942,3.4788,-0.7235,4.2023,8.6895,20.8907,31.95,31.9625,13.2398,2.6755,5.941,43763000.0,28.1792,12.2445,8.5755,1.1054,67.9429,29.9736,24.1758,30.2247,24.8632,78.2338,82.1826,82.1826,80.2761,95.8935,87.6804,31.3543,34.217,1.145,31.3844,1.4771,58.9736,-17.1674,32.2425
2003-09-12,67.48,68.36,62.38,32.26,5907200,157452206.6001,2460418.0027,30.3982,27.8162,3.1627,50.0,78.5714,28.5714,2.0823,25.5338,30.658,35.7822,-0.4933,69.3308,21.3608,33.8891,12.2881,31.8307,31.46,29.4185,27.0822,203.0484,0.0737,3.8084,-0.9275,-0.3915,28.013,1,31.2251,2.4123,0.0144,2.3979,3.1627,-0.9072,4.0699,8.7511,21.0045,31.95,31.9625,19.7542,0.94,6.4539,31948600.0,25.2891,10.9672,3.0008,1.008,60.6804,30.5618,24.1663,30.658,25.1144,78.5421,67.5772,67.5772,36.9565,62.5601,0.0,31.8155,33.8475,2.99,31.5847,1.4519,55.7781,-44.8069,32.3113
2003-09-19,64.38,68.78,64.12,34.28,4767000,166126919.0465,4271535.8654,29.2107,27.9769,2.9717,42.8571,71.4286,28.5714,2.1,26.4972,31.1262,35.7552,0.8991,103.5284,31.2851,34.2683,13.7731,32.2083,31.8367,29.779,26.635,205.7086,1.8132,6.5612,-0.9439,-0.4338,28.5418,1,31.411,2.4294,0.0252,2.4042,2.9717,-0.9268,3.8985,8.813,21.1373,32.18,31.9625,18.1886,2.055,6.1252,41482600.0,23.9992,10.1474,6.376,1.1507,65.6426,31.0794,24.174,31.1262,25.4514,72.2779,67.0739,67.0739,83.9891,49.0155,59.3663,32.2495,34.2345,2.33,31.8709,1.4281,59.2251,-10.1288,32.647
2003-09-26,67.57,68.48,30.7,31.0,5578550,159838931.7583,2623403.0479,27.2498,27.776,2.5923,35.7143,64.2857,28.5714,2.2061,27.4779,31.3902,35.3026,-0.7867,31.8114,7.5209,33.7359,1.7574,32.0224,31.7251,29.8694,26.0486,211.3842,3.8919,1.9943,-0.9719,-0.5208,29.0895,1,31.4092,2.153,-0.2009,2.3539,2.5923,-1.0898,3.6822,8.8752,21.2359,32.18,31.9625,20.4808,0.77,7.1165,33911350.0,21.2135,8.7467,2.5471,1.0019,53.7605,34.875,24.1604,31.3902,25.6821,59.1703,42.8598,42.8598,7.6336,19.7888,0.0,32.6269,33.3418,3.585,32.1421,1.3733,53.5116,-66.5236,32.502
2003-10-03,31.21,31.75,27.9,28.86,18141300,150744721.6284,-1182936.6049,26.5569,27.987,2.0725,100.0,57.1429,-42.8571,2.3235,28.3427,31.5432,34.7437,-0.6104,-106.7513,-4.5946,32.7547,17.5492,31.5359,31.3431,29.7946,25.5073,216.6655,3.1759,-2.1816,-0.9894,-0.5971,29.5055,1,31.3598,1.7413,-0.4901,2.2314,2.0725,-1.3345,3.4069,8.9373,21.3122,31.5725,31.3875,26.6644,-1.215,8.051,15770050.0,18.7028,6.9366,-4.0399,0.925,47.7027,34.8332,24.1214,31.5432,25.8977,48.4098,35.2957,35.2957,14.2645,19.7888,0.0,32.9116,31.8938,3.85,32.3467,1.2801,44.9129,-86.2366,32.071
2003-10-10,28.89,29.12,25.76,27.07,19861300,146375117.3712,-4022864.4897,26.709,28.7472,1.6209,100.0,50.0,-50.0,2.3975,27.7959,31.4305,35.0651,-0.5418,-217.6109,-13.3861,31.5029,28.6859,30.8488,30.7734,29.5928,24.95,224.9701,2.465,-5.306,-1.0,-0.7067,29.9223,1,31.2062,1.256,-0.7803,2.0363,1.6209,-1.4699,3.0908,8.9995,21.3697,30.6775,30.3175,30.3717,-4.34,8.8566,-4091250.0,16.8311,5.3911,-13.8173,0.8642,43.3069,34.6946,24.0971,31.4305,26.0664,30.1716,12.3592,12.3592,15.1796,0.0,0.0,33.0719,30.1658,3.359,32.3941,1.1495,44.3951,-85.6281,31.4237
2003-10-17,27.2,29.9,26.97,29.42,12653300,154882626.2449,-2112003.5746,26.3868,28.6554,1.3472,92.8571,42.8571,-50.0,2.4355,27.6436,31.3692,35.0948,0.7577,-131.9876,-0.3165,31.0688,22.1988,30.629,30.5929,29.58,24.2223,233.9426,-0.0679,-6.3063,-0.9878,-0.8084,30.3495,1,31.1705,1.049,-0.7899,1.8389,1.3472,-1.4204,2.7676,9.0618,21.4502,30.6775,30.3175,27.7618,-0.8,8.2785,8562050.0,17.6753,4.4486,-2.6473,0.9128,49.8417,34.4265,24.0899,31.3692,26.2584,23.8688,23.9514,23.9514,42.4102,9.7524,29.2572,33.1231,29.6901,2.93,32.3145,1.0198,46.0761,-59.8464,31.1302
2003-10-24,31.1,31.54,30.14,30.89,11219800,155684040.5307,-883291.9662,25.1945,27.7209,1.0235,85.7143,35.7143,-50.0,2.413,27.5942,31.3132,35.0323,-0.15,-25.128,6.9117,31.0793,9.6939,30.6692,30.6325,29.677,23.5298,243.0182,-0.801,-4.3212,-0.951,-0.8912,30.6882,1,31.1685,0.9921,-0.6774,1.6695,1.0235,-1.4125,2.436,9.1242,21.5446,30.6775,30.3175,26.0196,-2.425,7.8116,19781850.0,21.4208,3.3487,-7.279,1.0218,53.4558,34.1666,24.0859,31.3132,26.4112,25.2241,39.3617,39.3617,60.4953,42.1144,97.0858,33.0968,29.8592,2.12,32.148,0.9074,49.5236,-43.7191,31.0595
2003-10-31,31.14,32.97,30.77,31.72,7669600,154638185.9852,-633109.8485,23.4004,26.683,0.887,78.5714,28.5714,-50.0,2.3978,27.7535,31.4095,35.0655,0.2636,19.4334,10.819,31.2904,0.0773,30.8308,30.7775,29.8284,22.9228,253.421,-2.0002,-6.1865,-0.8795,-0.9584,31.0226,1,31.1751,1.0025,-0.5336,1.5361,0.887,-1.2415,2.1285,9.1868,21.6464,30.6775,30.3175,24.3144,-2.035,7.5592,27451450.0,24.2768,2.8774,-6.0287,1.0547,55.4095,33.9144,24.0777,31.4095,26.5464,41.7231,61.8561,61.8561,82.663,75.4477,100.0,33.0255,30.2903,2.2,31.9068,0.8162,49.8742,-34.6133,31.0932
2003-11-07,31.61,32.52,30.85,30.85,9080300,145557885.9852,-3362393.5414,21.7344,25.7193,0.4843,71.4286,21.4286,-50.0,2.3458,27.7464,31.405,35.0635,-0.4551,-3.061,5.8058,31.2401,0.0773,30.8338,30.7872,29.9041,22.2647,272.6607,-4.7006,-4.004,-0.6735,-0.9989,31.2029,0,31.173,0.9297,-0.4851,1.4148,0.4843,-1.3115,1.7958,9.2495,21.7384,30.6775,30.3175,23.078,-3.255,7.6039,18371150.0,23.0423,1.561,-9.5441,0.9822,52.9029,33.6697,24.0882,31.405,26.6462,57.4898,71.2515,71.2515,70.5964,92.1248,79.2886,32.9226,30.3213,1.67,31.5651,0.734,43.0311,-44.158,30.9952
2003-11-14,30.76,31.53,29.51,30.28,8680800,143495121.6288,-4829580.6617,20.8083,25.5353,0.0224,64.2857,14.2857,-50.0,2.3225,27.6683,31.359,35.0497,-0.2376,-49.1034,2.5331,31.0534,8.7693,30.7486,30.7196,29.9319,21.6618,289.5188,-5.2374,2.1927,-0.4302,-0.9425,31.2929,1,31.1691,0.8167,-0.4785,1.2952,0.0224,-1.4245,1.4469,9.3124,21.8238,30.6775,30.3175,25.7654,-3.595,7.6701,9690350.0,21.6108,0.0718,-10.6125,1.002,51.2665,33.4324,24.0986,31.359,26.732,67.5277,69.4753,69.4753,55.1667,68.2929,25.5902,32.7931,30.154,2.02,31.1592,0.6551,46.4709,-50.4114,30.8265
2003-11-21,29.79,30.44,28.38,29.08,7262000,141168461.4346,-5731041.7581,20.4255,25.8085,-0.3869,57.1429,7.1429,-50.0,2.3038,27.4245,31.2467,35.069,-0.3447,-94.8045,-4.1861,30.6009,15.4487,30.4919,30.5009,29.8688,21.0993,312.3079,-3.3905,7.2185,-0.047,-0.7395,31.2953,1,31.0875,0.6231,-0.5377,1.1608,-0.3869,-1.4606,1.0737,9.3753,21.8964,30.6775,30.3175,27.6233,-3.185,7.9222,2428350.0,20.2305,-1.2407,-9.8714,0.8729,47.9069,33.2023,24.1074,31.2467,26.8599,62.5771,47.0045,47.0045,15.2505,34.9596,0.0,32.6309,29.6186,2.06,30.7433,0.5711,46.7268,-63.5765,30.4973
2003-11-28,29.62,30.0,28.99,29.96,4692600,145489370.3455,-4203982.8478,20.07,25.7662,-0.6868,50.0,0.0,-50.0,2.2114,27.2998,31.1332,34.9667,0.3366,-71.1019,0.9405,30.4529,15.4487,30.4101,30.4288,29.8756,20.3967,-26.7277,0.1363,7.5274,0.3135,-0.4498,31.226,1,31.0505,0.5345,-0.501,1.0355,-0.6868,-1.3962,0.7093,9.4383,21.977,30.6775,30.195,26.7221,-4.325,7.381,7120950.0,19.5705,-2.2042,-12.6148,0.8876,50.4703,32.979,24.1489,31.1332,27.0153,50.4755,34.9466,34.9466,34.4227,19.9188,34.1661,32.4453,29.5359,1.01,30.4586,0.4938,50.4555,-52.6494,30.3257
2003-12-05,30.09,31.58,30.09,30.55,13994900,140135616.6542,-4900563.7547,18.8648,25.3281,-0.7736,42.8571,7.1429,-35.7143,2.1691,27.3283,31.1492,34.9702,0.3087,-19.9848,4.3392,30.4798,3.1966,30.4316,30.445,29.9255,19.6551,-11.4279,2.1466,2.8946,0.553,-0.1981,31.183,1,31.0356,0.5061,-0.4236,0.9296,-0.7736,-1.1667,0.3931,9.5015,22.0628,30.6775,30.195,25.2966,-0.45,7.1002,21115850.0,23.7294,-2.4871,-1.4516,0.8958,52.1696,32.7624,24.1885,31.1492,27.1762,38.6602,34.0296,34.0296,52.4155,39.8297,85.3229,32.2504,29.6945,1.62,30.3134,0.4283,43.8245,-45.9977,30.269
2003-12-12,30.55,34.33,30.55,34.27,12275800,152021708.7177,-958084.4914,18.512,24.4551,-0.947,35.7143,0.0,-35.7143,2.2842,27.3415,31.359,35.3765,0.9841,75.5061,22.4141,31.4272,13.9254,31.0221,30.955,30.2473,19.0784,22.0373,1.9747,-1.3228,0.9208,0.3752,31.239,1,31.0537,0.7748,-0.1239,0.8987,-0.947,-1.0548,0.1078,9.5649,22.1848,30.6775,30.075,22.3064,5.41,6.6652,33391650.0,29.524,-3.0278,18.7457,1.0117,61.207,25.76,24.2335,31.359,27.3992,43.6398,61.9432,61.9432,98.9916,73.163,100.0,32.0928,31.1256,3.78,30.3122,0.4023,51.9346,-1.3905,30.742
2003-12-19,34.61,34.83,32.54,33.36,12267500,148539667.233,-366075.766,18.3778,23.7943,-0.8434,28.5714,100.0,71.4286,2.2846,27.3452,31.4565,35.5678,-0.5459,87.9146,16.6097,31.9628,16.6337,31.3818,31.2757,30.4779,18.6699,48.0337,0.5116,-3.1257,0.9986,0.7435,31.3587,1,31.0739,0.9039,0.0042,0.8997,-0.8434,-0.7078,-0.1356,9.6285,22.2966,30.6775,30.295,20.7094,6.29,6.8483,21124150.0,28.9734,-2.6886,23.2361,1.0339,58.3048,25.8457,24.3064,31.4565,27.6439,57.3927,76.2055,76.2055,77.2093,87.834,78.1791,31.9865,31.8877,2.29,30.3937,0.3948,51.0635,-16.2073,31.09
2003-12-26,33.47,34.52,33.32,34.13,4048900,149956782.233,360289.464,18.2532,22.7515,-0.5169,21.4286,92.8571,71.4286,2.2071,27.4243,31.652,35.8797,0.55,94.1355,20.0635,32.5816,16.6337,31.8046,31.6562,30.7484,18.2873,80.5297,-0.9318,-1.3621,0.8138,0.9864,31.4198,1,31.0884,1.0562,0.1252,0.931,-0.5169,-0.2101,-0.3068,9.6925,22.4149,30.67,30.295,19.9051,4.71,6.4668,25173050.0,27.8483,-1.642,16.0095,0.9955,60.0318,26.0254,24.3764,31.652,27.8938,75.4067,88.0715,88.0715,88.0137,89.0776,89.0538,31.9426,32.723,1.2,30.5434,0.4044,54.9161,-7.7178,31.5303
2004-01-02,33.8,34.76,33.47,33.67,4404700,146923195.0735,-340546.9893,18.238,22.3974,-0.0571,14.2857,85.7143,71.4286,2.1413,27.4114,31.6697,35.9281,-0.1012,87.1654,16.9473,32.9594,18.0394,32.0916,31.9247,30.9648,17.8867,101.1455,-0.8187,1.607,0.5571,0.9811,31.4402,1,31.1474,1.1267,0.1566,0.9701,-0.0571,0.3546,-0.4117,9.7566,22.5275,30.67,30.295,19.0519,2.78,6.3595,20768350.0,27.4385,-0.1809,8.9997,1.0861,58.4736,26.2015,24.445,31.6697,28.1672,81.509,80.2501,80.2501,75.5274,78.9958,69.7547,31.9573,33.1767,1.285,30.815,0.42,55.0814,-12.7894,31.9107
2004-01-09,34.78,36.75,34.23,35.66,11649600,148494966.502,-96184.9031,19.0057,22.8573,0.331,7.1429,100.0,92.8571,2.2083,27.247,31.765,36.283,0.3492,138.8959,25.9067,33.7511,28.9867,32.6406,32.4228,31.3126,17.5517,121.148,0.3114,3.9587,0.2394,0.8558,31.4734,1,31.5192,1.3279,0.2862,1.0417,0.331,0.7597,-0.4287,9.8212,22.6588,31.365,31.255,17.1538,3.94,6.1927,32417950.0,31.1578,1.0439,12.4212,1.2356,62.9534,26.374,24.5151,31.765,28.4888,83.4362,81.9868,81.9868,82.4194,86.2695,100.0,32.042,34.1939,3.08,31.217,0.4531,59.2901,-9.9181,32.531
2004-01-16,35.59,37.1,35.23,37.05,7582500,155671985.2186,2296122.3514,19.8435,23.1152,0.582,0.0,100.0,100.0,2.1841,26.9306,31.9122,36.8939,0.7807,155.4996,31.4679,34.7257,30.7347,33.3189,33.0397,31.7376,17.4073,148.9198,2.5848,3.8805,-0.2406,0.5162,31.5379,1,32.397,1.5813,0.4317,1.1496,0.582,0.9485,-0.3665,9.8861,22.8027,33.065,32.035,16.1048,6.2,5.8951,40000450.0,30.397,1.8206,20.0972,1.3687,65.7339,26.6853,24.5766,31.9122,28.8431,82.6179,85.6168,85.6168,98.9035,89.9182,100.0,32.2095,35.4193,1.87,31.7416,0.5054,61.8714,-0.4936,33.2718
