date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2005-12-09,44.54,45.1,43.13,27.5,2390200,138677406.9322,963691.2333,39.2516,35.2122,2.1837,0.0,92.8571,92.8571,1.4634,21.6951,25.2743,28.8535,-0.5076,108.3078,31.6875,27.9849,42.7083,26.3794,26.0801,38.4864,168.9715,2.1304,10.0308,-0.5588,0.1913,22.3932,1,25.5864,1.8131,0.175,1.6381,2.1837,-0.2822,2.4658,7.1151,15.807,63.0569,26.1382,26.0316,13.0871,1.1473,5.3217,216283850.0,32.5989,9.0694,4.3539,1.154,65.8438,23.7825,14.4524,25.2743,21.88,80.6433,71.7394,71.7394,44.0934,62.2873,0.0,25.7547,28.262,1.2442,25.813,1.123,57.0166,-24.5418,26.6824
2005-12-16,43.54,43.72,40.57,26.82,3801400,139437686.9322,787527.1783,37.8997,35.6151,2.0862,42.8571,85.7143,42.8571,1.501,21.9276,25.4491,28.9706,-0.3429,57.1491,22.9442,27.9143,20.3246,26.4467,26.1784,39.58,167.2319,3.5804,6.1518,-0.5333,0.221,22.5025,1,25.6061,1.7137,0.0605,1.6532,2.0862,-0.3091,2.3953,7.1591,15.9171,55.1055,26.1382,26.0316,19.5423,1.4676,5.5971,212482450.0,29.5126,8.577,5.7895,1.0413,61.4721,24.2957,14.5361,25.4491,22.0291,69.5852,53.5226,53.5226,36.2764,28.954,0.0,26.1012,28.0082,1.9895,26.1044,1.1204,53.3295,-36.3745,26.771
2005-12-23,42.46,44.31,41.51,27.83,3778800,142568692.6465,1640095.7759,36.8576,35.4254,1.8915,35.7143,78.5714,42.8571,1.5201,22.3219,25.7157,29.1095,0.575,78.2275,30.3665,28.0949,23.3101,26.6601,26.3991,40.1108,171.7032,4.2086,1.5737,-0.5977,0.1443,22.6322,1,25.7023,1.6974,0.0353,1.6621,1.8915,-0.428,2.3195,7.2035,16.0363,63.0265,26.1382,26.0316,17.9184,3.8903,5.4613,216261250.0,28.8111,7.6758,16.2478,1.1024,65.1832,24.7575,14.6246,25.7157,22.2289,58.1483,49.1828,49.1828,67.1785,12.2502,36.7506,26.4298,28.1414,1.7684,26.4277,1.1128,57.4433,-18.735,26.9851
2005-12-30,44.44,44.68,43.01,27.16,1775800,140792892.6465,1274746.9499,36.0251,35.6023,1.7652,28.5714,71.4286,42.8571,1.4868,22.7105,25.9227,29.1348,-0.8563,77.7961,22.0322,28.0592,25.2029,26.7377,26.5011,39.5983,176.521,4.0898,-3.7535,-0.6629,0.0607,22.7714,1,25.7485,1.6119,-0.0401,1.652,1.7652,-0.4709,2.2361,7.2482,16.1476,68.9714,26.1382,26.0316,17.0105,3.1893,5.4735,214485450.0,28.4739,7.0835,13.3025,1.0851,61.0161,25.1731,14.707,25.9227,22.4068,50.9338,50.096,50.096,46.833,12.2502,0.0,26.7321,27.9803,1.0547,26.7322,1.0925,52.6403,-30.3486,27.0852
2006-01-06,43.5,46.71,43.25,29.42,3521600,144049863.7447,2045708.9659,35.932,36.1066,1.8683,21.4286,100.0,78.5714,1.5476,22.9154,26.2298,29.5442,0.8902,122.3862,36.7079,28.5778,34.7225,27.1502,26.8902,38.4151,186.2786,2.9463,-7.5984,-0.7802,-0.1094,23.0109,1,25.9186,1.7064,0.0435,1.6629,1.8683,-0.2987,2.167,7.2933,16.2803,68.9601,26.6814,26.3252,15.1758,4.0949,5.2604,218007050.0,31.3204,7.3928,16.17,1.1164,68.354,25.5472,14.7994,26.2298,22.6561,56.6367,70.6314,70.6314,97.8827,45.5835,100.0,27.0251,28.6215,2.3369,27.0339,1.0851,60.5202,-1.2926,27.4657
2006-01-13,46.78,47.31,45.84,29.74,2124900,145538652.7092,2648834.5552,36.0272,35.899,1.9933,14.2857,100.0,85.7143,1.5033,23.1643,26.5471,29.9298,0.2109,144.0716,38.4892,29.0623,37.264,27.5488,27.2703,36.838,190.5493,0.9526,-8.7701,-0.8246,-0.1831,23.3529,1,26.2468,1.7867,0.099,1.6877,1.9933,-0.1211,2.1144,7.3389,16.4149,75.0334,26.8424,26.5147,14.5064,3.2634,5.0547,220131950.0,31.7395,7.7777,12.3249,1.1733,69.2446,25.9821,14.8948,26.5471,22.8556,67.0704,80.4839,80.4839,96.7359,66.6667,100.0,27.3193,29.1908,0.9283,27.3378,1.0863,61.6478,-2.0643,27.86
2006-01-20,47.09,47.87,45.5,28.74,2167400,143371252.7092,1965137.3367,36.2843,35.5882,1.9365,7.1429,100.0,92.8571,1.5029,23.5236,26.7924,30.0612,-0.6709,119.4157,26.5331,29.1884,39.6266,27.7316,27.4659,35.0488,193.7691,-1.0509,-3.5443,-0.8551,-0.238,23.816,1,26.5064,1.7491,0.0492,1.7,1.9365,-0.1174,2.0539,7.3849,16.5381,75.2829,26.8582,26.6916,13.4744,1.7548,5.2297,217964550.0,31.1624,7.4569,6.5036,1.2002,63.2665,26.4499,14.9865,26.7924,23.0277,78.9667,85.7848,85.7848,62.7358,75.7831,27.3494,27.6078,29.2396,1.4969,27.5976,1.0798,57.5843,-21.1281,28.0785
2006-01-27,45.9,47.35,44.75,29.23,3350200,143963980.4015,1695389.3461,36.0092,35.3037,1.9385,0.0,92.8571,92.8571,1.5128,23.5698,26.9662,30.3627,0.1462,103.0063,29.7377,29.3978,32.4333,27.9621,27.7011,33.328,194.645,-0.6219,1.9031,-0.8629,-0.2528,24.3835,1,26.8147,1.7391,0.0313,1.7078,1.9385,-0.0562,1.9947,7.4313,16.6651,74.2957,27.5327,26.9532,14.6662,1.5979,5.1756,221314750.0,28.7463,7.4,5.7829,1.2192,64.8689,26.9418,15.0778,26.9662,23.2028,80.618,75.5852,75.5852,67.284,58.0572,46.8222,27.8893,29.4197,1.6421,27.8116,1.0704,60.0367,-15.3051,28.317
2006-02-03,45.53,47.11,44.75,29.53,3312200,146293331.7368,2172068.8343,35.7538,35.4999,1.8807,0.0,85.7143,85.7143,1.5112,23.7049,27.1804,30.656,0.5214,95.6947,31.7118,29.6274,32.4333,28.2038,27.9453,31.9016,195.2392,0.0499,3.6429,-0.8681,-0.2628,24.9251,1,27.0657,1.7356,0.0222,1.7133,1.8807,-0.0686,1.9493,7.4782,16.7937,73.7251,28.1096,27.8515,13.6334,1.2,5.1169,224626950.0,26.7219,7.1059,4.2354,1.1662,65.8559,27.3698,15.1713,27.1804,23.3866,76.6782,68.6646,68.6646,75.974,39.162,43.3144,28.1639,29.6338,1.4899,28.0112,1.0597,61.9295,-14.7136,28.546
2006-02-10,46.92,48.14,46.52,30.2,3444900,148334753.959,2819156.7106,35.8826,35.8726,1.8186,0.0,100.0,100.0,1.4763,23.8733,27.4385,31.0038,0.5494,122.9602,35.951,29.9633,37.5571,28.5103,28.2454,30.6168,193.7288,1.5024,5.4381,-0.8547,-0.2373,25.4511,1,27.3222,1.7659,0.0421,1.7239,1.8186,-0.0902,1.9088,7.5254,16.9278,73.1532,28.5065,28.0139,12.9585,1.9642,4.8891,228071850.0,28.5465,6.8003,6.9575,1.1404,67.9755,27.7421,15.268,27.4385,23.5703,74.0303,77.8412,77.8412,90.2655,56.3025,78.7709,28.4361,29.9999,1.0232,28.2264,1.0521,60.0371,-4.3593,28.8232
2006-02-17,47.5,48.79,46.61,30.55,3113700,150248679.6471,3436563.8598,36.2208,36.5866,1.7236,35.7143,100.0,64.2857,1.4692,23.8756,27.6484,31.4213,0.3991,122.3896,38.1561,30.3078,40.6175,28.824,28.5526,29.4094,187.0999,3.1755,0.9186,-0.7891,-0.1236,26.016,1,27.5761,1.7978,0.0592,1.7386,1.7236,-0.1449,1.8685,7.5731,17.064,73.3817,28.6833,28.2191,12.0911,3.0505,4.8093,231185550.0,28.6315,6.3783,11.0932,1.1322,69.078,28.1148,15.3639,27.6484,23.75,77.2623,85.2812,85.2812,89.604,74.0284,100.0,28.7095,30.3717,1.3769,28.4777,1.0472,65.7649,-5.1095,29.1122
2006-02-24,48.37,49.78,47.6,30.28,3331500,147956363.1334,2647351.1793,36.8505,37.4074,1.6294,28.5714,100.0,71.4286,1.4626,24.1111,27.8949,31.6787,-0.1972,124.4376,34.3318,30.5032,45.036,29.0477,28.7827,28.345,184.8969,1.8467,-2.9474,-0.7649,-0.0854,26.5176,1,27.7203,1.7806,0.0336,1.747,1.6294,-0.2099,1.8393,7.6212,17.1961,72.3606,28.6833,28.5318,11.278,3.4611,4.8306,227854050.0,29.7599,5.9714,12.9063,1.0958,67.1659,28.5199,15.4625,27.8949,23.9283,81.4062,81.0963,81.0963,63.4195,77.7809,54.5719,28.9806,30.5286,1.3769,28.7412,1.0387,56.8301,-19.9783,29.3311
2006-03-03,48.28,48.49,45.42,29.91,5140400,149312625.0226,2515361.0311,35.8813,37.4335,1.5966,21.4286,92.8571,71.4286,1.4966,24.7798,28.1933,31.6068,-0.2997,79.572,29.1392,30.5548,23.2825,29.1806,28.9332,27.3694,184.3147,1.0229,-1.3397,-0.7583,-0.0752,26.9703,1,27.7818,1.7177,-0.0235,1.7412,1.5966,-0.2241,1.8206,7.6697,17.3233,62.3538,28.6833,28.5318,16.8055,2.0779,5.0035,222713650.0,27.006,5.8012,7.4654,1.0557,64.5696,31.4402,15.5567,28.1933,24.1118,78.2261,68.3008,68.3008,51.8791,51.524,0.0,29.2414,30.4911,1.939,28.9758,1.0221,56.0054,-26.2758,29.4759
2006-03-10,47.46,47.46,43.25,27.77,4634200,146087397.9442,1206487.2609,33.7973,36.5244,1.5983,14.2857,85.7143,71.4286,1.58,25.5569,28.3829,31.2088,-0.848,3.6558,3.8327,30.0484,6.7048,28.9632,28.7777,26.3709,188.1081,0.9294,-0.5772,-0.7998,-0.141,27.3156,1,27.7817,1.4777,-0.2108,1.6885,1.5983,-0.1923,1.7906,7.7185,17.4277,53.7414,28.6833,28.5318,20.769,0.6027,5.6901,218079450.0,23.7542,5.7911,2.2187,0.9835,51.9164,31.4402,15.6436,28.3829,24.244,63.7132,41.7425,41.7425,9.9288,18.1906,0.0,29.4647,29.6889,2.6635,29.1679,0.9786,53.4132,-63.1459,29.3196
2006-03-17,42.37,48.43,42.17,28.99,6967300,147267164.3979,936738.4756,31.4341,34.6669,1.5509,7.1429,78.5714,71.4286,1.75,26.1057,28.5664,31.0271,0.5527,16.7222,14.1954,29.9329,0.7134,28.968,28.8066,25.4386,196.3044,0.9999,0.2816,-0.8772,-0.2807,27.5972,1,27.8058,1.3707,-0.2542,1.6249,1.5509,-0.1905,1.7415,7.7676,17.5434,62.5358,28.6833,28.5318,20.2005,-0.4247,6.0357,225046750.0,19.9144,5.5903,-1.4437,1.0544,57.0977,31.3586,15.7311,28.5664,24.4151,48.9522,36.8133,36.8133,48.632,10.0637,30.1912,29.649,29.4963,3.9604,29.3468,0.9292,54.6738,-42.0462,29.3315
2006-03-24,46.71,46.71,44.74,28.8,3368500,146566106.0223,518164.6279,29.2398,33.0487,1.5423,0.0,71.4286,71.4286,1.714,26.4154,28.6824,30.9494,-0.6041,17.9291,12.1164,29.7806,0.7134,28.9419,28.8055,24.6546,204.3968,1.4417,-0.7773,-0.936,-0.4131,27.7929,1,27.8346,1.2556,-0.2954,1.5511,1.5423,-0.1554,1.6976,7.8171,17.6559,69.3987,28.857,28.8286,19.1514,-0.9429,5.9519,221678250.0,18.8801,5.5304,-3.1705,1.0739,56.0582,31.2183,15.8183,28.6824,24.5751,37.6379,34.3579,34.3579,44.5129,19.1172,27.1603,29.793,29.2713,1.2463,29.4817,0.8744,51.4165,-50.5801,29.303
2006-03-31,45.42,47.55,45.1,29.92,3874900,149618578.2672,1271065.1656,27.5248,31.7749,1.4467,0.0,64.2857,64.2857,1.7023,26.6428,28.8292,31.0156,0.7633,59.0174,20.964,29.9275,5.2297,29.0921,28.9539,23.9829,212.6998,0.8583,-2.474,-0.977,-0.5402,28.037,1,27.8982,1.2405,-0.2484,1.4889,1.4467,-0.1963,1.643,7.8669,17.7785,69.6286,28.857,29.0596,17.9058,1.1811,5.6899,225553150.0,19.882,5.1623,4.1099,1.0749,60.482,31.0821,15.9103,28.8292,24.7832,43.1608,58.3113,58.3113,81.7891,41.6823,67.6955,29.9092,29.4848,1.55,29.5631,0.8271,52.7339,-31.9684,29.4049
2006-04-07,47.4,47.9,46.07,29.63,2675000,149194671.1633,1328639.0193,26.1069,31.0195,1.2729,78.5714,57.1429,-21.4286,1.6634,26.7885,28.9293,31.0701,-0.306,67.0696,17.7192,29.9668,7.6743,29.1753,29.0445,23.4277,213.2804,0.0116,-3.5836,-0.9792,-0.5487,28.3393,1,27.9673,1.1918,-0.2377,1.4295,1.2729,-0.3025,1.5755,7.917,17.8971,70.2488,29.1584,29.0596,17.0156,0.4037,5.6133,222878150.0,19.8444,4.5157,1.3813,1.0909,58.8596,30.95,16.001,28.9293,25.0015,53.2123,66.9676,66.9676,74.6006,58.6383,81.059,30.0029,29.5387,1.1578,29.586,0.7822,50.9596,-37.9477,29.449
2006-04-13,46.88,47.0,44.54,29.03,2348200,149423763.8463,1304299.7204,24.5268,30.277,1.1018,71.4286,50.0,-21.4286,1.6558,26.8408,28.9643,31.0877,-0.4024,5.8713,10.9526,29.8408,3.9855,29.1534,29.0429,23.1246,215.9102,-1.6323,-2.6219,-0.9874,-0.5865,28.5776,1,27.9758,1.0921,-0.2699,1.362,1.1018,-0.394,1.4958,7.9675,18.0084,64.9256,29.1584,29.0596,20.0489,-0.5004,5.7032,220529950.0,18.5121,3.8818,-1.6945,0.9869,55.4763,30.8218,16.0897,28.9643,25.228,65.739,71.9382,71.9382,59.4249,49.5848,0.0,30.0719,29.362,1.5563,29.5261,0.7338,51.8961,-50.5708,29.3894
2006-04-21,45.95,47.1,45.3,29.01,2485100,148484948.2907,877055.9923,23.0034,29.6438,0.89,64.2857,42.8571,-21.4286,1.6188,26.9066,29.0033,31.1001,-0.05,17.8296,10.7362,29.7271,3.1989,29.1318,29.0389,23.2833,220.551,-1.8253,1.1892,-0.997,-0.6501,28.7571,1,27.9891,1.0,-0.2896,1.2896,0.89,-0.5132,1.4032,8.0182,18.1185,65.157,29.1584,29.0596,19.0415,-1.1826,5.5796,218044850.0,17.8611,3.1143,-3.9163,0.9755,55.3681,30.6976,16.1775,29.0033,25.4417,65.5587,57.7704,57.7704,39.2857,27.0197,0.0,30.1163,29.2169,1.1388,29.4349,0.6836,49.3175,-50.9694,29.331
2006-04-28,45.59,47.4,45.14,29.46,2919300,149259983.6889,869144.2764,21.4129,28.7111,0.725,57.1429,35.7143,-21.4286,1.6053,27.1147,29.1015,31.0883,0.4336,28.904,14.9646,29.7408,0.737,29.1827,29.0954,23.7499,224.1436,-0.7211,2.6861,-0.9999,-0.6965,28.8531,1,28.0089,0.9523,-0.2698,1.2222,0.725,-0.5777,1.3027,8.0693,18.2319,69.9119,29.1584,29.0596,17.8301,-1.0871,5.4487,220964150.0,17.5693,2.5228,-3.5584,1.0252,57.4823,30.577,16.2694,29.1015,25.6638,60.917,53.0424,53.0424,60.4167,13.7807,41.3421,30.1418,29.2616,1.4298,29.371,0.6372,55.8543,-41.5353,29.3394
2006-05-05,46.57,48.85,45.99,29.98,4515300,149165257.1155,756754.2759,20.6256,28.1897,0.5724,50.0,28.5714,-21.4286,1.6199,27.5398,29.2597,30.9797,0.2867,89.8208,19.6959,29.8753,10.3901,29.3056,29.2135,23.8706,229.7905,0.1391,2.6311,-0.9965,-0.7637,28.9283,1,28.0362,0.9455,-0.2213,1.1668,0.5724,-0.6166,1.1889,8.1207,18.3494,77.0178,29.1584,29.0596,16.4076,-0.2967,5.4031,225479450.0,20.2125,1.9824,-0.98,1.0257,59.8479,26.6789,16.366,29.2597,25.8871,55.3629,55.2759,55.2759,66.1253,47.114,100.0,30.1582,29.4741,1.8094,29.3419,0.5984,54.3331,-30.6396,29.4101
2006-05-12,47.19,47.28,44.66,28.29,4872500,144478730.398,-849186.8868,19.1859,27.5342,0.3336,42.8571,21.4286,-21.4286,1.6276,27.6273,29.2823,30.9374,-0.9466,-58.5084,0.0941,29.5561,0.4696,29.1487,29.0899,23.5667,239.8541,0.9419,0.616,-0.9666,-0.8647,28.9706,1,28.0411,0.7941,-0.2982,1.0923,0.3336,-0.7148,1.0484,8.1724,18.4488,68.754,29.1584,29.0596,18.8567,-1.6259,5.754,220606950.0,18.6804,1.1534,-5.4357,0.9578,50.0471,26.7212,16.454,29.2823,26.0866,50.6046,43.4954,43.4954,3.9443,47.114,0.0,30.1542,29.0391,1.7271,29.308,0.5503,48.2096,-66.2499,29.2476
2006-05-19,44.65,45.29,41.12,26.24,5189700,140185093.7073,-2795121.1379,19.4127,27.8168,0.0507,100.0,14.2857,-85.7143,1.6998,27.3174,29.2362,31.155,-0.7602,-278.8169,-17.4518,28.7853,22.3621,28.7016,28.7102,23.1509,263.9831,0.3167,-1.2849,-0.7773,-0.9945,28.9835,1,27.9047,0.5035,-0.4711,0.9745,0.0507,-0.831,0.8817,8.2241,18.5267,60.7918,28.396,28.7274,26.1775,-1.5247,6.4771,215417250.0,16.6094,0.1757,-5.491,0.8691,41.2741,30.905,16.5322,29.2362,26.2487,41.2267,24.9089,24.9089,4.6572,33.3333,0.0,30.1054,27.9981,2.6382,29.2215,0.4799,37.9661,-95.8022,28.8244
2006-05-26,41.2,42.64,41.0,26.44,7289000,140007313.2195,-3393649.747,19.6676,28.259,-0.1656,100.0,7.1429,-92.8571,1.6525,26.8193,29.0875,31.3558,0.3659,-268.1982,-15.2955,28.2114,22.9806,28.3544,28.4081,22.7405,280.1281,-0.1726,-0.7879,-0.5717,-0.9844,28.9801,1,27.785,0.2861,-0.5507,0.8369,-0.1656,-0.8575,0.692,8.276,18.6059,51.7901,28.2602,28.6895,25.3317,-2.5496,6.2487,222706250.0,15.8645,-0.575,-8.7934,0.8656,42.3523,30.8561,16.6171,29.0875,26.38,24.8895,6.2642,6.2642,10.1911,1.9349,5.8047,30.0045,27.2937,1.0375,29.083,0.3994,37.7086,-90.8003,28.4659
2006-06-02,41.54,43.23,40.43,26.88,4165000,141732813.2195,-2780966.0191,19.5011,27.6912,-0.1874,100.0,0.0,-100.0,1.6612,26.5052,28.9446,31.3839,0.3107,-195.914,-10.5725,27.8579,17.3362,28.1279,28.2047,22.3162,305.2424,-0.1637,-0.4449,-0.1695,-0.8167,28.9862,1,27.7306,0.1475,-0.5515,0.699,-0.1874,-0.6978,0.5104,8.3281,18.6887,52.0427,28.1119,28.2661,23.3985,-1.9161,6.1795,226871250.0,16.4843,-0.652,-6.6535,0.8878,44.7137,30.7578,16.7043,28.9446,26.5092,14.683,12.8759,12.8759,23.7795,8.1078,18.5187,29.8571,26.9324,1.7748,28.9225,0.3193,40.4913,-76.2205,28.2049
2006-06-09,42.24,42.52,39.19,25.26,4260000,139161461.8681,-3095664.8314,19.8402,26.8187,-0.4125,100.0,64.2857,-35.7143,1.6933,25.8489,28.7707,31.6925,-0.7177,-209.2621,-23.1507,27.1711,24.2491,27.6866,27.812,21.8816,-44.6741,0.0562,-1.3541,0.0057,-0.7031,28.9168,1,27.5263,-0.0922,-0.633,0.5407,-0.4125,-0.7356,0.3231,8.3802,18.7544,53.3907,27.6204,27.8731,24.6307,-4.6586,6.7037,222611250.0,15.0166,-1.4394,-15.5711,0.8445,38.4247,30.6039,16.7794,28.7707,26.6232,11.0713,14.0737,14.0737,8.2505,8.1078,0.0,29.6557,26.1141,2.1108,28.7172,0.2288,37.8943,-93.1009,27.7598
2006-06-16,39.35,40.92,38.22,25.25,4553500,140038633.3745,-2663881.1543,20.5112,25.9727,-0.6481,100.0,57.1429,-42.8571,1.6946,25.2822,28.5716,31.8609,0.1778,-186.8319,-23.2415,26.6181,29.2344,27.3113,27.47,21.3802,-34.9797,-0.6807,-3.5907,0.174,-0.5733,28.782,1,27.4258,-0.28,-0.6566,0.3766,-0.6481,-0.7768,0.1287,8.4324,18.8193,53.9397,27.6141,27.5657,25.4456,-4.3866,6.7121,218057750.0,13.9334,-2.2661,-14.8028,0.9092,38.3792,30.3734,16.8526,28.5716,26.7292,15.1037,18.3616,18.3616,23.0549,6.1729,0.0,29.4024,25.5192,1.7114,28.4526,0.1355,39.2359,-84.7198,27.3573
2006-06-23,40.03,40.39,37.84,24.54,4931200,138510928.2765,-2731159.349,21.2709,25.2553,-0.9694,100.0,50.0,-50.0,1.689,24.63,28.3221,32.0141,-0.5137,-166.4165,-28.3064,26.0033,31.1462,26.8854,27.0797,20.9363,-30.391,-2.5489,-3.2911,0.2522,-0.5059,28.5956,1,27.1022,-0.4801,-0.6853,0.2053,-0.9694,-0.8915,-0.0779,8.4846,18.8765,43.9521,27.2623,27.4452,24.7248,-4.4891,6.8818,213126550.0,12.9809,-3.4049,-15.4625,0.8465,35.8468,30.066,16.9239,28.3221,26.8153,16.1042,15.8773,15.8773,16.3265,0.0,0.0,29.0981,24.8562,1.6164,28.0607,0.0387,37.1846,-91.9388,26.885
2006-06-30,38.69,41.67,37.69,26.31,5467900,143539198.1257,-910490.9904,21.1402,24.3325,-1.2134,100.0,42.8571,-57.1429,1.7486,24.4419,28.1279,31.8138,0.7085,-109.2815,-8.8624,25.9556,19.4411,26.7972,26.9773,20.9608,-24.3327,-3.1324,0.0596,0.3529,-0.412,28.4064,1,27.0721,-0.4903,-0.5564,0.0661,-1.2134,-0.9201,-0.2933,8.537,18.9509,45.4127,27.2623,27.3977,22.1768,-2.7017,6.6456,218594450.0,14.9575,-4.2668,-9.3118,0.9137,45.5688,29.7012,17.0066,28.1279,26.9316,23.4502,36.1115,36.1115,68.9531,33.3333,100.0,28.7678,25.009,2.5228,27.6159,-0.0411,48.2501,-65.4814,26.6909
2006-07-07,41.51,42.58,41.14,26.1,3016500,140690281.459,-989373.693,20.4731,23.29,-1.33,92.8571,35.7143,-57.1429,1.6889,24.295,27.9055,31.516,-0.2292,-64.8584,-10.5884,25.8741,11.8012,26.6903,26.8607,21.6059,-19.4043,-2.1988,1.2155,0.432,-0.3322,28.2561,1,26.995,-0.5094,-0.4604,-0.049,-1.33,-0.8253,-0.5047,8.5894,19.0224,44.2198,27.2623,27.3977,21.3207,-3.36,6.4701,215577950.0,16.8197,-4.6978,-11.4044,0.8725,44.7058,29.2944,17.0883,27.9055,27.0563,34.7351,52.2166,52.2166,71.3701,63.7078,91.1235,28.4282,25.0842,0.9128,27.1778,-0.1078,49.6377,-68.4634,26.4926
2006-07-14,41.33,41.38,38.76,25.06,3515600,139267939.4743,-1384264.1853,20.8154,22.6711,-1.4793,85.7143,28.5714,-57.1429,1.6869,24.0041,27.6448,31.2854,-0.6832,-97.4854,-18.8166,25.5583,25.2652,26.4399,26.621,21.7532,-13.3946,-2.0112,1.0292,0.5241,-0.2317,28.0808,1,26.8123,-0.6015,-0.442,-0.1595,-1.4793,-0.7732,-0.7061,8.6419,19.0828,38.9924,27.2623,27.3977,26.2094,-4.9183,6.7305,212062350.0,15.6369,-5.2585,-16.4047,0.8458,40.5917,28.9161,17.1635,27.6448,27.0912,49.2378,59.3852,59.3852,37.8323,79.9764,48.8056,28.0817,24.8076,1.6607,26.7806,-0.1712,47.8537,-83.2829,26.192
2006-07-21,39.32,39.97,37.8,24.19,4508800,136296702.6079,-2365361.6455,21.4652,22.2343,-1.7436,78.5714,21.4286,-57.1429,1.6646,23.58,27.3589,31.1378,-0.53,-114.7205,-25.0239,25.0961,29.9128,26.0945,26.2975,21.4029,-8.6953,-1.7399,1.518,0.5921,-0.1512,27.8097,1,26.5511,-0.736,-0.4613,-0.2748,-1.7436,-0.8381,-0.9055,8.6943,19.1339,37.9856,27.088,27.3977,27.2736,-4.0912,6.8801,207553550.0,14.714,-6.2367,-14.4639,0.8334,37.4881,28.5643,17.2352,27.3589,27.125,50.4249,39.6728,39.6728,9.816,52.2703,16.8818,27.7247,24.3253,1.3755,26.3923,-0.2367,42.7891,-95.6626,25.8192
2006-07-28,38.54,45.03,38.54,28.5,7783200,143912006.1519,-128635.693,20.2164,20.8146,-1.839,71.4286,14.2857,-57.1429,1.8563,23.5874,27.3955,31.2035,0.9892,-8.9099,11.2109,25.8041,3.9814,26.4644,26.591,20.9207,-0.5571,-1.4322,1.9114,0.7002,-0.0097,27.6017,1,26.5649,-0.4897,-0.172,-0.3178,-1.839,-0.7476,-1.0914,8.747,19.2276,42.8227,27.088,27.3977,22.7102,2.2562,6.5137,215336750.0,24.5936,-6.5847,8.5974,0.9823,55.6054,23.8904,17.3266,27.3955,27.2345,49.3187,48.8982,48.8982,99.0463,55.2291,100.0,27.4014,25.4953,4.3483,26.1003,-0.2634,57.97,-34.3063,26.0663
2006-08-04,45.07,45.9,43.8,28.16,4870700,141917338.5328,163415.7446,19.3728,19.9992,-1.7969,64.2857,7.1429,-57.1429,1.8188,23.5987,27.3536,31.1084,-0.3095,39.5996,8.5172,26.2986,8.4061,26.7247,26.7997,20.4909,16.9242,-0.5643,2.6778,0.8823,0.2911,27.4511,0,26.5857,-0.3185,-0.0006,-0.3179,-1.7969,-0.5266,-1.2703,8.7998,19.3169,44.4565,27.088,27.3977,21.523,1.7114,6.4596,210466050.0,25.4736,-6.4461,6.4717,0.9557,54.2586,23.9369,17.4159,27.3536,27.3321,50.7004,63.5302,63.5302,81.7284,69.816,92.5661,27.1321,26.2787,1.3311,25.9273,-0.2658,56.0142,-39.1859,26.2727
2006-08-11,44.29,44.38,42.35,27.05,3392000,139594737.5476,-470974.0485,17.9979,18.5919,-1.6087,57.1429,0.0,-57.1429,1.7826,23.5688,27.266,30.9632,-0.798,2.5223,0.059,26.4269,0.1246,26.7742,26.8327,20.2345,31.7751,0.5874,1.5121,0.9735,0.5266,27.3431,0,26.5994,-0.2692,0.039,-0.3082,-1.6087,-0.2056,-1.4032,8.8528,19.3942,37.9529,26.3466,26.9011,24.0743,0.1648,6.5908,207074050.0,24.1343,-5.7962,0.6131,0.9021,50.0295,24.04,17.5006,27.266,27.4051,64.2426,80.2994,80.2994,60.1235,87.2632,69.2234,26.9148,26.4924,1.3121,25.8743,-0.2609,54.6414,-47.5763,26.3436
