date,open,high,low,close,volume,ema_12_ema,ema_26_ema,sma_200_sma,sma_20_sma,sma_50_sma
2005-07-29,31.12,33.48,31.1,9.46,340400,8.9098,8.4501,7.1081,8.3775,7.8989
2005-08-05,31.25,32.1,28.12,8.77,452700,8.8879,8.4736,7.1201,8.4313,7.9325
2005-08-12,28.9,29.95,28.22,9.04,389200,8.9121,8.5159,7.1348,8.5037,7.9714
2005-08-19,29.65,30.01,28.6,8.82,365000,8.8986,8.5387,7.1496,8.5664,7.997
2005-08-26,29.03,30.97,29.03,9.13,313000,8.9343,8.5826,7.1647,8.6459,8.0261
2005-09-02,29.88,32.63,29.87,9.81,264100,9.0693,8.6736,7.1835,8.7602,8.0683
2005-09-09,32.0,32.85,31.15,9.97,228500,9.2075,8.7695,7.2037,8.8814,8.1172
2005-09-16,32.49,32.61,31.18,9.89,308000,9.3127,8.8526,7.2218,8.993,8.1668
2005-09-23,32.16,32.5,30.53,9.66,253700,9.3668,8.9127,7.2385,9.0792,8.2129
2005-09-30,31.77,34.14,31.72,10.26,261100,9.5041,9.0125,7.258,9.1959,8.2741
2005-10-07,33.5,34.55,30.86,9.73,288600,9.5391,9.0657,7.273,9.2674,8.3253
2005-10-14,31.84,31.85,28.65,9.23,302000,9.4914,9.0778,7.2876,9.299,8.3641
2005-10-21,30.3,30.57,28.72,9.2,213300,9.4463,9.0868,7.3005,9.3217,8.3975
2005-10-28,30.1,31.25,29.56,9.46,225400,9.4487,9.1146,7.3155,9.355,8.4378
2005-11-04,30.96,32.5,30.78,9.68,302900,9.4838,9.1562,7.331,9.3955,8.4842
2005-11-11,31.7,32.34,30.75,9.82,349400,9.5356,9.2054,7.3471,9.4477,8.5283
2005-11-18,32.2,32.2,30.06,9.68,340600,9.5573,9.2403,7.3635,9.4805,8.5745
2005-11-25,31.43,31.85,30.6,9.7,300400,9.5789,9.2742,7.3796,9.5,8.6222
2005-12-02,31.5,31.5,30.39,9.6,414000,9.5825,9.2985,7.3955,9.5185,8.6593
2005-12-09,31.24,32.45,29.96,10.01,400700,9.6478,9.351,7.414,9.5462,8.7052
2005-12-16,32.6,33.03,31.63,9.9,439100,9.6864,9.3916,7.4329,9.5681,8.7477
2005-12-23,32.07,32.18,31.09,9.84,179300,9.7096,9.4245,7.4506,9.6216,8.7962
2005-12-30,31.75,31.96,30.73,9.51,212400,9.6793,9.4311,7.4671,9.645,8.8365
2006-01-06,30.9,32.38,30.76,9.71,217500,9.6841,9.4518,7.484,9.6893,8.8786
2006-01-13,31.2,32.06,30.85,9.64,397600,9.6767,9.4654,7.5007,9.7146,8.9189
2006-01-20,31.12,32.44,30.82,9.78,207400,9.6928,9.4888,7.5174,9.7131,8.9574
2006-01-27,31.8,34.0,31.62,10.46,292600,9.8115,9.5611,7.5379,9.7379,9.0087
2006-02-03,33.77,34.08,30.77,9.56,810500,9.7726,9.5609,7.5537,9.7212,9.0359
2006-02-10,30.95,31.67,30.3,9.77,331400,9.772,9.5763,7.568,9.7265,9.0668
2006-02-17,31.59,33.54,31.29,10.27,372200,9.849,9.6279,7.5854,9.7271,9.1073
2006-02-24,33.2,34.1,32.39,10.61,253600,9.9659,9.7005,7.6034,9.771,9.1612
2006-03-03,34.0,36.16,33.95,11.05,383300,10.1327,9.8005,7.6207,9.862,9.2284
2006-03-10,34.57,35.45,33.61,10.78,435300,10.2318,9.8728,7.6401,9.941,9.292
2006-03-17,34.98,37.09,34.29,11.43,447200,10.4161,9.9882,7.6625,10.0394,9.3692
2006-03-24,36.64,37.15,35.81,11.5,370000,10.5836,10.1005,7.6857,10.1308,9.4485
2006-03-31,36.9,37.61,35.63,11.62,509400,10.7434,10.2132,7.7093,10.2209,9.5304
2006-04-07,37.45,37.99,37.1,11.68,384800,10.8869,10.3216,7.7349,10.3208,9.6131
2006-04-13,37.47,37.67,35.99,11.52,262900,10.9843,10.4104,7.7576,10.4119,9.6903
2006-04-21,37.13,41.48,36.94,12.65,428600,11.24,10.576,7.7815,10.5641,9.7844
2006-04-28,40.69,40.85,39.18,12.42,388200,11.4209,10.7123,7.8073,10.6846,9.8742
2006-05-05,39.9,42.1,39.5,12.96,441600,11.6578,10.8788,7.8387,10.8377,9.9674
2006-05-12,41.7,43.79,40.01,12.98,595700,11.8604,11.0341,7.8723,10.9946,10.055
2006-05-19,41.48,41.73,37.65,11.94,727000,11.8731,11.1014,7.9028,11.1161,10.1189
2006-05-26,37.8,38.34,35.55,11.76,557200,11.8559,11.1503,7.9299,11.2186,10.1783
2006-06-02,37.5,38.38,36.33,11.98,389500,11.8755,11.212,7.9601,11.336,10.2406
2006-06-09,37.75,38.06,35.45,11.31,726200,11.7891,11.2196,7.9824,11.4126,10.2913
2006-06-16,35.46,36.1,33.4,10.74,913000,11.6284,11.1844,8.0017,11.4267,10.3258
2006-06-23,34.32,36.0,33.18,10.76,892600,11.4954,11.1532,8.0224,11.4869,10.3549
2006-06-30,34.56,35.89,33.52,11.15,1183700,11.4424,11.1531,8.0451,11.556,10.3933
2006-07-07,35.8,36.78,35.24,11.34,407000,11.4265,11.1668,8.0665,11.6093,10.431
2006-07-14,36.35,37.41,35.6,11.19,644700,11.3895,11.1682,8.0864,11.6382,10.4655
2006-07-21,35.56,38.04,34.91,11.57,622500,11.4178,11.1983,8.1091,11.6643,10.5217
2006-07-28,37.15,38.9,37.03,11.96,383200,11.501,11.2546,8.1332,11.7234,10.5799
2006-08-04,37.6,39.18,37.2,12.05,511400,11.5858,11.3137,8.1581,11.7545,10.6445
2006-08-11,38.28,38.46,35.89,11.47,408700,11.5682,11.3253,8.1808,11.7529,10.6913
2006-08-18,36.25,38.66,36.25,11.75,427900,11.5954,11.3564,8.205,11.759,10.73
2006-08-25,37.17,37.5,35.7,11.51,374600,11.5816,11.3675,8.2267,11.7505,10.7607
2006-09-01,36.6,38.95,36.43,12.16,453500,11.6707,11.4262,8.2503,11.7825,10.8061
2006-09-08,38.74,38.93,36.62,11.59,393000,11.6579,11.4382,8.2719,11.7296,10.8446
2006-09-15,36.4,37.99,36.06,11.86,596600,11.6897,11.4698,8.295,11.702,10.8767
2006-09-22,37.6,38.89,36.12,11.76,727700,11.7011,11.4916,8.3187,11.6422,10.9173
2006-09-29,37.73,38.95,37.1,12.04,1128700,11.7529,11.532,8.3457,11.5953,10.9735
2006-10-06,38.2,38.7,37.06,11.99,775400,11.79,11.5662,8.3723,11.5979,11.0294
2006-10-13,38.11,40.75,37.59,12.73,499700,11.9346,11.6524,8.4028,11.6463,11.0948
2006-10-20,40.55,41.0,40.2,12.88,216500,12.0802,11.7435,8.4345,11.6912,11.1589
2006-10-27,40.68,42.08,40.45,13.02,252000,12.2243,11.8378,8.4676,11.7763,11.2228
2006-11-03,41.51,42.31,40.0,12.87,353600,12.3239,11.9144,8.4999,11.8827,11.2867
2006-11-10,40.0,40.0,35.89,11.59,773100,12.2108,11.8902,8.5258,11.924,11.3245
2006-11-17,36.51,38.52,36.18,11.98,387900,12.175,11.8967,8.5531,11.9653,11.372
2006-11-24,37.04,38.98,37.04,12.2,310000,12.1793,11.9194,8.5821,12.0085,11.4159
2006-12-01,38.43,38.6,36.82,11.81,627000,12.1231,11.9116,8.6094,12.0399,11.4542
2006-12-08,37.53,38.5,37.27,11.91,318000,12.0901,11.9114,8.6383,12.0566,11.4957
2006-12-15,37.6,38.9,37.31,12.17,278600,12.1031,11.9309,8.6675,12.0675,11.5489
2006-12-22,38.42,38.73,37.25,12.04,324600,12.0931,11.9388,8.6961,12.0668,11.5955
2006-12-29,38.09,39.3,38.07,12.23,690700,12.1144,11.9605,8.7243,12.1048,11.6474
2007-01-05,38.73,39.29,37.2,11.87,397300,12.0774,11.9541,8.7507,12.1112,11.6892
2007-01-12,37.39,38.25,36.52,12.0,408200,12.066,11.9578,8.7788,12.1361,11.72
2007-01-19,38.0,38.0,36.73,11.91,253600,12.0418,11.9541,8.8045,12.1235,11.767
2007-01-26,37.65,38.79,37.01,12.11,327700,12.052,11.9655,8.8316,12.1495,11.8138
2007-02-02,38.17,39.49,38.1,12.34,290900,12.0957,11.993,8.8591,12.1731,11.8551
2007-02-09,38.98,39.2,38.22,12.32,318500,12.131,12.0176,8.8866,12.2011,11.8894
2007-02-16,38.46,39.75,38.22,12.41,231500,12.1741,12.0467,8.9139,12.2198,11.9166
2007-02-23,38.85,40.35,38.56,12.75,205200,12.263,12.099,8.9419,12.2577,11.9561
2007-03-02,40.12,40.47,36.93,11.79,420800,12.1902,12.076,8.9642,12.2107,11.9633
2007-03-09,37.05,38.27,35.36,11.99,449200,12.1589,12.0695,8.9867,12.166,11.973
2007-03-16,37.65,41.12,36.25,11.99,891300,12.133,12.0636,9.0111,12.1147,11.9803
2007-03-23,37.88,39.9,37.87,12.57,598600,12.2003,12.1012,9.038,12.0996,11.9982
2007-03-30,39.37,39.9,36.06,11.75,1025300,12.1308,12.075,9.0607,12.1076,12.0028
2007-04-05,37.28,37.51,36.4,11.81,408400,12.0807,12.0551,9.0819,12.099,11.986
2007-04-13,37.2,37.37,36.18,11.6,668300,12.0065,12.0212,9.1017,12.0687,11.9696
2007-04-20,36.64,37.5,35.71,11.44,730200,11.9197,11.9784,9.1196,12.0502,11.9392
2007-04-27,36.0,37.71,36.0,11.55,680500,11.863,11.9467,9.138,12.0323,11.9108
2007-05-04,36.42,37.72,35.43,11.74,566800,11.8437,11.9312,9.1577,12.0105,11.9067
2007-05-11,38.5,38.84,36.21,11.81,675200,11.8393,11.9226,9.178,11.9993,11.9077
2007-05-18,36.93,37.19,35.76,11.8,501900,11.8336,11.9137,9.1991,11.9778,11.9041
2007-05-25,36.74,37.54,35.49,11.64,539000,11.8046,11.8938,9.2197,11.9664,11.9107
2007-06-01,36.37,37.96,35.65,11.61,556000,11.7741,11.8725,9.2409,11.9465,11.928
2007-06-08,36.18,36.3,34.25,11.16,583000,11.6792,11.8195,9.2622,11.909,11.9358
2007-06-15,34.76,35.65,33.57,11.34,713900,11.6266,11.7838,9.2825,11.8704,11.9396
2007-06-22,35.49,35.57,33.86,10.94,564700,11.5214,11.7215,9.3009,11.8007,11.9316
2007-06-29,34.22,36.85,33.87,11.41,681400,11.5039,11.6982,9.3222,11.7549,11.9361
2007-07-06,35.87,36.49,35.35,11.57,312900,11.5137,11.6886,9.3441,11.7127,11.936
2007-07-13,36.2,36.52,35.22,11.63,425200,11.5309,11.6839,9.3671,11.6564,11.9293
2007-07-20,36.15,36.68,35.06,11.44,441700,11.5164,11.6656,9.3898,11.6387,11.917
2007-07-27,35.8,37.96,35.6,11.92,1025300,11.5781,11.6843,9.416,11.6353,11.9259
2007-08-03,37.09,37.87,36.63,11.8,960300,11.6121,11.6927,9.4397,11.6257,11.927
2007-08-10,37.62,44.84,36.51,13.54,2075800,11.9085,11.8295,9.4722,11.6741,11.9676
2007-08-17,41.88,41.88,37.01,12.52,1284200,12.0025,11.8806,9.4994,11.7126,11.9748
2007-08-24,38.9,39.69,37.37,12.38,633500,12.0607,11.9176,9.5267,11.7414,11.9907
2007-08-31,38.58,39.71,38.17,12.6,734800,12.1431,11.9679,9.5547,11.7913,12.0053
2007-09-07,39.1,40.0,38.83,12.69,369000,12.2268,12.0212,9.5819,11.8536,12.0238
2007-09-14,39.5,41.49,38.83,12.97,455300,12.3408,12.0913,9.6113,11.9244,12.0424
2007-09-21,40.02,42.89,40.0,13.19,578100,12.471,12.1725,9.6421,11.9969,12.0663
2007-09-28,40.95,42.08,38.26,12.58,1129000,12.4874,12.2025,9.6701,12.035,12.0632
2007-10-05,39.27,44.05,39.27,14.1,1007700,12.7349,12.3428,9.7056,12.1497,12.0875
2007-10-12,43.71,44.5,42.73,14.21,514700,12.9613,12.4808,9.74,12.2778,12.1113
2007-10-19,44.17,44.17,41.85,13.84,633500,13.0957,12.5811,9.7732,12.3892,12.1306
2007-10-26,42.6,45.07,41.35,14.42,515500,13.2998,12.7175,9.8091,12.5524,12.1872
2007-11-02,44.7,46.14,42.56,14.36,586500,13.4625,12.839,9.8448,12.7035,12.2348
2007-11-09,43.78,45.21,42.39,13.91,594500,13.5318,12.9185,9.8776,12.852,12.269
2007-11-16,43.38,45.04,40.9,13.57,872100,13.5375,12.9667,9.9075,12.96,12.3041
2007-11-23,41.88,42.55,39.63,13.69,536600,13.5603,13.02,9.9381,13.0659,12.3397
2007-11-30,42.15,44.0,40.32,13.51,660900,13.5527,13.0563,9.9689,13.1602,12.3664
2007-12-07,41.91,42.73,40.54,13.47,531100,13.5402,13.0871,9.9986,13.2619,12.3951
2007-12-14,41.54,42.64,40.17,13.19,572700,13.4857,13.0944,10.0275,13.3253,12.4141
2007-12-21,40.48,42.12,39.0,13.35,791200,13.4651,13.1135,10.0569,13.403,12.4437
2007-12-28,41.5,42.12,36.77,12.05,687800,13.248,13.035,10.0815,13.3288,12.4447
2008-01-04,37.5,39.5,36.75,12.5,810500,13.1337,12.9957,10.1078,13.328,12.4566
2008-01-11,38.9,40.25,37.51,12.17,756800,12.9861,12.9349,10.1325,13.3177,12.458
2008-01-18,37.67,38.25,35.41,11.66,764100,12.7823,12.8405,10.155,13.2709,12.4445
2008-01-25,34.45,35.2,33.09,11.03,1264300,12.5126,12.7064,10.175,13.188,12.4185
2008-02-01,34.0,35.04,32.26,11.25,1017900,12.3177,12.5982,10.1949,13.102,12.3953
2008-02-08,34.56,35.55,32.77,10.78,800800,12.0811,12.4635,10.2126,12.9816,12.3558
2008-02-15,32.77,33.77,31.89,10.61,503300,11.8552,12.3264,10.2308,12.8833,12.3323
2008-02-22,33.2,33.87,31.78,10.66,450700,11.672,12.2033,10.2486,12.7118,12.3058
2008-02-29,32.84,34.33,32.09,10.64,576200,11.5126,12.0872,10.2681,12.5332,12.2787
2008-03-07,32.38,34.37,31.98,10.95,855300,11.4264,12.0031,10.2915,12.3891,12.2464
2008-03-14,33.41,34.99,32.17,10.88,641600,11.3419,11.9197,10.3131,12.2119,12.2289
2008-03-20,32.41,36.47,32.3,11.77,820500,11.4077,11.9086,10.3383,12.0824,12.2282
2008-03-28,35.9,37.94,34.76,11.49,1018900,11.4206,11.8777,10.3615,11.9614,12.2261
2008-04-04,35.08,37.25,35.08,11.85,586700,11.4873,11.876,10.3878,11.8756,12.2343
2008-04-11,36.29,37.12,35.59,11.67,359000,11.5156,11.8608,10.4132,11.7749,12.2367
2008-04-18,35.84,38.67,35.72,12.57,463700,11.6773,11.9131,10.4434,11.7277,12.2533
2008-04-25,38.13,38.77,35.83,11.74,533800,11.6869,11.9003,10.4688,11.6411,12.2518
2008-05-02,36.0,36.4,34.65,11.49,637500,11.6569,11.87,10.4927,11.5564,12.2456
2008-05-09,34.94,35.32,33.16,11.19,389200,11.5848,11.8195,10.5163,11.4482,12.2364
2008-05-16,34.19,35.72,33.95,11.27,401900,11.5359,11.7786,10.5403,11.4089,12.2297
2008-05-23,34.35,34.64,33.46,11.21,355500,11.4865,11.7368,10.5642,11.3444,12.2308
2008-05-30,34.13,34.32,33.5,11.11,315400,11.4284,11.6903,10.5859,11.2911,12.2263
2008-06-06,33.74,35.43,33.09,11.34,421600,11.4143,11.6641,10.61,11.2749,12.2341
2008-06-13,34.47,36.18,34.03,11.91,533300,11.4904,11.6822,10.6362,11.3189,12.2442
2008-06-20,35.9,36.5,35.47,11.9,407500,11.5538,11.6986,10.6602,11.3517,12.2508
2008-06-27,36.42,36.6,34.02,11.5,848200,11.5462,11.6842,10.6823,11.3879,12.2484
2008-07-03,35.11,35.67,33.56,11.1,418500,11.4774,11.6408,10.7,11.4123,12.2417
2008-07-11,33.76,34.6,33.27,11.34,451300,11.4562,11.6185,10.7184,11.446,12.2301
2008-07-18,34.03,34.74,33.03,11.03,399000,11.3902,11.5747,10.735,11.4656,12.2147
2008-07-25,33.5,35.84,33.31,11.67,514800,11.4325,11.5814,10.7557,11.5012,12.1772
2008-08-01,35.51,36.26,34.71,11.77,519700,11.4846,11.5955,10.7775,11.5459,12.1622
2008-08-08,35.39,40.99,34.83,13.46,668400,11.7884,11.7335,10.808,11.6304,12.1838
2008-08-15,40.51,42.0,39.51,13.34,964600,12.0271,11.8525,10.8387,11.7228,12.1987
2008-08-22,40.22,40.57,39.04,13.11,537400,12.1939,11.9458,10.8684,11.7857,12.2072
2008-08-29,39.63,39.64,38.75,13.09,636200,12.332,12.0306,10.8974,11.8567,12.2096
2008-09-05,39.8,40.24,36.52,12.32,444700,12.3295,12.0518,10.9213,11.8442,12.1922
2008-09-12,37.95,38.52,36.97,12.62,642400,12.3749,12.0942,10.9472,11.8884,12.1932
2008-09-19,38.19,41.2,36.84,13.24,761400,12.5075,12.1789,10.9766,11.9757,12.176
2008-09-26,40.03,40.03,36.76,12.71,459600,12.5393,12.2185,11.0021,12.0519,12.1461
2008-10-03,37.81,39.5,35.19,12.5,745700,12.533,12.2392,11.0278,12.1135,12.1194
2008-10-10,36.99,37.75,27.16,10.53,792500,12.2248,12.1126,11.0439,12.0793,12.0415
2008-10-17,33.1,35.7,30.88,10.96,669100,12.0299,12.027,11.0599,12.0717,11.9735
2008-10-24,32.89,33.75,27.0,9.69,513100,11.6702,11.8541,11.0698,11.9895,11.8891
2008-10-31,29.42,34.67,27.46,11.34,640600,11.6187,11.8156,11.0876,11.9608,11.8445
2008-11-07,34.24,35.55,31.7,11.29,741800,11.5684,11.7769,11.107,11.9303,11.7966
2008-11-14,34.32,35.37,31.12,10.65,996500,11.4279,11.6937,11.1228,11.8878,11.7395
2008-11-21,31.71,34.7,28.22,10.45,801600,11.2781,11.6019,11.1371,11.8555,11.6791
2008-11-28,31.46,35.03,30.95,11.69,418100,11.3419,11.6087,11.1574,11.8732,11.6493
2008-12-05,34.2,34.75,29.8,9.95,1060800,11.1273,11.4856,11.1679,11.8192,11.5812
2008-12-12,30.15,31.8,27.56,10.19,967400,10.9837,11.3899,11.1794,11.7456,11.544
2008-12-19,30.51,33.5,29.26,10.94,610800,10.9762,11.3562,11.193,11.7038,11.5126
2008-12-26,32.58,33.11,31.45,10.92,267400,10.9673,11.3238,11.2065,11.5768,11.4875
2009-01-02,32.71,34.56,30.3,11.41,1267300,11.0353,11.3301,11.2223,11.4803,11.4824
2009-01-09,34.13,34.26,30.99,10.38,760000,10.9346,11.2598,11.2347,11.3437,11.4694
2009-01-16,31.13,32.69,30.3,10.8,691100,10.9142,11.2259,11.2502,11.2292,11.4605
2009-01-23,31.8,32.86,31.24,10.73,629400,10.8866,11.1895,11.2659,11.1502,11.4597
2009-01-30,32.25,35.72,32.25,11.54,694000,10.987,11.2154,11.2857,11.0959,11.4782
2009-02-06,34.19,37.76,33.78,12.57,670500,11.2301,11.3155,11.3109,11.0624,11.5162
2009-02-13,37.43,37.79,35.4,12.32,568800,11.3976,11.3898,11.3348,11.0427,11.5499
2009-02-20,35.67,36.52,33.02,11.39,560600,11.3971,11.3902,11.3541,10.9875,11.5587
2009-02-27,33.82,35.42,32.53,11.27,607200,11.3781,11.3816,11.3722,11.0247,11.5667
2009-03-06,33.0,34.5,31.2,10.6,773200,11.2581,11.3235,11.3855,11.0067,11.5432
2009-03-13,31.21,35.96,29.76,11.92,919600,11.3593,11.3674,11.4054,11.1179,11.5517
2009-03-20,35.75,38.79,35.32,12.24,908500,11.495,11.4321,11.4251,11.1632,11.5595
2009-03-27,37.25,38.57,34.15,11.74,1205900,11.5323,11.4547,11.4408,11.1854,11.5608
2009-04-03,34.29,37.39,34.0,11.96,911300,11.5974,11.4918,11.4569,11.2505,11.5486
2009-04-09,35.24,36.18,34.28,11.78,529200,11.6257,11.5133,11.4718,11.3168,11.5494
2009-04-17,34.52,34.96,33.19,11.64,555600,11.6279,11.5227,11.4857,11.3142,11.5524
2009-04-24,34.01,34.82,33.16,11.59,645000,11.622,11.5276,11.4997,11.3963,11.5604
2009-05-01,34.0,35.79,33.51,11.39,597300,11.5865,11.5175,11.5116,11.4562,11.5629
2009-05-08,34.23,34.35,32.56,11.47,544500,11.5684,11.5139,11.5224,11.4829,11.568
2009-05-15,34.28,34.65,31.04,10.7,1499100,11.4349,11.4537,11.5297,11.472,11.5598
2009-05-22,31.87,32.55,31.0,10.6,836600,11.3068,11.3906,11.5355,11.4316,11.5451
2009-05-29,31.15,32.24,30.82,10.61,674100,11.2,11.333,11.5412,11.4432,11.5192
2009-06-05,31.8,33.99,31.33,11.49,1281800,11.245,11.3448,11.5549,11.4778,11.511
2009-06-12,33.7,34.56,32.35,11.45,541500,11.2758,11.3522,11.5669,11.5133,11.5098
2009-06-19,33.35,33.72,32.25,11.05,467600,11.241,11.3298,11.578,11.4888,11.5088
2009-06-26,32.48,33.74,31.94,11.31,547400,11.2521,11.3286,11.5889,11.4261,11.5083
2009-07-02,33.47,35.39,33.07,11.46,570100,11.2839,11.3382,11.5971,11.3831,11.5169
2009-07-10,33.56,35.25,33.51,11.77,555100,11.3582,11.37,11.6061,11.4017,11.5189
2009-07-17,34.71,37.4,34.29,12.43,410600,11.5237,11.4488,11.6188,11.4597,11.5322
2009-07-24,37.0,37.42,35.5,12.37,457800,11.6533,11.5167,11.6323,11.5481,11.5103
2009-07-31,36.46,37.1,35.72,12.31,248800,11.7536,11.5751,11.6426,11.5676,11.4896
2009-08-07,36.59,37.07,33.08,11.39,461300,11.6983,11.5617,11.6509,11.5252,11.4553
2009-08-14,33.32,35.28,33.12,11.59,421100,11.681,11.5635,11.6627,11.5176,11.4252
2009-08-21,33.52,34.14,32.92,11.58,438400,11.6652,11.5646,11.6746,11.4988,11.4104
2009-08-28,33.92,33.98,33.24,11.39,293900,11.6236,11.552,11.6842,11.4795,11.3858
2009-09-04,33.24,33.49,32.1,11.07,335400,11.538,11.5161,11.6912,11.4508,11.3424
2009-09-11,33.59,36.69,33.1,12.16,582100,11.6339,11.5639,11.7029,11.4794,11.3314
2009-09-18,35.69,36.65,35.67,12.34,394700,11.7425,11.6214,11.7162,11.5268,11.3282
2009-09-25,35.68,36.25,35.02,12.0,198800,11.7828,11.6498,11.7277,11.5536,11.3577
2009-10-02,35.26,36.34,35.1,12.05,340200,11.8233,11.6791,11.74,11.6209,11.3795
2009-10-09,35.36,36.92,34.89,12.55,339900,11.9352,11.7437,11.7527,11.7183,11.4366
2009-10-16,36.65,36.8,35.5,12.31,238900,11.9921,11.7853,11.7647,11.803,11.456
2009-10-23,36.1,36.1,34.48,11.82,325200,11.9658,11.7879,11.7746,11.8194,11.4666
2009-10-30,34.75,35.5,33.08,11.31,379200,11.8642,11.7522,11.7836,11.8124,11.4796
2009-11-06,33.39,34.97,32.08,11.84,387400,11.8602,11.7585,11.7942,11.8518,11.5073
2009-11-13,34.81,34.81,32.15,11.11,281300,11.7447,11.7105,11.8016,11.8416,11.4956
2009-11-20,32.5,33.97,31.58,10.98,283200,11.6263,11.656,11.8076,11.8175,11.5162
2009-11-27,32.32,33.46,31.95,11.04,217100,11.5357,11.6102,11.8104,11.781,11.5331
2009-12-04,32.12,34.43,31.87,11.82,533400,11.5801,11.626,11.8218,11.7505,11.5509
2009-12-11,34.49,36.32,34.43,11.98,572200,11.642,11.6524,11.8328,11.7313,11.5721
2009-12-18,35.14,35.88,33.49,11.86,507100,11.6753,11.6677,11.8408,11.709,11.5811
2009-12-24,34.55,35.75,34.55,12.27,213800,11.7669,11.7124,11.8491,11.7528,11.6189
2009-12-31,35.7,36.86,35.34,12.17,437000,11.8286,11.7461,11.8547,11.7819,11.6462
2010-01-08,35.63,36.42,34.29,11.97,343400,11.8502,11.7626,11.8606,11.8014,11.6709
2010-01-15,35.0,35.21,33.85,11.85,290300,11.8504,11.7692,11.8627,11.8243,11.6772
2010-01-22,34.65,34.89,33.01,11.52,418500,11.7993,11.7506,11.8628,11.8469,11.6562
2010-01-29,33.64,33.83,33.02,11.42,254600,11.7402,11.7258,11.8618,11.8095,11.6381
2010-02-05,33.16,33.67,32.28,11.25,313000,11.6649,11.6906,11.8596,11.7551,11.6352
2010-02-12,32.62,32.65,31.2,11.1,394900,11.5785,11.6471,11.8576,11.71,11.6318
2010-02-19,32.32,33.67,32.08,11.54,247400,11.5731,11.6394,11.852,11.6849,11.6507
2010-02-26,33.3,33.54,32.14,11.14,390300,11.5067,11.6025,11.8457,11.6144,11.6353
2010-03-05,32.39,34.72,32.16,11.99,780100,11.5816,11.6315,11.8408,11.5989,11.6303
2010-03-12,34.52,34.72,32.17,11.26,443600,11.5321,11.6039,11.8323,11.5708,11.6208
2010-03-19,32.37,34.49,32.14,11.84,456600,11.5791,11.6213,11.8317,11.5974,11.6184
2010-03-26,33.99,34.78,33.76,11.8,328700,11.6136,11.6347,11.8319,11.5957,11.6188
2010-04-01,34.36,35.5,34.03,12.19,347100,11.703,11.6762,11.833,11.6499,11.6299
2010-04-09,35.31,37.95,35.28,13.1,779700,11.9183,11.7819,11.8419,11.7563,11.6602
2010-04-16,37.78,38.17,36.68,13.03,528400,12.0898,11.8746,11.8534,11.8561,11.693
2010-04-23,37.39,39.61,37.25,13.2,807200,12.26,11.9724,11.8655,11.9246,11.7276
2010-04-30,38.21,38.42,36.36,12.93,359000,12.3629,12.0433,11.8744,11.972,11.7721
2010-05-07,37.63,38.44,35.91,12.51,496600,12.3861,12.0781,11.8803,12.0047,11.8104
2010-05-14,36.91,39.44,35.82,13.63,691800,12.5771,12.1929,11.8925,12.0726,11.8707
2010-05-21,39.05,39.23,33.1,11.82,1019100,12.4601,12.165,11.8937,12.055,11.8771
2010-05-28,33.94,34.84,32.61,11.99,536000,12.388,12.1522,11.8939,12.0561,11.8881
2010-06-04,34.05,35.47,32.95,11.53,491000,12.2561,12.1061,11.8913,12.0401,11.8977
2010-06-11,33.38,33.38,31.41,11.4,1392200,12.1246,12.0539,11.8909,12.0342,11.8995
2010-06-18,32.85,34.28,32.68,11.9,519300,12.0907,12.0428,11.8917,12.0587,11.9084
2010-06-25,34.41,34.59,33.27,11.96,506000,12.07,12.0364,11.894,12.094,11.9122
2010-07-02,34.34,34.64,32.39,11.44,513200,11.9731,11.9923,11.8904,12.1108,11.8923
2010-07-09,33.0,34.97,32.9,12.19,465500,12.007,12.0072,11.8934,12.1433,11.8888
2010-07-16,34.95,35.38,33.56,11.72,560500,11.9633,11.9861,11.8927,12.1724,11.8772
2010-07-23,33.51,35.75,33.41,12.4,434000,12.0309,12.017,11.8959,12.1928,11.8974
2010-07-30,35.34,37.0,35.12,12.31,538200,12.0737,12.0386,11.8973,12.2453,11.9118
2010-08-06,35.77,36.28,32.77,11.68,459600,12.0137,12.0123,11.8957,12.2376,11.9139
2010-08-13,33.54,33.9,31.99,11.53,641000,11.9391,11.9765,11.8897,12.2239,11.9166
2010-08-20,32.54,33.51,31.24,11.13,516200,11.8149,11.9139,11.881,12.1708,11.9179
2010-08-27,31.72,33.99,31.28,11.93,595500,11.8326,11.9151,11.8755,12.1121,11.9133
2010-09-03,33.82,34.39,32.88,11.95,398200,11.8508,11.9178,11.8709,12.058,11.9055
2010-09-10,33.92,33.94,32.38,11.72,750200,11.8311,11.9033,11.8716,11.9843,11.8998
2010-09-17,33.58,34.17,32.91,11.79,394900,11.8246,11.8948,11.8706,11.9273,11.8947
2010-09-24,33.51,34.94,33.29,12.28,472500,11.8943,11.9232,11.871,11.9156,11.8893
2010-10-01,35.02,36.56,34.38,12.81,516300,12.0355,11.9891,11.876,11.8748,11.8994
2010-10-08,36.24,37.57,35.51,13.01,542400,12.1847,12.0643,11.8815,11.9342,11.9231
2010-10-15,36.97,37.54,35.99,13.06,372100,12.3191,12.1379,11.8859,11.9876,11.9581
2010-10-22,37.21,38.06,36.9,13.16,561900,12.4479,12.2134,11.8915,12.0688,11.9845
2010-10-29,37.63,37.88,36.83,13.13,274500,12.5526,12.2812,11.896,12.1552,12.0249
