date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2003-06-06,45.59,48.56,45.59,28.49,532500,4477406.8267,252986.1277,18.767,15.9567,1.3615,14.2857,100.0,85.7143,1.34,23.8311,26.3421,28.8531,0.6902,125.5658,24.7593,27.8624,40.402,27.0679,26.9188,26.2456,24.9221,184.4478,-0.2708,-2.3015,-0.7598,-0.0776,25.7693,1,25.9126,0.8223,0.1224,0.6999,1.3615,0.0889,1.2726,7.6521,20.0538,64.0615,26.6372,26.3591,11.3019,2.1889,4.7034,26.6252,5.2548,8.322,1.1452,62.3797,25.5568,,26.3421,25.2009,50.1086,57.2707,57.2707,78.043,47.4451,100.0,26.6554,28.0516,1.8958,27.1202,0.4623,57.9064,-10.2564,27.3117
2003-06-13,47.64,48.08,45.56,27.29,339600,4156673.4934,136864.8485,20.2852,16.5901,1.2999,7.1429,92.8571,85.7143,1.352,24.2089,26.5065,28.8041,-0.7976,88.3561,10.3806,27.8287,40.0218,27.1019,26.9682,26.3229,24.6425,188.3732,-0.5982,-0.2772,-0.8025,-0.1456,25.9258,1,25.9554,0.779,0.0633,0.7157,1.2999,0.0217,1.2781,7.7145,20.1262,57.1787,26.6372,26.3591,10.4968,-0.0239,4.9543,24.5052,4.9975,-0.0876,1.079,55.1903,25.9052,,26.5065,25.2168,54.3076,53.3175,53.3175,27.6543,40.2323,0.0,26.853,27.9207,1.5071,27.2187,0.4688,54.1076,-32.6644,27.3566
2003-06-20,45.65,46.6,45.22,27.52,330900,4209425.6673,93703.2125,21.3749,17.0161,1.2674,0.0,85.7143,85.7143,1.3144,24.3548,26.6193,28.8837,0.2681,64.537,12.4881,27.8519,35.5417,27.1666,27.0421,26.4117,24.8776,191.1112,-0.2394,1.2071,-0.8301,-0.1927,26.0936,1,26.0327,0.7549,0.0313,0.7235,1.2674,0.0043,1.2632,7.7769,20.2001,58.4822,27.3967,26.8914,11.131,0.2631,4.7756,23.4061,4.8478,0.9653,1.1105,56.2441,26.2188,,26.6193,25.2601,52.2121,46.048,46.048,32.4468,38.219,14.6571,27.0346,27.8877,0.8253,27.2948,0.47,54.456,-35.3268,27.4136
2003-06-27,45.77,46.2,44.31,27.06,427900,4207161.6461,66807.3354,21.5694,17.0712,1.1021,0.0,78.5714,78.5714,1.3012,24.583,26.7236,28.8642,-0.2751,32.2024,7.1315,27.7489,24.0972,27.1505,27.0447,26.4599,24.9449,195.2963,0.2916,0.6452,-0.8686,-0.2638,26.2358,1,26.0395,0.6906,-0.0264,0.717,1.1021,-0.1363,1.2384,7.8393,20.2688,49.5288,27.3967,27.3728,13.4278,-1.22,4.8083,21.9538,4.1921,-4.3138,1.0089,53.5657,29.0414,,26.7236,25.2832,42.2573,27.4063,27.4063,22.1176,4.8857,0.0,27.1943,27.6883,1.1303,27.3355,0.4622,53.8584,-59.319,27.3831
2003-07-03,45.25,46.27,44.5,27.3,318200,4298846.3919,78903.5015,21.7876,17.2669,0.9972,7.1429,71.4286,64.2857,1.2839,24.8527,26.8414,28.8301,0.2203,37.5046,9.4826,27.7173,24.6244,27.1727,27.0781,26.5217,24.5693,201.4746,0.0737,0.8466,-0.9169,-0.3661,26.3451,1,26.062,0.651,-0.0528,0.7038,0.9972,-0.2105,1.2077,7.9018,20.339,49.2068,27.63,27.3728,12.637,0.293,4.7037,20.8938,3.7776,1.0853,1.0377,54.7413,29.0159,,26.8414,25.3173,34.0246,28.6195,28.6195,31.2941,9.3316,13.3376,27.3314,27.6085,1.0586,27.3707,0.45,51.8512,-52.3297,27.3813
2003-07-11,45.81,46.42,44.61,27.72,578900,4832969.5963,246627.1798,22.0752,17.657,0.8579,0.0,64.2857,64.2857,1.2695,25.0397,26.9551,28.8704,0.2983,50.699,13.763,27.7917,25.8136,27.2569,27.1636,26.6105,23.9191,210.8535,0.8258,0.7035,-0.9697,-0.5128,26.4923,1,26.077,0.6464,-0.0459,0.6923,0.8579,-0.311,1.1689,7.9644,20.4128,51.3488,27.63,27.7077,11.8674,0.6579,4.5798,20.126,3.2385,2.4309,1.0149,56.8815,28.9908,,26.9551,25.3861,30.6223,35.8411,35.8411,54.1114,37.7792,100.0,27.4507,27.6878,1.0825,27.3917,0.4384,56.039,-49.5516,27.4268
2003-07-18,46.6,47.29,44.9,27.51,634500,4782528.1737,276771.2156,22.8175,18.3939,0.8036,14.2857,57.1429,42.8571,1.2809,25.4136,27.0866,28.7597,-0.251,64.6139,10.977,27.7943,32.4683,27.2959,27.2098,26.6771,23.2624,220.8404,0.5985,-1.4479,-0.9974,-0.654,26.6512,1,26.0869,0.6187,-0.0588,0.6776,0.8036,-0.3247,1.1283,8.027,20.4838,54.4172,27.63,27.7077,10.9215,0.7416,4.6561,21.4233,3.0227,2.7703,1.0092,55.4885,28.9659,,27.0866,25.4458,37.2776,47.3723,47.3723,56.7114,57.1088,57.9888,27.5531,27.6664,1.4293,27.4221,0.4247,55.4517,-57.3991,27.4405
2003-07-25,46.09,46.29,45.01,27.0,510200,4383934.4237,137116.5629,23.5069,19.0102,0.6832,7.1429,50.0,42.8571,1.2441,25.7138,27.1722,28.6305,-0.7344,16.8767,4.2969,27.6646,32.4683,27.2507,27.1821,26.7012,22.692,227.726,-0.1668,-1.074,-0.9989,-0.7399,26.7892,1,26.1118,0.5495,-0.1025,0.652,0.6832,-0.3858,1.0689,8.0896,20.549,45.0404,27.63,27.7077,10.4415,-0.6579,4.6074,20.4817,2.5585,-2.3784,0.9547,52.1485,28.9412,,27.1722,25.4532,43.1834,46.3369,46.3369,28.1879,52.6629,0.0,27.6346,27.4654,0.7655,27.428,0.4047,48.5069,-76.4574,27.384
2003-08-01,44.95,45.48,43.6,27.02,900400,4996972.7216,262577.6122,22.7818,18.8999,0.6367,100.0,42.8571,-57.1429,1.2355,26.3145,27.284,28.2535,0.1223,-89.1302,4.5154,27.5599,13.3557,27.2152,27.1605,26.7248,22.354,239.9824,-0.2425,-0.5364,-0.966,-0.8659,26.9373,0,26.1158,0.4904,-0.1293,0.6196,0.6367,-0.3644,1.001,8.1522,20.6137,43.4065,27.63,27.5582,14.6377,-0.1316,4.5727,19.1504,2.3785,-0.4846,1.0007,52.2577,28.9168,,27.284,25.4383,45.4273,42.5726,42.5726,42.8184,20.0989,2.3078,27.6944,27.3153,1.1243,27.4253,0.3809,58.3995,-68.1452,27.342
2003-08-08,45.08,45.77,43.97,27.09,601600,5284354.4448,381471.5342,22.3002,18.8351,0.5079,92.8571,35.7143,-57.1429,1.2242,26.3466,27.2974,28.2483,0.1222,-72.2905,5.4451,27.4896,16.0398,27.1962,27.1513,26.752,22.276,247.9569,-0.4904,0.1453,-0.9208,-0.9269,27.0543,0,26.1202,0.4442,-0.1404,0.5845,0.5079,-0.3983,0.9062,8.2149,20.6785,50.8742,27.63,27.5582,13.7183,-0.0538,4.5187,18.9598,1.8917,-0.1983,1.0011,52.7226,28.86,,27.2974,25.4425,42.645,39.0256,39.0256,46.0705,4.8126,12.1299,27.7338,27.2245,1.0766,27.4099,0.3554,60.3792,-65.7258,27.3095
2003-08-15,45.4,46.5,44.9,27.46,387800,5386151.9448,427820.84,22.3174,19.1541,0.4365,85.7143,28.5714,-57.1429,1.2051,26.5198,27.3552,28.1905,0.3187,23.5188,10.2304,27.5204,22.5415,27.2362,27.192,26.8042,22.2973,254.003,0.0075,0.8013,-0.8746,-0.9613,27.1692,0,26.1423,0.432,-0.122,0.554,0.4365,-0.3738,0.8103,8.2775,20.7463,57.8439,27.7466,27.5582,12.9402,-1.0346,4.3891,20.4718,1.6198,-3.6314,1.0257,55.1152,28.8043,,27.3552,25.4624,44.0317,50.4968,50.4968,62.6016,34.4201,88.8227,27.7586,27.2822,0.9569,27.3932,0.3326,61.8098,-53.4274,27.3254
2003-08-22,45.91,47.21,45.58,27.63,433100,5282526.7914,374917.4763,22.7486,19.658,0.3929,78.5714,21.4286,-57.1429,1.1886,26.5275,27.371,28.2145,0.1779,96.126,12.4976,27.5856,28.3534,27.2968,27.2504,26.8653,22.2521,261.4297,0.1794,-0.2826,-0.8046,-0.9888,27.2531,0,26.1491,0.4315,-0.0981,0.5295,0.3929,-0.3202,0.7131,8.3402,20.8151,58.4494,27.7466,27.5582,12.1822,0.3409,4.302,21.8242,1.4535,1.2492,0.9989,56.2488,28.7497,,27.371,25.4995,49.918,60.2314,60.2314,72.0222,66.9842,100.0,27.7747,27.3851,0.9748,27.3773,0.3135,58.7661,-47.5806,27.3578
2003-08-29,46.3,46.3,44.88,27.19,412300,5212842.2844,297019.4411,22.4724,19.7876,0.1957,71.4286,14.2857,-57.1429,1.1644,26.522,27.3677,28.2134,-0.5845,-20.8805,5.2889,27.5267,18.8824,27.2809,27.2428,26.8896,22.0092,271.4065,-0.2032,-0.6234,-0.6895,-0.9997,27.3128,0,26.1541,0.3912,-0.1106,0.5019,0.1957,-0.4167,0.6124,8.4029,20.8789,56.4911,27.7466,27.5582,14.1156,-0.3289,4.2819,20.6872,0.7218,-1.1951,1.0015,52.6445,28.6962,,27.3677,25.5063,57.6232,62.1414,62.1414,51.8006,66.1712,9.6908,27.7814,27.3085,0.8492,27.3585,0.2929,54.332,-62.2984,27.3322
2003-09-05,45.47,46.91,45.37,27.7,388800,5298922.7361,265539.5303,22.5912,20.6791,0.1372,64.2857,7.1429,-57.1429,1.147,26.5859,27.3384,28.0909,0.5458,79.2598,12.2599,27.6017,24.1358,27.3448,27.3032,26.9494,21.7039,289.4532,-0.3956,-0.039,-0.4312,-0.9429,27.3514,0,26.1756,0.3954,-0.0852,0.4806,0.1372,-0.3797,0.5168,8.4656,20.947,57.3373,27.7466,27.5582,13.306,0.6342,4.1414,21.7726,0.5041,2.3436,1.0203,56.13,28.6438,22.518,27.3384,25.5578,62.5754,65.3532,65.3532,72.237,68.7982,96.7037,27.7841,27.4251,0.921,27.3329,0.2762,55.9466,-45.3533,27.3733
2003-09-12,46.12,48.19,46.12,28.95,515500,5814422.7361,392544.155,23.4901,21.8877,0.0957,57.1429,0.0,-57.1429,1.1543,26.4245,27.4356,28.4467,1.0,236.1599,26.701,27.9706,35.1758,27.591,27.5222,27.0972,21.4828,21.4021,-0.3049,0.542,0.9164,0.3649,27.3833,1,26.2088,0.4938,0.0106,0.4832,0.0957,-0.3365,0.4322,8.5284,21.027,57.2582,27.9737,27.5102,12.2774,1.6503,3.9879,25.6016,0.3496,6.0463,1.0159,63.3505,26.075,22.6089,27.4356,25.6367,67.3913,74.6792,74.6792,100.0,68.7982,100.0,27.7979,27.9475,1.2494,27.3354,0.2734,63.7857,-0.0,27.5758
2003-09-19,48.1,51.95,47.77,30.86,627700,6270931.827,554067.6526,25.6414,23.5082,0.257,50.0,100.0,50.0,1.2512,25.8375,27.6256,29.4137,0.7847,369.2498,42.3678,28.7419,53.6082,28.0942,27.9674,27.3761,21.29,97.3656,0.0152,1.0535,0.6106,0.9917,27.4755,1,26.8833,0.7181,0.1879,0.5302,0.257,-0.1144,0.3714,8.5914,21.1254,64.1848,28.9317,28.6394,10.5176,3.1418,4.0543,34.825,0.9335,11.3342,1.1309,71.1839,26.1037,22.7105,27.6256,25.8047,76.0542,88.1301,88.1301,92.1534,98.9012,100.0,27.849,29.0045,2.5107,27.4332,0.296,68.8147,-6.6755,28.0294
2003-09-26,51.23,52.35,48.6,29.37,446000,5896291.827,450572.0241,27.7436,24.6565,0.312,42.8571,100.0,57.1429,1.3227,25.8603,27.7557,29.6512,-0.6213,242.8049,20.7583,28.9882,55.0718,28.2907,28.1547,27.5239,21.0924,110.6143,0.429,0.788,0.4129,0.936,27.5839,1,26.9856,0.7668,0.1893,0.5775,0.312,-0.0182,0.3302,8.6545,21.2078,62.8044,28.9317,28.7596,9.2383,1.8615,4.5034,31.8865,1.1285,6.7665,1.0672,60.3792,26.2057,22.8022,27.7557,25.95,81.7297,82.3798,82.3798,54.986,80.5734,41.7203,27.9328,29.2669,2.2524,27.5765,0.3199,57.6905,-38.596,28.2503
2003-10-03,49.0,51.4,48.56,30.4,513900,6127908.7284,440968.0971,29.6581,25.7228,0.4168,35.7143,92.8571,57.1429,1.3501,25.6751,27.893,30.1109,0.5704,192.4518,28.8271,29.4371,54.5467,28.616,28.4547,27.7373,20.9443,119.3308,0.3715,0.7667,0.2701,0.8718,27.7266,1,27.2888,0.8787,0.2409,0.6378,0.4168,0.1111,0.3058,8.7177,21.2998,69.216,28.9317,28.7596,8.5317,3.403,4.4404,29.0088,1.5013,12.6026,1.1235,64.4136,26.3629,22.8969,27.893,26.0988,81.618,74.3442,74.3442,75.8932,65.5821,55.0261,28.0535,29.8078,1.7058,27.7801,0.3516,59.1586,-19.3539,28.5914
2003-10-10,50.77,52.35,50.05,30.86,453500,6194947.8589,418281.8415,31.6946,26.8849,0.5573,28.5714,100.0,71.4286,1.3523,25.543,28.0782,30.6134,0.2609,187.0665,32.075,29.9037,58.1694,28.9605,28.7748,27.9683,20.6586,127.6826,0.5673,1.6618,0.1274,0.7914,27.8798,1,27.6245,0.9922,0.2836,0.7086,0.5573,0.246,0.3112,8.7811,21.3954,69.9994,28.9317,28.7596,7.9091,3.8355,4.3828,29.906,1.9972,14.1951,1.1304,66.0375,26.5153,22.9984,28.0782,26.2913,76.1468,71.7163,71.7163,84.2697,49.7052,52.3691,28.2128,30.3518,1.3815,28.0342,0.3899,60.0894,-10.9635,28.9607
2003-10-17,51.5,53.1,51.5,31.25,530600,6015870.3589,313996.274,33.7753,28.2964,0.7972,21.4286,100.0,78.5714,1.33,25.4376,28.2835,31.1294,0.3312,177.8126,34.8908,30.3697,60.8241,29.313,29.1051,28.2115,20.2663,137.1881,1.3543,2.7059,-0.0382,0.6796,28.0709,1,27.9634,1.1015,0.3143,0.7872,0.7972,0.4459,0.3513,8.8447,21.4939,70.1119,29.1269,28.9848,7.4677,4.1602,4.2556,30.6564,2.8454,15.3559,1.1274,67.4454,26.7125,23.1035,28.2835,26.4923,75.3633,80.0293,80.0293,79.925,57.5982,65.3994,28.411,30.8757,1.0391,28.3549,0.4328,58.4483,-11.0437,29.349
2003-10-24,52.13,52.25,49.63,30.13,415400,5768532.9543,164090.6155,34.0349,28.7709,0.936,14.2857,92.8571,78.5714,1.3474,25.4082,28.3654,31.3225,-0.7519,106.5669,19.7445,30.4558,37.409,29.4385,29.2416,28.3535,20.1334,147.2931,2.6759,1.4131,-0.2129,0.5403,28.2262,1,28.0745,1.085,0.2382,0.8468,0.936,0.5244,0.4117,8.9084,21.5803,63.2246,29.1269,28.9848,12.7993,2.6721,4.4721,28.0988,3.3265,9.7323,1.0952,59.8723,26.9716,23.2029,28.3654,26.6732,72.7415,66.479,66.479,35.2423,39.2562,0.0,28.6315,30.8507,1.5737,28.7284,0.4654,54.4971,-30.3445,29.5539
2003-10-31,50.2,51.35,49.85,30.84,276200,6044732.9543,175730.0629,34.2759,28.5288,1.1032,7.1429,85.7143,78.5714,1.3155,25.4423,28.5431,31.6439,0.7667,96.6697,25.479,30.6926,37.409,29.6547,29.4552,28.538,20.6952,152.8421,2.3938,-1.2272,-0.3064,0.4564,28.3631,1,28.3191,1.1167,0.2159,0.9008,1.1032,0.5907,0.5125,8.9722,21.6729,69.1887,29.1359,28.9848,12.1731,3.2135,4.2651,26.7242,3.9006,11.6304,1.1423,62.7395,27.2177,23.3057,28.5431,26.8526,68.4606,58.8737,58.8737,61.4537,34.42,37.8605,28.8683,31.055,0.901,29.1325,0.4948,54.7061,-18.0622,29.8291
2003-11-07,51.25,51.34,49.0,29.83,628900,5775972.2705,79001.4317,33.8,28.0501,1.1835,0.0,78.5714,78.5714,1.3223,25.5464,28.6587,31.771,-0.6752,64.6856,13.1834,30.622,27.6143,29.6823,29.5057,28.634,21.4738,162.0249,1.5326,-1.34,-0.4544,0.3086,28.4883,1,28.3921,1.0483,0.118,0.9303,1.1835,0.5547,0.6287,9.0361,21.7545,71.0476,29.1718,29.0954,14.0028,2.641,4.4323,24.6866,4.1669,9.7118,1.1042,56.5917,27.4516,23.4074,28.6587,26.9798,54.3439,37.6792,37.6792,16.3415,12.6202,0.0,29.1047,30.831,1.4115,29.4835,0.5105,47.0557,-36.8012,29.9332
2003-11-14,49.8,51.25,49.52,29.88,308000,5549868.2243,-39693.5168,33.3582,27.8378,1.2857,0.0,71.4286,71.4286,1.3021,25.7344,28.7997,31.8651,-0.0289,61.7331,13.6175,30.5669,27.6143,29.7131,29.5559,28.7265,21.6265,168.4995,1.4811,-1.1152,-0.5519,0.1994,28.5797,1,28.4633,0.9866,0.0451,0.9415,1.2857,0.5247,0.761,9.1001,21.8358,69.9774,29.2226,29.3676,13.2046,2.1864,4.3575,23.2794,4.5132,7.8942,1.103,56.8088,27.6737,23.5045,28.7997,27.0989,42.8607,32.0293,32.0293,18.2927,13.2867,1.9997,29.3297,30.6568,1.0391,29.775,0.5156,48.8092,-39.8132,30.0169
2003-11-21,49.5,50.45,49.39,29.96,323200,5525475.7715,-92403.2747,32.8341,27.7913,1.4082,14.2857,64.2857,50.0,1.2546,25.9094,28.933,31.9566,0.3585,48.8854,14.3668,30.5328,26.021,29.7512,29.6099,28.8179,21.3357,182.3018,1.1392,-1.9255,-0.7349,-0.0402,28.7101,1,28.5272,0.9333,-0.0066,0.9399,1.4082,0.5194,0.8889,9.1642,21.9171,64.6215,29.2226,29.3676,13.1705,1.0151,4.1875,22.4355,4.9248,3.507,1.0912,57.1834,27.8848,23.6023,28.933,27.2298,30.0929,20.5704,20.5704,27.0769,3.8747,9.6243,29.5371,30.5344,0.6367,30.0179,0.5131,45.4294,-38.2683,30.0844
2003-11-28,49.98,51.14,49.88,30.6,164700,5640504.3429,-68966.0597,32.6995,27.5859,1.5175,7.1429,57.1429,50.0,1.219,26.0239,29.0772,32.1304,0.7698,63.0503,20.4807,30.657,30.949,29.8822,29.7423,28.9501,20.9529,191.5593,0.4311,-1.9522,-0.8345,-0.2004,28.8545,1,28.6332,0.9321,-0.0062,0.9383,1.5175,0.4947,1.0228,9.2284,22.0039,63.2409,29.2226,29.3676,12.5865,-0.2583,3.9834,23.8691,5.2824,-0.8369,1.1076,60.2403,28.0853,23.7034,29.0772,27.3484,31.7941,42.7828,42.7828,82.9787,23.6576,59.3487,29.7297,30.6512,0.7568,30.2037,0.51,46.7298,-25.5518,30.2138
2003-12-05,50.8,52.95,50.52,30.85,418800,5442306.812,-116171.3171,33.4289,28.0101,1.5854,0.0,100.0,100.0,1.2366,26.1867,29.2441,32.3014,0.1481,85.4025,22.7483,30.8103,42.9114,30.0309,29.8898,29.0907,20.7223,200.3054,-0.0736,-1.4424,-0.9085,-0.347,29.0056,1,28.7904,0.9402,0.0015,0.9387,1.5854,0.4328,1.1527,9.2927,22.0924,69.8129,29.474,29.5307,11.5212,1.4767,4.0087,28.8413,5.5015,5.0276,1.1344,61.3741,28.2757,23.8027,29.2441,27.4846,39.6524,55.6041,55.6041,56.7567,56.3244,100.0,29.9107,30.8104,1.4652,30.3246,0.5074,44.7719,-22.5129,30.3476
2003-12-12,51.04,52.05,50.1,31.23,193600,5584280.1454,-79748.1966,33.7228,28.6064,1.4645,0.0,92.8571,92.8571,1.2323,26.4636,29.4554,32.4472,0.3846,74.0599,26.2546,31.0208,37.5431,30.2151,30.0683,29.2491,20.6695,207.974,-0.4685,-1.1487,-0.9562,-0.4691,29.1719,1,28.9577,0.966,0.0219,0.9442,1.4645,0.211,1.2535,9.3571,22.1837,65.5975,30.0986,29.815,12.2039,0.8235,3.946,26.8756,5.0552,2.7083,1.1275,63.1273,28.4949,23.9052,29.4554,27.6431,55.9967,69.6031,69.6031,69.0739,86.4496,100.0,30.0853,31.0485,1.1758,30.3927,0.5072,52.0983,-16.5519,30.4972
2003-12-19,52.04,52.6,51.12,31.52,238600,5716477.4427,-15535.2166,34.2201,29.9308,1.4897,0.0,85.7143,85.7143,1.208,26.7798,29.6803,32.5808,0.1554,91.3949,28.9024,31.2545,40.6853,30.4156,30.2616,29.4171,20.7147,213.9022,-0.8764,0.1187,-0.9813,-0.5578,29.3566,1,29.0842,0.9984,0.0434,0.955,1.4897,0.1593,1.3304,9.4217,22.2771,64.1256,30.4449,30.3105,11.56,0.6624,3.8328,27.4184,5.1149,2.1468,1.0889,64.4512,28.7008,24.0074,29.6803,27.7836,64.8137,69.2339,69.2339,81.8709,100.0,100.0,30.2579,31.3137,0.8924,30.4294,0.5096,49.9179,-12.6756,30.6518
2003-12-26,52.17,52.3,51.6,31.46,98200,5781008.8712,32678.7494,34.6819,31.2127,1.4086,0.0,78.5714,78.5714,1.1519,27.157,29.8989,32.6407,0.0143,92.4046,27.9746,31.4213,40.6853,30.5768,30.4218,29.5687,20.83,218.1882,-0.4271,1.4809,-0.9929,-0.6182,29.556,1,29.113,1.0081,0.0424,0.9656,1.4086,0.0257,1.3829,9.4865,22.3689,60.3952,30.4449,30.5478,11.2574,0.2117,3.6609,26.7008,4.8086,0.6774,1.0195,63.9873,28.8945,24.1072,29.8989,27.9066,71.5396,75.7818,75.7818,76.4004,96.3277,88.9831,30.429,31.4782,0.4221,30.4613,0.5118,52.8348,-16.8208,30.7746
2004-01-02,52.25,54.05,52.12,32.56,160600,5931623.379,97354.6471,35.7741,32.7161,1.3479,7.1429,100.0,92.8571,1.1527,27.4196,30.1538,32.888,0.9016,144.1979,37.6884,31.819,49.9728,30.8811,30.7063,29.7899,20.894,218.8825,0.154,1.8201,-0.9943,-0.6277,29.7843,1,29.4615,1.0912,0.1005,0.9907,1.3479,-0.0622,1.4101,9.5514,22.4708,67.3912,31.1947,30.8794,10.4456,2.4263,3.5408,31.314,4.5699,8.0532,1.1084,68.8442,29.0765,24.2038,30.1538,28.0577,76.8666,85.5841,85.5841,98.481,96.3277,100.0,30.6081,31.9664,1.1638,30.5593,0.5214,63.7813,-1.0568,31.0372
2004-01-09,54.0,58.15,54.0,34.73,385500,6214942.6561,205109.5892,37.8002,34.7474,1.3682,0.0,100.0,100.0,1.2495,27.3642,30.5089,33.6536,0.8675,248.4241,51.6844,32.6725,64.1398,31.4735,31.243,30.156,20.7938,210.7453,0.7752,1.5515,-0.9692,-0.5112,30.0647,1,30.1597,1.3175,0.2614,1.0561,1.3682,-0.0624,1.4306,9.6166,22.5934,66.8554,32.283,32.2476,8.9478,3.8883,3.5977,40.956,4.5967,12.6066,1.1423,75.8422,29.3225,24.3113,30.5089,28.2724,83.5719,89.3497,89.3497,93.1677,96.3277,100.0,30.8193,33.0749,2.5084,30.7334,0.552,68.9708,-5.889,31.5597
2004-01-16,57.7,59.5,55.8,33.87,695700,5658382.6561,53457.5574,39.9153,36.8453,1.4353,28.5714,100.0,71.4286,1.3197,27.76,30.8427,33.9255,-0.4135,231.9243,38.4211,33.1356,67.4122,31.8421,31.5932,30.4311,20.5403,192.7888,1.0758,0.943,-0.8461,-0.2214,30.3607,1,30.4177,1.4111,0.284,1.1271,1.4353,-0.0119,1.4473,9.6821,22.7062,69.0326,32.283,32.6547,7.8673,4.0351,3.8963,40.4163,4.783,13.5251,1.0977,69.2105,29.7818,24.4066,30.8427,28.4444,86.3014,83.9704,83.9704,60.2625,81.3533,44.0599,31.0626,33.5822,2.231,30.9737,0.5857,57.7784,-31.1524,31.9261
2004-01-23,56.17,59.96,56.14,35.73,503100,5974466.4257,87130.4204,41.9548,37.9948,1.5067,21.4286,100.0,78.5714,1.3899,27.8312,31.2442,34.6573,0.8063,228.0246,48.8045,33.9587,68.468,32.4398,32.1443,30.8233,20.1511,153.8182,1.247,0.6805,-0.3226,0.4412,30.7753,1,30.9592,1.6164,0.3915,1.225,1.5067,0.0485,1.4582,9.7478,22.8364,69.2528,32.7805,32.7933,6.936,5.8443,3.8904,37.0576,4.9653,19.5575,1.1432,74.4023,30.3304,24.5181,31.2442,28.6594,84.9886,81.6458,81.6458,91.5072,77.3046,87.8538,31.3509,34.5815,2.3034,31.3056,0.6332,64.3331,-6.3681,32.5114
2004-01-30,59.05,60.32,56.79,34.98,441700,5840580.0235,50384.5163,43.9085,39.0922,1.6296,14.2857,100.0,85.7143,1.4427,27.9371,31.5462,35.1553,-0.2918,179.8693,38.7431,34.4238,69.3062,32.8313,32.5231,31.1316,19.6392,147.4976,1.2147,0.6008,-0.2164,0.5373,31.1627,1,31.4565,1.6997,0.3798,1.3199,1.6296,0.1589,1.4707,9.8139,22.9579,67.9679,32.7805,32.9019,6.2051,5.0245,4.1237,34.227,5.3165,16.7705,1.1612,69.3716,30.9128,24.6325,31.5462,28.8604,80.0633,74.5736,74.5736,71.9512,46.4832,7.536,31.6772,35.0384,2.1285,31.7118,0.6791,59.7512,-19.9837,32.9552
2004-02-06,60.9,61.7,57.52,36.19,728100,5983413.0378,76218.5586,45.9394,39.8697,1.8053,7.1429,100.0,92.8571,1.5197,27.6941,31.8127,35.9313,-0.2105,171.159,45.2281,35.0833,72.3413,33.3482,33.0121,31.5064,19.1298,149.5893,1.4462,2.0182,-0.2519,0.5062,31.5561,1,32.0906,1.8418,0.4175,1.4243,1.8053,0.3102,1.4951,9.8803,23.0902,71.2391,33.0127,33.3179,5.47,5.5878,4.199,34.0833,5.8234,18.2588,1.1734,72.6141,31.5133,24.741,31.8127,29.0752,78.9221,80.5467,80.5467,78.1818,48.904,51.3223,32.0432,35.7636,2.5205,32.1819,0.7294,58.6389,-13.034,33.5135
2004-02-13,59.0,60.23,58.27,35.42,445700,5751467.1195,6057.0966,47.8253,40.5917,1.954,0.0,92.8571,92.8571,1.4955,27.8716,32.1151,36.3585,-0.1327,128.9654,35.352,35.4062,72.3413,33.6668,33.3331,31.7962,18.7717,156.4594,2.7853,1.5519,-0.3658,0.3994,31.898,1,32.5877,1.8706,0.357,1.5136,1.954,0.4045,1.5495,9.9469,23.2135,72.4918,33.0367,33.4351,5.1612,4.5706,4.2224,32.1594,6.2412,14.8163,1.1872,67.676,32.1962,24.8493,32.1151,29.286,73.925,66.6545,66.6545,49.8305,19.6194,0.0,32.4352,35.9975,1.1818,32.7105,0.7715,56.2658,-23.6783,33.918
