date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2019-03-29,32.67,34.67,32.41,30.43,4537752,58444559.9634,-2439825.8002,23.3726,27.6363,-0.3334,7.1429,50.0,42.8571,2.2314,26.5331,31.398,36.263,0.7434,-50.8824,-15.0584,30.4437,29.2774,31.46,31.6416,32.7685,30.6538,44.7001,1.201,-3.8144,1.0,0.7034,34.1751,1,31.5489,-1.3085,0.0141,-1.3226,-0.3334,2.0902,-2.4237,21.5794,32.4725,50.8202,29.5942,30.7924,-2.6711,7.334,29983812.0,16.8453,-1.0264,-8.0705,1.1622,42.4708,25.4692,32.013,31.398,35.4767,21.3401,16.7785,16.7785,34.8522,14.7284,44.1853,30.854,30.5697,2.0018,32.3941,-0.5927,48.5832,-41.287,31.6017
2019-04-05,34.68,37.02,34.64,32.63,4461559,62231261.2995,-779662.7825,22.5856,27.7653,-0.0462,0.0,42.8571,42.8571,2.241,26.5472,31.3587,36.1702,0.9076,24.0304,-1.2217,30.8498,12.3538,31.6403,31.7736,32.7584,29.2155,60.4407,0.0826,-6.7786,0.9639,0.8698,33.6384,1,31.628,-1.1181,0.1636,-1.2817,-0.0462,1.9526,-1.9988,21.6339,32.4741,57.5312,30.1161,28.4712,-0.1214,6.8675,34445371.0,22.2102,-0.1433,-0.3708,1.2439,49.3891,25.5582,32.0187,31.3587,35.3817,23.7987,40.3103,40.3103,75.7997,48.0618,100.0,30.7885,31.1966,2.365,32.4243,-0.5722,51.5697,-20.4177,31.7596
2019-04-12,36.84,37.84,35.49,33.39,3712460,65501385.6399,1010867.3587,21.4785,26.6903,0.1052,0.0,35.7143,35.7143,2.2296,26.5338,31.3966,36.2594,0.366,49.8818,3.1121,31.3761,7.086,31.91,31.9895,32.8054,27.6792,74.1597,-2.1352,-7.2898,0.8733,0.962,33.084,1,31.7319,-0.8954,0.309,-1.2044,0.1052,1.684,-1.5787,21.6881,32.4833,57.1147,31.3472,26.5726,-0.0744,6.6768,38157831.0,23.056,0.328,-0.2223,1.1834,51.556,25.6463,32.0329,31.3966,35.3082,42.1699,69.4209,69.4209,97.6109,81.3951,100.0,30.7548,31.9456,2.0815,32.3133,-0.5358,55.2818,-16.1298,31.9581
2019-04-18,37.8,38.38,37.32,33.48,2964783,65221689.1305,1562465.5854,20.2043,25.3794,0.2879,71.4286,28.5714,-42.8571,2.1374,26.5688,31.3625,36.1562,0.0,76.1068,3.6288,31.8293,3.6398,32.1518,32.1885,32.8555,26.194,105.5968,-4.3801,-3.3115,0.491,0.9632,32.5214,0,31.7535,-0.7037,0.4006,-1.1043,0.2879,1.4631,-1.1751,21.7421,32.4933,53.8827,31.3472,25.7389,0.9848,6.3838,41122614.0,23.931,0.9008,3.0303,1.032,51.8144,25.7335,32.0469,31.3625,35.2198,65.9491,88.116,88.116,90.9375,100.0,100.0,30.7629,32.5432,0.9389,32.102,-0.4886,53.7084,-14.6635,32.119
2019-04-26,37.66,38.5,37.16,33.86,3520260,67323336.8917,2314783.1853,19.0911,24.2043,0.3122,64.2857,21.4286,-42.8571,2.0695,26.5471,31.4591,36.371,0.4254,77.717,5.9513,32.2939,4.6192,32.415,32.4117,32.9301,24.8901,140.3029,-4.5432,3.2502,-0.0924,0.6387,32.147,1,31.7745,-0.5151,0.4714,-0.9865,0.3122,1.1054,-0.7933,21.796,32.507,53.4709,31.3472,25.1736,0.0686,6.1115,44642874.0,22.9506,0.9764,0.203,1.0231,52.9756,25.8198,32.0655,31.4591,35.1284,84.0806,94.705,94.705,95.5665,100.0,100.0,30.8185,33.1218,1.1869,31.9177,-0.4328,59.5134,-8.3586,32.3209
2019-05-03,38.3,39.84,38.2,35.06,5033670,70760965.1844,3505905.4615,18.025,22.9067,0.5034,57.1429,100.0,42.8571,2.0255,26.6923,31.7437,36.7952,0.7805,105.7491,13.0373,32.9684,4.1663,32.8217,32.7647,33.0878,23.7475,178.9674,-2.449,8.4894,-0.6942,0.018,31.9232,1,31.863,-0.2661,0.5763,-0.8424,0.5034,0.9386,-0.4351,21.8496,32.5325,60.3803,31.8078,23.884,1.3261,5.7773,49676544.0,25.9606,1.5735,3.9313,1.0704,56.5186,25.9053,32.0953,31.7437,35.0492,92.2186,93.8347,93.8347,95.0,100.0,100.0,30.9319,33.9646,1.4527,31.8598,-0.3642,65.7317,-3.3079,32.675
2019-05-10,38.51,39.45,37.14,34.46,5167344,73467669.1844,4535688.0781,16.9367,21.5601,0.5985,50.0,92.8571,42.8571,2.0352,27.673,32.1576,36.6422,0.1688,81.4327,8.5988,33.3622,2.7881,33.0732,32.9902,33.1892,22.6849,212.5339,1.1903,8.6145,-0.9764,-0.5378,31.8147,1,31.893,-0.116,0.5811,-0.6971,0.5985,0.7143,-0.1159,21.9032,32.5517,52.6603,31.8078,25.3676,0.8738,5.9065,44509200.0,23.9914,1.8728,2.602,1.0295,54.2994,26.093,32.1224,32.1576,34.9575,92.7307,89.6524,89.6524,78.3908,85.0937,55.281,31.097,34.3715,2.1613,31.9519,-0.2939,70.577,-11.9593,32.9267
2019-05-17,37.76,38.96,37.2,33.32,4980230,70864367.1389,3716304.1269,15.9261,20.3097,0.568,42.8571,85.7143,42.8571,2.0011,28.9262,32.5121,36.098,-0.0795,59.327,0.592,33.3953,2.7881,33.1115,33.0345,33.199,21.7113,240.3765,3.3312,4.0355,-0.9642,-0.8693,31.8508,1,31.9073,-0.0875,0.4877,-0.5752,0.568,0.4461,0.1219,21.9564,32.5594,51.0024,31.8078,23.956,2.1048,6.0054,39528970.0,22.6564,1.7775,6.7422,1.0254,50.296,26.2769,32.1403,32.5121,34.8375,82.4033,63.7229,63.7229,17.7778,51.7603,0.0,31.2934,34.2603,1.5589,32.1765,-0.2332,65.9942,-28.2443,33.0179
2019-05-24,37.09,38.08,36.16,32.56,3829462,69428318.8889,2586331.3285,15.4779,19.3613,0.4857,35.7143,78.5714,42.8571,1.9797,29.7322,32.7292,35.7263,-0.1719,10.7757,-4.5025,33.2293,9.6517,33.0268,32.9713,33.1517,20.8816,169.6654,3.4451,-0.0515,-0.5688,0.1794,32.1197,1,31.9166,-0.125,0.3602,-0.4851,0.4857,0.21,0.2757,22.0094,32.5594,45.1872,31.8078,25.8098,2.7018,6.08,35699508.0,21.2662,1.5201,9.0486,0.9635,47.7488,26.4571,32.158,32.7292,34.7002,63.6221,37.491,37.491,16.3043,18.427,0.0,31.4982,33.8898,1.7007,32.4368,-0.1866,59.1232,-39.1858,32.9997
2019-05-31,36.91,37.33,35.71,31.89,5551750,65864232.4692,754921.2021,15.2673,18.6538,0.6291,28.5714,71.4286,42.8571,1.9408,29.684,32.7014,35.7188,-0.5617,-28.2035,-8.8937,32.9251,12.5295,32.8515,32.8268,33.0581,20.1415,115.4899,2.6639,-1.8006,0.334,0.9027,32.3993,0,31.916,-0.2066,0.2228,-0.4294,0.6291,0.2464,0.3827,22.0622,32.5527,37.6462,31.8078,25.9137,2.9407,6.0863,30147758.0,20.1431,1.9744,10.1591,0.9453,45.5532,26.6338,32.1658,32.7014,34.5671,38.305,13.7013,13.7013,7.0218,0.0,0.0,31.6899,33.3592,1.4349,32.691,-0.156,51.6918,-48.855,32.9034
2019-06-07,36.04,38.97,36.03,34.26,5740901,70029442.2289,1262372.7829,14.2377,18.1678,0.9063,21.4286,64.2857,42.8571,1.9983,29.6699,32.7596,35.8492,0.8595,56.4015,7.2912,33.2689,0.8532,33.0683,33.018,33.1472,19.4036,136.2629,2.1074,-2.3835,-0.022,0.6914,32.6112,1,31.9348,-0.0789,0.2804,-0.3593,0.9063,0.4178,0.4885,22.1147,32.5698,44.9173,31.8078,23.3697,3.8348,5.8327,35888659.0,23.7719,2.8366,12.6036,1.0202,53.6456,26.8069,32.1812,32.7596,34.5054,28.4774,34.24,34.24,79.3938,30.8416,92.5249,31.8799,33.7774,2.7465,32.9652,-0.1198,57.7554,-14.7668,33.1412
2019-06-14,38.86,40.41,38.67,34.52,3139901,67503085.1025,551364.5454,13.9517,18.1245,1.1724,14.2857,100.0,85.7143,1.9737,29.6645,32.8479,36.0312,-0.0115,124.0811,8.8752,33.6089,10.2339,33.2914,33.2181,33.2488,18.6646,153.7585,1.2874,-3.4739,-0.3216,0.4422,32.7458,1,32.043,0.0427,0.3216,-0.2789,1.1724,0.5654,0.6071,22.1671,32.5893,49.9743,32.1203,21.9716,1.8869,5.7177,39028560.0,26.9814,3.6468,5.7826,1.1057,54.4376,26.9765,32.2024,32.8479,34.4594,33.0736,51.2797,51.2797,67.4233,64.175,100.0,32.0758,34.1708,1.653,33.2528,-0.0797,53.521,-18.3907,33.4068
2019-06-21,38.87,40.97,38.42,35.79,3103696,68902791.1417,655734.5021,13.9305,18.4245,1.2497,7.1429,100.0,92.8571,1.9946,29.5386,32.9639,36.3893,0.549,136.513,16.4553,34.1968,13.6552,33.6757,33.5609,33.437,17.9759,177.8565,-0.242,-3.1362,-0.6802,0.0374,32.8442,1,32.4215,0.2388,0.4141,-0.1754,1.2497,0.5358,0.7139,22.2193,32.6213,58.8002,32.3691,20.1884,2.3961,5.573,42132256.0,26.5739,3.8431,7.1753,1.1986,58.2277,27.2446,32.2442,32.9639,34.4352,54.4848,77.9349,77.9349,86.9874,97.5083,100.0,32.2922,34.8961,2.2663,33.5063,-0.0296,55.3442,-7.6949,33.8105
2019-06-28,40.33,41.63,39.41,36.74,3096015,71189937.3579,1366547.4166,14.1955,18.7841,1.188,0.0,100.0,100.0,1.993,29.3864,33.1761,36.9658,0.455,155.0198,21.7036,34.9033,17.6395,34.1472,33.9848,33.6817,17.3904,203.9412,-1.1986,-1.5625,-0.9332,-0.4058,32.9554,1,33.1005,0.4656,0.5127,-0.0472,1.188,0.3768,0.8112,22.2716,32.6625,67.047,32.8528,18.7609,3.2585,5.4246,45228271.0,26.7971,3.6084,9.732,1.2692,60.8518,27.6113,32.2909,33.1761,34.4278,70.8058,83.203,83.203,95.1982,100.0,100.0,32.5428,35.7544,1.973,33.7077,0.0315,58.3386,-3.1088,34.2845
2019-07-05,42.0,42.57,40.77,36.84,1944886,70714520.7801,1381834.0235,14.8303,18.7079,1.1435,0.0,100.0,100.0,1.9649,29.2204,33.3283,37.4362,-0.3056,164.6435,22.2443,35.491,23.0833,34.5612,34.3653,33.9155,16.9344,208.6357,-1.6442,1.0817,-0.9595,-0.4792,33.1607,1,33.6046,0.6457,0.5543,0.0914,1.1435,0.2612,0.8823,22.3237,32.7042,65.9381,34.2582,17.6699,2.9753,5.3339,47173157.0,28.2756,3.4386,8.7864,1.2107,61.1222,28.0807,32.3423,33.3283,34.4158,83.1982,88.4567,88.4567,83.1844,100.0,100.0,32.831,36.4082,1.5997,33.8735,0.0972,58.7137,-13.9203,34.6973
2019-07-12,41.23,41.91,40.36,37.05,3854830,73475076.4576,2140824.9852,15.1551,18.3168,1.2638,0.0,92.8571,92.8571,1.923,29.0779,33.4943,37.9106,0.2968,136.4174,23.4861,36.0095,19.377,34.9443,34.7234,34.1478,16.6011,202.0534,-0.2684,3.5665,-0.9209,-0.3755,33.4699,1,33.9397,0.7965,0.5641,0.2324,1.2638,0.3075,0.9563,22.3758,32.7477,58.4643,34.6346,18.1192,1.9928,5.19,51027987.0,26.8288,3.7801,5.6843,1.1354,61.743,28.6658,32.3913,33.4943,34.388,85.7952,85.7259,85.7259,78.7952,100.0,100.0,33.1551,36.9433,1.3775,34.0678,0.1641,61.9138,-12.2245,35.0775
2019-07-19,41.67,42.5,40.23,36.37,5148884,71456351.0126,1614379.1021,15.7134,17.9588,1.3467,0.0,85.7143,85.7143,1.9297,29.0426,33.6335,38.2243,-0.3304,117.3315,17.0288,36.2471,22.9716,35.1632,34.9426,34.3121,16.3488,165.3733,1.4086,2.961,-0.5056,0.2525,33.9476,1,34.0705,0.851,0.4949,0.3561,1.3467,0.3039,1.0428,22.4279,32.7839,50.2894,34.7321,16.7662,1.9108,5.3062,45879103.0,26.7662,4.0131,5.5457,1.0891,58.5144,29.2159,32.4345,33.6335,34.3406,82.752,74.0735,74.0735,60.241,69.3856,8.1569,33.5013,37.0724,2.0174,34.3433,0.2228,60.0093,-23.641,35.3243
2019-07-26,40.88,42.74,40.69,37.45,2910901,72663309.9638,1636285.5342,16.3372,17.7142,1.3654,42.8571,100.0,57.1429,1.922,29.2086,33.9452,38.6818,0.6146,121.3901,23.8254,36.6975,24.4472,35.5152,35.2771,34.5447,16.1449,158.4923,2.1152,1.8718,-0.3986,0.3666,34.3889,1,34.3154,0.9705,0.4915,0.479,1.3654,0.2248,1.1405,22.4799,32.8306,50.5141,34.8076,15.631,4.1289,5.132,48790004.0,25.7466,4.047,12.3907,1.1186,61.9127,29.7329,32.4803,33.9452,34.2984,77.824,73.6727,73.6727,81.982,69.3856,100.0,33.8679,37.5133,1.8219,34.7027,0.2806,57.7194,-8.3923,35.6874
2019-08-02,42.04,43.04,38.92,35.11,4608636,69352251.09,442975.2934,15.7426,16.8838,1.3565,35.7143,100.0,64.2857,2.0463,29.8383,34.2075,38.5766,-0.6165,69.7961,3.9768,36.4653,8.0128,35.4521,35.2541,34.5862,15.9651,165.1275,2.7496,0.2802,-0.5019,0.2567,34.6997,1,34.3266,0.8659,0.3095,0.5564,1.3565,0.1351,1.2214,22.5318,32.8533,43.4798,34.9409,19.1241,2.5444,5.829,44181368.0,22.4558,4.0131,7.8142,1.0367,51.9884,30.3105,32.5204,34.2075,34.2029,66.6155,52.1002,52.1002,14.0777,36.0523,0.0,34.2258,36.991,3.6616,35.0587,0.3172,51.7437,-47.5206,35.6998
2019-08-09,38.71,40.55,37.71,35.65,5328359,73029569.2731,1084588.2265,14.7294,15.8331,1.429,28.5714,92.8571,64.2857,2.0804,30.8655,34.5425,38.2195,0.493,27.7648,7.66,36.4017,1.558,35.4821,35.3065,34.6648,15.7725,176.9119,2.2545,-1.3555,-0.668,0.0539,34.9139,1,34.3378,0.8173,0.2088,0.6086,1.429,0.1496,1.2794,22.5835,32.8813,34.6353,34.9409,21.159,3.7597,5.8361,49509727.0,20.5098,4.2127,11.7905,1.0168,53.83,30.9458,32.5506,34.5425,34.1081,57.6007,47.0293,47.0293,45.0281,39.5188,18.5563,34.5622,36.7566,2.524,35.4004,0.3414,53.556,-39.332,35.7727
2019-08-16,39.82,40.15,37.53,34.21,3825104,72007594.922,923293.6578,13.887,14.9066,1.5504,21.4286,85.7143,64.2857,2.0981,31.5677,34.7316,37.8955,-0.5076,-10.4315,-2.983,35.9821,2.9359,35.286,35.16,34.6309,15.5516,193.6078,1.5757,-2.0751,-0.8536,-0.2353,35.0146,0,34.337,0.6551,0.0372,0.6179,1.5504,0.2289,1.3214,22.6351,32.8945,35.4104,34.9409,20.0263,-0.0533,6.1335,45684623.0,18.884,4.5682,-0.1556,0.9928,48.5085,31.5302,32.5817,34.7316,33.9815,41.5463,25.5096,25.5096,17.4229,6.1854,0.0,34.855,36.0531,2.3285,35.6838,0.3452,48.6325,-61.0787,35.648
2019-08-23,39.05,39.79,37.54,34.66,2727023,72819641.7709,1031752.2717,13.1048,14.2914,1.7458,14.2857,78.5714,64.2857,2.0911,31.8184,34.833,37.8477,-0.0222,-15.3867,0.3566,35.7482,2.9359,35.1898,35.0934,34.6331,15.3318,224.7787,0.5896,-1.9799,-1.0,-0.7044,35.0649,0,34.3422,0.5567,-0.049,0.6057,1.7458,0.3692,1.3766,22.6865,32.9122,41.6649,34.9409,18.6584,0.1422,6.033,48411646.0,17.5941,5.1386,0.4119,1.0402,50.1783,32.0679,32.6069,34.833,33.8994,34.0829,29.7099,29.7099,26.6788,10.3379,12.4573,35.0979,35.6647,1.9997,35.8876,0.3382,51.4392,-54.2326,35.5861
2019-08-30,39.42,41.67,38.37,36.92,3321025,75879010.2557,1955761.4707,13.0249,14.1461,1.8389,7.1429,71.4286,64.2857,2.1512,31.9402,35.0093,38.0783,0.6424,60.8927,15.12,36.115,11.9862,35.4557,35.3367,34.8024,15.1703,244.5189,0.2087,-1.7296,-0.9425,-0.9027,35.1831,0,34.4951,0.6533,0.0381,0.6152,1.8389,0.39,1.4489,22.7378,32.9522,48.0497,34.9409,16.8414,1.1287,5.827,51732671.0,21.4286,5.3924,3.1537,1.1338,57.56,32.5626,32.6467,35.0093,33.8346,31.393,38.9595,38.9595,72.7768,37.4858,100.0,35.3123,36.1498,2.9328,36.0262,0.3395,56.0256,-20.1358,35.8125
2019-09-06,41.2,42.63,40.13,37.22,3415218,77245097.4557,2590632.8456,13.4149,13.8263,1.8332,0.0,64.2857,64.2857,2.1563,32.0672,35.1962,38.3251,0.272,98.9564,16.895,36.4801,18.4845,35.7272,35.5878,34.9815,15.0762,262.1855,-0.637,-1.9353,-0.7967,-0.9907,35.3844,1,34.7235,0.7457,0.1044,0.6413,1.8332,0.3077,1.5255,22.7891,32.9949,56.1925,35.0826,15.6019,0.4799,5.7932,55147889.0,22.6777,5.3394,1.3062,1.1672,58.4475,33.0177,32.6828,35.1962,33.7675,43.4175,61.5832,61.5832,85.2941,70.8191,100.0,35.5133,36.6089,2.2218,36.0998,0.3473,59.6166,-16.2682,36.0376
2019-09-13,42.11,45.43,42.06,39.24,4466885,78129753.9515,2896322.489,14.9146,14.4331,1.7601,0.0,100.0,100.0,2.2359,31.9407,35.4653,38.9898,0.5847,179.9122,27.7884,37.2712,34.4103,36.2683,36.0754,35.2972,15.0556,279.6452,-1.3571,-0.5714,-0.5786,-0.9859,35.7232,1,35.078,0.971,0.2638,0.7072,1.7601,0.1795,1.5807,22.8404,33.0574,55.7515,36.9232,13.9711,2.4063,5.6975,59614774.0,28.6304,5.0733,6.5321,1.1455,63.8942,33.4363,32.7379,35.4653,33.7456,60.2464,80.1964,80.1964,82.5183,100.0,100.0,35.7286,37.6459,3.272,36.1255,0.3723,58.6909,-17.4817,36.4819
2019-09-20,43.37,44.0,42.4,38.04,2850198,76277125.2515,2168602.5304,16.3071,15.1188,1.5188,64.2857,92.8571,28.5714,2.18,31.9228,35.6144,39.3059,-0.4312,127.2917,17.8951,37.601,34.4103,36.541,36.3375,35.5005,15.1166,-16.2585,-1.2437,0.4092,0.4809,-0.28,36.0573,1,35.2052,1.0405,0.2666,0.7739,1.5188,-0.081,1.5998,22.8917,33.1073,49.8028,36.9232,13.3061,0.9897,5.7307,56764576.0,27.2676,4.3339,2.6712,1.1021,58.9475,34.0714,32.7825,35.6144,33.7126,73.1966,77.8102,77.8102,65.6182,87.9782,63.9347,35.9584,37.9844,1.4528,36.1466,0.3975,62.4691,-34.339,36.7182
2019-09-27,42.49,42.99,41.84,37.45,2195068,74769208.9733,1193961.6834,17.2008,15.6981,1.2997,57.1429,85.7143,28.5714,2.0975,32.0299,35.7642,39.4986,-0.4087,88.1595,13.2777,37.7101,28.8185,36.6813,36.4862,35.6451,15.1822,95.7103,-1.2039,2.3443,0.6332,0.995,36.3403,1,35.2462,1.0362,0.2098,0.8264,1.2997,-0.2928,1.5925,22.943,33.1507,44.4842,36.9232,14.5413,1.0858,5.6004,54569508.0,26.3158,3.6804,2.9856,1.0465,56.6389,34.6492,32.8255,35.7642,33.7279,74.9559,66.8609,66.8609,52.4462,54.6449,0.0,36.1934,38.0081,1.025,36.1895,0.4166,58.143,-42.5803,36.8426
2019-10-04,42.02,42.36,38.56,35.68,2565349,74188629.9891,501973.3252,16.118,15.4741,1.0681,50.0,78.5714,28.5714,2.1896,32.3185,35.8821,39.4456,-0.5237,5.0589,0.4973,37.3461,2.0414,36.5271,36.3786,35.6476,15.1766,117.5411,0.6416,3.5356,0.3,0.8867,36.4955,0,35.2512,0.8795,0.0425,0.837,1.0681,-0.4923,1.5605,22.9942,33.176,38.7216,36.9232,22.4716,-1.7722,6.137,52004159.0,23.4082,3.0147,-4.732,0.9711,50.2487,40.4922,32.8578,35.8821,33.7084,63.7195,46.4873,46.4873,21.3974,21.3116,0.0,36.4084,37.3821,3.387,36.2612,0.4173,56.4727,-67.4292,36.7146
2019-10-11,39.86,41.66,38.88,36.37,2542134,75157932.8811,481667.7966,15.1125,15.1338,0.9537,42.8571,71.4286,28.5714,2.2102,32.8482,36.0723,39.2964,0.3381,3.153,4.9652,37.2138,2.0414,36.5023,36.3768,35.7008,15.1047,138.7089,1.8436,2.0988,-0.0647,0.6599,36.5476,0,35.2588,0.8014,-0.0284,0.8299,0.9537,-0.5539,1.5076,23.0453,33.2079,39.3891,36.9232,20.6721,1.2604,6.0778,54546293.0,21.5337,2.683,3.5903,0.9872,52.4826,40.431,32.9032,36.0723,33.7629,49.6104,35.483,35.483,32.6055,5.4571,16.3713,36.5964,37.1319,2.4778,36.4086,0.41,57.4372,-57.8143,36.6883
2019-10-18,40.52,43.29,40.32,37.93,2009858,76166245.4805,750399.7441,14.9274,15.3204,0.8223,35.7143,64.2857,28.5714,2.2414,33.6883,36.3742,39.0601,0.6835,76.4233,14.3755,37.4876,12.5216,36.7212,36.5833,35.8656,15.0144,159.4361,2.5364,0.3189,-0.4137,0.3513,36.5872,0,35.2832,0.8556,0.0206,0.835,0.8223,-0.6044,1.4267,23.0963,33.2551,45.1962,36.9232,18.9282,2.2781,5.9101,56556151.0,24.347,2.3023,6.3906,1.0236,57.1877,40.3704,32.9591,36.3742,33.8318,41.4733,42.4495,42.4495,73.3456,32.047,79.7698,36.7692,37.475,2.6472,36.6129,0.4074,55.143,-35.9623,36.8744
2019-10-25,43.01,44.89,42.72,39.83,1866559,77688738.3054,1276546.9174,15.3905,15.8639,0.9866,28.5714,57.1429,28.5714,2.2303,33.7541,36.6528,39.5515,0.7742,169.405,24.2529,38.1757,21.4098,37.1999,37.0165,36.1594,14.8743,174.6436,2.1318,-2.3427,-0.638,0.0934,36.6774,1,35.4295,1.0404,0.1643,0.8761,0.9866,-0.3557,1.3424,23.1474,33.3208,52.8868,36.9232,17.6639,5.6252,5.5992,58422710.0,27.288,2.7448,16.4444,1.0953,62.1265,40.3103,33.0129,36.6528,33.9186,48.5099,67.5972,67.5972,96.8404,65.3804,100.0,36.9521,38.3857,2.0857,36.8661,0.4201,57.6818,-9.2403,37.3065
2019-11-01,45.0,45.39,43.24,40.03,2154262,78881097.2728,1755126.1673,16.006,15.8743,1.1606,21.4286,50.0,28.5714,2.2079,33.8514,36.9283,40.0052,-0.0419,166.2657,25.2081,38.7709,24.0082,37.6351,37.4182,36.446,14.6211,182.5462,0.3998,-3.1694,-0.7378,-0.0444,36.8426,1,35.5391,1.189,0.2503,0.9387,1.1606,-0.1064,1.267,23.1986,33.3879,52.2185,36.9232,16.5688,5.368,5.5157,60576972.0,27.038,3.2117,15.4874,1.0688,62.6041,34.3689,33.0691,36.9283,34.0509,65.922,87.7194,87.7194,92.9722,93.2566,100.0,37.158,39.1206,1.9163,37.1182,0.442,58.8382,-6.4932,37.7317
2019-11-08,45.33,47.54,44.85,40.77,4087522,77498329.6074,1351380.1335,17.2983,16.0139,1.4646,14.2857,100.0,85.7143,2.2214,33.7262,37.1772,40.6283,0.1524,199.4779,28.8533,39.4244,34.0983,38.1171,37.8649,36.7662,14.3265,195.3054,-0.9376,-1.6643,-0.8687,-0.264,37.1106,1,35.9552,1.3509,0.3298,1.0211,1.4646,0.2385,1.2261,23.25,33.4617,62.5731,37.8636,15.2914,3.8504,5.4489,64664494.0,31.1153,4.0258,10.4297,1.1613,64.4267,34.4298,33.1503,37.1772,34.2135,81.6641,89.6758,89.6758,79.2148,100.0,100.0,37.3973,39.9067,2.3976,37.3869,0.4727,59.485,-17.7894,38.2311
2019-11-15,45.51,46.05,44.5,40.51,3132595,78205689.7687,1288427.7043,18.2804,16.0837,1.6756,7.1429,92.8571,85.7143,2.1614,33.6307,37.3657,41.1008,-0.0387,140.9525,26.5328,39.8748,31.0478,38.4853,38.2176,37.0436,14.1778,187.2181,-1.2837,0.9909,-0.7903,-0.1256,37.4297,1,36.2509,1.4417,0.3365,1.1053,1.6756,0.4589,1.2167,23.3014,33.5322,65.0061,37.8636,15.6242,3.2898,5.3355,61531899.0,29.6947,4.5711,8.8387,1.1364,63.2664,34.5887,33.2408,37.3657,34.3404,86.1584,81.0799,81.0799,71.0526,94.6574,83.9723,37.6678,40.3775,1.3815,37.6578,0.5042,60.5553,-20.6554,38.642
2019-11-22,45.18,46.14,44.59,40.88,2659663,79904442.2654,1686056.8046,19.2232,16.164,1.6856,0.0,85.7143,85.7143,2.1057,33.5432,37.5676,41.592,0.4387,126.3464,28.4935,40.3154,31.4794,38.853,38.572,37.3274,14.3509,174.6808,0.0914,3.1186,-0.6385,0.0927,37.824,1,36.8013,1.5256,0.3363,1.1893,1.6856,0.4504,1.2352,23.3529,33.6056,73.087,37.868,14.892,1.6311,5.1515,64191562.0,28.5753,4.5585,4.1563,1.1949,64.2467,34.7443,33.3353,37.5676,34.5193,80.8533,71.8042,71.8042,65.1452,92.0501,92.1782,37.9665,40.8257,1.3815,37.9893,0.5358,65.5848,-16.6198,39.0554
2019-11-29,46.1,47.04,45.79,41.38,2004095,79952540.5454,1710749.3615,20.4078,16.7163,1.6673,0.0,78.5714,78.5714,2.0349,33.4406,37.7842,42.1278,0.264,134.3408,31.2408,40.7827,35.8071,39.2423,38.9468,37.6279,14.8425,175.9317,1.806,2.739,-0.6552,0.0709,38.1575,1,37.3506,1.6145,0.3401,1.2743,1.6673,0.3912,1.2761,23.4045,33.6834,72.8905,38.2368,14.3096,3.3424,4.9172,66195657.0,30.2735,4.4649,8.7863,1.194,65.6204,34.8969,33.4314,37.7842,34.7597,74.3373,70.128,70.128,74.186,92.0501,100.0,38.2915,41.3051,1.1141,38.3841,0.5677,64.6515,-11.9601,39.473
2019-12-06,46.61,47.08,44.57,41.75,2868460,82272450.4259,2303481.3367,20.6888,17.0519,1.588,0.0,71.4286,71.4286,2.0493,33.436,38.0533,42.6706,0.0916,109.3015,33.2281,41.2353,24.3426,39.628,39.3204,37.9331,15.6431,177.5746,2.523,0.9704,-0.6765,0.0423,38.4324,1,37.7402,1.6948,0.3364,1.3584,1.588,0.2542,1.3338,23.4563,33.7641,65.065,38.3709,16.9839,4.2961,4.9087,69064117.0,27.9129,4.2201,11.4707,1.1309,66.614,35.0464,33.534,38.0533,35.0711,71.3446,72.1017,72.1017,76.9737,97.3927,100.0,38.6399,41.7566,2.2372,38.8167,0.5989,66.0092,-7.7951,39.8752
