date,open,high,low,close,volume,atr_14_atr,ema_14_ema,ema_200_ema,ema_20_ema,ema_50_ema,ema_7_ema,rsi_14_rsi,sma_14_sma,sma_200_sma,sma_20_sma,sma_50_sma,sma_7_sma
2001-06-28,32.3,33.05,32.3,5.8,14200,0.1298,5.6132,5.5144,5.5943,5.5634,5.6449,60.4904,5.64,5.5532,5.588,5.545,5.6135
2001-06-29,33.15,34.0,33.15,5.97,41467,0.1326,5.6611,5.519,5.6303,5.5795,5.7268,65.8706,5.6612,5.5578,5.6223,5.5492,5.6612
2001-07-02,34.0,34.0,33.55,5.89,12467,0.1287,5.6921,5.5227,5.6554,5.5918,5.7685,61.6338,5.6695,5.5617,5.6491,5.552,5.7001
2001-07-03,33.6,33.8,33.2,5.83,9867,0.1271,5.7108,5.5258,5.6722,5.6012,5.7844,58.483,5.6781,5.5654,5.6657,5.5535,5.7415
2001-07-05,33.2,33.6,33.15,5.83,9600,0.1236,5.727,5.5289,5.6874,5.6103,5.7963,58.483,5.6958,5.5695,5.6819,5.5549,5.7942
2001-07-06,33.2,33.4,33.0,5.83,5867,0.1198,5.741,5.5319,5.7012,5.619,5.8053,58.483,5.7034,5.574,5.6964,5.5538,5.8344
2001-07-09,33.1,33.5,33.1,5.83,7000,0.1163,5.7529,5.5348,5.7135,5.6272,5.8115,58.3765,5.7189,5.5781,5.7076,5.5547,5.8567
2001-07-10,33.1,33.15,33.05,5.82,8267,0.1097,5.7613,5.5376,5.7233,5.6347,5.8127,57.4748,5.736,5.5817,5.7147,5.5559,5.8584
2001-07-11,33.05,33.25,32.89,5.8,9667,0.1064,5.7661,5.5402,5.7303,5.641,5.8088,56.1896,5.7473,5.5854,5.7156,5.5574,5.8333
2001-07-12,33.15,33.5,33.1,5.88,4867,0.1051,5.7819,5.5436,5.745,5.6506,5.8278,60.5119,5.7661,5.5899,5.7243,5.5606,5.8321
2001-07-13,33.58,33.95,33.58,5.94,14067,0.1032,5.8034,5.5476,5.7639,5.662,5.8565,63.0994,5.7947,5.5944,5.7422,5.5682,5.8479
2001-07-16,33.83,33.83,32.8,5.76,19400,0.1088,5.7978,5.5498,5.7637,5.666,5.8329,51.7099,5.816,5.5985,5.744,5.5751,5.8379
2001-07-17,32.95,33.0,32.81,5.78,19800,0.1035,5.7954,5.552,5.7652,5.6704,5.8195,52.6044,5.8323,5.6026,5.7523,5.5814,5.8303
2001-07-18,33.0,33.74,32.95,5.91,11267,0.1067,5.8108,5.5556,5.7791,5.6798,5.8424,58.7723,5.8493,5.6064,5.769,5.5911,5.8419
2001-07-19,33.6,33.84,33.6,5.94,4800,0.1021,5.8286,5.5595,5.7948,5.6902,5.8679,60.1859,5.8593,5.6091,5.7843,5.603,5.8602
2001-07-20,33.8,34.3,33.8,6.01,10200,0.101,5.8535,5.564,5.8158,5.703,5.9046,63.0577,5.8623,5.6121,5.804,5.6172,5.8913
2001-07-23,34.38,34.93,34.38,6.13,13600,0.1025,5.89,5.5696,5.8454,5.7196,5.9603,67.1414,5.879,5.6159,5.8332,5.6357,5.926
2001-07-24,34.9,35.65,34.85,6.24,24000,0.1052,5.9361,5.5762,5.8826,5.7398,6.0292,70.5391,5.9079,5.6199,5.8719,5.6585,5.9679
2001-07-25,35.4,35.5,35.15,6.19,9067,0.1021,5.9703,5.5824,5.9121,5.7576,6.07,67.5079,5.9336,5.6239,5.9039,5.6778,6.0293
2001-07-26,35.2,36.15,35.2,6.34,13000,0.1067,6.0198,5.5899,5.953,5.7805,6.1379,71.9253,5.97,5.6296,5.9373,5.6968,6.1096
2001-07-27,36.1,36.1,34.8,6.13,35467,0.1154,6.0346,5.5953,5.9699,5.7942,6.1361,59.605,5.9914,5.6342,5.9537,5.7098,6.141
2001-07-30,34.8,34.83,34.15,6.1,8467,0.1166,6.0429,5.6003,5.9821,5.8061,6.1264,57.9135,6.0115,5.639,5.9599,5.723,6.1628
2001-07-31,34.72,34.72,34.15,6.02,13000,0.1154,6.0401,5.6045,5.9859,5.8146,6.1003,54.167,6.0276,5.6435,5.9663,5.7351,6.1639
2001-08-01,34.2,34.2,33.7,5.97,21267,0.1144,6.0306,5.6081,5.9843,5.8206,6.0675,51.6562,6.0336,5.6479,5.9732,5.745,6.1413
2001-08-02,33.85,34.0,33.85,5.97,13000,0.1081,6.0229,5.6118,5.9832,5.8266,6.0438,51.8166,6.0357,5.6521,5.9802,5.7529,6.1036
2001-08-03,33.66,34.8,33.6,6.17,19800,0.1156,6.0426,5.6173,6.001,5.8401,6.0754,59.878,6.0649,5.6577,5.9971,5.7641,6.1005
2001-08-06,34.9,35.95,34.9,6.22,62467,0.1219,6.0667,5.6233,6.0222,5.8551,6.1124,61.7338,6.0966,5.6638,6.0167,5.7786,6.0836
2001-08-07,35.1,35.36,35.0,6.26,8067,0.1178,6.0923,5.6297,6.0447,5.8709,6.149,62.9636,6.1215,5.6697,6.0389,5.7928,6.1019
2001-08-08,35.3,35.6,35.1,6.23,9000,0.1157,6.111,5.6357,6.0626,5.8851,6.1698,61.3705,6.142,5.6751,6.0606,5.8094,6.1212
2001-08-09,35.1,35.5,35.0,6.29,8267,0.1138,6.1354,5.6422,6.0847,5.9012,6.201,63.6798,6.162,5.6808,6.0811,5.8283,6.1601
2001-08-10,35.3,35.89,35.26,6.33,5067,0.1136,6.1613,5.6491,6.108,5.918,6.2332,64.9685,6.1765,5.6866,6.1005,5.8481,6.2117
2001-08-13,35.8,37.05,35.8,6.51,27267,0.1226,6.2075,5.6576,6.146,5.9411,6.3017,70.5879,6.1958,5.6933,6.1377,5.8725,6.288
2001-08-14,36.6,37.5,36.5,6.64,16600,0.1265,6.2651,5.6674,6.1931,5.9685,6.3863,73.9615,6.2278,5.7002,6.1808,5.8981,6.3552
2001-08-15,37.45,37.8,37.16,6.62,22600,0.1256,6.3128,5.6769,6.234,5.9941,6.4453,72.7631,6.2479,5.7071,6.2163,5.9206,6.4121
2001-08-16,37.35,37.7,36.3,6.52,20000,0.1343,6.3399,5.6852,6.2608,6.0146,6.463,65.867,6.2754,5.7131,6.2449,5.9407,6.4489
2001-08-17,36.6,37.08,36.6,6.56,5467,0.1308,6.3695,5.694,6.2895,6.0361,6.4878,67.3127,6.3086,5.7193,6.2723,5.9611,6.496
2001-08-20,37.0,37.5,36.7,6.62,14667,0.1316,6.4032,5.7032,6.3212,6.0591,6.5214,69.1527,6.3515,5.7259,6.297,5.9815,6.5428
2001-08-21,37.25,37.3,36.65,6.54,18267,0.1311,6.4218,5.7115,6.3423,6.078,6.5267,64.0165,6.3925,5.7318,6.3124,5.9988,6.5732
2001-08-22,36.91,37.44,36.6,6.61,11600,0.1323,6.4474,5.7205,6.3681,6.099,6.5484,66.4051,6.4382,5.7378,6.3334,6.0155,6.5884
2001-08-23,37.2,37.3,36.75,6.52,12800,0.1299,6.4565,5.7284,6.3822,6.1154,6.5403,60.4621,6.4629,5.7435,6.3421,6.0316,6.5707
2001-08-24,36.75,37.0,36.6,6.53,11467,0.1256,6.4668,5.7364,6.3966,6.1318,6.5387,61.143,6.4851,5.7479,6.3623,6.0506,6.558
2001-08-27,37.0,37.83,37.0,6.6,13200,0.1291,6.4852,5.7451,6.4165,6.1503,6.5552,63.8266,6.5098,5.7526,6.3877,6.0682,6.5707
2001-08-28,37.5,37.65,37.28,6.61,10667,0.1249,6.5023,5.7537,6.4352,6.1685,6.5697,64.1598,6.537,5.7575,6.4172,6.0882,6.5781
2001-08-29,37.45,37.8,37.35,6.7,11200,0.1223,6.5287,5.7631,6.4605,6.1893,6.6024,67.3353,6.566,5.7641,6.4538,6.1106,6.5892
2001-08-30,39.6,39.6,37.6,6.73,49400,0.1389,6.5561,5.7728,6.4865,6.2107,6.6353,68.5007,6.5949,5.7703,6.4919,6.1325,6.6166
2001-08-31,37.98,37.98,37.65,6.71,8200,0.1332,6.5768,5.7821,6.5079,6.2303,6.6543,66.746,6.6095,5.7762,6.5189,6.1543,6.6305
2001-09-04,37.7,38.0,37.5,6.68,16267,0.13,6.5911,5.7911,6.5247,6.2481,6.6618,64.687,6.6126,5.7823,6.542,6.1772,6.6546
2001-09-05,37.7,37.7,36.81,6.56,14667,0.132,6.587,5.7988,6.5281,6.2604,6.6364,56.0045,6.6082,5.787,6.557,6.1991,6.6583
2001-09-06,36.3,36.35,34.65,6.15,31000,0.1523,6.5291,5.8023,6.4923,6.2561,6.5155,37.9705,6.5822,5.7898,6.5531,6.2112,6.5938
2001-09-07,34.6,34.6,33.4,5.94,23800,0.1579,6.4505,5.8037,6.4397,6.2437,6.3715,32.1531,6.5378,5.7913,6.5353,6.2165,6.4975
2001-09-10,33.3,33.3,32.4,5.88,33267,0.1606,6.3741,5.8044,6.3862,6.2294,6.2481,30.6768,6.4846,5.7919,6.5127,6.2179,6.38
2001-09-17,33.35,34.75,32.9,6.13,55200,0.1725,6.3422,5.8077,6.3622,6.2257,6.2198,42.463,6.4555,5.7939,6.4941,6.2212,6.2944
2001-09-18,34.6,36.1,34.6,6.4,30800,0.1792,6.35,5.8136,6.3659,6.2325,6.265,51.6256,6.4403,5.7962,6.4821,6.2313,6.25
2001-09-19,36.25,36.25,35.5,6.37,29800,0.1759,6.3532,5.8192,6.3667,6.2381,6.2923,50.7552,6.4301,5.7991,6.4697,6.2422,6.2057
2001-09-20,35.8,35.8,34.8,6.2,36200,0.1779,6.3324,5.8229,6.3505,6.2365,6.2684,45.2747,6.4061,5.8013,6.4538,6.2495,6.1538
2001-09-21,35.1,35.1,34.5,6.21,36800,0.1728,6.3155,5.8267,6.3367,6.2353,6.2527,45.591,6.3776,5.8037,6.4359,6.2569,6.1614
2001-09-24,36.1,36.1,35.15,6.38,19867,0.1744,6.3245,5.8323,6.3411,6.2411,6.2853,51.6152,6.3611,5.8066,6.424,6.268,6.2247
2001-09-25,36.0,36.1,35.41,6.35,10267,0.1707,6.3276,5.8374,6.3418,6.2452,6.3009,50.413,6.3359,5.8088,6.4142,6.2786,6.2918
2001-09-26,35.8,35.8,34.82,6.31,30200,0.1709,6.3255,5.8421,6.3389,6.2479,6.3037,49.1794,6.3058,5.8109,6.3992,6.2889,6.3172
2001-09-27,35.45,36.58,35.25,6.49,19600,0.1755,6.3469,5.8485,6.3529,6.2572,6.3492,54.9912,6.2897,5.8136,6.3976,6.3009,6.3293
2001-09-28,36.33,37.3,36.23,6.56,17867,0.1765,6.3753,5.8556,6.3727,6.2691,6.402,57.2477,6.2808,5.8179,6.399,6.3133,6.3559
2001-10-01,36.85,36.85,35.6,6.34,8867,0.1817,6.3705,5.8604,6.3694,6.2718,6.3862,49.3222,6.265,5.8203,6.3857,6.3248,6.3762
2001-10-02,35.6,36.2,35.5,6.4,6200,0.1775,6.3745,5.8658,6.3724,6.2769,6.3898,51.353,6.2827,5.8226,6.375,6.3373,6.404
2001-10-03,37.0,37.0,36.0,6.47,9000,0.1775,6.3875,5.8718,6.3819,6.2845,6.4103,53.6395,6.3207,5.8247,6.3636,6.3485,6.4167
2001-10-04,36.48,36.48,36.0,6.43,5400,0.1712,6.3928,5.8773,6.3862,6.2901,6.4145,51.9946,6.36,5.8264,6.3483,6.3581,6.4281
2001-10-05,36.15,36.15,35.75,6.37,2267,0.1653,6.3903,5.8823,6.3851,6.2934,6.4044,50.0126,6.3771,5.828,6.3314,6.3653,6.437
2001-10-08,35.9,35.9,35.5,6.29,5000,0.1592,6.3775,5.8864,6.3764,6.2934,6.3769,47.1116,6.3695,5.8291,6.3119,6.3687,6.4096
2001-10-09,35.51,35.51,34.9,6.21,6867,0.1555,6.3546,5.8896,6.3602,6.29,6.3341,44.0539,6.3574,5.8293,6.2942,6.3681,6.359
2001-10-10,34.9,35.85,34.8,6.36,13800,0.1577,6.3548,5.8942,6.3598,6.2926,6.3397,49.9956,6.3688,5.8306,6.3044,6.3713,6.3615
2001-10-11,36.0,36.4,35.01,6.26,17867,0.1641,6.342,5.8978,6.3502,6.2913,6.3195,46.5506,6.3726,5.8313,6.3203,6.3697,6.3412
2001-10-12,35.15,35.35,34.2,6.09,10467,0.1669,6.3085,5.8998,6.3255,6.2834,6.2622,41.2618,6.3517,5.8325,6.331,6.3689,6.2868
2001-10-15,34.25,34.25,33.48,5.98,12667,0.166,6.2641,5.9005,6.2921,6.2713,6.1905,38.0744,6.3251,5.833,6.323,6.3664,6.2222
2001-10-16,33.6,33.8,32.4,5.9,17800,0.1719,6.2161,5.9005,6.2552,6.2569,6.1189,36.2201,6.296,5.8322,6.2982,6.3641,6.1551
2001-10-17,33.25,33.5,32.5,5.82,13267,0.1723,6.1627,5.8997,6.2133,6.2396,6.0431,33.9916,6.2481,5.8313,6.2703,6.361,6.0867
2001-10-18,32.65,32.85,32.2,5.82,11400,0.1682,6.1164,5.8989,6.1754,6.223,5.9862,33.9916,6.1949,5.8294,6.2512,6.3579,6.0309
2001-10-19,32.8,33.2,32.5,5.88,8600,0.165,6.0846,5.8987,6.1471,6.2095,5.9591,37.1318,6.162,5.8268,6.2348,6.352,5.9625
2001-10-22,33.2,34.35,33.0,6.08,16667,0.1704,6.0842,5.9005,6.1408,6.2044,5.9897,46.1898,6.1392,5.8255,6.2197,6.3492,5.9372
2001-10-23,34.4,34.4,34.0,6.03,10400,0.1632,6.0768,5.9017,6.1301,6.1975,5.9994,44.3929,6.1076,5.8256,6.2038,6.3446,5.9284
2001-10-24,34.35,34.35,34.0,6.05,5267,0.156,6.0727,5.9032,6.1221,6.1916,6.0111,45.1588,6.0803,5.826,6.1905,6.3409,5.9385
2001-10-25,34.1,34.5,34.02,6.11,13200,0.151,6.0781,5.9053,6.1213,6.1885,6.0367,48.0848,6.0617,5.8274,6.1718,6.3372,5.9684
2001-10-26,34.48,34.49,34.15,6.11,4667,0.1445,6.0821,5.9073,6.1201,6.1854,6.0546,47.8677,6.0484,5.8296,6.1492,6.3328,6.0102
2001-10-29,34.6,34.6,33.9,6.01,6800,0.143,6.0726,5.9083,6.1096,6.1785,6.0436,43.9493,6.0345,5.8307,6.1328,6.3229,6.038
2001-10-30,34.3,34.3,33.65,6.05,8467,0.141,6.0691,5.9097,6.1036,6.1733,6.0442,45.6903,6.0123,5.8324,6.1151,6.311,6.0621
2001-10-31,34.2,34.2,33.25,5.92,14067,0.143,6.0495,5.9098,6.0863,6.1635,6.0137,40.9017,5.9883,5.8334,6.0876,6.297,6.0393
2001-11-01,33.5,33.85,33.1,6.0,8667,0.1423,6.0431,5.9107,6.0783,6.1571,6.0107,44.8996,5.9819,5.8345,6.0664,6.2867,6.0355
2001-11-02,33.9,34.1,33.69,6.05,9867,0.1394,6.0441,5.9121,6.0756,6.153,6.0207,47.2482,5.9873,5.8355,6.0502,6.2765,6.0361
2001-11-05,34.05,34.05,33.6,6.03,13867,0.1352,6.0426,5.9133,6.0715,6.1483,6.0237,46.4652,5.9965,5.8374,6.0371,6.2647,6.0246
2001-11-06,33.6,34.3,33.48,6.1,8000,0.1361,6.0508,5.9152,6.0746,6.1465,6.0438,50.0324,6.0171,5.8398,6.032,6.2559,6.024
2001-11-07,34.41,34.41,34.08,6.14,7400,0.1306,6.0622,5.9174,6.0805,6.1461,6.067,51.5955,6.04,5.8417,6.021,6.2464,6.042
2001-11-08,34.5,34.5,33.4,5.98,6800,0.1353,6.0511,5.918,6.0709,6.1396,6.045,44.2995,6.0472,5.843,6.007,6.2356,6.0324
2001-11-09,33.6,33.6,33.1,5.94,6200,0.132,6.0358,5.9182,6.058,6.1316,6.0177,42.533,6.0368,5.8442,5.9993,6.2237,6.0344
2001-11-12,33.16,33.99,33.1,6.06,10067,0.134,6.0394,5.9197,6.0585,6.1289,6.0291,49.0108,6.0393,5.8467,6.0037,6.2128,6.0432
2001-11-13,33.87,34.1,33.5,6.08,14200,0.1321,6.0445,5.9212,6.0603,6.1269,6.0412,49.6988,6.0416,5.8498,6.0123,6.2021,6.047
2001-11-14,34.0,34.25,33.95,6.13,7800,0.1265,6.056,5.9233,6.0671,6.1271,6.0637,52.2982,6.0428,5.8531,6.0281,6.1907,6.0611
2001-11-15,34.4,34.65,34.2,6.19,13867,0.1232,6.0744,5.926,6.0791,6.1297,6.0962,55.2065,6.0489,5.8564,6.047,6.1799,6.0738
2001-11-16,34.61,35.25,34.61,6.27,6867,0.1227,6.0999,5.9294,6.0969,6.135,6.1385,58.3331,6.0671,5.8598,6.0664,6.171,6.0923
2001-11-19,34.9,35.21,34.9,6.28,18667,0.1179,6.1243,5.9329,6.1146,6.1408,6.1747,59.1017,6.0841,5.8642,6.0765,6.163,6.1357
2001-11-20,35.1,35.97,35.1,6.31,17667,0.1206,6.1491,5.9367,6.1332,6.1475,6.2085,60.2851,6.1118,5.8687,6.0906,6.158,6.1892
2001-11-21,35.3,35.3,34.93,6.31,7200,0.1167,6.1703,5.9404,6.1499,6.1538,6.2335,60.1601,6.1337,5.8729,6.1037,6.1611,6.2242
2001-11-23,35.35,35.35,35.0,6.33,3800,0.1129,6.1914,5.9442,6.1669,6.1606,6.2571,61.115,6.1535,5.8771,6.1144,6.1689,6.26
2001-11-26,35.4,35.8,35.2,6.35,13000,0.1125,6.212,5.9482,6.1839,6.1679,6.2793,62.0066,6.1759,5.8812,6.1263,6.1782,6.2907
2001-11-27,35.3,35.66,34.9,6.28,20467,0.1142,6.2215,5.9515,6.1934,6.1724,6.2803,57.0741,6.1887,5.8846,6.1399,6.1812,6.3035
2001-11-28,35.25,35.25,34.8,6.23,5800,0.1118,6.2226,5.9543,6.1968,6.1746,6.2676,53.1699,6.1953,5.8862,6.1491,6.1778,6.2984
2001-11-29,34.81,35.6,34.8,6.37,23400,0.114,6.2426,5.9585,6.2136,6.1824,6.2939,60.8591,6.2234,5.8892,6.1716,6.1778,6.3112
2001-11-30,36.25,36.25,35.31,6.35,16467,0.1179,6.2573,5.9624,6.2269,6.1891,6.3087,59.4145,6.2532,5.8925,6.1892,6.1809,6.3173
2001-12-03,36.1,36.1,35.2,6.45,11000,0.121,6.2827,5.9672,6.2479,6.1992,6.3435,63.865,6.2807,5.8953,6.2091,6.1857,6.3372
2001-12-04,36.02,36.42,36.02,6.52,4200,0.1174,6.3143,5.9727,6.2738,6.2118,6.3875,66.822,6.3123,5.8979,6.2334,6.1885,6.3646
2001-12-05,36.3,36.81,36.22,6.59,5200,0.1166,6.351,5.9789,6.3039,6.2266,6.438,69.4472,6.345,5.9011,6.2577,6.1933,6.3994
2001-12-06,37.25,37.25,36.81,6.67,11600,0.1139,6.3933,5.9857,6.3386,6.2439,6.4955,72.1268,6.3789,5.9052,6.2843,6.2004,6.4544
2001-12-07,38.0,38.0,37.1,6.74,17400,0.1173,6.4395,5.9932,6.3768,6.2634,6.5566,74.3309,6.4128,5.9105,6.3223,6.2055,6.5273
2001-12-10,37.5,37.5,36.2,6.49,7600,0.1274,6.4459,5.9981,6.3873,6.2722,6.5393,57.1697,6.4274,5.9151,6.3499,6.204,6.5436
2001-12-11,36.2,36.2,35.0,6.28,12467,0.1342,6.4242,6.001,6.3774,6.2726,6.4753,47.6007,6.4255,5.9192,6.3609,6.2029,6.5336
2001-12-12,35.0,35.18,34.86,6.28,9067,0.1287,6.4054,6.0038,6.3684,6.273,6.4273,47.6007,6.4237,5.9245,6.3712,6.2006,6.5101
2001-12-13,35.0,35.28,35.0,6.27,8467,0.1231,6.3879,6.0065,6.3595,6.2731,6.389,47.1989,6.4198,5.9298,6.3783,6.1966,6.4751
2001-12-14,35.08,35.24,34.9,6.3,4467,0.1186,6.3764,6.0094,6.3539,6.2742,6.3671,48.6008,6.4166,5.9343,6.3837,6.1941,6.4339
2001-12-17,35.1,37.1,35.05,6.64,24667,0.1364,6.4117,6.0157,6.3813,6.2886,6.4356,62.2667,6.4422,5.9405,6.4025,6.1995,6.4301
2001-12-18,37.2,37.7,36.8,6.67,13267,0.1381,6.4456,6.0222,6.4084,6.3034,6.4933,63.0464,6.4734,5.9473,6.4217,6.2069,6.4196
2001-12-19,37.25,37.25,36.9,6.62,8400,0.1327,6.4693,6.0282,6.4289,6.3159,6.5258,60.7298,6.4913,5.9533,6.4373,6.2152,6.439
2001-12-20,36.9,36.94,36.5,6.53,12067,0.1297,6.478,6.0332,6.4389,6.3245,6.5279,56.1047,6.5042,5.9582,6.4486,6.2188,6.4748
2001-12-21,36.75,37.01,36.44,6.62,26067,0.1277,6.4964,6.039,6.4558,6.3359,6.55,59.1845,6.5163,5.9628,6.463,6.2259,6.5224
2001-12-24,36.9,37.0,36.9,6.62,2667,0.1198,6.5133,6.0448,6.4718,6.3472,6.5683,59.4509,6.5237,5.9675,6.4769,6.2366,6.5723
2001-12-26,37.1,37.45,37.05,6.67,13267,0.117,6.534,6.051,6.4905,6.3598,6.5933,61.1574,6.5293,5.9723,6.4961,6.2505,6.6247
2001-12-27,37.15,37.19,37.0,6.64,6467,0.1119,6.5485,6.0569,6.505,6.3709,6.6057,59.6436,6.5275,5.9773,6.5168,6.2652,6.6249
2001-12-28,37.0,37.11,36.1,6.46,8467,0.1168,6.537,6.0609,6.5009,6.3745,6.5699,50.0235,6.5077,5.9815,6.5213,6.2782,6.5958
2001-12-31,36.15,36.25,34.95,6.26,18400,0.1251,6.4996,6.0629,6.4776,6.3698,6.4915,41.7636,6.4912,5.9857,6.5164,6.287,6.5434
2002-01-02,34.95,35.38,34.5,6.33,27467,0.1274,6.4775,6.0656,6.4639,6.3684,6.452,45.3944,6.4948,5.9901,6.5107,6.2961,6.5147
2002-01-03,35.85,35.85,35.0,6.42,25200,0.1292,6.4695,6.0691,6.4595,6.3703,6.4434,49.1277,6.5044,5.9949,6.5056,6.3028,6.4863
2002-01-04,37.5,37.5,35.8,6.58,53267,0.1417,6.484,6.0741,6.4708,6.3785,6.4772,55.4138,6.5261,6.001,6.5051,6.3138,6.4799
2002-01-07,36.6,36.78,36.15,6.49,12600,0.1396,6.4847,6.0783,6.4726,6.3829,6.4802,51.5992,6.5395,6.0066,6.4961,6.3227,6.4544
2002-01-08,36.15,36.6,36.0,6.55,10200,0.1373,6.4937,6.083,6.4801,6.3895,6.4981,53.987,6.5331,6.0118,6.4867,6.3315,6.4413
2002-01-09,36.6,37.0,36.4,6.55,15400,0.1352,6.5014,6.0877,6.487,6.3958,6.5115,53.987,6.5249,6.0172,6.49,6.3403,6.4541
2002-01-10,36.6,37.6,36.5,6.65,18067,0.1396,6.5213,6.0932,6.5025,6.4058,6.5462,57.7828,6.5269,6.0241,6.5083,6.3531,6.5104
2002-01-11,37.15,37.25,36.85,6.6,3800,0.1347,6.5313,6.0983,6.5115,6.4133,6.5588,55.1122,6.5313,6.031,6.524,6.3641,6.548
2002-01-14,36.85,36.94,36.6,6.55,8000,0.1295,6.534,6.1028,6.5153,6.4187,6.557,52.9173,6.5267,6.0375,6.5378,6.3767,6.5671
2002-01-15,36.6,36.8,36.1,6.57,8800,0.1292,6.5388,6.1074,6.5205,6.4247,6.5602,53.7114,6.5229,6.0433,6.5513,6.3881,6.5659
2002-01-16,36.7,36.7,36.2,6.5,6200,0.1263,6.5334,6.1113,6.5184,6.4275,6.5447,50.0733,6.5108,6.048,6.5441,6.397,6.5671
2002-01-17,36.45,36.5,36.1,6.52,13800,0.1224,6.531,6.1153,6.5181,6.431,6.5375,50.9674,6.5017,6.0525,6.5366,6.4067,6.562
2002-01-18,36.4,36.4,35.7,6.41,6867,0.1226,6.5147,6.1182,6.5077,6.4301,6.5053,45.681,6.4978,6.0559,6.5258,6.4128,6.5416
2002-01-22,35.8,35.8,35.11,6.3,15000,0.1227,6.4862,6.1201,6.488,6.4251,6.4543,41.0912,6.501,6.0586,6.5142,6.4161,6.4917
2002-01-23,36.4,36.4,35.1,6.52,12000,0.1305,6.4902,6.124,6.4907,6.4286,6.4697,51.5716,6.5141,6.0626,6.5092,6.4268,6.4802
2002-01-24,36.3,36.98,36.3,6.56,24667,0.1299,6.4996,6.1284,6.4974,6.4338,6.4925,53.4304,6.5243,6.0673,6.5061,6.4393,6.4815
2002-01-25,36.65,36.65,36.1,6.46,5200,0.1277,6.4949,6.1317,6.4942,6.435,6.4854,49.0509,6.5161,6.0717,6.4959,6.4473,6.4664
2002-01-28,36.45,36.45,36.0,6.48,6867,0.1243,6.4929,6.1352,6.4929,6.4368,6.4841,49.7896,6.5155,6.0758,6.4877,6.4554,6.4638
2002-01-29,36.25,36.45,36.0,6.52,11867,0.1212,6.4972,6.139,6.4959,6.4402,6.4943,51.8768,6.5136,6.0807,6.4908,6.4633,6.4651
2002-01-30,36.45,36.45,36.0,6.44,24200,0.1183,6.4902,6.1421,6.491,6.4404,6.4818,48.0083,6.5059,6.0851,6.5002,6.4683,6.4702
2002-01-31,36.05,36.2,35.7,6.48,10800,0.1162,6.4888,6.1454,6.49,6.442,6.4814,49.8,6.4937,6.0894,6.5076,6.4726,6.4958
2002-02-01,36.35,36.35,35.85,6.42,13800,0.1143,6.4793,6.1482,6.4831,6.441,6.4654,46.7629,6.481,6.0928,6.5076,6.4753,6.4817
2002-02-04,35.8,35.9,35.0,6.29,18667,0.1177,6.4544,6.1496,6.4649,6.4352,6.4221,41.3334,6.4624,6.0956,6.4933,6.4749,6.4434
2002-02-05,35.13,35.25,34.95,6.31,22400,0.1131,6.4351,6.1512,6.4502,6.4303,6.3941,42.363,6.4439,6.0982,6.4843,6.4749,6.4214
2002-02-06,35.05,35.14,34.8,6.31,11067,0.1094,6.4179,6.1527,6.4364,6.4254,6.372,42.1637,6.4301,6.1005,6.472,6.4745,6.3964
2002-02-07,34.9,35.03,34.7,6.28,18467,0.1058,6.3993,6.154,6.4214,6.4196,6.3487,40.9091,6.4132,6.1036,6.4583,6.4731,6.3612
2002-02-08,34.9,35.0,34.7,6.32,18200,0.1022,6.3892,6.1557,6.4121,6.4159,6.3424,43.905,6.4071,6.1064,6.442,6.4739,6.344
2002-02-11,35.0,35.2,34.99,6.35,6800,0.0976,6.3841,6.1576,6.4062,6.4133,6.3445,45.6844,6.4107,6.1094,6.4297,6.4764,6.3255
2002-02-12,35.0,35.2,34.9,6.32,12267,0.0945,6.3758,6.1592,6.3982,6.4097,6.3389,44.0783,6.3968,6.1122,6.4182,6.4754,6.3119
2002-02-13,34.9,35.0,34.9,6.32,5600,0.089,6.3689,6.1609,6.3911,6.4064,6.3351,44.2103,6.3799,6.115,6.4059,6.4748,6.3164
2002-02-14,34.95,34.95,34.11,6.19,18067,0.0941,6.3448,6.1611,6.3718,6.3978,6.2984,37.1304,6.3602,6.1165,6.3904,6.4696,6.2989
2002-02-15,34.25,34.25,33.73,6.11,8200,0.0941,6.3131,6.1606,6.3466,6.3864,6.2505,33.6485,6.3335,6.1181,6.37,6.4613,6.2706
2002-02-19,33.7,33.75,33.42,6.06,7067,0.0923,6.2796,6.1596,6.3194,6.3737,6.2033,31.861,6.3004,6.1196,6.3526,6.4508,6.2396
2002-02-20,33.85,33.85,32.9,6.12,20267,0.098,6.2577,6.1592,6.3001,6.3636,6.1815,36.2384,6.277,6.1216,6.3434,6.4397,6.2099
2002-02-21,33.8,34.5,33.75,6.14,15067,0.1007,6.2425,6.159,6.2851,6.3549,6.1719,38.3702,6.2529,6.1237,6.3247,6.4278,6.1802
2002-02-22,34.0,34.9,34.0,6.31,16267,0.1051,6.2509,6.1605,6.2871,6.353,6.2053,49.3193,6.2449,6.1274,6.312,6.4242,6.1779
2002-02-25,34.95,35.0,34.35,6.23,9200,0.106,6.2485,6.1612,6.282,6.3483,6.2123,45.4542,6.2407,6.1315,6.3005,6.4232,6.165
2002-02-26,34.25,34.35,33.88,6.17,7267,0.1064,6.2381,6.1613,6.2713,6.3413,6.2018,42.3283,6.2307,6.135,6.2849,6.4209,6.1624
