date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,willr_14_willr,wma_14_wma
2018-11-13,19.73,19.73,19.0,13.21,890872,-8235281.417,-274287.9258,19.671,18.0441,-0.0292,100.0,92.8571,-7.1429,0.2826,13.315,13.556,13.7971,-0.8493,-207.0366,-23.3586,13.5134,42.6465,13.5335,13.5379,13.5472,16.6297,137.0411,0.0692,0.0137,-0.0356,0.6815,13.5601,0,13.5606,-0.0138,-0.0174,0.0036,-0.0292,-0.0149,-0.0143,11.7932,12.708,46.788,13.4713,13.4713,25.5333,-0.3388,2.1388,41926975.0,10.2661,-0.2149,-2.5,0.9775,38.3207,14.0348,12.3386,13.556,13.6001,63.8605,45.0952,45.0952,11.3402,21.9593,0.0,13.55,13.4908,0.5047,13.5549,-0.002,-88.6598,13.5392
2018-11-14,19.11,19.15,16.83,11.82,3128917,-10662889.4343,-1127809.5645,23.4952,19.9697,-0.0848,100.0,85.7143,-14.2857,0.377,12.6716,13.4651,14.2587,-0.8707,-537.9904,-61.1868,13.088,73.2094,13.2692,13.3082,13.419,16.3784,251.7002,0.0615,0.0198,-0.8934,-0.9494,13.5041,1,13.2142,-0.1498,-0.1227,-0.0271,-0.0848,-0.0578,-0.027,11.7977,12.699,34.2509,12.7731,12.7212,46.2008,-1.7423,3.1904,38798058.0,7.146,-0.6286,-12.8506,0.8702,19.4066,14.0258,12.3357,13.4651,13.5598,46.0618,22.4822,22.4822,8.2803,-0.0,0.0,13.5332,12.8987,1.604,13.5318,-0.0351,-91.7197,13.3103
2018-11-15,17.06,17.36,16.26,11.32,1978024,-12245308.6343,-1877946.3836,27.2969,22.0944,-0.1834,100.0,78.5714,-21.4286,0.4044,12.1282,13.3528,14.5773,-0.6273,-403.0169,-67.369,12.622,76.7188,12.9689,13.0428,13.2633,16.172,286.0171,0.1196,-0.0748,-0.4845,-0.9612,13.4076,1,12.7969,-0.2944,-0.2138,-0.0805,-0.1834,-0.1353,-0.0482,11.8022,12.6852,30.0414,12.5242,12.5242,46.9554,-2.2124,3.5728,36820034.0,6.186,-1.3683,-16.3516,0.8438,16.3155,13.978,12.3304,13.3528,13.5083,25.0353,7.5285,7.5285,2.965,-0.0,0.0,13.4856,12.284,0.7605,13.468,-0.0941,-97.035,13.0319
2018-11-16,17.03,18.3,16.9,12.44,2122712,-11062654.8057,-1637799.1929,28.4446,22.6489,-0.2377,92.8571,71.4286,-21.4286,0.4708,12.0139,13.2909,14.5679,0.6857,-179.2407,-20.7609,12.5275,43.3656,12.8872,12.9621,13.2022,15.8133,302.6015,0.0717,-0.4636,-0.2147,-0.8424,13.3111,1,12.7829,-0.3149,-0.1875,-0.1274,-0.2377,-0.1632,-0.0745,11.8066,12.6827,41.9457,12.5242,12.5242,37.4494,-1.0371,3.7852,38942746.0,14.7938,-1.7781,-7.6963,0.9307,39.6195,13.8959,12.3321,13.2909,13.4832,16.4342,19.292,19.292,46.6307,23.4914,70.4741,13.4151,12.2226,1.3343,13.3805,-0.1474,-53.3693,12.9227
2018-11-19,17.94,18.52,17.94,12.6,675129,-11062654.8057,-1390666.3246,29.0454,22.8853,-0.2798,85.7143,64.2857,-21.4286,0.4658,11.9407,13.2345,14.5284,0.5,-99.1155,-15.6239,12.4962,36.8553,12.8436,12.9143,13.1578,15.3407,-38.8816,-0.1481,-0.778,0.1066,-0.6277,13.2247,1,12.7756,-0.3142,-0.1494,-0.1648,-0.2798,-0.1764,-0.1034,11.811,12.682,43.1353,12.5242,12.5242,35.1466,-1.0163,3.6958,39617875.0,16.2165,-2.0985,-7.4619,0.9301,42.1881,13.8163,12.3364,13.2345,13.4629,20.7588,35.456,35.456,56.7723,56.8247,100.0,13.3304,12.2463,0.401,13.2683,-0.1914,-46.9003,12.8445
2018-11-20,18.22,18.33,17.7,12.44,597591,-11110082.6628,-1178232.9853,29.8317,23.219,-0.3221,78.5714,57.1429,-21.4286,0.4636,11.849,13.1789,14.5087,-0.3651,-101.638,-19.3199,12.4333,40.0534,12.7812,12.8508,13.1045,15.4765,-23.8815,-0.4622,-1.0652,0.3603,-0.4048,13.1478,1,12.7592,-0.3233,-0.1268,-0.1965,-0.3221,-0.1867,-0.1353,11.8153,12.6795,38.3754,12.5242,12.5242,35.3444,-1.12,3.7277,39020284.0,15.1284,-2.4237,-8.2611,0.9174,40.34,13.7391,12.3423,13.1789,13.4379,36.3898,54.4216,54.4216,59.8616,87.7771,92.8572,13.2364,12.2174,0.4356,13.1306,-0.2296,-53.3693,12.7531
2018-11-21,17.97,18.17,17.83,12.42,396936,-11180130.1922,-1006504.1981,30.5618,23.8426,-0.3704,71.4286,50.0,-21.4286,0.4473,11.7649,13.1243,14.4836,0.0,-87.9866,-19.6359,12.3828,40.0534,12.7262,12.7939,13.0541,16.0873,-14.2208,-1.1248,-1.1206,0.5117,-0.2457,13.0894,1,12.7431,-0.3279,-0.1051,-0.2228,-0.3704,-0.1971,-0.1733,11.8196,12.677,35.9275,12.5242,12.5242,34.0178,-1.1961,3.6004,38623348.0,14.5605,-2.7984,-8.7817,0.9182,40.1821,13.6641,12.3506,13.1243,13.4084,51.3256,64.0992,64.0992,75.6637,95.0346,92.2466,13.1376,12.2011,0.2351,12.9705,-0.262,-53.9084,12.6706
2018-11-23,17.94,18.11,17.83,12.45,204279,-11121764.7637,-826180.3126,31.2398,24.1398,-0.4171,64.2857,42.8571,-21.4286,0.4292,11.6952,13.0679,14.4406,0.25,-77.0514,-18.6353,12.3524,40.0534,12.6839,12.7482,13.0094,16.7913,-6.2699,-1.5757,0.3536,0.6257,-0.1092,13.0421,1,12.7305,-0.3255,-0.0822,-0.2433,-0.4171,-0.2002,-0.217,11.8239,12.6747,36.1121,12.5242,12.5242,32.9218,-1.279,3.4469,38827627.0,14.0914,-3.1621,-9.3152,0.9241,40.6824,13.5915,12.3578,13.0679,13.3781,62.1785,68.0146,68.0146,68.5185,75.4941,41.3786,13.0379,12.2081,0.1936,12.7963,-0.2881,-52.8302,12.6024
2018-11-26,18.1,18.25,18.04,12.53,487535,-11237844.5256,-714238.6189,31.5133,24.5559,-0.4683,57.1429,35.7143,-21.4286,0.4104,11.6412,13.0237,14.4061,0.0952,-57.5359,-15.7679,12.3503,35.0694,12.6599,12.7188,12.9738,17.2879,5.8575,-0.8638,1.8616,0.7756,0.1021,12.992,1,12.7206,-0.3139,-0.0564,-0.2574,-0.4683,-0.2024,-0.2659,11.8281,12.6732,35.8834,12.5242,12.5242,31.971,-1.1546,3.2759,39315162.0,15.3691,-3.5606,-8.4386,0.9198,42.1161,13.521,12.3652,13.0237,13.3508,65.7492,65.1339,65.1339,51.2195,76.6787,96.4109,12.9411,12.2489,0.1659,12.6395,-0.3069,-49.8652,12.554
2018-11-27,18.1,18.32,18.06,12.6,347531,-11157645.064,-577995.4957,31.5859,24.5285,-0.5213,50.0,28.5714,-21.4286,0.3939,11.6002,12.9853,14.3704,0.4615,-47.2335,-13.0918,12.369,32.5298,12.6502,12.7025,12.9458,17.4705,18.5918,-0.0181,1.5064,0.8956,0.3188,12.9409,1,12.7156,-0.2956,-0.0306,-0.2651,-0.5213,-0.2007,-0.3205,11.8324,12.6725,39.6219,12.5242,12.5242,30.9289,-0.961,3.1271,39662693.0,15.7457,-3.9762,-7.0882,0.9291,43.4541,13.4526,12.3738,12.9853,13.3241,66.8581,67.4259,67.4259,82.5397,79.2632,100.0,12.8506,12.3115,0.1798,12.5377,-0.318,-47.1698,12.5252
2018-11-28,18.3,18.42,18.02,12.63,455341,-11043809.814,-433494.3206,31.3872,24.5078,-0.5666,42.8571,21.4286,-21.4286,0.3855,11.5714,12.9393,14.3072,-0.075,-39.7643,-11.7014,12.3958,28.8041,12.6473,12.6931,12.9225,17.501,25.5567,0.2849,0.6935,0.943,0.4314,12.9032,1,12.712,-0.2752,-0.0081,-0.2671,-0.5666,-0.1925,-0.3741,11.8366,12.6721,39.2435,12.5242,12.5242,29.3442,-0.5808,3.0522,40118034.0,16.2199,-4.3356,-4.3956,0.9274,44.1493,13.3863,12.3827,12.9393,13.2974,67.335,69.4452,69.4452,74.5763,98.8036,100.0,12.7688,12.3774,0.2765,12.4795,-0.3223,-45.8221,12.5102
2018-11-29,18.23,18.48,18.15,12.65,380192,-11078372.7231,-345968.9182,31.0386,24.3291,-0.6075,35.7143,14.2857,-21.4286,0.3743,11.5513,12.894,14.2368,0.2121,-30.0977,-10.8211,12.4252,26.5061,12.648,12.6876,12.9025,17.5641,38.6386,0.3465,0.0595,0.9938,0.6244,12.8636,1,12.709,-0.2545,0.0101,-0.2646,-0.6075,-0.1863,-0.4212,11.8407,12.6719,38.6197,12.5,12.5242,28.0666,0.8366,2.9583,40498226.0,16.3053,-4.661,7.0802,0.9215,44.5895,13.3219,12.3925,12.894,13.2767,71.1152,76.4745,76.4745,72.3077,100.0,100.0,12.6972,12.4395,0.2282,12.4432,-0.3208,-45.0135,12.5073
2018-11-30,17.99,18.26,17.86,12.85,565565,-10512807.7231,-98758.852,30.4047,24.1542,-0.6119,28.5714,7.1429,-21.4286,0.3677,11.5496,12.8602,14.1709,0.675,-14.8137,-2.3913,12.5014,22.1638,12.6796,12.7097,12.8988,17.6108,52.6562,0.1758,-0.2588,0.9911,0.795,12.8245,0,12.7138,-0.2193,0.0363,-0.2555,-0.6119,-0.1491,-0.4628,11.8449,12.6737,39.2913,12.4377,12.5242,26.5313,1.5355,2.8605,41063791.0,16.9043,-4.704,13.5675,0.9394,48.8043,13.2595,12.4031,12.8602,13.2579,76.0715,82.2947,82.2947,100.0,100.0,100.0,12.6381,12.5607,0.2816,12.4344,-0.3112,-37.1698,12.5416
2018-12-03,18.32,18.42,18.21,12.87,229107,-10589176.7231,-12948.611,29.367,24.519,-0.4969,21.4286,0.0,-21.4286,0.352,11.5498,12.8298,14.1099,-0.1905,4.181,-1.8078,12.5684,15.8776,12.7085,12.7307,12.8965,17.5425,68.0736,0.0763,-0.0788,0.92,0.9277,12.7859,0,12.718,-0.188,0.054,-0.242,-0.4969,-0.01,-0.4869,11.849,12.6756,42.8022,12.2649,12.4412,25.7354,0.4296,2.7353,41292898.0,18.6828,-3.8279,3.4539,0.9491,49.0961,13.199,12.4128,12.8298,13.2387,81.0215,84.2952,84.2952,80.578,100.0,100.0,12.5927,12.6597,0.1478,12.4558,-0.2958,-32.2374,12.5856
2018-12-04,18.3,18.56,17.99,12.74,790273,-11074432.074,-131066.7049,28.8289,26.162,-0.3525,14.2857,0.0,-14.2857,0.3555,11.558,12.7859,14.0137,-0.3509,1.365,-6.948,12.5925,21.8336,12.7134,12.732,12.885,17.3556,97.4104,0.1234,0.0659,0.61,0.9916,12.7174,0,12.7184,-0.1715,0.0564,-0.2279,-0.3525,0.1378,-0.4903,11.8532,12.6763,43.2931,12.0925,12.2407,26.7722,0.137,2.7901,40502625.0,17.1766,-2.7207,1.0867,0.9643,46.526,13.1403,12.4229,12.7859,13.219,80.7679,75.7138,75.7138,46.5634,82.6816,48.0448,12.5591,12.6914,0.4012,12.5026,-0.2789,-24.9793,12.6194
2018-12-06,17.92,18.18,17.59,12.8,487407,-10587025.074,-12388.5429,29.009,28.1529,-0.3007,7.1429,0.0,-7.1429,0.3598,11.572,12.7478,13.9237,0.4407,-17.3768,-4.3339,12.6273,31.3506,12.7263,12.7407,12.8784,17.1432,120.9378,0.1617,0.0488,0.243,0.8577,12.6517,0,12.7251,-0.1522,0.0606,-0.2128,-0.3007,0.1818,-0.4825,11.8573,12.6775,54.8979,12.0925,12.1531,30.155,0.3592,2.8112,40990032.0,15.7603,-2.3251,2.888,1.0831,47.8331,13.0833,12.4349,12.7478,13.2095,74.2215,62.6554,62.6554,60.8247,73.3396,71.9738,12.5365,12.7356,0.4153,12.5678,-0.2601,-14.6747,12.6651
2018-12-07,18.22,18.44,18.13,12.83,586504,-10795139.3966,-28930.3481,28.4395,28.442,-0.254,0.0,85.7143,85.7143,0.3496,11.6013,12.7084,13.8156,0.0323,22.5122,-2.6451,12.6652,21.0351,12.7426,12.7529,12.875,17.0055,151.831,0.1611,0.0518,-0.2895,0.4721,12.5933,1,12.7512,-0.1325,0.0643,-0.1967,-0.254,0.2104,-0.4644,11.8614,12.679,70.1242,12.6456,12.3743,28.8108,0.4082,2.7247,41576536.0,18.7965,-1.9684,3.2858,1.1338,48.6775,13.0644,12.4462,12.7084,13.202,65.3861,57.7892,57.7892,65.9794,67.9097,83.7103,12.5238,12.7813,0.2182,12.6245,-0.2398,-16.8291,12.7061
2018-12-10,18.2,18.23,17.88,12.71,315267,-10804147.0252,-35933.4822,28.3348,28.6901,-0.1989,0.0,78.5714,78.5714,0.3423,11.6541,12.6572,13.6603,-0.4286,5.2418,-8.3936,12.6651,26.9738,12.7369,12.7466,12.8625,16.9774,188.2754,0.206,0.0541,-0.8015,-0.1439,12.5472,1,12.7492,-0.1256,0.0569,-0.1825,-0.1989,0.2355,-0.4345,11.8655,12.6793,57.2938,12.6456,12.6508,31.002,0.2539,2.6939,41261269.0,17.8301,-1.5454,2.0388,1.0215,45.8032,13.0097,12.455,12.6572,13.192,59.5067,58.0756,58.0756,47.4227,51.8947,0.0,12.5185,12.7711,0.2464,12.6596,-0.2211,-43.3992,12.7159
2018-12-11,18.19,18.19,17.83,12.66,387426,-10868718.0252,-56077.0387,28.3207,29.0762,-0.146,7.1429,71.4286,64.2857,0.3359,11.7195,12.6059,13.4922,-0.5833,9.611,-10.6043,12.6534,28.1378,12.7244,12.7345,12.8472,17.0364,210.573,0.2292,-0.1252,-0.9685,-0.5086,12.5443,0,12.7484,-0.1227,0.0478,-0.1705,-0.146,0.2468,-0.3928,11.8696,12.679,49.1219,12.6456,12.6508,30.0798,0.1285,2.6542,40873843.0,16.8694,-1.1369,1.0261,1.0042,44.6979,12.98,12.4643,12.6059,13.1789,55.6892,51.2027,51.2027,40.2062,27.9034,0.0,12.5181,12.7457,0.2534,12.6914,-0.2048,-49.356,12.7165
2018-12-12,18.02,18.21,17.91,12.67,451927,-11049488.8252,-116737.6537,28.2452,29.4035,-0.0968,0.0,64.2857,64.2857,0.327,11.7886,12.5615,13.3344,-0.0667,33.6983,-9.789,12.6482,27.2639,12.7161,12.7259,12.8341,17.1511,216.8894,0.1106,-0.25,-0.99,-0.6003,12.5807,0,12.7444,-0.118,0.0421,-0.16,-0.0968,0.2438,-0.3406,11.8736,12.679,57.6395,12.6456,12.6958,28.6924,0.0735,2.5809,41325770.0,16.3988,-0.7558,0.5834,1.0187,45.1055,12.9278,12.4745,12.5615,13.1658,51.5221,45.2881,45.2881,48.2353,3.4142,10.2425,12.5211,12.7311,0.2112,12.719,-0.1902,-53.4631,12.7185
2018-12-13,18.1,18.44,18.04,12.87,377063,-10974076.2252,-106945.9277,27.4672,29.3535,-0.0395,0.0,57.1429,57.1429,0.3258,11.8161,12.5443,13.2724,0.45,92.8147,1.1911,12.6938,17.3525,12.7394,12.7448,12.8365,17.3016,219.6024,0.0281,-0.1563,-0.9956,-0.6375,12.6216,0,12.7569,-0.0972,0.0503,-0.1475,-0.0395,0.2379,-0.2775,11.8777,12.6808,63.9929,12.6595,12.6958,26.7439,0.236,2.5318,41702833.0,18.8349,-0.3094,1.8684,1.0357,50.5956,11.2417,12.4865,12.5443,13.1539,50.1872,54.0707,54.0707,73.7705,36.7475,100.0,12.5282,12.7888,0.3097,12.7393,-0.1732,-26.7316,12.7446
2018-12-14,18.28,18.41,18.11,12.84,221051,-11003549.6918,-102595.7858,26.7447,29.129,0.0083,0.0,50.0,50.0,0.3176,11.939,12.5954,13.2519,-0.1333,88.6792,-0.3422,12.7241,17.3525,12.7547,12.7574,12.8367,17.4581,223.0073,0.0147,-0.1452,-0.9994,-0.6821,12.6555,1,12.7637,-0.082,0.0524,-0.1344,0.0083,0.2169,-0.2086,11.8817,12.6824,67.4145,12.6975,12.723,25.4738,0.1871,2.4736,41481782.0,17.9403,0.0651,1.4789,1.0311,49.8289,11.2591,12.4959,12.5954,13.1406,54.1439,63.073,63.073,67.2131,65.7476,87.0002,12.5392,12.8217,0.2112,12.7533,-0.1556,-32.9897,12.7627
2018-12-17,18.25,18.26,17.33,12.27,482507,-11382291.7456,-211998.1279,27.4581,29.522,0.0301,100.0,42.8571,-57.1429,0.3417,12.3015,12.643,12.9845,-0.8817,-94.8018,-25.0951,12.607,36.7323,12.68,12.6923,12.7947,17.5906,231.9691,-0.0552,-0.1444,-0.9926,-0.7877,12.6636,1,12.7501,-0.1147,0.0157,-0.1304,0.0301,0.1801,-0.15,11.8857,12.6783,59.6006,12.5682,12.6315,33.4659,-0.5842,2.7848,40999275.0,15.4851,0.2368,-4.5455,0.9794,37.4524,11.2763,12.5024,12.643,13.1173,55.7137,49.9975,49.9975,9.009,62.3334,0.0,12.5479,12.6465,0.6546,12.7528,-0.1486,-91.8699,12.7011
2018-12-18,17.56,17.89,17.29,12.18,449950,-11802245.0789,-371102.5896,28.1783,29.7828,0.0506,100.0,35.7143,-64.2857,0.3474,12.2436,12.6303,13.0171,-0.4167,-159.3567,-27.9503,12.492,37.5412,12.6038,12.6246,12.7495,17.7002,251.0642,-0.0996,-0.0253,-0.8983,-0.9459,12.6564,1,12.7218,-0.1457,-0.0122,-0.1335,0.0506,0.1558,-0.1052,11.8896,12.6734,53.1385,12.5259,12.6175,31.1389,-0.6828,2.8514,40549325.0,14.1405,0.4001,-5.3063,0.9673,36.0249,11.2933,12.5089,12.6303,13.091,46.3525,25.9871,25.9871,1.7391,29.0001,0.0,12.5505,12.4853,0.4223,12.7359,-0.1501,-98.4252,12.6306
2018-12-19,17.33,17.48,16.98,12.09,473306,-11915838.5189,-438597.5467,29.2772,30.1579,0.048,100.0,28.5714,-71.4286,0.3477,12.1506,12.6045,13.0584,-0.32,-205.5486,-31.2431,12.3756,43.5631,12.5241,12.5528,12.7003,17.7993,273.5008,-0.0824,0.0541,-0.6626,-0.9981,12.6415,1,12.6765,-0.1762,-0.0342,-0.142,0.048,0.1145,-0.0665,11.8935,12.6675,45.8246,12.4767,12.5083,33.3699,-0.6546,2.8773,40076019.0,13.1182,0.3818,-5.1381,0.9568,34.3785,11.3102,12.5146,12.6045,13.0603,27.9684,7.9206,7.9206,13.0137,-0.0,0.0,12.5442,12.3312,0.352,12.7037,-0.1585,-87.9747,12.551
2018-12-20,17.2,17.29,16.63,11.86,558233,-12101916.1856,-485543.1461,30.7206,30.5626,0.0294,100.0,21.4286,-78.5714,0.3561,12.0208,12.5756,13.1304,-0.5303,-232.383,-38.1958,12.227,49.4849,12.4221,12.4605,12.6381,17.877,292.7815,-0.0053,0.057,-0.3781,-0.922,12.6177,1,12.5902,-0.2161,-0.0592,-0.1568,0.0294,0.0644,-0.035,11.8973,12.6594,38.7809,12.364,12.3852,35.202,-0.9362,3.0023,39517786.0,11.8958,0.2351,-7.3157,0.9375,30.9021,11.3269,12.5191,12.5756,13.023,14.3151,9.0375,9.0375,12.3596,-0.0,0.0,12.5264,12.1397,0.4646,12.656,-0.1748,-88.601,12.4465
2018-12-21,16.85,17.11,16.51,11.68,976722,-12818178.9856,-688509.678,32.1955,30.7813,-0.0001,100.0,14.2857,-85.7143,0.3608,11.8609,12.5383,13.2157,-0.4333,-218.9005,-43.2198,12.0633,51.3689,12.3076,12.3561,12.567,17.9622,307.8031,0.0508,-0.3548,-0.1253,-0.7901,12.5838,1,12.4006,-0.2595,-0.0821,-0.1774,-0.0001,0.0127,-0.0129,11.9011,12.6496,28.2805,12.2725,12.3429,33.931,-1.1544,3.0899,38541064.0,10.9012,-0.0012,-8.9962,0.9085,28.3901,11.3434,12.5223,12.5383,12.9847,8.9799,9.9816,9.9816,4.5714,-0.0,0.0,12.4949,11.9362,0.4223,12.5906,-0.1985,-96.0976,12.3252
2018-12-24,16.58,16.59,15.95,11.27,187016,-12970129.4856,-757297.5385,34.1134,31.4711,-0.1064,100.0,7.1429,-92.8571,0.3672,11.6044,12.4792,13.354,-0.8906,-241.4248,-52.4965,11.8319,59.0456,12.1478,12.2112,12.4709,18.173,-41.7452,-0.2523,-0.7486,0.0568,-0.6658,12.5317,1,12.1165,-0.323,-0.1165,-0.2065,-0.1064,-0.0979,-0.0085,11.9048,12.6358,25.0333,12.0684,12.1458,38.625,-1.436,3.2586,38354048.0,9.946,-0.8561,-11.3019,0.8758,23.7517,12.98,12.5227,12.4792,12.9411,8.5645,6.6746,6.6746,3.0928,-0.0,0.0,12.4463,11.6468,0.4505,12.4998,-0.2331,-97.7011,12.1606
2018-12-26,16.05,16.92,16.05,11.9,499488,-12493606.4511,-564971.8306,34.8598,31.9344,-0.2067,92.8571,0.0,-92.8571,0.3868,11.5372,12.4476,13.3581,0.977,-141.6697,-20.0772,11.804,44.5636,12.1091,12.1692,12.4283,18.9281,-36.1493,-0.5405,-0.4589,0.1539,-0.5899,12.4847,1,12.1024,-0.3192,-0.0902,-0.229,-0.2067,-0.186,-0.0207,11.9084,12.6284,33.7399,12.0684,12.1036,34.0556,-0.7602,3.2511,38853536.0,13.0594,-1.6595,-6.0067,0.9337,39.9614,12.9624,12.5255,12.4476,12.9086,13.3027,23.2519,23.2519,62.0915,33.3333,100.0,12.3868,11.6558,0.6406,12.3922,-0.2611,-61.8474,12.0948
2018-12-27,16.84,16.9,16.4,11.83,492222,-12178584.3711,-334697.7583,35.5529,31.9962,-0.2562,85.7143,7.1429,-78.5714,0.3843,11.4637,12.4094,13.3551,-0.06,-111.2985,-21.8857,11.7689,44.5636,12.0666,12.1243,12.3842,20.1092,-30.5419,-0.5677,-0.2517,0.2497,-0.5082,12.4441,1,12.0814,-0.3176,-0.0709,-0.2468,-0.2562,-0.2114,-0.0448,11.9119,12.6204,41.2217,12.0684,12.1036,31.8276,-0.8376,3.2475,38361314.0,12.2051,-2.0604,-6.6111,0.9246,39.0572,12.9451,12.5285,12.4094,12.8736,24.3492,43.1211,43.1211,64.1791,64.8072,94.4216,12.3206,11.649,0.352,12.2751,-0.2841,-65.4618,12.0286
2018-12-28,16.81,17.29,16.77,12.11,465198,-11856524.2173,-107593.9744,35.0508,31.6928,-0.2825,78.5714,0.0,-78.5714,0.383,11.4353,12.3836,13.3318,0.7692,-58.4913,-9.975,11.8138,28.5235,12.0739,12.123,12.3642,21.6433,-28.675,-0.6313,-0.0323,0.2811,-0.4798,12.4196,1,12.0829,-0.2903,-0.0348,-0.2555,-0.2825,-0.2054,-0.0771,11.9155,12.6154,39.7395,12.0684,12.1036,29.6547,-0.7532,3.1613,38826512.0,16.4921,-2.2757,-5.8534,0.944,45.0125,12.9279,12.5319,12.3836,12.8407,46.6022,73.4335,73.4335,94.0299,98.1405,100.0,12.2541,11.7499,0.366,12.1661,-0.2968,-49.3976,12.009
2018-12-31,17.38,17.44,17.17,12.14,417337,-12026550.4024,-59005.8513,34.1812,31.251,-0.3151,71.4286,21.4286,-50.0,0.3692,11.4126,12.3581,13.3035,-0.4815,-32.217,-8.8297,11.8598,22.8764,12.0844,12.1255,12.3477,22.5837,-21.5855,-0.5795,0.1195,0.3974,-0.3679,12.4045,1,12.0849,-0.2633,-0.0063,-0.257,-0.3151,-0.1997,-0.1154,11.9189,12.6106,45.6884,12.0684,12.1036,28.5643,-0.6969,3.0405,39243849.0,17.9285,-2.541,-5.4276,0.9557,45.5852,12.9109,12.5361,12.3581,12.8109,66.1246,81.8191,81.8191,87.2483,98.1405,100.0,12.1916,11.8421,0.1901,12.0697,-0.301,-47.7912,12.0001
2019-01-02,17.05,17.34,16.84,12.11,605732,-11750684.5581,54010.7723,33.8943,31.0697,-0.3663,64.2857,14.2857,-50.0,0.3677,11.3978,12.3208,13.2437,0.3025,-45.3011,-10.0901,11.8907,30.164,12.0879,12.1231,12.3299,22.801,-9.7376,-0.6659,0.5562,0.5773,-0.1691,12.3885,1,12.0856,-0.242,0.012,-0.254,-0.3663,-0.2045,-0.1618,11.9224,12.6056,44.332,12.0684,12.1036,31.1508,-0.1619,3.0374,38638117.0,16.7131,-2.9564,-1.3196,0.9566,44.9549,12.8941,12.5398,12.3208,12.7817,81.0855,88.004,88.004,82.7338,96.7819,90.3458,12.1355,11.9042,0.349,11.9887,-0.2993,-49.7992,11.9919
2019-01-03,17.26,17.32,16.88,11.97,454572,-11957308.1945,29590.8911,33.6278,30.5475,-0.4204,57.1429,7.1429,-50.0,0.3636,11.3762,12.2757,13.1752,-0.5909,-46.3677,-15.1437,11.8826,30.164,12.0692,12.1022,12.303,22.4404,6.3591,-0.3322,1.3757,0.7811,0.1108,12.3622,1,12.0805,-0.2338,0.0162,-0.25,-0.4204,-0.2066,-0.2138,11.9257,12.5992,37.3404,12.0684,12.1036,29.2555,-0.2182,3.0385,38183545.0,15.6963,-3.398,-1.7909,0.9444,42.4281,12.8774,12.542,12.2757,12.7475,81.9049,75.8915,75.8915,57.6923,80.6615,51.6388,12.0856,11.9055,0.3097,11.9271,-0.2959,-57.8313,11.9701
2019-01-04,17.0,17.63,16.99,12.41,572131,-11385177.1945,198952.5405,32.5145,29.6296,-0.4041,50.0,0.0,-50.0,0.3698,11.3826,12.2592,13.1357,0.9844,-0.3265,3.2952,11.9885,18.0413,12.1216,12.1432,12.3109,21.8454,18.2936,0.1851,1.0867,0.8933,0.3139,12.3358,0,12.0879,-0.1893,0.0485,-0.2378,-0.4041,-0.1421,-0.262,11.9291,12.5973,38.9883,12.0543,12.093,26.7098,0.3238,2.9799,38755676.0,18.5452,-3.2677,2.6791,0.9644,51.6476,12.8609,12.5462,12.2592,12.7211,81.3458,80.142,80.142,100.0,80.6615,100.0,12.0458,12.0645,0.4505,11.9036,-0.2825,-31.7073,12.0141
2019-01-07,17.23,17.45,16.42,11.91,1579581,-11431184.4081,235511.5982,32.3922,29.9252,-0.4006,42.8571,0.0,-42.8571,0.4042,11.3622,12.2148,13.0675,-0.301,-56.4678,-13.5139,11.9511,30.8026,12.0891,12.1121,12.2812,21.5508,28.5343,0.3819,0.5655,0.959,0.4777,12.3016,1,12.0796,-0.1922,0.0366,-0.2287,-0.4006,-0.0941,-0.3065,11.9324,12.5905,29.7755,11.8396,12.0403,29.7797,0.0493,3.394,37176095.0,15.7541,-3.2461,0.4154,0.9276,43.2431,12.8446,12.5481,12.2148,12.6883,74.1239,66.3382,66.3382,41.3223,53.4926,8.8391,12.0132,12.0115,0.8517,11.9089,-0.2719,-58.0087,11.9959
