date,open,high,low,close,volume,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_10_ema,ema_14_ema,ema_200_ema,ema_20_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_10_sma,sma_14_sma,sma_200_sma,sma_20_sma,sma_50_sma,sma_7_sma
2018-05-10,42.17,42.58,41.72,30.25,2610287,25.3458,27.1991,0.7896,28.8543,29.6926,30.5308,29.704,29.7093,28.7968,29.7764,30.2174,29.7469,-0.1747,0.1062,-0.2809,51.4039,0.4315,1.4473,53.757,30.5481,29.5493,29.6943,28.438,29.6926,30.4672,29.5175
2018-05-11,42.47,42.6,42.19,30.28,2430286,23.9427,26.2172,0.7541,28.8404,29.7049,30.5695,29.8079,29.7848,28.8115,29.8239,30.2197,29.8791,-0.1159,0.132,-0.2479,48.5827,0.1121,0.3715,54.036,30.4866,29.5605,29.7002,28.4663,29.7049,30.4544,29.6592
2018-05-14,42.62,42.65,42.16,30.23,2365776,22.5696,25.3035,0.7252,28.8328,29.7119,30.5911,29.8851,29.8445,28.8257,29.8628,30.2202,29.9674,-0.072,0.1407,-0.2127,52.106,0.7652,2.5969,53.5145,28.4974,29.637,29.7153,28.4949,29.7119,30.4315,29.8561
2018-05-15,42.28,43.12,42.25,30.5,3501122,21.2631,24.4392,0.7178,28.8464,29.7709,30.6953,29.9976,29.9324,28.8424,29.9239,30.2313,30.1015,-0.0151,0.1581,-0.1732,59.4777,1.2639,4.3223,56.3856,28.517,29.7634,29.7371,28.5251,29.7709,30.4043,30.0285
2018-05-16,42.52,42.85,42.3,30.38,2905983,20.0498,23.6879,0.6948,28.92,29.8326,30.7453,30.0663,29.9914,28.8576,29.9669,30.237,30.17,0.0194,0.1541,-0.1346,60.5499,1.0925,3.7308,54.6633,28.5624,29.8726,29.7771,28.5536,29.8326,30.3681,30.1785
2018-05-17,42.41,42.72,42.08,30.35,3580414,18.6369,23.0045,0.6778,28.9254,29.8634,30.8015,30.1173,30.0388,28.8724,30.0031,30.2413,30.2142,0.044,0.1429,-0.0989,53.3267,1.4923,5.172,54.2666,28.607,30.0219,29.7902,28.5814,29.8634,30.3296,30.2988
2018-05-18,42.32,42.47,41.56,29.68,3456706,18.0513,23.1115,0.6774,28.915,29.8565,30.7979,30.037,29.9904,28.8804,29.9719,30.2191,30.0795,0.0091,0.0864,-0.0773,52.6527,0.3784,1.2917,45.8467,28.6506,30.0597,29.8051,28.6045,29.8565,30.2808,30.2366
2018-05-21,41.77,42.22,41.6,29.91,3849985,17.5075,22.8045,0.6624,28.9131,29.8424,30.7717,30.0141,29.9798,28.8907,29.9661,30.207,30.0374,0.0005,0.0623,-0.0617,64.6597,0.5855,1.9966,48.8473,28.6934,30.1183,29.8531,28.6302,29.8424,30.2219,30.1887
2018-05-22,41.99,42.58,41.98,30.13,3424484,16.3979,22.5647,0.6503,28.9132,29.8476,30.7821,30.0343,29.9992,28.903,29.9813,30.2038,30.0594,0.0109,0.0581,-0.0472,62.9422,0.6212,2.1055,51.4795,28.7353,30.1804,29.9132,28.6555,29.8476,30.1689,30.1672
2018-05-23,42.02,42.24,41.49,29.84,6262850,16.0661,22.4319,0.6421,28.9093,29.8297,30.7501,29.999,29.978,28.9123,29.9678,30.1895,30.0045,-0.0039,0.0346,-0.0386,59.9493,-0.2713,-0.9011,47.9376,28.7764,30.1533,29.9836,28.6804,29.8297,30.1161,30.1111
2018-05-24,41.59,41.7,40.66,29.66,4452926,16.7285,22.7791,0.6538,28.8986,29.822,30.7453,29.9376,29.9358,28.9197,29.9386,30.1688,29.9187,-0.0297,0.0071,-0.0368,52.3018,-0.5855,-1.9358,45.8158,28.8166,30.0947,30.0096,28.7044,29.822,30.0682,29.9908
2018-05-25,41.3,41.6,41.04,29.64,3596990,17.3436,22.7192,0.6355,28.883,29.7958,30.7086,29.8834,29.8963,28.9269,29.9101,30.1481,29.849,-0.0513,-0.0116,-0.0397,53.2798,-0.6355,-2.0991,45.5553,28.8561,30.0312,30.0321,28.7294,29.7958,30.0224,29.8857
2018-05-29,40.99,41.03,39.07,28.14,6899710,19.5021,23.1653,0.7145,28.571,29.7295,30.888,29.5665,29.6622,28.9191,29.7416,30.0693,29.4218,-0.1872,-0.118,-0.0692,43.3754,-2.0921,-6.9202,31.8852,30.7895,29.8219,29.9347,28.7515,29.7295,29.9479,29.5705
2018-05-30,40.25,40.63,39.91,28.88,4363090,21.5065,23.4262,0.7257,28.5119,29.7113,30.9107,29.4409,29.5573,28.9186,29.6591,30.0225,29.2853,-0.2329,-0.131,-0.1019,44.4547,-1.628,-5.3371,41.2044,30.7606,29.6591,29.8464,28.7784,29.7113,29.8875,29.4563
2018-05-31,40.7,41.0,40.22,29.17,9028511,22.7259,23.3343,0.7136,28.497,29.7056,30.9141,29.3914,29.5055,28.9211,29.6124,29.989,29.2562,-0.2427,-0.1126,-0.1301,50.1866,-1.2067,-3.9727,44.4617,30.7319,29.5385,29.7694,28.8039,29.7056,29.8349,29.3502
2018-06-01,41.46,42.06,41.36,29.73,4173919,22.2927,22.4312,0.7244,28.6053,29.7491,30.8929,29.4522,29.5348,28.9291,29.6232,29.9787,29.3735,-0.2032,-0.0585,-0.1447,51.5655,-0.6212,-2.0471,50.123,30.7036,29.4763,29.7301,28.8329,29.7491,29.7913,29.293
2018-06-04,41.76,42.04,41.67,29.93,4778261,21.8905,21.5768,0.6936,28.6537,29.7805,30.9073,29.5382,29.5869,28.939,29.652,29.9766,29.5115,-0.154,-0.0074,-0.1466,57.1464,0.2499,0.8422,52.014,30.6755,29.5013,29.7082,28.8632,29.7805,29.7798,29.3053
2018-06-05,41.78,41.98,41.06,29.63,4022276,22.0854,21.0676,0.6909,28.6855,29.7955,30.9056,29.5541,29.5921,28.9459,29.6495,29.9629,29.54,-0.1376,0.0072,-0.1448,51.1966,-0.2856,-0.9549,49.0123,30.6477,29.4728,29.6455,28.8959,29.7955,29.7861,29.3002
2018-06-06,41.6,42.51,41.6,30.26,3702134,21.5364,20.0866,0.6936,28.7141,29.8334,30.9527,29.6827,29.6813,28.959,29.7077,29.9746,29.7203,-0.0725,0.0578,-0.1303,56.3391,0.1357,0.4503,54.9457,30.6202,29.4863,29.6373,28.9309,29.8334,29.7788,29.3889
2018-06-07,42.55,42.72,41.82,29.93,4811018,20.7503,19.4008,0.69,28.7111,29.8241,30.9371,29.7268,29.7138,28.9686,29.7285,29.9726,29.7716,-0.0474,0.0663,-0.1137,55.3023,0.0857,0.2872,51.5351,30.593,29.4949,29.6072,28.9655,29.8241,29.7865,29.6439
2018-06-08,41.77,42.04,41.57,29.98,4135600,20.2858,18.8967,0.6647,28.7119,29.8105,30.9091,29.772,29.7487,28.9786,29.752,29.9727,29.8226,-0.0232,0.0724,-0.0956,54.7394,0.3142,1.0592,52.0128,30.5661,29.5263,29.6286,28.9978,29.8105,29.7958,29.801
2018-06-11,42.23,42.57,41.74,29.88,4652557,19.1476,17.7728,0.6595,28.7124,29.7909,30.8694,29.7921,29.7666,28.9876,29.7644,29.9692,29.8376,-0.0114,0.0674,-0.0788,55.2892,0.2428,0.8191,51.0072,30.5394,29.5506,29.6266,29.0294,29.7909,29.7972,29.903
2018-06-12,41.97,42.53,41.84,30.14,5631754,18.0906,17.0784,0.6473,28.7146,29.7862,30.8579,29.8553,29.8163,28.9991,29.8002,29.9759,29.9131,0.0184,0.0778,-0.0593,56.7128,1.9993,7.1048,53.6781,30.513,29.7505,29.6276,29.0605,29.7862,29.8162,29.9622
2018-06-13,42.33,42.86,41.79,29.88,5709188,16.9328,16.8307,0.6559,28.7335,29.7548,30.7761,29.859,29.8242,29.0078,29.8073,29.972,29.9037,0.0206,0.0639,-0.0434,57.1298,0.9997,3.4619,50.6234,27.8976,29.8505,29.6302,29.0908,29.7548,29.8198,29.9551
2018-06-14,42.09,42.18,40.98,29.56,5402873,16.5682,16.9559,0.6703,28.7308,29.7141,30.6974,29.8049,29.7892,29.0133,29.7839,29.9559,29.8181,-0.0031,0.0322,-0.0353,56.3439,0.3927,1.3464,47.1846,27.9247,29.8898,29.623,29.1209,29.7141,29.8035,29.9459
2018-06-15,41.33,41.82,40.5,29.78,8035203,16.7278,18.115,0.6897,28.7452,29.6856,30.626,29.7995,29.7873,29.0209,29.7831,29.9488,29.8075,-0.0045,0.0247,-0.0291,48.2669,0.05,0.1681,49.6938,27.9515,29.8948,29.6327,29.1526,29.6856,29.7879,29.8765
2018-06-18,41.34,42.1,41.07,29.88,4824871,16.4743,18.9904,0.6931,28.7516,29.6959,30.6402,29.8146,29.8001,29.0294,29.7926,29.9462,29.8263,0.003,0.0257,-0.0227,56.0323,-0.0428,-0.1432,50.9486,27.9781,29.8905,29.7572,29.1845,29.6959,29.7964,29.8704
2018-06-19,41.34,41.88,41.17,29.81,4108541,16.239,19.4824,0.6798,28.7502,29.6909,30.6316,29.814,29.8015,29.0372,29.7944,29.9409,29.8225,0.0032,0.0207,-0.0175,50.3427,0.1857,0.6267,50.0523,28.0044,29.9091,29.824,29.2171,29.6909,29.7997,29.8469
2018-06-20,42.1,42.23,41.69,29.91,4323347,15.5013,18.897,0.6588,28.7548,29.6802,30.6056,29.8317,29.8162,29.0459,29.8055,29.9397,29.8447,0.0112,0.023,-0.0118,47.1086,-0.3499,-1.1562,51.3429,28.0304,29.8741,29.877,29.2484,29.6802,29.7914,29.851
2018-06-21,41.69,42.19,41.23,29.94,2774665,15.3762,18.6334,0.6607,28.7553,29.6852,30.6151,29.8513,29.8326,29.0548,29.8183,29.9397,29.8684,0.0197,0.0252,-0.0055,41.8693,0.0143,0.0477,51.7267,28.0562,29.8755,29.8923,29.2833,29.6852,29.791,29.8225
2018-06-22,41.92,42.2,41.1,29.4,5759636,15.4125,18.7489,0.6696,28.7344,29.6724,30.6103,29.77,29.7755,29.0583,29.7788,29.9187,29.7524,-0.0166,-0.0089,-0.0077,34.2444,-0.5712,-1.9057,44.6199,28.0817,29.8184,29.8551,29.315,29.6724,29.7649,29.7551
2018-06-25,41.03,41.08,40.26,29.17,7724411,16.3282,18.9323,0.6687,28.6854,29.6488,30.6121,29.6607,29.6946,29.0594,29.7207,29.8893,29.6064,-0.0637,-0.0448,-0.0189,32.5507,-0.714,-2.3895,41.8926,28.1069,29.747,29.8225,29.348,29.6488,29.7477,29.699
2018-06-26,40.88,40.99,39.92,28.66,6471380,17.4868,19.1185,0.6755,28.8593,29.6749,30.4904,29.479,29.5569,29.0554,29.6199,29.8412,29.3702,-0.1403,-0.0971,-0.0432,26.3935,-1.4781,-4.9041,36.6956,28.132,29.5992,29.7082,29.3759,29.6749,29.7191,29.5399
2018-06-27,40.02,40.59,39.48,28.25,4854455,18.9353,19.6106,0.6839,28.6734,29.6434,30.6135,29.2551,29.3823,29.0474,29.4892,29.7787,29.0895,-0.2317,-0.1508,-0.0809,26.4724,-1.628,-5.4493,33.0849,28.1567,29.4364,29.5883,29.3994,29.6434,29.6976,29.3063
2018-06-28,39.68,39.9,39.3,28.21,3799043,20.4268,19.7872,0.6656,28.4569,29.5956,30.7343,29.0654,29.2262,29.0391,29.3675,29.7172,28.8701,-0.3036,-0.1781,-0.1254,26.6697,-1.3495,-4.5652,32.7854,30.6074,29.3014,29.4624,29.4192,29.5956,29.679,29.0778
2018-06-29,39.85,40.25,38.84,27.78,6868665,22.1692,20.1299,0.69,28.1134,29.4981,30.8828,28.831,29.0329,29.0265,29.216,29.6411,28.5966,-0.3911,-0.2126,-0.1786,19.7904,-1.9993,-6.7146,29.3006,30.5819,29.1015,29.3119,29.4361,29.4981,29.6399,28.7728
2018-07-02,38.7,39.41,38.65,28.12,4336664,23.9277,20.4303,0.6795,27.9149,29.4078,30.9007,28.7016,28.911,29.0175,29.1115,29.5814,28.4772,-0.428,-0.1995,-0.2284,12.4755,-1.7637,-5.902,35.1425,30.525,28.9251,29.1676,29.4543,29.4078,29.606,28.5127
2018-07-03,39.39,39.7,38.93,27.82,1695625,24.98,20.7741,0.6702,27.677,29.3175,30.958,28.5411,28.7654,29.0056,28.9884,29.5123,28.3127,-0.4758,-0.1979,-0.2779,15.5267,-1.9922,-6.6826,32.6039,30.4371,28.7259,29.0207,29.4697,29.3175,29.5585,28.2862
2018-07-05,39.27,39.51,38.96,27.98,4981459,25.9571,21.3425,0.6504,27.5237,29.2032,30.8828,28.4384,28.6602,28.9953,28.892,29.4521,28.2285,-0.4954,-0.174,-0.3214,22.5103,-1.9351,-6.4693,35.2427,30.352,28.5324,28.9075,29.4844,29.2032,29.5176,28.1159
2018-07-06,38.97,39.53,38.71,28.1,3668890,27.0943,21.7843,0.6458,27.4008,29.1118,30.8229,28.3764,28.5852,28.9864,28.8163,29.3989,28.1958,-0.4954,-0.1392,-0.3562,24.0964,-1.8422,-6.1531,37.2861,30.2693,28.3482,28.7876,29.4989,29.1118,29.4756,28.0353
2018-07-09,39.54,40.66,39.44,28.92,4627634,26.0815,21.1602,0.6667,27.3932,29.059,30.7247,28.475,28.6296,28.9857,28.8261,29.3801,28.3765,-0.4243,-0.0544,-0.3698,23.6674,-0.4855,-1.6513,49.0081,30.1892,28.2996,28.7187,29.5176,29.059,29.4577,28.1312
2018-07-10,40.6,40.83,39.8,28.59,2984211,24.8986,20.2,0.6716,27.3615,28.9944,30.6273,28.496,28.6244,28.9818,28.8036,29.3491,28.4299,-0.3899,-0.0161,-0.3738,28.7324,-0.5784,-1.9829,45.3562,30.1114,28.2418,28.6315,29.533,28.9944,29.4262,28.1853
2018-07-11,39.8,40.28,39.71,28.41,3094711,23.9095,19.6429,0.6527,27.3453,28.908,30.4707,28.4806,28.596,28.9761,28.7663,29.3124,28.4254,-0.3728,0.0009,-0.3736,22.2723,-0.2499,-0.8719,43.4607,30.036,28.2168,28.5244,29.5472,28.908,29.4051,28.276
2018-07-12,40.13,40.15,39.4,28.25,5138997,23.3867,19.3996,0.6443,27.3058,28.8269,30.3481,28.4395,28.5505,28.9689,28.7176,29.2709,28.3827,-0.3676,0.0048,-0.3724,21.5283,0.0071,0.0253,41.8051,29.9629,28.2175,28.4041,29.5602,28.8269,29.3854,28.2954
2018-07-13,39.4,39.72,38.95,28.1,4342633,23.4297,19.8789,0.6376,27.2411,28.7541,30.2671,28.3787,28.4911,28.9603,28.6592,29.2252,28.3132,-0.3714,0.0009,-0.3722,22.0991,-0.1071,-0.3797,40.2296,29.8919,28.2068,28.3112,29.5712,28.7541,29.3618,28.3362
2018-07-16,39.61,40.24,39.52,28.55,4278735,22.5891,20.038,0.6369,27.2526,28.6927,30.1328,28.4093,28.4986,28.9562,28.6485,29.1986,28.3717,-0.3347,0.03,-0.3647,30.4493,0.7712,2.7763,46.6251,29.8231,28.2839,28.2669,29.583,28.6927,29.3557,28.4178
2018-07-17,39.98,40.41,39.91,28.59,3965737,21.5389,20.2371,0.6169,27.2954,28.6281,29.9608,28.4422,28.5108,28.9526,28.643,29.1747,28.4264,-0.2988,0.0527,-0.3515,38.6325,0.4713,1.676,47.2137,29.7563,28.331,28.2618,29.5956,28.6281,29.3415,28.4882
2018-07-18,40.07,41.07,40.07,29.3,4275141,20.3917,20.4093,0.6254,27.3437,28.6027,29.8617,28.599,28.6166,28.9561,28.706,29.1798,28.6458,-0.2103,0.113,-0.3233,46.5146,1.4852,5.3388,55.936,29.6916,28.4795,28.3372,29.6089,28.6027,29.3411,28.5433
2018-07-19,40.94,40.99,40.2,29.03,5817932,19.3265,20.7478,0.6236,27.431,28.5588,29.6866,28.6779,28.6721,28.9568,28.7371,29.174,28.7426,-0.1602,0.1305,-0.2907,44.8415,1.0568,3.7774,52.3931,29.6288,28.5852,28.3959,29.6232,28.5588,29.3317,28.6065
2018-07-20,41.1,41.22,39.76,28.7,5895742,18.2133,21.0705,0.6535,27.5592,28.497,29.4348,28.6827,28.6764,28.9543,28.734,29.1556,28.7331,-0.1454,0.1163,-0.2616,45.4499,0.6069,2.1601,48.397,29.5678,28.6459,28.4622,29.6371,28.497,29.3035,28.6484
2018-07-23,40.11,40.77,40.11,28.94,5402149,17.1795,21.0798,0.6405,27.6067,28.4738,29.341,28.7295,28.7116,28.9542,28.7536,29.1472,28.7848,-0.1132,0.1187,-0.2319,53.6094,0.0214,0.0741,51.2686,29.5087,28.6481,28.5209,29.6532,28.4738,29.2774,28.7463
2018-07-24,40.62,40.66,39.87,28.59,7864740,16.5799,21.2685,0.635,27.6357,28.4449,29.2541,28.7042,28.6954,28.9506,28.7381,29.1253,28.7362,-0.1147,0.0938,-0.2085,46.0711,0.0,0.0,47.0793,29.4514,28.6481,28.5759,29.6655,28.4449,29.2437,28.8157
2018-07-25,39.97,40.14,39.53,28.5,4642537,16.5054,21.7998,0.6208,27.6334,28.4371,29.2407,28.6679,28.6699,28.9461,28.7158,29.101,28.6783,-0.1214,0.0697,-0.1911,38.8687,0.0928,0.3267,46.0861,29.3958,28.6573,28.6137,29.6762,28.4371,29.2092,28.8095
2018-07-26,40.0,40.57,39.9,28.53,4712608,15.6804,20.8809,0.6104,27.6515,28.4513,29.2512,28.6434,28.6517,28.942,28.6984,29.0787,28.642,-0.123,0.0545,-0.1774,45.2414,0.2785,0.9856,46.4914,29.3418,28.6852,28.6448,29.6876,28.4513,29.1697,28.8014
2018-07-27,40.11,40.57,39.8,28.63,4102700,15.074,19.9863,0.606,27.6767,28.4724,29.2681,28.6415,28.6492,28.9389,28.6922,29.0612,28.6397,-0.1148,0.0501,-0.1649,44.8049,0.5284,1.8801,47.9654,29.2895,28.738,28.6244,29.6977,28.4724,29.1349,28.7055
2018-07-30,40.24,40.33,39.99,28.61,4518008,14.5109,19.2102,0.5803,27.7841,28.5142,29.2443,28.6361,28.6442,28.9357,28.6845,29.0436,28.6327,-0.1088,0.0449,-0.1537,39.4065,0.0643,0.2251,47.6624,29.2388,28.7445,28.6259,29.7091,28.5142,29.1002,28.6453
2018-07-31,40.02,40.07,39.41,28.6,3591933,14.4798,18.9333,0.5727,27.8304,28.5381,29.2458,28.629,28.638,28.9323,28.6762,29.0261,28.6239,-0.104,0.0397,-0.1438,39.1173,0.0071,0.025,47.4472,29.1895,28.7452,28.6392,29.7213,28.5381,29.0786,28.63
2018-08-01,40.03,40.42,39.83,28.7,4074277,13.7785,18.6041,0.5644,27.9537,28.582,29.2104,28.6416,28.646,28.93,28.6783,29.0132,28.6424,-0.0911,0.0422,-0.1332,45.7481,-0.6063,-2.0688,49.1884,29.1418,28.6845,28.6709,29.7348,28.582,29.0544,28.5954
2018-08-02,39.52,40.42,39.42,28.96,3448009,13.7779,18.1835,0.5752,28.0476,28.6314,29.2153,28.7002,28.6884,28.9303,28.7055,29.0113,28.7228,-0.0587,0.0597,-0.1183,46.2917,-0.0689,-0.2374,53.5669,29.0955,28.6776,28.7322,29.7493,28.6314,29.0311,28.6488
2018-08-03,40.12,40.47,40.1,29.06,4111979,13.6666,17.6028,0.5531,28.1218,28.6794,29.2371,28.7652,28.7376,28.9316,28.739,29.0131,28.8065,-0.0251,0.0745,-0.0997,46.2151,0.353,1.2297,55.0331,27.5977,28.7129,28.7687,29.7655,28.6794,29.0155,28.7278
2018-08-06,40.4,40.4,39.85,28.85,3613443,13.9551,17.1734,0.5429,28.1235,28.6759,29.2284,28.7804,28.7524,28.9308,28.7495,29.0067,28.8171,-0.0152,0.0676,-0.0828,40.4695,-0.0911,-0.3149,51.1528,27.6127,28.7038,28.7872,29.779,28.6759,28.9992,28.7729
2018-08-07,40.22,40.77,40.2,29.05,3367096,13.4615,16.394,0.537,28.1248,28.6989,29.2731,28.8295,28.7921,28.932,28.7781,29.0084,28.8754,0.0088,0.0733,-0.0645,39.6319,0.46,1.6091,54.4894,27.6275,28.7498,28.769,29.7926,28.6989,28.9874,28.8325
2018-08-08,40.39,41.12,40.36,29.48,2952033,12.6426,15.4279,0.5376,28.1011,28.7524,29.4037,28.948,28.8841,28.9374,28.8451,29.0269,29.0269,0.0619,0.1011,-0.0392,46.2772,0.9771,3.4277,60.6864,27.6611,28.8475,28.8011,29.8052,28.7524,29.0143,28.9568
2018-08-09,40.93,41.1,40.56,29.18,2686531,11.8821,14.5308,0.5267,28.1642,28.7987,29.4332,28.9901,28.9235,28.9398,28.877,29.0329,29.0651,0.0787,0.0943,-0.0156,48.7607,0.6466,2.266,55.0369,27.7181,28.9122,28.835,29.8156,28.7987,29.0203,29.04
2018-08-10,40.02,40.44,39.8,28.95,2143279,12.1756,14.3777,0.5296,28.2899,28.8409,29.392,28.9828,28.927,28.9399,28.8839,29.0297,29.0362,0.0726,0.0706,0.002,41.909,0.3166,1.1056,51.1313,27.7734,28.9439,28.8357,29.8254,28.8409,29.016,29.0759
2018-08-13,40.27,40.56,39.82,28.64,2496384,12.2084,14.3569,0.5298,28.303,28.8456,29.3882,28.9205,28.8888,28.937,28.8607,29.0144,28.9373,0.0424,0.0323,0.0101,46.3411,0.0289,0.1008,46.3696,27.827,28.9467,28.8393,29.8349,28.8456,28.9943,29.0297
2018-08-14,39.95,40.6,39.88,29.04,3017315,12.1665,13.9234,0.5307,28.3325,28.8682,29.404,28.9428,28.9093,28.938,28.8781,29.0155,28.9637,0.0503,0.0322,0.0182,54.0136,0.4457,1.5586,52.5652,27.879,28.9913,28.8777,29.8446,28.8682,28.9766,29.0277
2018-08-15,40.06,40.25,39.62,28.58,4199147,12.5462,13.8101,0.5329,28.3211,28.8318,29.3425,28.8761,28.8649,28.9344,28.8493,28.9983,28.8668,0.0187,0.0004,0.0183,44.8975,-0.1222,-0.4259,45.9323,27.9294,28.9791,28.8808,29.8522,28.8318,28.9556,28.9886
2018-08-16,40.02,40.61,40.0,29.09,3501820,12.134,13.3224,0.539,28.3191,28.8345,29.3499,28.9143,28.8944,28.9359,28.8719,29.0017,28.9216,0.0344,0.0129,0.0215,44.2562,0.1222,0.4219,52.9205,27.9784,28.9913,28.9132,29.8637,28.8345,28.9321,28.9938
2018-08-17,40.39,40.76,40.27,29.25,2269443,11.4419,12.9609,0.5259,28.3195,28.8618,29.4041,28.9756,28.942,28.9391,28.908,29.0115,29.0041,0.0595,0.0304,0.0291,51.4175,0.1941,0.668,54.9517,28.0259,29.0107,28.9589,29.8756,28.8618,28.9186,28.9609
2018-08-20,40.63,40.87,40.56,29.37,2091177,10.6602,12.2194,0.5043,28.2984,28.8832,29.468,29.0467,28.9986,28.9433,28.9517,29.0255,29.0947,0.0877,0.0469,0.0408,57.8973,0.5176,1.7942,56.3622,28.0719,29.0625,29.0138,29.8869,28.8832,28.9065,28.9876
2018-08-21,40.87,41.57,40.83,29.67,3270272,11.1498,12.4638,0.5062,28.2763,28.9371,29.5978,29.1598,29.0879,28.9505,29.02,29.0507,29.2382,0.1329,0.0736,0.0592,57.2119,0.6182,2.1282,59.9106,28.1166,29.1243,29.0831,29.8983,28.9371,28.9022,29.0903
2018-08-22,41.08,41.31,40.91,29.65,2521399,11.6044,12.6355,0.4906,28.2954,28.9946,29.6937,29.2496,29.1634,28.9575,29.0804,29.0743,29.3422,0.1656,0.0851,0.0805,58.3596,0.1725,0.5852,59.6618,28.1873,29.1416,29.1324,29.9094,28.9946,28.8925,29.2351
2018-08-23,41.23,41.31,40.8,29.5,2713155,11.7728,12.864,0.4818,28.3441,29.0431,29.742,29.2957,29.2087,28.963,29.1206,29.0912,29.3824,0.1773,0.0774,0.0999,50.2596,0.3235,1.1086,56.9859,28.2551,29.1739,29.1643,29.92,29.0431,28.885,29.3008
2018-08-24,41.21,41.33,40.89,29.44,3289997,11.9654,12.7135,0.4699,28.3908,29.0833,29.7759,29.3217,29.2394,28.9677,29.1509,29.1048,29.3964,0.1793,0.0635,0.1158,58.7737,0.4888,1.6886,55.8302,28.3203,29.2228,29.2064,29.9341,29.0833,28.8826,29.4241
2018-08-27,41.05,41.73,41.05,29.78,2517360,12.8313,12.7369,0.4764,28.4212,29.1419,29.8627,29.4057,29.3119,28.9758,29.2111,29.1314,29.4932,0.2063,0.0725,0.1339,57.9557,1.143,3.991,60.4385,28.3829,29.3371,29.2587,29.9512,29.1419,28.8827,29.5237
2018-08-28,41.59,41.76,41.28,29.83,3138574,13.6841,12.7831,0.467,28.4685,29.2037,29.939,29.4835,29.3815,28.9843,29.2705,29.1589,29.5784,0.2292,0.0763,0.1529,58.2086,0.7908,2.7228,61.0762,28.4637,29.4162,29.2839,29.9702,29.2037,28.8818,29.6069
2018-08-29,41.59,41.59,40.95,29.57,3487302,13.6173,12.8964,0.4665,28.5342,29.2472,29.9603,29.4988,29.4064,28.9901,29.2988,29.175,29.5757,0.2233,0.0563,0.167,57.0046,0.9921,3.4717,55.9426,28.5571,29.5154,29.3116,29.9884,29.2472,28.8769,29.6356
2018-08-30,41.15,41.21,40.81,29.42,3080600,13.2156,12.712,0.4538,28.5655,29.2699,29.9742,29.4839,29.4078,28.9944,29.31,29.1845,29.536,0.204,0.0296,0.1744,55.6561,0.3307,1.1369,53.209,28.6449,29.5485,29.345,30.0041,29.2699,28.867,29.5997
2018-08-31,40.8,41.28,40.55,29.59,2660267,12.3006,12.2335,0.4588,28.5861,29.2965,30.0069,29.5031,29.432,29.0003,29.3366,29.2003,29.5494,0.2004,0.0208,0.1796,61.7537,0.3379,1.1551,55.8634,28.7275,29.5822,29.4128,30.0175,29.2965,28.86,29.5905
2018-09-04,41.25,41.42,40.88,29.64,2875405,11.7025,12.1244,0.4538,28.6418,29.336,30.0302,29.528,29.4597,29.0067,29.3655,29.2176,29.572,0.1993,0.0157,0.1835,61.6825,0.2732,0.9302,56.6361,28.8051,29.6096,29.4554,30.0309,29.336,28.8647,29.61
2018-09-05,41.23,41.67,41.14,29.82,3801827,11.673,11.9035,0.4486,28.6628,29.3745,30.0861,29.581,29.5077,29.0148,29.4087,29.2412,29.6338,0.2105,0.0216,0.1889,71.3467,0.151,0.5088,59.3718,28.878,29.6247,29.5442,30.0459,29.3745,28.8777,29.6644
2018-09-06,41.52,41.67,41.07,29.61,2612173,11.4736,11.4577,0.4472,28.6632,29.381,30.0987,29.5864,29.5214,29.0207,29.428,29.2557,29.6281,0.2002,0.009,0.1912,64.2683,-0.0431,-0.1455,55.0345,28.9466,29.6203,29.5817,30.0591,29.381,28.8967,29.6397
2018-09-07,41.36,41.36,40.8,29.48,3539049,10.7053,10.6828,0.4443,28.6832,29.396,30.1089,29.5674,29.5161,29.0253,29.4331,29.2645,29.5915,0.1796,-0.0093,0.1889,56.8962,-0.0216,-0.0731,52.4722,29.011,29.6182,29.5982,30.0713,29.396,28.9214,29.5894
2018-09-10,41.13,41.14,40.67,29.3,1942657,10.2712,10.7105,0.4364,28.7289,29.4137,30.0984,29.5191,29.4876,29.028,29.4206,29.266,29.5191,0.147,-0.0335,0.1805,52.0986,-0.1366,-0.464,49.0561,29.0716,29.6045,29.5935,30.0839,29.4137,28.9432,29.5514
2018-09-11,40.74,41.27,40.67,29.5,4956935,9.5398,10.5721,0.4361,28.8705,29.4564,30.0424,29.5149,29.4887,29.0327,29.4278,29.275,29.5133,0.1353,-0.0361,0.1715,53.9432,-0.2876,-0.9655,52.6421,29.1286,29.5758,29.5812,30.0977,29.4564,28.9776,29.5627
2018-09-12,40.99,41.26,40.21,29.01,4408017,9.8844,10.8286,0.4588,28.8649,29.455,30.0451,29.4239,29.4254,29.0325,29.3884,29.2648,29.3886,0.0862,-0.0682,0.1544,51.7503,-0.8195,-2.747,44.3074,30.0208,29.4938,29.5355,30.1093,29.455,28.9955,29.4806
