date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
2026-02-17,10.05,10.08,9.23,9.61,7402517,-972930.553,16.6094,17.5717,0.9979,7.5929,9.0675,10.5421,9.1824,9.2201,9.5914,11.3133,9.3708,15.7825,-0.1949,0.2553,-0.4502,50.3742,1.37,16.6262,51.0564,7.3071,8.9493,9.0675,9.2095,9.7813,9.2529,15.436,70.5709,28.5556
2026-02-18,9.61,9.7,9.15,9.36,4977867,-2149517.2984,16.4639,16.8998,0.9659,7.5958,9.0745,10.5532,9.2061,9.2335,9.5764,11.2367,9.3681,15.6413,-0.168,0.2258,-0.3938,44.407,0.84,9.8592,49.4179,7.3728,8.9064,9.0745,9.2322,9.6503,9.4471,15.2418,44.0083,3.4693
2026-02-19,9.23,9.58,9.0,9.56,3753431,1345056.3912,16.0927,16.4584,0.9384,7.6069,9.1005,10.5941,9.2533,9.2646,9.5754,11.1709,9.4161,15.5077,-0.129,0.2118,-0.3408,44.8031,1.38,16.8704,50.7788,7.4371,8.8964,9.1005,9.2342,9.5383,9.5714,15.0506,18.7767,24.3052
2026-02-20,9.49,9.62,9.04,9.12,5402190,-2582960.8626,15.8,16.3932,0.9127,7.6036,9.0965,10.5894,9.2355,9.2508,9.546,11.0905,9.3421,15.3673,-0.1321,0.167,-0.2991,44.7233,1.92,26.6667,47.7359,7.5002,8.925,9.0965,9.2535,9.4071,9.5314,14.8288,9.2582,0.0
2026-02-23,8.96,9.34,8.75,8.98,4267546,-3523267.6084,15.0446,16.1502,0.8897,7.5975,9.0555,10.5135,9.2014,9.225,9.5095,11.0077,9.2515,15.2269,-0.1442,0.1239,-0.2681,45.0894,0.98,12.25,46.7755,7.562,8.9779,9.0555,9.2585,9.2635,9.4543,14.5951,8.1017,0.0
2026-02-24,8.8,10.75,8.61,10.05,12929769,947774.0084,15.9668,16.8263,0.979,7.577,9.0975,10.618,9.3146,9.3036,9.5443,10.9702,9.4512,15.1131,-0.0667,0.1611,-0.2278,55.2781,1.36,15.6502,54.3374,7.6225,9.0871,9.0975,9.2875,9.1569,9.5671,14.378,33.3333,100.0
2026-02-25,10.19,12.05,9.81,11.79,17903047,14694756.5263,17.8129,18.27,1.069,7.2931,9.2075,11.1219,9.6446,9.5404,9.6892,11.0023,10.0359,15.0401,0.1336,0.2891,-0.1556,66.2636,2.39,25.4255,63.4352,7.7163,9.345,9.2075,9.3348,9.0877,9.7814,14.1923,66.6667,100.0
2026-02-26,11.59,11.68,10.5,10.85,8624108,11177988.2894,19.5272,19.6106,1.0848,7.2313,9.252,11.2727,9.8053,9.6651,9.7641,10.9963,10.2394,14.948,0.214,0.2956,-0.0817,63.1642,1.33,13.9706,56.8459,7.8897,9.6057,9.252,9.3528,9.1029,9.9586,13.9833,86.816,60.4479
2026-02-27,10.59,10.6,9.68,9.97,7595412,8370988.2024,19.8695,19.5771,1.0909,7.2295,9.2655,11.3015,9.8273,9.6941,9.7774,10.9561,10.172,14.8386,0.2044,0.2288,-0.0244,57.6821,0.71,7.6674,51.4571,8.0561,9.7464,9.2655,9.3615,9.1305,10.0457,13.7941,62.8498,28.1016
2026-03-02,9.76,10.29,9.68,10.21,4532459,11714605.4975,20.1874,19.1088,1.0566,7.2803,9.34,11.3997,9.8783,9.7433,9.8053,10.9268,10.1815,14.7369,0.2136,0.1905,0.0232,53.7482,-0.08,-0.7775,52.7721,8.2159,9.855,9.34,9.3788,9.1399,10.1386,13.6254,33.1758,10.9779
2026-03-03,9.8,9.85,8.86,9.27,6920762,10526191.8207,19.3712,18.4247,1.0775,7.3939,9.3915,11.3891,9.7972,9.6982,9.7708,10.8619,9.9537,14.6167,0.1435,0.0963,0.0472,47.2965,-0.34,-3.538,47.3608,8.3692,9.8457,9.3915,9.3503,9.1441,10.16,13.4872,13.0265,0.0
2026-03-04,9.47,9.47,8.96,9.04,6818745,5846660.9384,18.6134,17.6376,1.037,7.4527,9.4175,11.3823,9.6963,9.6355,9.7236,10.7904,9.7252,14.4941,0.0685,0.017,0.0515,40.4214,-0.32,-3.4188,46.1148,8.5165,9.8114,9.4175,9.3443,9.1605,10.1686,13.3667,3.6593,0.0
2026-03-05,9.08,9.26,8.25,8.58,8662607,2844767.4235,17.5254,17.08,1.0351,7.5158,9.4375,11.3592,9.5474,9.535,9.6498,10.7037,9.4389,14.3642,-0.0277,-0.0633,0.0357,40.0279,-0.98,-10.251,43.6418,12.05,9.7629,9.4375,9.329,9.1633,9.9586,13.2416,0.0,0.0
2026-03-06,8.28,8.42,7.97,8.01,7672523,-3465567.738,16.8275,16.7185,1.0047,7.7194,9.478,11.2366,9.3424,9.3897,9.544,10.5981,9.0817,14.2245,-0.1482,-0.1471,-0.0011,31.1569,-1.11,-12.1711,40.7273,12.012,9.6,9.478,9.2893,9.1459,9.4186,13.069,0.0,0.0
2026-03-09,7.88,8.0,7.6,7.98,6545305,2416921.5658,16.5732,16.5185,0.9619,7.715,9.477,11.239,9.1608,9.2555,9.4431,10.4954,8.8063,14.0873,-0.2433,-0.1938,-0.0495,31.7583,-1.0,-11.1359,40.5737,11.9312,9.4836,9.477,9.2287,9.1405,9.0086,12.8929,0.0,0.0
2026-03-10,8.04,8.34,7.9,8.05,5426095,688810.8372,15.8795,15.9861,0.9246,7.6055,9.445,11.2845,9.0127,9.1407,9.3533,10.3995,8.6172,13.9546,-0.3095,-0.208,-0.1015,36.1184,-2.0,-19.9005,41.1315,11.8014,9.39,9.445,9.19,9.1431,8.7343,12.6506,3.3557,10.0671
2026-03-11,8.23,8.79,8.12,8.68,10905739,7822640.1079,14.8245,15.3123,0.9114,7.5388,9.4088,11.2787,8.9676,9.0963,9.3095,10.3319,8.6317,13.8385,-0.3079,-0.1651,-0.1428,42.759,-3.115,-26.4207,46.005,11.6755,9.3268,9.4088,9.1595,9.1642,8.515,12.4279,36.689,100.0
2026-03-12,8.4,8.46,7.89,8.1,6200894,6190825.8974,13.9771,14.5109,0.9024,7.3841,9.3378,11.2914,8.852,9.0014,9.2315,10.2444,8.4987,13.7124,-0.3491,-0.165,-0.1841,42.7389,-2.75,-25.3456,42.5176,11.5534,9.2539,9.3378,9.0975,9.1758,8.3479,12.2136,48.6195,35.7913
2026-03-13,8.3,8.69,7.92,7.96,5748701,968149.8255,13.0666,14.5167,0.8925,7.2287,9.2728,11.3168,8.733,8.9023,9.1494,10.1548,8.3641,13.586,-0.3885,-0.1636,-0.225,46.7027,-2.01,-20.1605,41.689,11.4349,9.1811,9.2728,9.0395,9.1732,8.1936,12.0108,52.1087,20.5348
2026-03-16,8.11,8.37,7.92,8.09,4652435,-142350.7814,12.2143,15.0136,0.8607,7.1127,9.1628,11.2128,8.6473,8.8249,9.0811,10.0738,8.2955,13.4652,-0.4046,-0.1437,-0.2609,38.2368,-2.12,-20.764,42.8037,11.32,9.0411,9.1628,9.0185,9.175,8.1236,11.7902,30.2127,34.3119
2026-03-17,8.07,8.23,7.82,7.86,6196637,-5129887.8789,11.406,15.4666,0.8285,6.9606,9.0753,11.1899,8.5423,8.733,9.0023,9.987,8.1867,13.342,-0.431,-0.1361,-0.2949,21.5239,-1.41,-15.2104,41.2994,11.2086,8.7604,9.0753,9.0058,9.1558,8.1021,11.5817,18.2822,0.0
2026-03-18,7.74,7.79,7.39,7.46,7339594,-9900623.9789,11.2581,15.5638,0.8029,6.7574,8.9803,11.2031,8.398,8.6118,8.9028,9.8879,8.005,13.2127,-0.4786,-0.147,-0.3317,22.5681,-1.58,-17.4779,38.749,11.1005,8.5182,8.9803,8.9705,9.1314,8.0279,11.3707,11.4373,0.0
2026-03-19,7.3,7.91,7.2,7.87,7748746,-3024976.1198,11.373,15.7802,0.7963,6.6393,8.8958,11.1522,8.3276,8.5411,8.8362,9.8088,7.9712,13.0953,-0.4778,-0.1169,-0.3609,30.4905,-0.71,-8.2751,42.6579,10.952,8.3682,8.8958,8.9602,9.0988,8.0021,11.1733,32.1347,96.4041
2026-03-20,7.8,7.9,7.17,7.2,8218567,-10572639.6912,11.5205,15.4459,0.7919,6.4291,8.7998,11.1704,8.1773,8.4134,8.7306,9.7065,7.7784,12.9657,-0.5251,-0.1314,-0.3937,29.9125,-0.81,-10.1124,38.3507,10.7644,8.1532,8.7998,8.9602,9.072,7.7914,10.9827,32.1347,0.0
2026-03-23,7.28,7.4,6.8,7.23,10385348,-6072322.2245,12.1542,15.3838,0.7782,6.2474,8.7123,11.1771,8.051,8.3007,8.6338,9.6093,7.6413,12.8397,-0.5539,-0.1281,-0.4258,29.5623,-0.75,-9.3985,38.6494,10.5488,8.0075,8.7123,8.9345,9.04,7.6671,10.7818,34.4464,6.9351
2026-03-24,7.14,7.72,7.0,7.46,6866248,-4165031.1134,12.144,14.8347,0.774,6.1406,8.5828,11.0249,7.9722,8.2206,8.5581,9.5251,7.596,12.7215,-0.5517,-0.1007,-0.4509,36.2416,-0.59,-7.3292,41.0093,10.2864,7.8946,8.5828,8.8935,9.0056,7.5957,10.6213,22.8865,61.7245
2026-03-25,7.59,7.7,6.64,6.66,10499554,-14268375.5285,12.6234,14.7255,0.7945,6.2326,8.3263,10.4199,7.7972,8.072,8.4356,9.4127,7.362,12.5882,-0.6075,-0.1253,-0.4823,36.3238,-2.015,-23.2277,35.8447,10.0423,7.7575,8.3263,8.8022,8.9314,7.3914,10.4535,22.8865,0.0
2026-03-26,6.62,6.64,6.03,6.08,13872056,-25847529.7103,13.789,15.1811,0.7827,6.1152,8.0878,10.0603,7.5682,7.8823,8.2836,9.282,7.0415,12.4452,-0.6906,-0.1667,-0.5239,35.2668,-2.02,-24.9383,32.6356,9.7701,7.6196,8.0878,8.6875,8.8468,7.1371,10.3266,20.5748,0.0
2026-03-27,6.0,6.25,5.93,6.18,9679363,-20408188.0495,14.9798,15.4297,0.7496,5.9575,7.8983,9.839,7.3831,7.7202,8.1479,9.1604,6.8261,12.3075,-0.7399,-0.1728,-0.5671,34.9409,-1.78,-22.3618,33.7371,9.4335,7.4911,7.8983,8.5848,8.7762,6.9543,10.1921,4.3847,13.1541
2026-03-30,4.95,5.63,4.63,5.36,45800241,659922.8105,17.234,16.0293,0.8068,5.719,7.6558,9.5925,7.1134,7.4954,7.9681,9.0113,6.4596,12.1548,-0.8354,-0.2147,-0.6208,24.1438,-2.73,-33.7454,29.4804,9.0832,7.2989,7.6558,8.4205,8.6896,6.5957,10.0477,4.3847,0.0
2026-03-31,5.4,5.98,5.31,5.84,23593646,14117039.4179,18.661,16.3191,0.7974,5.5422,7.4843,9.4263,6.9436,7.3377,7.8308,8.887,6.3047,12.016,-0.8625,-0.1934,-0.6691,27.08,-2.02,-25.6997,34.6762,8.5934,7.0964,7.4843,8.2948,8.6039,6.4014,9.9086,31.598,81.64
2026-04-01,5.88,5.91,5.22,5.37,11554267,7499457.9251,20.0599,16.5633,0.7895,5.289,7.3008,9.3125,6.7338,7.1503,7.672,8.749,6.071,11.87,-0.9114,-0.1938,-0.7176,26.7568,-2.09,-28.0161,32.1763,8.1574,6.9014,7.3008,8.1618,8.5269,6.1357,9.7804,44.5088,51.8865
2026-04-02,5.09,5.67,5.03,5.36,9160155,7642585.347,21.5266,16.8705,0.7788,5.0484,7.1395,9.2306,6.55,6.9793,7.5225,8.6159,5.892,11.7268,-0.9405,-0.1783,-0.7622,22.4016,-2.515,-31.9568,32.0968,7.7694,6.7154,7.1395,8.0217,8.4532,5.835,9.6687,61.2941,50.3558
2026-04-06,5.37,5.62,5.06,5.13,12069901,-1436543.7238,22.8886,17.1473,0.7635,4.7715,6.9955,9.2195,6.3606,6.8032,7.3682,8.4792,5.7015,11.5818,-0.9705,-0.1667,-0.8038,21.8846,-2.07,-28.75,30.8644,7.424,6.5039,6.9955,7.8887,8.3718,5.6164,9.5663,42.9601,26.6381
2026-04-07,5.04,5.06,4.86,4.94,13798113,-4028067.4852,24.3384,17.7983,0.7283,4.4973,6.8435,9.1897,6.1712,6.6258,7.2115,8.3404,5.5111,11.4358,-0.9981,-0.1554,-0.8427,21.5202,-2.29,-31.6736,29.8231,7.1167,6.2954,6.8435,7.754,8.2746,5.4536,9.4606,25.6646,0.0
2026-04-08,5.2,5.22,4.77,4.8,17054399,-18808546.6186,25.3075,18.3402,0.7084,4.2431,6.681,9.1189,5.9884,6.4519,7.0559,8.2016,5.3334,11.29,-1.0196,-0.1415,-0.8781,20.991,-2.66,-35.6568,29.0455,6.8432,6.1054,6.681,7.579,8.1864,5.2564,9.3572,8.8794,0.0
2026-04-09,4.69,4.84,4.47,4.82,16347144,-4228661.4294,26.5094,19.015,0.6842,4.1025,6.4883,8.874,5.8326,6.2965,6.9117,8.069,5.205,11.1478,-1.0231,-0.1161,-0.9071,15.6662,-1.84,-27.6276,29.329,6.5997,5.8875,6.4883,7.3467,8.091,5.1793,9.2351,3.0969,9.2908
2026-04-10,4.8,4.99,4.66,4.87,7902999,-2161723.2294,27.2663,19.7103,0.6586,3.962,6.3268,8.6915,5.7043,6.1606,6.78,7.9435,5.1213,11.0098,-1.0103,-0.0826,-0.9277,19.2676,-1.21,-19.9013,30.0811,6.3441,5.7211,6.3268,7.1473,7.9892,5.0407,9.1059,22.075,56.9342
2026-04-13,4.81,5.13,4.73,5.12,8131862,5563545.6706,27.6327,19.8883,0.6401,3.8893,6.1848,8.4802,5.6264,6.0615,6.6729,7.8328,5.1209,10.8804,-0.9688,-0.0328,-0.9359,23.4413,-1.06,-17.1521,33.8706,6.1192,5.5704,6.1848,6.9857,7.8976,5.005,8.9801,55.4083,100.0
2026-04-14,5.34,5.63,5.23,5.28,14482830,-5298576.8294,26.8693,19.7464,0.6308,3.893,6.0443,8.1955,5.5802,5.9871,6.583,7.7327,5.1607,10.7573,-0.9125,0.0188,-0.9312,25.2411,-0.08,-1.4925,36.2519,5.9213,5.4146,6.0443,6.8213,7.8288,4.9943,8.8695,85.6447,100.0
