date,open,high,low,close,volume,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_10_ema,ema_14_ema,ema_200_ema,ema_20_ema,ema_50_ema,ema_7_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_10_sma,sma_14_sma,sma_200_sma,sma_20_sma,sma_50_sma,sma_7_sma
2013-03-06,51.01,51.12,50.34,37.15,879000,18.2912,15.9977,0.7459,34.759,36.0571,37.3551,36.6409,36.423,34.3154,36.1697,35.5454,36.8436,0.5508,0.1328,0.418,68.84,1.4573,4.0827,65.225,36.2558,36.4803,36.2615,34.7028,36.0571,35.0967,36.8098
2013-03-07,50.54,50.54,49.6,36.98,2164600,17.8464,15.7951,0.7446,34.7952,36.1295,37.4639,36.7031,36.4977,34.342,36.2471,35.6017,36.8784,0.5464,0.1028,0.4437,63.7388,1.471,4.1424,62.5546,37.5656,36.6274,36.3582,34.7288,36.1295,35.1701,36.9708
2013-03-08,50.48,50.78,48.68,37.16,4070200,16.9049,15.451,0.8016,34.8788,36.2239,37.569,36.786,36.5859,34.37,36.334,35.6628,36.9486,0.5509,0.0858,0.4651,49.0712,1.3916,3.8906,64.2016,37.5542,36.7665,36.4842,34.7572,36.2239,35.2494,37.0465
2013-03-11,46.44,47.5,45.0,33.13,13946000,18.6959,16.5615,1.038,34.1936,36.0938,37.9939,36.1208,36.1247,34.3576,36.0286,35.5634,35.9933,0.2265,-0.1909,0.4174,26.6982,-2.7278,-7.6079,30.8137,37.5181,36.4938,36.2691,34.7613,36.0938,35.2568,36.5597
2013-03-12,46.37,47.61,46.36,34.75,6640300,20.2328,17.0809,1.095,34.0574,36.0425,38.0277,35.8716,35.9415,34.3615,35.9068,35.5315,35.6826,0.0992,-0.2545,0.3537,36.2814,-1.1049,-3.0814,43.5421,37.384,36.3833,36.2016,34.7742,36.0425,35.2937,36.2505
2013-03-13,47.6,47.95,46.93,34.65,433770,21.2616,17.364,1.0703,33.9069,35.9825,38.0581,35.6491,35.769,34.3644,35.7869,35.4968,35.4238,-0.0099,-0.2909,0.281,38.0001,-1.9822,-5.4115,43.0023,37.2539,36.1851,36.1399,34.7832,35.9825,35.3283,35.8786
2013-03-14,47.31,47.74,47.2,34.9,317804,22.217,18.1154,1.0232,33.8507,35.9613,38.0718,35.5124,35.6527,34.3697,35.7022,35.4733,35.2922,-0.0753,-0.285,0.2098,37.3219,-1.6375,-4.4821,44.7921,37.1277,36.0213,36.0777,34.7927,35.9613,35.3615,35.5309
2013-03-15,47.55,47.74,46.97,34.52,1953800,23.2453,18.6325,0.9905,33.7061,35.9056,38.1052,35.3311,35.5011,34.3711,35.5891,35.4358,35.098,-0.1561,-0.2927,0.1366,31.8618,-2.3994,-6.4998,42.5894,37.0052,35.7814,35.982,34.8024,35.9056,35.3827,35.1543
2013-03-18,46.74,47.9,46.65,34.74,1931400,24.3966,19.6047,0.9854,33.6243,35.8727,38.121,35.2228,35.399,34.3748,35.5079,35.4083,35.0074,-0.2001,-0.2694,0.0692,36.5741,-2.5152,-6.752,44.2915,36.8865,35.5299,35.902,34.8116,35.8727,35.391,34.8332
2013-03-19,47.24,47.67,46.97,34.69,1412600,25.4656,20.6649,0.9517,33.4983,35.8002,38.1022,35.1262,35.3047,34.3779,35.4301,35.3802,34.9284,-0.2358,-0.2441,0.0082,37.1569,-2.6396,-7.0708,44.0104,36.7713,35.2659,35.7636,34.824,35.8002,35.3838,34.4807
2013-03-20,47.45,47.96,47.34,35.07,1214600,26.0243,21.0124,0.9215,33.4457,35.7692,38.0926,35.1167,35.2739,34.3848,35.3962,35.3682,34.9647,-0.2306,-0.1911,-0.0395,36.8766,-2.0783,-5.594,47.1407,36.6595,35.0581,35.6592,34.8375,35.7692,35.3868,34.7588
2013-03-21,47.47,47.83,46.98,34.54,1459200,26.8055,21.6953,0.9003,33.3374,35.7205,38.1036,35.0113,35.1757,34.3864,35.3144,35.3356,34.8579,-0.2667,-0.1817,-0.085,36.7417,-2.4455,-6.6124,43.4667,36.5511,34.8135,35.4894,34.8549,35.7205,35.3844,34.7283
2013-03-22,47.46,48.36,47.35,34.97,1741400,26.7453,22.1075,0.9057,33.2754,35.6806,38.0858,35.0039,35.1483,34.3922,35.2816,35.3213,34.8861,-0.2574,-0.1379,-0.1195,37.8085,-2.1884,-5.8893,47.0581,36.446,34.5947,35.3265,34.874,35.6806,35.4056,34.7745
2013-03-25,47.79,47.85,47.0,34.52,1549500,26.9751,22.6331,0.8856,33.1586,35.614,38.0694,34.9164,35.0649,34.3935,35.2094,35.29,34.7952,-0.2829,-0.1307,-0.1521,34.4732,1.3953,4.2119,43.9495,36.344,34.7342,35.1259,34.8878,35.614,35.4039,34.721
2013-03-26,47.15,47.38,47.02,34.74,1644300,27.1885,22.5175,0.8418,33.0771,35.5584,38.0397,34.8849,35.022,34.3969,35.1649,35.2685,34.7822,-0.282,-0.1039,-0.1781,33.876,-0.0073,-0.0211,45.8442,36.2451,34.7335,34.9539,34.8971,35.5584,35.4081,34.7535
2013-03-27,47.1,47.35,46.61,34.6,1303200,27.7288,22.3169,0.8204,32.9927,35.4567,37.9207,34.8324,34.9652,34.3989,35.1108,35.2422,34.7357,-0.2899,-0.0894,-0.2005,34.7356,-0.0514,-0.1484,44.7579,36.1491,34.7283,34.7834,34.9084,35.4567,35.4196,34.7336
2013-03-28,47.1,47.36,46.95,34.74,1290200,28.2132,23.4545,0.7834,32.9356,35.3667,37.7978,34.8148,34.9346,34.4023,35.0751,35.2223,34.7357,-0.2816,-0.0649,-0.2167,41.1516,-0.1616,-0.463,46.0654,36.0561,34.7122,34.6103,34.9177,35.3667,35.4086,34.7399
2013-04-01,47.26,47.27,46.96,34.63,881900,28.6629,24.4479,0.7452,32.9095,35.2523,37.595,34.7804,34.8934,34.4045,35.0322,35.1989,34.7081,-0.2807,-0.0512,-0.2295,63.0588,0.1102,0.3191,45.1567,35.9658,34.7232,34.7173,34.9304,35.2523,35.3935,34.6759
2013-04-02,47.22,47.47,47.01,34.69,1118700,28.697,24.9793,0.7161,32.9594,35.1243,37.2893,34.7643,34.8665,34.4074,34.9998,35.179,34.704,-0.2715,-0.0336,-0.2379,51.943,-0.0441,-0.1268,45.847,35.8782,34.7188,34.7131,34.9405,35.1243,35.3815,34.6979
2013-04-03,47.21,47.49,46.26,33.99,1286800,29.4314,25.8242,0.7295,32.9935,34.9575,36.9214,34.6242,34.7502,34.4032,34.904,35.1325,34.5265,-0.3169,-0.0632,-0.2537,47.3957,-0.6977,-2.011,40.1088,35.7933,34.649,34.6664,34.9526,34.9575,35.3554,34.5584
2013-04-04,46.3,46.58,46.08,34.05,1439500,30.2643,26.7548,0.7036,33.0805,34.8021,36.5237,34.519,34.6562,34.3997,34.8222,35.0899,34.4062,-0.3447,-0.0728,-0.2719,43.2532,-1.0281,-2.9313,40.6978,35.7109,34.5462,34.6056,34.9632,34.8021,35.3334,34.4902
2013-04-05,45.81,46.49,45.44,34.1,1196400,31.5306,27.9636,0.7084,33.2343,34.6582,36.0821,34.4435,34.5826,34.3967,34.7538,35.0512,34.3307,-0.3579,-0.0688,-0.2891,45.0021,-0.4333,-1.2545,41.407,35.6309,34.5029,34.5762,34.9743,34.6582,35.3131,34.3989
2013-04-08,46.27,46.84,46.13,34.3,1289000,32.0243,28.7449,0.6951,33.666,34.515,35.364,34.4165,34.5442,34.3957,34.7101,35.0216,34.3218,-0.3489,-0.0479,-0.3011,43.0594,-0.6756,-1.932,43.7608,35.5534,34.4353,34.5447,34.9833,34.515,35.2984,34.3559
2013-04-09,46.71,46.97,46.28,34.3,988000,32.2339,29.1291,0.6816,33.9973,34.5734,35.1494,34.3945,34.511,34.3947,34.6706,34.9931,34.3151,-0.3379,-0.0295,-0.3084,41.6968,-0.2277,-0.6594,43.7608,35.4782,34.4126,34.5164,34.9883,34.5734,35.2709,34.293
2013-04-10,46.73,47.59,46.63,34.94,1184500,31.3254,29.0655,0.6833,33.9894,34.5829,35.1765,34.4939,34.5684,34.4002,34.6964,34.9911,34.4716,-0.2739,0.0276,-0.3015,41.5663,0.1983,0.5707,51.4215,35.4053,34.4324,34.507,34.9939,34.5829,35.2652,34.3381
2013-04-11,47.62,48.92,47.58,35.22,1808800,29.4789,28.1121,0.7048,33.9563,34.6116,35.2669,34.626,34.6553,34.4083,34.7463,35.0,34.6588,-0.1983,0.0826,-0.2809,50.5894,0.6242,1.8043,54.3154,33.0466,34.4948,34.5558,35.0027,34.6116,35.2725,34.4136
2013-04-12,47.87,49.06,47.84,36.02,2197600,27.9207,27.4479,0.7184,33.7746,34.6677,35.5609,34.8796,34.8374,34.4244,34.8677,35.0401,34.9993,-0.073,0.1663,-0.2393,51.8834,1.2851,3.6998,61.4156,33.0754,34.6233,34.6308,35.0173,34.6677,35.2992,34.7032
2013-04-15,48.62,49.34,47.99,35.28,2472500,26.787,26.9878,0.7379,33.7775,34.7059,35.6344,34.9522,34.8963,34.4329,34.9069,35.0495,35.0693,-0.0332,0.1649,-0.1981,49.3474,0.6536,1.8876,53.1696,33.1345,34.6887,34.6848,35.0318,34.7059,35.3093,34.8794
2013-04-16,48.34,48.5,47.88,35.6,960500,25.5767,26.6527,0.7177,33.7418,34.7493,35.7567,35.0704,34.9904,34.4445,34.9731,35.0711,35.2025,0.0242,0.1778,-0.1536,51.0243,0.9106,2.6249,55.9447,33.2274,34.7797,34.7462,35.0456,34.7493,35.3213,35.0934
2013-04-17,48.17,48.28,47.14,34.96,1196400,24.0267,26.1199,0.7368,33.7515,34.7625,35.7735,35.0496,34.9858,34.4496,34.9715,35.0666,35.1409,0.0173,0.1367,-0.1195,51.2606,0.962,2.83,49.6124,33.3176,34.8759,34.7719,35.0577,34.7625,35.3365,35.1878
2013-04-18,47.77,47.94,46.72,34.48,1115300,23.0744,25.8687,0.7481,33.7251,34.7327,35.7404,34.9458,34.9182,34.4499,34.9245,35.0436,34.9753,-0.0264,0.0745,-0.1008,45.0218,0.4333,1.2726,45.5145,33.4051,34.9193,34.7535,35.066,34.7327,35.3275,35.2141
2013-04-19,47.3,47.38,46.82,34.52,1751900,22.1902,25.4436,0.7241,33.7231,34.7316,35.7402,34.8675,34.8645,34.4505,34.8856,35.0228,34.8603,-0.0574,0.0348,-0.0921,43.0821,0.4112,1.2059,45.8847,33.49,34.9604,34.7456,35.0715,34.7316,35.3072,35.1532
2013-04-22,47.14,47.22,46.45,34.54,1362000,21.8002,25.6158,0.7127,33.7049,34.7103,35.7158,34.8088,34.8219,34.4515,34.8531,35.0041,34.7814,-0.0786,0.0108,-0.0894,37.0836,0.2497,0.7281,46.1997,33.5723,34.9854,34.7352,35.0736,34.7103,35.2926,35.0567
2013-04-23,47.35,47.83,47.08,34.71,1239300,20.5448,25.4046,0.7033,33.7181,34.7199,35.7216,34.7915,34.8074,34.4541,34.8398,34.9927,34.7645,-0.0809,0.0068,-0.0877,43.2602,0.4186,1.2206,48.0715,33.6521,35.0272,34.7866,35.074,34.7199,35.2723,34.87
2013-04-24,47.33,47.66,46.67,34.52,1029200,19.8714,25.701,0.705,33.7029,34.7085,35.7141,34.7413,34.7685,34.4547,34.8089,34.974,34.7022,-0.0976,-0.0079,-0.0897,44.0981,-0.4259,-1.219,46.0462,33.7296,34.9846,34.8201,35.0721,34.7085,35.2471,34.7609
2013-04-25,47.34,48.02,47.31,35.11,1646000,18.7405,25.3824,0.7081,33.7152,34.7342,35.7532,34.8084,34.814,34.4612,34.8376,34.9793,34.8042,-0.0622,0.0221,-0.0842,51.1762,-0.1102,-0.3128,52.5103,33.8047,34.9736,34.892,35.0743,34.7342,35.2324,34.6906
2013-04-26,47.6,47.8,47.3,34.96,1207300,17.7034,24.9686,0.6843,33.7216,34.7452,35.7688,34.8352,34.833,34.4661,34.8489,34.9784,34.8422,-0.0459,0.0306,-0.0766,45.0722,-1.0648,-2.9562,50.8106,33.8776,34.8671,34.9392,35.0771,34.7452,35.225,34.6906
2013-04-29,48.06,48.43,47.84,35.28,1439800,16.9883,24.1568,0.6789,33.7302,34.7779,35.8256,34.9159,34.8925,34.4742,34.8899,34.9902,34.9514,-0.007,0.0557,-0.0626,46.3646,0.0,0.0,54.1586,33.9483,34.8671,35.0095,35.0824,34.7779,35.218,34.8049
2013-04-30,47.81,48.37,47.63,35.32,1299000,16.021,22.75,0.6693,33.7364,34.8095,35.8826,34.99,34.9499,34.4827,34.9311,35.0033,35.0443,0.0272,0.0719,-0.0447,40.4156,-0.2791,-0.7838,54.6123,34.0168,34.8392,35.0368,35.09,34.8095,35.2166,34.9203
2013-05-01,47.88,48.47,47.74,35.11,1601000,15.2595,21.5901,0.6598,33.8533,34.8653,35.8773,35.0118,34.9713,34.4889,34.9482,35.0075,35.0608,0.0366,0.0651,-0.0284,31.9573,0.1542,0.4412,51.9369,34.0833,34.8546,35.0289,35.0997,34.8653,35.196,35.0011
2013-05-02,47.8,48.95,47.8,35.73,1304900,15.1804,20.9837,0.673,33.9444,34.9494,35.9544,35.1419,35.072,34.5012,35.0224,35.0357,35.2274,0.0928,0.097,-0.0042,28.7866,1.2484,3.6209,58.308,34.1479,34.9795,35.0079,35.1106,34.9494,35.1967,35.1459
2013-05-03,49.18,50.16,49.14,36.54,1426300,16.3419,20.9593,0.7041,33.9245,35.0713,36.218,35.3965,35.2681,34.5215,35.1671,35.0948,35.5561,0.2008,0.164,0.0368,38.3516,2.0269,5.8723,64.9246,34.2104,35.1822,35.0981,35.1262,35.0713,35.2173,35.4354
2013-05-06,49.69,50.04,49.36,36.67,853200,17.4205,20.7236,0.6895,33.905,35.1903,36.4755,35.6288,35.4556,34.543,35.3107,35.1567,35.8357,0.2937,0.2055,0.0882,43.3239,2.1297,6.165,65.8705,34.3155,35.3951,35.1747,35.1418,35.1903,35.2354,35.6589
2013-05-07,50.06,51.14,49.96,37.52,1238700,19.2798,21.1771,0.7032,33.7791,35.3514,36.9238,35.9725,35.7307,34.5726,35.521,35.2493,36.2565,0.4305,0.2738,0.1567,50.1013,2.8053,8.0812,71.212,34.4163,35.6757,35.3578,35.159,35.3514,35.2687,36.025
2013-05-08,51.06,51.55,50.84,37.85,1196000,21.2715,21.7309,0.6902,33.5989,35.4969,37.3948,36.3137,36.0132,34.6052,35.7427,35.3513,36.6547,0.5591,0.322,0.2372,56.4426,3.334,9.6596,72.9932,34.5733,36.0091,35.5986,35.1792,35.4969,35.3086,36.3922
2013-05-09,51.58,51.84,51.18,37.63,1155500,23.3009,22.5505,0.6755,33.5106,35.6173,37.7239,36.5529,36.2286,34.6353,35.9224,35.4406,36.8983,0.636,0.319,0.3169,64.7118,2.5189,7.1742,69.8886,34.7703,36.261,35.821,35.2021,35.6173,35.3286,36.7216
2013-05-10,51.07,52.42,50.59,38.41,1499500,24.1745,22.3597,0.7232,33.3052,35.737,38.1687,36.8914,36.5201,34.6729,36.1598,35.5573,37.2774,0.7516,0.3477,0.4039,72.4388,3.4589,9.895,74.117,35.0012,36.6068,36.0974,35.2328,35.737,35.3662,37.1937
2013-05-13,52.43,52.5,51.92,38.26,1220600,25.0485,22.46,0.702,33.2297,35.8861,38.5425,37.1404,36.7522,34.7086,36.3598,35.6633,37.5232,0.8213,0.334,0.4873,72.5913,2.9815,8.4513,71.9806,35.2808,36.905,36.3508,35.2602,35.8861,35.3931,37.5557
2013-05-14,52.13,52.53,52.01,38.58,991600,25.8849,22.3127,0.6791,33.1366,36.0348,38.933,37.4015,36.9954,34.7471,36.571,35.7775,37.7865,0.8918,0.3235,0.5682,78.0958,3.2533,9.21,73.6551,35.5754,37.2303,36.6408,35.2903,36.0348,35.4196,37.8463
2013-05-15,52.31,53.1,52.24,38.91,943200,27.1161,22.4097,0.6757,33.1242,36.2323,39.3404,37.6752,37.2503,34.7885,36.7934,35.9002,38.0666,0.9632,0.3159,0.6472,77.371,3.7967,10.8136,75.3176,35.8755,37.61,36.912,35.3171,36.2323,35.4511,38.1652
2013-05-16,52.96,53.0,52.12,38.44,874600,28.0314,22.5098,0.6736,33.2895,36.4306,39.5717,37.815,37.4095,34.8248,36.9506,36.0,38.161,0.9712,0.2592,0.712,78.4102,2.7172,7.6053,68.7744,36.2187,37.8817,37.1612,35.3362,36.4306,35.4769,38.2974
2013-05-17,52.43,52.58,51.95,38.26,1053500,28.5523,22.2866,0.6586,33.5094,36.6179,39.7263,37.896,37.523,34.859,37.0754,36.0887,38.1859,0.9518,0.1918,0.76,71.5235,1.7184,4.7026,66.3124,36.5241,38.0536,37.3742,35.3558,36.6179,35.5025,38.3561
2013-05-20,52.18,52.37,51.22,38.34,2074200,27.7591,21.5093,0.6719,33.7658,36.8077,39.8496,37.977,37.6321,34.8937,37.196,36.177,38.2248,0.9322,0.1378,0.7944,67.8758,1.667,4.5455,66.8743,36.7959,38.2203,37.5898,35.3764,36.8077,35.5262,38.4579
2013-05-21,52.12,54.25,51.49,38.74,2767600,28.6036,21.892,0.7686,34.0157,37.0089,40.0021,38.1154,37.7796,34.9319,37.3428,36.2774,38.3531,0.9379,0.1148,0.8231,78.2236,1.2191,3.2492,69.5586,37.0378,38.3422,37.8489,35.3999,37.0089,35.6384,38.504
2013-05-22,52.06,53.11,51.82,38.22,2603600,29.3879,22.8649,0.7814,34.3884,37.1943,40.0003,38.1351,37.8388,34.9647,37.4268,36.3538,38.3208,0.8906,0.054,0.8366,66.5518,0.3745,0.9895,62.4896,37.374,38.3796,38.0272,35.4185,37.1943,35.7078,38.4988
2013-05-23,51.27,52.79,51.15,38.52,1518500,29.1214,23.2709,0.8116,34.6742,37.3647,40.0552,38.2047,37.9293,35.0,37.5306,36.4386,38.37,0.8669,0.0242,0.8427,59.2023,0.8886,2.3614,64.6974,39.8395,38.4685,38.1683,35.4326,37.3647,35.7852,38.4904
2013-05-24,51.76,51.9,51.02,37.95,919500,28.6906,23.9852,0.8287,35.0533,37.5145,39.9757,38.1588,37.9324,35.0294,37.5708,36.498,38.2656,0.7933,-0.0395,0.8328,54.8566,-0.4627,-1.2044,57.6616,39.8168,38.4222,38.2596,35.4449,37.5145,35.8463,38.354
2013-05-28,52.27,52.55,51.57,37.9,1099400,28.8349,25.0532,0.8209,35.4052,37.6456,39.886,38.1119,37.9282,35.058,37.6022,36.553,38.1744,0.7225,-0.0883,0.8107,54.6058,-0.3598,-0.9405,57.0541,39.7698,38.3862,38.2869,35.456,37.6456,35.914,38.2764
2013-05-29,51.26,52.05,51.11,38.16,948400,28.3134,25.8071,0.8115,35.8093,37.7873,39.7654,38.1202,37.9588,35.0888,37.6551,36.6159,38.1702,0.6793,-0.1052,0.7844,49.2816,-0.4186,-1.0851,59.3595,39.7237,38.3444,38.3089,35.4685,37.7873,35.9825,38.2617
2013-05-30,51.96,52.5,51.81,38.4,1428000,28.2151,26.1948,0.7898,36.3879,37.9518,39.5158,38.1711,38.0176,35.1218,37.7261,36.6859,38.2277,0.657,-0.1019,0.7589,50.0183,-0.5067,-1.3024,61.4601,39.6786,38.2937,38.364,35.4835,37.9518,36.0567,38.2701
2013-05-31,52.14,52.85,51.92,38.44,1316600,28.4084,26.7285,0.7821,36.8916,38.0873,39.2831,38.2195,38.0735,35.1548,37.7938,36.7546,38.28,0.635,-0.0991,0.7342,49.598,-0.0073,-0.0191,61.7824,39.6344,38.293,38.3656,35.5003,38.0873,36.1239,38.2271
2013-06-03,52.34,52.54,51.84,38.47,1058300,28.4641,27.1745,0.763,37.2119,38.1835,39.1551,38.2643,38.1259,35.1877,37.8578,36.8217,38.3266,0.6129,-0.097,0.7099,43.7863,0.2056,0.5374,62.0558,39.5911,38.3135,38.3802,35.5167,38.1835,36.2025,38.2617
2013-06-04,52.29,52.81,52.2,38.51,1207900,28.7481,27.9321,0.7405,37.5853,38.2753,38.9654,38.3091,38.1772,35.2208,37.92,36.8879,38.3725,0.5921,-0.0943,0.6863,44.4092,0.1689,0.4405,62.4893,39.5486,38.3304,38.3755,35.54,38.2753,36.2733,38.2606
2013-06-05,52.2,52.35,51.24,37.98,1974200,27.7556,27.8935,0.746,37.684,38.2983,38.9125,38.2488,38.1506,35.2482,37.9255,36.9307,38.2739,0.5266,-0.1278,0.6544,37.6894,-0.7601,-1.9621,54.4018,39.507,38.2544,38.3092,35.5564,38.2983,36.3424,38.2643
2013-06-06,51.55,51.61,50.94,37.99,1098600,26.4324,27.4923,0.7279,37.7081,38.3051,38.9021,38.2009,38.1286,35.2754,37.9312,36.972,38.2017,0.4698,-0.1477,0.6175,37.3232,-0.2387,-0.6244,54.4895,39.4662,38.2305,38.2764,35.5696,38.3051,36.4072,38.2764
2013-06-07,51.68,52.24,51.41,38.41,874300,25.8498,26.8045,0.7196,37.8332,38.3442,38.8553,38.2393,38.1664,35.3067,37.977,37.0285,38.2544,0.4541,-0.1307,0.5848,41.8264,-0.1054,-0.2737,59.3707,39.4262,38.22,38.2872,35.584,38.3442,36.4836,38.3127
2013-06-10,52.39,52.68,51.86,38.46,874300,25.7159,27.1598,0.7113,37.8338,38.3463,38.8589,38.2788,38.2051,35.338,38.0227,37.0845,38.3049,0.4401,-0.1158,0.5558,48.804,0.5042,1.3285,59.8504,39.387,38.2704,38.2954,35.6029,38.3463,36.558,38.3208
2013-06-11,51.82,52.02,51.29,37.93,788800,24.8065,27.0972,0.7104,37.7876,38.33,38.8724,38.2161,38.1689,35.3638,38.0142,37.1178,38.2121,0.3824,-0.1388,0.5212,38.5269,0.0329,0.0869,52.0225,39.3486,38.2737,38.238,35.6197,38.33,36.6241,38.2489
2013-06-12,51.96,52.1,50.61,37.32,992300,23.1369,26.1291,0.738,37.5799,38.2669,38.954,38.0523,38.0551,35.3832,37.9476,37.1255,37.9879,0.2835,-0.1901,0.4736,42.4577,-0.8425,-2.2078,44.5917,39.311,38.1895,38.1731,35.6328,38.2669,36.6766,38.0845
2013-06-13,50.65,51.29,50.2,37.73,1317800,21.833,25.2618,0.7426,37.5503,38.2083,38.8663,37.9946,38.0124,35.4066,37.9274,37.1494,37.9247,0.2363,-0.1899,0.4262,43.0701,-0.6652,-1.7323,49.8287,39.2494,38.1229,38.1172,35.6512,38.2083,36.7514,37.9737
2013-06-14,51.28,51.84,51.03,37.73,845800,20.5429,24.6889,0.7322,37.4934,38.1729,38.8523,37.9474,37.9754,35.4298,37.9091,37.1724,37.8773,0.1966,-0.1836,0.3803,48.576,-0.7019,-1.8261,49.8287,39.1576,38.0528,38.1017,35.6688,38.1729,36.8252,37.939
2013-06-17,51.66,51.8,51.13,37.96,807600,19.345,23.8292,0.7151,37.4739,38.158,38.8421,37.9503,37.9738,35.455,37.9142,37.2034,37.8987,0.1815,-0.159,0.3405,47.5945,-0.5031,-1.3078,52.6514,39.0695,38.0024,38.1061,35.6876,38.158,36.9024,37.9359
2013-06-18,51.59,52.04,51.43,38.27,541700,18.5082,23.3616,0.6961,37.4734,38.1542,38.835,38.0075,38.0126,35.483,37.9476,37.2451,37.9903,0.1916,-0.1191,0.3107,52.4474,-0.2453,-0.637,56.1642,38.9849,37.9779,38.1138,35.7077,38.1542,36.9818,37.9148
2013-06-19,52.01,52.65,51.71,38.08,705200,18.3835,23.396,0.6958,37.4952,38.1213,38.7475,38.0209,38.0217,35.5088,37.9603,37.2778,38.013,0.1827,-0.1024,0.2851,50.0437,0.1031,0.2714,53.5551,38.9037,37.9882,38.091,35.7255,38.1213,37.0575,37.8612
2013-06-20,51.21,51.24,50.23,37.04,931700,17.5854,23.0247,0.725,37.2799,38.0619,38.8439,37.8417,37.8903,35.524,37.8723,37.2683,37.7686,0.0903,-0.1559,0.2462,42.0347,-0.9496,-2.5,41.7045,38.8257,37.8933,37.9909,35.7374,38.0619,37.0994,37.7329
2013-06-21,50.43,50.64,49.64,36.98,2232200,17.3811,23.0646,0.7258,37.1007,37.9849,38.869,37.6845,37.7685,35.5385,37.787,37.2569,37.5707,0.0121,-0.1872,0.1994,38.974,-1.4355,-3.7371,41.152,38.7582,37.7497,37.8845,35.7485,37.9849,37.1346,37.6845
2013-06-24,49.9,50.51,49.26,36.87,896100,17.5154,22.6355,0.7397,36.9206,37.9306,38.9405,37.5357,37.6482,35.5517,37.6993,37.2416,37.3946,-0.0581,-0.2059,0.1479,31.6191,-1.5901,-4.1348,40.0799,38.6474,37.5907,37.7671,35.7566,37.9306,37.1515,37.5604
2013-06-25,50.62,50.77,50.03,37.15,1008000,17.3189,21.8756,0.7257,36.8264,37.8928,38.9592,37.4649,37.5812,35.5676,37.6466,37.2378,37.3325,-0.0901,-0.1904,0.1003,41.0534,-0.7877,-2.0765,44.0562,38.5044,37.5119,37.7076,35.766,37.8928,37.1888,37.4763
2013-06-26,50.84,51.19,50.25,37.4,1039200,16.6316,21.2407,0.7233,36.7746,37.8548,38.9349,37.4524,37.5566,35.5857,37.6228,37.2441,37.3484,-0.0942,-0.1556,0.0614,48.7292,0.081,0.217,47.4185,38.3699,37.52,37.6656,35.7725,37.8548,37.2247,37.3953
2013-06-27,50.94,51.36,50.81,37.61,683300,15.7923,20.7541,0.7011,36.7603,37.8152,38.8702,37.481,37.5637,35.6059,37.6215,37.2584,37.4138,-0.0793,-0.1125,0.0333,47.9557,-0.1251,-0.3316,50.1693,38.2434,37.5075,37.6083,35.7801,37.8152,37.2778,37.3017
2013-06-28,50.28,50.62,49.55,36.85,2205300,16.1858,20.4961,0.732,36.6423,37.736,38.8297,37.3666,37.4687,35.6183,37.5482,37.2424,37.2732,-0.1272,-0.1283,0.0012,37.8736,-0.8834,-2.341,41.804,38.1246,37.4192,37.4936,35.785,37.736,37.3252,37.1261
2013-07-01,50.59,50.95,49.86,36.8,1621100,16.1489,19.6429,0.737,36.5405,37.6527,38.7648,37.2636,37.3796,35.63,37.477,37.2251,37.155,-0.1674,-0.1348,-0.0325,46.1094,-1.1631,-3.0638,41.3,38.0129,37.3029,37.4127,35.7895,37.6527,37.3709,37.0924
2013-07-02,49.88,50.17,48.75,36.31,2082500,16.9819,19.4074,0.7591,36.3597,37.5429,38.726,37.091,37.2375,35.6369,37.3662,37.1894,36.9448,-0.2357,-0.1625,-0.0732,43.2929,-1.9508,-5.0981,36.7955,37.9079,37.1078,37.3411,35.7907,37.5429,37.4063,36.9978
2013-07-03,49.29,49.45,48.74,36.37,876800,17.7625,19.1527,0.7422,36.1938,37.4626,38.7314,36.9605,37.1223,35.6442,37.2716,37.1574,36.8019,-0.2819,-0.167,-0.1149,44.5424,-1.7079,-4.4848,37.6827,37.7664,36.937,37.2439,35.7888,37.4626,37.4395,36.9273
2013-07-05,49.76,49.89,49.06,36.66,758600,17.921,18.633,0.7328,36.1054,37.3964,38.6873,36.9059,37.0607,35.6543,37.2134,37.1379,36.7664,-0.2919,-0.1416,-0.1503,44.1495,-0.3754,-1.0137,41.9601,37.6155,36.8995,37.1671,35.7889,37.3964,37.4824,36.8579
2013-07-08,49.99,50.6,49.87,36.84,1228900,17.2347,17.8714,0.7225,36.0937,37.3176,38.5415,36.8933,37.0308,35.6661,37.1776,37.1261,36.7841,-0.2824,-0.1057,-0.1767,45.4766,-0.1399,-0.3783,44.4853,37.4766,36.8855,37.0867,35.79,37.3176,37.5169,36.778
2013-07-09,49.44,49.61,48.67,36.26,2417000,17.5823,17.9829,0.743,36.0177,37.2075,38.3974,36.7773,36.9274,35.6719,37.0897,37.0919,36.6519,-0.3181,-0.1131,-0.205,38.0598,-0.611,-1.6573,38.541,37.3489,36.8244,36.9431,35.7881,37.2075,37.5429,36.5845
