date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
2025-11-28,39.18,40.19,38.9,39.78,334216,3258969.3379,24.5266,24.8473,1.8473,30.405,34.8059,39.2068,36.1463,35.5654,34.9431,33.7421,37.388,31.3786,1.2492,0.5578,0.6914,74.5541,5.1428,14.8465,67.6459,31.2399,35.8807,34.8059,33.9975,34.6691,36.9937,31.444,100.0,100.0
2025-12-01,39.9,40.5,39.38,39.88,390649,3440393.1658,26.289,25.1965,1.7947,30.5458,35.2182,39.8907,36.6444,35.9765,35.2617,33.9829,38.0115,31.5655,1.4329,0.5932,0.8397,71.0779,5.3399,15.459,67.8867,31.7578,36.2209,35.2182,34.1311,34.8412,37.5223,31.6204,100.0,100.0
2025-12-02,40.53,40.98,38.34,39.49,660101,3510431.5347,26.9125,24.9831,1.8536,30.7735,35.5823,40.3912,37.0232,36.3107,35.5342,34.1987,38.3799,31.7395,1.5289,0.5514,0.9775,68.4258,5.1192,14.8961,65.7777,32.3473,36.5935,35.5823,34.2222,34.9581,38.2154,31.7878,90.8994,72.6983
2025-12-03,40.29,42.34,40.2,41.43,939466,3943026.5374,28.0382,25.0582,1.9009,31.1692,36.1102,41.0511,37.6107,36.7982,35.9146,34.4823,39.1424,31.9525,1.7418,0.6114,1.1304,70.3495,6.8256,19.7248,70.5978,33.012,36.9932,36.1102,34.5121,35.0993,39.0417,31.9884,90.8994,100.0
2025-12-04,41.39,41.78,40.06,41.28,307237,4189530.642,28.9518,24.7802,1.887,31.2992,36.52,41.7409,38.1001,37.2251,36.2608,34.7489,39.677,32.1575,1.8769,0.5972,1.2797,71.9561,5.0994,14.0938,69.7877,33.8211,37.4676,36.52,34.8137,35.248,39.6638,32.1871,85.2971,83.193
2025-12-05,42.25,42.44,40.72,40.89,534422,3965026.2945,30.0619,24.7762,1.8744,31.7431,36.9428,42.1425,38.4726,37.5746,36.5597,34.9899,39.9813,32.3495,1.9304,0.5206,1.4098,79.3648,6.2601,18.0751,67.6152,34.5573,37.9213,36.9428,35.0861,35.4222,40.2237,32.3869,73.7716,38.1218
2025-12-08,42.0,43.33,40.37,40.06,639334,3330012.1189,31.4166,24.9344,1.9503,32.1436,37.2681,42.3926,38.6844,37.8113,36.7856,35.1887,40.0011,32.519,1.8839,0.3793,1.5047,70.0075,4.4148,12.3852,63.0617,35.3125,38.3281,37.2681,35.3327,35.5453,40.4022,32.5701,40.4383,0.0
2025-12-09,40.64,43.76,40.45,43.11,525925,3757425.4874,32.8236,25.5916,2.0505,32.0535,37.6675,43.2814,39.274,38.3156,37.1934,35.4992,40.7774,32.7517,2.069,0.4515,1.6175,70.6315,6.1807,16.7383,70.8012,36.1567,38.9354,37.6675,35.7636,35.6792,40.877,32.7876,46.0406,100.0
2025-12-10,43.27,43.58,42.1,42.81,549637,3987721.9794,34.1301,26.4992,2.0089,32.284,38.0945,43.9051,39.7453,38.7435,37.5556,35.7859,41.2853,32.9727,2.1667,0.4393,1.7274,71.4758,5.8335,15.7768,69.2737,37.0276,39.4087,38.0945,36.2036,35.8071,41.2951,32.9965,60.088,80.264
2025-12-11,43.82,45.67,43.24,44.56,444513,4157844.2387,35.9981,27.6695,2.044,32.1788,38.5311,44.8833,40.3879,39.2979,38.0078,36.1301,42.1052,33.2275,2.3586,0.505,1.8536,76.1883,5.7541,14.8262,72.9778,37.7939,40.1181,38.5311,36.7043,35.9743,42.0208,33.2261,93.4213,100.0
2025-12-12,45.93,46.7,44.58,46.22,620478,4711006.2292,37.9907,29.1117,2.0482,32.1956,39.1101,46.0246,41.1657,39.9573,38.5378,36.5259,43.1343,33.5131,2.6142,0.6085,2.0057,77.2473,6.4387,16.1845,75.9266,38.7709,40.8735,39.1101,37.1951,36.1795,42.7053,33.4699,93.4213,100.0
2025-12-15,47.5,47.65,46.36,46.41,655570,4484165.9252,40.0527,30.6363,1.9935,32.4312,39.7035,46.9758,41.8649,40.5719,39.0457,36.9135,43.9532,33.7965,2.7998,0.6352,2.1645,78.335,6.528,16.3682,76.2442,39.8299,41.5509,39.7035,37.6876,36.4007,43.438,33.7111,100.0,100.0
2025-12-16,46.91,48.04,46.36,46.18,481236,4114313.9252,42.0506,32.3981,1.9706,32.9331,40.2943,47.6555,42.4405,41.1062,39.5061,37.277,44.5104,34.0688,2.895,0.5844,2.3106,79.1157,6.6966,16.9598,74.955,40.9464,42.2086,40.2943,38.1535,36.6078,44.1934,33.9421,93.8348,81.5044
2025-12-17,47.19,48.45,47.01,47.99,716492,4751195.703,43.9934,34.26,1.9644,33.3637,40.9635,48.5633,43.1801,41.7615,40.0532,37.697,45.3797,34.3747,3.0807,0.616,2.4646,80.6443,6.5577,15.8285,78.1094,42.0206,42.864,40.9635,38.724,36.8581,45.3258,34.1867,93.8348,100.0
2025-12-18,48.33,50.75,47.91,49.01,874637,4794311.6114,46.2103,36.2496,2.0254,33.5746,41.6049,49.6351,43.9574,42.4518,40.6311,38.1406,46.2871,34.6963,3.2726,0.6463,2.6262,82.2196,7.7284,18.7215,79.6699,43.0485,43.5231,41.6049,39.2548,37.0981,46.1691,34.4413,93.8348,100.0
2025-12-19,49.32,51.0,48.6,49.64,1551502,5104612.0114,48.3072,37.6099,2.0508,34.2659,42.3554,50.4449,44.7156,43.1368,41.2126,38.5917,47.1264,35.0248,3.4363,0.648,2.7882,84.7791,8.7503,21.3974,80.5956,44.3625,44.2204,42.3554,39.8284,37.3706,47.1456,34.7072,100.0,100.0
2025-12-22,50.96,52.0,50.4,51.14,760068,5437141.7614,50.4024,39.2203,2.0432,34.7949,43.1302,51.4655,45.5725,43.8992,41.8532,39.0839,48.1304,35.3791,3.6448,0.6853,2.9595,91.1527,11.0817,27.6622,82.6077,45.547,45.053,43.1302,40.4147,37.6707,48.0853,34.9741,100.0,100.0
2025-12-23,52.5,52.5,50.95,51.55,526564,5596809.555,52.4178,40.6848,2.0071,35.2698,43.8614,52.4529,46.3694,44.6278,42.4787,39.5727,48.9851,35.7344,3.7992,0.6717,3.1275,90.9132,8.4427,19.5857,83.1195,46.7554,45.7758,43.8614,40.9623,37.9571,48.8464,35.2424,100.0,100.0
2025-12-24,51.98,53.0,50.77,51.36,235465,5572521.7489,54.3579,42.2099,2.0217,36.0069,44.5806,53.1544,47.0349,45.269,43.0518,40.035,49.5789,36.0779,3.8618,0.5874,3.2743,93.8462,8.5518,19.9768,81.9165,47.8213,46.4958,44.5806,41.5321,38.2218,49.5536,35.5047,88.3747,65.124
2025-12-26,52.97,54.3,51.79,53.63,689872,6129224.4275,56.3228,43.8697,2.0568,36.3194,45.3217,54.324,47.9146,46.0655,43.7344,40.5682,50.5923,36.4637,4.048,0.619,3.4291,94.0494,9.0677,20.3473,84.7765,48.7732,47.4057,45.3217,42.1253,38.5136,50.618,35.8045,88.3747,100.0
2025-12-29,51.08,51.33,48.81,49.27,966672,5814698.3063,55.3382,44.0809,2.2819,37.0142,45.796,54.5777,48.0949,46.3705,44.0913,40.9094,50.2611,36.7451,3.7996,0.2964,3.5032,89.6462,3.0457,6.5894,63.8734,53.8731,48.0633,45.796,42.6129,38.7169,50.8008,36.0527,55.0413,0.0
2025-12-30,51.42,51.65,50.37,50.44,391388,5711386.061,54.5238,44.3269,2.2599,37.761,46.3238,54.8865,48.4073,46.7578,44.5008,41.2831,50.3053,37.046,3.6551,0.1215,3.5336,89.5918,4.0279,8.6789,66.275,53.8731,48.587,46.3238,43.1428,39.0082,51.0049,36.3117,37.1631,11.4892
2025-12-31,49.87,51.21,49.49,50.02,318182,5735434.7006,53.0756,44.5369,2.2203,38.7518,46.8503,54.9488,48.6219,47.0682,44.8566,41.6255,50.233,37.3311,3.4665,-0.0536,3.5201,85.9056,3.8344,8.3029,64.609,53.8186,49.1018,46.8503,43.6645,39.2734,51.058,36.5611,5.0029,3.5194
2026-01-02,51.14,51.6,48.64,49.6,569352,5689271.0249,51.1026,44.5467,2.2715,39.4772,47.259,55.0409,48.7529,47.3097,45.163,41.9384,50.0759,37.6008,3.2465,-0.219,3.4654,80.0353,1.6171,3.3699,62.9452,53.7646,49.4618,47.259,44.1645,39.6109,50.8383,36.8134,5.0029,0.0
2026-01-05,51.0,53.43,51.0,52.01,630453,5795643.7533,49.9727,45.0127,2.3523,40.261,47.7953,55.3296,49.1866,47.757,45.6044,42.3332,50.5583,37.9174,3.2286,-0.1895,3.418,80.2244,2.9961,6.1134,68.1036,53.6545,49.8749,47.7953,44.6919,40.0063,50.9035,37.0827,34.5065,100.0
2026-01-06,53.7,55.4,53.05,52.79,937837,4985512.2171,49.5364,45.7935,2.3955,41.2617,48.39,55.5184,49.6669,48.2362,46.068,42.7433,51.116,38.2443,3.2403,-0.1422,3.3825,81.0238,3.1449,6.3349,69.5918,48.2554,50.3306,48.39,45.2971,40.4077,51.1076,37.358,66.6667,100.0
2026-01-07,52.33,52.33,50.19,50.83,755560,4971389.6003,47.3668,45.6801,2.4384,42.8483,48.9287,55.0092,49.8226,48.4837,46.3755,43.0606,51.0457,38.521,3.0566,-0.2607,3.3173,73.9639,-0.3075,-0.6014,61.843,48.3224,50.663,48.9287,45.8034,40.7711,50.7079,37.6138,66.6667,0.0
2026-01-08,50.59,52.52,50.0,50.8,1179767,4915210.2193,45.4222,45.8162,2.4428,43.8088,49.3132,54.8175,49.9523,48.7038,46.6606,43.3639,50.9831,38.7908,2.8747,-0.3541,3.2288,63.8649,-0.754,-1.4627,61.6928,48.3888,50.8635,49.3132,46.2657,41.1835,50.9262,37.8606,33.3333,0.0
2026-01-09,52.0,53.39,51.57,52.33,659812,5110953.1166,43.9386,46.1229,2.4235,45.0194,49.7894,54.5594,50.2697,49.0495,47.0266,43.7156,51.3205,39.0884,2.8221,-0.3253,3.1475,63.2788,0.9723,1.893,65.2182,48.4545,51.1009,49.7894,46.7776,41.6379,51.1969,38.1112,14.8769,44.6308
2026-01-12,54.25,56.8,54.05,56.35,670053,5781006.1166,43.5968,46.9996,2.5374,45.4274,50.3787,55.3299,51.0805,49.7448,47.6281,44.2111,52.5781,39.4678,3.0693,-0.0625,3.1318,60.2412,2.7183,5.0684,72.3726,48.5196,51.5799,50.3787,47.3623,42.1741,52.1018,38.4003,48.2103,100.0
2026-01-13,56.8,58.65,56.22,56.96,589987,5768866.4664,43.7188,48.0683,2.5283,45.5714,50.9154,56.2594,51.8639,50.4316,48.2299,44.7109,53.6726,39.8521,3.2762,0.1155,3.1607,59.8149,7.6887,15.6061,73.2646,48.6762,51.9952,50.9154,47.9347,42.6832,53.152,38.7018,81.5436,100.0
2026-01-14,58.19,59.27,56.71,58.03,663151,6027909.8258,43.9696,49.1637,2.5291,45.7286,51.4963,57.2639,52.6857,51.155,48.862,45.2331,54.7613,40.2516,3.4865,0.2606,3.2259,60.7425,7.5895,15.0472,74.815,48.9615,52.4579,51.4963,48.5396,43.211,54.0123,38.9995,100.0,100.0
2026-01-15,58.21,61.39,57.97,60.48,1050577,6814306.6445,44.6349,50.4788,2.5908,45.753,52.2111,58.6692,53.7247,52.0429,49.6114,45.831,56.1905,40.6961,3.807,0.4649,3.3421,64.4458,10.4616,20.9164,77.9626,49.3551,53.1092,52.2111,49.2393,43.7765,55.1107,39.3274,100.0,100.0
2026-01-16,60.95,61.14,58.51,59.74,612410,6998262.5,45.2528,50.2955,2.5922,45.8631,52.7989,59.7347,54.5272,52.7763,50.2651,46.3766,57.0788,41.1148,3.9561,0.4912,3.4649,57.6373,10.1392,20.44,74.9407,49.9326,53.5457,52.7989,49.8498,44.354,56.3834,39.6441,81.9806,45.9418
2026-01-20,63.39,64.44,61.83,63.77,794155,7695049.8372,46.399,50.4614,2.706,45.3434,53.537,61.7306,55.7598,53.8235,51.1365,47.0587,58.752,41.6127,4.3492,0.7074,3.6418,66.7121,11.7662,22.625,79.6103,50.4812,54.5817,53.537,50.5995,44.9677,58.2372,39.9964,81.9806,100.0
2026-01-21,66.51,66.7,63.68,65.02,1290306,7989854.8504,47.774,50.4248,2.7268,44.9196,54.3056,63.6917,56.9941,54.8895,52.032,47.763,60.3182,42.1271,4.7069,0.8521,3.8548,70.2432,12.2275,23.1629,80.8012,51.2882,55.6231,54.3056,51.4036,45.6193,60.0492,40.3753,81.9806,100.0
2026-01-22,65.49,70.16,65.4,68.76,1048484,8663880.279,49.4342,50.2684,2.8693,44.0157,55.1866,66.3575,58.5631,56.2107,53.1114,48.5865,62.4291,42.7125,5.2323,1.102,4.1303,75.1627,17.9271,35.2654,83.8558,52.3301,56.962,55.1866,52.3603,46.3234,61.8222,40.7927,100.0,100.0
2026-01-23,70.3,70.46,68.05,67.76,659167,8141697.2774,51.0052,50.4889,2.8349,43.7036,55.9971,68.2907,59.7894,57.3106,54.0564,49.3384,63.7618,43.263,5.5044,1.0993,4.4051,79.9821,16.9648,33.3984,80.1802,53.7121,58.2588,55.9971,53.1821,46.9762,63.3656,41.1968,86.2569,58.7706
2026-01-26,70.23,72.89,68.79,68.29,946970,7213227.3018,52.6914,51.1139,2.9573,43.6461,56.8434,70.0407,60.9222,58.3559,54.9745,50.0814,64.8928,43.8129,5.6968,1.0333,4.6634,80.9231,15.9528,30.4834,80.6593,55.1689,59.4217,56.8434,54.0313,47.6566,64.8311,41.6086,61.1592,24.7072
2026-01-27,69.04,70.41,67.28,68.7,630613,7376167.5499,53.3912,50.379,2.9679,43.5269,57.5969,71.6669,61.9596,59.3413,55.8601,50.8116,65.8452,44.3599,5.8158,0.9219,4.8939,74.5653,12.3515,21.919,81.0502,56.8829,60.5584,57.5969,54.8359,48.314,66.006,42.0263,35.7156,23.6692
2026-01-28,71.0,72.76,70.27,71.7,1878182,8515145.3893,54.3202,49.8712,3.0047,43.9257,58.7185,73.5112,63.2581,60.5181,56.882,51.6307,67.3085,44.9608,6.0818,0.9503,5.1315,82.4466,14.7425,25.884,83.6146,58.4254,62.0486,58.7185,55.6851,49.0551,67.7138,42.486,47.2718,93.439
2026-01-29,74.75,76.8,69.59,74.12,3004555,9777808.5862,55.5711,49.7549,3.301,44.1881,59.9025,75.6169,64.7062,61.8135,57.994,52.5126,69.0112,45.6016,6.414,1.026,5.388,91.6645,16.0917,27.7312,85.3408,59.8137,63.7146,59.9025,56.6088,49.8467,69.192,42.9621,72.3694,100.0
2026-01-30,66.93,72.0,63.53,63.19,1548893,8287433.3855,54.1898,48.8933,3.8574,45.4674,60.561,75.6546,64.5036,61.9442,58.329,52.9312,67.555,45.9881,5.729,0.2728,5.4562,82.235,2.7084,4.4783,56.4281,61.6154,64.4899,60.561,57.1756,50.4231,68.9306,43.2903,64.4797,0.0
2026-02-02,60.56,64.14,60.0,60.79,1885785,7559998.5826,51.7878,47.7533,3.8749,46.8874,61.1201,75.3527,64.0078,61.8339,58.4875,53.2392,65.8626,46.3133,4.9356,-0.4165,5.3521,72.9984,1.0417,1.7436,52.2423,76.1927,64.8066,61.1201,57.6022,50.9467,67.7911,43.5839,33.3333,0.0
2026-02-03,65.09,65.49,61.27,64.21,1424366,8464572.2509,49.815,46.8923,3.8972,48.0784,61.7302,75.382,64.0345,62.06,58.8566,53.6694,65.449,46.7066,4.5307,-0.6571,5.1878,74.3183,0.4365,0.6845,57.1251,76.026,65.3247,61.7302,58.1088,51.5072,67.2837,43.9212,4.9175,14.7524
2026-02-04,65.55,65.99,61.0,62.92,801698,8440473.1126,48.079,46.357,3.9724,49.2121,62.2367,75.2612,63.8857,62.1418,59.1186,54.0321,64.8164,47.0629,4.059,-0.9031,4.962,70.2707,-2.0983,-3.2273,54.8495,75.861,65.674,62.2367,58.5513,52.0729,66.5169,44.2627,7.5431,7.8769
2026-02-05,60.32,63.79,60.0,62.23,1826342,9245220.1152,46.1375,45.6951,3.9573,50.876,62.8066,74.7372,63.6655,62.1505,59.3196,54.3537,64.1708,47.3963,3.5885,-1.0988,4.6873,62.2533,-6.528,-9.4936,53.6283,75.6976,65.7994,62.8066,58.921,52.6047,65.5929,44.5775,17.0049,28.3854
2026-02-06,64.53,66.46,64.37,65.47,706632,9634561.155,44.8745,45.6368,3.9389,52.922,63.5403,74.1586,63.9059,62.4665,59.7163,54.7896,64.4951,47.7935,3.4371,-1.0002,4.4373,65.5104,-2.2917,-3.3821,58.3467,75.5359,66.2083,63.5403,59.385,53.1755,64.7028,44.9003,45.4208,100.0
2026-02-09,66.94,73.09,66.93,72.42,1253097,10851041.6842,44.7424,46.2582,4.1606,54.5763,64.5448,74.5132,65.0414,63.4147,60.5361,55.4811,66.477,48.3348,3.834,-0.4826,4.3166,66.5508,4.137,6.0584,66.2898,75.3758,66.8263,64.5448,60.087,53.8845,64.4605,45.3004,76.1285,100.0
2026-02-10,72.7,74.02,71.0,72.39,1047438,11170128.757,44.741,47.0876,4.0775,55.5649,65.3469,75.1289,66.0216,64.2698,61.301,56.1443,67.956,48.8636,4.0989,-0.1742,4.2731,66.3359,3.6906,5.3718,66.2316,75.2173,67.3531,65.3469,60.7124,54.5561,65.7757,45.7025,99.8468,99.5403
2026-02-11,74.28,75.57,72.61,74.66,869100,11857187.5408,44.9405,47.9728,3.996,56.4428,66.2323,76.0219,67.1741,65.2598,62.1632,56.8706,69.6332,49.4306,4.441,0.1343,4.3067,66.1528,2.9664,4.1373,68.505,75.0604,67.7748,66.2323,61.559,55.2538,67.7585,46.1326,99.8468,100.0
2026-02-12,74.9,75.24,68.82,68.38,1118187,10777288.656,43.8817,48.2866,4.1669,57.6824,66.7502,75.818,67.3355,65.5574,62.5646,57.3221,69.3211,49.8472,4.1574,-0.1194,4.2768,60.9157,-5.7343,-7.7366,57.0678,74.9724,67.8194,66.7502,62.1572,55.8238,68.3551,46.4996,66.5134,0.0
2026-02-13,70.29,72.64,69.24,71.79,795409,11441689.1148,42.8986,48.1449,4.1322,58.4752,67.3157,76.1561,67.9291,66.1508,63.1597,57.8894,69.9378,50.3294,4.1594,-0.094,4.2533,60.6227,8.6014,13.6128,60.8792,74.9724,68.0696,67.3157,62.8829,56.4699,69.6222,46.8992,44.4414,33.3242
2026-02-17,69.54,69.54,65.01,66.63,612186,11410606.8234,40.7537,47.537,4.3579,59.517,67.6599,75.8028,67.7558,66.1963,63.3835,58.2321,69.1106,50.6877,3.7019,-0.4411,4.143,60.7331,5.8434,9.6132,53.1724,74.8179,67.9215,67.6599,63.4504,56.9739,70.25,47.2454,11.1081,0.0
2026-02-18,69.2,70.44,68.3,68.23,514052,11122882.1677,38.9445,47.2578,4.2787,59.936,67.8827,75.8293,67.8185,66.3896,63.6959,58.624,68.8895,51.0731,3.4288,-0.5714,4.0002,57.4456,4.018,6.2577,55.0689,74.665,67.6734,67.8827,63.9911,57.5128,70.644,47.5922,15.2312,12.3693
2026-02-19,68.31,70.64,67.62,70.0,621132,11711106.5121,37.0714,45.6306,4.1871,60.248,68.1319,76.0158,68.1096,66.7337,64.1028,59.0702,69.1676,51.4891,3.3173,-0.5463,3.8636,49.9156,7.0835,11.2583,57.1469,74.5136,67.3793,68.1319,64.5649,58.0949,70.2982,47.9698,21.3138,51.572
2026-02-20,70.75,74.8,70.32,74.0,592705,12248245.4183,36.1656,43.9767,4.2055,60.1059,68.3938,76.6817,68.895,67.4257,64.7413,59.6557,70.3757,51.9839,3.5112,-0.282,3.7931,57.6277,11.7662,18.9064,61.4678,74.3637,68.1518,68.3938,65.337,58.7737,70.5278,48.3905,54.6471,100.0
2026-02-23,75.98,80.34,75.75,78.76,1081549,12880227.8046,36.1942,43.0046,4.3129,59.5153,68.9439,78.3726,70.2107,68.5054,65.6459,60.405,72.4724,52.5724,4.0029,0.1678,3.8351,68.8873,13.294,20.3061,65.8805,59.5255,69.4358,68.9439,66.2693,59.4868,71.1132,48.8519,83.8573,100.0
2026-02-24,77.13,81.65,76.12,80.11,736274,13376842.2809,36.3983,42.2386,4.3967,58.9354,69.5352,80.1351,71.5308,69.6107,66.5791,61.1778,74.3821,53.1777,4.4502,0.4921,3.9581,67.7473,7.6887,10.6164,67.0325,59.7274,70.5718,69.5352,67.1952,60.2329,72.7884,49.3185,100.0,100.0
2026-02-25,83.8,87.24,83.02,84.0,1232072,13108238.9065,37.2547,41.6961,4.5425,57.9824,70.3001,82.6178,73.1934,70.9812,67.7031,62.0728,76.7867,53.8551,5.0601,0.8816,4.1785,75.027,11.6075,16.034,70.1599,60.1529,72.0776,70.3001,68.1169,61.0216,74.533,49.818,100.0,100.0
2026-02-26,84.67,90.19,83.67,89.03,937973,13916713.2718,38.3451,41.6098,4.68,56.3852,71.1667,85.9483,75.305,72.7001,69.079,63.13,79.8476,54.6282,5.8816,1.3625,4.5191,86.6983,14.3655,19.24,73.6425,60.9448,73.9916,71.1667,69.186,61.8778,77.7332,50.3728,100.0,100.0
2026-02-27,88.0,90.04,80.16,83.78,1165304,13763383.7981,38.3435,41.5429,5.0459,55.9131,71.6499,87.3867,76.4353,73.7556,70.0276,63.9399,80.8312,55.2689,6.0395,1.2163,4.8232,77.1112,15.3973,22.5156,65.1046,62.0861,75.2998,71.6499,70.0445,62.6252,79.9555,50.9051,66.6667,0.0
2026-03-02,86.32,89.21,85.04,87.42,1253136,14361403.1362,38.342,41.5415,5.0228,56.2122,72.8617,89.5112,77.9003,75.0572,71.1499,64.8608,82.4792,55.9756,6.3848,1.2493,5.1355,77.593,15.6354,21.78,67.8863,63.1817,76.3712,72.8617,70.9427,63.45,82.4443,51.4681,44.1935,32.5804
2026-03-03,83.7,85.78,80.71,83.54,926214,14713985.5859,37.1798,41.0601,5.1891,57.6999,73.9996,90.2994,78.6528,75.8655,71.9495,65.5934,82.7454,56.5815,6.2732,0.9101,5.3631,69.7305,16.9152,25.3871,62.1977,64.2335,77.1678,73.9996,71.736,64.1612,83.8077,52.0326,10.8601,0.0
2026-03-04,87.5,88.31,85.72,85.51,562621,14355559.0802,36.4837,40.1827,5.109,58.6799,75.0647,91.4494,79.5669,76.7839,72.8243,66.3744,83.4362,57.2173,6.2709,0.7263,5.5446,69.2307,17.2822,25.3308,63.8497,65.2433,77.9423,75.0647,72.4606,64.8912,84.7714,52.6246,15.6716,14.4345
2026-03-05,85.87,85.87,79.3,81.1,721840,14172077.6798,34.3961,38.6473,5.2323,60.3873,75.9739,91.5605,79.7718,77.1953,73.3585,66.952,82.853,57.7422,5.8463,0.2414,5.605,70.6945,11.1015,15.8588,57.7546,66.2126,78.8508,75.9739,72.9968,65.5203,84.9132,53.1622,4.8115,0.0
2026-03-06,79.41,81.68,78.0,79.96,456830,14360768.332,32.2018,36.4778,5.1243,62.5347,76.8603,91.186,79.7972,77.4588,73.7845,67.4623,82.1304,58.2306,5.356,-0.1992,5.5552,66.0967,5.9625,8.0574,56.2566,67.1432,79.4347,76.8603,73.3702,66.0967,84.3363,53.6877,4.8115,0.0
2026-03-09,76.9,81.5,75.28,80.08,692330,14879459.2967,30.1571,34.5508,5.1991,64.2042,77.591,90.9778,79.8352,77.7086,74.1908,67.9571,81.6182,58.7108,4.9203,-0.5079,5.4282,65.1352,1.3195,1.6753,56.3837,68.0365,80.3956,77.591,73.7809,66.6674,83.0579,54.2422,0.5581,1.6742
2026-03-10,82.17,87.04,82.17,84.33,679478,14989682.6272,28.7317,32.9016,5.2756,64.7132,78.1863,91.6594,80.4342,78.339,74.8448,68.5991,82.2956,59.2739,4.8616,-0.4533,5.3149,65.9347,4.2164,5.2632,60.7635,68.8941,81.5457,78.1863,74.3156,67.3267,83.1359,54.8502,20.3432,59.3555
2026-03-11,82.65,83.12,79.44,82.8,465205,15373982.4099,27.0033,31.5845,5.2479,65.3655,78.7066,92.0478,80.7496,78.7639,75.358,69.156,82.4217,59.7909,4.6383,-0.5412,5.1796,61.7465,-1.2004,-1.4291,58.4877,69.7174,82.4599,78.7066,74.7855,67.9101,82.4754,55.4419,36.8448,49.5046
2026-03-12,82.28,82.28,78.62,80.11,769333,15228944.2213,25.2398,30.717,5.1712,65.7571,78.9789,92.2007,80.6643,78.8921,75.6646,69.5856,81.8438,60.2375,4.196,-0.7869,4.9829,56.0938,-8.9203,-10.0194,54.6096,70.5078,82.8963,78.9789,75.0659,68.5269,81.9849,55.9821,36.2867,0.0
2026-03-13,80.5,81.36,75.0,75.39,551916,14743848.2402,23.9465,30.1724,5.2561,66.9006,79.3289,91.7572,79.9604,78.5581,75.6466,69.813,80.2291,60.5704,3.4246,-1.2466,4.6712,49.5106,-8.3972,-10.0226,48.5235,71.2666,82.655,79.3289,75.1081,69.0259,80.5387,56.4682,16.5015,0.0
2026-03-16,75.22,76.75,74.05,76.6,1136442,15754018.9069,22.914,30.0844,5.0736,67.5551,79.5695,91.5839,79.5124,78.3716,75.7081,70.0792,79.3218,60.9227,2.8782,-1.4344,4.3126,41.9591,-10.8231,-12.3802,50.0646,71.995,82.4042,79.5695,75.5552,69.5576,79.8953,56.9614,4.197,12.5909
2026-03-17,77.87,80.62,77.82,78.89,421205,15654734.8712,21.3834,29.8643,4.9983,69.721,80.1826,90.6441,79.4294,78.421,75.9134,70.4247,79.2139,61.3176,2.6,-1.3701,3.9701,37.3193,-4.6541,-5.5708,52.9253,72.6942,82.0392,80.1826,76.1587,70.1433,79.7421,57.495,18.9222,44.1756
2026-03-18,75.26,75.39,71.71,72.34,952254,15028524.3603,20.8056,29.5746,5.1541,70.7454,80.3882,90.0311,78.4841,77.8418,75.6828,70.4998,77.4954,61.5598,1.8299,-1.7122,3.542,28.4448,-13.1684,-15.4001,44.9869,89.4768,80.847,80.3882,76.4298,70.55,78.6361,57.9312,18.9222,0.0
2026-03-19,64.78,67.5,63.7,66.47,1829266,15866135.634,21.3253,29.8336,5.4031,69.7222,80.2116,90.7011,76.8822,76.7588,75.0885,70.3418,74.739,61.6677,0.7374,-2.2437,2.9811,27.7312,-14.6335,-18.043,39.2981,89.2991,79.6104,80.2116,76.5482,70.8236,76.085,58.3093,14.7252,0.0
2026-03-20,66.25,66.25,59.3,61.07,2889001,14448654.5678,22.2786,29.7292,5.5293,66.3772,79.5651,92.753,74.7739,75.2646,74.184,69.9782,71.3218,61.6546,-0.5577,-2.8311,2.2733,14.4075,-18.8926,-23.6268,34.923,88.7871,77.7281,79.5651,76.5094,71.0283,72.9807,58.615,0.0,0.0
2026-03-23,62.4,66.33,61.84,65.44,1458338,15326252.8525,23.1455,29.8146,5.5105,64.3415,78.899,93.4565,73.5294,74.3289,73.6199,69.8002,69.8513,61.7378,-1.2175,-2.7926,1.5752,23.7459,-14.6417,-18.2834,40.6787,87.9025,76.4349,78.899,76.5084,71.3212,70.885,58.9519,10.6574,31.9721
2026-03-24,63.61,66.55,62.4,66.42,682396,15965896.3321,23.901,29.1485,5.4133,62.6936,78.2145,93.7353,72.5815,73.5757,73.1554,69.6676,68.9935,61.8407,-1.6423,-2.574,0.9317,23.4356,-17.9078,-21.236,41.9193,87.0444,75.0715,78.2145,76.3084,71.6029,69.6043,59.3092,33.8303,69.5189
2026-03-25,71.79,73.0,69.06,71.49,1283666,16264385.3765,23.2385,27.7202,5.4966,62.0429,77.5889,93.135,72.436,73.3771,73.048,69.7391,69.6176,62.0528,-1.552,-1.9869,0.435,31.7337,-11.31,-13.6594,47.9804,86.2121,74.3848,77.5889,76.2783,71.9057,68.8743,59.7053,67.1637,100.0
