date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,mom_10_mom,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2015-02-25,1219.14,1259.86,1217.96,1230.83,1615859,13369002.8016,843897.0805,31.5879,28.6125,60.5224,14.2857,100.0,85.7143,28.0414,914.7272,1076.2822,1237.8372,0.757,142.002,57.2408,1191.4444,56.0809,1141.0602,1130.8287,1097.4204,22.743,152.2514,55.3091,53.6427,-0.2966,0.4656,1062.1878,1,1171.8866,43.6398,21.4591,22.1807,60.5224,32.0611,28.4612,1021.3745,1114.8885,1118.4366,1115.3322,14.1493,190.1452,2.2783,291143595.0,50.2841,5.6931,18.2712,1.2165,78.6204,1025.5983,1147.0242,1076.2822,1068.6767,87.5197,86.0875,86.0875,86.0465,85.5379,100.0,1066.6658,1227.8316,41.229,1104.3154,0.3576,74.1791,-3.5608,1147.8802
2015-02-26,1248.98,1264.0,1238.97,1221.37,935436,12603985.8252,625784.2385,33.3909,29.4448,69.4003,7.1429,100.0,92.8571,27.7977,920.1405,1087.9916,1255.8428,-0.3088,126.6336,51.1712,1205.8974,56.8296,1153.4157,1142.901,1106.6019,24.7563,151.6947,88.4423,91.578,-0.2873,0.4742,1067.7961,1,1183.5583,46.8138,19.7065,27.1074,69.4003,33.0063,36.394,1021.8474,1115.9533,1118.4366,1117.369,13.2538,178.2882,2.2759,290208159.0,48.1486,6.4784,17.0924,1.1883,75.5856,1038.4434,1147.4077,1087.9916,1071.3779,84.6006,80.3853,80.3853,63.8315,70.4385,27.9167,1082.1535,1239.4962,24.6291,1123.0037,0.4324,70.0319,-8.8559,1162.9477
2015-02-27,1240.75,1246.39,1235.12,1217.66,645357,12228911.4374,360324.9308,34.877,29.885,76.8842,0.0,92.8571,92.8571,26.6042,927.3276,1098.9503,1270.573,-0.2902,104.736,48.7454,1216.105,54.197,1163.2997,1152.8691,1114.8286,27.057,152.048,116.3715,-0.6426,-0.2932,0.4687,1072.4875,1,1194.1524,48.4712,17.091,31.3801,76.8842,32.4959,44.3883,1022.323,1116.9704,1123.7157,1120.8326,13.8763,143.1993,2.1849,289562802.0,46.715,7.1286,13.3275,1.2103,74.3727,1052.8154,1147.7893,1098.9503,1074.5039,78.5705,69.2386,69.2386,57.8378,42.6389,0.0,1098.1922,1245.4315,11.0895,1142.3615,0.4966,69.2684,-10.6144,1175.6778
2015-03-02,1237.75,1262.0,1232.03,1229.39,692432,12339118.3323,254036.9596,36.4804,29.9132,84.8513,0.0,85.7143,85.7143,26.8104,937.3525,1110.7542,1284.1558,0.3887,98.5169,51.4008,1226.7189,57.3249,1173.4676,1163.072,1123.3146,29.6456,151.7135,87.3529,-85.09,-0.2876,0.4739,1075.0964,1,1205.1184,50.1529,15.0182,35.1347,84.8513,32.3912,52.4601,1022.8019,1118.0946,1135.7548,1133.2702,12.7861,143.6913,2.1808,290255234.0,47.1369,7.8126,13.2349,1.2093,75.7004,1066.1813,1148.299,1110.7542,1078.5099,71.9255,66.1526,66.1526,76.7886,19.7244,31.2565,1114.4418,1252.4914,29.49,1160.503,0.5519,58.1307,-6.5013,1187.9563
2015-03-03,1245.0,1254.64,1238.0,1222.14,511390,12075432.8635,103561.3259,37.9693,29.8576,89.4357,0.0,78.5714,78.5714,26.0649,950.4257,1122.0208,1293.6159,-0.1785,85.3036,46.3523,1232.9337,57.3249,1180.9555,1170.9476,1130.635,31.9428,152.8025,66.6391,-67.6253,-0.3057,0.4571,1076.9494,1,1209.6213,50.3205,12.1487,38.1718,89.4357,29.1298,60.3058,1023.2836,1119.135,1136.9552,1138.9872,12.2124,119.1015,2.1327,289743844.0,45.0219,8.1765,10.7976,1.1744,73.1761,1078.6116,1148.8194,1122.0208,1081.7903,65.8979,62.3023,62.3023,52.2806,10.4188,0.0,1130.4858,1253.8306,16.3735,1175.849,0.5955,57.624,-10.317,1197.2414
2015-03-04,1233.5,1238.76,1223.72,1206.04,777655,11499430.4234,-150685.0576,38.5927,30.0401,92.5077,0.0,71.4286,71.4286,25.49,962.5445,1131.2762,1300.0078,-0.5206,65.5219,35.5472,1233.4032,46.6962,1184.8147,1175.6267,1136.2206,32.6846,155.976,59.9928,-60.4655,-0.358,0.4071,1079.3484,1,1208.9061,48.5942,8.3379,40.2563,92.5077,25.134,67.3737,1023.7672,1120.0041,1152.6449,1151.1246,15.5333,101.0356,2.1135,288966189.0,42.7489,8.404,9.1434,1.1562,67.7736,1090.1717,1149.2548,1131.2762,1084.1733,57.6972,44.6368,44.6368,4.8411,10.4188,0.0,1145.8174,1247.8655,18.0168,1188.7258,0.624,54.9588,-20.358,1202.6519
2015-03-05,1225.3,1242.0,1224.54,1212.17,502125,11420631.8839,-266068.5627,39.2333,30.3364,93.3503,0.0,64.2857,64.2857,24.8965,978.4341,1141.2941,1304.1541,0.378,62.1549,37.4413,1234.7952,47.5619,1189.0234,1180.4992,1141.8465,32.5159,160.9346,50.5943,-77.6476,-0.4373,0.3266,1083.6155,1,1209.4902,47.1769,5.5364,41.6404,93.3503,19.6928,73.6575,1024.253,1120.9258,1158.2634,1160.4085,14.7677,13.6282,2.0539,289468314.0,41.5564,8.4174,1.1371,1.1282,68.7206,1100.9227,1149.6145,1141.2941,1086.5831,44.3675,26.1635,26.1635,21.3689,3.9825,11.9475,1160.1504,1244.3126,17.1804,1199.2234,0.6411,50.6089,-18.9481,1207.3278
2015-03-06,1221.71,1228.38,1213.0,1196.52,695454,10995581.9749,-424326.0074,39.2102,30.6215,92.925,0.0,57.1429,57.1429,24.4465,993.9191,1149.7264,1305.5336,-0.3719,45.8466,27.1636,1231.5421,38.9092,1190.1761,1182.6348,1145.8961,32.0392,167.6989,29.8893,-73.482,-0.5402,0.213,1090.2021,1,1207.923,44.28,2.1116,42.1683,92.925,13.9416,78.9834,1024.7401,1121.6817,1166.9323,1168.9741,17.283,-0.2362,2.0431,288772860.0,39.2983,8.3187,-0.0197,1.1021,63.5818,1110.9211,1149.9378,1149.7264,1087.8939,27.1903,10.7707,10.7707,6.102,3.9825,0.0,1173.1386,1235.1204,18.5973,1206.8619,0.6449,41.2397,-31.5855,1208.6048
2015-03-09,1215.19,1220.89,1202.0,1197.51,564578,11327633.9378,-344839.7004,38.6253,30.5546,85.1842,7.1429,50.0,42.8571,24.028,1017.0423,1159.2996,1301.5569,0.0958,35.8518,27.5341,1228.7233,31.0225,1191.3043,1184.6181,1149.7193,31.6475,173.5176,21.2837,-58.6994,-0.6228,0.1129,1096.7638,1,1206.8314,41.585,-0.4667,42.0517,85.1842,2.3996,82.7846,1025.2286,1122.4399,1167.9163,1168.9741,19.5456,9.2691,2.0065,289337438.0,37.1269,7.5738,0.7801,1.0856,63.767,1120.2196,1150.1325,1159.2996,1089.2595,18.5299,18.6554,18.6554,28.4954,4.6261,1.9306,1184.609,1227.6626,18.5875,1211.4828,0.6384,48.0345,-30.9211,1208.9589
2015-03-10,1202.0,1203.99,1186.69,1172.01,788818,10940064.4003,-404291.0913,37.3483,31.0185,76.2496,0.0,42.8571,42.8571,24.4421,1040.7548,1167.0701,1293.3853,-0.6306,9.6129,11.8213,1219.7057,20.7469,1188.3367,1182.9376,1151.3708,31.327,182.8858,7.8709,-83.3813,-0.7418,-0.0503,1103.6763,1,1204.9799,36.9658,-4.0687,41.0345,76.2496,-8.2824,84.532,1025.7171,1122.9357,1201.421,1205.721,22.2446,-28.2404,2.0855,288548620.0,33.891,6.7382,-2.3529,1.0606,55.9106,1128.8672,1150.1966,1167.0701,1090.0725,14.5368,14.1842,14.1842,7.9552,0.6435,0.0,1194.2507,1212.4277,29.8246,1213.1754,0.6186,44.9087,-94.3086,1205.014
2015-03-11,1192.54,1195.37,1174.0,1158.69,706070,10468580.1279,-541876.1023,35.5982,31.2143,67.5608,100.0,35.7143,-64.2857,24.1982,1060.5626,1172.9706,1285.3785,-0.7015,-13.9208,4.5707,1208.7687,12.847,1183.7759,1179.7048,1151.9131,30.989,190.1057,-16.2565,-64.251,-0.8202,-0.1755,1109.4837,1,1202.9,31.8628,-7.3374,39.2001,67.5608,-16.7668,84.3276,1026.205,1123.2932,1194.7594,1199.4776,24.5497,-72.1359,2.0884,287842550.0,31.7874,5.9377,-5.8608,0.9668,52.2853,1136.9095,1150.1003,1172.9706,1090.4922,15.5767,13.8904,13.8904,5.2206,0.6435,0.0,1201.8399,1195.7841,21.0278,1211.5938,0.587,35.6444,-96.0556,1198.6545
2015-03-12,1186.93,1194.55,1176.0,1167.6,522133,10543170.5565,-525166.0975,33.9731,31.1306,59.1984,92.8571,28.5714,-64.2857,23.7735,1083.7388,1179.1962,1274.6537,-0.0178,-21.8063,8.826,1201.8799,12.847,1181.2867,1178.0904,1153.0748,30.8092,197.0891,-20.5465,-35.8069,-0.8837,-0.2939,1114.9226,1,1201.905,28.2119,-8.7906,37.0025,59.1984,-23.1641,82.3626,1026.6927,1123.7363,1194.7594,1199.4776,23.2034,-53.7748,2.0361,288364683.0,30.0441,5.1771,-4.4028,0.9756,54.413,1144.3888,1149.7435,1179.1962,1091.0149,13.3967,12.1153,12.1153,23.1703,6.177,18.531,1207.4563,1186.0555,18.2529,1208.4874,0.5497,38.923,-86.0,1193.8618
2015-03-13,1186.15,1188.07,1154.8,1139.23,813389,9875003.3978,-683186.4554,31.5573,30.6306,46.6645,100.0,21.4286,-78.5714,24.4138,1097.6063,1182.4345,1267.2628,-0.853,-69.1942,-5.6132,1189.0356,0.1516,1174.8162,1172.9088,1152.0492,30.7749,204.0869,-27.9858,-41.5674,-0.9341,-0.4081,1120.1039,1,1198.8689,22.767,-11.3884,34.1554,46.6645,-31.455,78.1196,1027.1787,1123.8912,1185.0278,1190.0314,27.0842,-78.4334,2.143,287551294.0,27.1664,4.0636,-6.4413,0.9588,47.1934,1243.757,1149.1913,1182.4345,1091.1944,12.3224,10.9616,10.9616,4.4939,6.177,0.0,1210.9888,1168.6801,32.7372,1203.7346,0.5035,36.2085,-97.2802,1185.5644
2015-03-16,1163.12,1166.87,1151.0,1139.89,619763,9836341.4337,-698024.8217,29.4444,30.5162,35.5659,100.0,14.2857,-85.7143,23.7854,1109.931,1185.1439,1260.3569,-0.2949,-101.4262,-5.2637,1178.6667,1.9771,1169.4426,1168.5059,1151.1483,30.6247,211.3175,-34.8075,-29.6747,-0.9716,-0.5198,1124.9271,1,1194.6221,18.2943,-12.6889,30.9832,35.5659,-36.5682,72.1341,1027.663,1124.0512,1185.0278,1188.1618,26.9369,-89.5033,2.0866,288171057.0,25.8925,3.0855,-7.2803,0.9497,47.3682,1242.6824,1148.5355,1185.1439,1091.5532,12.3261,13.9015,13.9015,14.0404,6.8453,2.0049,1212.534,1155.8547,15.6158,1197.3731,0.4528,35.2948,-93.4159,1177.8216
2015-03-17,1152.31,1163.42,1144.12,1135.1,554772,9824843.5684,-644296.6721,27.7611,30.576,23.7219,100.0,7.1429,-92.8571,23.4429,1117.4693,1186.7468,1256.0244,0.0653,-124.3555,-7.6561,1168.9965,5.8778,1164.1584,1164.0512,1149.9592,30.4753,221.99,-40.7099,-47.6874,-0.9986,-0.669,1131.4869,0,1182.9743,14.1992,-13.4272,27.6264,23.7219,-40.7693,64.4912,1028.1455,1124.1616,1182.2431,1184.7769,27.441,-87.0433,2.0653,287616285.0,24.3942,2.0492,-7.1222,0.9222,46.172,1240.4801,1147.9202,1186.7468,1091.7797,12.3958,12.3244,12.3244,18.439,0.6683,0.0,1212.2568,1144.706,18.9909,1189.7021,0.3997,36.2255,-92.1171,1170.0149
2015-03-18,1153.0,1185.95,1147.96,1162.77,888843,10514346.1536,-344357.3637,26.289,30.583,12.5482,92.8571,0.0,-92.8571,24.4385,1130.0974,1189.6348,1249.1722,0.7552,-98.9194,6.955,1168.017,7.1522,1163.944,1163.8797,1150.9078,30.3922,229.9886,-59.6519,-17.4204,-0.9962,-0.7659,1137.5273,0,1181.4884,13.0363,-11.6721,24.7084,12.5482,-42.965,55.5132,1028.6275,1124.5476,1182.2431,1183.7929,24.4428,-43.2757,2.1018,288505128.0,28.2085,1.0787,-3.5882,0.952,53.4775,1237.0396,1147.4424,1189.6348,1093.435,20.6285,35.6596,35.6596,74.4993,30.2177,88.648,1210.6789,1146.265,37.3816,1182.0233,0.3525,42.8884,-68.1286,1166.8091
2015-03-19,1176.24,1179.0,1165.0,1157.48,475631,10807878.4279,-96953.0717,24.9221,30.7013,2.6678,85.7143,7.1429,-78.5714,23.866,1126.6003,1187.5817,1248.5632,0.0057,-83.054,4.0507,1165.8729,7.1522,1162.9498,1163.0266,1151.3947,30.4415,238.1721,-48.4565,20.9091,-0.9737,-0.8496,1143.175,0,1179.676,11.555,-10.5226,22.0777,2.6678,-42.8168,45.4846,1029.1088,1124.877,1182.2431,1183.7929,23.2414,-54.6899,2.0619,288029497.0,26.822,0.2285,-4.5117,0.9506,52.0254,1233.7023,1147.0036,1187.5817,1095.3313,34.4617,55.4011,55.4011,73.2651,56.257,80.123,1208.1576,1145.9022,16.4227,1174.5111,0.3096,48.0391,-72.6841,1163.457
2015-03-20,1190.38,1194.49,1179.17,1160.29,726221,10081657.4279,-217998.6275,24.2455,31.1074,-5.6529,78.5714,0.0,-78.5714,23.4383,1123.8097,1185.7584,1247.7071,-0.7317,-50.8408,5.5171,1164.8111,15.4491,1162.5399,1162.6611,1152.0533,30.6239,241.7214,-47.7181,14.2187,-0.9577,-0.8807,1146.6459,1,1177.7011,10.4866,-9.2729,19.7595,-5.6529,-41.0445,35.3916,1029.5894,1125.2311,1178.6171,1180.1718,21.9751,-36.2303,2.02,288755718.0,30.0056,-0.4822,-3.028,0.9438,52.7585,1230.4652,1146.675,1185.7584,1097.4882,54.5035,72.4498,72.4498,69.5851,86.31,90.159,1205.0145,1146.8998,17.879,1167.8425,0.2714,47.1958,-68.2863,1161.052
2015-03-23,1176.25,1190.0,1175.51,1162.26,460875,9981467.2105,-279577.9125,23.4338,31.0132,-13.1889,71.4286,0.0,-71.4286,22.7826,1121.6896,1184.4596,1247.2295,0.3402,-50.7227,6.6012,1164.4255,12.8823,1162.4973,1162.6081,1152.8096,30.5336,250.2934,-46.1364,53.4888,-0.9041,-0.9414,1149.9387,0,1176.3805,9.6877,-8.0574,17.7451,-13.1889,-38.6428,25.454,1030.0695,1125.6014,1173.6333,1173.9531,22.1219,-35.2463,1.9602,289216593.0,28.6643,-1.1219,-2.9433,0.951,53.3006,1227.3251,1146.3464,1184.4596,1099.4233,66.6643,72.1419,72.1419,73.5755,89.2869,97.5788,1201.5197,1148.614,14.2579,1162.3412,0.2378,46.1192,-62.1373,1159.5688
2015-03-24,1176.14,1184.22,1168.38,1150.99,398053,9650761.5615,-384577.789,22.3208,30.7771,-19.494,64.2857,7.1429,-57.1429,22.2686,1118.0432,1181.9962,1245.9491,-0.4053,-63.0592,-0.4148,1161.2907,7.8518,1160.7265,1161.0586,1152.6746,30.1119,266.2086,-28.9348,89.2427,-0.7523,-0.9978,1155.5544,0,1174.3795,8.0519,-7.7546,15.8065,-19.494,-35.2752,15.7812,1030.5484,1125.8552,1173.6333,1173.9531,23.2663,-21.0278,1.9347,288818540.0,27.2312,-1.6546,-1.7942,0.9544,49.7926,1224.2793,1146.0101,1181.9962,1101.7408,69.3001,63.3087,63.3087,46.7655,62.5792,0.0,1197.764,1146.2137,15.5863,1158.0238,0.206,48.7289,-73.8455,1157.1523
2015-03-25,1172.75,1177.01,1150.63,1134.24,507101,9223243.5084,-528599.1382,20.9878,30.099,-25.9666,57.1429,0.0,-57.1429,22.5321,1114.1118,1177.1668,1240.2217,-0.76,-87.3404,-9.8993,1154.5848,3.6587,1156.6516,1157.4827,1151.309,29.4901,287.1284,-2.4076,96.3565,-0.4675,-0.9556,1162.2124,0,1169.4415,5.3425,-8.3711,13.7137,-25.9666,-32.285,6.3184,1031.0253,1125.9391,1165.8745,1167.2521,26.8885,-24.452,1.9865,288311439.0,24.9904,-2.2018,-2.1103,0.9357,45.0503,1221.3248,1145.6302,1177.1668,1103.9591,59.0458,41.6869,41.6869,4.7196,32.5263,0.0,1193.6801,1138.8053,25.9575,1154.7986,0.173,43.2969,-89.8172,1153.0272
2015-03-26,1144.5,1153.46,1137.77,1122.1,525294,8871373.5314,-651421.1248,20.279,29.4522,-30.7838,100.0,0.0,-100.0,22.0254,1108.2257,1172.203,1236.1804,-0.2639,-117.7707,-16.1358,1146.1641,11.0645,1151.3355,1152.7646,1149.1452,28.9234,301.8555,21.8077,43.164,-0.2274,-0.8494,1167.3828,1,1163.8448,2.1903,-9.2187,11.409,-30.7838,-28.4968,-2.2869,1031.4997,1125.9007,1159.8034,1160.4429,29.646,-45.4995,1.9629,287786145.0,23.7392,-2.6088,-3.8968,0.9378,41.9321,1218.459,1145.2242,1172.203,1105.977,41.2265,18.6838,18.6838,4.5663,0.0,0.0,1189.1689,1129.2796,15.4387,1152.632,0.1379,41.1289,-96.884,1148.0252
2015-03-27,1141.24,1144.1,1130.86,1117.01,447029,8716736.6114,-691649.037,19.8914,28.6198,-31.1214,100.0,0.0,-100.0,21.3827,1102.4576,1167.1705,1231.8833,-0.4569,-127.496,-18.6755,1138.1452,14.852,1146.0546,1147.9973,1146.7648,28.5947,-42.9252,18.7081,-10.8521,0.0362,-0.681,1170.7147,1,1157.8044,-0.7102,-9.6953,8.9852,-31.1214,-21.4247,-9.6966,1031.9713,1125.8118,1144.5122,1148.7286,30.6271,-22.2184,1.9143,287339116.0,22.7061,-2.6444,-1.9503,0.9328,40.6622,1214.5025,1144.6656,1167.1705,1107.9355,21.9688,5.5358,5.5358,7.3216,0.0,0.0,1184.1968,1120.6939,13.028,1150.7452,0.1017,31.0424,-94.079,1143.0538
2015-03-30,1143.35,1155.87,1142.0,1131.42,470138,8777410.5134,-625923.3926,18.937,27.2676,-31.6235,92.8571,0.0,-92.8571,21.3089,1102.4957,1162.2717,1222.0477,0.4672,-93.0361,-8.6421,1135.3318,6.5299,1143.8024,1145.7864,1145.6278,28.322,-15.0804,14.3197,-44.0205,0.4988,-0.2602,1173.4725,1,1156.4822,-1.8253,-8.6484,6.8231,-31.6235,-15.7774,-15.8461,1032.4408,1125.8678,1142.3032,1144.4876,28.538,-8.4721,1.8834,287809254.0,25.0395,-2.6928,-0.7432,0.9654,45.6789,1209.4149,1144.2909,1162.2717,1110.9186,13.3442,15.813,15.813,35.551,18.3151,54.9452,1178.9655,1119.6851,20.3488,1149.0134,0.0694,33.5053,-70.5937,1140.7697
2015-03-31,1161.75,1176.72,1160.5,1145.51,1011650,8221065.3839,-719152.4072,18.042,26.0076,-29.4567,85.7143,0.0,-85.7143,21.6768,1105.0186,1158.44,1211.8615,0.148,-37.0731,0.2421,1136.6559,6.4076,1144.0645,1145.749,1145.6188,27.8742,-2.6847,-3.8986,-78.261,0.6732,-0.0468,1174.1232,1,1156.3345,-1.5542,-6.7019,5.1476,-29.4567,-8.9434,-20.5133,1032.9089,1126.0642,1142.3032,1144.0842,26.0499,10.4106,1.8923,288820904.0,29.6167,-2.5119,0.9172,0.9886,50.1211,1204.5816,1144.1671,1158.44,1113.9872,19.8948,38.3356,38.3356,72.1343,51.6484,100.0,1173.7874,1124.2755,26.4594,1147.2772,0.0439,37.1659,-47.7312,1140.7511
2015-04-01,1164.0,1168.0,1146.5,1131.19,623792,7777157.5885,-833157.4474,16.9092,24.2333,-27.5252,78.5714,0.0,-78.5714,21.6395,1104.7657,1154.6975,1204.6292,-0.6698,-71.2139,-7.9909,1134.2445,2.1826,1142.0837,1143.8077,1144.5499,27.2193,12.7923,-27.0378,-63.7942,0.8461,0.2214,1173.1679,1,1155.3099,-2.4662,-6.0911,3.6249,-27.5252,-3.6571,-23.8681,1033.3749,1126.1154,1139.8875,1144.0547,28.7779,-31.5761,1.913,288197112.0,27.5486,-2.3525,-2.7156,0.9688,46.0046,1199.99,1143.907,1154.6975,1116.4403,34.555,49.5163,49.5163,40.8635,70.475,56.4798,1168.7275,1123.1075,21.1557,1144.9577,0.021,34.2892,-70.5485,1138.9491
2015-04-02,1149.15,1164.8,1146.19,1141.86,541244,8064793.4381,-712533.7892,15.8707,22.6576,-23.5399,71.4286,35.7143,-35.7143,21.4019,1108.5662,1151.1817,1193.7971,0.6067,-57.3559,-1.3147,1135.0337,2.3705,1142.0486,1143.5474,1144.3503,26.4782,24.3352,-40.528,-20.3427,0.9357,0.4121,1170.4302,1,1155.2329,-2.3017,-4.7413,2.4395,-23.5399,2.3157,-25.8555,1033.8394,1126.2728,1139.8875,1144.0547,27.1209,-15.6257,1.8743,288738356.0,25.8649,-2.0178,-1.35,1.0023,49.3427,1195.6279,1143.7295,1151.1817,1118.7017,49.006,59.1662,59.1662,64.5007,82.7502,91.7708,1163.9549,1126.2912,18.312,1142.5703,0.0031,41.0192,-53.5125,1138.916
2015-04-06,1158.83,1194.46,1154.1,1166.03,688960,8431123.5075,-481852.3807,15.7762,21.7686,-21.1392,64.2857,28.5714,-35.7143,22.7098,1111.7121,1149.6575,1187.6029,0.6487,38.946,11.9696,1141.7651,14.5469,1145.7383,1146.5453,1145.9564,25.7625,31.1538,-40.3715,32.4321,0.9709,0.5173,1167.437,1,1155.5082,-0.218,-2.126,1.908,-21.1392,5.5997,-26.7389,1034.3035,1126.6704,1141.5209,1144.0547,23.7333,5.7465,1.9476,289427316.0,31.8136,-1.8153,0.4953,1.0229,55.9848,1191.484,1143.5727,1149.6575,1121.365,57.0442,62.4501,62.4501,81.9863,82.7502,100.0,1159.8108,1137.4238,39.7136,1140.5406,-0.0059,50.7854,-14.8986,1142.0814
2015-04-07,1190.08,1195.0,1183.92,1166.0,384065,8120543.8685,-442498.7459,15.7081,20.9986,-18.4422,57.1429,100.0,42.8571,21.8665,1116.0604,1148.0821,1180.1039,-0.4603,99.807,11.9503,1147.2451,14.8229,1148.8559,1149.1396,1147.4413,25.049,40.5046,-20.427,76.8066,0.9969,0.6495,1163.7305,0,1155.8495,1.4146,-0.3947,1.8093,-18.4422,8.1798,-26.6221,1034.7673,1127.0637,1141.5209,1144.3056,22.888,3.7391,1.8753,289043251.0,30.8541,-1.5864,0.3217,1.0272,55.9751,1187.5473,1143.4652,1148.0821,1124.2577,65.6453,75.3194,75.3194,79.4714,97.2247,99.9033,1156.4576,1145.9836,10.9026,1139.3959,-0.0085,50.2706,-15.6221,1144.9939
2015-04-08,1183.19,1195.0,1180.66,1173.16,342941,8331952.4068,-318906.0199,15.4762,20.1991,-15.2068,50.0,100.0,50.0,21.3125,1115.9435,1148.1392,1180.3349,0.6318,109.5889,15.7409,1153.4751,12.4614,1152.5944,1152.3418,1149.3461,24.301,50.1175,9.0718,63.2365,0.996,0.7674,1159.8658,0,1156.0558,3.2483,1.1512,2.0971,-15.2068,10.2197,-25.4265,1035.2311,1127.5247,1145.0829,1144.3056,22.8807,22.1692,1.8167,289386192.0,29.395,-1.3105,1.9261,1.0089,57.8704,1183.8074,1143.4115,1148.1392,1127.2173,74.348,85.2745,85.2745,94.3659,99.9678,100.0,1154.0086,1155.006,14.1103,1139.4858,-0.0053,51.9532,-4.2875,1148.5659
2015-04-09,1194.35,1199.0,1181.01,1167.01,435246,8138160.2745,-301015.0359,15.4262,19.8359,-12.6911,42.8571,100.0,57.1429,21.0546,1115.6187,1148.5549,1181.4912,-0.4641,102.2307,11.3046,1156.9738,14.7774,1154.8116,1154.297,1150.6542,23.6666,59.2292,15.2722,22.607,0.9693,0.8592,1156.778,1,1156.1769,4.1574,1.6482,2.5092,-12.6911,10.7251,-23.4162,1035.6946,1127.9195,1145.0829,1146.2736,21.5066,32.7667,1.8042,288950946.0,28.965,-1.0957,2.8889,1.0082,55.6523,1180.2544,1143.3151,1148.5549,1130.605,81.2225,83.0736,83.0736,75.3835,91.2975,73.9891,1152.4023,1159.6382,17.7019,1141.0284,0.0002,48.1724,-19.0784,1151.2189
2015-04-10,1187.46,1192.4,1181.0,1170.45,361728,8315851.2219,-209792.965,15.3793,19.4066,-9.7003,35.7143,92.8571,57.1429,20.3519,1115.4098,1148.6976,1181.9854,0.1789,95.8913,13.3085,1160.6372,14.7692,1157.2175,1156.4508,1152.1206,23.123,72.3507,14.3049,29.316,0.8882,0.9529,1153.744,0,1156.3425,5.0969,2.0702,3.0267,-9.7003,11.3358,-21.0361,1036.1578,1128.3448,1145.0829,1146.2736,20.6634,48.353,1.7388,289312674.0,27.8247,-0.8385,4.3092,1.0088,56.6542,1179.7979,1143.2401,1148.6976,1134.2703,83.7373,82.8637,82.8637,78.8419,73.0535,45.1713,1151.5743,1164.2547,11.2174,1143.4819,0.0076,50.0663,-13.9419,1154.2404
2015-04-13,1188.84,1209.91,1188.02,1180.54,484428,8350595.4869,-142347.7639,16.0566,19.1887,-4.6255,28.5714,100.0,71.4286,20.4367,1115.0444,1150.763,1186.4816,0.4984,132.3762,19.0749,1166.0735,24.8608,1160.8049,1159.6621,1154.2254,22.4632,91.4645,29.9496,25.8905,0.6888,0.9997,1152.0779,1,1156.8031,6.5795,2.8422,3.7373,-4.6255,13.4108,-18.0363,1036.6214,1128.8667,1148.7729,1151.6412,19.1078,63.5261,1.7311,289797102.0,31.7519,-0.4003,5.6872,1.0157,59.5375,1112.7492,1143.1334,1150.763,1137.9113,79.7003,73.1634,73.1634,65.265,73.0535,100.0,1151.5238,1171.137,21.5394,1147.0804,0.018,54.0347,-12.8526,1158.5098
2015-04-14,1196.76,1204.95,1182.48,1185.42,454473,8795360.1184,39700.1796,16.3396,18.6637,1.078,21.4286,92.8571,71.4286,20.5563,1114.6779,1153.0394,1191.401,0.3538,112.0535,21.7861,1171.6287,20.0188,1164.5913,1163.096,1156.5359,21.7376,108.2522,32.7528,-2.3857,0.4501,0.9497,1151.6195,1,1158.0544,8.0555,3.4545,4.6009,1.078,15.7216,-14.6436,1037.0854,1129.4322,1151.2132,1151.6412,19.534,54.0011,1.7341,290251575.0,29.3124,0.0933,4.7729,1.0299,60.893,1113.527,1143.0695,1153.0394,1141.7533,77.1567,75.443,75.443,82.2222,81.7238,100.0,1152.2274,1177.8554,22.1101,1152.0118,0.0308,58.5994,-6.5781,1163.256
