date,open,high,low,close,volume,ad_14_chaikin a/d,adosc_14_adosc,adx_14_adx,adxr_14_adxr,apo_14_apo,aroon_14_aroon down,aroon_14_aroon up,aroonosc_14_aroonosc,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,bop_14_bop,cci_20_cci,cmo_14_cmo,dema_14_dema,dx_14_dx,ema_12_ema,ema_14_ema,ema_26_ema,ht_dcperiod_14_dcperiod,ht_dcphase_14_ht_dcphase,ht_phasor_14_phase,ht_phasor_14_quadrature,ht_sine_14_lead sine,ht_sine_14_sine,ht_trendline_14_ht_trendline,ht_trendmode_14_trendmode,kama_14_kama,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,macdext_14_macd,macdext_14_macd_hist,macdext_14_macd_signal,mama_14_fama,mama_14_mama,mfi_14_mfi,midpoint_14_midpoint,midprice_14_midprice,minus_di_14_minus_di,natr_14_natr,obv_14_obv,plus_di_14_plus_di,ppo_14_ppo,roc_10_roc,rocr_14_rocr,rsi_14_rsi,sar_14_sar,sma_200_sma,sma_20_sma,sma_50_sma,stoch_14_slowd,stoch_14_slowk,stochf_14_fastd,stochf_14_fastk,stochrsi_14_fastd,stochrsi_14_fastk,t3_14_t3,tema_14_tema,trange_14_trange,trima_14_trima,trix_14_trix,ultosc_14_ultosc,willr_14_willr,wma_14_wma
2022-10-20,16.21,17.16,16.12,14.13,117495741,-472396983.1869,-9487242.8351,41.0844,45.7381,-0.2358,64.2857,100.0,35.7143,0.393,12.2193,12.9777,13.7362,0.5096,258.8467,26.7163,13.0747,36.0392,13.1126,13.1105,13.2838,22.4183,45.1658,-0.0623,1.1834,1.0,0.7092,13.0584,1,13.0547,-0.1712,0.1733,-0.3445,-0.2358,0.17,-0.4058,15.9474,15.0314,57.0358,13.2436,13.3491,16.9894,2.7803,2153328204.0,36.1351,-1.7933,9.2689,1.111,63.3582,12.2415,15.2513,12.9777,13.8875,85.4517,85.2781,85.2781,80.8219,97.2593,100.0,12.6568,13.3583,1.3678,12.7731,-0.3637,58.9812,-15.5556,13.0128
2022-10-21,16.83,17.4,16.77,14.44,81050681,-468537426.9488,-3259707.7894,41.0414,45.1045,-0.1543,57.1429,100.0,42.8571,0.4047,12.0506,13.0358,14.0209,0.4286,277.0173,33.2512,13.4099,40.483,13.3165,13.2876,13.3693,21.4736,66.965,0.2462,0.7391,0.9274,0.9203,13.0455,1,13.1605,-0.0528,0.2334,-0.2862,-0.1543,0.2134,-0.3676,15.9428,15.0255,58.6399,13.3955,13.4504,15.3185,2.8031,2234378885.0,36.1576,-1.1714,14.4578,1.095,66.6256,12.3089,15.2452,13.0358,13.8771,85.8045,83.6559,83.6559,87.069,97.2593,100.0,12.6786,13.7928,0.5573,12.8238,-0.2977,60.5353,-10.2041,13.2092
2022-10-24,17.43,17.85,17.39,14.78,69196482,-501631396.601,-10945642.1792,41.5246,44.9193,-0.0349,50.0,100.0,50.0,0.421,11.8803,13.1252,14.3701,0.1739,267.7476,39.8318,13.7662,47.8055,13.5424,13.4871,13.4741,20.7222,89.5558,0.3501,0.7585,0.7126,1.0,13.0707,1,13.303,0.0682,0.2835,-0.2153,-0.0349,0.2817,-0.3166,15.9382,15.0231,60.2023,13.5686,13.6404,13.6728,2.8479,2303575367.0,38.719,-0.2641,17.5168,1.108,69.9159,12.4042,15.2411,13.1252,13.8697,84.5351,84.6711,84.6711,86.1224,100.0,100.0,12.7338,14.2338,0.6333,12.9254,-0.2161,56.7472,-10.0295,13.4399
2022-10-25,17.53,17.89,17.5,14.94,58235104,-503124604.3958,-13569941.2571,42.0166,44.9447,0.1187,42.8571,100.0,57.1429,0.4145,11.7471,13.2198,14.6925,0.4103,209.3604,42.5114,14.0897,48.4131,13.7568,13.6804,13.5824,20.0321,110.5585,0.6584,0.6084,0.4138,0.9363,13.1353,1,13.4925,0.1744,0.3118,-0.1374,0.1187,0.3679,-0.2492,15.9336,15.0222,66.0915,13.6446,13.6573,12.8969,2.775,2361810471.0,37.1038,0.8964,19.4463,1.1306,71.2557,12.5376,15.2357,13.2198,13.8635,85.5712,88.3864,88.3864,91.9679,100.0,100.0,12.8229,14.6079,0.3293,13.078,-0.125,58.2518,-5.8309,13.6772
2022-10-26,17.85,18.24,17.76,15.32,65201017,-464025952.021,-969406.8281,42.8331,45.4983,0.2858,35.7143,100.0,64.2857,0.4178,11.5976,13.3292,15.0608,0.6104,185.0569,48.6665,14.4423,53.4478,13.9968,13.8985,13.7109,19.4158,127.1208,0.6377,0.5798,0.1371,0.7974,13.2356,1,13.8381,0.2859,0.3386,-0.0527,0.2858,0.4517,-0.1659,15.9291,15.0251,73.0869,13.8346,13.803,11.882,2.7275,2427011488.0,39.166,2.148,23.9918,1.1841,74.3332,12.6916,15.2316,13.3292,13.8618,88.0852,91.198,91.198,95.5038,100.0,100.0,12.9458,15.008,0.4603,13.2832,-0.0251,60.5233,-2.5191,13.9487
2022-10-27,18.35,18.35,17.99,15.22,53975498,-506006894.9099,-9084087.5875,43.7038,46.1692,0.4452,28.5714,100.0,71.4286,0.4096,11.5436,13.4464,15.3492,-0.8889,152.1196,44.5912,14.6996,55.0217,14.1855,14.0752,13.8229,18.9887,138.3,0.9928,1.0019,-0.0576,0.6652,13.3555,1,14.1792,0.3626,0.3322,0.0304,0.4452,0.5111,-0.0659,15.9246,15.0271,79.3304,13.8346,13.8515,11.2522,2.6908,2373035990.0,38.7818,3.3289,19.246,1.2068,72.2956,12.881,15.2275,13.4464,13.8607,89.5524,89.0728,89.0728,79.7468,91.1878,73.5633,13.0978,15.2597,0.304,13.5252,0.074,57.6469,-8.2262,14.1851
2022-10-28,18.28,18.59,18.23,15.6,55833922,-484293703.021,-4669160.6982,44.7393,46.962,0.634,21.4286,100.0,78.5714,0.4141,11.5016,13.5905,15.6793,0.5556,142.2479,50.5617,14.9967,58.2008,14.4037,14.279,13.9548,18.7553,148.5176,1.407,0.4597,-0.2337,0.5222,13.4826,1,14.5662,0.4488,0.3348,0.114,0.634,0.5844,0.0496,15.9201,15.0329,84.5625,13.9781,13.9528,10.3346,2.6542,2428869912.0,39.1141,4.7114,23.2822,1.2403,75.2809,13.09,15.2249,13.5905,13.8671,89.6552,88.6946,88.6946,90.8333,91.1878,100.0,13.276,15.563,0.4728,13.8016,0.174,60.8732,-2.6634,14.4473
2022-10-31,18.35,18.39,18.13,15.39,47573949,-495272306.6364,-5931777.1486,45.3534,47.5672,0.7715,14.2857,92.8571,78.5714,0.4057,11.4801,13.7008,15.9215,-0.4615,111.8115,41.4431,15.1781,53.3376,14.5558,14.4274,14.0613,18.8805,158.5767,1.3519,-0.1944,-0.4,0.3653,13.6036,1,14.7618,0.4945,0.3043,0.1901,0.7715,0.6007,0.1708,15.9157,15.0365,83.7649,13.9781,13.9528,11.2835,2.6355,2381295963.0,37.0789,5.6987,19.0725,1.2309,70.7216,13.3246,15.2202,13.7008,13.8693,85.6506,79.1842,79.1842,66.9725,57.8544,0.0,13.4728,15.6975,0.2955,14.0908,0.2654,55.9772,-8.7167,14.6526
2022-11-01,18.57,18.58,18.24,15.49,48025723,-512956972.0361,-11535988.5829,46.121,47.6904,0.9118,7.1429,85.7143,78.5714,0.3978,11.4625,13.8083,16.1541,-0.6544,103.9358,43.2207,15.3434,56.099,14.7001,14.5696,14.1674,19.3585,168.2687,1.2116,-0.4492,-0.5486,0.2033,13.7226,1,14.9668,0.5327,0.274,0.2586,0.9118,0.6071,0.3047,15.9113,15.041,88.7909,14.1301,13.9528,10.6848,2.5675,2429321686.0,37.9919,6.6878,17.6282,1.2543,71.6104,13.538,15.2148,13.8083,13.8784,81.3919,76.2967,76.2967,71.0843,39.8313,19.494,13.682,15.8136,0.2955,14.3697,0.3475,55.0829,-5.8111,14.8439
2022-11-02,18.27,18.8,18.26,15.56,49201073,-531809719.6342,-18778495.807,47.0492,47.6362,1.0345,0.0,100.0,100.0,0.4017,11.4782,13.9258,16.3734,0.2991,96.8295,44.4318,15.4871,59.1159,14.8326,14.7018,14.2707,19.8367,172.5144,1.0213,-0.7328,-0.609,0.1303,13.8273,1,15.1254,0.5619,0.2426,0.3193,1.0345,0.5887,0.4458,15.907,15.0462,88.7989,14.1301,14.2568,9.8264,2.5811,2478522759.0,38.2433,7.5348,18.5972,1.2189,72.2159,13.7323,15.2094,13.9258,13.8901,73.2023,64.1259,64.1259,54.321,17.4231,32.7754,13.8977,15.9045,0.4517,14.6253,0.4195,51.0895,-9.6606,15.0143
2022-11-03,18.17,18.33,18.07,15.34,41249439,-541328820.9419,-23063008.6505,47.2114,46.9493,1.1302,0.0,92.8571,92.8571,0.3947,11.5687,14.0461,16.5235,0.0,74.204,34.3985,15.5417,49.3209,14.9109,14.7872,14.35,20.2996,181.6411,0.752,-0.7298,-0.7271,-0.0286,13.9361,1,15.1765,0.5609,0.1933,0.3676,1.1302,0.5417,0.5885,15.9027,15.0492,83.607,14.2652,14.3032,12.2657,2.5726,2437273320.0,36.1395,8.181,8.5424,1.2121,67.1992,13.9464,15.203,14.0461,13.8982,62.2635,46.368,46.368,13.6986,17.4231,0.0,14.1122,15.8767,0.304,14.852,0.4763,49.9025,-16.9355,15.1288
2022-11-04,18.34,18.41,18.09,15.47,39458723,-524065629.6294,-17226293.1551,47.458,45.7759,1.2263,0.0,85.7143,85.7143,0.3858,11.729,14.1888,16.6487,-0.0625,71.3681,37.1127,15.6106,50.6627,14.9967,14.878,14.4329,20.8659,185.4829,0.611,-0.5538,-0.7714,-0.0955,14.0285,1,15.2436,0.5638,0.157,0.4069,1.2263,0.4976,0.7287,15.8985,15.0534,83.6591,14.3623,14.4383,11.6521,2.494,2476732043.0,35.5822,8.8126,7.1345,1.1966,68.5564,14.1392,15.198,14.1888,13.9075,48.1942,34.0887,34.0887,34.2466,19.9425,27.0522,14.3208,15.882,0.2702,15.0408,0.5212,47.637,-14.1176,15.2347
2022-11-07,18.34,18.4,18.15,15.5,39985216,-496875682.7494,-4621172.522,47.6869,44.5797,1.2333,7.1429,78.5714,71.4286,0.3733,11.9279,14.3349,16.7418,0.08,67.2041,37.8512,15.6683,50.6627,15.0745,14.9612,14.5121,21.4919,193.3107,0.4738,-0.7339,-0.8509,-0.2302,14.1365,1,15.3002,0.5624,0.1244,0.438,1.2333,0.3808,0.8525,15.8943,15.0579,83.6156,14.3623,14.4383,11.1814,2.4081,2516717259.0,34.1451,8.7956,4.8544,1.1769,68.9256,14.3126,15.1944,14.3349,13.9208,36.5602,29.2237,29.2237,39.726,20.4881,34.4122,14.5201,15.8814,0.2111,15.1919,0.5554,52.2528,-12.9412,15.3208
2022-11-08,18.38,18.73,18.3,15.68,43210379,-485452249.2207,4590303.1799,48.2956,44.69,1.2409,0.0,71.4286,71.4286,0.3729,12.1732,14.4936,16.814,0.4368,73.7746,41.7203,15.7528,56.2096,15.1675,15.057,14.5985,22.1446,196.2503,0.2004,-0.5521,-0.8767,-0.2798,14.2293,1,15.3919,0.569,0.1048,0.4642,1.2409,0.2822,0.9586,15.8901,15.0641,88.7919,14.9069,14.7423,10.3947,2.3781,2559927638.0,37.0802,8.7893,4.9746,1.195,70.8602,14.4687,15.1926,14.4936,13.9395,36.9337,47.4886,47.4886,68.4932,44.8133,72.9754,14.709,15.9277,0.3673,15.3077,0.5824,50.3041,-8.5821,15.4083
2022-11-09,18.48,18.72,18.38,15.52,41838444,-527290693.2207,-5370898.322,48.8609,44.9512,1.2184,0.0,64.2857,64.2857,0.3667,12.5124,14.6519,16.7915,-0.2941,67.6695,33.6152,15.775,56.2096,15.2216,15.1186,14.6667,22.886,198.9162,0.1813,-0.3869,-0.8982,-0.3242,14.304,1,15.4091,0.5549,0.0726,0.4823,1.2184,0.1739,1.0445,15.886,15.0686,81.9526,15.0589,15.0167,9.8135,2.3632,2518089194.0,35.007,8.5794,1.323,1.098,66.8076,14.6092,15.1895,14.6519,13.9543,42.814,51.7296,51.7296,46.9697,35.7959,0.0,14.8847,15.8925,0.2871,15.3814,0.5991,46.0567,-20.6897,15.4502
2022-11-10,18.83,18.97,18.58,15.91,46482727,-511796450.8874,-4027685.6193,49.667,45.5958,1.1956,0.0,100.0,100.0,0.3761,12.7883,14.809,16.8297,0.0256,83.5409,42.2295,15.8838,60.1464,15.3271,15.2238,14.7586,23.6466,200.9674,0.002,-0.3811,-0.9133,-0.3578,14.372,1,15.4797,0.5685,0.0689,0.4996,1.1956,0.0887,1.1069,15.882,15.077,81.2283,15.346,15.3502,8.8852,2.3645,2564571921.0,35.7038,8.3579,4.4925,1.1018,71.1148,14.7357,15.1951,14.809,13.9816,55.3716,66.8967,66.8967,85.2273,57.6585,100.0,15.0491,15.9888,0.4982,15.4401,0.6134,51.5263,-8.2278,15.5306
2022-11-11,18.82,19.13,18.78,16.08,52519514,-483285857.5731,5959516.1427,50.5817,46.2991,1.1385,0.0,100.0,100.0,0.3704,13.146,14.9804,16.8148,0.6571,95.4704,45.6941,16.0101,62.4717,15.4437,15.3386,14.8569,24.363,206.1247,-0.0483,0.0781,-0.9462,-0.4403,14.4666,1,15.5572,0.5868,0.0698,0.517,1.1385,-0.0092,1.1477,15.878,15.0871,80.8993,15.5106,15.4642,8.3788,2.3027,2617091435.0,36.2744,7.8919,3.0844,1.0879,72.847,14.8766,15.2021,14.9804,14.013,64.4347,74.6779,74.6779,91.8367,66.6667,100.0,15.2045,16.111,0.2955,15.4892,0.6267,56.196,-4.908,15.6206
2022-11-14,19.08,19.36,19.04,16.09,37316467,-515937766.1981,-885828.2574,51.653,47.2431,1.0772,0.0,100.0,100.0,0.3632,13.505,15.1387,16.7724,-0.0469,109.8245,45.8606,16.1084,65.5807,15.5436,15.4392,14.9485,25.0818,207.0193,0.0525,0.3652,-0.9512,-0.4543,14.5527,1,15.6193,0.5952,0.0625,0.5326,1.0772,-0.0889,1.1661,15.8741,15.0972,80.4055,15.6584,15.6711,7.9336,2.257,2654407902.0,38.166,7.3982,4.5529,1.0774,72.9303,15.0297,15.2057,15.1387,14.0497,74.8465,82.965,82.965,71.831,100.0,100.0,15.3518,16.1938,0.2702,15.5379,0.6371,54.1548,-18.75,15.6994
2022-11-15,19.12,19.39,18.81,16.06,49339280,-529548602.0601,-7936387.0811,51.6791,47.6914,0.9814,0.0,100.0,100.0,0.3723,13.8754,15.2831,16.6907,-0.1724,107.4388,43.9593,16.1736,52.0184,15.623,15.5219,15.0307,25.6962,207.7545,0.1791,0.4099,-0.955,-0.4657,14.6283,1,15.6514,0.5922,0.0477,0.5446,0.9814,-0.1788,1.1602,15.8703,15.1068,72.1605,15.6584,15.7808,10.9144,2.318,2605068622.0,34.5796,6.6789,3.6512,1.0485,71.9796,15.2009,15.2083,15.2831,14.0924,77.7736,75.678,75.678,63.3663,94.8244,84.4731,15.4905,16.2324,0.4897,15.5899,0.6429,49.7193,-26.4286,15.7627
2022-11-16,19.0,19.05,18.78,15.98,32155441,-525975775.2824,-8962408.345,51.5798,48.1595,0.8968,0.0,92.8571,92.8571,0.362,14.3953,15.4262,16.4571,-0.2593,94.3876,39.5515,16.2015,50.2892,15.6784,15.5834,15.1013,26.0718,211.5246,0.2318,0.4007,-0.9725,-0.5229,14.725,1,15.6767,0.5771,0.0261,0.5511,0.8968,-0.2374,1.1343,15.8665,15.1156,66.0302,15.7175,15.8146,10.9232,2.2645,2572913181.0,33.0239,6.0485,2.713,1.0499,69.7757,15.3648,15.2138,15.4262,14.1323,72.704,59.4691,59.4691,43.2099,61.491,0.0,15.619,16.2235,0.228,15.6478,0.6424,49.3132,-34.8485,15.8088
2022-11-17,18.71,18.99,18.52,16.0,36007803,-496096960.0271,939515.8414,50.4574,47.9054,0.7988,28.5714,85.7143,57.1429,0.3644,14.6476,15.5195,16.3914,0.5106,74.9695,39.9912,16.2229,35.8654,15.728,15.639,15.1679,26.1918,214.5816,0.3505,0.638,-0.9835,-0.5676,14.8382,1,15.6893,0.5601,0.0072,0.5529,0.7988,-0.288,1.0868,15.8628,15.1244,58.9463,15.7175,15.8146,14.3763,2.2777,2608920984.0,30.4553,5.3365,4.2928,1.0254,69.9956,15.5058,15.219,15.5195,14.1741,62.3825,52.0005,52.0005,49.4253,30.4809,6.9695,15.7364,16.2122,0.3968,15.7065,0.6366,52.3998,-33.3333,15.8499
2022-11-18,19.04,19.12,18.92,16.02,34211309,-513202614.5271,-537815.7724,49.6402,47.8806,0.7117,21.4286,78.5714,57.1429,0.3505,14.8561,15.5984,16.3407,-0.35,100.1731,40.4576,16.2392,39.0169,15.7725,15.6895,15.2308,26.1053,217.274,0.6104,0.2806,-0.9909,-0.6056,14.9625,1,15.7187,0.5416,-0.009,0.5506,0.7117,-0.3171,1.0288,15.8591,15.1333,66.0035,15.7175,15.8146,13.8815,2.1881,2643132293.0,31.6442,4.7157,3.548,1.0406,70.2288,15.6271,15.2243,15.5984,14.212,53.1964,48.1198,48.1198,51.7241,7.1107,14.3625,15.8422,16.2003,0.1689,15.7727,0.6262,55.0065,-31.8182,15.8895
2022-11-21,18.98,19.08,18.76,15.91,31911448,-528905073.0667,-6089523.1705,48.2742,47.6617,0.6339,14.2857,71.4286,57.1429,0.3444,15.0027,15.6546,16.3065,-0.4286,70.3987,33.2097,16.2201,30.5163,15.7932,15.7185,15.281,25.9002,219.2112,0.5506,-0.3959,-0.9949,-0.6322,15.0915,1,15.7277,0.5123,-0.0307,0.543,0.6339,-0.3275,0.9614,15.8555,15.1411,59.5109,15.7175,15.8146,15.9174,2.1653,2611220845.0,29.8989,4.1652,2.6144,1.0267,66.6049,15.6373,15.2305,15.6546,14.2419,48.6991,45.977,45.977,36.7816,7.1107,0.0,15.9352,16.1448,0.266,15.8366,0.61,49.8822,-41.6667,15.9084
2022-11-22,18.9,19.04,18.89,16.04,33770953,-513145295.0001,-2792608.3421,47.0058,47.1086,0.5619,7.1429,64.2857,57.1429,0.3319,15.127,15.7099,16.2928,0.6667,78.0299,37.4854,16.2339,30.5163,15.8316,15.7617,15.3374,25.5916,220.0973,0.3797,-0.6795,-0.9963,-0.6441,15.216,1,15.7454,0.4942,-0.039,0.5332,0.5619,-0.3266,0.8884,15.852,15.1501,58.471,15.7175,15.8146,15.3389,2.0688,2644991798.0,28.8123,3.6633,2.3156,1.0309,68.7427,15.7401,15.2377,15.7099,14.2836,50.0885,56.1686,56.1686,80.0,24.4517,58.9925,16.0163,16.1431,0.1689,15.8924,0.5916,49.6407,-29.5455,15.9415
2022-11-23,18.93,19.11,18.89,16.12,21486024,-496433943.0001,4127251.3915,45.9876,46.7228,0.4999,0.0,57.1429,57.1429,0.3218,15.1706,15.75,16.3294,0.7111,81.012,39.8192,16.2598,32.7518,15.8757,15.8093,15.3952,25.1674,215.2149,0.1354,-0.7435,-0.9855,-0.5766,15.372,1,15.7962,0.4805,-0.0422,0.5227,0.4999,-0.3112,0.8111,15.8485,15.1598,64.4707,15.7935,15.823,14.692,1.9962,2666477822.0,29.0029,3.2353,3.8629,1.0506,69.9096,15.8286,15.2454,15.75,14.3278,57.5798,70.5939,70.5939,95.0,50.0615,91.192,16.0868,16.1622,0.19,15.9393,0.5725,56.5732,-23.0769,15.9801
2022-11-25,19.17,19.28,19.07,16.14,13782713,-503325299.5001,4390194.0879,45.392,46.5394,0.4223,0.0,50.0,50.0,0.312,15.2457,15.796,16.3464,-0.2273,99.0801,40.6151,16.283,37.6486,15.917,15.8539,15.4507,24.8462,210.4605,-0.0405,-0.3686,-0.968,-0.5069,15.5026,1,15.8383,0.4663,-0.0451,0.5114,0.4223,-0.3092,0.7315,15.8452,15.1696,62.7943,15.823,15.8484,14.0673,1.9329,2680260535.0,31.0554,2.7129,1.4862,1.0437,70.3075,15.9046,15.2515,15.796,14.3727,69.3176,81.1905,81.1905,68.5714,83.3949,100.0,16.1481,16.1799,0.1858,15.9743,0.5528,57.1501,-21.7742,16.0147
2022-11-28,19.1,19.15,18.77,15.89,27787847,-523800555.1843,-2416201.0802,43.6612,45.9784,0.3857,0.0,42.8571,42.8571,0.3127,15.2659,15.8104,16.3548,-0.7237,41.0849,23.0861,16.2349,21.1612,15.9129,15.8588,15.4833,24.8138,206.2512,-0.0414,-0.106,-0.9469,-0.4423,15.6033,1,15.8405,0.4297,-0.0654,0.4951,0.3857,-0.269,0.6547,15.8418,15.1768,56.4404,15.8315,15.9096,18.7264,1.9677,2652472688.0,28.7791,2.4672,-1.2073,1.0251,61.5431,16.3719,15.257,15.8104,14.4129,70.0392,58.3333,58.3333,11.4286,63.7307,0.0,16.1987,16.0997,0.3209,15.997,0.5282,50.8402,-52.0548,16.009
2022-11-29,18.79,19.03,18.75,16.05,24087955,-503153736.6129,1588461.4492,41.9791,45.42,0.3357,0.0,35.7143,35.7143,0.3072,15.3249,15.8433,16.3617,0.7857,40.5261,29.1132,16.2326,20.1108,15.9342,15.8844,15.5253,24.845,203.7668,-0.0731,0.0439,-0.9321,-0.403,15.6777,1,15.849,0.4089,-0.069,0.4778,0.3357,-0.2473,0.583,15.8385,15.1856,54.7964,15.8315,15.9455,18.0897,1.9141,2676560643.0,27.1973,2.1385,-0.2623,1.0237,64.5566,16.3666,15.2637,15.8433,14.4559,60.7966,42.866,42.866,48.5981,44.7945,34.3835,16.2396,16.0912,0.2364,16.0121,0.5031,49.1045,-37.6238,16.0211
2022-11-30,18.94,19.28,18.8,16.28,59293423,-443860313.6129,21948416.0341,41.0134,45.3402,0.2944,0.0,28.5714,28.5714,0.3142,15.3571,15.8826,16.408,0.7083,83.3059,36.7038,16.2844,28.4598,15.9872,15.937,15.5812,24.7479,202.2999,-0.0107,0.2624,-0.9225,-0.3795,15.734,1,15.8966,0.4061,-0.0574,0.4635,0.2944,-0.2216,0.516,15.8353,15.1965,64.6591,16.0848,16.0046,16.4231,1.9303,2735854066.0,29.4899,1.8686,1.367,1.049,68.3519,16.3559,15.2719,15.8826,14.5068,51.41,53.0307,53.0307,99.0654,37.3567,77.6866,16.2741,16.1611,0.4053,16.0261,0.4812,59.4987,-12.6437,16.06
2022-12-01,19.29,19.4,19.08,16.2,31615469,-454398803.2795,24929022.0126,40.3786,45.4801,0.2548,35.7143,100.0,64.2857,0.3108,15.3933,15.9147,16.4361,-0.3175,104.1259,31.6435,16.3043,32.1265,16.0204,15.9725,15.6272,24.5152,202.7482,0.1069,0.2081,-0.9255,-0.3867,15.7802,1,15.9079,0.3932,-0.0562,0.4494,0.2548,-0.2008,0.4556,15.8322,15.2066,63.6409,16.0848,16.0088,15.4192,1.9181,2704238597.0,30.016,1.6125,1.3735,1.0186,65.8218,15.8315,15.2787,15.9147,14.5613,55.894,71.7853,71.7853,67.6923,53.6296,48.8186,16.3034,16.1839,0.266,16.0365,0.46,58.8898,-23.8636,16.0816
2022-12-02,19.05,19.06,18.86,16.06,33479648,-433984383.7673,30377583.2112,38.8863,45.2696,0.2262,28.5714,92.8571,64.2857,0.3088,15.4975,15.9505,16.4036,-0.1463,32.2493,22.4252,16.2817,19.4858,16.0264,15.9841,15.6592,24.1853,206.8773,0.142,-0.077,-0.9504,-0.4521,15.8243,1,15.9088,0.3672,-0.0658,0.433,0.2262,-0.1754,0.4016,15.8291,15.2151,54.9917,16.0848,16.0088,18.9025,1.9228,2670758949.0,28.052,1.429,0.3694,0.9984,61.2126,15.837,15.2861,15.9505,14.6131,64.7494,69.4321,69.4321,41.5385,42.1684,0.0,16.3268,16.1477,0.2829,16.0472,0.4371,56.2288,-43.1818,16.0812
2022-12-05,18.92,18.98,18.69,15.83,28698037,-450807370.9742,24492172.9346,36.9131,44.2961,0.1902,21.4286,85.7143,64.2857,0.3066,15.5683,15.9687,16.3691,-0.5862,-38.8881,9.3305,16.204,11.2621,15.9964,15.9637,15.672,23.8427,213.2825,0.0131,-0.2149,-0.9792,-0.5488,15.8572,1,15.9067,0.3244,-0.0868,0.4113,0.1902,-0.1622,0.3524,15.8261,15.2213,47.8761,16.0552,16.0088,20.9209,1.9369,2642060912.0,26.2313,1.1996,-1.1597,0.9837,54.6652,16.3803,15.2928,15.9687,14.6642,60.1482,39.2272,39.2272,8.4507,16.2729,0.0,16.342,16.0383,0.2786,16.0536,0.4094,51.3805,-73.8636,16.0506
2022-12-06,18.89,19.18,18.81,16.19,45858132,-407428056.9202,33660452.9355,35.6034,43.5916,0.1833,14.2857,78.5714,64.2857,0.3107,15.6543,16.0029,16.3515,0.7568,53.091,23.1081,16.2273,18.5773,16.0256,15.9934,15.7101,23.5407,219.5643,-0.0489,0.1619,-0.9955,-0.6369,15.8866,1,15.9098,0.3155,-0.0766,0.3921,0.1833,-0.127,0.3103,15.8231,15.2309,58.3805,16.0552,16.0088,19.1745,1.9193,2687919044.0,27.9242,1.1542,1.7516,1.0079,61.5541,16.3743,15.301,16.0029,14.728,49.2858,39.1983,39.1983,67.6056,16.7775,50.3324,16.3516,16.0782,0.3631,16.0602,0.3847,59.1012,-26.1364,16.0698
2022-12-07,19.05,19.42,19.0,16.3,45381037,-387979041.063,40539394.9872,34.9472,42.7023,0.1717,7.1429,100.0,92.8571,0.3138,15.6961,16.0337,16.3713,0.5952,138.543,26.815,16.2714,26.4164,16.0672,16.0337,15.7535,23.3126,227.682,0.1474,0.2116,-0.9989,-0.7394,15.926,1,15.9199,0.3137,-0.0627,0.3764,0.1717,-0.1021,0.2738,15.8202,15.2416,66.4639,16.0637,16.0172,17.6268,1.9257,2733300081.0,30.2828,1.0793,1.5789,1.0195,63.4075,15.7808,15.3101,16.0337,14.793,43.8771,53.206,53.206,83.5616,42.8976,78.3603,16.3585,16.1454,0.3546,16.0726,0.3639,64.7775,-13.3333,16.1025
2022-12-08,19.43,19.52,19.02,16.14,45761101,-415435701.663,30931897.9095,34.5555,42.0979,0.1664,0.0,100.0,100.0,0.3215,15.8209,16.0649,16.309,-0.62,119.9981,18.3101,16.2671,29.4637,16.079,16.0484,15.7824,23.0875,229.0377,0.1644,-0.1647,-0.9975,-0.7551,15.9624,1,15.9224,0.2966,-0.0639,0.3605,0.1664,-0.079,0.2454,15.8173,15.2506,64.9881,16.0637,16.1312,15.9737,1.9918,2687538980.0,29.3184,1.0443,0.1572,1.009,59.1551,15.787,15.3192,16.0649,14.8534,53.3541,67.6582,67.6582,51.8072,60.0168,51.3576,16.3628,16.1415,0.4222,16.0883,0.3433,55.8357,-48.1928,16.1119
2022-12-09,19.07,19.35,19.03,16.12,29815562,-434070427.913,18260336.3973,34.1918,41.233,0.1513,71.4286,92.8571,21.4286,0.3179,15.8416,16.0755,16.3094,0.0625,74.8577,16.9029,16.2554,29.4637,16.0851,16.0578,15.8073,22.802,226.5888,0.0407,-0.3772,-0.9996,-0.7264,15.9962,1,15.9242,0.2778,-0.0661,0.3439,0.1513,-0.068,0.2193,15.8145,15.2593,58.3438,16.0637,16.1312,15.0039,1.9721,2657723418.0,27.5384,0.9483,-0.1569,1.0063,58.4515,15.8009,15.329,16.0755,14.9181,60.6838,61.1872,61.1872,48.1928,57.6758,43.3094,16.3645,16.1283,0.2702,16.1002,0.3227,48.4185,-51.8072,16.1166
2022-12-12,19.14,19.31,19.07,16.3,31333483,-405348068.4964,20555417.7388,33.8541,40.4299,0.1294,64.2857,85.7143,21.4286,0.3096,15.8331,16.0861,16.339,0.6667,103.0217,23.7407,16.2883,29.4637,16.1175,16.0895,15.8435,22.6215,217.5319,-0.1636,-0.1852,-0.9915,-0.6092,16.0265,1,15.9354,0.274,-0.0559,0.33,0.1294,-0.067,0.1964,15.8118,15.2696,65.0314,16.0637,16.1312,14.3025,1.9002,2689056901.0,26.2511,0.8091,2.5505,1.0244,61.8703,15.8145,15.3376,16.0861,14.9896,61.7278,56.338,56.338,69.0141,54.5502,68.9835,16.3653,16.1792,0.2026,16.1091,0.305,53.3473,-26.506,16.1439
