date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
2025-09-08,17.03,17.77,17.0,17.74,977212,-23013182.3638,18.6611,,0.7373,16.3183,17.226,18.1337,17.1766,17.2869,17.5316,,17.1471,,,,,34.7693,0.21,1.1979,51.2787,16.3937,17.0493,17.226,17.3713,,17.0386,,94.6421,100.0
2025-09-09,17.61,17.78,17.33,17.37,403772,-23345172.6749,17.7307,,0.7167,16.328,17.237,18.146,17.2024,17.2948,17.5211,,17.2028,,-0.2231,0.1104,-0.3335,37.6158,0.56,3.3314,47.9138,16.4336,17.08,17.237,17.3137,,17.1014,,86.5784,59.7352
2025-09-10,17.3,17.51,17.13,17.15,665265,-23940409.7802,16.4763,,0.6927,16.3188,17.217,18.1152,17.1954,17.281,17.4972,,17.1896,,-0.2114,0.0977,-0.3091,38.6119,0.64,3.8764,45.9818,16.4728,17.0707,17.217,17.258,,17.1171,,65.4503,36.6156
2025-09-11,17.04,18.32,16.9,18.2,2052896,-22234482.1182,16.6246,,0.7446,16.3392,17.2115,18.0838,17.3294,17.3685,17.5425,,17.4422,,-0.1161,0.1544,-0.2705,42.4404,1.5,8.982,55.2554,16.5111,17.11,17.2115,17.2357,,17.3357,,65.4503,100.0
2025-09-12,18.16,18.37,17.97,18.23,1137773,-21893150.2182,16.8327,,0.72,16.2759,17.2525,18.2291,17.4494,17.4506,17.5869,,17.6391,,-0.0377,0.1862,-0.2239,50.2433,1.3,7.6787,55.4905,16.5487,17.16,17.2525,17.2287,,17.5171,,78.8719,100.0
2025-09-15,18.21,18.52,18.02,18.35,838751,-21624749.8982,17.242,,0.7043,16.2249,17.273,18.3211,17.5695,17.5362,17.6361,,17.8169,,0.0337,0.2061,-0.1724,57.1101,1.31,7.6878,56.4757,16.5855,17.27,17.273,17.276,,17.7243,,100.0,100.0
2025-09-16,18.28,18.6,18.27,18.42,938735,-21725844.4366,17.7391,,0.6772,16.1609,17.3205,18.4801,17.6829,17.6204,17.6867,,17.9676,,0.0949,0.2138,-0.1189,64.66,1.75,10.4979,57.0726,16.6435,17.4064,17.3205,17.35,,17.9229,,100.0,100.0
2025-09-17,18.47,18.7,18.15,18.45,682311,-21663928.9631,17.8961,,0.6681,16.1517,17.396,18.6403,17.7852,17.6994,17.7359,,18.0882,,0.1441,0.2104,-0.0663,68.4287,1.49,8.7854,57.3426,16.7218,17.5314,17.396,17.4307,,18.0243,,100.0,100.0
2025-09-18,18.46,18.67,17.55,17.73,978204,-22326413.5441,16.7498,19.0764,0.7001,16.1672,17.4185,18.6698,17.7778,17.7023,17.7356,,17.9987,,0.1236,0.1519,-0.0283,61.6912,0.83,4.9112,49.3242,16.8207,17.5886,17.4185,17.455,,18.0757,,66.6667,0.0
2025-09-19,17.61,17.95,17.01,17.06,6814270,-28415761.2036,16.349,18.714,0.7172,16.1331,17.389,18.6449,17.6821,17.6411,17.692,,17.764,,0.0527,0.0648,-0.0121,38.5874,0.03,0.1762,43.2618,16.9147,17.59,17.389,17.4477,,18.0629,,33.3333,0.0
2025-09-22,17.05,17.15,16.75,16.99,1012492,-28213262.8036,16.3705,18.5811,0.6945,16.0962,17.362,18.6278,17.5898,17.5791,17.6467,,17.5705,,-0.0091,0.0025,-0.0115,37.9784,-0.75,-4.2277,42.6716,18.7,17.6129,17.362,17.4157,,17.89,,-0.0,0.0
2025-09-23,17.0,17.12,16.69,16.7,854468,-29027988.106,16.4808,18.346,0.6757,16.0803,17.3565,18.6327,17.4712,17.4954,17.5856,,17.3529,,-0.0805,-0.0552,-0.0253,38.3659,-0.67,-3.8572,40.2237,18.6805,17.5943,17.3565,17.4007,,17.6714,,-0.0,0.0
2025-09-24,16.63,16.81,15.72,15.79,2572238,-31259454.5116,17.8113,18.7417,0.7056,15.9165,17.3205,18.7245,17.247,17.333,17.4698,,16.9622,,-0.2081,-0.1462,-0.0619,36.1737,-1.36,-7.93,33.6922,18.6407,17.515,17.3205,17.342,,17.3057,,-0.0,0.0
2025-09-25,15.71,15.71,15.14,15.4,1630242,-31402458.1958,19.5943,19.1277,0.7016,15.6384,17.2555,18.8726,17.0008,17.1489,17.3362,,16.5716,,-0.3368,-0.22,-0.1169,32.1457,-2.8,-15.3846,31.3432,18.553,17.3986,17.2555,17.245,,16.8743,,-0.0,0.0
2025-09-26,15.41,15.7,15.28,15.69,1343671,-30122771.5292,21.2499,19.4903,0.6815,15.4418,17.1935,18.9452,16.826,17.0099,17.23,,16.3512,,-0.4107,-0.2351,-0.1756,32.8312,-2.54,-13.9331,34.9737,18.4165,17.2521,17.1935,17.1877,,16.48,,10.6824,32.0473
2025-09-29,15.76,16.01,15.65,15.84,1293301,-30050921.4736,22.0887,19.2825,0.6585,15.2853,17.1335,18.9817,16.6945,16.8985,17.1403,,16.2234,,-0.452,-0.2211,-0.2309,36.9609,-2.51,-13.6785,36.8342,18.2854,17.1429,17.1335,17.1177,,16.21,,31.293,61.8318
2025-09-30,15.95,16.16,15.57,15.7,2445030,-31418480.6262,22.5402,19.5824,0.6536,15.1422,17.085,19.0278,16.5619,16.7844,17.0474,,16.0926,,-0.4903,-0.2075,-0.2828,34.549,-2.72,-14.7666,35.8045,18.1596,17.0393,17.085,17.0587,,16.0157,,58.3756,81.2476
2025-10-01,15.72,15.74,15.24,15.39,2815464,-32544666.2262,23.3454,20.0891,0.6427,14.9278,17.0065,19.0852,16.4057,16.6516,16.9405,17.36,15.9169,,-0.5395,-0.2053,-0.3341,25.3461,-3.06,-16.5854,33.5669,18.0388,16.8386,17.0065,17.007,17.36,15.7871,,61.1921,40.4968
2025-10-02,15.37,15.68,15.02,15.5,3681546,-30871236.2262,24.3362,20.7891,0.6439,14.7563,16.9365,19.1167,16.2849,16.5419,16.8476,17.2871,15.8127,,-0.5631,-0.1832,-0.3799,18.8541,-2.23,-12.5776,35.1164,17.9229,16.6436,16.9365,16.9477,17.2898,15.6157,,56.3898,47.4251
2025-10-03,15.61,15.64,14.78,14.78,2717760,-33588996.2262,25.5117,21.6254,0.659,14.451,16.824,19.197,16.0843,16.3741,16.7142,17.1887,15.5545,,-0.6326,-0.2021,-0.4304,14.6944,-2.28,-13.3646,30.158,17.7777,16.3886,16.824,16.852,17.1906,15.4714,,29.3073,0.0
2025-10-06,14.91,15.36,14.83,15.25,942197,-33037899.8677,26.6032,22.2496,0.6533,14.2712,16.6995,19.1278,15.973,16.267,16.6197,17.1127,15.4784,,-0.6423,-0.1695,-0.4728,14.1578,-1.74,-10.2413,36.4646,17.5979,16.1621,16.6995,16.776,17.1026,15.45,,49.1417,100.0
2025-10-07,15.23,15.26,14.89,14.97,1244137,-33741841.6981,27.6167,22.1833,0.633,14.0601,16.5795,19.0989,15.8393,16.1435,16.5133,17.0287,15.3513,,-0.665,-0.1537,-0.5113,11.4028,-1.73,-10.3593,34.4678,17.4288,15.9136,16.5795,16.7147,17.02,15.3471,,56.1126,68.3377
2025-10-08,15.05,15.05,14.69,14.73,1045388,-34554921.2536,28.7946,22.5718,0.6135,13.8302,16.4585,19.0868,15.6914,16.0089,16.3982,16.9385,15.196,,-0.6943,-0.1464,-0.5479,11.452,-1.06,-6.7131,32.8094,17.2699,15.6993,16.4585,16.6553,16.9382,15.1886,,70.1261,42.0407
2025-10-09,14.74,14.78,14.3,14.38,1291544,-35418181.2329,30.3082,23.3393,0.6041,13.6181,16.2675,18.9169,15.5165,15.8538,16.268,16.8382,14.992,,-0.7373,-0.1515,-0.5858,14.3986,-1.02,-6.6234,30.5043,17.0893,15.5079,16.2675,16.578,16.8484,15.0,,38.6228,5.4901
2025-10-10,14.45,14.46,14.03,14.07,1086322,-36302396.8143,31.9734,24.2271,0.5917,13.4059,16.0595,18.7131,15.3237,15.6839,16.1262,16.7296,14.7615,,-0.7873,-0.1612,-0.6261,14.4646,-1.62,-10.325,28.5884,16.8661,15.2993,16.0595,16.4827,16.761,14.8114,,15.8436,0.0
2025-10-13,14.21,14.49,14.02,14.13,1291970,-36989614.8994,33.4251,25.6182,0.583,13.2874,15.8485,18.4096,15.1645,15.5359,15.9974,16.6277,14.6036,,-0.8127,-0.1493,-0.6634,19.0406,-1.71,-10.7955,29.5112,16.6109,15.1157,15.8485,16.3857,16.705,14.6157,,7.0617,15.695
2025-10-14,14.09,14.2,13.77,14.19,847090,-36181924.4343,35.0178,27.306,0.5721,13.2689,15.637,18.0051,15.0346,15.4077,15.8808,16.5321,14.5002,,-0.8186,-0.1242,-0.6944,20.6057,-1.51,-9.6178,30.4787,16.3518,15.0014,15.637,16.303,16.6648,14.5314,,20.159,44.7819
2025-10-15,14.24,14.39,13.84,13.9,909523,-36893006.0525,35.8791,28.5645,0.5705,13.3068,15.4095,17.5122,14.8833,15.2641,15.753,16.4289,14.3502,,-0.837,-0.114,-0.7229,21.3401,-1.49,-9.6816,28.4464,16.0678,14.8943,15.4095,16.201,16.6222,14.3386,,20.159,0.0
2025-10-16,13.88,13.96,13.39,13.49,1832382,-38088037.7916,37.1479,29.6183,0.5708,13.2222,15.1975,17.1728,14.6975,15.0952,15.607,16.3136,14.1351,,-0.8746,-0.1213,-0.7533,15.1367,-2.01,-12.9677,25.8248,15.815,14.7371,15.1975,16.0873,16.552,14.1271,,14.9273,0.0
2025-10-17,13.25,13.6,13.25,13.55,865186,-37470047.7916,38.4582,30.4992,0.555,13.1174,15.022,16.9266,14.5445,14.948,15.4743,16.2053,13.9888,,-0.8893,-0.1088,-0.7805,9.5407,-1.23,-8.3221,26.8867,15.524,14.5736,15.022,15.9713,16.4774,13.9586,,7.6061,22.8183
2025-10-20,13.61,14.09,13.44,13.85,936133,-37219935.9214,38.2225,30.784,0.5622,13.1246,14.865,16.6054,14.4519,14.8434,15.3695,16.1129,13.9541,,-0.8667,-0.069,-0.7977,14.399,-1.4,-9.1803,32.1196,15.2284,14.4414,14.865,15.8417,16.3954,13.8829,,40.9394,100.0
2025-10-21,13.83,14.28,13.74,14.06,1007848,-37051961.2547,37.4914,30.9138,0.5606,13.1788,14.733,16.2872,14.3997,14.7688,15.285,16.0324,13.9806,,-0.8224,-0.0198,-0.8027,20.8013,-0.91,-6.0788,35.5945,14.9712,14.3464,14.733,15.7313,16.3336,13.8814,,74.2728,100.0
2025-10-22,14.01,14.14,13.78,14.04,928384,-36639346.1436,36.8125,31.1621,0.5463,13.143,14.6455,16.148,14.3517,14.6994,15.2047,15.9543,13.9954,,-0.7799,0.0182,-0.7981,24.5397,-0.69,-4.6843,35.4086,14.7475,14.2421,14.6455,15.6277,16.2634,13.8686,,99.3657,98.0971
2025-10-23,14.08,14.33,13.69,13.73,1017097,-37529306.0186,35.6649,31.134,0.553,13.0509,14.562,16.0731,14.2688,14.6071,15.1096,15.867,13.9291,,-0.7625,0.0285,-0.791,27.5771,-0.65,-4.5202,32.5691,14.5528,14.1671,14.562,15.4787,16.1718,13.8029,,87.7843,65.256
2025-10-24,13.91,13.91,13.51,13.56,651926,-38018250.5186,34.9081,31.2624,0.542,12.9775,14.4555,15.9335,14.1743,14.5074,15.0096,15.7766,13.8368,,-0.7537,0.0298,-0.7835,21.5166,-0.51,-3.6247,31.0964,14.3834,14.0464,14.4555,15.323,16.0948,13.7543,,54.451,0.0
2025-10-27,13.61,13.87,13.5,13.83,402701,-37702620.0051,34.2229,31.5087,0.5298,12.999,14.355,15.711,14.1284,14.4428,14.9335,15.7002,13.8351,,-0.7167,0.0535,-0.7702,25.7446,-0.3,-2.1231,36.0429,14.33,13.965,14.355,15.1723,16.0126,13.8029,,55.0853,100.0
2025-10-28,13.74,13.93,13.12,13.18,1268531,-38783220.4865,34.2135,32.2609,0.5498,12.9291,14.229,15.5289,14.0019,14.3226,14.8204,15.6014,13.6713,,-0.7313,0.031,-0.7624,25.549,-1.01,-7.1177,30.3872,14.1896,13.8543,14.229,14.9977,15.9268,13.75,,33.3333,0.0
2025-10-29,13.16,13.32,12.6,12.79,1966290,-39711746.3199,34.8998,33.4366,0.5619,12.7699,14.099,15.4281,13.8404,14.1766,14.6894,15.4911,13.451,,-0.7656,-0.0026,-0.763,24.7232,-1.11,-7.9856,27.5898,14.0399,13.7407,14.099,14.809,15.8438,13.5986,,33.3333,0.0
2025-10-30,12.59,12.82,12.44,12.49,1087384,-40484361.2672,35.7298,34.5774,0.5489,12.6064,13.9485,15.2906,13.6603,14.016,14.5475,15.3734,13.2107,,-0.8077,-0.0357,-0.772,24.9328,-1.0,-7.4129,25.6349,13.93,13.6279,13.9485,14.6343,15.748,13.3743,,-0.0,0.0
2025-10-31,12.44,12.6,12.23,12.4,1176076,-40579718.7808,36.7311,35.8745,0.5362,12.3852,13.8295,15.2738,13.4923,13.8621,14.4089,15.2568,13.0081,,-0.8386,-0.0533,-0.7853,16.2452,-1.15,-8.4871,25.0612,13.6908,13.5043,13.8295,14.479,15.643,13.14,,-0.0,0.0
2025-11-03,12.3,12.32,11.9,12.06,815142,-40766317.5518,38.001,36.9401,0.5336,12.1845,13.67,15.1555,13.3013,13.6905,14.2574,15.1315,12.771,,-0.8804,-0.0761,-0.8043,16.4128,-1.79,-12.9242,22.9698,13.4425,13.3521,13.67,14.3147,15.5336,12.9014,,-0.0,0.0
2025-11-04,11.93,12.34,11.88,12.25,859875,-40227714.5299,39.1124,38.1301,0.528,12.0514,13.534,15.0166,13.1611,13.5533,14.1279,15.0185,12.6408,,-0.888,-0.0669,-0.8211,21.9344,-1.81,-12.8734,26.6534,13.1648,13.2343,13.534,14.1663,15.4424,12.7143,,26.5771,79.7313
2025-11-05,12.24,12.25,12.02,12.04,532468,-40646891.466,40.1444,39.3013,0.507,11.8875,13.3995,14.9115,13.0116,13.4091,13.9932,14.9017,12.4906,,-0.9005,-0.0636,-0.837,24.2186,-2.0,-14.245,25.218,12.9207,13.1307,13.3995,14.0413,15.353,12.4586,,46.9213,61.0327
